	BackhedF_2015__SID637_12M__bin.4	LeChatelierE_2013__MH0275__bin.50	HMP_2012__SRS050299__bin.13	FengQ_2015__SID31379__bin.19	BackhedF_2015__SID82_12M__bin.20	LeChatelierE_2013__MH0446__bin.94	NielsenHB_2014__V1_UC32_0__bin.45	BackhedF_2015__SID511_12M__bin.15	ZeeviD_2015__PNP_Main_123__bin.4	LiJ_2014__O2.UC48-1__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES52__bin.21	CosteaPI_2017__donald1-11-7-0__bin.10	ZeeviD_2015__PNP_Main_269__bin.12	CosteaPI_2017__donald4-11-0-0__bin.41	NielsenHB_2014__V1_CD28_0__bin.2	ZeeviD_2015__PNP_Main_481__bin.36	LeChatelierE_2013__MH0419__bin.80	ZeeviD_2015__PNP_Main_565__bin.20	CosteaPI_2017__mickey4-11-7-0__bin.60	HMP_2012__SRS021484__bin.33	LiJ_2014__V1.CD54-0__bin.51	HMP_2012__SRS052697__bin.59	LiuW_2016__SRR3993035__bin.45	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.24	CosteaPI_2017__donald3-11-7-0__bin.24	HMP_2012__SRS011084__bin.6	ZellerG_2014__CCMD95433940ST-21-0__bin.78	LeChatelierE_2013__MH0302__bin.17	BackhedF_2015__SID281_12M__bin.21	LeChatelierE_2013__MH0067__bin.7	CosteaPI_2017__SID713B029-11-0-0__bin.42	HMP_2012__SRS024075__bin.36	ZeeviD_2015__PNP_Validation_41__bin.27	LeChatelierE_2013__MH0212__bin.16	LiJ_2014__V1.FI20__bin.90	LouisS_2016__AS60_0__bin.11	VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	LeChatelierE_2013__MH0411__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	FengQ_2015__SID530119__bin.66	LiJ_2014__V1.FI18__bin.2	XieH_2016__YSZC12003_36006__bin.40	KosticAD_2015__PRJNA231909.3112359__bin.1	HMP_2012__SRS024435__bin.11
LeChatelierE_2013__MH0067__bin.7	0.9499978275631947	0.9423445035640169	0.7524046922682243	0.8758659845703286	0.7806053629409619	0.8686578880692211	0.8304503388269134	0.9418436226286875	0.8799482130120666	0.8999409780652229	0.9104174935351698	0.7561505591461787	0.5438034047210712	0.6031700002587396	0.9089797797393173	0.9002597648593457	0.5507937693536048	0.7937473851427779	0.8701878694057921	0.7411046035644563	0.8718272048646962	0.9106542647375427	0.5916663371397356	0.7145481502310839	0.9062649660147892	0.8895894387350852	0.8700936491128891	0.8495033418912697	0.6355734818206095	1.0	0.8939704382610546	0.8979696747349505	0.5576205909906848	0.8824018461319153	0.5457376057598378	0.5776524110875316	0.6667643042758927	0.8988557360386762	0.9389437856346762	0.6823570304692805	0.5183321934142456	0.8595834486677593	0.9407583806021409	0.8476897232998972
CosteaPI_2017__SID713B029-11-0-0__bin.42	0.9442213154733811	0.9310086425799052	0.739062766354735	0.9521421202354219	0.7943852298693711	0.8836197934885537	0.8438024395507159	0.9422476422833121	0.9112891544539685	0.9083059814220498	0.9480829356590422	0.7646609036329185	0.5448658385056446	0.6082219303371208	0.9406690978746801	0.9055706260672665	0.5514766090658899	0.8217860806279493	0.8985184148733962	0.7658206706547411	0.8983543526736226	0.9109304839391481	0.5934139619395403	0.7132981034803849	0.9222295905145443	0.9154946647760921	0.9316693254925068	0.8831103631144819	0.6417462918494096	0.9021947876503043	1.0	0.9030574690671315	0.5495408721802733	0.9148448208076196	0.548646166610337	0.5810373657818475	0.6780902568731222	0.9067924706781927	0.9254423520902904	0.6857361465977047	0.5404947879459118	0.8730276816779473	0.938658966417995	0.8607190752607012
HMP_2012__SRS024075__bin.36	0.9441166224716674	0.9183646574374781	0.7262377789481284	0.8618102394475858	0.7608416640059227	0.8698133053999619	0.8213564319833874	0.9321643501639326	0.8904193348801988	0.9166112311339518	0.9257010434800305	0.7316443785947299	0.5325890679029962	0.5852155977904601	0.9078886741451745	0.9212634553302658	0.5746402908197303	0.7932987040924748	0.8687658039718813	0.74986906232149	0.8812248692924617	0.9027572737636745	0.5673441187542969	0.6963859262708223	0.8893354955209866	0.9279089361755732	0.8731675386962628	0.839723075894434	0.6230332094775138	0.8911964821006619	0.8880757805750985	1.0	0.5448911533610891	0.8817248792248296	0.5764804436522237	0.5605576467361997	0.6650694127160471	0.8901615778220401	0.9339768861687661	0.6711804837208492	0.5092635076568865	0.8656058574806962	0.9339822157319986	0.8367380359784279
ZeeviD_2015__PNP_Validation_41__bin.27	0.8901065467350671	0.8893557190925604	0.7367750408926188	0.8223008612301826	0.7614160443658555	0.8225531453427599	0.7968630918133429	0.8826336653944518	0.8280619760397872	0.8457120737904671	0.8543680546560352	0.7243054279491635	0.5360434922748346	0.5776741362846307	0.8588413908611399	0.8443271469754524	0.487144806562098	0.753015359960478	0.8200649462145334	0.7113771850816496	0.8202773167212404	0.8609281946699522	0.5692704395316402	0.6887183063376782	0.8447044435139638	0.8347764988688634	0.8280454081279164	0.8035399602972584	0.6293419225404934	0.8601946880262195	0.8400029219771845	0.8469463832248386	1.0	0.825499221308142	0.483655754939497	0.5535761084686128	0.6377471254672904	0.8483418532564985	0.8708011639711176	0.6441679444041124	0.5310987236683163	0.8007452547994228	0.8936038823136035	0.7988949202782204
LeChatelierE_2013__MH0212__bin.16	0.8799971234843066	0.8718869472930201	0.6984668923384099	0.8593717539319431	0.7344068878450292	0.8304646512882747	0.8021493024449443	0.8700628039259739	0.8897161743845338	0.8625457915917378	0.8892085539680405	0.7215523408351484	0.5102623927534365	0.5743142189178848	0.8856594412227259	0.8674579591591174	0.5158241264463657	0.7704216163574099	0.8555053784263202	0.7171195925500123	0.8558823335874569	0.8542203467423459	0.5492401204376439	0.6715131882604318	0.8622261787369088	0.8699448291810297	0.8558442620562199	0.8335362248269625	0.6064122799018977	0.8495610493454048	0.8727672927005123	0.855361082622743	0.5152131018709573	1.0	0.5127356322271283	0.5556243872128537	0.6354566280655808	0.8495657495344463	0.872003982000156	0.6599883247304207	0.5395229496130335	0.8411030591650396	0.8702033395783179	0.818157676301741
LiJ_2014__V1.FI20__bin.90	0.9847937503767294	0.9542829918064935	0.703610245722623	0.8917677678041354	0.7197875286624098	0.8972265273751302	0.8003197143708802	0.9625788861356094	0.9131172894298565	0.9424167334802545	0.9599655184087604	0.7145996015130285	0.5367477484990683	0.59016779224511	0.9531468167694812	0.9183448505921569	0.7492760599827757	0.7991628966188059	0.8903970915240187	0.7289520684413346	0.9049559856029448	0.9292351213502648	0.5294749071284249	0.6829848705412768	0.9101026273222022	0.9253460338325844	0.8907876516929917	0.8494865331055479	0.6054549613114234	0.9230464353746777	0.9195066225958461	0.982454517905904	0.53029566147929	0.900751477399117	1.0	0.535052568738177	0.652546774328059	0.9102017123544999	0.9703834838462497	0.6726296589575759	0.32731832140046785	0.8584273058532006	0.9706064251689193	0.850183431166041
LouisS_2016__AS60_0__bin.11	0.9390582336199891	0.9279837942548168	0.7866279495187957	0.8916109850921008	0.8181860194638393	0.9175047465734169	0.8878314417644544	0.9314837422639518	0.9023087795240717	0.941181001382572	0.924000908877344	0.7952199213590028	0.5352193821944766	0.6198990221866203	0.9249328932723822	0.9378073719195411	0.5434447221569662	0.8140891393008577	0.9030351111641718	0.8080420240236308	0.90254216074035	0.913831495680907	0.6720716626678631	0.7440701530071901	0.9234648252914377	0.9187894986155026	0.9052241191399555	0.8869495226468357	0.7140995374738601	0.9113867696727657	0.9083705292670058	0.8911372905442096	0.5661812902207108	0.9105194850208541	0.4991061422393043	1.0	0.6948875649404416	0.9633645406895914	0.9264964703979419	0.7432752704487774	0.60141107058819	0.9015716645934507	0.9284212877559588	0.894430045328332
VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	0.9050352540190097	0.9026056812436722	0.7270060138068005	0.8731993167715516	0.7840925694380692	0.858377500526903	0.8350140356639044	0.9033543361861527	0.876205573664931	0.8880237190436353	0.8882409453481892	0.7857140086399176	0.533815541249077	0.6057581779885103	0.8808119350338187	0.9098620742267455	0.5296507440647438	0.7856642276117907	0.870203403987913	0.8000806840559771	0.8650067818569487	0.8821107673131303	0.6318524878230433	0.715535042611267	0.89277619096261	0.8996084754463161	0.8743675546653875	0.8552063843845319	0.6819160394472624	0.882995188695957	0.8898080779738993	0.8874444488981583	0.5474904543262299	0.8740649894554731	0.5109259659135723	0.5832629718368683	1.0	0.8824424253316904	0.8885493291198325	0.69491987840499	0.5429448646020686	0.8553693041129474	0.8966991945817553	0.8656584607706103
LeChatelierE_2013__MH0411__bin.47	0.926624706465888	0.9134093744914012	0.7479728708604909	0.864300536305229	0.7675757182382529	0.9049385419007835	0.8484564755756369	0.9240817129217009	0.8760709635668947	0.9405874363525045	0.9056365330811976	0.7592225899202517	0.5331131666033743	0.6005853244569135	0.9138583944943464	0.9218584099944975	0.5995342204586495	0.7854212359820508	0.8705829413086779	0.7625168564143501	0.8832547992342926	0.8908096697692801	0.5819933775604312	0.7029957917089692	0.9122560663716472	0.9064967914687168	0.8762133712053692	0.8514155513016252	0.6359741069975432	0.8918438204772496	0.8915168641644255	0.8899300361928529	0.5456469763080191	0.8755231301005184	0.5339453309669769	0.6058335787523929	0.6611487743255496	1.0	0.9101325456673204	0.6898482728956608	0.5181894273469166	0.8784763932698344	0.9171633173423441	0.8668406235710798
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	0.9554975672311151	0.9341827709283277	0.749954441179596	0.8762011781342665	0.7802016512728341	0.8820904069712929	0.8372360052679941	0.9457198509998178	0.8923614567090231	0.9187879767027339	0.9463367582987976	0.7499914652341723	0.5452777741715388	0.5998214190406539	0.9241083814285419	0.9080952374083354	0.555523820651633	0.8027675721211753	0.8843729158943305	0.7508223427186907	0.8936409503353562	0.9194255597724511	0.5864336170722243	0.7213877384986217	0.9091723008141926	0.9116538741345628	0.8885047042186747	0.8569933871191872	0.6399439542363452	0.9247954901816535	0.903188348097276	0.9268948021593199	0.5559902275729194	0.8920647834405347	0.56507987338735	0.5783806447859312	0.6608481201156496	0.9034662689225376	1.0	0.6836558993984312	0.5282649806777711	0.8713361211965598	0.9464795653664492	0.8521932424849584
FengQ_2015__SID530119__bin.66	0.936012453912331	0.9336743957394511	0.776232691519869	0.8941922163047931	0.7982348217943466	0.916898320360508	0.8786779188857027	0.9316024580090128	0.9024144203195411	0.9386474395739451	0.9252109791069234	0.8419277345350267	0.5529327324866857	0.6380906185989348	0.9223878738222041	0.9482664481769767	0.5702803768947153	0.8153694387546089	0.900750839819746	0.8004371978697256	0.9081373207701762	0.9136662023760753	0.6276306431790251	0.7332339205243752	0.9719380581728799	0.9262485866448178	0.9002402294141745	0.8874998770995494	0.6851126587464154	0.9161714051618188	0.9123152806226955	0.9080140925850062	0.5606685784514543	0.9203926259729619	0.5339510036870135	0.6325263416632527	0.704553215895125	0.9335118394100779	0.9319583777140517	1.0	0.549206390823433	0.9060326095862351	0.9313225727161	0.8936894715280622
LiJ_2014__V1.FI18__bin.2	0.911187620716359	0.9032866390490601	0.7871756584358895	0.8854834921027535	0.8584546480000198	0.8779269696635172	0.8876100090721432	0.9055667101321644	0.9294763306708986	0.8961841387730777	0.9187350129109958	0.7836289734201979	0.5507712151608541	0.6097849661392429	0.9114789585212988	0.9026018707041161	0.284990624898841	0.8255318159973506	0.8943008183189227	0.7930613461134625	0.8978060022227996	0.8986235741255508	0.6590608962414103	0.7402669517516374	0.9015933936870169	0.9014315393509393	0.9056256417109414	0.896258010752108	0.7062833513309822	0.8812736193202616	0.9105775543726816	0.8724355425481848	0.5853557516805875	0.9527617744879386	0.3290282846677462	0.648093812433235	0.6970634643302094	0.887957788389151	0.9119022698618097	0.6954615214141587	1.0	0.8599337476250988	0.9278137961315983	0.8637136688891895
XieH_2016__YSZC12003_36006__bin.40	0.8825364474232401	0.865527407968714	0.7100464674705931	0.841859627882805	0.737202574074316	0.8633107310678808	0.859819501240439	0.8707770756607328	0.8758631902437183	0.9039086773634272	0.8796883006783582	0.7363969056525986	0.5124094711766678	0.5793728560872967	0.8836880935756048	0.9147239896119581	0.5584733817315048	0.770474986293959	0.8535149643836492	0.7296883248726052	0.8763175582004706	0.8572781375462292	0.547134022095154	0.6732910514674536	0.8805781650792822	0.8999306592883891	0.8449681047243138	0.8289907079575362	0.605713616570543	0.8520066950320018	0.8574441100799522	0.8644967330508413	0.5145071123827607	0.8659164514588406	0.5030588786353671	0.566394578166047	0.6402102576832459	0.8775790462337543	0.8768687031448166	0.6688576976657875	0.5013226994779365	1.0	0.8742712087978024	0.8527552650310388
KosticAD_2015__PRJNA231909.3112359__bin.1	0.970283786480802	0.9546719798271336	0.7516964244592167	0.8959395197813838	0.8046866604234153	0.8757513011038273	0.8362120415432089	0.9723213189124461	0.8936649868738198	0.9062250525814821	0.9288902620630364	0.7545437884765955	0.552979201529085	0.5995205298064079	0.9260927928826934	0.9129176773569553	0.5607685532032486	0.8033135928888343	0.8787809731796061	0.7460290426332193	0.8752216482183706	0.9287391382777836	0.6022081343936626	0.7177703340651244	0.9193368400448285	0.9015315795937793	0.8855340474691803	0.8561416706326664	0.6480610098715016	0.9245134293872913	0.9140412707063573	0.9248300696992493	0.5692751431598017	0.8882346055237422	0.5639474300320862	0.5782878778574388	0.6654200953375193	0.9084122695242336	0.9443658174309533	0.6816637433409583	0.536282182169888	0.8668148479358889	1.0	0.8536253396686982
HMP_2012__SRS024435__bin.11	0.9232144588231573	0.9145996726816723	0.7507357404760683	0.8865059727559592	0.7908931477250755	0.9042119554652156	0.8823535815540519	0.9180693298994458	0.8994343727789762	0.9368302584384003	0.9165540440713341	0.7857858620669992	0.5495262074982542	0.6145378274544079	0.9152772226568149	0.9392719266732296	0.5645406527393081	0.7992668774484722	0.8933778950746212	0.776858480183348	0.8974245324931092	0.8946049500028254	0.5869931140808571	0.7195891776554697	0.9253580465409958	0.9241937181215847	0.8922519283217445	0.8764090784439057	0.6500980555300675	0.9001513212224516	0.9056551835683504	0.8952747239644813	0.5499336706049582	0.9023757794805519	0.5337668201651729	0.6019894152904418	0.694127399094561	0.9277245466454537	0.9187779839285353	0.7068059298842048	0.5394433100104769	0.9135830885185088	0.9223819069791794	1.0
