	BackhedF_2015__SID637_12M__bin.4	LeChatelierE_2013__MH0275__bin.50	HMP_2012__SRS050299__bin.13	FengQ_2015__SID31379__bin.19	BackhedF_2015__SID82_12M__bin.20	LeChatelierE_2013__MH0446__bin.94	NielsenHB_2014__V1_UC32_0__bin.45	BackhedF_2015__SID511_12M__bin.15	ZeeviD_2015__PNP_Main_123__bin.4	LiJ_2014__O2.UC48-1__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES52__bin.21	CosteaPI_2017__donald1-11-7-0__bin.10	ZeeviD_2015__PNP_Main_269__bin.12	CosteaPI_2017__donald4-11-0-0__bin.41	NielsenHB_2014__V1_CD28_0__bin.2	ZeeviD_2015__PNP_Main_481__bin.36	LeChatelierE_2013__MH0419__bin.80	ZeeviD_2015__PNP_Main_565__bin.20	CosteaPI_2017__mickey4-11-7-0__bin.60	HMP_2012__SRS021484__bin.33	LiJ_2014__V1.CD54-0__bin.51	HMP_2012__SRS052697__bin.59	LiuW_2016__SRR3993035__bin.45	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.24	CosteaPI_2017__donald3-11-7-0__bin.24	HMP_2012__SRS011084__bin.6	ZellerG_2014__CCMD95433940ST-21-0__bin.78	LeChatelierE_2013__MH0302__bin.17	BackhedF_2015__SID281_12M__bin.21	LeChatelierE_2013__MH0067__bin.7	CosteaPI_2017__SID713B029-11-0-0__bin.42	HMP_2012__SRS024075__bin.36	ZeeviD_2015__PNP_Validation_41__bin.27	LeChatelierE_2013__MH0212__bin.16	LiJ_2014__V1.FI20__bin.90	LouisS_2016__AS60_0__bin.11	VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	LeChatelierE_2013__MH0411__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	FengQ_2015__SID530119__bin.66	LiJ_2014__V1.FI18__bin.2	XieH_2016__YSZC12003_36006__bin.40	KosticAD_2015__PRJNA231909.3112359__bin.1	HMP_2012__SRS024435__bin.11
LeChatelierE_2013__MH0067__bin.7	0.959652722551505	0.9518836979853944	0.7614181081639199	0.8893394864554668	0.7888113158083588	0.8796098986960985	0.8413359558795172	0.9512549117819791	0.8939621390642705	0.9114065625166289	0.9218972354399135	0.7666275628041717	0.5489547649838337	0.6113945042718895	0.9224762264626236	0.9119987346165844	0.5575600556729647	0.8051177729251886	0.8830111048134853	0.7564088106225814	0.8946519487734519	0.9201714906968445	0.5979961833458554	0.7183818909573416	0.9185209269128795	0.9080737027257003	0.8827626170980052	0.8618613340910012	0.6422533588558044	1.0	0.9076777822202889	0.9077085380671952	0.563004328763405	0.8970635977213335	0.5499770307524295	0.5850347907211074	0.6752685400394749	0.910624973454775	0.94232644060631	0.6921227441440624	0.5275672466828842	0.8709011121411879	0.9497293241378233	0.8586329465419443
CosteaPI_2017__SID713B029-11-0-0__bin.42	0.9578370000167511	0.9438478645802028	0.7532391199171511	0.9569418017675362	0.8066499878308219	0.9001974658548626	0.8605515643059775	0.9558273612393445	0.9226523093355826	0.9260301184696593	0.9596584353097327	0.7797166897076343	0.5524673870951531	0.6200905741585777	0.9532161610627683	0.9229784630180153	0.5610538015625816	0.8288693306163714	0.9108698843878805	0.7847760132195704	0.9244451692304054	0.9241535030974746	0.6023713639037541	0.7240651164348939	0.9402005598807321	0.9381288435142222	0.9376203984987077	0.8954056671912058	0.651776256603134	0.9160282364348151	1.0	0.9154552504338042	0.557282341684904	0.9290655155051096	0.556019604693854	0.5922906531843339	0.689523864891576	0.9240825572813564	0.9389530959473188	0.7001750982156142	0.5494718970812694	0.8901926277443467	0.952204690503804	0.877201167846962
HMP_2012__SRS024075__bin.36	0.9492378482324504	0.9254747792955189	0.7369875079882885	0.873971333732889	0.7672565201149829	0.8833920635051374	0.8347893538582889	0.9363107503588977	0.9044588579521202	0.9314579407827385	0.9368577573488621	0.7435094398677493	0.5366453500287555	0.5946387500914505	0.9211093825022687	0.9357908756908446	0.5829330912096606	0.8042102580526067	0.881594547178505	0.7663514633769373	0.9049070257694073	0.9103843632552778	0.5718916897089525	0.7039044864747798	0.9035382970301251	0.9479040039070543	0.8852007234639835	0.8517741873748461	0.6289281909185211	0.9008618872758616	0.9002678832283005	1.0	0.5489324158086474	0.895821089469316	0.5801714084436754	0.5696716843696992	0.6736059194974319	0.9043275568942988	0.943281334561394	0.6830595956605727	0.5179540872662683	0.879634236920404	0.9408307044858933	0.8498715333008069
ZeeviD_2015__PNP_Validation_41__bin.27	0.8957878343329306	0.8928613386270322	0.7469515042157805	0.8341160416547428	0.7635758976042799	0.8351116225407947	0.8095744456527305	0.888153039308124	0.8407191076221432	0.8587736130398503	0.8645159006768746	0.7354880153750222	0.5371045917214663	0.5867360309910322	0.8711106826883395	0.8575227356936082	0.4941168851120744	0.7629689095602876	0.8318274105558685	0.7270813062744188	0.8431116647136613	0.8634194061457916	0.5705687613527851	0.6950080881533406	0.8576055752529619	0.8534169058972729	0.8396308970469957	0.8149951651820814	0.6313511583982745	0.8684997303948887	0.8518361764874219	0.8532278810845656	1.0	0.839186575774098	0.4840857675612335	0.5623420400220503	0.6446657348471384	0.8615848864495568	0.8782793169200553	0.655172803320812	0.540616989038067	0.8134355222055204	0.8950739079486817	0.81101434781168
LeChatelierE_2013__MH0212__bin.16	0.8947679375664489	0.8858168975556197	0.7110107568526406	0.8734652707731905	0.7464210410542712	0.8457172347471815	0.8177647404978629	0.8846742815996059	0.8985835510304224	0.8784700320646897	0.9033410823783332	0.7346884291686212	0.5184914837274756	0.5849874081935575	0.8994107843017446	0.8839363519200742	0.5247394450204788	0.7821941798499136	0.8689883407110633	0.7348181543861694	0.8813357373233551	0.8681991789709782	0.5583368663087629	0.6826573364780731	0.8778716979996936	0.8914820354074641	0.8695753943223596	0.8467489262418134	0.6166558718991678	0.8636771270940518	0.886333918350196	0.8690358126203835	0.5237556954540712	1.0	0.5206911721989459	0.5658834898339611	0.6471497583632814	0.8650082206306338	0.8861915026222354	0.6731211229315643	0.5428920451180547	0.8575607710942134	0.8841652511264003	0.8329059294764836
LiJ_2014__V1.FI20__bin.90	0.9902343443584698	0.9574751812636809	0.7124783561132575	0.9042054164832906	0.7212374729683646	0.9095229798832614	0.8118383493754753	0.9678262643043694	0.9260528403963071	0.9560623938448378	0.9700482461536429	0.7244288367169496	0.5373406072756488	0.5985834143215855	0.9664902677855569	0.9317081186146922	0.7596139316858245	0.8081342205847504	0.9026984982837647	0.7435613307450121	0.9272691091677601	0.9312853558102224	0.5301313454673965	0.6879861875464978	0.9227268861455179	0.944370360033722	0.9017761817747946	0.8611504928241794	0.6071195898540229	0.9302168888786134	0.9318641775405608	0.988744766039596	0.5307671410913061	0.9147274212046923	1.0	0.5424459635647823	0.6587965627402296	0.9230654266725347	0.9771286974199084	0.6829989075875189	0.3320611916131126	0.8706552245473259	0.9713702056262132	0.862422909780601
LouisS_2016__AS60_0__bin.11	0.9532113024289361	0.9427484296833178	0.7931117880621271	0.9084837538174774	0.8316089054575003	0.9234640550564005	0.8932777737126484	0.9456106230816334	0.918940464682798	0.9466789390782597	0.9403553094226703	0.8014672977459072	0.5433022286750802	0.6248285264248385	0.9397683903243075	0.9434840041438645	0.5442865890526494	0.8288553151994331	0.9175124489237891	0.8213170248901452	0.9240571360350611	0.928428990106331	0.6832531647032092	0.7538159369331552	0.9304377630834049	0.9342142254709025	0.9219690288491533	0.9009947585505718	0.7258772014280157	0.9230342639056308	0.9259634677521846	0.9056261818293853	0.5751468260539704	0.9273314051782902	0.5060028267625866	1.0	0.704906012069583	0.9652323606548538	0.9390459098593936	0.7496736129029773	0.613211071358425	0.9065589364594606	0.9431674375435665	0.9003053981922584
VogtmannE_2016__MMRS31306426ST-27-0-0__bin.20	0.9161099165101042	0.9132129192758606	0.7370824697079211	0.8883864093914172	0.7932451670379771	0.870580963993447	0.8475375200255499	0.9140992801792635	0.892088307664856	0.9007055975856848	0.9014613641036118	0.7979168255996028	0.5397795670214265	0.6147898788058243	0.8946206750307414	0.9230469351049345	0.5366453017700065	0.7987934889001237	0.8844672848134246	0.8164916141595346	0.8881368577439238	0.8921814046525219	0.6390183698458857	0.7248841782962475	0.9059170893744012	0.9180003025652099	0.8894240528997772	0.8688101817072177	0.6898131207273978	0.8942573381761008	0.9048115626458682	0.8988352532432017	0.5534299128379453	0.8901487870884822	0.5158193763277634	0.5916720865491663	1.0	0.8952820515472849	0.899878068806432	0.7060540195270931	0.5537434686644591	0.8684494308800123	0.9065816984252386	0.8780222579381345
LeChatelierE_2013__MH0411__bin.47	0.9407061093845664	0.9277537955995071	0.7543603862637661	0.8805737574691354	0.7802102789252195	0.9104745177515481	0.8534344459858484	0.9379998798738288	0.8925350303415458	0.9458836442405314	0.9217741279227473	0.7650186776821074	0.5413897629251885	0.6050459773232789	0.9285719129511513	0.9275053088017609	0.6003131030527548	0.7997433756229123	0.8843746851531803	0.775653718873759	0.9044958188342337	0.9046672892560702	0.5916281746247026	0.7121752718339004	0.9187763018189428	0.9224396656617402	0.8921315420325349	0.8649069797180523	0.6464260526540134	0.9035212468321566	0.90851568615294	0.9040923305252226	0.5541647937317389	0.8914374258899024	0.541491482666956	0.6070081995799459	0.6707685556184173	1.0	0.9223984933853105	0.6957160488564763	0.5285420751602328	0.8833594252543963	0.9313934248358922	0.8722341917833699
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.34	0.9644386359953628	0.9430997980986946	0.7592340155856845	0.8890225601508658	0.7876055005243472	0.8939198328243728	0.8488625200687205	0.9543964622313773	0.905941110596621	0.9309924514203534	0.9576314991039698	0.7604534052273156	0.5500995562402602	0.6081893362067846	0.9373259689122958	0.9204761774250395	0.5622001712723148	0.8138618060333822	0.8967702041948735	0.7665965132957226	0.9173618293537283	0.9281444842092407	0.5921814813372319	0.7247622166157225	0.9216046898418015	0.9308472401933137	0.9006173400476697	0.8691743010748035	0.6462394860099561	0.9281271742616466	0.9163742006771074	0.9361286975370349	0.5607648881176346	0.9065786936663383	0.5690077889955855	0.5862148385679096	0.6692737371070943	0.9156423745593777	1.0	0.6939163708348539	0.5372175894070814	0.8833679772701155	0.9547191004212568	0.8636120379145552
FengQ_2015__SID530119__bin.66	0.9513543629659975	0.949759606718558	0.7838013928717739	0.9127734535026628	0.812246784104875	0.9251998361327325	0.8861928717738632	0.9467359278984023	0.9205676362146661	0.9468106513723884	0.9431596886521917	0.8448570258090946	0.5622790659565752	0.6401120852109791	0.9385792707906596	0.9564526013928718	0.5752350675952479	0.8315791888570259	0.9162251536255633	0.8142256452273658	0.9307614911921344	0.9292598115526424	0.6386910282671037	0.7438492421138877	0.974818189266694	0.9428142564522737	0.918301679639492	0.9027860712822614	0.6972034412126178	0.9292834084391642	0.9315251126587464	0.9240848832445719	0.5702469479721426	0.93870708725932	0.5421823842687423	0.6379713232281852	0.7158417042195822	0.941452191724703	0.9459454321999181	1.0	0.56086063088898	0.9140476853748464	0.9471737812371979	0.9015623105284719
LiJ_2014__V1.FI18__bin.2	0.9275041978374601	0.9189865096485935	0.8024190168054602	0.9009974377213565	0.8738499004388327	0.8955583020069108	0.9060896241410308	0.921615190070942	0.9387684296062292	0.9141242393883732	0.9343917223542418	0.7989163229682923	0.5605115261037843	0.6218161384543492	0.9264367892415838	0.9208681700582758	0.2903758091679276	0.839090229227241	0.9095981281338527	0.8148153989045367	0.9276104406837059	0.9143939966151693	0.6710007661105241	0.7537265923354086	0.9193533794770362	0.9260823697466856	0.9216268103822501	0.9117985170822727	0.7191113449929324	0.8969751499642675	0.9257013895402257	0.887323651400621	0.595846402725129	0.9587113738777062	0.3337959323930288	0.6608097530932854	0.7109273257430566	0.9056978536454992	0.9273564538793995	0.7102193167754964	1.0	0.8781377953115364	0.9444242011243481	0.880542369730085
XieH_2016__YSZC12003_36006__bin.40	0.8960281272636742	0.879188931422375	0.7164976214635874	0.858350910453705	0.749701322022039	0.869609461305415	0.8651044925329295	0.8837747089795012	0.8928611003446713	0.9098062669873856	0.895434884329725	0.7423941755737786	0.5203882499188283	0.5841904145297098	0.8983638398592475	0.921136432809915	0.5612818499114732	0.7848304007486667	0.8675490792395458	0.7427953161873544	0.8981988350954003	0.8708153025708323	0.5565992953667533	0.6823697006736162	0.887510784585555	0.9163508107734079	0.860905822926178	0.8424756134088387	0.6157890687489204	0.8632245995489225	0.8743026613187703	0.8785071375447775	0.5226610574724657	0.882859682561803	0.5102247306817407	0.5695277331393922	0.650000217748222	0.8824570902934133	0.8889769559475992	0.6747746426872647	0.5119352639374588	1.0	0.888260322354468	0.8584394613973533
KosticAD_2015__PRJNA231909.3112359__bin.1	0.9766578519121237	0.9585733722768933	0.761978598952976	0.9092532853831156	0.8066253626970846	0.8889053072754348	0.849596811336107	0.978778862244193	0.9072833988362988	0.9205036116185885	0.9395053886423999	0.7664211584813547	0.5540106813331901	0.6090418080353716	0.9394372629995241	0.9272197445384344	0.5689455493805364	0.8138610735833705	0.89152286718762	0.7628042625543087	0.8992781560403458	0.9313365483519351	0.6027732893747025	0.7239995125658228	0.9336096419853539	0.9219587177794495	0.8979180419730721	0.8682555613552972	0.6495751262723184	0.933329463285076	0.9272317384896449	0.9316114497136804	0.5702116308703195	0.9024858183520886	0.5643912062268757	0.5874728456944593	0.6727536768656831	0.9225066014707463	0.9525869513486959	0.6932657322259238	0.5458831002348895	0.8806846531157406	1.0	0.8669477409153016
HMP_2012__SRS024435__bin.11	0.9369157945867541	0.928857771010918	0.7569606984726355	0.9032461745901652	0.8037220147754625	0.9104483182815633	0.8885852787623075	0.9314720667451526	0.9159101901546338	0.9430246307819197	0.9326441711780505	0.792018596077053	0.5581161103965818	0.6196228218738222	0.9297286845214304	0.9457115026420302	0.5678760441242109	0.8135643742460507	0.9073498361075557	0.7902928394839008	0.9188977345362308	0.9083093961718167	0.5967074285293641	0.7289312802584125	0.9324057067644578	0.9403279093047259	0.90860021907622	0.890131150243467	0.6606480322279471	0.9117717957770026	0.9229977672473275	0.9093270171367785	0.5582762962744082	0.9186421628929673	0.5414510766927474	0.6059437773488874	0.7040412978892271	0.9334969406570939	0.9310889684807069	0.7130324430834692	0.5499538882400238	0.919672743880407	0.9367773815466905	1.0
