	XieH_2016__YSZC12003_37583__bin.55	XieH_2016__YSZC12003_37331__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.81	XieH_2016__YSZC12003_37296R1__bin.77	XieH_2016__YSZC12003_37232__bin.78	RaymondF_2016__P13E7__bin.10	XieH_2016__YSZC12003_37100__bin.102	XieH_2016__YSZC12003_37830__bin.16	ChengpingW_2017__AS98raw__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.71	ZeeviD_2015__PNP_Main_589__bin.11	ZellerG_2014__CCIS41548810ST-4-0__bin.30	ZeeviD_2015__PNP_Main_610__bin.28	XieH_2016__YSZC12003_35739__bin.18	ZeeviD_2015__PNP_Main_474__bin.36	ZeeviD_2015__PNP_Main_553__bin.11	ZellerG_2014__CCIS53043478ST-4-0__bin.27	HeQ_2017__RSZAXPI003103-141__bin.15	ZeeviD_2015__PNP_Main_414__bin.81	XieH_2016__YSZC12003_37197R1__bin.105	LiJ_2014__O2.UC13-1__bin.18	QinN_2014__HD-33__bin.61	ZellerG_2014__CCIS36797902ST-4-0__bin.7	XieH_2016__YSZC12003_37101__bin.43	AsnicarF_2017__MV_FEM3_t1Q14__bin.16	ZeeviD_2015__PNP_Main_74__bin.20	XieH_2016__YSZC12003_35740__bin.98	LiJ_2014__MH0329__bin.16	ChengpingW_2017__AS9raw__bin.56	RaymondF_2016__P13E90__bin.1	XieH_2016__YSZC12003_35733__bin.9	RaymondF_2016__P13E0__bin.60	LiJ_2017__H3M514143__bin.39	LeChatelierE_2013__MH0257__bin.1	BritoIL_2016__W2.6.ST__bin.27	LiJ_2014__V1.CD40-0__bin.15	ChengpingW_2017__AS128raw__bin.44	LeChatelierE_2013__MH0422__bin.22	XieH_2016__YSZC12003_35563__bin.34	XieH_2016__YSZC12003_37314__bin.63	CosteaPI_2017__SID713A063-11-90-0__bin.50	ZeeviD_2015__PNP_Main_475__bin.20
XieH_2016__YSZC12003_35733__bin.9	0.9758100394574768	0.975722380095767	0.9750856027172293	0.9758892177066028	0.9751111363573055	0.976244184407162	0.9744291747497811	0.9754037961276293	0.9731945226909772	0.9750766676559267	0.9748073927936177	0.9745183822808288	0.9738181326200155	0.974980994213794	0.9749072253083225	0.9752223410525951	0.9745640399074479	0.9743727071438906	0.9756621742211867	0.9757765924959266	0.975037043365759	0.9723000059992024	0.9762756431831159	0.9758988358406774	0.975320181990715	0.9753581728913704	0.9755937790438979	0.9726454811471184	0.9733942730673203	0.9757110706524	1.0	0.9761437655457893	0.974994021384073	0.9719888367420123	0.9770401047870559	0.9747505293851014	0.9732791120038289	0.975873524030698	0.975981697483404	0.9762194352331012	0.9752563748884028	0.9752161868297101
RaymondF_2016__P13E0__bin.60	0.9775612167198793	0.9770086388686879	0.9771021663783279	0.9776288503029115	0.9765340315316403	0.9997469718894219	0.9759298166924375	0.9775006518216071	0.9745554214085798	0.9771605011019057	0.9762400452440151	0.9761498454218823	0.9751300423246155	0.9761466309054676	0.9770844747661949	0.9772538149113574	0.9772323744208478	0.9759082048348877	0.9770253711776118	0.9772822172107174	0.9765331140884291	0.9738640441961779	0.9777970235455004	0.9771847352500248	0.9765454211635998	0.9765134269020379	0.9766913771960636	0.9739527334068905	0.9746704458135174	0.9999070124575686	0.9761437655457893	1.0	0.976771442910544	0.9696641865510499	0.9780011679319263	0.9765309131188377	0.9745062275679371	0.9775398265868988	0.977330647655613	0.9774587720390232	0.9769190782824834	0.9768936732305606
LiJ_2017__H3M514143__bin.39	0.9768663553373789	0.9762268621483905	0.9766772177611353	0.9764285205260091	0.9746638917178295	0.9768531612251209	0.9758409920408073	0.9768275482777891	0.9809668743617225	0.9767885339593508	0.9766400935529775	0.9788445920435892	0.9779925827476335	0.9749464252696923	0.9787827950863794	0.9769471445988032	0.9781906407657364	0.9830774858495435	0.9764120411762387	0.9749126138381892	0.9771665345131942	0.9808846337935123	0.9766005112870684	0.9757264521553779	0.9758824235853304	0.9769635745159336	0.9753662758609155	0.9731091446386979	0.9808548967028056	0.976370549158438	0.974994021384073	0.976771442910544	1.0	0.9705684762148207	0.9772579850579849	0.9767691019075249	0.9816226743463308	0.9763863479521465	0.9751784426438147	0.9754569262442955	0.9764342371848915	0.9775510066556301
LeChatelierE_2013__MH0257__bin.1	0.9698564153604882	0.9696183300898538	0.9693890587193408	0.96955042635365	0.9689980633732794	0.9703693883037865	0.9688495869157064	0.9698959739461053	0.9710578659730841	0.9695429078897868	0.9696149899657558	0.9712035532248677	0.9708209226618547	0.9681961244548765	0.9705027619907721	0.970234218420116	0.9705210290265724	0.9706535848943763	0.9699395784766164	0.9688970342693217	0.9701984387456852	0.9699864248766438	0.9703222032220322	0.9691272135537063	0.9702113023504313	0.9704107183675166	0.9695487164560079	0.9676829615351049	0.9713196048853094	0.9699630621107397	0.9719888367420123	0.9696641865510499	0.9705684762148207	1.0	0.9719668017829365	0.9699719786584421	0.9711841343072298	0.9696978044406024	0.9692516868594916	0.9696786038004557	0.9698718911195602	0.9705379863322824
BritoIL_2016__W2.6.ST__bin.27	0.9784128309221941	0.9784807091202046	0.9781760271437897	0.9775946172068474	0.9771372846462238	0.9778092673940768	0.9774216945145866	0.9779438740772518	0.976877186271909	0.9782301199732728	0.9776232390761976	0.9768402415450673	0.9772243425400331	0.9769359675427765	0.9772926667540925	0.9779355335608374	0.9780945526043221	0.9773858520694415	0.9777859901997642	0.9774784124510333	0.9781097462398285	0.9762760155396756	0.9785035404369612	0.9788594886608357	0.9778917188946576	0.978099496030078	0.9775113630658845	0.9750738278311273	0.9766376322414623	0.9776850763918542	0.9770401047870559	0.9780011679319263	0.9772579850579849	0.9719668017829365	1.0	0.9767446577963801	0.9767377933240696	0.9786126539313865	0.977717257998852	0.977738075053333	0.978003335851854	0.9779382728790098
LiJ_2014__V1.CD40-0__bin.15	0.9769049533922185	0.9762950089737029	0.9771597385906673	0.9757528386174361	0.9752239578800077	0.9765200986381544	0.9761299111716585	0.9763476175767434	0.9760883344118224	0.9770608921360938	0.976804135971785	0.9770031875252255	0.9764313375875325	0.9752796858130838	0.9763411687842583	0.978045988061632	0.9763503333610045	0.9758065814882649	0.9769017709011381	0.975469903432601	0.9808758508687409	0.9752826675403704	0.9763725319126275	0.9762152242054147	0.9764165078682076	0.9767999329796997	0.9759835837290457	0.9736965536649901	0.9755058819713003	0.9761712361569724	0.9747505293851014	0.9765309131188377	0.9767691019075249	0.9699719786584421	0.9767446577963801	1.0	0.9757431558118889	0.9765058258118321	0.9757673696044028	0.9751914683171881	0.976540163167404	0.977059438319073
ChengpingW_2017__AS128raw__bin.44	0.9758745647163033	0.9743538087957551	0.9755800754640891	0.9739883939438475	0.9738709410026718	0.9748357238072982	0.9742908096160777	0.9753748902325702	0.9857040194799305	0.9755574672740811	0.9758869061599921	0.9810467274710171	0.9787171239005539	0.9726061848280891	0.9768180251914396	0.9758804183996994	0.9774079827360079	0.9826414019650687	0.9750785172104683	0.9728364908898176	0.9769280322899769	0.9863154763165887	0.9745546148054167	0.9735211079369852	0.9742619804562169	0.9764668366434962	0.9736231806133998	0.9721777006043825	0.9858011779423548	0.9744338295106877	0.9732791120038289	0.9745062275679371	0.9816226743463308	0.9711841343072298	0.9767377933240696	0.9757431558118889	1.0	0.9750080018812586	0.9726713162595428	0.9730418576628957	0.9752364758101586	0.977224154260718
LeChatelierE_2013__MH0422__bin.22	0.9769994340238118	0.977237193232461	0.9771161159725772	0.9772070048455942	0.9770223518371343	0.9772597491742463	0.9764049994948624	0.9771053236325018	0.9746180018143356	0.9773259088660406	0.9766887349057152	0.9763377767338071	0.9750399516997018	0.9757343389173976	0.9766708809654826	0.9772797376734829	0.9768788342849964	0.9752592754354539	0.9775917222438084	0.9763254424609199	0.9762001869399239	0.9738094519494596	0.9775322689515518	0.9773387617253715	0.9762304972878363	0.9769715345836009	0.9768808173223876	0.9742022255417722	0.9743223838279887	0.9770268002975565	0.975873524030698	0.9775398265868988	0.9763863479521465	0.9696978044406024	0.9786126539313865	0.9765058258118321	0.9750080018812586	1.0	0.976782678755625	0.9769971152616354	0.9776164240138722	0.9771134010275895
XieH_2016__YSZC12003_35563__bin.34	0.9763299915216777	0.9767837379354243	0.9756826007913593	0.9765731377322626	0.9764191988875718	0.9774882659553698	0.9754278311679723	0.9764484052402234	0.9736159297125307	0.9758807909296185	0.9752069795388129	0.9750098165070044	0.9741686082063491	0.9758281049820999	0.9751131688278928	0.9760965296903219	0.9756224592757642	0.9743340856303752	0.9761394340653388	0.994330718036886	0.9755449638487422	0.9725784762738983	0.9772332396570674	0.9768547238990559	0.9765293806107624	0.9757250268528465	0.976669092984495	0.9729267477044444	0.973805603342904	0.9770640848914609	0.975981697483404	0.977330647655613	0.9751784426438147	0.9692516868594916	0.977717257998852	0.9757673696044028	0.9726713162595428	0.976782678755625	1.0	0.977438719271693	0.9755316905553852	0.9755755125324589
XieH_2016__YSZC12003_37314__bin.63	0.9758355212164417	0.9768499510196927	0.9759098482704518	0.9768680452522255	0.976095682671005	0.977782046752565	0.9749698169261739	0.9768895319539762	0.9729535255799425	0.9758540004137278	0.9748371312939461	0.9739845380359493	0.9733221798618346	0.9760492662297181	0.9754046428676553	0.9757900379093903	0.9753751886231652	0.974400140335891	0.9762345955403702	0.977085801769356	0.9752608336178382	0.9719486512571943	0.9771386273779763	0.9774709359800704	0.9761378007012619	0.9758147975209132	0.9763837001224375	0.9732255586089034	0.9727376019889996	0.9771340039857657	0.9762194352331012	0.9774587720390232	0.9754569262442955	0.9696786038004557	0.977738075053333	0.9751914683171881	0.9730418576628957	0.9769971152616354	0.977438719271693	1.0	0.9751410473849987	0.9754006268905805
CosteaPI_2017__SID713A063-11-90-0__bin.50	0.9769899566634265	0.9764252816291716	0.9767794292412806	0.9766205571217491	0.9759266930081922	0.9771467768421919	0.9759091282758832	0.9772299634877211	0.9753305205102831	0.977007316116227	0.9765113199419244	0.9766175992624062	0.975776233080359	0.9756315271362436	0.9770692308456501	0.9766076907673933	0.9774569931477797	0.9754414750184153	0.9774024890850754	0.9752749711246123	0.9761292378426977	0.9743875664182433	0.9767956610900582	0.9772476725607416	0.976100507923176	0.9765071807788117	0.9759461357115954	0.9736280529733262	0.9751662727273956	0.9766330422698547	0.9752563748884028	0.9769190782824834	0.9764342371848915	0.9698718911195602	0.978003335851854	0.976540163167404	0.9752364758101586	0.9776164240138722	0.9755316905553852	0.9751410473849987	1.0	0.9770117820932217
ZeeviD_2015__PNP_Main_475__bin.20	0.9773821092801246	0.976460171791201	0.9769279637836064	0.9762210939656607	0.9757247318627088	0.9768243198044608	0.9761152569995223	0.9769453612253006	0.9766748600281275	0.9769860708795227	0.9777107463402208	0.9777132702841453	0.9772073325802734	0.9752499859763496	0.9777484171037502	0.9772892341561086	0.9770272894692784	0.976778666846677	0.9774576688058303	0.9754479644956814	0.9779533610199994	0.9765442650754861	0.9769910427787156	0.9767205682002513	0.9763431205148718	0.9789995415055078	0.9763765631436963	0.9740324758508465	0.9764829375881218	0.9766009120335337	0.9752161868297101	0.9768936732305606	0.9775510066556301	0.9705379863322824	0.9779382728790098	0.977059438319073	0.977224154260718	0.9771134010275895	0.9755755125324589	0.9754006268905805	0.9770117820932217	1.0
