	XieH_2016__YSZC12003_37583__bin.55	XieH_2016__YSZC12003_37331__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.81	XieH_2016__YSZC12003_37296R1__bin.77	XieH_2016__YSZC12003_37232__bin.78	RaymondF_2016__P13E7__bin.10	XieH_2016__YSZC12003_37100__bin.102	XieH_2016__YSZC12003_37830__bin.16	ChengpingW_2017__AS98raw__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.71	ZeeviD_2015__PNP_Main_589__bin.11	ZellerG_2014__CCIS41548810ST-4-0__bin.30	ZeeviD_2015__PNP_Main_610__bin.28	XieH_2016__YSZC12003_35739__bin.18	ZeeviD_2015__PNP_Main_474__bin.36	ZeeviD_2015__PNP_Main_553__bin.11	ZellerG_2014__CCIS53043478ST-4-0__bin.27	HeQ_2017__RSZAXPI003103-141__bin.15	ZeeviD_2015__PNP_Main_414__bin.81	XieH_2016__YSZC12003_37197R1__bin.105	LiJ_2014__O2.UC13-1__bin.18	QinN_2014__HD-33__bin.61	ZellerG_2014__CCIS36797902ST-4-0__bin.7	XieH_2016__YSZC12003_37101__bin.43	AsnicarF_2017__MV_FEM3_t1Q14__bin.16	ZeeviD_2015__PNP_Main_74__bin.20	XieH_2016__YSZC12003_35740__bin.98	LiJ_2014__MH0329__bin.16	ChengpingW_2017__AS9raw__bin.56	RaymondF_2016__P13E90__bin.1	XieH_2016__YSZC12003_35733__bin.9	RaymondF_2016__P13E0__bin.60	LiJ_2017__H3M514143__bin.39	LeChatelierE_2013__MH0257__bin.1	BritoIL_2016__W2.6.ST__bin.27	LiJ_2014__V1.CD40-0__bin.15	ChengpingW_2017__AS128raw__bin.44	LeChatelierE_2013__MH0422__bin.22	XieH_2016__YSZC12003_35563__bin.34	XieH_2016__YSZC12003_37314__bin.63	CosteaPI_2017__SID713A063-11-90-0__bin.50	ZeeviD_2015__PNP_Main_475__bin.20
XieH_2016__YSZC12003_35733__bin.9	0.9083593372557065	0.9519503769052079	0.9601271351895115	0.8948214415714201	0.7573093633975075	0.8743084004526833	0.9637555509963667	0.9548396250140636	0.8883951912322384	0.9616915068928319	0.886245524457475	0.9067924837358289	0.7215207413682421	0.5484450591995976	0.8631658713823387	0.8582340882467786	0.9113635761983865	0.8634496257420632	0.7207836418507072	0.8722873745028095	0.8472404681698754	0.9376997862328672	0.9315738356971257	0.8363969979946922	0.8744076731149776	0.8841823076261259	0.7855218267493498	0.6057142171688761	0.9045642261034157	0.8351593988047571	1.0	0.9508889866908451	0.9288210874989246	0.8431860071873407	0.48789824883023714	0.9171118769813169	0.9048608031820198	0.909086509507012	0.9374462273079239	0.937268777424073	0.9521096268009716	0.9339427296011225
RaymondF_2016__P13E0__bin.60	0.9019748812139274	0.9361286383882849	0.9523184872498263	0.9112548548661121	0.74829442076979	0.9032006972531599	0.9527739510075228	0.9427649943569084	0.880252392791302	0.9542584254770521	0.8799154138735706	0.897200142985095	0.7094422376364082	0.5361057447073424	0.8430377103105909	0.8745819895010383	0.9152500030123264	0.8602099792350297	0.7126031721805629	0.873394731240235	0.847089088550348	0.9277495511633604	0.9154616691501625	0.8291910497756821	0.8684766062728686	0.8793326291183523	0.7821397157167128	0.5988123400956715	0.8896251460978323	0.8725038859011073	0.9233198247227655	1.0	0.9211401053109324	0.8271635532599396	0.48145009378376313	0.9181000654678946	0.9024062463601056	0.9039770741875756	0.9427641910698579	0.9195246950521534	0.9410925507175362	0.927698944079172
LiJ_2017__H3M514143__bin.39	0.9122858150529048	0.9522205955556636	0.959998959977153	0.9003574239808301	0.7654983323988505	0.8896623825833078	0.9536757888132962	0.9455233516581445	0.896427982821171	0.9603570968768701	0.8879207636787118	0.9263693179840499	0.722568453842486	0.5534146088822145	0.8686644051761266	0.8709503586191684	0.9166094584206834	0.8815992699710596	0.7340661580339878	0.8878104709332486	0.8530917404992026	0.9401341042362898	0.9338939671545687	0.8259244985349516	0.8764754799936089	0.8891205642291691	0.8023742715122226	0.619014049953807	0.9158055375345504	0.8487571936660931	0.9416832350413892	0.9617808378306633	1.0	0.8383427068188175	0.4945807680484852	0.9202365380994337	0.9108461382651664	0.9054447292858272	0.9489839438085721	0.9449375000786308	0.9500650643325422	0.933477119287685
LeChatelierE_2013__MH0257__bin.1	0.8906744300359737	0.9220739431406848	0.9277627371691284	0.8552401177386697	0.730962398677162	0.8467715568349391	0.9264558218337158	0.9250956816780042	0.8801122104446777	0.9297177429634775	0.8683034566166279	0.8883857627631107	0.7108680163109474	0.5365992202340193	0.8364835121582933	0.835743731882875	0.8937467097892073	0.8376124150695121	0.705083507059445	0.8505035559994436	0.8319938420224716	0.9228615810276326	0.8945258495956032	0.807804726632403	0.8530583473738024	0.8609539587413717	0.759074049143058	0.5893620133115722	0.8924639468932583	0.8216919320565041	0.9117425135264843	0.9211234999210574	0.8941237562052761	1.0	0.47844014600596924	0.8799668485404994	0.9134287116149529	0.8930234784074955	0.9158211449240294	0.911398117630431	0.9234506321901029	0.894291481479328
BritoIL_2016__W2.6.ST__bin.27	0.9098334736942463	0.9442700967695804	0.9553692021673844	0.9011814151558006	0.7845669203756376	0.8970810226749082	0.9464287416776572	0.9463580315573705	0.9014642556369472	0.9559912923267602	0.8926056282077766	0.9288767419318958	0.7381707530230562	0.5765115281330939	0.8602974592026441	0.8644423434446157	0.9051372094131854	0.868479970762557	0.7459973304943353	0.9033400600638775	0.8403627667519425	0.9296918945545263	0.9264606804061463	0.7987232453561725	0.8864832440849792	0.8826680755724342	0.8229482147680867	0.6368097818314715	0.911401013776556	0.8391455992881318	0.9371355250822303	0.9523620358158676	0.9369956938331241	0.849868908203963	1.0	0.9399885592614368	0.8930910651009804	0.9063353089793907	0.9425809988400362	0.9418564187310314	0.947435367772075	0.93153274116918
LiJ_2014__V1.CD40-0__bin.15	0.906598940297709	0.9408971034045853	0.9557168449194482	0.9085841445656665	0.7597940745464632	0.8884022875551323	0.947677041426449	0.943666617103253	0.889183648454148	0.9567951650819713	0.8854617590181895	0.9069182241583311	0.718632572092653	0.5384103117735292	0.8536066650295295	0.8675330014409895	0.9184124431407255	0.8631241041202361	0.7228194870986996	0.8777045933490392	0.8673198647213659	0.933359392737261	0.9293835083567706	0.8299425920879101	0.8771056201962627	0.8849200716240471	0.7849484196501946	0.6106712416646062	0.9089333349620461	0.8522566587323083	0.9339242471661451	0.962846394556505	0.924306557997829	0.8287181089971075	0.4983549299239321	1.0	0.9042969794820104	0.9111518944526746	0.9438414229108495	0.9386044094027833	0.9430267857255683	0.9374367908518013
ChengpingW_2017__AS128raw__bin.44	0.8940756606038831	0.9377768725280462	0.9536635836166104	0.8866343391304458	0.7427548745378693	0.8607858045596755	0.9512910983729542	0.9407511239364195	0.9066153373200869	0.9553866505745876	0.8815393574891633	0.9032615557447584	0.7271760045847244	0.536573002838464	0.8505502976570759	0.8564228944404313	0.9067144368636808	0.8588219467957744	0.7192843073131668	0.8608806871014143	0.8529607359174277	0.9553836986732891	0.9156945423140291	0.8330041963385459	0.8635196868623103	0.8846987352789737	0.7686164818143904	0.6027752932608516	0.9189074760273988	0.8636664385268663	0.9225016267084656	0.9474692295917141	0.9159201519132748	0.8612142519481494	0.47403233512682424	0.9053304168548504	1.0	0.903807235784803	0.9266123601167772	0.9295250432980665	0.9394265636537453	0.9198740128525783
LeChatelierE_2013__MH0422__bin.22	0.9081515441286314	0.9417007147782449	0.9593819603103534	0.8890021715957304	0.751866703014661	0.8631540212500728	0.9565440315721154	0.9457139047114259	0.8801216701284474	0.9604977199510821	0.8856202889327953	0.8982730201385332	0.718525998803217	0.5346944700690303	0.8581529367181981	0.8591585551841046	0.9137632580856704	0.8579896239417374	0.7135515000721615	0.8699625182408134	0.8794802349340799	0.9368004874907477	0.9190204946984537	0.8506700887796949	0.8756839513758363	0.8821109632246635	0.7745156953284106	0.6237585908006377	0.8972045241437051	0.8350405918758856	0.9274616974569626	0.9497861742019829	0.9111291538203796	0.8425677494824209	0.4814004893475338	0.9128348650411912	0.904443035912775	1.0	0.9344073434201831	0.9337435423933804	0.9496051375583094	0.9253964449298346
XieH_2016__YSZC12003_35563__bin.34	0.8879980245118188	0.9262622492734692	0.9401867865901674	0.8831373261896163	0.7450405674863281	0.8713378865011256	0.9304223571209673	0.9244126421591378	0.8726542083287419	0.9432602150676017	0.8671439958752837	0.8900591761667325	0.7030771284960149	0.5374293075254356	0.8386007655821054	0.8484343693117241	0.8995923544746497	0.8564248007419342	0.7089488971129398	0.8917093040184615	0.8356958488204582	0.9136894252664617	0.9034435912058602	0.8090685846705012	0.8573300987663656	0.8649235825510341	0.777946602297068	0.5989131597595632	0.8834409690187792	0.8317967531532604	0.9114734358774714	0.944013892765418	0.9100887441413021	0.8234922223196381	0.47713710257979774	0.9011712971862967	0.8837112312455309	0.8905188632577699	1.0	0.914630919124833	0.9325965202129602	0.908055744801675
XieH_2016__YSZC12003_37314__bin.63	0.876457087721423	0.9288775567084686	0.9324150310376177	0.8649387408580491	0.7358135088128066	0.8433750256157094	0.9257399080120324	0.9151980660791061	0.8627467178807076	0.934410549942713	0.853857916326962	0.8814767641955144	0.6956192023779398	0.5236320208599098	0.8310850994972303	0.8259779987624254	0.8770097052960254	0.8412876711339929	0.6986032570750489	0.8458213008008143	0.8328191476776227	0.9041368919552436	0.9047689132161821	0.811329221719555	0.8479647993031725	0.8614293385392208	0.766438066929287	0.5955569226178994	0.8777872999819136	0.8073365797944888	0.9087014008334179	0.9181171541237583	0.9036231741663716	0.817177423526831	0.47541032255942944	0.8936147004295418	0.8839603350514741	0.8873478246397659	0.9120219186256585	1.0	0.9268896573490317	0.8934202015008901
CosteaPI_2017__SID713A063-11-90-0__bin.50	0.8638215704189752	0.9113927698755981	0.939566046098255	0.8592851195219279	0.7258492798462093	0.8329216722242864	0.9190900926373807	0.9146607437318073	0.8465407614601078	0.9449994274911728	0.8543603752230642	0.8735507153244645	0.6884780845957738	0.5218347856363377	0.823260293669766	0.8305089564527197	0.8685878037704574	0.8322073993066023	0.686424452591985	0.8399448366324641	0.8213188266606846	0.8993568428046546	0.8927916854581979	0.8019524498314798	0.8420701296050935	0.8458214255391904	0.7538153623980876	0.5805461500533952	0.8639014100853467	0.795925528674903	0.8964650890348592	0.9125494713835163	0.8823217842334964	0.8041022788967015	0.4644327917477721	0.8719289964426561	0.8676086968374924	0.8763926179855012	0.903113980665559	0.9001552394683691	1.0	0.8864796782734069
ZeeviD_2015__PNP_Main_475__bin.20	0.9187024054617	0.9341443160587137	0.9615372300368552	0.9173900405810167	0.7470670349826743	0.876495486770522	0.9583644340800701	0.9482301994453637	0.8896873319779992	0.9648322805167457	0.8880701624529747	0.9023323584851916	0.7204230339164819	0.5411521615556097	0.8541790463232368	0.8662410767712664	0.9314110542207127	0.862416256691252	0.7151602677789888	0.8720394341528406	0.8516890460363129	0.9326535593739071	0.9296907584312998	0.835702811729282	0.8706372496225288	0.8842765297513036	0.782273010983363	0.6005233657917706	0.8968729039482806	0.8396573713032041	0.9389001833402015	0.9604702058658053	0.9256143601659834	0.8314372100353499	0.4875556122934824	0.9254476116497748	0.9070728399933633	0.9118769437533553	0.9388885400522867	0.9263986187733879	0.9465020028534372	1.0
