	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.79	BritoIL_2016__M2.44.ST__bin.50	NielsenHB_2014__MH0132__bin.20	ZeeviD_2015__PNP_Main_610__bin.25	ZeeviD_2015__PNP_Main_601__bin.13	BritoIL_2016__M2.49.ST__bin.58	LiJ_2014__MH0280__bin.4	NielsenHB_2014__MH0030__bin.5	BackhedF_2015__SID268_M__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.37	BritoIL_2016__M1.1.ST__bin.107	LeChatelierE_2013__MH0100__bin.41	XieH_2016__YSZC12003_37314__bin.51	ZellerG_2014__CCIS51667829ST-4-0__bin.28	ZeeviD_2015__PNP_Main_633__bin.25	ZeeviD_2015__PNP_Validation_93__bin.17	LeChatelierE_2013__MH0030__bin.19	NielsenHB_2014__MH0100__bin.29	ZeeviD_2015__PNP_Main_24__bin.29	ZellerG_2014__CCIS00146684ST-4-0__bin.91	BritoIL_2016__M1.20.ST__bin.96	VatanenT_2016__G80328__bin.2	LeChatelierE_2013__MH0415__bin.14	HMP_2012__SRS011134__bin.45	ZeeviD_2015__PNP_Validation_48__bin.16	NielsenHB_2014__MH0013__bin.3	ZellerG_2014__CCIS98832363ST-4-0__bin.54	XieH_2016__YSZC12003_37797__bin.88	CosteaPI_2017__SID713A004-11-90-0__bin.3	LiJ_2014__V1.CD8-0-PN__bin.53	ZeeviD_2015__PNP_Main_122__bin.41	ZeeviD_2015__PNP_Main_627__bin.13	CosteaPI_2017__SID713A005-11-0-0__bin.26	ZeeviD_2015__PNP_Main_54__bin.38	CosteaPI_2017__SID713B033-11-0-0__bin.36	ZeeviD_2015__PNP_Main_596__bin.60	ZeeviD_2015__PNP_Main_616__bin.5	LeChatelierE_2013__MH0013__bin.11	ZeeviD_2015__PNP_Main_73__bin.28	LiJ_2014__MH0293__bin.9	ZeeviD_2015__PNP_Main_77__bin.3
ZeeviD_2015__PNP_Main_627__bin.13	0.9874813130876339	0.9886321539857614	0.987718280395826	0.9900237208559173	0.9901737743451982	0.9875072356259729	0.9878365669302309	0.9845164626826911	0.9906403610211847	0.9882187245685952	0.975001252655897	0.9870034578904181	0.9876195430855539	0.9798290327059244	0.9899928656456791	0.9894758252117379	0.9839716641716737	0.9868310552157986	0.9892450988330769	0.9844539879245043	0.9863236384408766	0.983019440454757	0.9815038865928607	0.9880334643162081	0.9883589905472348	0.9871482068182784	0.9885354950484461	0.9824925186487405	0.9906310053466874	0.980700030987881	0.9881939188347119	1.0	0.9905208962428977	0.9869442932031645	0.9885616745266432	0.9884134572801595	0.9896505994858529	0.9872060591585672	0.9900645355551806	0.989634138318771	0.9889917312671462
CosteaPI_2017__SID713A005-11-0-0__bin.26	0.9880430682015151	0.9883371638550534	0.9880240257225238	0.9902468808005119	0.9898493446654967	0.9882824008356322	0.9888587630189323	0.9854573560908247	0.9897770792962969	0.988172693801382	0.9754191222992458	0.9874688891850594	0.9881331319156844	0.9801115176511219	0.9892706274269775	0.9898396316866487	0.9848483143791938	0.9873333752223638	0.989625445764061	0.9844306272078138	0.9867233756100546	0.9824827080591562	0.982038166702656	0.9887014028297735	0.98878775455539	0.987592401024215	0.9901584733453578	0.9836494620989849	0.9899274193969183	0.9812271467287916	0.9886986297919754	0.9905208962428977	1.0	0.9879878927431521	0.9901919963446222	0.988701518223902	0.9888587207098288	0.9875748170357121	0.989549225197699	0.9893162763789819	0.9898973783671619
ZeeviD_2015__PNP_Main_54__bin.38	0.9877987507210957	0.9876432415337879	0.9880236248000586	0.9885339386969945	0.9877873209759019	0.9881203615679148	0.9869480595025107	0.9842395319220293	0.9865212707472011	0.9883517503614974	0.9757475104525452	0.987307439268114	0.987959395182291	0.9801565845671891	0.9869339736546927	0.9884086087628859	0.9839905366438054	0.9871090371772234	0.9873725860843708	0.9844401753055605	0.9874850688706366	0.9832035888088031	0.981383064864398	0.9885820736743358	0.9884266289806384	0.9866683189276826	0.9868082770839552	0.9829228142975734	0.9869790648472764	0.98047077012146	0.9883772708338036	0.9869442932031645	0.9879878927431521	1.0	0.9877540887789283	0.9882275909017684	0.9867170365728706	0.9867421384167885	0.9870044912796326	0.9872667535853976	0.987874455373216
CosteaPI_2017__SID713B033-11-0-0__bin.36	0.9875133212961282	0.9888539256179871	0.9874942415649637	0.9893519162078365	0.9892358196059893	0.988513986208684	0.9883459144484175	0.9849226176002024	0.9885202377897143	0.9883593121175667	0.9748499000034717	0.9872829749896126	0.9884374161265344	0.9799765444448277	0.9882710716113358	0.9887555212959904	0.9843683931609628	0.9870940899537963	0.9879535342731598	0.9848496025866121	0.9867756505723896	0.9827412812351196	0.9823581456332413	0.9878291046229573	0.9888918849269326	0.9870600337358112	0.988612907734472	0.9830062263342182	0.9887923081946871	0.9813616658785049	0.9889286713617429	0.9885616745266432	0.9901919963446222	0.9877540887789283	1.0	0.9888949827300094	0.9880933408307498	0.9869931071878791	0.9884256727799371	0.9883764495355124	0.9888251499010896
ZeeviD_2015__PNP_Main_596__bin.60	0.9896317726176881	0.9893554641610124	0.9890533396734444	0.9894286433425623	0.9896298515144931	0.9900820501754548	0.9883901549163022	0.9854273943807149	0.9888511951133969	0.9907515366938725	0.9751941684017587	0.9886750453577545	0.9892976609352747	0.9798070749134048	0.9884322940840764	0.9893597456181406	0.9849197838813004	0.9885692568851504	0.9884292958912616	0.9846797604525729	0.9871786740862734	0.9833394060484242	0.9821271901661018	0.990639451761099	0.9990109192593226	0.9875892735864569	0.9888707468661119	0.9830556111520395	0.9891719936440815	0.9800514269457216	0.9989847946913302	0.9884134572801595	0.988701518223902	0.9882275909017684	0.9888949827300094	1.0	0.9886179346713876	0.98756161794882	0.9890058656513306	0.9885219001398047	0.9886227344909987
ZeeviD_2015__PNP_Main_616__bin.5	0.9869782115422534	0.9881112170621706	0.987336636701226	0.9894669665330875	0.9898852276162579	0.9879148979179301	0.9879928483480712	0.9849431767616539	0.9888946167099295	0.9878379107402514	0.9748371497713527	0.9866596065366505	0.9871914906838731	0.9795189612289867	0.9907692307692307	0.9914443037819103	0.984544968933622	0.9866146774745188	0.9931067069111893	0.9840395839422914	0.9853107056531805	0.9831465459545626	0.9813559457048178	0.9871175884787178	0.9881420330053586	0.9879337846015734	0.9905663715340651	0.9826543094823393	0.9917387351589529	0.9805878714535431	0.9878856317366336	0.9896505994858529	0.9888587207098288	0.9867170365728706	0.9880933408307498	0.9886179346713876	1.0	0.9877664882654578	0.9897856701065783	0.9891420371404537	0.9885866516826619
LeChatelierE_2013__MH0013__bin.11	0.9866211321576355	0.9870455674434472	0.9867288807992639	0.9870343612420099	0.9876528742378974	0.9867065392849258	0.9863455965273557	0.9843850761972643	0.9863363354281462	0.9876978783509761	0.9748506693916941	0.9867934522209036	0.9870660251312874	0.9792167962417141	0.9871938417077805	0.9879028584962378	0.9835307686292908	0.9865037283437843	0.9875019770065782	0.9836666878607113	0.9855662897176306	0.9825911933351459	0.980825189378394	0.9870014778067637	0.9874973132846344	0.9998994719722747	0.9872137469482315	0.9827640843789969	0.9873733624682426	0.9800123660999751	0.9875094904358327	0.9872060591585672	0.9875748170357121	0.9867421384167885	0.9869931071878791	0.98756161794882	0.9877664882654578	1.0	0.987124533006286	0.9871692141672169	0.9870432362967185
ZeeviD_2015__PNP_Main_73__bin.28	0.9867726590863315	0.9878618617000577	0.9869333706289171	0.9913113794702807	0.9935074891858738	0.9878987026115574	0.987560598980228	0.9845796394555582	0.9892197202515147	0.9874766694991038	0.9752049722295689	0.9864641816355764	0.9881080991327287	0.9796781192779896	0.9939600101143591	0.9904141541973747	0.9841023186412645	0.9862750581604398	0.9900778306700277	0.9843318290661264	0.9857790246445517	0.982528828313984	0.9818176233093422	0.9881585860035317	0.9884062947997493	0.9870118862631929	0.9946710654065665	0.9831585464132656	0.9950255317405843	0.9807053972711404	0.9883898536322108	0.9900645355551806	0.989549225197699	0.9870044912796326	0.9884256727799371	0.9890058656513306	0.9897856701065783	0.987124533006286	1.0	0.9893423054265629	0.9906949433338227
LiJ_2014__MH0293__bin.9	0.98729724860941	0.9889453637942831	0.9879196080549038	0.9901074011657344	0.9895665336768065	0.9880602644511746	0.9882134832592772	0.9845842203219372	0.9896504231141569	0.9879621593580808	0.9750816207418211	0.9877229661509592	0.9878577227521819	0.9791193595793364	0.9894064956155251	0.989551534264217	0.984112443367782	0.9874612457937818	0.9891400565183192	0.9842727094221698	0.9858796260998185	0.9827037340853796	0.981287679304937	0.987545532938507	0.9882142710007004	0.9872013857872309	0.9889011610119834	0.9829050803707615	0.9896840471866865	0.9807830998500175	0.9880652033464454	0.989634138318771	0.9893162763789819	0.9872667535853976	0.9883764495355124	0.9885219001398047	0.9891420371404537	0.9871692141672169	0.9893423054265629	1.0	0.9897033977375315
ZeeviD_2015__PNP_Main_77__bin.3	0.987053224847	0.9882914615043116	0.9878376157343999	0.9990940126204512	0.9903954469751647	0.9877384936438589	0.9877103226385523	0.9845277243008936	0.9896110277139739	0.9877269848301401	0.9746272908555693	0.9877867633237166	0.987663353088933	0.9795788240800009	0.9896918492327303	0.9914543286800176	0.983880733240255	0.9876553914073283	0.9895717142427514	0.984553132327613	0.9868000881746829	0.982997933428302	0.9820832471714277	0.9876777811260998	0.9880719715534472	0.9869854518306677	0.9884233509653931	0.9830964727406626	0.9900106845959399	0.9805842083601785	0.9881277675506244	0.9889917312671462	0.9898973783671619	0.987874455373216	0.9888251499010896	0.9886227344909987	0.9885866516826619	0.9870432362967185	0.9906949433338227	0.9897033977375315	1.0
