	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.79	BritoIL_2016__M2.44.ST__bin.50	NielsenHB_2014__MH0132__bin.20	ZeeviD_2015__PNP_Main_610__bin.25	ZeeviD_2015__PNP_Main_601__bin.13	BritoIL_2016__M2.49.ST__bin.58	LiJ_2014__MH0280__bin.4	NielsenHB_2014__MH0030__bin.5	BackhedF_2015__SID268_M__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.37	BritoIL_2016__M1.1.ST__bin.107	LeChatelierE_2013__MH0100__bin.41	XieH_2016__YSZC12003_37314__bin.51	ZellerG_2014__CCIS51667829ST-4-0__bin.28	ZeeviD_2015__PNP_Main_633__bin.25	ZeeviD_2015__PNP_Validation_93__bin.17	LeChatelierE_2013__MH0030__bin.19	NielsenHB_2014__MH0100__bin.29	ZeeviD_2015__PNP_Main_24__bin.29	ZellerG_2014__CCIS00146684ST-4-0__bin.91	BritoIL_2016__M1.20.ST__bin.96	VatanenT_2016__G80328__bin.2	LeChatelierE_2013__MH0415__bin.14	HMP_2012__SRS011134__bin.45	ZeeviD_2015__PNP_Validation_48__bin.16	NielsenHB_2014__MH0013__bin.3	ZellerG_2014__CCIS98832363ST-4-0__bin.54	XieH_2016__YSZC12003_37797__bin.88	CosteaPI_2017__SID713A004-11-90-0__bin.3	LiJ_2014__V1.CD8-0-PN__bin.53	ZeeviD_2015__PNP_Main_122__bin.41	ZeeviD_2015__PNP_Main_627__bin.13	CosteaPI_2017__SID713A005-11-0-0__bin.26	ZeeviD_2015__PNP_Main_54__bin.38	CosteaPI_2017__SID713B033-11-0-0__bin.36	ZeeviD_2015__PNP_Main_596__bin.60	ZeeviD_2015__PNP_Main_616__bin.5	LeChatelierE_2013__MH0013__bin.11	ZeeviD_2015__PNP_Main_73__bin.28	LiJ_2014__MH0293__bin.9	ZeeviD_2015__PNP_Main_77__bin.3
ZeeviD_2015__PNP_Main_627__bin.13	0.8511499868215424	0.8691809566406559	0.8581456623350807	0.7148430254898881	0.837383157664937	0.8765786416693068	0.880864968287395	0.7838910438847075	0.5762482484188071	0.6961509141944856	0.8116137265394613	0.8475620740851176	0.8406684539672482	0.7014595696457081	0.87678985196643	0.7209734487357998	0.7664706315631603	0.8498862747916961	0.7806021978295035	0.8269415595306872	0.8642059779613592	0.4312381804321647	0.6508152451237488	0.7434966308407855	0.8585716326822199	0.8660270011953792	0.8613093796008124	0.8178426554281489	0.840371162162474	0.8257142324679924	0.8655158367788123	1.0	0.870392309815333	0.8348823567519406	0.8731975020388894	0.8516780125643504	0.8721946968466657	0.8656800128501054	0.8695598927619651	0.8677450815955075	0.9104956431220432
CosteaPI_2017__SID713A005-11-0-0__bin.26	0.8119882354912772	0.8075036449866769	0.8079854535704111	0.6781401350739891	0.7934976789395183	0.8038972029964304	0.8456059057163446	0.7510390306849224	0.5435554959695665	0.656684151430343	0.7712163362437365	0.8008764726584103	0.7931072045047007	0.6563171389787333	0.8261274320859379	0.6635073989039902	0.7334760603978483	0.8031723953008999	0.7375911246669236	0.7759606844195673	0.810634981816963	0.410983559853195	0.6097191265438823	0.6871210470747934	0.8104104171205444	0.8231561394982487	0.8174129811801377	0.7778736739789849	0.7948526084697759	0.7714869869785993	0.8223467010775755	0.8218330512309162	1.0	0.7830579343399641	0.8389301335657187	0.810167418008748	0.8087144509058001	0.823042181294096	0.8217308240183674	0.8124700440750113	0.8214476043639288
ZeeviD_2015__PNP_Main_54__bin.38	0.8801979504829004	0.8688366171544802	0.8825654706851254	0.73329838861232	0.8507522634230105	0.8665455577214323	0.867468614236074	0.8002384102055781	0.5719624807926863	0.7140358020642564	0.8345867986336553	0.8792417302611458	0.8685031376551786	0.7130768182002425	0.8697219038915768	0.7077604917072309	0.7808551446121873	0.8821831668392408	0.7641185270892215	0.8407386663030942	0.8857031258636382	0.4332847546438402	0.6699041200378804	0.7533347949930171	0.8814130318629527	0.8801832110575168	0.8496790490122743	0.8322478360681109	0.8371615920053357	0.8330981166699216	0.8874184264926431	0.8666579458399815	0.8608902244446001	1.0	0.8687002774696828	0.875925359549858	0.8587511653358194	0.8793909669431538	0.8686965926133369	0.8719678238343879	0.8720267815359218
CosteaPI_2017__SID713B033-11-0-0__bin.36	0.9049190448542219	0.9143145087202252	0.8999663758700014	0.7519274159764227	0.8919866164938302	0.8969907322343326	0.939299258431756	0.8298012685300191	0.6051002109317007	0.7343895842367139	0.8512848827381434	0.8884634323805883	0.8830495799739826	0.7308140346751137	0.9278936963024481	0.7423950669910262	0.8105748807537685	0.8914537750894806	0.8231297266707335	0.8585269323769137	0.8899296649346258	0.456944577144411	0.6773038959893579	0.7688295127992181	0.9130577379596216	0.9176686534913973	0.8967380919133049	0.8616945826565635	0.8901841426398066	0.8445710810433402	0.9221160418335624	0.9039498247135519	0.9197908321880306	0.8663220346457156	1.0	0.9011257652704996	0.905644811594629	0.916370541587353	0.9216842565576241	0.8991432277694892	0.9170549671843191
ZeeviD_2015__PNP_Main_596__bin.60	0.8946944821219135	0.8887981366630631	0.9105205486492093	0.7395485556018494	0.8610720060789716	0.8842526737747073	0.8940291357471795	0.8027812396183022	0.5847614572645728	0.7228855292210951	0.84762558527538	0.8926681582661716	0.8791106934469347	0.7240106528837489	0.8853264051656575	0.7158502943125274	0.7856088791161998	0.8951854618605104	0.7888236492550874	0.850441147589427	0.8856503600212176	0.45076528598881477	0.6667284597552627	0.7751422923522794	0.9547408452927433	0.8874353237437802	0.8614950746013887	0.8474145098737402	0.8466647333383504	0.8282846544512131	0.9662701508179631	0.8807387271969737	0.8873151025367592	0.8726022293233289	0.9001714299348971	1.0	0.8822391979868912	0.8882062078193341	0.8877225698338378	0.8740614027520561	0.8964115346282963
ZeeviD_2015__PNP_Main_616__bin.5	0.8697556500468605	0.8834752953653545	0.8720253019825468	0.7244565124425723	0.8549115321906148	0.8799902407667661	0.8820690294694632	0.797117785122211	0.5854693660009562	0.7088705488128217	0.8283311261020775	0.8740122602618247	0.8581309987999024	0.7087670145119078	0.8920101229537345	0.7262246982425278	0.7881949289799711	0.8752195602403077	0.8193443487827518	0.83955694521595	0.8697844595914627	0.43643218998454186	0.6654761722558683	0.7522874328264955	0.8672681259301207	0.8877238028958995	0.8569570098573658	0.8258913177935849	0.8583551730688378	0.8206929955894388	0.8742409360221042	0.8848338454529986	0.8689102699724419	0.8392535446993589	0.8875122328027276	0.8654918374457458	1.0	0.8884476427040278	0.896133489024914	0.8818322510247645	0.8933488664794648
LeChatelierE_2013__MH0013__bin.11	0.8567002521680405	0.8427122073688254	0.8356360025446745	0.6946109620283134	0.8110655866845736	0.8297878501162902	0.8692609628373631	0.7903939391100623	0.5555020920323925	0.6890123375832576	0.8034962873131627	0.8313769942012421	0.8330138296413695	0.6841358965165723	0.842487376694427	0.6926956431392153	0.7712739638414365	0.832961880129482	0.7550571998191135	0.803700678835343	0.8333664050171304	0.41242291671811937	0.6309583322333094	0.7075744943225997	0.833403876796197	0.9995460804944911	0.8158049151051296	0.8055393509036234	0.8042746783601327	0.7896530198421586	0.8440569332585033	0.830751045164565	0.8365021116199136	0.812967279472193	0.8494792700156786	0.8242437300771494	0.840421319057721	1.0	0.8307765941048375	0.8351488694168113	0.8509926189111553
ZeeviD_2015__PNP_Main_73__bin.28	0.8735602307888836	0.8782751866466062	0.8638783816390837	0.7242757685865956	0.8736728929514292	0.8617182842705879	0.8867452522213075	0.7950693005365204	0.5830852400147614	0.7082333863229909	0.8242851718852017	0.8504112612484742	0.8446450875748716	0.7081544340988446	0.9240825574133478	0.7081340307150766	0.776974160445113	0.8540865316376642	0.7961409217361682	0.8343502498083857	0.8621911105118233	0.44535175433616264	0.6521391617225424	0.7391720129446163	0.8630010361370539	0.8677541374513867	0.8815592443296335	0.8170907613478298	0.8834949044766798	0.8203615124762256	0.870827064467596	0.8692320521191131	0.8699559286910609	0.8365307505606495	0.889992938655009	0.8581077724472707	0.882999900644392	0.8653802481051467	1.0	0.8775096162034803	0.880071571521844
LiJ_2014__MH0293__bin.9	0.8898561293991831	0.8928540005025175	0.9127007235708863	0.7343586868871032	0.8610040010921141	0.8886796577438049	0.8896484100398295	0.8143115917380305	0.5878983971140614	0.7238248662749932	0.831958666568703	0.8784914313496588	0.8829750854688063	0.7161401570503488	0.8903033156182282	0.7206718859557222	0.7893027251147219	0.8799998911514274	0.8007281969506073	0.8548114243833501	0.8796733454336663	0.4466120428246567	0.6736982844557889	0.7552013743946433	0.870314182334058	0.8901717902596855	0.8649316204196293	0.8358690515388921	0.8596896545781256	0.836359777186972	0.876736248116693	0.8869426159396036	0.8795127937891004	0.8585812132806143	0.887769865091265	0.8639202357660082	0.888466495955822	0.8895159776098486	0.8972614606208541	1.0	0.8900067032579285
ZeeviD_2015__PNP_Main_77__bin.3	0.7289313032231932	0.7276536115266257	0.7249738840115052	0.6338847411892511	0.7141946633289825	0.7309170862970544	0.7456172419878083	0.661405743804945	0.48888758174509156	0.5910217587321962	0.6877957361134793	0.7199308736030832	0.7166934589779806	0.5891059657629256	0.7411073476952035	0.6464144590621177	0.6485297982870294	0.7209315831836117	0.6565972747044593	0.7065515949925802	0.7266253526496095	0.3647943817304979	0.5445669436736018	0.622292443972549	0.7295247299610512	0.7441712762099911	0.7297481026352765	0.6977566682327574	0.7071547012129881	0.6776687636396939	0.7393776986211205	0.763921143489394	0.7299312682281409	0.704819712191755	0.7432487470654415	0.7272880249164771	0.7388282018425267	0.7440171490647759	0.7386733301217308	0.7305678803496825	1.0
