	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.79	BritoIL_2016__M2.44.ST__bin.50	NielsenHB_2014__MH0132__bin.20	ZeeviD_2015__PNP_Main_610__bin.25	ZeeviD_2015__PNP_Main_601__bin.13	BritoIL_2016__M2.49.ST__bin.58	LiJ_2014__MH0280__bin.4	NielsenHB_2014__MH0030__bin.5	BackhedF_2015__SID268_M__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.37	BritoIL_2016__M1.1.ST__bin.107	LeChatelierE_2013__MH0100__bin.41	XieH_2016__YSZC12003_37314__bin.51	ZellerG_2014__CCIS51667829ST-4-0__bin.28	ZeeviD_2015__PNP_Main_633__bin.25	ZeeviD_2015__PNP_Validation_93__bin.17	LeChatelierE_2013__MH0030__bin.19	NielsenHB_2014__MH0100__bin.29	ZeeviD_2015__PNP_Main_24__bin.29	ZellerG_2014__CCIS00146684ST-4-0__bin.91	BritoIL_2016__M1.20.ST__bin.96	VatanenT_2016__G80328__bin.2	LeChatelierE_2013__MH0415__bin.14	HMP_2012__SRS011134__bin.45	ZeeviD_2015__PNP_Validation_48__bin.16	NielsenHB_2014__MH0013__bin.3	ZellerG_2014__CCIS98832363ST-4-0__bin.54	XieH_2016__YSZC12003_37797__bin.88	CosteaPI_2017__SID713A004-11-90-0__bin.3	LiJ_2014__V1.CD8-0-PN__bin.53	ZeeviD_2015__PNP_Main_122__bin.41	ZeeviD_2015__PNP_Main_627__bin.13	CosteaPI_2017__SID713A005-11-0-0__bin.26	ZeeviD_2015__PNP_Main_54__bin.38	CosteaPI_2017__SID713B033-11-0-0__bin.36	ZeeviD_2015__PNP_Main_596__bin.60	ZeeviD_2015__PNP_Main_616__bin.5	LeChatelierE_2013__MH0013__bin.11	ZeeviD_2015__PNP_Main_73__bin.28	LiJ_2014__MH0293__bin.9	ZeeviD_2015__PNP_Main_77__bin.3
ZeeviD_2015__PNP_Main_627__bin.13	0.8619403481775125	0.8791752859104096	0.8688162195309179	0.7220463615476568	0.8456931291870444	0.8876680697064976	0.8917112382514272	0.7962193356814948	0.58169268191818	0.7044502364579146	0.8324232654354349	0.858722497180165	0.8512067828678276	0.7158999644137273	0.8856526975015951	0.7286418024225289	0.7789559999254552	0.8612277352842775	0.7890887695580291	0.8400002129851736	0.8761890562893191	0.4386873368777616	0.6630796413684652	0.7525014664916638	0.8686839912356601	0.8773019038212202	0.871298384241227	0.8324161659296492	0.8483190588895131	0.84196411377313	0.8758562669556166	1.0	0.878721804978351	0.8459265254397478	0.8833009862100974	0.8616616925754256	0.8813157869047841	0.8768990068678844	0.8782860728107564	0.8768342238775904	0.9206301876310635
CosteaPI_2017__SID713A005-11-0-0__bin.26	0.8218146168155386	0.8170325618809807	0.8177791557037757	0.6848192589365019	0.8016347974728092	0.8134286336746493	0.855133146754705	0.7621223039667511	0.5491696133800339	0.6645439158049974	0.7906512376196142	0.8110397010272997	0.8026319317591459	0.6696351661611167	0.8350873958874495	0.6703180774580617	0.7447604363928877	0.8134763955690368	0.7453235239898778	0.7882329774932547	0.8215422902247322	0.41831123996581254	0.6208711099193913	0.6949732700977024	0.819599973186305	0.8334978465251127	0.825537530793853	0.7908037405104658	0.8029402892527359	0.7862470882002983	0.8317465770642356	0.8296978431734008	1.0	0.7925784719545508	0.8472398652611821	0.819425684168189	0.8178260796701915	0.8333972951685074	0.8304092440213839	0.821243987866803	0.8298310737209029
ZeeviD_2015__PNP_Main_54__bin.38	0.8910701191314057	0.8797069433748125	0.893263529871288	0.7418039582726867	0.8612706858623117	0.8769635678253084	0.8789404932548704	0.8130524981483597	0.5797771398882015	0.7224510927441493	0.8553306974327606	0.8905450271021185	0.8790878875087055	0.7275131641492957	0.8812361587583508	0.7160606306263151	0.7935596080786791	0.89370387020462	0.7738907661184828	0.8540271795004072	0.896928119507261	0.44068670982861735	0.682612268360718	0.7620356620397154	0.8917333932736632	0.8920760849138296	0.8610376186984351	0.8467072123693258	0.8482060276880106	0.8496919460094848	0.8978539396641622	0.8781224551460861	0.871357058895059	1.0	0.87947019135459	0.8863599515072905	0.8703114809069168	0.8912064588162031	0.880134386710934	0.8832140054019995	0.8827303680066033
CosteaPI_2017__SID713B033-11-0-0__bin.36	0.9163613546665883	0.9246203964340048	0.911363669770621	0.7600201744779992	0.9016925982816784	0.9074132938418232	0.9503750101056129	0.8425040238712949	0.6121272866245783	0.7430390701366278	0.8732471355181056	0.8999075795771077	0.8933793536817504	0.745746455685969	0.9389060582230291	0.7508378471737357	0.8234466754371137	0.9031092214635867	0.833166437606109	0.8717340496681685	0.901856125471289	0.4649693524323291	0.6894673790817489	0.7783021467996443	0.9233140163012722	0.929698926232701	0.9070669469289961	0.8765911746764367	0.900274137715617	0.8606114446984118	0.9324393846967949	0.9144091340041011	0.9289015015103298	0.877062463711663	1.0	0.911245158492757	0.9165579547709517	0.9284467489324798	0.9324770510719299	0.9097173735695965	0.9274187324989159
ZeeviD_2015__PNP_Main_596__bin.60	0.9040680653929949	0.8983607700764827	0.9205980224988024	0.7474501173762776	0.8700950206395034	0.8931104988904776	0.9045305958383273	0.8146528543818335	0.5913543515488345	0.7296335180396051	0.8691864786933148	0.9028933848969126	0.8886210168695132	0.7389318483414062	0.8956874542287581	0.7235490401575541	0.7976374238522546	0.9055364160130976	0.798057739217259	0.8636728221148287	0.8971530516914481	0.4584025446516246	0.6788616244729998	0.7824666087891797	0.9556860960044344	0.8985874467034611	0.8711907772897551	0.862020927667213	0.8559327789086117	0.8451440727274062	0.9672521102951568	0.8910630674945716	0.8974549812877067	0.8829972339945193	0.9102801062351674	1.0	0.8923965134014525	0.8993932041062425	0.8975908037200663	0.8842104586943793	0.9067276154536561
ZeeviD_2015__PNP_Main_616__bin.5	0.8812308517811951	0.8941051170252705	0.8832097073760536	0.732168467413254	0.8636471262929408	0.8907551071670045	0.8927888809562609	0.8093033221906417	0.5920442442581227	0.7175980402307285	0.8497123096881997	0.8858295753383095	0.8692649874903555	0.7235868243148955	0.9003207762731793	0.7324916744917591	0.8005677280883157	0.8870935941077279	0.8250315329468653	0.853173956531799	0.8827514555572261	0.44391366859840664	0.6781190608448578	0.7621051854479389	0.877675573917639	0.898566094947256	0.865118213664187	0.8404698476605299	0.865505341919778	0.8369397781485006	0.8849616878071705	0.8940871110598941	0.878700113347552	0.8505513876747366	0.8982068759379983	0.8754563386850064	1.0	0.8994510881455026	0.9053813528421967	0.891512258011079	0.903662683447026
LeChatelierE_2013__MH0013__bin.11	0.868317355309964	0.8537723436128075	0.8468749813705644	0.7037353402309795	0.821205109447402	0.8409672147482109	0.881294513705729	0.8029316557331396	0.5631974328424814	0.6975942266208035	0.8242249941876161	0.8425035576899329	0.8439291885571406	0.6986562109047987	0.8534163617116768	0.7011778913096983	0.784188953149205	0.8443575591223769	0.7646133551123855	0.8170457419710326	0.8455711337853224	0.41972991363606554	0.6432933605968914	0.7168930444713371	0.8439555891287556	0.9996465729928965	0.8263711051705094	0.8196670632429951	0.8145598300825145	0.8057582201586249	0.854732983767055	0.8415173685954129	0.8470265717495148	0.8238903030700458	0.8606739640117628	0.8346251161412244	0.8508299573247534	1.0	0.8416127513057637	0.8460037625072708	0.8621634672296518
ZeeviD_2015__PNP_Main_73__bin.28	0.8852699988645073	0.8890668024526641	0.875315808896585	0.730623882249411	0.879382291991938	0.8722739305078491	0.8979147741788969	0.8075215743605757	0.5894395634030715	0.7172153106991797	0.845242995429642	0.8620802225565617	0.854810408209612	0.7228439833082578	0.9296979234677946	0.7149877934538849	0.7895257898770829	0.8659719462344224	0.8041195318931501	0.8476310784341556	0.8746291906776053	0.45327092854912426	0.6642161907059926	0.7480297428109121	0.8731237757969739	0.8791729355324042	0.8862821841201352	0.8310874826127687	0.8879117935106594	0.8365014761404604	0.881056256564567	0.8779549422318108	0.8791436611122151	0.8475450293808726	0.9004146322423141	0.8676467979106935	0.8921122292559684	0.8766677548471343	1.0	0.8869625926136202	0.8883376032588639
LiJ_2014__MH0293__bin.9	0.9013051850924624	0.9028345075373101	0.9238613305468099	0.7416959877509073	0.8700819720458725	0.8994184765009537	0.9002593317241886	0.8270613878737247	0.5940465273223523	0.7326443218688574	0.8532195140092649	0.8894107573230144	0.8938281952271715	0.7314125188557475	0.8998357293625374	0.7282813082509939	0.8020452646789104	0.8911741041989244	0.8095195333298865	0.8684701061001461	0.8922725677106151	0.45447272390831683	0.6865451372353732	0.7647256244960084	0.8806938008016697	0.9017124601682255	0.8746390989515161	0.8504066854793283	0.868650613316353	0.8527469297899495	0.8873263071579729	0.8962328416099067	0.8890107388187571	0.8696547413984683	0.8982102573452377	0.8739515388013414	0.89821932805962	0.9010775101614678	0.9069272138665825	1.0	0.899266088499332
ZeeviD_2015__PNP_Main_77__bin.3	0.7384923982556083	0.7362743076005531	0.7338998560735402	0.6344595535375903	0.7211207053811222	0.739990484324078	0.7548946537239576	0.6718000189122197	0.49401994122320364	0.5983655076851369	0.7057012896793634	0.7288322746709535	0.7256454911853419	0.6013869953918217	0.7488263627408422	0.6519861181328724	0.6591548918243367	0.7299424368618522	0.6635166155763722	0.7176368362387914	0.7363450422807244	0.37110391520177627	0.5545018156475536	0.6300561335530328	0.7383315699301662	0.7539840377886998	0.7382950857267095	0.7097540145653876	0.7142899690033185	0.6910867601803957	0.7482612298750527	0.7724241966215628	0.737380746913548	0.7134709358644932	0.7516483041918861	0.7356577990196917	0.7473580596956027	0.7537837469574781	0.7456112853831623	0.7381685078779819	1.0
