	CosteaPI_2017__SID713A009-11-0-0__bin.16	SchirmerM_2016__G89044__bin.4	SchirmerM_2016__G89143__bin.4	CosteaPI_2017__SID713B057-11-0-0__bin.39	SchirmerM_2016__G88897__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.38	SchirmerM_2016__G88764__bin.6	SchirmerM_2016__G89117__bin.3	CosteaPI_2017__SID713B057-11-90-0__bin.8	VatanenT_2016__G80359__bin.8	BackhedF_2015__SID585_M__bin.18	SchirmerM_2016__G89030__bin.18	VatanenT_2016__G80275__bin.17	SchirmerM_2016__G88846__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	SchirmerM_2016__G88773__bin.12	SchirmerM_2016__G88815__bin.6	SchirmerM_2016__G89101__bin.11	FengQ_2015__SID530450__bin.38	VatanenT_2016__G78575__bin.8	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	SchirmerM_2016__G89185__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	SchirmerM_2016__G88953__bin.3	SchirmerM_2016__G88944__bin.14	VatanenT_2016__G80343__bin.18	VatanenT_2016__G78719__bin.3	SchirmerM_2016__G88814__bin.17	LiJ_2014__MH0355__bin.77	SchirmerM_2016__G89274__bin.5	LiSS_2016__FAT_017-22-42-0__bin.2	LiJ_2014__MH0381__bin.39	CosteaPI_2017__SID713A009-11-90-0__bin.46	VatanenT_2016__G80381__bin.16	ZeeviD_2015__PNP_Main_449__bin.35	ZeeviD_2015__PNP_Main_503__bin.3	CosteaPI_2017__SID713B020-11-0-0__bin.53	SchirmerM_2016__G88738__bin.15	VatanenT_2016__G80350__bin.11	KosticAD_2015__PRJNA231909.3113044__bin.7	KarlssonFH_2013__S193__bin.44	VatanenT_2016__G78624__bin.5	VatanenT_2016__G78880__bin.3	KosticAD_2015__PRJNA231909.3110086__bin.29	SchirmerM_2016__G89113__bin.14	SchirmerM_2016__G88829__bin.2	XieH_2016__YSZC12003_37583__bin.43
VatanenT_2016__G80343__bin.18	0.9975465662177544	0.9944286458559458	0.9946607876602147	0.996181602163433	0.9941680482800955	0.9965068717139349	0.9946585014979741	0.9946559886190858	0.9951214758727644	0.9956702271872899	0.9961802824272902	0.9969375606739066	0.9999648785222585	0.994493616376638	0.9957771966393361	0.9963042918515597	0.9973367163775685	0.9943150636665891	0.9945347365646942	0.9917426341284026	0.9961185210948622	0.9969440265444823	0.99428887895688	0.9968294034943694	0.9931054493582169	0.9945593636941092	1.0	0.996267486034123	0.9944892333338627	0.9963525177511153	0.9947798785273922	0.9921004653308552	0.9955978786914039	0.997502453301424	0.9966197977059804	0.9962047329903063	0.9962278313688292	0.9955984980567787	0.994245331715002	0.9959735898116706	0.9962887604610497	0.9969142959162457	0.9963517922823029	0.9959932991550051	0.9963514945008811	0.993973825044262	0.9947780249346111	0.99529679636107
VatanenT_2016__G78719__bin.3	0.9976424186867368	0.9941373330166061	0.9940992428471964	0.9993000795629808	0.9938000630192872	0.997280241495482	0.9942802350408254	0.9942939104484751	0.9986227125375269	0.9982258203947223	0.9988147501228137	0.9977366143698809	0.9960756121283884	0.9968341881636871	0.9979129167264816	0.997451473124799	0.997689485850679	0.9941109774952758	0.9941316461071177	0.9915669966174572	0.9988536138289682	0.9978163756278198	0.9940686650725558	0.9974019872498908	0.9928874903347998	0.9944581858614688	0.996267486034123	1.0	0.9940636132471979	0.9974820355421455	0.9943079961784944	0.9916708511822945	0.9964751227614096	0.9976039290501456	0.9990258515538741	0.9967766848002266	0.9992161320249757	0.9996220553407245	0.9939850038044016	0.9984253084853145	0.9996546191583656	0.9976371259896539	0.9991730165844913	0.9984275559841985	0.9997019437993587	0.9933906371030498	0.9943503318245356	0.9963572027489479
SchirmerM_2016__G88814__bin.17	0.9950920781152054	0.9997704928885898	0.9997887413207892	0.9943135543602767	0.9997316559006691	0.9950837818151594	0.9996451495122218	0.9997429646154348	0.9930724826379501	0.9933501648249744	0.9940403229664436	0.9950230810271637	0.9943727210955967	0.9921348139880053	0.9940642609702625	0.9953669994310569	0.9958194996842087	0.9996868247343338	0.9997646341451304	0.9970975535019392	0.9946955682478831	0.9952248779344641	0.9997585650580211	0.9950844857242562	0.9982097434824658	0.9997807367358408	0.9944892333338627	0.9940636132471979	1.0	0.9948306941284278	0.9997441232987186	0.9972612735896697	0.9933258499832487	0.9950866465590842	0.9945757872284107	0.9948384552405202	0.9943284612515911	0.9932663531981042	0.9997661039413746	0.9939214887082579	0.9941492194095034	0.9953889909809371	0.9947449993863642	0.9940410211399475	0.9940961457082897	0.9991663504224947	0.9997346006112651	0.9937908350275931
LiJ_2014__MH0355__bin.77	0.99858588869599	0.9946508262512864	0.9949550020321662	0.9973097159902647	0.9947982973278231	0.9984487892861276	0.9949590319693227	0.9948132336676302	0.9964770585409796	0.9972745570396999	0.9972522642774823	0.9990076631116799	0.9961211520083807	0.9968608370479513	0.9974523698884759	0.9984842014574076	0.9985910675669711	0.9946884337450558	0.9948497041420118	0.9917448561215706	0.9971395383624249	0.9988388424768404	0.9947975500366286	0.9986839514670547	0.9934696481332259	0.9948894216585176	0.9963525177511153	0.9974820355421455	0.9948306941284278	1.0	0.9949379088358894	0.9927412289462658	0.9971896048831232	0.9985558404947213	0.9974690973513886	0.9981450152043475	0.9972944221988208	0.9968731969998077	0.9946403748788606	0.9972500671955933	0.9972399887524102	0.998880625092343	0.9974790835841014	0.9972869707711859	0.9976020295354532	0.9940423475903128	0.9949309040548013	0.9975513405212795
SchirmerM_2016__G89274__bin.5	0.995449097751745	0.9997046058517954	0.9997564268619245	0.9944817161841694	0.9997880657104191	0.9950802615933413	0.9996209937243008	0.9997394220584304	0.9934199234461238	0.9934038634514071	0.9940199183656881	0.9951164593198571	0.9945763995718994	0.9923215012541473	0.9940128224600365	0.9954107782376531	0.9959737823030546	0.9996740421187891	0.99970174069768	0.9971822730438745	0.9940597762204058	0.9952048352916097	0.9996291679234549	0.9954102943556237	0.9980443092667242	0.9997686594894055	0.9947798785273922	0.9943079961784944	0.9997441232987186	0.9949379088358894	1.0	0.9973123171465768	0.9934155371066943	0.9953882810431703	0.9947171811375949	0.9949522746929484	0.9944100627740636	0.9938916814837079	0.9996398106122023	0.9941878660526668	0.994294972537025	0.9956142538091752	0.9947222083307341	0.9941403963305248	0.9944305789198562	0.9992569786736237	0.9997920922508801	0.99385952113824
LiSS_2016__FAT_017-22-42-0__bin.2	0.9930069621537674	0.9972309101953941	0.9972465661198161	0.9918395212397352	0.997392441268603	0.9932752514896626	0.9971746570504549	0.9970974617743654	0.9911414218778158	0.9912261838880544	0.991734005755312	0.9932156859347732	0.9923070146543997	0.990583679994416	0.9919592010538003	0.9932672364396452	0.9933942929505183	0.997122754491018	0.9972871654340846	0.9945149579175733	0.9921651144093607	0.9933939304513851	0.9972863723752887	0.9929457363639735	0.9957648439375216	0.9972750755744526	0.9921004653308552	0.9916708511822945	0.9972612735896697	0.9927412289462658	0.9973123171465768	1.0	0.9913474593820658	0.99299372456975	0.9923774769557981	0.9927185056592117	0.9916751130713521	0.9913114390719796	0.9971869159234262	0.9916678154053515	0.9916363983048471	0.9935727996780112	0.9923066322231687	0.9917414370276716	0.9917467339462225	0.9966228396529637	0.9973194619344906	0.9919794192206621
LiJ_2014__MH0381__bin.39	0.9973115245838875	0.9933469674951678	0.9932556408760322	0.9963879628973186	0.9932805830279492	0.9970410260258251	0.9934710618881543	0.9934438138781604	0.9956019830847729	0.9960646561969482	0.9963367019020365	0.997297126700982	0.9955983444519432	0.9978968948785054	0.9964087995588526	0.996908406403916	0.9970258383394072	0.993149052598649	0.9932385153880031	0.9905354366297818	0.9962187745266856	0.9973031687351612	0.9932723414350954	0.9969733804455336	0.9919053642239194	0.9935288455502312	0.9955978786914039	0.9964751227614096	0.9933258499832487	0.9971896048831232	0.9934155371066943	0.9913474593820658	1.0	0.9973095188600655	0.9968003332197357	0.9964836023869452	0.9965782561169185	0.9964821390321242	0.9934097246647678	0.9961412530733794	0.9966225487209782	0.9971852142905575	0.9966344826999436	0.9961356876764227	0.9966328112814584	0.9926652846606226	0.9933895797968697	0.9962071609558459
CosteaPI_2017__SID713A009-11-90-0__bin.46	0.9999518828086643	0.994942729380872	0.9954858566025485	0.9974012635450078	0.995092598136523	0.9986922669891904	0.9952208245152259	0.9952895936852171	0.9963929439644559	0.9972863788652147	0.9973816338326335	0.9990927309245005	0.9971143865909119	0.9965192065309302	0.9978422217575705	0.9986973748157927	0.9986280477188682	0.9949147749075629	0.9951794196389075	0.9921790538140514	0.997001154528657	0.9990253982313188	0.9949261844718611	0.998902711559661	0.9939144725986258	0.9950952096621279	0.997502453301424	0.9976039290501456	0.9950866465590842	0.9985558404947213	0.9953882810431703	0.99299372456975	0.9973095188600655	1.0	0.9975726408852011	0.9982098923686542	0.9973990804286208	0.9967227261753151	0.9946765876872476	0.9970632547507446	0.9974539213116778	0.9990912125330149	0.997391998347084	0.9970300978877531	0.9977099723430034	0.9945853403521367	0.9945492456743078	0.9976107238605898
VatanenT_2016__G80381__bin.16	0.9975944332264364	0.9945221495810296	0.994596622428455	0.9986863211758286	0.9942656001447738	0.9972335239573523	0.9947331458727918	0.9946485810235791	0.9980087831177595	0.9985767186683003	0.9989540237696771	0.997665018996257	0.9963803736328811	0.9965285802771588	0.9978605573887117	0.9972254039259181	0.9979911782300683	0.9944494321721551	0.994275457635963	0.9917585436913011	0.9994232877143762	0.9977182068725525	0.994467258751269	0.997381573063465	0.993144601181782	0.9948841314126288	0.9966197977059804	0.9990258515538741	0.9945757872284107	0.9974690973513886	0.9947171811375949	0.9923774769557981	0.9968003332197357	0.9975726408852011	1.0	0.9970152413209145	0.9990939319970478	0.9991704122001386	0.9944109875133255	0.9987347658797274	0.9992294201332389	0.9975331001748688	0.9997410693992019	0.9986256522622473	0.9991665894990277	0.993890547714692	0.9947208016406636	0.996285076673508
ZeeviD_2015__PNP_Main_449__bin.35	0.9982272393181828	0.9948781305445211	0.9948157795413062	0.9964815358175797	0.9948771886407226	0.9983295768284902	0.9950926792039956	0.9950383013890213	0.9958914463544504	0.9963073787247658	0.9964387445319569	0.998857772775822	0.9961164576987392	0.9965840141083222	0.9971831266937404	0.9982733703178035	0.9987690565392089	0.9947727619785977	0.9947042507013227	0.9922187215375751	0.9968157634484579	0.9987244227964517	0.9946894550893055	0.9984818976681118	0.99352535347319	0.994995023970403	0.9962047329903063	0.9967766848002266	0.9948384552405202	0.9981450152043475	0.9949522746929484	0.9927185056592117	0.9964836023869452	0.9982098923686542	0.9970152413209145	1.0	0.996906758318272	0.9969000740211965	0.9946493535100199	0.9964593796775826	0.9968943869989975	0.9987060236063637	0.9969794157945737	0.9964655643968716	0.9968464018440915	0.9942595610999169	0.9949556017755332	0.9975273383363054
ZeeviD_2015__PNP_Main_503__bin.3	0.9973555397423759	0.9941193226497912	0.9941503977263265	0.9992474361962265	0.9937848824079749	0.997054910244072	0.9944700124735755	0.994397243945258	0.9985074679529024	0.9983321117258556	0.9986647911017608	0.9974479708941169	0.9960202676361551	0.9964798729857051	0.997771457968388	0.9970434688807897	0.9976948162073135	0.9942161244210912	0.9937589002201849	0.9913690424815729	0.9985767116321477	0.9975832428265289	0.9942293015257504	0.997202818425991	0.9932532896176799	0.9944752599902604	0.9962278313688292	0.9992161320249757	0.9943284612515911	0.9972944221988208	0.9944100627740636	0.9916751130713521	0.9965782561169185	0.9973990804286208	0.9990939319970478	0.996906758318272	1.0	0.9996757096083673	0.994063419833856	0.9984692841327237	0.9996952403105533	0.9970159592446518	0.9990030702988343	0.9979082522083017	0.9997092394520235	0.99361263354493	0.9945490523375179	0.996143479370342
CosteaPI_2017__SID713B020-11-0-0__bin.53	0.996706794374153	0.9939733070484161	0.9939312948895279	0.999360374722009	0.9928747541170998	0.9961333114190438	0.9934039501436495	0.9944377541925471	0.9984994794895162	0.9982981287090529	0.9986854133067797	0.9967158689696385	0.995172937210236	0.9963719351299063	0.9977858242107602	0.9972118239478368	0.9969521880708443	0.9937610038400975	0.9937630082380092	0.9912619093425573	0.9985190847719355	0.9967009851045575	0.9934968471492055	0.9964708550470528	0.9929643073200242	0.9944179165479388	0.9955984980567787	0.9996220553407245	0.9932663531981042	0.9968731969998077	0.9938916814837079	0.9913114390719796	0.9964821390321242	0.9967227261753151	0.9991704122001386	0.9969000740211965	0.9996757096083673	1.0	0.9939647105324501	0.9984719625028557	0.9996703680140129	0.9964495805045404	0.9989625269766529	0.9985135747242717	0.9997119762329221	0.9931746448029438	0.9939321525630213	0.9959728192858579
SchirmerM_2016__G88738__bin.15	0.9948076213426047	0.9996772514315461	0.9997653316645807	0.9941876082974593	0.9997291028790344	0.9947210427301164	0.9996170868997094	0.9997140609501659	0.9931865291364645	0.9932522650186982	0.993794823732968	0.9948427662881656	0.994130538351596	0.9928731118291872	0.9936745923046063	0.9952091699612946	0.9956075940993583	0.9997467551823616	0.9995951452636397	0.9970194299617183	0.9942187157473727	0.994952891187881	0.9998671724947303	0.9947244464844034	0.9981341992803577	0.9997271593156246	0.994245331715002	0.9939850038044016	0.9997661039413746	0.9946403748788606	0.9996398106122023	0.9971869159234262	0.9934097246647678	0.9946765876872476	0.9944109875133255	0.9946493535100199	0.994063419833856	0.9939647105324501	1.0	0.9936934661906822	0.993924200393988	0.9951175770862611	0.994496109852695	0.9937202785561691	0.9939652213379373	0.9991395717612299	0.9997415091938059	0.9935158184969809
VatanenT_2016__G80350__bin.11	0.9970434892874038	0.9937734908097943	0.9938785971762473	0.9977966657433108	0.993581902692435	0.9965282400415004	0.9941309179954944	0.9942563724283894	0.997238156528556	0.9999308947498246	0.9982349139818547	0.9970239950140231	0.9957318604067286	0.9960061172772345	0.9971736480737428	0.9966949524470347	0.9973547127880066	0.9939980422897619	0.9940407272038707	0.9910905100402922	0.9983121114768796	0.9972199474955039	0.9939586229338879	0.9967745785986684	0.9928174108427297	0.9941789756319181	0.9959735898116706	0.9984253084853145	0.9939214887082579	0.9972500671955933	0.9941878660526668	0.9916678154053515	0.9961412530733794	0.9970632547507446	0.9987347658797274	0.9964593796775826	0.9984692841327237	0.9984719625028557	0.9936934661906822	1.0	0.9984325080938999	0.9969195676735808	0.9985565764462113	0.9999318414622606	0.9985440345434942	0.9934047806386846	0.9941683789549924	0.9954905484134519
KosticAD_2015__PRJNA231909.3113044__bin.7	0.9974473209799923	0.9940968962237268	0.9941016057224008	0.9993739194826927	0.993879710784882	0.9969513368923775	0.9943472500980788	0.9943016983122085	0.9985541583397829	0.9983061119360019	0.9988149376690518	0.9974181626438775	0.9961291461871266	0.9965355691129767	0.9975359583791625	0.9970611475732657	0.9977800308807645	0.9942147528970325	0.9941376146592324	0.9913310467846669	0.9988963152466548	0.9975538895209448	0.9940408061638664	0.9971227640650182	0.9929497680297825	0.994454213995395	0.9962887604610497	0.9996546191583656	0.9941492194095034	0.9972399887524102	0.994294972537025	0.9916363983048471	0.9966225487209782	0.9974539213116778	0.9992294201332389	0.9968943869989975	0.9996952403105533	0.9996703680140129	0.993924200393988	0.9984325080938999	1.0	0.9973621286474914	0.9991734294335961	0.9984534121627365	0.999949677176381	0.9934571962056307	0.9942976941465969	0.9959235583564102
KarlssonFH_2013__S193__bin.44	0.999100613066861	0.9952540966800539	0.9955516912065138	0.9974279042393637	0.9952328707788158	0.9991620320308416	0.9955842505698064	0.9954610831193068	0.9966239899365178	0.9971958188387601	0.9973437317197853	0.9996300560260931	0.9968119566417001	0.9962254265815963	0.9979026530797803	0.9991556018100237	0.9990617666463211	0.9952229523781458	0.9954373111915132	0.9924835668515783	0.9973362243935479	0.9995135704375637	0.9953750487981707	0.9993220387404864	0.9941511062771015	0.995359314436872	0.9969142959162457	0.9976371259896539	0.9953889909809371	0.998880625092343	0.9956142538091752	0.9935727996780112	0.9971852142905575	0.9990912125330149	0.9975331001748688	0.9987060236063637	0.9970159592446518	0.9964495805045404	0.9951175770862611	0.9969195676735808	0.9973621286474914	1.0	0.9976390978552256	0.996940920330854	0.997645170977283	0.9946386768990049	0.9955966575446902	0.9982226401394692
VatanenT_2016__G78624__bin.5	0.9973812678329292	0.9945784493919959	0.9944281181284911	0.9987061278252457	0.9944712505026136	0.9972970344050214	0.9949055717835205	0.9946741671442179	0.9979640945553763	0.9985535029453312	0.9989373069551666	0.9976701407314392	0.9963952699020032	0.9965282853811401	0.997698357745628	0.9972909011259576	0.9977723127806113	0.9944633627684155	0.9945655760695606	0.9916526324957599	0.9994619167962776	0.9976504554896134	0.9945450607043608	0.9971733818047774	0.9932007038076991	0.9948572555452984	0.9963517922823029	0.9991730165844913	0.9947449993863642	0.9974790835841014	0.9947222083307341	0.9923066322231687	0.9966344826999436	0.997391998347084	0.9997410693992019	0.9969794157945737	0.9990030702988343	0.9989625269766529	0.994496109852695	0.9985565764462113	0.9991734294335961	0.9976390978552256	1.0	0.9985850276603946	0.9990473450714733	0.9938382632236616	0.9947777857247643	0.9962163591610895
VatanenT_2016__G78880__bin.3	0.9969756885381977	0.9939122131354118	0.9937626539308713	0.9977829298885662	0.993520906081089	0.9965641491375058	0.9941512331472663	0.9942206667611473	0.9971603983343591	0.9999252725396702	0.9978619353559928	0.9969932468242582	0.9956566307535468	0.9959310389788482	0.9972720597633361	0.9966238075083796	0.997270066506046	0.9938634039382771	0.993084545998634	0.9910707988137538	0.9980386957600939	0.9971051936932428	0.9937165520946234	0.9967457902211402	0.9928973152700648	0.9941568910482801	0.9959932991550051	0.9984275559841985	0.9940410211399475	0.9972869707711859	0.9941403963305248	0.9917414370276716	0.9961356876764227	0.9970300978877531	0.9986256522622473	0.9964655643968716	0.9979082522083017	0.9985135747242717	0.9937202785561691	0.9999318414622606	0.9984534121627365	0.996940920330854	0.9985850276603946	1.0	0.9985147204928632	0.9933060579614995	0.9941975204600847	0.995628772456598
KosticAD_2015__PRJNA231909.3110086__bin.29	0.997727133527795	0.994118143291309	0.9942223287176705	0.9993933456984729	0.9937342324334588	0.9973127084942062	0.9942513379534583	0.9944585610899577	0.9986091016474108	0.9983528421215626	0.9987926769758871	0.9977349296686145	0.9960157063682341	0.9968667175385763	0.9981415873445277	0.9974393478747525	0.9977220762561076	0.9942776056264908	0.994304413093208	0.9916968114126439	0.9985839804685519	0.9979118500534545	0.994063397335921	0.9974628731587809	0.9929129636596701	0.9943989939912468	0.9963514945008811	0.9997019437993587	0.9940961457082897	0.9976020295354532	0.9944305789198562	0.9917467339462225	0.9966328112814584	0.9977099723430034	0.9991665894990277	0.9968464018440915	0.9997092394520235	0.9997119762329221	0.9939652213379373	0.9985440345434942	0.999949677176381	0.997645170977283	0.9990473450714733	0.9985147204928632	1.0	0.993668106209936	0.9944795090906259	0.9963631387261819
SchirmerM_2016__G89113__bin.14	0.9946617975955087	0.9991661460014392	0.9992062677251236	0.9935691368142517	0.9993343192185125	0.994226331558152	0.9990271775321936	0.9991968991383398	0.9923755853929858	0.9924928029029063	0.9932567673340846	0.994232355133204	0.9935757646844794	0.9914609948610738	0.9931429422312117	0.994600153064398	0.9952466850181201	0.999236196073499	0.999216193317168	0.9963936277848312	0.993468830101617	0.994548041956713	0.9992493202946152	0.9945609229310436	0.9974680669657442	0.9990700481299558	0.993973825044262	0.9933906371030498	0.9991663504224947	0.9940423475903128	0.9992569786736237	0.9966228396529637	0.9926652846606226	0.9945853403521367	0.993890547714692	0.9942595610999169	0.99361263354493	0.9931746448029438	0.9991395717612299	0.9934047806386846	0.9934571962056307	0.9946386768990049	0.9938382632236616	0.9933060579614995	0.993668106209936	1.0	0.9992511977092641	0.9927588362078212
SchirmerM_2016__G88829__bin.2	0.9955118619868487	0.9997531356674819	0.9997944974015338	0.9944758138202069	0.9997479971999689	0.9952214450912884	0.9996073511279263	0.9997513223177906	0.9933802537557754	0.9933875148165071	0.9940498474261082	0.9951218199196744	0.9943645086544074	0.9923140750736476	0.9941386465780907	0.9954353477901405	0.9960477866889292	0.9997338057614249	0.9997494586437657	0.9972021509816066	0.9942282320232528	0.9953422247478217	0.999765072390989	0.9954263397618065	0.9980561790135131	0.9997459199403395	0.9947780249346111	0.9943503318245356	0.9997346006112651	0.9949309040548013	0.9997920922508801	0.9973194619344906	0.9933895797968697	0.9945492456743078	0.9947208016406636	0.9949556017755332	0.9945490523375179	0.9939321525630213	0.9997415091938059	0.9941683789549924	0.9942976941465969	0.9955966575446902	0.9947777857247643	0.9941975204600847	0.9944795090906259	0.9992511977092641	1.0	0.9938164619324329
XieH_2016__YSZC12003_37583__bin.43	0.9976219270457493	0.9936006837262016	0.9938761185435502	0.9961746435463305	0.9934183799437154	0.9978514583418796	0.9939771685887274	0.9936645672595413	0.9954777315606423	0.9958688582227301	0.9959246744765575	0.9983245353246076	0.9952164215547249	0.9961895900784132	0.996500030001691	0.9976594807987933	0.997854957424356	0.9932987433288054	0.9937138439357157	0.9909921820118999	0.9958995024780604	0.9984998503678908	0.9935542209361264	0.9979286398619772	0.9923757808758006	0.9937958613441339	0.99529679636107	0.9963572027489479	0.9937908350275931	0.9975513405212795	0.99385952113824	0.9919794192206621	0.9962071609558459	0.9976107238605898	0.996285076673508	0.9975273383363054	0.996143479370342	0.9959728192858579	0.9935158184969809	0.9954905484134519	0.9959235583564102	0.9982226401394692	0.9962163591610895	0.995628772456598	0.9963631387261819	0.9927588362078212	0.9938164619324329	1.0
