	CosteaPI_2017__SID713A009-11-0-0__bin.16	SchirmerM_2016__G89044__bin.4	SchirmerM_2016__G89143__bin.4	CosteaPI_2017__SID713B057-11-0-0__bin.39	SchirmerM_2016__G88897__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.38	SchirmerM_2016__G88764__bin.6	SchirmerM_2016__G89117__bin.3	CosteaPI_2017__SID713B057-11-90-0__bin.8	VatanenT_2016__G80359__bin.8	BackhedF_2015__SID585_M__bin.18	SchirmerM_2016__G89030__bin.18	VatanenT_2016__G80275__bin.17	SchirmerM_2016__G88846__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	SchirmerM_2016__G88773__bin.12	SchirmerM_2016__G88815__bin.6	SchirmerM_2016__G89101__bin.11	FengQ_2015__SID530450__bin.38	VatanenT_2016__G78575__bin.8	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	SchirmerM_2016__G89185__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	SchirmerM_2016__G88953__bin.3	SchirmerM_2016__G88944__bin.14	VatanenT_2016__G80343__bin.18	VatanenT_2016__G78719__bin.3	SchirmerM_2016__G88814__bin.17	LiJ_2014__MH0355__bin.77	SchirmerM_2016__G89274__bin.5	LiSS_2016__FAT_017-22-42-0__bin.2	LiJ_2014__MH0381__bin.39	CosteaPI_2017__SID713A009-11-90-0__bin.46	VatanenT_2016__G80381__bin.16	ZeeviD_2015__PNP_Main_449__bin.35	ZeeviD_2015__PNP_Main_503__bin.3	CosteaPI_2017__SID713B020-11-0-0__bin.53	SchirmerM_2016__G88738__bin.15	VatanenT_2016__G80350__bin.11	KosticAD_2015__PRJNA231909.3113044__bin.7	KarlssonFH_2013__S193__bin.44	VatanenT_2016__G78624__bin.5	VatanenT_2016__G78880__bin.3	KosticAD_2015__PRJNA231909.3110086__bin.29	SchirmerM_2016__G89113__bin.14	SchirmerM_2016__G88829__bin.2	XieH_2016__YSZC12003_37583__bin.43
VatanenT_2016__G80343__bin.18	0.9717524843130861	0.7955246112949252	0.8455929247492677	0.6195611354403776	0.5547725424630962	0.7686294719046538	0.8179844774118425	0.750366965028808	0.6251299735646251	0.4553548674475862	0.8395708343445404	0.7641811741404814	0.8158219777862967	0.7695220836754071	0.7771409766544685	0.703877781651358	0.8522380199648079	0.8086242100103631	0.9437012042878361	0.6603403820430477	0.855463318041134	0.8455416950853821	0.8885672322045297	0.9025103837753049	0.9406013754730603	0.7660953401410899	1.0	0.8009727558042559	0.8427887518760694	0.8227987633680117	0.9634415567218746	0.4854883294050022	0.8091729752235112	0.9836772739567058	0.8351034339938342	0.6627811716224131	0.8631508066718389	0.9197652292115016	0.7710164269219698	0.8810386423618091	0.8044159970269429	0.7951508084084377	0.8251245032784814	0.889491102753247	0.8861151547331217	0.8579575080328546	0.9451508301159224	0.6710564989387211
VatanenT_2016__G78719__bin.3	0.9711023421363023	0.9139486290499539	0.8788621899029153	0.7128872483690212	0.6246650610095834	0.8502710002381904	0.8987737623610144	0.7800579892037717	0.7168895771103696	0.5175877825514311	0.9346623351104667	0.8641094987941936	0.8593587205056933	0.8778463624882924	0.8478036185138064	0.8180032345946306	0.9328662646790711	0.8294176113931118	0.9566754037900944	0.7634774341940329	0.9500373442966946	0.936470914447943	0.9343152129667321	0.9272419477826139	0.9604155667081719	0.8782299689414286	0.9615820222001812	1.0	0.9268823167327989	0.9194249238911246	0.9655494302453883	0.5486260269681591	0.9206012822671142	0.9860635150130327	0.9455565498977657	0.7628509464811666	0.9447658827925924	0.952563100916121	0.8844651374181514	0.9616591604543444	0.9232328433838051	0.8753967017141893	0.9294763511312482	0.9723021547111929	0.9475011635888677	0.869622277944766	0.9495260427606531	0.776649833501248
SchirmerM_2016__G88814__bin.17	0.9621420380845807	0.8793800640452966	0.8612000898711086	0.6617599888194905	0.6020253026962789	0.8598330978988504	0.9446210540056457	0.758753334378271	0.6684372375018742	0.48342746668775954	0.9074934161648621	0.8326072957676629	0.8571486110012525	0.8359192305247318	0.8776927970635634	0.7768095659351618	0.9059022316859713	0.8194289496581063	0.9770387081464861	0.7358425101020076	0.9307245154506002	0.898513099005255	0.9484536782856939	0.93540198638443	0.9586427909734856	0.8607313237208775	0.9420161505952506	0.8629698519310399	1.0	0.9129715746223788	0.9745415336029144	0.531870517666321	0.8949138872699904	0.9852498800181876	0.9080155614833392	0.7246721912488251	0.9393263257808281	0.9243185299959383	0.8587266933206646	0.9289227258897215	0.8760841430387013	0.8734496384531881	0.9321773993572177	0.959569647440299	0.8937371192427535	0.8636938675585193	0.9742964746941495	0.7640179761628045
LiJ_2014__MH0355__bin.77	0.9606141158521203	0.8845280553047974	0.8560748401239542	0.6741131444312279	0.6089772379274289	0.9009955003404595	0.9168120009571831	0.7441178953762964	0.6819439608294321	0.49282986970620574	0.918170341613433	0.843919714523654	0.893059773483332	0.8544497271578708	0.8578748038549099	0.8013055856826198	0.9043111704160498	0.816729421438802	0.9449225086388767	0.7390502206366866	0.9224636772514658	0.9226475203413886	0.921262702283601	0.9553361206210499	0.9460565407424762	0.8675965063818031	0.9467899148077116	0.8812673383267382	0.9398913027730832	1.0	0.9626508774760741	0.5338143894186312	0.9084556331171345	0.9796318841868464	0.9135692686292249	0.7333261061683853	0.9292019261560258	0.932217852063264	0.8593380549700831	0.9304788363132067	0.8929563617452503	0.9085350653217479	0.9286623866529917	0.9534542268174114	0.9038625533107493	0.8551341430089419	0.9410168421252461	0.7904703335702977
SchirmerM_2016__G89274__bin.5	0.9519701874250192	0.7953428263385209	0.8512244055822509	0.6044972145267034	0.5513137770116965	0.7681875958575514	0.8171013483909105	0.7532698341465156	0.6124671231706587	0.44353599781734826	0.8315677907578127	0.7474978762067586	0.7945838278934904	0.7521929572933759	0.7620671615880491	0.6904059791738647	0.845948813926814	0.8106749349050465	0.9643274980546946	0.6564767088195533	0.8449327079458128	0.8431916012104878	0.8901067145014175	0.9018567413808418	0.9605384554254153	0.7695224301889294	0.9430729917670342	0.787273899420382	0.8534550790637546	0.8188960014890989	1.0	0.4844330948820302	0.7966479126905305	0.9746729953367917	0.8294773577504748	0.6506915767746476	0.857523327727964	0.9176571681368543	0.780782465351041	0.8694076454856804	0.7996129362913024	0.7890549534422875	0.8199393056226657	0.8949127130539658	0.8820220636513264	0.8675751699565807	0.960497658196567	0.6715988816459643
LiSS_2016__FAT_017-22-42-0__bin.2	0.9668784555307823	0.9294902031540645	0.8934027554031937	0.7464427633076867	0.6986850188376098	0.8677784508052702	0.9097195193724519	0.7877609234509986	0.7560604693722373	0.538623329424046	0.9380536904102175	0.8865224096675388	0.8903672582148733	0.8779090897374764	0.8566425665545431	0.8459508804488378	0.9220264714600543	0.8584253734228603	0.9652425691320952	0.8141172528449732	0.9362425304688138	0.960218920091589	0.9564342144265592	0.9429476026617521	0.962377190382294	0.8883112308240864	0.9607834040012201	0.9043874232641261	0.9417009266299795	0.9180725065405385	0.9794010628106488	1.0	0.9089883537604337	0.9712491247062665	0.9364693550535057	0.8062497046554887	0.9255285055782524	0.9337130926758858	0.9002942705312764	0.9456737935982197	0.9115306793138556	0.8823244364826724	0.9217953509551979	0.948912917402343	0.9245421623084558	0.8930066715640157	0.9628385722079742	0.7712585757306286
LiJ_2014__MH0381__bin.39	0.9582651805819891	0.8877455779251971	0.8703455977883039	0.6907805795568095	0.6082904148349032	0.8685498107937744	0.9092038137164886	0.755293619280996	0.6976480460175485	0.507495282512156	0.9295589376886235	0.8486334993321536	0.8446887471446785	0.8686678746678504	0.8808056516619136	0.7991561219919048	0.9167593949454474	0.8171935457064273	0.9393597593726501	0.7417988678029174	0.9351717854703401	0.9116274167624352	0.9206990800138636	0.9280291744446945	0.9417458657375598	0.8661079661192151	0.9444152240578706	0.8950032125534835	0.9344654290735077	0.9214363458369563	0.949878591827345	0.5360844749552574	1.0	0.9748290860741381	0.9337256296908855	0.7492683080078723	0.9502621727401156	0.9358355780670765	0.8758621703078985	0.9507156798959011	0.9035565095251704	0.871886001982257	0.9496865480150067	0.9731138662726474	0.9357154873453769	0.8480274718926906	0.9361487260249263	0.7998726126268553
CosteaPI_2017__SID713A009-11-90-0__bin.46	0.938540752017208	0.7462592377513743	0.7941095009506027	0.5775219745677326	0.5180986188784847	0.7392351295733139	0.7773367699173933	0.7063191395057825	0.585457318401325	0.4231650491567673	0.801387795916785	0.7165061946039661	0.7648136742900056	0.7239375611736875	0.7457520631694134	0.6627760634379882	0.8023334027417801	0.7564454935200354	0.912624890242065	0.614003373969914	0.8162401377724365	0.8042026348299047	0.843265468924666	0.8637319016808701	0.9027527709757056	0.7206826913584885	0.9055428306736311	0.7561233637225097	0.8114525535980419	0.783717018165163	0.9166327284673617	0.45179383533092443	0.7688882565304224	1.0	0.7923437820356285	0.6208971914358236	0.8296137200116542	0.8761374958684656	0.7281020679853739	0.828395941484283	0.7620408001768116	0.7548520301171378	0.7871565331000356	0.86715383136625	0.8441547230183322	0.8105413179425097	0.9154045586561992	0.6506446392765748
VatanenT_2016__G80381__bin.16	0.9536102469261573	0.8865396445391782	0.8725912749100768	0.6821251831767352	0.6027665564341073	0.8281978543833115	0.8789598500105793	0.7647692364958585	0.6917600835364277	0.5013542344192025	0.9214857494377356	0.8339277597975066	0.8438496696941438	0.8447170654107469	0.844991340736155	0.7935534523427031	0.9061366165395858	0.8294947848505984	0.9444215337476196	0.7380895939941541	0.9480738035718485	0.9099490435627581	0.9207442265044001	0.929630747047622	0.9517804386837919	0.8557953396703993	0.9421053765800218	0.888542344192024	0.9164586745448989	0.8956548911126958	0.9559690147246668	0.5338338204985542	0.9025201004631335	0.970993915005995	1.0	0.7381767743654444	0.9407893447954297	0.94147503310895	0.8712497747024112	0.9414059745002312	0.9043910500043101	0.8448806510512581	0.9285052386587154	0.9509140225219225	0.9301068106481518	0.85916108973505	0.9383556410597998	0.7622282715168993
ZeeviD_2015__PNP_Main_449__bin.35	0.9914395886396047	0.9474641540771679	0.9055629238219358	0.7604901827180777	0.6687184782685193	0.9020152795025492	0.9426554805506558	0.8011444591809772	0.7544742224772858	0.5378913365182159	0.9525313034026035	0.9136415721214657	0.9184931116839378	0.9125494478918548	0.8953089841453248	0.8873992408233095	0.9411596478331219	0.8669022379269729	0.9702727239574437	0.8196555490083551	0.9711812280031658	0.9853302188279145	0.9548524672602652	0.9535370557687128	0.9719336229030031	0.9236632674539942	0.9767179843494184	0.9364187922142483	0.9554346775994252	0.9391526216419739	0.9796124014640991	0.6003740221585416	0.9460514942652282	0.9939450124727368	0.9642733982977705	1.0	0.9687065141659452	0.9676399815995941	0.9129294840912624	0.977909276274161	0.9498435389687455	0.9174777624441063	0.9604045786044738	0.9825125767030132	0.9606253067000895	0.8921605697727908	0.9649925240353703	0.8192294478150797
ZeeviD_2015__PNP_Main_503__bin.3	0.9506338349889619	0.844461219238987	0.8365893147257679	0.6469078064143036	0.5755729926223083	0.8198113022461927	0.8662411515813411	0.7450772569598529	0.6609466278147478	0.4733620207233072	0.9073416300055401	0.7965594751067135	0.8246660793412487	0.8033130945852395	0.8543398708320059	0.7512549176047213	0.8766168187453347	0.8018290546707786	0.9489227748043001	0.6975062337150325	0.9300992442934297	0.8782797655805507	0.9109501312139792	0.9209081931895787	0.9433121977150364	0.8213271063136859	0.9287002202003197	0.8467290863415076	0.904202584294121	0.868838338211622	0.9425727469172421	0.50318996178025	0.8760132998377226	0.9696353381807922	0.8972677222953525	0.7072648354943857	1.0	0.9417403392598392	0.8324730541887108	0.9369439521519747	0.8672711509554003	0.836391255889214	0.9155867633168876	0.973847825416741	0.915464377903734	0.8349903633165139	0.9379347134546413	0.7421647643987374
CosteaPI_2017__SID713B020-11-0-0__bin.53	0.9460398491204876	0.7858209036626896	0.8333715113475966	0.6203591351261729	0.5457361702870333	0.7589549259455604	0.7989968999452418	0.7487096921979409	0.624817890871964	0.454038252188691	0.8432607078422004	0.753209462039055	0.78952700712729	0.769403921209305	0.7737047290560868	0.7023951795348391	0.8324984347014153	0.7927640664166552	0.9341470704373455	0.6541992543288414	0.8537463539996378	0.8414159461929975	0.8847425383798123	0.89145401512722	0.9310116737459613	0.753729119353199	0.9243634634221899	0.7974270199987347	0.8310895568950585	0.8141852048195924	0.9421635807923139	0.4741683192292841	0.8058305463382922	0.9564927712656993	0.8387168696646224	0.6599037041400239	0.8796463188758646	1.0	0.7702512549658689	0.8752770087634905	0.813781608668809	0.7740459314235599	0.833106228688487	0.8983522369043957	0.8950335857445476	0.849306360020856	0.9255441457832928	0.6702135132717686
SchirmerM_2016__G88738__bin.15	0.9586557370727883	0.925621135975116	0.889839676439463	0.6996755611538841	0.6403634486274812	0.8614124497114433	0.9185491403281021	0.7826763152144574	0.7115782573488773	0.5199001298183829	0.922822328761841	0.8648057222914872	0.8660862328247709	0.8598063221123979	0.8715194320552863	0.8218173074039322	0.9269477041854646	0.8478077616825833	0.9732094274709409	0.7830485255116687	0.9521332202242474	0.9374054746511398	0.9554461596466198	0.9378076759938818	0.9657973547897842	0.8948305077484009	0.9511033491428986	0.9088165104990081	0.9477186454330064	0.9212301255767922	0.9839526484235421	0.5611795906650728	0.9257170002099374	0.9756633376606128	0.9526810923595669	0.7641916556342463	0.95443289075119	0.9454328993200601	1.0	0.9567571967798185	0.926825597785804	0.8790230845361884	0.9464022527559629	0.9590884650154454	0.9336051807388935	0.8830868712055971	0.9548763297815367	0.7873506338821694
VatanenT_2016__G80350__bin.11	0.9727965220966397	0.8695243769200608	0.8672417173289885	0.671907060494048	0.5913929886138256	0.8263551298693883	0.8813002737097764	0.7747980486282153	0.6828088180991065	0.49575017035483293	0.9166065507619333	0.8221300445016312	0.8549138328124346	0.8376861055172126	0.8510170849718487	0.773759264828484	0.9033326734859357	0.8224284033850172	0.9592437958482909	0.7198448153125202	0.9346798661524932	0.9010752340237621	0.9360298568258041	0.9298333187405543	0.9655088565479067	0.8444888783990072	0.9656658875391626	0.8779797820219502	0.9109025189674403	0.8862952867861752	0.9734988788938927	0.5237530787591316	0.8928139763292435	0.9863102285229189	0.9146389048563499	0.7273299592290445	0.954457681575411	0.9545785478535291	0.8500991674502354	1.0	0.8892931511646942	0.8456123637637188	0.9161435472634732	0.9703677760985507	0.9320641105193633	0.8711394168725517	0.9614655464488155	0.7444701298503542
KosticAD_2015__PRJNA231909.3113044__bin.7	0.9762658162464153	0.9171744187968496	0.884046562368284	0.7082543037545764	0.6243212753824412	0.869394581773403	0.9033380441160671	0.781069471648526	0.7177564484004	0.5105171323729949	0.9294797890891661	0.8676332035801949	0.8741156951710345	0.8616130091984232	0.8521310093471848	0.8264489789171812	0.9332804403342176	0.8444501607451301	0.958181989107348	0.7621509268671641	0.9630322358036016	0.9538167670807196	0.9362344936735015	0.9449809502557872	0.9624583674245242	0.8839034826734105	0.957060595542112	0.914958491392491	0.9325345664013752	0.9232705435582113	0.9718933627550641	0.5480034958966602	0.9210695956164927	0.984873841932578	0.9537966222861346	0.7668524120034049	0.9590136075504756	0.9633870941082158	0.8939076975842776	0.9653209943883834	1.0	0.8893864825329135	0.9403383499037182	0.9707192828039901	0.954540430086199	0.8761441210257936	0.9517346217737337	0.7843034859792231
KarlssonFH_2013__S193__bin.44	0.9719240297274979	0.8808714083326317	0.8460983312667447	0.686883847609704	0.6200309700659304	0.9447020634682395	0.9121447947331015	0.7481577203688586	0.6944177005275161	0.4963598928755774	0.9050099651233755	0.8704779755345893	0.9163489210420208	0.8651520864526097	0.8552068357974635	0.8224027269556194	0.9099284634360247	0.812453815536179	0.9484721277251121	0.7528204881472297	0.9179209578232886	0.9381163485026689	0.9333939625629324	0.9512386195989999	0.9407217667476044	0.906771315715295	0.9578196278676205	0.8783559402960721	0.9413095809000146	0.9510775459700477	0.9710051778896112	0.5370513798728042	0.8998545630642479	0.9877333018158959	0.9021326043880012	0.7499473111424775	0.9363858529240878	0.9277590003812424	0.8583618916528821	0.9293378357247712	0.9004632958697688	1.0	0.9199741236261021	0.9559557758754588	0.8999748453196343	0.8543695667067085	0.9533916719704169	0.8138836054762941
VatanenT_2016__G78624__bin.5	0.9616159488365731	0.8919226518564812	0.8641635376722279	0.68429286389598	0.602477105344865	0.8700547994165644	0.9286449498978189	0.7641892950952077	0.6912393813027066	0.5000044925737755	0.9384542351492982	0.8530838523919961	0.8623660089871442	0.8506783287226215	0.8854208992535338	0.8022938083348227	0.9119765028408041	0.8198447965513007	0.9628823554664141	0.7445252996796295	0.9568618074323143	0.9031480961969863	0.9396742185167918	0.9398389462218951	0.957174790072011	0.868792885360499	0.948708285204557	0.8901905150785752	0.958897442527502	0.9279211463450916	0.9631079825049195	0.5355512338105112	0.9355605184629807	0.9831458598935959	0.9463207318302846	0.749321870947324	0.9784166772325347	0.9531204918270099	0.8821143649547298	0.9610473886665343	0.9087378563234972	0.8781214652179946	1.0	0.990615512557742	0.9291835595760208	0.8583476513323476	0.9511617296608705	0.7822748995909761
VatanenT_2016__G78880__bin.3	0.9325621708553312	0.8127349464031093	0.8094398196666205	0.6270781290851289	0.5544706551805201	0.7873858910222188	0.8351729183556442	0.7274940295326667	0.632182301930982	0.45861757591336616	0.8715801360849113	0.7563350668011257	0.7793350426336407	0.7786693382722885	0.8194130816399616	0.720148871708004	0.8501145758496519	0.7707907381409053	0.9398220833690354	0.6729897595774645	0.8798647499653965	0.8448508976023658	0.8786537392592007	0.8635191812934877	0.925072008120275	0.7947178665823001	0.9002660620401312	0.8197131978635943	0.8688927117456174	0.838627550493566	0.9253158800150278	0.4852984794257806	0.843861788349954	0.9533866336231235	0.8531223292182697	0.6747895781016221	0.9160759913612226	0.904711561065742	0.7869078142267394	0.8960530102799693	0.8257796760238775	0.8032169119666401	0.8720094385014402	1.0	0.8788242298811179	0.8177152059618987	0.9175392227297394	0.7121946932596884
KosticAD_2015__PRJNA231909.3110086__bin.29	0.9685349084149378	0.8320152429649462	0.8750031353612076	0.6534868468113609	0.5761586204782285	0.7834914639210502	0.8192722060215658	0.7731466299279749	0.6636468106176802	0.47917284061867416	0.8822822828402378	0.7791377245731497	0.8017931479119423	0.7949190426511314	0.8020746336736865	0.7409239421755783	0.8699452171109899	0.8273321745657641	0.9596132961611101	0.689808729031401	0.8870494253695779	0.8801516307129764	0.886986718145427	0.9191053583555285	0.9574190078137846	0.7952260758004925	0.9480570514970305	0.8444140869224317	0.8554891117033976	0.8404012890747293	0.9640594706023888	0.4998323162376409	0.8577614357074442	0.9810926106736056	0.8821001996412218	0.6974278890147163	0.9103258824764431	0.9528353419773307	0.8097360629710589	0.9098256181771056	0.85838061148369	0.7993563916312332	0.8646346119723419	0.9290028808163273	1.0	0.8659073363736274	0.9488044287093181	0.7169544541173564
SchirmerM_2016__G89113__bin.14	0.9570655288555822	0.8030635791926797	0.8616672283371317	0.6105357955443349	0.5709408837075582	0.756135059851224	0.8119194088561152	0.7675126947044948	0.6191060300560337	0.4593169706351065	0.8238872736896418	0.7511856958716269	0.7902803402009447	0.7539559688434729	0.7619288334961226	0.7002455166321097	0.8427498814780121	0.8319405809766973	0.9593607618917062	0.6768838332200472	0.8493718810629471	0.8469457502489438	0.8946506124112038	0.8986608443335066	0.9533489839476486	0.7691001277562312	0.9406452356064804	0.7941858539009442	0.8471889821198394	0.8147686964866084	0.9717336958487792	0.4947298174666187	0.7966148406664649	0.9653368404417967	0.8349788373992563	0.6637493121916762	0.850849359981265	0.9265282672561351	0.7848730719947298	0.8713965031729621	0.8073779699515822	0.7776275229951697	0.8184838134187834	0.8857943067558485	0.887334140615629	1.0	0.9527925493936815	0.6608043501853513
SchirmerM_2016__G88829__bin.2	0.9340254754402723	0.7699047860455824	0.826899704722592	0.5869423260607912	0.5394293541667017	0.747996931397943	0.815180935050721	0.7322329955297117	0.5969543117384101	0.43155070159859393	0.8190334742853498	0.7292231467943349	0.7664794673927459	0.7332490083278637	0.7636110462959388	0.6710149720250256	0.8171445549939484	0.786485393084902	0.9428107756949258	0.6385420111429871	0.8254136653511518	0.8115193441114903	0.8697556365418803	0.8833259751792396	0.9390535007747045	0.7381267930254771	0.9136208664939879	0.7645452241103489	0.8425901989387471	0.7905007629538484	0.9485085888962936	0.47029641890111146	0.775332753633893	0.9612173520381527	0.8040316529323782	0.632979750248023	0.8426527292596577	0.8902177398100757	0.748252088680585	0.8479430462086481	0.7732537253802599	0.7650714860057982	0.7996612451339659	0.8763150252387484	0.857229848030337	0.8400461801108255	1.0	0.6480470395879881
XieH_2016__YSZC12003_37583__bin.43	0.9664391598462072	0.9070743575966217	0.8594560311317047	0.7079845868016159	0.6117835488762068	0.9430473717782908	0.929049856644655	0.7602727901075422	0.7148721856707655	0.5078892386871038	0.9182762466281358	0.8864866764034012	0.9246780183826803	0.8976510077278012	0.8853023970903681	0.8373836089685383	0.9107731859778906	0.8106298003444404	0.9452457091834046	0.7674002736866463	0.9476318351240889	0.9479238160084275	0.9178612945414718	0.9502451246158664	0.946328219225548	0.9393842837957272	0.9363257537438068	0.902660721241246	0.9537440490721731	0.9585029740252109	0.9573217235595256	0.5437774451430313	0.9562404250563215	0.986178158012543	0.9427438812740302	0.7756653923296258	0.9624525909668868	0.9304976456769565	0.8905780434009594	0.9477269409308132	0.919799756844135	0.9427487274297868	0.9493231434831624	0.9818323678377604	0.9350075993779959	0.8409703699979343	0.9354261860814772	1.0
