	CosteaPI_2017__SID713A009-11-0-0__bin.16	SchirmerM_2016__G89044__bin.4	SchirmerM_2016__G89143__bin.4	CosteaPI_2017__SID713B057-11-0-0__bin.39	SchirmerM_2016__G88897__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.38	SchirmerM_2016__G88764__bin.6	SchirmerM_2016__G89117__bin.3	CosteaPI_2017__SID713B057-11-90-0__bin.8	VatanenT_2016__G80359__bin.8	BackhedF_2015__SID585_M__bin.18	SchirmerM_2016__G89030__bin.18	VatanenT_2016__G80275__bin.17	SchirmerM_2016__G88846__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	SchirmerM_2016__G88773__bin.12	SchirmerM_2016__G88815__bin.6	SchirmerM_2016__G89101__bin.11	FengQ_2015__SID530450__bin.38	VatanenT_2016__G78575__bin.8	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	SchirmerM_2016__G89185__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	SchirmerM_2016__G88953__bin.3	SchirmerM_2016__G88944__bin.14	VatanenT_2016__G80343__bin.18	VatanenT_2016__G78719__bin.3	SchirmerM_2016__G88814__bin.17	LiJ_2014__MH0355__bin.77	SchirmerM_2016__G89274__bin.5	LiSS_2016__FAT_017-22-42-0__bin.2	LiJ_2014__MH0381__bin.39	CosteaPI_2017__SID713A009-11-90-0__bin.46	VatanenT_2016__G80381__bin.16	ZeeviD_2015__PNP_Main_449__bin.35	ZeeviD_2015__PNP_Main_503__bin.3	CosteaPI_2017__SID713B020-11-0-0__bin.53	SchirmerM_2016__G88738__bin.15	VatanenT_2016__G80350__bin.11	KosticAD_2015__PRJNA231909.3113044__bin.7	KarlssonFH_2013__S193__bin.44	VatanenT_2016__G78624__bin.5	VatanenT_2016__G78880__bin.3	KosticAD_2015__PRJNA231909.3110086__bin.29	SchirmerM_2016__G89113__bin.14	SchirmerM_2016__G88829__bin.2	XieH_2016__YSZC12003_37583__bin.43
VatanenT_2016__G80343__bin.18	0.9741424783782598	0.7999815920529767	0.850131959799475	0.6219359342662631	0.5580269285689167	0.7713238049052837	0.82237720401519	0.7543984790867921	0.6281946362541911	0.4573350242016747	0.8427900543251512	0.7665286215356483	0.8158506316660972	0.7737828287717948	0.7804366069812139	0.7064887579107502	0.8545138326604736	0.8132474701011959	0.9488871223820231	0.665838453767182	0.8587967193912527	0.8481335687582408	0.8936710960065609	0.905380981551677	0.9471314210197047	0.7702861871367523	1.0	0.8039735984888118	0.8474589001338484	0.8258108939446103	0.9684972299078778	0.4893539982798989	0.8127508028513215	0.9861402051704624	0.837935826597139	0.665306186242404	0.8664190855678656	0.9238314752450015	0.7754790516260426	0.8846004064509435	0.8074124982145594	0.7976120030234185	0.8281457509986528	0.8930693645307515	0.8893599895456754	0.8631590555160238	0.9501122928183392	0.6742275283033039
VatanenT_2016__G78719__bin.3	0.9733972051976589	0.919338403957401	0.8840789249429151	0.7133865622034021	0.6285621064580876	0.8525898387028681	0.9039441102076322	0.7845346139673403	0.7178783018951513	0.5185077083527699	0.9357714581162734	0.8660697486178962	0.862744464418156	0.8806342849309899	0.8495767559507211	0.8200932643189187	0.935026657000062	0.8343310054606587	0.9623226536810323	0.7699705988586666	0.9511277039433805	0.9385202902274693	0.939890015443287	0.9296572090649957	0.9672954650524618	0.8831240784454348	0.9651845871513729	1.0	0.9324175076734321	0.9217458471734824	0.9710768031197212	0.5532339952455733	0.9238577674834114	0.9884318678976125	0.9464785605167846	0.7653178070011305	0.9455070354778636	0.9529232531703562	0.8898173856073569	0.9631758653166083	0.9235518204888584	0.8774700528970366	0.9302456488552006	0.9738334532972174	0.9477836563845196	0.8754081682114297	0.9549210297123004	0.7794893551815277
SchirmerM_2016__G88814__bin.17	0.9668874461416324	0.8795819343542989	0.8613820643083103	0.6655445718481178	0.6021868959965139	0.8640811091608843	0.9449563722352624	0.7589484109749511	0.6731001504807279	0.48666370007895265	0.9129342092046068	0.836771841421167	0.8619993215992982	0.842546011629865	0.8829336608549693	0.780425276686066	0.9097052547909017	0.8196856549308521	0.9772687238351089	0.7379844705441618	0.935687807567128	0.9028241947388521	0.9486827234439851	0.9400226812938528	0.9603620854561662	0.8609200918704012	0.9472361479845239	0.868123367992589	1.0	0.9177155268839329	0.974790959898172	0.5333311658155925	0.9009268079402969	0.9901146633060436	0.9129676925010518	0.7284320257539929	0.9446841384772088	0.9305847590828294	0.8589275930993352	0.9346037251865723	0.8812400854260798	0.8774957794062198	0.9371018702604758	0.9653219807165329	0.8990449496270495	0.8644144863298376	0.9745551210275587	0.7687915295994767
LiJ_2014__MH0355__bin.77	0.9619744548028258	0.8892849952565486	0.8604156352553096	0.6759315923858986	0.6121615201425583	0.9023953056066647	0.921457036419416	0.7479975840620031	0.6843549030902125	0.49417672016933545	0.9207001823943265	0.8447579990478127	0.8965373054098327	0.8571404306424467	0.8600659337255653	0.8025220474325163	0.9055870814260029	0.8210906990883281	0.9498143334663864	0.7452019701185039	0.9251099186844028	0.923720104890476	0.9260805902162504	0.9565950461281296	0.9522752330885589	0.872053202591588	0.9502559565410922	0.8834919396295262	0.9447751344227702	1.0	0.9675486971869509	0.5377175580641922	0.9110159478884772	0.9810486749559251	0.9158872901978161	0.7346889429871605	0.9317227746118688	0.9351418564255408	0.8639686027975123	0.9330446463943025	0.8954277524133152	0.9095531963469179	0.9310093834911902	0.9560480130208867	0.9060351989576896	0.8602592687141525	0.9458112500980413	0.7924106774867651
SchirmerM_2016__G89274__bin.5	0.9563223168066309	0.7955778353755322	0.8514317914955627	0.6078515116860688	0.5514306440735013	0.7719855628806414	0.8174111523474767	0.7534661708103477	0.6165238976142545	0.4464810477748299	0.8365705509453271	0.7511662270340287	0.7989168335740795	0.7580133619423901	0.7666572748046089	0.6935890129662943	0.8493685566407901	0.8109392669502924	0.9646152035123015	0.6583317078187464	0.8499817899869151	0.8472543252499574	0.8904369170724079	0.9060150839254244	0.9624206525771737	0.7697004930940066	0.9480217806205513	0.7917807182947099	0.8536735142265461	0.8230624184852244	1.0	0.4857386062051735	0.8019281790284395	0.9791887386049303	0.833882608523816	0.6539927525422836	0.8623437752990628	0.9232969600539883	0.7810637962416402	0.8744903002463558	0.804200924652193	0.7925307923459299	0.824289735119742	0.9001874547671349	0.886961928111033	0.8682202761377433	0.9606973946294698	0.6757482997967363
LiSS_2016__FAT_017-22-42-0__bin.2	0.9736874889917045	0.932071191988968	0.8958694727617182	0.7525842107750269	0.7005116440916062	0.8736535512224041	0.9122970714712237	0.7900540856348726	0.762817951791184	0.5433909416227409	0.9458722651098252	0.8925779387315866	0.8972699427353842	0.8862543442492665	0.8635864919086343	0.8516850746845721	0.9281576087189995	0.86090240098978	0.9678682355367108	0.8186073486010336	0.9436358090721242	0.9666043758242797	0.9590366828622857	0.9496466605664601	0.9664703431151436	0.8907384257170965	0.9684335786303747	0.9119834692992066	0.9442870705690806	0.9247853113897732	0.9820404761597911	1.0	0.9169220591204533	0.9781019765528678	0.9436624437771448	0.8121634683541041	0.9332981067879834	0.9418968205894862	0.9028340185325996	0.9536195275347003	0.919218658040459	0.8880319960133861	0.9289420437410592	0.9568148329531444	0.9322361553232895	0.8960327177279738	0.965426434515141	0.7774945334415905
LiJ_2014__MH0381__bin.39	0.9608483978782959	0.8936913354290937	0.8762553787468812	0.6932847497957951	0.6124054222227627	0.8711274542591163	0.9151789605109277	0.7602781442993897	0.7007298678292665	0.5095003415238246	0.932976709493957	0.8509334646730593	0.8484232138912029	0.8704986247838874	0.8839802017524124	0.8016344499236892	0.91949411910162	0.8228307156596274	0.9457544636251791	0.7488867539427253	0.938721302371209	0.914092570184666	0.9269351834398442	0.9308464926415297	0.9494311652144304	0.8717491897676625	0.9485910368744388	0.8981691485415818	0.9407440962995843	0.9240332443547227	0.9561744872582224	0.5407634526943899	1.0	0.9774589208657882	0.9367228306143173	0.7519123307328879	0.9535248907022419	0.9391393396935812	0.8816726357329182	0.9543984620280231	0.9066185695725582	0.8743471017092406	0.9528935276674835	0.9768888699716444	0.9388768629263221	0.8542934713211195	0.94237824219613	0.8029179511813481
CosteaPI_2017__SID713A009-11-90-0__bin.46	0.9385859141352234	0.7500524559999073	0.7977104804489994	0.5790267123936442	0.5206536756968255	0.7402031176249362	0.7810696387869854	0.7096619355684451	0.5875767406299596	0.42431648333377964	0.8034916312197329	0.717156848835197	0.7670270177375218	0.7264662401177892	0.7473647104808486	0.6636405383164602	0.8034356781531651	0.7603118504198678	0.9170455821656794	0.6188433142280255	0.8186952784004777	0.804987176756137	0.8475658617551598	0.8646807058239548	0.9082801346230782	0.7242349117560191	0.907810128863909	0.7579394403973947	0.815459192829055	0.7848504674279214	0.9208795662198548	0.45498156146624213	0.7709625166410415	1.0	0.7942717648436491	0.6220106574605221	0.8317771053640206	0.8790182794671829	0.7319987994070574	0.8308358948513986	0.7639859685695638	0.7555386541768765	0.7892148066202069	0.8697368647178746	0.8460922977806216	0.8149540165709003	0.9204215504035215	0.652202932180487
VatanenT_2016__G80381__bin.16	0.955909751663284	0.8914227248861757	0.8773318300433355	0.6830224553127131	0.6062429961836547	0.830495400010971	0.8836137145499142	0.7688838561543465	0.6931402761560705	0.5020688195973638	0.9224506108503319	0.8358795226042051	0.8469151862329459	0.8476596478304822	0.8468030272159487	0.7957613687122381	0.9079605474535495	0.8341246502989601	0.9498590420738349	0.7442230759585923	0.9486208848905642	0.9120301075942919	0.9258668079837629	0.9320713076663871	0.958350312282049	0.8601959893110988	0.945300684121026	0.8894087603538935	0.9214568525730944	0.8979274580946485	0.961046046908917	0.537934236613405	0.9054171335877563	0.9733566010234388	1.0	0.7403866498444467	0.9416425369683956	0.942256717786363	0.8761465688156791	0.9425985823883896	0.9050884929746335	0.8469700412980276	0.9287457193458142	0.9522227076460125	0.9308826179971632	0.864442359081256	0.9433356973254238	0.7650704495764405
ZeeviD_2015__PNP_Main_449__bin.35	0.9932002950718773	0.9523419250944812	0.9102820265270386	0.7631753879856098	0.6721618365601222	0.9035245478432946	0.9473042061817942	0.8051393178158284	0.7575868085212561	0.5398849270861524	0.9559356344077353	0.9146863517740461	0.922074025165562	0.9156773889337809	0.8978380802669722	0.8889341008273145	0.9423195899703712	0.8714575539872131	0.9754384011864295	0.8260835350276294	0.9742835773818321	0.9865886888687141	0.9599503265816127	0.9549868234923792	0.9782675595597978	0.9283094339188066	0.9804390121873898	0.9394469257694613	0.9603917827728439	0.9408979730762906	0.9845823024691477	0.6047777076139677	0.949389926737466	0.9957274718187803	0.9671601379134733	1.0	0.971712255015806	0.9706489214073624	0.9178405242708135	0.9813839843532571	0.9528025750331572	0.9186664952025229	0.9633143507171104	0.9859975214474133	0.9636643167121879	0.8973115317954024	0.969885010259058	0.821260146294743
ZeeviD_2015__PNP_Main_503__bin.3	0.9531544139560477	0.8494565994232004	0.8415118242059663	0.64739501246743	0.5791726185526944	0.8222328517950016	0.871058091964697	0.7492752634789782	0.6619345863980292	0.4741528547098298	0.9085547403794322	0.7985975192196482	0.8279611430984436	0.8061508479627499	0.8562480556134265	0.7534826123960542	0.878642250621036	0.8064937139675389	0.9548822904570208	0.7035787923829561	0.9314249305626272	0.8804074967138115	0.9162374613341505	0.9234913662229339	0.9497196813494907	0.8258899334727842	0.932216698788945	0.8473933308357989	0.9093600550827783	0.8711954252145715	0.9478712879149542	0.5074141270136371	0.8790210848579348	0.972163858186136	0.8980814451568542	0.7094593647729938	1.0	0.9420458356728255	0.8374446112581501	0.9383803458368873	0.8675355408174038	0.8388945514200912	0.9165004498364613	0.9758891393689584	0.9157306362453276	0.8403580380590607	0.9430753679269873	0.7450380188884602
CosteaPI_2017__SID713B020-11-0-0__bin.53	0.9491656467682856	0.7905855198427502	0.83845987708861	0.6207561864745113	0.5496525800702039	0.7619009596861985	0.8043021168072708	0.7528974931225034	0.6257568518627599	0.45481228415786934	0.8443707063368959	0.7556912511262515	0.7933565891980218	0.7722055329759872	0.7754216488975281	0.7043590565885436	0.835043490212248	0.7977411705161013	0.9400099044677003	0.6599660979233342	0.8550125551126906	0.8442009777934854	0.8905338159034336	0.8946112278267547	0.9376083982904976	0.7579601159738993	0.9284500380689342	0.7977285172313741	0.8367237591599964	0.8167389867336854	0.9479539856756091	0.47832426878194684	0.8086753538011122	0.9596377670006697	0.8394132366447852	0.6619557178666562	0.8799316722624727	1.0	0.7749281707931646	0.8766165116639287	0.8140499455690596	0.7768039111739412	0.8339714515717344	0.899689558204019	0.895291450960886	0.8551430148414303	0.9311944918942622	0.6729234978042188
SchirmerM_2016__G88738__bin.15	0.9636594216869535	0.9259199753216539	0.8900485426494089	0.7037661255425166	0.6405369682480516	0.8659839419373359	0.9189009995587032	0.7829001769471686	0.7164598355633818	0.5234321109840062	0.9285843583844252	0.8692888480439411	0.8711997060877538	0.8659780508391066	0.8770672399240798	0.8257734476420612	0.9310371974653282	0.8480225189907584	0.9736035954979156	0.7853894337262161	0.9576697814509668	0.9421606620309079	0.9555730860357408	0.9427813695625163	0.967602708619855	0.8950747205477222	0.956608312660934	0.9143161184731987	0.9479403649481798	0.926194179166506	0.9843071854260657	0.5627626894255858	0.9318582023367309	0.9808849929092599	0.9580355650955643	0.768302571089489	0.9601327960651749	0.9511735067672652	1.0	0.9628293123910147	0.9324912276191822	0.8833359039943788	0.9516399746361444	0.9651493339845675	0.9392734883441943	0.883847358431554	0.9551232203527804	0.7924892782012227
VatanenT_2016__G80350__bin.11	0.9756811338208591	0.8749724006136581	0.8725831502891274	0.6733907654356706	0.5952131243647383	0.8292340313757438	0.8865032338867169	0.779273907730493	0.6846998519150167	0.495784431662016	0.9182273009322882	0.8245840106286189	0.8585783651265575	0.8410451411756197	0.8534291761678348	0.7763250560553053	0.9057285857313077	0.8273943895206082	0.964994461088672	0.7263159197067232	0.9362601689463125	0.9035872540323655	0.9417191372241489	0.9328421277033123	0.9724938805498559	0.8494334512176088	0.9695697731520784	0.8793645098539327	0.9164733123451103	0.8887392600319011	0.9791900626981922	0.528153753326202	0.8962724649487793	0.9892153018611504	0.915797603231222	0.7299143086639233	0.9559209249030215	0.9560394119236962	0.8554943716285922	1.0	0.8906892994324044	0.8482252642879168	0.9174678419563967	0.9704339194554736	0.9334231423709586	0.87692291586565	0.9671053382923404	0.7478424893504437
KosticAD_2015__PRJNA231909.3113044__bin.7	0.9787642873081596	0.9226207447995438	0.889291956958322	0.7086980057686427	0.6281658319490244	0.872053178125439	0.9084734171356789	0.7855457483119695	0.7187957131877123	0.5113833585401533	0.9305825874594005	0.869879089909834	0.8775124174579956	0.8646083851932661	0.8542358821147282	0.8288849494623922	0.9353569037760643	0.849363941024306	0.9638323457218655	0.7688157546756584	0.9640962941842495	0.9561556293853668	0.9418471433648212	0.9477077289894957	0.9692921015876165	0.8888327589484211	0.9606257076504765	0.9152746097075183	0.9380227315928231	0.9258258332713494	0.9774698551227696	0.5526254349209497	0.924191005710791	0.987387808990157	0.9545321655550872	0.7692413780279176	0.9593059653385565	0.9637047620228266	0.899372102248779	0.9668365027810147	1.0	0.8917387747006174	0.941116248894619	0.9722229109331482	0.9545884676732865	0.8819143133414326	0.9571928280399011	0.7875137397829735
KarlssonFH_2013__S193__bin.44	0.9727989523938522	0.8850718738772566	0.8498788548501728	0.688655134561851	0.6230008958413195	0.9454943574548066	0.9161904622447075	0.7515690297248832	0.6967700030698123	0.4977556900043877	0.9074203169280539	0.8708001227924937	0.9192796243428274	0.8684300393950535	0.8570042710659989	0.8230977492052219	0.9107829904155961	0.816353575442338	0.9528195468078396	0.7585218670525461	0.9203726239678606	0.9385728981068096	0.9377309223191046	0.9518839600474645	0.9462563193943632	0.9109989755089639	0.9607843239797319	0.8804363003479295	0.9456700741409363	0.9521433513460369	0.9752825194844179	0.5405254451881607	0.9023946105182126	0.9886317579669998	0.9043635787422555	0.7509189825794687	0.9391884294745915	0.931064670539058	0.8625733394903903	0.93220944383054	0.90284488452642	1.0	0.9221512324485963	0.9588890940079041	0.9020991345430242	0.8589748081890252	0.9576083494712025	0.8153327451705367
VatanenT_2016__G78624__bin.5	0.9641407752984317	0.8967846150313532	0.8690055338525418	0.6851793984543549	0.6058265686819687	0.8724129014738637	0.9334000896518055	0.7682810314550049	0.6926495502933651	0.5007287953013668	0.939452584877198	0.8550760592740201	0.865485851886831	0.853641929889892	0.8874635227968168	0.8044732057908278	0.9140126371108558	0.8244092515072585	0.9681436585324459	0.7507924400965205	0.9573769558919106	0.9052750802922769	0.9448281989870744	0.9425030424707957	0.9637274585110812	0.8732839616114563	0.9521820430827842	0.8909272971777652	0.9639630690468656	0.9302662698559282	0.9682180355871745	0.5397033703288464	0.9387197961769196	0.9857166104429378	0.946565826688484	0.7515921182285682	0.9793930632664206	0.9541103555822226	0.8869962951241598	0.9624365923129068	0.9094896136686058	0.880199530176618	1.0	0.9920191922751691	0.9300695949595319	0.8636693545569174	0.9561549758249613	0.7852459883812059
VatanenT_2016__G78880__bin.3	0.9353910848344638	0.817713008917802	0.8145202644362275	0.6284714944513652	0.5580865503551522	0.7901005587083139	0.840086387773889	0.7317229000103261	0.633982559863959	0.4586518498012774	0.8734476235672526	0.7586160379824983	0.7827347486691405	0.7818506581245592	0.8216545060275905	0.7225884694731708	0.8524416849570587	0.7755499750635495	0.9463666383247978	0.6790531618760121	0.8815938236696349	0.8473036776321138	0.8842096243713707	0.866338428278594	0.9316895049400536	0.7993887823322502	0.9038876695294151	0.8210041809749163	0.8741014638904817	0.8409089610837579	0.930769822281103	0.48933972233756706	0.8471353840542933	0.9562265328227403	0.8542964295836382	0.6771830379407545	0.9179962079018888	0.9060583490971247	0.7918806038355996	0.8961140881058623	0.8270587950970764	0.8056815560345112	0.873245056101521	1.0	0.8801314711187568	0.8232258319656733	0.9228942980114554	0.7153215264183568
KosticAD_2015__PRJNA231909.3110086__bin.29	0.970741273709137	0.8369379923097718	0.8800879944929122	0.6538835280663601	0.5797914589973718	0.7856026071341312	0.824009156183722	0.7774548484761216	0.6645711615514603	0.4799634161409324	0.8833487701487601	0.7809065327921623	0.8050005063027728	0.7974175771600781	0.8035679946043918	0.7428260613081563	0.8719314103737258	0.832093743119624	0.9651101649803843	0.6955842966246791	0.8883072858362496	0.8819933651111869	0.8922838528433313	0.9214431765714662	0.964252701752365	0.799705229596695	0.9515287092252082	0.8446658448149487	0.8605697903534922	0.8424213906883024	0.9694587948507615	0.503991895439652	0.8606594384591302	0.9833444967675588	0.8828359644045926	0.6996342543089153	0.9105906463117469	0.9531098602697247	0.8146523093444912	0.9111522243413651	0.8584238097936607	0.8012431823312409	0.8654590958454373	0.9303847622374309	1.0	0.8714251076009517	0.9540713710400388	0.7195714356052548
SchirmerM_2016__G89113__bin.14	0.9622019576595667	0.8037337758154217	0.8623517047174607	0.6144874804605317	0.5713212012512876	0.7605260853091758	0.8127100314345064	0.768129580232246	0.6238626173082086	0.4627912356559835	0.8294806547364052	0.7555434018952094	0.7953901134574339	0.7604494506101265	0.7671894961911127	0.7040472640936447	0.8467748691498214	0.832576506181231	0.9601133051165324	0.6793337636300286	0.8549557422713192	0.8515885754323435	0.8953227130016241	0.9035754609029757	0.9557689268666976	0.7698160196032512	0.9463480947947428	0.7994698401999928	0.8478958301203878	0.8196518975893865	0.9724562515826731	0.49640626100731317	0.8025009567437583	0.9705922672256716	0.8401114582678845	0.6675815231360632	0.8563189831289424	0.9328956111641049	0.7855489805205067	0.8771817089633086	0.812695275685	0.7818191078388254	0.8235583632732251	0.8917637214190652	0.8929884486280961	1.0	0.9535065372730233	0.6656242443628277
SchirmerM_2016__G88829__bin.2	0.9382364099370333	0.7700948950078141	0.8270696696888257	0.5902027157463938	0.5395653261396886	0.7515884380177636	0.8155011406537734	0.7324151308268607	0.6009323312814435	0.4344233193612339	0.8239360193113775	0.7327978667508238	0.7708234361964107	0.7389283561995665	0.7681132294015051	0.6740919674137291	0.8203868990164694	0.786694806709965	0.9430470479813198	0.6403335677870645	0.8302054183991903	0.8153169070237078	0.8699600141679439	0.8873845707062653	0.940882407744695	0.738314383988209	0.9184168162078592	0.7688891929140137	0.8428138812276422	0.7945283031537105	0.9487058321904414	0.4715604546499897	0.7804921346088959	0.9664854266582286	0.8082988227513005	0.6361889406104638	0.8472711600087962	0.8956524220637189	0.748445554975483	0.8529169345538357	0.777688342165916	0.7684552576668888	0.8038591699666449	0.881429501889339	0.8619884474182952	0.8406756799857649	1.0	0.6520791961202663
XieH_2016__YSZC12003_37583__bin.43	0.9687429011390283	0.9129163983612725	0.8647516678347922	0.7107032801811008	0.6158367523971813	0.9450779110403303	0.9346792723254823	0.765120157403139	0.7181197157971957	0.5099961049023106	0.9220338346479541	0.8879744462206951	0.9291225489810049	0.901084509081393	0.8884118117777335	0.8393481193583933	0.9127310329035803	0.8160986871158286	0.9512252596176505	0.7743757091288853	0.9515335962776678	0.9493479800314152	0.9238160084274648	0.952217510008826	0.9535986643994735	0.9452487380307525	0.9407502939496352	0.9059609533115297	0.9597030033444532	0.9608557826450682	0.9632364566605262	0.5481741199532588	0.9598810995685104	0.988540053174444	0.9462591615060156	0.7775881046260797	0.9661786789742869	0.9342600798525315	0.8963904014616005	0.9520200291617422	0.9235646140975883	0.9444273146299991	0.9529286833661156	0.9861430233833073	0.938420504569622	0.8471043916469236	0.9412464191452229	1.0
