	Obregon-TitoAJ_2015__SM29__bin.49	FengQ_2015__SID531128__bin.35	ZellerG_2014__CCMD86114146ST-21-0__bin.41	XieH_2016__YSZC12003_36157__bin.8	CM_madagascar__A09_02_1FE__bin.24	FengQ_2015__SID31276__bin.37	CM_madagascar__A28_02_1FE__bin.14	CM_madagascar__V30_01_1FE__bin.2	CM_madagascar__A04_01_1FE__bin.22	FengQ_2015__SID31275__bin.63	CM_madagascar__A36_01_1FE__bin.33	FengQ_2015__SID31685__bin.11	CM_madagascar__A83_02_1FE__bin.4	CM_madagascar__V53_02_1FE__bin.13	FengQ_2015__SID31333__bin.34	ZellerG_2014__CCIS33816588ST-4-0__bin.48	ZellerG_2014__CCIS63468405ST-4-0__bin.56	FengQ_2015__SID530323__bin.3	CM_madagascar__A68_01_1FE__bin.11	CM_madagascar__V40_01_1FE__bin.52	FengQ_2015__SID31549__bin.70	CM_madagascar__A70_03_1FE__bin.14	FengQ_2015__SID31477__bin.73	FengQ_2015__SID31750__bin.100	FengQ_2015__SID31416__bin.1	XieH_2016__YSZC12003_36244__bin.35	LiSS_2016__FAT_010-22-14-0__bin.14	FengQ_2015__SID530026__bin.44	ZellerG_2014__CCIS77252613ST-4-0__bin.65	FengQ_2015__SID530168__bin.24	ZellerG_2014__CCIS41806458ST-4-0__bin.8	XieH_2016__YSZC12003_36533__bin.2	LiSS_2016__FAT_010-22-2-0__bin.88	XieH_2016__YSZC12003_35707__bin.64	CM_madagascar__A92_01_1FE__bin.31	XieH_2016__YSZC12003_35577__bin.32	LiSS_2016__FAT_010-22-0-0__bin.53	FengQ_2015__SID31871__bin.57	BritoIL_2016__M2.44.ST__bin.3	FengQ_2015__SID530054__bin.41	ZellerG_2014__CCIS16383318ST-4-0__bin.46	CM_madagascar__A62_01_1FE__bin.5	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	FengQ_2015__SID31360__bin.3	CM_madagascar__A13_01_1FE__bin.9	SchirmerM_2016__G89058__bin.17
ZellerG_2014__CCIS77252613ST-4-0__bin.65	0.8316443250570792	0.6526913815164289	0.8686445055762251	0.7376284779738259	0.4831890126283928	0.5328085032465063	0.8739198653940257	0.5645333239478515	0.8297511447070992	0.7687277260377864	0.4488932132748557	0.8890567931398183	0.7483375776147176	0.8937009036175355	0.8490161706553072	0.8370542227288365	0.9018503780116327	0.8607618362089617	0.7604034092005727	0.546604026144622	0.8033073605262531	0.8287616954267347	0.8700670872724919	0.9047244925879293	0.7038918338361	0.8262253446610044	0.8709134836448519	0.5776533192248349	1.0	0.6838473966073754	0.4722040252363495	0.853654036760056	0.7671978546605162	0.8797464330438594	0.5421370287911007	0.9393444316655559	0.7444342768391665	0.6970224559005351	0.7897110898928579	0.8894927639070701	0.900846169304252	0.8433837462377652	0.6292460317009786	0.9203371280198639	0.8044773289524326	0.8828339916416229
FengQ_2015__SID530168__bin.24	0.8786853829209725	0.6945908905236555	0.8853378736920064	0.783818864121368	0.4737874455519628	0.5680500253868149	0.9026764956269779	0.5802631830103037	0.8662584415931467	0.8116901510610925	0.48789411598529475	0.8949527957945691	0.785016052865656	0.9247114874382986	0.8786372815874967	0.8716686963393359	0.9368864694002985	0.9011655029452523	0.7855306607825248	0.5977247305752691	0.8562442020714114	0.8823334491328398	0.8977480177287772	0.942125697183018	0.7519986867572448	0.8664180158581698	0.8905809190408747	0.6249623015342798	0.9197707933284214	1.0	0.4879788659537998	0.880061233761028	0.7923969352578957	0.8949237822918377	0.5666298907794325	0.9517184774019172	0.7844373098374862	0.7469075805411018	0.8265832401210932	0.9177932940633029	0.9363672804040511	0.8778859845693976	0.6651551649761211	0.9500532550477768	0.834058798153825	0.9060015957426503
ZellerG_2014__CCIS41806458ST-4-0__bin.8	0.8843286087806062	0.6709568898102597	0.8729277279905379	0.760058358299161	0.48595739887485895	0.56605817200318	0.8814085275902181	0.6186965346781303	0.8600711390699498	0.7724340436409166	0.4656218928104915	0.8821450465848264	0.7963102564602463	0.8994662403521427	0.8622482025687183	0.8730143772840212	0.9158971126289179	0.8445500843747495	0.7664368294157021	0.5338138036656983	0.8056196399288609	0.8297947928107081	0.8609885384647045	0.9072939209021924	0.7047847739861491	0.8406216220314494	0.8593237889136561	0.577216434771495	0.9009663562455728	0.6922444549867751	1.0	0.8567470555486958	0.7670249614952203	0.8529041593827105	0.5278642465518997	0.9293624128362263	0.7423840686609001	0.7589546629234172	0.8094387075391384	0.8823118464747818	0.9064285110835277	0.8358732407485633	0.7095970591229792	0.9293234206541588	0.8075508360573705	0.8913472015527554
XieH_2016__YSZC12003_36533__bin.2	0.8372461078003854	0.6426275418824066	0.8548487082249083	0.7394643433365602	0.4894316308012943	0.5329905178053885	0.8630289143286826	0.5848936176511511	0.8231054113342274	0.7616976177577259	0.4434114585646154	0.8524868927828154	0.7439304185132227	0.8919941620706294	0.8448774538101963	0.8900177920666922	0.900347848225678	0.8501191565198599	0.7499797211885456	0.5345932840128955	0.8090091210245388	0.8318439508453452	0.910430414072607	0.9040086917650263	0.6956467164607701	0.8692570257940561	0.9038174492511641	0.5762131021844868	0.8903641600871545	0.6824616404818364	0.4683381143961799	1.0	0.7927919926818654	0.8597416745857646	0.5265267576696834	0.9331349858344361	0.7689334529339148	0.696860484737604	0.7914586238236069	0.8954365273201477	0.8936531760763312	0.8322672895370214	0.6195499584062334	0.9212365042289463	0.8017667729454011	0.8753667208421776
LiSS_2016__FAT_010-22-2-0__bin.88	0.8573794151876244	0.6753296286395511	0.8964953920845923	0.7584435695750673	0.4830480557108179	0.5736787177223154	0.8887903310732541	0.5747790549790598	0.8443252299907382	0.8196871261891068	0.4727575396728961	0.8992840382242312	0.7726082178316741	0.9279285847367696	0.8694743493159007	0.9027882411075199	0.932659359887239	0.8767271244609698	0.7730362017708005	0.5612462568281664	0.8334271657742459	0.854274168941597	0.9479182699188046	0.91412644022671	0.7370835257235899	0.8746115066924807	0.9653029235218353	0.6165176148468574	0.9123247223504823	0.7005908068509833	0.47804928430824567	0.9038899284713278	1.0	0.86933866355602	0.551466081260244	0.9382724300036993	0.858587761009448	0.7432535150037398	0.8205235175149389	0.9022319969973619	0.9048073262209694	0.8674964424678877	0.6422351292457492	0.9369486500279472	0.8263100763890576	0.8845395189838554
XieH_2016__YSZC12003_35707__bin.64	0.8295541283234785	0.6362592877867415	0.8534860690437995	0.7394902503576124	0.48606904379955174	0.5256473218163813	0.8674830459886607	0.566210119706034	0.8149409577640975	0.7689586675392215	0.43570506101127565	0.8761757773363525	0.7383233047436484	0.8949204565855693	0.8441267598292727	0.8236047326449416	0.8968680685457483	0.8478835718380986	0.7447499029958361	0.5140195629890023	0.8054119636538428	0.821741094438621	0.8420708506830831	0.9023309955812432	0.6940083278798654	0.8211781807231009	0.8500153469274293	0.5596167322048033	0.8975051108163986	0.6788050245261275	0.4560377129024225	0.8409334406653037	0.7458068140357786	1.0	0.5195884706931599	0.9372756597730971	0.7270922495120835	0.6740642717738152	0.7827570031215071	0.888116845135024	0.8951746943644924	0.8245122283159498	0.6189415832237813	0.9213380204201004	0.7797351062412768	0.8812634285615006
CM_madagascar__A92_01_1FE__bin.31	0.8467104942870082	0.667736178178842	0.8583936751544791	0.7568880613672417	0.282744183440361	0.5363883456619566	0.8991254378092681	0.4186682882335056	0.8634365765588674	0.7780498760401559	0.4571872367747844	0.870561856375596	0.7893729808874955	0.9453878579059192	0.8204396417978449	0.8087959590652353	0.9198197047927772	0.8745833176412449	0.7872419187275355	0.5810791074156371	0.7892489751152565	0.9011710737705746	0.850500478111144	0.9149742940626955	0.7418824443650399	0.7770201688499337	0.8402879138463009	0.6121779179706409	0.8772453082186433	0.6816964724491323	0.44766726771192816	0.8168581713833257	0.7503929145857426	0.8241230725139828	1.0	0.9310895330861179	0.7622919573530371	0.6682432240031084	0.7883313324006874	0.8828494505625728	0.8892086502752469	0.8479790274089499	0.6103279355610893	0.9361462129096438	0.8600333070318621	0.8720315544169478
XieH_2016__YSZC12003_35577__bin.32	0.8114000782166602	0.6178169813806704	0.8260918439263927	0.7225258752841628	0.47178292158047846	0.5074180345868216	0.844942268157663	0.5610539590387298	0.7969111738982222	0.7372286206052798	0.41993092255923237	0.8403334455693608	0.7225771134706238	0.8723756114597864	0.8161814375552902	0.8059311860699057	0.8875625053590961	0.8232690381233021	0.7306680413837239	0.5119667307318277	0.7837847870687366	0.7966074046499177	0.8322289238516895	0.8828417953023994	0.667125893269812	0.7837910611323848	0.8276085988133655	0.5462884730811299	0.865159915425622	0.6517178386269002	0.44861907859101263	0.8240057177633381	0.7267054473511949	0.8461735531486388	0.5299696335319423	1.0	0.7070989984503063	0.6554833224931456	0.7632607563592864	0.8580524469893905	0.8814662068475131	0.7986443839810607	0.5979532958702022	0.9110452799173496	0.7638688176945325	0.8667801923627915
LiSS_2016__FAT_010-22-0-0__bin.53	0.8696443022798701	0.6913143450060504	0.8959670926716117	0.7705326912186842	0.4612074352910289	0.5870098167571255	0.8927662949859058	0.5527576505977406	0.864215375140611	0.8358048044084984	0.47965810676727116	0.9094015052966079	0.7925283997477905	0.9395172130157393	0.8808889894375073	0.9059828522710371	0.9440719257783615	0.8906128787418575	0.791138873701858	0.5794714633943677	0.8626268466207634	0.870241309701615	0.9538132714400727	0.9179704819979569	0.7578139892454874	0.880490286235383	0.9789490295312688	0.6404542004534464	0.9156802079121987	0.7173899533775607	0.47859396722254693	0.90681866266148	0.8880963702647012	0.876652680633149	0.5794644808514233	0.9443351676473648	1.0	0.7519318950691376	0.817382761358328	0.9073269917878313	0.9201469406337216	0.8708103869515823	0.649963725689404	0.9417607040637702	0.849501062393909	0.8872151733451199
FengQ_2015__SID31871__bin.57	0.8566924915519657	0.6944092851844439	0.8956358691172834	0.7506056386949406	0.5003833994654484	0.589118666917851	0.8718312512510156	0.6010342218977759	0.8462619655956012	0.8207706844379555	0.4879519845521659	0.9170841624377436	0.7856119967974002	0.9159339640413983	0.878762613180111	0.8937122487666459	0.9480696094476693	0.8907230575408273	0.7614983045060107	0.5702562962875746	0.8251330491811	0.8464201822656039	0.8975249025679669	0.9077876452649798	0.7509559230434117	0.856100098903816	0.8895861051912729	0.6228276483262885	0.9035754023854659	0.7198865844038101	0.5156494683919888	0.8661192615181735	0.8102378695647054	0.8565239724011257	0.5353529629934888	0.9225878948793726	0.7924624106627733	1.0	0.8201672534174801	0.8987008571664057	0.9088230445891371	0.8655408508083032	0.6486890829025915	0.9256227113774711	0.8372149156373998	0.8717400007064559
BritoIL_2016__M2.44.ST__bin.3	0.8011801697554237	0.6165666026499295	0.8249241189620807	0.7086937556418537	0.4526054004277207	0.5097521522346284	0.8526302397295545	0.5541496779978311	0.7919853872204822	0.7347677525278533	0.4329944687115672	0.8316222487444036	0.7226916109801831	0.8569843875900425	0.8080509629773235	0.8022676465064431	0.8637079625108294	0.8071682590072761	0.7249634983430369	0.5105633674823247	0.7688987707574776	0.7926239390286015	0.8192940791586141	0.8703667129121961	0.6773326224850207	0.781207553571104	0.8258468081497143	0.5456934103149744	0.8428059929359449	0.6558817649232708	0.45275625374861417	0.8098448452390329	0.7363907888598761	0.8188548476017957	0.5199435360260752	0.8844245460769049	0.7091978117180922	0.6752182526459914	1.0	0.8377793664160522	0.8593653255463132	0.8027614033599699	0.5854156948037392	0.888169828124148	0.7723090251482785	0.8389831638000497
FengQ_2015__SID530054__bin.41	0.8353955679887384	0.641836352713856	0.8440031561156466	0.7367658332548788	0.4936720777910777	0.5366696703562734	0.8777941038021331	0.5807633854720051	0.8212950385324063	0.7580180580025913	0.43556357286637165	0.8673820603517455	0.743227688638432	0.9054067533701846	0.8490197660708602	0.8412303471278899	0.8984074841185516	0.8484739463550003	0.7578998157438167	0.5256030915587356	0.8042412545559695	0.8294991459658655	0.8554300655880283	0.9064776583773799	0.6876033919276963	0.8150904020909266	0.8483523417571136	0.5654675444613309	0.8780849461353274	0.6736255878489548	0.4564963753984372	0.847506713470427	0.7489800904693377	0.8593791328751585	0.5386030153457158	0.9196793225110845	0.7281829022814592	0.6843710632612896	0.774933425685581	1.0	0.887993199108756	0.8247806634119224	0.625681434060047	0.9197779511250387	0.799778309774544	0.8709808839813682
ZellerG_2014__CCIS16383318ST-4-0__bin.46	0.7978265575660942	0.5995965970945832	0.7952626177892771	0.686170544926969	0.4510197475921759	0.4959748175007754	0.8217367140356319	0.5478145886976414	0.7896533815696078	0.7197864129405325	0.413512436174708	0.8209139844259002	0.7076702753672361	0.852049174356231	0.7764340265563172	0.7834628746516018	0.856420933655001	0.807445885103026	0.7069911721789377	0.4968641564653746	0.7660060198204461	0.7860720879743054	0.7892209411485535	0.8473402051984439	0.6547767233609415	0.7498381600830951	0.7919930351593316	0.5266052334137502	0.8258092516230826	0.6381972386259323	0.4354956048233499	0.7854387787174785	0.6974982983391373	0.8043730082241738	0.5037566635374147	0.8773305468419881	0.6857547568446316	0.6426741158128527	0.7381549833164381	0.8246024774516926	1.0	0.7750232612356451	0.5910768442985515	0.8665341071120057	0.7570023084304547	0.8303355654405689
CM_madagascar__A62_01_1FE__bin.5	0.8647460235324773	0.6683949955690702	0.8870481650051192	0.7568064857503513	0.49052850359943906	0.5444782995062678	0.9072761888842046	0.5906441625419894	0.8586828400723207	0.7889150552053285	0.4733025728891014	0.8923757280920945	0.782831591484257	0.9283424635477674	0.8559228809278281	0.8423621464628153	0.9171213337282863	0.8740214774108621	0.7974204737223128	0.5700455629861886	0.820696682272225	0.8655062260401009	0.8872313019067133	0.9292765846565691	0.722538375784631	0.8385918615927502	0.8865368566087225	0.5932744509272996	0.9130376266440838	0.7066122254329221	0.47426926532603897	0.8638543066055883	0.7897490041162785	0.874945765665887	0.5673310807904139	0.9387400918634364	0.766424860404204	0.7228253722042431	0.8143114728508761	0.9044984076922415	0.9152696844514312	1.0	0.6394526050302421	0.9386786365273311	0.8323037516024478	0.8786103473578507
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	0.8647616865670793	0.6743603554857951	0.885879928083914	0.7663052176534005	0.48993280411803275	0.5726996723479725	0.8866476721107436	0.6004936309742874	0.8552798447288482	0.7801116112956675	0.4698089739121392	0.8910144701469438	0.7927286110170049	0.9131888674678827	0.8606199309599075	0.8723822569074621	0.9209223652365505	0.8749877120334331	0.7835863638911704	0.5529089374341426	0.8226210699833209	0.8589398308038402	0.8761437964251564	0.9176409703959528	0.7336643163137888	0.8354298026044802	0.8714057190024365	0.5932971478106296	0.9005523694855465	0.7077681884246949	0.532257029326197	0.8501176801294035	0.7729305642553005	0.8682778729672047	0.5398085433255422	0.9291465692403559	0.756240865267829	0.7161556903643657	0.7850430464732927	0.9070842869201603	0.9227909485822733	0.8453438558948524	1.0	0.9319128850195674	0.8367183126854874	0.8956087478947972
FengQ_2015__SID31360__bin.3	0.8302815914226972	0.6205392036089918	0.8394978803119637	0.7300280996720643	0.4801788991215401	0.5216535265831819	0.8572587633595569	0.5727230345097106	0.812037512956009	0.7498327400472363	0.4221837671826415	0.8568690211204186	0.7396532462236419	0.8854938363379946	0.8198010296841283	0.8158542257828828	0.899784739095713	0.8393959313883744	0.7393378417412876	0.5148080811513431	0.7931482889572324	0.8075220252153671	0.8389238866327969	0.8918767947258424	0.6800747200652473	0.7949568203829881	0.837591647834435	0.5536431872631812	0.8608593657077804	0.6607129203269162	0.4555890311453962	0.8261723064244814	0.7369855827230557	0.8447434710210184	0.5411491342837239	0.9252385180024808	0.7161572052401747	0.6678849209046268	0.7784341919698231	0.8715135592068374	0.8841823059147367	0.81103342225545	0.609076852496899	1.0	0.7709547516694136	0.8782968795133638
CM_madagascar__A13_01_1FE__bin.9	0.8601376622163541	0.6720386403426282	0.8822411196762552	0.747559733359925	0.45933435913100884	0.5572138863889102	0.8995991058141017	0.5712174131469563	0.8664451818855406	0.7966566485195569	0.4540334928410851	0.9008323350950294	0.7786940392235073	0.9466965990894047	0.8513150869256237	0.8571259067769547	0.9219146231708256	0.867545873730954	0.800051500260657	0.5638458072097841	0.8436077194851489	0.8826393631134432	0.878579930802836	0.9116019484265282	0.7349194487957396	0.8076042406930319	0.8723980061320653	0.5939267560263509	0.8944105807790425	0.6894445924095179	0.4705590176577732	0.8546443010796121	0.7725455644769379	0.84974925179462	0.5909168939788875	0.9220837661837675	0.7678379609936016	0.7180297615967101	0.8045533551536235	0.9007382966288787	0.9181025940731783	0.8547547489425406	0.6500008204698389	0.9163613046227795	1.0	0.8839552705089059
SchirmerM_2016__G89058__bin.17	0.8240050176120423	0.62847550834122	0.843755705013692	0.7424072217773323	0.46799256318215166	0.5221816532359678	0.8567337361609668	0.5754092209821303	0.8142217941323059	0.7633042319301566	0.4257869418886605	0.8449933079839391	0.7389212134109122	0.8679757631418316	0.8327953587088609	0.8181759636223127	0.8823756377015305	0.8480016352039245	0.7404623371096091	0.5119868287683891	0.7909576582983799	0.8115304276730264	0.8355544853307648	0.8930229432550638	0.6839542814902756	0.792709342502422	0.8312889550934922	0.55381052914527	0.8709073701776884	0.6645099148237956	0.4608514260434225	0.8279367870482889	0.7337837610810266	0.8521562851750845	0.5316344759227423	0.9283898281355876	0.7115483477160345	0.6633798321115971	0.775508901221363	0.8703770489049174	0.8935471045130509	0.8006188014851235	0.6173376416103399	0.9262943031063274	0.7843322823974778	1.0
