	Obregon-TitoAJ_2015__SM29__bin.49	FengQ_2015__SID531128__bin.35	ZellerG_2014__CCMD86114146ST-21-0__bin.41	XieH_2016__YSZC12003_36157__bin.8	CM_madagascar__A09_02_1FE__bin.24	FengQ_2015__SID31276__bin.37	CM_madagascar__A28_02_1FE__bin.14	CM_madagascar__V30_01_1FE__bin.2	CM_madagascar__A04_01_1FE__bin.22	FengQ_2015__SID31275__bin.63	CM_madagascar__A36_01_1FE__bin.33	FengQ_2015__SID31685__bin.11	CM_madagascar__A83_02_1FE__bin.4	CM_madagascar__V53_02_1FE__bin.13	FengQ_2015__SID31333__bin.34	ZellerG_2014__CCIS33816588ST-4-0__bin.48	ZellerG_2014__CCIS63468405ST-4-0__bin.56	FengQ_2015__SID530323__bin.3	CM_madagascar__A68_01_1FE__bin.11	CM_madagascar__V40_01_1FE__bin.52	FengQ_2015__SID31549__bin.70	CM_madagascar__A70_03_1FE__bin.14	FengQ_2015__SID31477__bin.73	FengQ_2015__SID31750__bin.100	FengQ_2015__SID31416__bin.1	XieH_2016__YSZC12003_36244__bin.35	LiSS_2016__FAT_010-22-14-0__bin.14	FengQ_2015__SID530026__bin.44	ZellerG_2014__CCIS77252613ST-4-0__bin.65	FengQ_2015__SID530168__bin.24	ZellerG_2014__CCIS41806458ST-4-0__bin.8	XieH_2016__YSZC12003_36533__bin.2	LiSS_2016__FAT_010-22-2-0__bin.88	XieH_2016__YSZC12003_35707__bin.64	CM_madagascar__A92_01_1FE__bin.31	XieH_2016__YSZC12003_35577__bin.32	LiSS_2016__FAT_010-22-0-0__bin.53	FengQ_2015__SID31871__bin.57	BritoIL_2016__M2.44.ST__bin.3	FengQ_2015__SID530054__bin.41	ZellerG_2014__CCIS16383318ST-4-0__bin.46	CM_madagascar__A62_01_1FE__bin.5	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	FengQ_2015__SID31360__bin.3	CM_madagascar__A13_01_1FE__bin.9	SchirmerM_2016__G89058__bin.17
ZellerG_2014__CCIS77252613ST-4-0__bin.65	0.9738869211399489	0.9762657292054425	0.9754671309221327	0.9747790511899375	0.97163228886051	0.9755078905760568	0.9711072209212821	0.9735116252410823	0.9732786564482738	0.9748002481206339	0.97388348483239	0.9748076493311624	0.9738420540393746	0.9707329653039927	0.9755672415695216	0.9715810254431373	0.9751971281945405	0.9760134168169222	0.9708327485449968	0.9737384332582123	0.9753938781495235	0.9720487555952834	0.9708624921543578	0.9754202352941177	0.9764501607302136	0.9713129875153473	0.9710231268768059	0.9770289685589227	1.0	0.977030787212283	0.9773955673528663	0.9711534561124097	0.9710570224604786	0.9750346669041244	0.9701849488126439	0.9757375194592974	0.9718648604338161	0.9751788673836294	0.9721516967330485	0.9744977082399973	0.9739992866676161	0.9723031608818242	0.9741247177418264	0.9745918743095618	0.9715232479698777	0.9750917573952473
FengQ_2015__SID530168__bin.24	0.9755205957361764	0.9794235652336407	0.9790618494288341	0.9778091652501717	0.9741320406874058	0.9788641052695246	0.973289451536751	0.976327351244949	0.9752681414704615	0.9785946558128641	0.9753697896127146	0.9787578562830216	0.9759279413867257	0.9727270550487274	0.9801004881897701	0.9740552093233069	0.9794967373579241	0.9800286031883744	0.9736148680500409	0.9748639924584314	0.9798127964346255	0.9723491138546049	0.9736309886274337	0.9791091102853878	0.9796724400686757	0.9733903900146108	0.9733570525323103	0.9799544307818236	0.977030787212283	1.0	0.9780855954174705	0.9736901236892127	0.9735525085996743	0.9789286527834774	0.9712505137205495	0.9781443867985453	0.973313347706114	0.9795165044554005	0.9738870594538174	0.9774405065944798	0.9757687788498467	0.9744624707992187	0.9778621336421875	0.9788454398312971	0.9725447548324967	0.9794188882390517
ZellerG_2014__CCIS41806458ST-4-0__bin.8	0.9752237383752191	0.9781958419226789	0.9780703550259883	0.9775826418310098	0.9728550859659524	0.977859630324136	0.971472318379495	0.9743373382187918	0.9741194427198575	0.9789107337914826	0.974577276565455	0.9779863981995234	0.9738031536868048	0.9729313149728518	0.978930535963049	0.972778624874538	0.9785705754287126	0.9788160427629174	0.9729233969548714	0.9760332758445774	0.9785721392098392	0.9729571684779629	0.9729267672892047	0.9779400002387575	0.9786783791633945	0.9723674614811741	0.972956246746519	0.979064478479027	0.9773955673528663	0.9780855954174705	1.0	0.9728331913193645	0.9725120558062034	0.9790743332308934	0.9723980572762883	0.9783624401983579	0.9724021213425443	0.978890103522978	0.9730344535971012	0.977586683116357	0.9761683700355251	0.974588262734376	0.9768218895387885	0.9775969715935381	0.9735950889306461	0.9787203793196889
XieH_2016__YSZC12003_36533__bin.2	0.9698515845385416	0.973520526198924	0.9725405370961787	0.9724434352185325	0.9684211035677475	0.9725293463541869	0.9699077329641462	0.9718623811697823	0.9718455345607933	0.9727456386570102	0.9725090866361686	0.9721616433256564	0.9724592408065486	0.9679417313071426	0.9721435779559343	0.9894059340074508	0.9723565035146224	0.9732764642749439	0.9692914243669681	0.9720989163853522	0.9729614016598603	0.9693540041012223	0.9899393630387676	0.9728915465375975	0.9733963959976714	0.9919319463591929	0.9903439682883864	0.9735151531343057	0.9711534561124097	0.9736901236892127	0.9728331913193645	1.0	0.9903135945750154	0.9718339055069849	0.96781441165887	0.9715486385668229	0.990191684877269	0.9731037260209726	0.9705409736238515	0.9716997101203952	0.9707746432215405	0.970584678251244	0.9722465385820993	0.9727442225759949	0.9698637076597241	0.9729575807177087
LiSS_2016__FAT_010-22-2-0__bin.88	0.9698777489172036	0.9727081623615941	0.9729035959868558	0.9724262169891174	0.9693307433235043	0.9719295809617722	0.9698918900033571	0.9718529532319307	0.9712173386751821	0.9723097701883048	0.9716103643160471	0.9723946021782555	0.9714927034531687	0.9679965080750764	0.9724372829982423	0.9907795818322394	0.9723496100196293	0.973200426255359	0.9687158341105254	0.9714749642174138	0.9730197981709189	0.9688840141889591	0.9900798454934155	0.9727394373165829	0.9737793859998589	0.9905265286527356	0.9992188620001189	0.9741198549853441	0.9710570224604786	0.9735525085996743	0.9725120558062034	0.9903135945750154	1.0	0.9718669024162783	0.9679455321315866	0.9716336804269013	0.9987797600561688	0.972546590507607	0.9705625860761139	0.9714365665220638	0.9706389902928267	0.9701776857124625	0.971292348830756	0.9722845438131591	0.9702785634107964	0.9725945853128041
XieH_2016__YSZC12003_35707__bin.64	0.9740934197886647	0.9780066044811441	0.9773752493655598	0.9779105646487587	0.9718542612383982	0.9779838285860976	0.9712612715458683	0.9740797715435945	0.973773844624331	0.9768561754020232	0.9743708006300301	0.9758215740565093	0.9747098757927185	0.9712305683219805	0.9784032289158942	0.972688400533561	0.9773589754682953	0.977661526188027	0.9712017742083482	0.9742905653957478	0.9774779989487528	0.9717525591556988	0.9723272369395659	0.9767284391963966	0.9786166985851557	0.9721097948944711	0.9721198544435792	0.9782801945965413	0.9750346669041244	0.9789286527834774	0.9790743332308934	0.9718339055069849	0.9718669024162783	1.0	0.9698558497707841	0.9777758829279385	0.972545424423254	0.9779324648367123	0.9720222549404044	0.9761910040703262	0.9741157062219994	0.9727072226787759	0.9766492474818596	0.9762694370866338	0.9715484049221921	0.9800532823729188
CM_madagascar__A92_01_1FE__bin.31	0.968886251476764	0.9715161011201796	0.9698340713409767	0.970452418891908	0.9751536652242278	0.971326017563328	0.9742644617460854	0.978733487352645	0.97563053996434	0.9700518635091278	0.9753315612562058	0.9703707220824167	0.975549189045776	0.9803887466539708	0.9711793492681758	0.9685929519831278	0.9695247510910053	0.9710110983559898	0.9748202530109517	0.9757523352149947	0.9695969498023214	0.9744992192182397	0.9681176794595557	0.9705369467771648	0.9702237459713715	0.9684505443841543	0.9667682203616799	0.9722170955791332	0.9701849488126439	0.9712505137205495	0.9723980572762883	0.96781441165887	0.9679455321315866	0.9698558497707841	1.0	0.9688774800496035	0.9678903836235775	0.9691830391937197	0.9743621711814165	0.969629245818949	0.969521044992743	0.9758124268815807	0.9707602955275052	0.9702328620881838	0.9891165384824887	0.970735612448583
XieH_2016__YSZC12003_35577__bin.32	0.9740159403265518	0.977286171391239	0.9765261425064224	0.9770704573100355	0.9718723021801986	0.9767646980028974	0.9711008268840339	0.9729594480249597	0.9735953460206364	0.9766639480869472	0.9741289258256295	0.9758189754935753	0.9741575236952679	0.9699071701736312	0.9777388155981392	0.9723176768931651	0.9766621268814974	0.9772433116941676	0.971628663143237	0.9736133152778884	0.9766519133210371	0.9711010619445793	0.9713868563613278	0.9759451128331621	0.9773834630778647	0.9718025464493195	0.9716680754608273	0.9770168186660108	0.9757375194592974	0.9781443867985453	0.9783624401983579	0.9715486385668229	0.9716336804269013	0.9777758829279385	0.9688774800496035	1.0	0.972219490499644	0.9771109698404963	0.9715242766330556	0.9758247610505367	0.9740089114337301	0.9721515191984895	0.9759353028460207	0.97588921192449	0.9716715160749156	0.9799726752059161
LiSS_2016__FAT_010-22-0-0__bin.53	0.9700462883042743	0.9729016696950996	0.9733422280897134	0.9732907541642011	0.9700551842123192	0.9718775946196064	0.9700485464609262	0.9720676883586735	0.9712696335078534	0.9723983117681655	0.971370092540968	0.9729275264839414	0.9715730378656122	0.967883863746662	0.9729715375975282	0.9907783987169142	0.9727908665829417	0.9735285009231782	0.968878858700257	0.9711900188700616	0.9731173178026639	0.9687244746491643	0.9902459522239068	0.9728227343087402	0.9732359222996817	0.9904979270223031	0.9991077000987878	0.9736803085839634	0.9718648604338161	0.973313347706114	0.9724021213425443	0.990191684877269	0.9987797600561688	0.972545424423254	0.9678903836235775	0.972219490499644	1.0	0.9730581293633238	0.9708963454065362	0.9722361172890716	0.9706271598792516	0.9701256890848953	0.972057526473372	0.9729153815127646	0.9697585169245286	0.9733405529116124
FengQ_2015__SID31871__bin.57	0.9752954071447469	0.9821211703739813	0.9786751197131486	0.9778606757876264	0.9734399656454926	0.978900782086338	0.972024802317494	0.9748990808614215	0.9745978632709034	0.979155272553172	0.9746786190421611	0.9775304881473766	0.9753139153119482	0.9713857369769552	0.9799455175954049	0.9736442968162033	0.9793057358064096	0.98	0.9725327769601187	0.9743986145648771	0.9795927831833546	0.9711892832271342	0.973002755724421	0.9784482514030199	0.9796015761349416	0.9731130157622249	0.9724334184000563	0.9794401423511091	0.9751788673836294	0.9795165044554005	0.978890103522978	0.9731037260209726	0.972546590507607	0.9779324648367123	0.9691830391937197	0.9771109698404963	0.9730581293633238	1.0	0.9730799392026358	0.9764026920157446	0.9752080168680708	0.973621384481967	0.9776801160747407	0.9774308826744579	0.9725592605354016	0.9783649219486006
BritoIL_2016__M2.44.ST__bin.3	0.971392188355429	0.9734757706264352	0.9727510010076174	0.9715125190527767	0.9752514807750226	0.9728619613454687	0.9801259095043201	0.9777748623843181	0.9763994740139482	0.9723568722352544	0.977078654829615	0.9726120505520571	0.9765601291661706	0.9738015067721327	0.9726303572486256	0.9705210042658721	0.9722736024746693	0.9727070073255675	0.9748803307950983	0.9771946541108122	0.9730591765210156	0.9756877750201978	0.9709997892534025	0.9736655631628331	0.9727587897088761	0.9710175273697933	0.970518306482554	0.9743185227044376	0.9721516967330485	0.9738870594538174	0.9730344535971012	0.9705409736238515	0.9705625860761139	0.9720222549404044	0.9743621711814165	0.9715242766330556	0.9708963454065362	0.9730799392026358	1.0	0.9716440068930258	0.971453185353023	0.9772506011112067	0.9723272340791044	0.9726081873259746	0.9767489474662707	0.9719879783425306
FengQ_2015__SID530054__bin.41	0.973446744569811	0.9765868445936094	0.976296394661709	0.9765322064167918	0.9705089086252928	0.9758424596312725	0.9709441847192191	0.9736461216030012	0.9731013975373539	0.9755105118647526	0.9730884875027501	0.9742960901759184	0.9736508958589849	0.9700960528522788	0.9761216116674544	0.9716864115026327	0.975711444046001	0.9769437241674471	0.970814469433643	0.9744275655596829	0.9771131299533288	0.9711772184907899	0.9717921690989334	0.9765941057775052	0.9769724590447176	0.9717361083419388	0.9716915885936688	0.9763770475719505	0.9744977082399973	0.9774405065944798	0.977586683116357	0.9716997101203952	0.9714365665220638	0.9761910040703262	0.969629245818949	0.9758247610505367	0.9722361172890716	0.9764026920157446	0.9716440068930258	1.0	0.9725854932383524	0.9721422369102282	0.9762393742650095	0.9751669085454494	0.971422005042104	0.9763608089093004
ZellerG_2014__CCIS16383318ST-4-0__bin.46	0.9770510943191936	0.9744735362119603	0.9748746579349281	0.9741510002040071	0.972116168975993	0.9742836728077382	0.9705887940664635	0.9739339171603929	0.9732859113282313	0.9741877226302598	0.9736215859768168	0.9752654656607783	0.9740428679840223	0.9705095209186596	0.9739134980657304	0.9707879482684985	0.974482650085706	0.9750352854739854	0.9711649790113434	0.9734195643066611	0.974412311981614	0.9710649780180424	0.9709509642570789	0.9752268172865695	0.9751353662578194	0.970775083834862	0.9703246196453856	0.9751332078991889	0.9739992866676161	0.9757687788498467	0.9761683700355251	0.9707746432215405	0.9706389902928267	0.9741157062219994	0.969521044992743	0.9740089114337301	0.9706271598792516	0.9752080168680708	0.971453185353023	0.9725854932383524	1.0	0.9724083057761066	0.9754543757769553	0.9748291022515925	0.9712235210817388	0.9737668712271624
CM_madagascar__A62_01_1FE__bin.5	0.9721280380466956	0.9730142486605965	0.9741160299652973	0.9722657563212865	0.9753566520126236	0.9734563316756474	0.9753786108412957	0.9783642615974487	0.9775809144696679	0.9728204181438178	0.9773903243104978	0.9746224705111042	0.9780416730123989	0.9741128838465851	0.973520846436849	0.9709540450430075	0.973366623378886	0.9741422831854176	0.9745800004778196	0.9773625262377139	0.9735262491051612	0.9749238470550644	0.970366440142384	0.9743300286948695	0.9742530702645968	0.9706959411676334	0.9702260755276517	0.9745601450213648	0.9723031608818242	0.9744624707992187	0.974588262734376	0.970584678251244	0.9701776857124625	0.9727072226787759	0.9758124268815807	0.9721515191984895	0.9701256890848953	0.973621384481967	0.9772506011112067	0.9721422369102282	0.9724083057761066	1.0	0.9731229505360802	0.9740385068638799	0.9758056239168943	0.972996622304541
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	0.9748622955101243	0.9771485297377527	0.9769343852914176	0.9763047997888106	0.971498122869158	0.9755250211370303	0.9714905127199557	0.9748909197913778	0.9738189458805828	0.9758097858518282	0.9738862623167404	0.9763013902223973	0.9744013085278754	0.9716758968884144	0.9773788632130642	0.9719770124148233	0.9772518755337243	0.976754032482702	0.9714722654224988	0.9738466918614561	0.9770756320447347	0.9719877304443316	0.9718840496389649	0.9768668576057653	0.9775239964033079	0.9716127288092244	0.9715046219682173	0.9770100934303011	0.9741247177418264	0.9778621336421875	0.9768218895387885	0.9722465385820993	0.971292348830756	0.9766492474818596	0.9707602955275052	0.9759353028460207	0.972057526473372	0.9776801160747407	0.9723272340791044	0.9762393742650095	0.9754543757769553	0.9731229505360802	1.0	0.9762421190648887	0.9717457731292097	0.9763150112573998
FengQ_2015__SID31360__bin.3	0.9745828073258611	0.9783367089972352	0.9771344249893897	0.97584261367893	0.971758859429029	0.9771647387900182	0.9717666209138344	0.9746348762802393	0.9743759755235541	0.9768042788443495	0.9754684019685649	0.9764837910491047	0.9753543825996815	0.9715137556089508	0.9775565959034359	0.9724242512992233	0.9766287551761194	0.9775674945645676	0.9723411223276204	0.9753510957818998	0.9779572386765238	0.9727124420454194	0.9727534301892095	0.977391365436503	0.9777674889247351	0.9727119525975878	0.9722365387309635	0.9782559074073008	0.9745918743095618	0.9788454398312971	0.9775969715935381	0.9727442225759949	0.9722845438131591	0.9762694370866338	0.9702328620881838	0.97588921192449	0.9729153815127646	0.9774308826744579	0.9726081873259746	0.9751669085454494	0.9748291022515925	0.9740385068638799	0.9762421190648887	1.0	0.9727763482687942	0.9763731543510552
CM_madagascar__A13_01_1FE__bin.9	0.9708251519607412	0.9725117085846676	0.9717306423898006	0.972348133395583	0.9763683779520634	0.9730892690076364	0.9763227553131557	0.9791308959527992	0.9765545443553028	0.9711662094212882	0.9771364072966665	0.9721248960472378	0.9764979640268178	0.9823853450764366	0.9722842699053209	0.970933965598492	0.972180443406915	0.9726536640016296	0.9764721752410764	0.9783163008316637	0.9717482592818972	0.9787523105030014	0.9703758351753105	0.9726072161700919	0.9725586951425095	0.9703059123251916	0.969539412477085	0.9731683265111811	0.9715232479698777	0.9725447548324967	0.9735950889306461	0.9698637076597241	0.9702785634107964	0.9715484049221921	0.9891165384824887	0.9716715160749156	0.9697585169245286	0.9725592605354016	0.9767489474662707	0.971422005042104	0.9712235210817388	0.9758056239168943	0.9717457731292097	0.9727763482687942	1.0	0.9720881914050508
SchirmerM_2016__G89058__bin.17	0.9736277671985287	0.978955247154218	0.9770359520091219	0.9785015583937532	0.9707227123641406	0.9780892580418568	0.9717912147243114	0.9736295563856064	0.9740316816647455	0.977289001056462	0.9738285380596897	0.976376371599953	0.9740681880016582	0.971444940588521	0.979153147906943	0.9729374925138173	0.9777002374232626	0.9779797065942012	0.9718464951056948	0.9753133681884802	0.9784476441514252	0.971810527216494	0.9724756008144455	0.9770079263551308	0.9781257368931275	0.9726395907170998	0.972519621864392	0.9785094216564116	0.9750917573952473	0.9794188882390517	0.9787203793196889	0.9729575807177087	0.9725945853128041	0.9800532823729188	0.970735612448583	0.9799726752059161	0.9733405529116124	0.9783649219486006	0.9719879783425306	0.9763608089093004	0.9737668712271624	0.972996622304541	0.9763150112573998	0.9763731543510552	0.9720881914050508	1.0
