	Obregon-TitoAJ_2015__SM29__bin.49	FengQ_2015__SID531128__bin.35	ZellerG_2014__CCMD86114146ST-21-0__bin.41	XieH_2016__YSZC12003_36157__bin.8	CM_madagascar__A09_02_1FE__bin.24	FengQ_2015__SID31276__bin.37	CM_madagascar__A28_02_1FE__bin.14	CM_madagascar__V30_01_1FE__bin.2	CM_madagascar__A04_01_1FE__bin.22	FengQ_2015__SID31275__bin.63	CM_madagascar__A36_01_1FE__bin.33	FengQ_2015__SID31685__bin.11	CM_madagascar__A83_02_1FE__bin.4	CM_madagascar__V53_02_1FE__bin.13	FengQ_2015__SID31333__bin.34	ZellerG_2014__CCIS33816588ST-4-0__bin.48	ZellerG_2014__CCIS63468405ST-4-0__bin.56	FengQ_2015__SID530323__bin.3	CM_madagascar__A68_01_1FE__bin.11	CM_madagascar__V40_01_1FE__bin.52	FengQ_2015__SID31549__bin.70	CM_madagascar__A70_03_1FE__bin.14	FengQ_2015__SID31477__bin.73	FengQ_2015__SID31750__bin.100	FengQ_2015__SID31416__bin.1	XieH_2016__YSZC12003_36244__bin.35	LiSS_2016__FAT_010-22-14-0__bin.14	FengQ_2015__SID530026__bin.44	ZellerG_2014__CCIS77252613ST-4-0__bin.65	FengQ_2015__SID530168__bin.24	ZellerG_2014__CCIS41806458ST-4-0__bin.8	XieH_2016__YSZC12003_36533__bin.2	LiSS_2016__FAT_010-22-2-0__bin.88	XieH_2016__YSZC12003_35707__bin.64	CM_madagascar__A92_01_1FE__bin.31	XieH_2016__YSZC12003_35577__bin.32	LiSS_2016__FAT_010-22-0-0__bin.53	FengQ_2015__SID31871__bin.57	BritoIL_2016__M2.44.ST__bin.3	FengQ_2015__SID530054__bin.41	ZellerG_2014__CCIS16383318ST-4-0__bin.46	CM_madagascar__A62_01_1FE__bin.5	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	FengQ_2015__SID31360__bin.3	CM_madagascar__A13_01_1FE__bin.9	SchirmerM_2016__G89058__bin.17
ZellerG_2014__CCIS77252613ST-4-0__bin.65	0.8099275312133497	0.6372002275222441	0.8473341636457148	0.7190247878900037	0.46948204629237517	0.5197588990829854	0.8486698917906932	0.5495797536992233	0.8075790793069427	0.7493559780788449	0.43716968686172575	0.8666593626425279	0.7287626036991666	0.867544928263508	0.8282723636541163	0.8132660000703912	0.879481898698105	0.8401151008239167	0.738224531757178	0.5322493480306951	0.7835410817297594	0.8055967747245947	0.8447155006908547	0.8824865774364693	0.6873152942859446	0.8025234078835777	0.845677134127996	0.5643840266668786	1.0	0.6681399602403743	0.461530121152189	0.8290290681238384	0.7449928643847079	0.857783270303011	0.5259731855271329	0.9165536056712531	0.7234895145624454	0.6797215690860395	0.7677189759682468	0.8668086599235008	0.877423526299596	0.8200246823033335	0.6129641130208802	0.8969530865935583	0.7815684275419991	0.8608441483980912
FengQ_2015__SID530168__bin.24	0.8571756882117374	0.6802986863754881	0.8668005359862874	0.7664252692338527	0.46153153118760665	0.5560437798485953	0.8785655113438977	0.5665268164934129	0.8448342603656465	0.7943156440043215	0.4758771812618583	0.8759420798863893	0.7661191004287127	0.8994918819455844	0.861152828625638	0.8490534344733859	0.9176772400523769	0.8831679690929846	0.7648043306470393	0.582700317239747	0.8389590260625241	0.8579361473885939	0.8740752900395883	0.9224438531458654	0.7367123883839097	0.8433629703718691	0.8668532183991419	0.6124345764601236	0.8986443822605336	1.0	0.4772850996575643	0.8569069315548564	0.7714400241270181	0.8760665325428427	0.5503395725089426	0.9309180864831434	0.7635033041035019	0.7316083024428606	0.8049987211153401	0.8970883422982512	0.913677957754813	0.8554669456034999	0.6504300488266711	0.9299552963003966	0.8111595093663986	0.8873550756450732
ZellerG_2014__CCIS41806458ST-4-0__bin.8	0.8624182518071793	0.6563272397217691	0.8537847328277347	0.7430198578518341	0.4727661270581915	0.5535254348169858	0.8562639857375263	0.6028191347634799	0.8378120186902526	0.7561439764660518	0.453784516204501	0.8627258567990451	0.7754494390541362	0.8751188719994973	0.844081095073771	0.8492497254300513	0.8962699645387766	0.8266591715027803	0.7456843236264462	0.5210200354828857	0.7883569344346458	0.8073547920308645	0.837678795401522	0.8872790172237133	0.6897576202638037	0.8173931126809075	0.8360844484014288	0.5651321076790771	0.8806005229284862	0.6770743299301824	1.0	0.8334719722029066	0.7459410221583906	0.8350565711574829	0.5132941678526789	0.9092532780510841	0.7218958432167684	0.7429332085583508	0.7876117505106893	0.8625363114695503	0.8848268422181352	0.8146322495672952	0.6931499401036759	0.9085037616624534	0.7862275280472932	0.872379671209256
XieH_2016__YSZC12003_36533__bin.2	0.8120044642989305	0.6256111027232816	0.8313750218330269	0.719087246255821	0.47397592002155176	0.5183489198942541	0.8370584177790409	0.5684361039814559	0.7999313184779939	0.7409380356492624	0.43122167257268545	0.8287550586013245	0.7234420100002665	0.863398373550509	0.8213421908813439	0.8805888848429947	0.8754590856476343	0.8274009668700468	0.726948912197187	0.5196775520958226	0.7871346483476469	0.8063512645393157	0.901270904198158	0.8795024142147067	0.6771400066905277	0.8622438134823012	0.8950901592996853	0.5609521864111241	0.8646802312672629	0.6645061591339023	0.4556148624445293	1.0	0.7851126880230674	0.8355261093397989	0.5095801841967371	0.906586025086518	0.7613915113191293	0.6781175342149436	0.7681430233487571	0.8700954140282009	0.867535843169297	0.8077858794343249	0.602355302539144	0.8961274871148136	0.7776044950871989	0.8516946869513989
LiSS_2016__FAT_010-22-2-0__bin.88	0.8315532171701217	0.6568986420623155	0.8722035907447461	0.7375304111616051	0.4682333309031406	0.5575753157225368	0.8620305340213479	0.5586007220372575	0.8200233028479158	0.7969898012912424	0.45933612535474067	0.8744589445943064	0.7505832462514278	0.8982316297682407	0.8455092738854191	0.8944641560075715	0.906870964867514	0.853231211235051	0.7488524089960334	0.5452366872693004	0.8109411326318177	0.8276925860220715	0.9385147742215958	0.8892068391023408	0.7177567431097286	0.8663258996438417	0.964548888726876	0.6005620495705309	0.8859193284027422	0.6820619375116447	0.4649086922592962	0.8951344841645942	1.0	0.8448814741008962	0.5337891294779676	0.9116570944075866	0.8575400779281797	0.7228486718996816	0.7963694270955687	0.8764611533694622	0.878241269532674	0.8416256909172897	0.6237980671867279	0.910980690768778	0.8017509538506403	0.86029834665889
XieH_2016__YSZC12003_35707__bin.64	0.808063217758422	0.622265785617902	0.8341761595617149	0.7231553282794647	0.472388271472668	0.5140745802760132	0.8425526862914294	0.5515338240489248	0.7935681895837797	0.7511620230145998	0.4245382891361128	0.8549912261905451	0.719651016661551	0.8691741036525688	0.8258963474312718	0.8011107700682794	0.8765620566041014	0.8289431468729911	0.7233024271310512	0.5008044106490303	0.7872724745617439	0.7985290114841347	0.8187684235520319	0.8813323449525983	0.6791681386203982	0.7982753528345485	0.826316795329901	0.5474619656807955	0.8750985967696165	0.6645016881620173	0.4464948196880809	0.8172476299131884	0.7248249581579055	1.0	0.5039259177752168	0.9164455357815061	0.7071302403965878	0.6591893347541307	0.7608572272445605	0.8669716747841295	0.8720037295929299	0.8020089996698962	0.6044888314907368	0.8994741505620449	0.7575503987305485	0.8636851157969109
CM_madagascar__A92_01_1FE__bin.31	0.8203661568957773	0.6487164484011981	0.8324994327884122	0.7345238499842467	0.27571902680269944	0.5210079556592101	0.87598596070946	0.4097646737867413	0.842395093413089	0.7547487321557991	0.4459091414299611	0.8447677371885962	0.7700721713594432	0.9268476171142663	0.7967940374350463	0.7833940655430212	0.8917879703378193	0.8492301078666507	0.7674193663948031	0.5669892960054527	0.7652533989063609	0.8781905077714877	0.8233845492482035	0.8880163577392003	0.7197919642422467	0.7525056055201859	0.8123636510606168	0.5951698373870974	0.8510901944502365	0.6620980490677062	0.435310781429263	0.7905671105460939	0.7263394690164688	0.7992805828087582	1.0	0.9021116805170398	0.7378150550355989	0.6476499987599422	0.7681202286482728	0.8560366469206611	0.8621064998314439	0.8274684726806099	0.5924821270939752	0.908279819484338	0.8506731676310029	0.8465120850514256
XieH_2016__YSZC12003_35577__bin.32	0.7903166101652379	0.6037839923540078	0.8067002817054578	0.7059586873822307	0.4585127541257197	0.4956280233144205	0.8205241352771777	0.5458827502985409	0.7758690100991511	0.7200246152430467	0.40906685851359065	0.8200133219284799	0.7039039315374175	0.8461233606394526	0.798012272068496	0.7836211385752438	0.8668486842242853	0.8045341612308876	0.709938012251155	0.4984576260197968	0.7654849119226032	0.7735862966084504	0.8084162381132635	0.8616051355302315	0.6520378158729628	0.7616901490926659	0.8041608544438148	0.5337330260436383	0.8441689898130119	0.6374741456293826	0.43891205644984205	0.8005616332642489	0.7060914883961193	0.8273680930401812	0.5134756430392401	1.0	0.6874554280061653	0.6404799449555483	0.7415263542043546	0.8373088240522504	0.8585559405971654	0.77640335118653	0.583563730892862	0.8890792602460686	0.7422295721715998	0.8494209039252634
LiSS_2016__FAT_010-22-0-0__bin.53	0.8435952275715484	0.6725808805405605	0.8720826062760492	0.7499523441444046	0.44739666360133035	0.5705016887280111	0.8660266467803843	0.537317851639117	0.8393861506846733	0.8127351807745455	0.4659255395585497	0.8847817571290016	0.7699992249377332	0.9093435501901694	0.8570799145057442	0.8976282396380808	0.9183845467945589	0.8670370207444368	0.766517729025663	0.5627769014686382	0.8394371232481672	0.8430240555586976	0.9445097312209744	0.8930225543119646	0.737531796754933	0.8721238032794211	0.9780755134089263	0.6235976435314072	0.8899174174645967	0.6982452171326466	0.4653857889889488	0.8979242994589228	0.8870126795997327	0.8525845533581493	0.5608580986675213	0.9181010555510168	1.0	0.7316734432245942	0.7935939358011036	0.8821360716073744	0.8931196116588915	0.8447955267036881	0.6318021314910592	0.9162534746879327	0.8238108903929287	0.863562507375311
FengQ_2015__SID31871__bin.57	0.835528252346022	0.6819940598839058	0.8765365414277473	0.7339877371042375	0.4870931991852209	0.5766887237875452	0.8474415996514818	0.5859477104944014	0.8247651034369077	0.8036619432244999	0.47559636646218695	0.8964777289799956	0.7662183125125102	0.8897251886825777	0.8611394838162745	0.8701578340064288	0.9284500064758451	0.8729085963900107	0.7405820607316528	0.5556569450495107	0.8082943801438816	0.8220342101235121	0.8732942035299243	0.8882232341547844	0.7356376058211961	0.8330821490386313	0.8650632572323416	0.6100224005369065	0.8811476374939657	0.7051407907595577	0.5047641614958025	0.8428238805618679	0.7879940775453015	0.8376225995219649	0.5188550117153924	0.9014707527286856	0.7711119909102684	1.0	0.7980883010914743	0.8774939362541356	0.8862915189977747	0.8427090814896798	0.6342104178686228	0.9047322238052066	0.8142411192615182	0.8528798377506447
BritoIL_2016__M2.44.ST__bin.3	0.7782601583656951	0.6002126486571632	0.8024457624756909	0.6885048557805902	0.4414040869739066	0.49591847862305455	0.8356849891858161	0.5418336251446435	0.7732941155088119	0.7144564736673108	0.4230696530373619	0.8088458206360073	0.7057518129661156	0.8345326879153767	0.78593489679573	0.7786176019774508	0.8397604521964607	0.7851382216271561	0.7067526550790315	0.49891979328854175	0.7481840047012923	0.7733534874985611	0.7955343781995747	0.8474460956858374	0.6588812620788678	0.7585662270312188	0.8014994456594834	0.5316791973876324	0.8193352760494605	0.6387547633905041	0.4405474339789533	0.7859876045825483	0.7147133483984709	0.7959451354347786	0.5066133126541097	0.8592399173638836	0.6885575635674085	0.6570413362332713	1.0	0.8140233004767934	0.8348331828839036	0.7844990639824064	0.5692156233150168	0.86384124656945	0.7543520274322826	0.8154815492454305
FengQ_2015__SID530054__bin.41	0.8132130960866856	0.6268089384422956	0.8239972383988093	0.7194755647608929	0.47911314943579947	0.5237050511299701	0.8522890804674996	0.5654580178338465	0.7992033497863795	0.7394545837648335	0.4238418983318315	0.8450869500894381	0.7236443048700121	0.8783315176702128	0.8287465423946131	0.8174120972478134	0.8765864636710468	0.8289112970111048	0.7357801075051892	0.5121621409582219	0.7858346894767752	0.805590673319615	0.8313002389502329	0.8852607381903441	0.6717695766590902	0.7920527752747032	0.8243368346491288	0.5521095315589148	0.855691767648918	0.6584289358420866	0.44626477748039756	0.8235220278043028	0.7275866474789181	0.8389181785984873	0.5222452355654782	0.8974458551324985	0.7079657175904133	0.6682217485060006	0.7529594188084767	1.0	0.8636493035474919	0.8018041190895682	0.610814851676014	0.8969370211468715	0.7769222492703725	0.8503916004285862
ZellerG_2014__CCIS16383318ST-4-0__bin.46	0.7795173111468674	0.5842910162714166	0.775281372485757	0.6684337226511355	0.43844358916182535	0.4832201668148031	0.7975684463159823	0.5335352082479035	0.7685585111143953	0.7012070864027411	0.4026046339295564	0.8006090592885705	0.6893011846057455	0.8269218360036051	0.7561795788207231	0.7605763166275683	0.834567341017	0.7872882290862238	0.686605066890363	0.4836572907061216	0.746405696765075	0.7633270748293656	0.7662948338200674	0.8263488914746271	0.6384959399516665	0.7279242027172453	0.768490340602773	0.5135102505552513	0.8043376220044004	0.6227329401993701	0.4251170347180447	0.7624840501818226	0.6770190440308651	0.7835523809722051	0.48840268685485194	0.854527770897124	0.6656121920097916	0.626740949974293	0.7170830098269614	0.8019964072579218	1.0	0.7536390563952265	0.5765684941914561	0.8447226657063818	0.7352184474608306	0.8085532656276995
CM_madagascar__A62_01_1FE__bin.5	0.8406438552653088	0.6503578544221416	0.8640878368827887	0.7358170302569202	0.47844023898751104	0.5300258481143659	0.8849377887632605	0.5778651399522369	0.8394319560373108	0.7674726738848008	0.46260135521307183	0.8697294367372626	0.7656419194222215	0.9043103543637591	0.8332587675255255	0.8178949334991809	0.8926952958398425	0.8514212775581091	0.7771500456613147	0.5571411715107811	0.7989697627455294	0.8438026595411253	0.8609394800141101	0.9054220813939053	0.7039352309921718	0.8140177163442924	0.8601411751981013	0.5781816349331796	0.8877493703900816	0.6885670950922997	0.46221725936241315	0.8384437542327363	0.766196861107253	0.85106606571542	0.5536087187914439	0.9125976064375694	0.7435284458314231	0.7037582396241883	0.7957863763352707	0.8793011053356752	0.8900158431856479	1.0	0.622266005735012	0.9143091375481043	0.8121666816207984	0.8548849003010082
VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62	0.8430235628359896	0.6589502298763729	0.8654465629846638	0.7481474620982241	0.4759687995326917	0.5586828599724262	0.8613698015808214	0.5854157882293872	0.8328877168267556	0.7612405443589499	0.4575405056061562	0.8698986659127339	0.7724357958824547	0.8873236118253703	0.8411517297801002	0.8479354997526158	0.8999731086483724	0.8546477761014689	0.7612324200835338	0.5384485396208726	0.8037630018872691	0.8348789767312628	0.8515101809357378	0.8964130511609996	0.7171744745015555	0.8117142302370908	0.8465746836204047	0.5796573018143943	0.877250322736841	0.692099710857038	0.5199203171067182	0.8265239718932569	0.7507415432386124	0.8480029312385701	0.5240247010469754	0.9067869384399279	0.7351096249103284	0.7001711784830191	0.7633187340104105	0.8855313966685596	0.9001404687219458	0.8226235072659458	1.0	0.9097726096553764	0.8130774836519268	0.8743962647831347
FengQ_2015__SID31360__bin.3	0.8091781642397159	0.6070962822625864	0.8203022785584422	0.7123925288430496	0.4666180993322346	0.5097414320425467	0.8330554517186889	0.558195843882215	0.791229843848232	0.7324398288957232	0.41182692471071997	0.8367187101762017	0.7214240353083105	0.8602694425093028	0.8014019038961481	0.7933564346762273	0.8787556496695155	0.8205661775950249	0.7188885868180042	0.5021186260683397	0.7756651105296246	0.7854867211527025	0.8160660883897167	0.8717126781982227	0.664954951319389	0.7732640009855062	0.8143372045605152	0.5416047185360134	0.8389865427420863	0.646735829099621	0.4453824571389734	0.8036543379266987	0.7165596910947615	0.8246972329362988	0.5250406733726404	0.902930288175624	0.6967603605593597	0.6528113477647699	0.7571114684043294	0.849871183287173	0.8619266435016056	0.7899777836304013	0.5946064771549453	1.0	0.7499665480094473	0.8575454947071517
CM_madagascar__A13_01_1FE__bin.9	0.8350432766283487	0.6535654463545263	0.8573007299657044	0.7268883113342228	0.4484795431623937	0.5422188533870888	0.8782990776656749	0.5592966175184196	0.8461309798050816	0.7736860175530055	0.44365265598709464	0.8757215401102459	0.7603931439015739	0.9300208651791338	0.8277202677508649	0.8322126556841519	0.8962673671375322	0.8438216727739075	0.7812280287644103	0.5516195443489194	0.8197743329264645	0.8638853159881801	0.8525527341210685	0.8866306333143573	0.7147523001556367	0.783623169563346	0.845824250311463	0.5779907072323784	0.86894067245708	0.6705157220955053	0.45813394864363716	0.8288884905753261	0.7495844004700661	0.8255725301648893	0.5844856727032209	0.8959625310358494	0.7446174022915091	0.6983264939809071	0.7858466428267584	0.8749970021294348	0.8916828341300306	0.8340744910878042	0.6316355498220843	0.8914146036057756	1.0	0.8592824801919647
SchirmerM_2016__G89058__bin.17	0.802274165457997	0.6152493965985518	0.8243796585111803	0.7264466234718964	0.4542910102984247	0.5107402657766379	0.8325663181591637	0.560235424565019	0.7930778233867761	0.7459688303251928	0.4146434751443403	0.8250315000756001	0.7197596474231538	0.8431906636575928	0.8154341970420729	0.7960340704817691	0.8626988704772891	0.8293283903881369	0.719615727077745	0.49934759843423626	0.7739106573855777	0.7886538127691506	0.8125563501352403	0.8724904939771855	0.6689932855838854	0.771020490449177	0.8084448202675686	0.5419088205811694	0.8492145981150354	0.6508335620005489	0.451044682507238	0.8055473733136959	0.7136741128178707	0.8351585643805546	0.5160765185836447	0.9097966635119925	0.6925788621892692	0.6490275576661385	0.7537853290847898	0.8498020395248949	0.8701065682557638	0.778999389598535	0.6027160065184156	0.9044088905813373	0.7624401498563597	1.0
