	NielsenHB_2014__V1_CD25_0__bin.12	KarlssonFH_2013__S205__bin.25	VogtmannE_2016__MMRS81130264ST-27-0-0__bin.26	XieH_2016__YSZC12003_35704__bin.10	YuJ_2015__SZAXPI015246-34__bin.44	NielsenHB_2014__MH0127__bin.2	QinJ_2012__CON-049__bin.3	LoombaR_2017__SID0006_evh__bin.65	HeQ_2017__SZAXPI029585-104__bin.20	HeQ_2017__SZAXPI029555-35__bin.91	QinJ_2012__CON-023__bin.42	BackhedF_2015__SID130_12M__bin.8	QinN_2014__LD-76__bin.25	LiuW_2016__SRR3992999__bin.11	HeQ_2017__SZAXPI029480-66__bin.2	FengQ_2015__SID31428__bin.43	NielsenHB_2014__V1_CD20_4__bin.10	GeversD_2014__SKBSTL059__bin.3	BackhedF_2015__SID130_4M__bin.2	HeQ_2017__SZAXPI029598-166__bin.49	BackhedF_2015__SID591_12M__bin.5	QinJ_2012__CON-035__bin.6	CosteaPI_2017__SID713A037-11-0-0__bin.30	QinJ_2012__T2D-038__bin.20	QinJ_2012__CON-065__bin.22	QinJ_2012__CON-029__bin.9	NielsenHB_2014__V1_UC7_0__bin.5	FengQ_2015__SID532826__bin.1	CosteaPI_2017__SID713A037-11-90-0__bin.13	KosticAD_2015__PRJNA231909.3112359__bin.15	LeChatelierE_2013__MH0236__bin.16	BackhedF_2015__SID624_12M__bin.9	YuJ_2015__SZAXPI017587-113__bin.24	ZellerG_2014__CCIS16383318ST-4-0__bin.38	LiuW_2016__SRR3992985__bin.77	YuJ_2015__SZAXPI015254-45__bin.10	VatanenT_2016__G80466__bin.1	FengQ_2015__SID531333__bin.39	YuJ_2015__SZAXPI015257-56__bin.49	WenC_2017__RA134__bin.31	LiJ_2014__V1.FI10__bin.30	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	HeQ_2017__SZAXPI029587-106__bin.17	LeChatelierE_2013__MH0127__bin.13
KosticAD_2015__PRJNA231909.3112359__bin.15	0.8301947482500275	0.7632396480683549	0.7674598042962676	0.7569422993356125	0.8396046135401015	0.658894428359764	0.6601758218457301	0.7147698596357125	0.6925666743454291	0.8263342067925634	0.8278773762715769	0.8113413140107746	0.7789907095700067	0.7641362308445417	0.3245999408386256	0.6148214949503411	0.7619510557425799	0.454123757218473	0.7861702433993183	0.7084577860033612	0.8069968141861646	0.8491182075674205	0.7587986183463087	0.8439412600849201	0.7777708334424066	0.6339085642633885	0.5274818981900807	0.8257654984476683	0.7403944571551232	1.0	0.7789023601723533	0.8337365774359565	0.751536297859196	0.7264921886043674	0.7093507693596436	0.76507567943959	0.7533242278917085	0.772168827191196	0.8131721098621487	0.6712567996314195	0.6949275665827238	0.6079796521520605	0.6659538724522651	0.7030429495871793
LeChatelierE_2013__MH0236__bin.16	0.8923399623817765	0.8335306580374605	0.8359226260023471	0.8174079273795711	0.91147570610087	0.7342230659185487	0.7024516282898817	0.793024593311748	0.7599714400728514	0.8926540030744881	0.8703463742928066	0.8858047311267284	0.8458982322990112	0.8300780620726612	0.3662914349474704	0.6731036367615738	0.8450146225197545	0.5018107334516664	0.8586472474962847	0.7578942534626875	0.8786225316049738	0.9082778978678934	0.817704192184016	0.908662671782666	0.8488305132010042	0.6830173977803101	0.5660502013304511	0.9022022473907403	0.7955843212221515	0.881522223378478	1.0	0.8990355469622303	0.804898886673898	0.8002101258125526	0.7877333039043628	0.817050928290215	0.8262717999975557	0.8386578908093844	0.8648599204454934	0.7293306230041473	0.754328336210188	0.6643519744382727	0.7030111984392771	0.7866893407997002
BackhedF_2015__SID624_12M__bin.9	0.8288582371980464	0.7778967021371339	0.7854198020954337	0.7628723651547269	0.8545677617531758	0.6728845280194401	0.6565384480596165	0.7258876753174226	0.6993000967434838	0.8325829738541813	0.8136442071101477	0.8235950573050012	0.7735003232820638	0.7764736823322093	0.3384462591394299	0.6179812345291609	0.7768594988179548	0.46263158351624784	0.7963069002956963	0.7077652319544787	0.8351927008665117	0.8482107921230421	0.7569012120103387	0.8493447710773957	0.7788731393598083	0.62969205092649	0.5222161170335727	0.8523052695780164	0.7398841328790559	0.8191973923949784	0.780524112405061	1.0	0.7518441224234291	0.7432854267146408	0.7219517041353418	0.7491678420673076	0.7580930634375541	0.7742330530912421	0.8066602856906775	0.6800848281846659	0.7008816228213023	0.6119885399643183	0.6579685411667797	0.7269116965733388
YuJ_2015__SZAXPI017587-113__bin.24	0.8378813417089017	0.7702233435526935	0.7738251296448154	0.7796566253961298	0.8304668649010611	0.6383119016179496	0.6434484717618534	0.7010432087856645	0.6828387557242488	0.7839714537002822	0.83401498482478	0.854485722577357	0.774403835524474	0.7615960797034893	0.39504213477865097	0.5784956586804343	0.7587107540506848	0.42973509080349875	0.7914980483631305	0.6962846945796829	0.8145136563307449	0.8620177864038643	0.7620421583644192	0.8231265636253444	0.7838453211133987	0.6227661457402223	0.5025156443717349	0.830538989496813	0.7703132429303369	0.7850748574684677	0.7429373442356553	0.7993357017090795	1.0	0.7169160890147404	0.6929173988794367	0.7649814920083555	0.7562721907042677	0.7730221880551414	0.830032750035635	0.650756641701074	0.6782644839690268	0.6759718789277568	0.6814396752957536	0.6923803953726774
ZellerG_2014__CCIS16383318ST-4-0__bin.38	0.8637055708970306	0.8205576259458676	0.8064167183493781	0.7940553972098363	0.8610942533632594	0.7175335493837091	0.7006389425439877	0.765778019888321	0.7413098155731566	0.833827971090226	0.8542621502448782	0.858942995171226	0.8142728603080105	0.8136807742902272	0.35114177187195705	0.6634055707860839	0.8241637663327538	0.49594803844232194	0.8333778969592814	0.7609873376432461	0.8426408441719098	0.8701345673574584	0.7851489590047925	0.8582029801046525	0.8268767850875685	0.6658619326412474	0.5612857105346563	0.86658981752582	0.7605139646871171	0.8210783361976095	0.7991116120974897	0.854967401984986	0.7756411892164161	1.0	0.7655982860940407	0.7972144220467537	0.8042000015532551	0.8053157564037561	0.8501034948607599	0.7014921233328858	0.7479747588664049	0.638885591303843	0.7065708974004798	0.7704988056578423
LiuW_2016__SRR3992985__bin.77	0.8268536045311257	0.7945750592337197	0.8355232419635125	0.7852417086642819	0.831875220452854	0.6895647083374116	0.6887495637111056	0.7586082338102194	0.7172792562867152	0.8192587613273524	0.8445843851973872	0.8462120890343288	0.7960280628403745	0.9383193690108383	0.35523168094493246	0.6446335080951211	0.7825827933200247	0.4828873183514651	0.817924686841527	0.7371987759903528	0.8164897811445635	0.8439753351345063	0.8050500554941006	0.8331926744093711	0.8011519873536239	0.6656666032624253	0.5387673846119753	0.8580614183959712	0.7877946219660609	0.8006699920036787	0.7856361692265359	0.8293559175547877	0.7487086772090068	0.7646097222709552	1.0	0.7758189765816741	0.7752235922873357	0.839386961010085	0.8403963811567519	0.6896947178111131	0.733680763953396	0.673992011065579	0.6792581334406896	0.7401860391247259
YuJ_2015__SZAXPI015254-45__bin.10	0.8520449481360821	0.8067781419326844	0.7923049701513506	0.8331288889046959	0.8483791747653098	0.6996861312700391	0.6959826580858097	0.7599791584050134	0.7351353369954315	0.825140440696593	0.9198334806352775	0.8676373775867495	0.8217591942198361	0.8001653812571465	0.356449602284751	0.6316987856036504	0.8101768156816997	0.4762190643688749	0.8296555268460016	0.73455490213164	0.8364912854747242	0.876506792190448	0.7860069673523171	0.8592196494273007	0.8101793052920224	0.671203922203234	0.5584782790390815	0.856289733736176	0.7634813288117268	0.8315682588910208	0.7846796493917348	0.8287297474645986	0.795945491760279	0.7666815450521662	0.7470701732235296	1.0	0.8041010995186161	0.8193360920586765	0.8455388850458	0.7038797020292102	0.7236443627219976	0.6367288654312272	0.696840151012649	0.7583762050158536
VatanenT_2016__G80466__bin.1	0.8731786728281081	0.8164150302132422	0.8006597135116376	0.8655167079929701	0.86195830332107	0.7044385131718396	0.6850813659823691	0.757520651487729	0.7251156616102508	0.828038793250408	0.8815821065540324	0.8661024181719454	0.8252767677985732	0.8065372720907306	0.3420942225361323	0.6400825305837973	0.8123850427134173	0.4881872808297274	0.8353989307200324	0.7384918896008091	0.8494355182261021	0.8810728401667982	0.789074351815863	0.8583898497000209	0.8112326435806415	0.6399303607823968	0.580864432139267	0.8611199338492033	0.7691742024813009	0.826237160224393	0.800747282925651	0.8462245200819277	0.7940353026761428	0.7804286666372376	0.7532814305109783	0.8114092179728326	1.0	0.8104000163654315	0.8448937521017557	0.703093030658985	0.7334842829051942	0.6487253446340945	0.6978858805445526	0.7502875614466323
FengQ_2015__SID531333__bin.39	0.7984965595637991	0.7542338691720488	0.8213724336925567	0.7624923015312489	0.818821836568477	0.656836817533013	0.6403971436742916	0.7270277197655114	0.6882096239848495	0.7769263325402027	0.8141366152863633	0.8250878210966578	0.7542922571300108	0.8035156148202492	0.34794439751049583	0.6104315859719797	0.7742985445564445	0.44874543411116863	0.7892211211345604	0.6862742446099173	0.7839177132240808	0.8223966970229069	0.7841783148443632	0.7987281321428348	0.769885470536018	0.6335944517585166	0.5134435799141466	0.8442380816817844	0.7564687754725714	0.7784351829340906	0.7470415943277254	0.7943688278238082	0.746003806103158	0.7183279140291748	0.7496868657113253	0.7599390654034196	0.744880910007663	1.0	0.8195742825126087	0.6590934956144706	0.680857029662732	0.6597255370125225	0.6366309554480089	0.7103960583839994
YuJ_2015__SZAXPI015257-56__bin.49	0.8131741226488807	0.7706791405676533	0.7805664041860625	0.771750702413995	0.8050678534915977	0.6532846036088639	0.688438898105099	0.7100493069862236	0.6949310424558671	0.7728623255951869	0.8129895881537056	0.8228134476122341	0.768755565607691	0.7569661771928612	0.33737858182243746	0.6226569245070958	0.7617877323360269	0.44028605685744376	0.7783321172983267	0.7039057277930084	0.7913299700738674	0.8353384504591124	0.7682940716479624	0.8034196607782813	0.7812465005477678	0.6256271412704617	0.5036463700803024	0.8259010093879163	0.7445695598836517	0.783906636270523	0.7366774769182045	0.7914305965763646	0.7659774539854561	0.7251035364695365	0.7177505465848658	0.749932100769083	0.742610655242562	0.7837183164523701	1.0	0.6591827676956752	0.6869623067001164	0.6234193516435715	0.6625539132511225	0.705962419944362
WenC_2017__RA134__bin.31	0.8672385926259047	0.8304931053962085	0.8070936464425773	0.8111398530932078	0.8696595361771149	0.7091428503740883	0.7248947091743018	0.7727895257736338	0.7662562050208743	0.8340197506840688	0.8570957091665411	0.8689520831265504	0.8332881984822437	0.8166765309802758	0.3493821426923	0.6560393494209464	0.8121781588983664	0.49653768719219976	0.8400837506775334	0.7590521926347276	0.8395270194373952	0.9134309471497444	0.7987063248835173	0.8542136140598533	0.8270816458821699	0.6871656498050216	0.5850971665525021	0.8599161267844094	0.7737363364960406	0.8379123763029369	0.8044223167943717	0.8639990948522172	0.77761997599071	0.774781177664253	0.7627360950960678	0.8083786622030137	0.800202514562627	0.8161063205538392	0.8535596692942911	1.0	0.7482116591693799	0.6291630773227396	0.7139108061819633	0.7555214627449588
LiJ_2014__V1.FI10__bin.30	0.8848680121340688	0.8644624023067	0.8443142943399637	0.8178678845939624	0.8919989570771036	0.746192362769267	0.7438659666490695	0.790165446963496	0.7826623755071334	0.8705367016836908	0.8853022942689288	0.8908963002068087	0.8366978090547018	0.8541477979958445	0.3575485984310952	0.6978094583097223	0.8485816410052743	0.5178507716176445	0.8637270286545488	0.7930137081398033	0.8891963035971153	0.9073437270447989	0.8213360875538614	0.8905504082090625	0.8606446748776665	0.7032585690000048	0.5935587402912111	0.8966634539475277	0.8020734953899902	0.8571550806973699	0.8221102075674873	0.8798422861644816	0.8008622679859803	0.8163063255049539	0.8017417296698648	0.8212049149759529	0.8248745182939331	0.8330395067588184	0.8789636316964611	0.7393233593741172	1.0	0.6510220160054763	0.7393181124710008	0.7904887369170489
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	0.8275484178380184	0.7767061153155259	0.8642018335239432	0.8162090819625557	0.840425146178125	0.6477285282282575	0.6461996673533175	0.739949893973669	0.693694600655482	0.8068226269703174	0.8339428443210967	0.834943599793365	0.7787933687365868	0.8474688266376706	0.42678509650720986	0.5958492109772552	0.7841977042345266	0.4312880695529319	0.794955612271668	0.7027611210338239	0.817906441734148	0.8357639121433955	0.8034641666833744	0.8318764932948103	0.7876363614646863	0.6208245866764722	0.4905459321593582	0.8616871474587168	0.8028827388450531	0.7925910821852302	0.7652584282508237	0.8119769868899326	0.8435826875275411	0.7369356833312787	0.7784350419690227	0.7636971473350087	0.7710778255878585	0.8531261237703314	0.8430601276581768	0.6570727518514616	0.6880752690970038	1.0	0.6539881555940141	0.7098615365649005
HeQ_2017__SZAXPI029587-106__bin.17	0.7857629466779754	0.733744719362332	0.7173134020839341	0.7183856840025065	0.7668798553157896	0.6434348764124933	0.6456499656788552	0.6797543647301959	0.6769595638205287	0.7539799789014501	0.7841626471479849	0.7736351575541781	0.7520621303184389	0.7238065417320381	0.3177240742429686	0.6002707290298545	0.7191932186291998	0.44457273590294516	0.7448548745441232	0.6952418966835694	0.7679547219359563	0.8002479836558241	0.7140714477984436	0.7740487098092749	0.740937943899421	0.6217732308363761	0.5138416309023969	0.7744035524138714	0.7007140792019032	0.7514787262442846	0.7009459638592254	0.7556452652143844	0.7361034441887231	0.7054636530030725	0.6790705265369467	0.7234561300444605	0.7180160716745138	0.7126070297236992	0.7755537446233592	0.645366756232731	0.6763695133708459	0.5660858349860038	1.0	0.6846641900302152
LeChatelierE_2013__MH0127__bin.13	0.8395719079168874	0.8011869436201781	0.8032798760280334	0.7755366026640076	0.8303198383604241	0.8386106299382837	0.6766583893031677	0.7633456317288997	0.7261229970141619	0.8178583347531372	0.83168506744653	0.8333710921056571	0.7908409168100946	0.7881832659280731	0.3323368220467866	0.6512493841870696	0.8037340900363777	0.47772706727430575	0.7927534941031639	0.720673537654489	0.862360220166289	0.8489086113284449	0.769899766166637	0.8378796003951551	0.7972198702551914	0.6492765653290206	0.5380137210327697	0.8640643542529252	0.7512344901068936	0.7940551554029107	0.7850943150072087	0.8355852468037784	0.7486045577363659	0.7699936395255627	0.7406571061208755	0.7880613044775006	0.7726339201403813	0.7959012082683949	0.8271200133935848	0.6836057570239632	0.7238434266289153	0.6150102022601305	0.6852891946220174	1.0
