	NielsenHB_2014__V1_CD25_0__bin.12	KarlssonFH_2013__S205__bin.25	VogtmannE_2016__MMRS81130264ST-27-0-0__bin.26	XieH_2016__YSZC12003_35704__bin.10	YuJ_2015__SZAXPI015246-34__bin.44	NielsenHB_2014__MH0127__bin.2	QinJ_2012__CON-049__bin.3	LoombaR_2017__SID0006_evh__bin.65	HeQ_2017__SZAXPI029585-104__bin.20	HeQ_2017__SZAXPI029555-35__bin.91	QinJ_2012__CON-023__bin.42	BackhedF_2015__SID130_12M__bin.8	QinN_2014__LD-76__bin.25	LiuW_2016__SRR3992999__bin.11	HeQ_2017__SZAXPI029480-66__bin.2	FengQ_2015__SID31428__bin.43	NielsenHB_2014__V1_CD20_4__bin.10	GeversD_2014__SKBSTL059__bin.3	BackhedF_2015__SID130_4M__bin.2	HeQ_2017__SZAXPI029598-166__bin.49	BackhedF_2015__SID591_12M__bin.5	QinJ_2012__CON-035__bin.6	CosteaPI_2017__SID713A037-11-0-0__bin.30	QinJ_2012__T2D-038__bin.20	QinJ_2012__CON-065__bin.22	QinJ_2012__CON-029__bin.9	NielsenHB_2014__V1_UC7_0__bin.5	FengQ_2015__SID532826__bin.1	CosteaPI_2017__SID713A037-11-90-0__bin.13	KosticAD_2015__PRJNA231909.3112359__bin.15	LeChatelierE_2013__MH0236__bin.16	BackhedF_2015__SID624_12M__bin.9	YuJ_2015__SZAXPI017587-113__bin.24	ZellerG_2014__CCIS16383318ST-4-0__bin.38	LiuW_2016__SRR3992985__bin.77	YuJ_2015__SZAXPI015254-45__bin.10	VatanenT_2016__G80466__bin.1	FengQ_2015__SID531333__bin.39	YuJ_2015__SZAXPI015257-56__bin.49	WenC_2017__RA134__bin.31	LiJ_2014__V1.FI10__bin.30	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	HeQ_2017__SZAXPI029587-106__bin.17	LeChatelierE_2013__MH0127__bin.13
KosticAD_2015__PRJNA231909.3112359__bin.15	0.8394544195640906	0.7718461882797653	0.7788552404936048	0.7664549117029575	0.8470904252812783	0.6669761077051146	0.669083731669136	0.723512196143516	0.7010972995188557	0.83425489390219	0.8386232807861657	0.8207449621210138	0.788248417564122	0.7773699889530531	0.32846015507609827	0.6235235833992137	0.7706721229509484	0.4598402904666419	0.7950742265828286	0.718404292079182	0.8171553588163537	0.8585526143568426	0.7725857054601236	0.8517719616969367	0.7851228122071381	0.6440275152746292	0.5334827856106972	0.8351491861384376	0.7539142055360387	1.0	0.7863495599545557	0.84198644785684	0.7606958398559185	0.7350620801767511	0.7210982942676293	0.7746246132259703	0.7620655827395382	0.7848446752145254	0.8231510107171092	0.6802805453317488	0.7033178143798788	0.6188345209237551	0.6768270655434732	0.7117260592765559
LeChatelierE_2013__MH0236__bin.16	0.9012071679788112	0.8420323469320113	0.8475913856564136	0.8270213499528013	0.9188452931114359	0.7423544238075435	0.7114580783450055	0.8018484701811326	0.7689023426028418	0.9004805785459101	0.8817388670167282	0.8953392731957751	0.8555172098373247	0.8430311296539961	0.3699062358927033	0.6820749053711698	0.8539599679589615	0.5075701212500745	0.8677059142231919	0.7679587392006849	0.8883700140022153	0.9181846225975239	0.8317612164929136	0.9161833538434988	0.8563308270565314	0.6935992359330694	0.5723873054975267	0.9107346737587523	0.8090695544584705	0.8899505867339287	1.0	0.9069643337911859	0.8142249323868167	0.8089488265506593	0.7998623849983354	0.8270817139067069	0.8354056439185908	0.851209889911702	0.8752195599949191	0.7389181224069886	0.7625070964678939	0.6755304158409828	0.7143729536897374	0.795402118367418
BackhedF_2015__SID624_12M__bin.9	0.8380220217619789	0.7865055539890692	0.7968959134639344	0.772369237951353	0.8616995794921819	0.6807516476775295	0.665408047553168	0.7347328397668769	0.7078909438260842	0.8406237109308562	0.8249216229884895	0.8336966974430334	0.7832010357886587	0.7898618359013172	0.3421549201086588	0.6267032592169147	0.7860293921429116	0.4683030858567071	0.8058603595102317	0.7178794111282978	0.8456499351989061	0.8575768088282528	0.7704996355641779	0.8567350858618513	0.78622133584457	0.6396994875392528	0.5283071948022803	0.860960097894503	0.7529935340372127	0.8273033967604919	0.7874077215382375	1.0	0.7616618659307003	0.7517891435742103	0.7336609129639805	0.7587373769687492	0.766934369722151	0.7863116812049821	0.8171776430921005	0.6892376812815023	0.709125878094208	0.6225505877753403	0.6689720273402422	0.7354810022354851
YuJ_2015__SZAXPI017587-113__bin.24	0.8473751261753147	0.7781802930309524	0.7859208687219555	0.7885159868781091	0.8403404144190398	0.6455301721795267	0.6506677677916166	0.7097870341853493	0.6914171389232515	0.7935428319261061	0.8422248831222635	0.8636462298833051	0.7827661867589497	0.7747839423987684	0.399481044733315	0.585948761456616	0.767427233632075	0.43515708292585215	0.8001328323123658	0.7054927152449177	0.8243530235758554	0.8708997081859365	0.7753031711236362	0.8330612994117572	0.7912765472349447	0.63069745851383	0.5079451565941193	0.840643269356652	0.7839188130000653	0.7946431592897334	0.7515454660120533	0.8097736005521121	1.0	0.72564829244165	0.7043862350721741	0.7715561103718245	0.764382276764976	0.7852902057875374	0.8397282099119704	0.6596730875787431	0.6860334309465106	0.687919266940649	0.6871111980100448	0.7003551196328277
ZellerG_2014__CCIS16383318ST-4-0__bin.38	0.8730957370916187	0.82816857550613	0.818226264136932	0.8023782553174021	0.8705883397146227	0.725687768375654	0.7093959724097532	0.7747506563426984	0.7492957652721025	0.8435535664029462	0.86542931413806	0.8678612677001729	0.8232081446775683	0.8271829982185644	0.3549272762305016	0.6719222159475651	0.8325450564145919	0.5021436768282829	0.8417928408997193	0.7694647816067979	0.852657489888125	0.8802314645826422	0.7987802510281994	0.8678786493634059	0.8338882521776081	0.6764381199845119	0.5669983605763168	0.8764245105120231	0.7736881559497618	0.8307639906671563	0.8078383165082531	0.8647488405136244	0.7850886779174104	1.0	0.777937417876264	0.8067902391975736	0.812092755951463	0.8181700510983917	0.860166368404722	0.7114022601339719	0.7558068623546088	0.6500213202741569	0.7181992301032656	0.7791700366753094
LiuW_2016__SRR3992985__bin.77	0.8396370076399033	0.8072454427431999	0.8475934396924094	0.7979682326283151	0.8449773683792583	0.700430471709089	0.7005630665984609	0.7698374327561085	0.7293690293056866	0.8327180659613407	0.8582797013475556	0.8598132221850825	0.8086869966518867	0.9386776337537096	0.3600006648211723	0.6563978880847425	0.7948472665692827	0.48986831000611264	0.8307826976596449	0.7505240083545861	0.8294515779345852	0.8578664041854186	0.8205130572724972	0.8466715543334337	0.8125765698551614	0.6787942360004359	0.5472748795473307	0.8715908985981506	0.8028254899824376	0.8139298502859654	0.7977329598023265	0.8428070965966696	0.7611009438613922	0.7769329213904366	1.0	0.7886430076509836	0.7874463295407748	0.852502405359936	0.8545286325551847	0.7022036975137534	0.7458440366464204	0.6845128061178322	0.693150679871985	0.751830012613135
YuJ_2015__SZAXPI015254-45__bin.10	0.8622374127969528	0.8153897040386814	0.8046520147171536	0.842595098668592	0.8585005077026765	0.7083762939305078	0.7038572955363065	0.7698013824450463	0.744242331555633	0.8350860782769052	0.9250844244643337	0.8773404559899135	0.8314441340335066	0.8140357116817851	0.36054145467931153	0.6404259367603412	0.8195544664498334	0.4825978016740851	0.8389293252978196	0.7449230621495652	0.8469675657123753	0.8854708119864068	0.7992883271063437	0.8693932641814428	0.8178924737301654	0.6800786716861953	0.5649654922226351	0.8672105872457263	0.7762018149259252	0.8419470886674716	0.794313018705865	0.8393155705564457	0.8027862296096469	0.7758906136355957	0.7594189960824204	1.0	0.8130725881455426	0.8325555672132546	0.8561051469136834	0.713266244262782	0.7321616752943519	0.6481092298746125	0.706149515326219	0.7676503591262891
VatanenT_2016__G80466__bin.1	0.8822711773528269	0.8239887078522847	0.8123279790378921	0.8694189302821853	0.8714757348383788	0.7120882757115823	0.6928761205026915	0.7665270221625985	0.7336260448664046	0.8383174326657601	0.8924037481144762	0.8747280054522727	0.8338273468513233	0.8197609713888473	0.3453737688691451	0.6474965017095775	0.820848411243195	0.4939173351909534	0.8436175355598216	0.7474573466970001	0.8590085778547719	0.8908425720859573	0.8022409874384546	0.868511653730439	0.8186868105030181	0.6495027026289846	0.5850778129610629	0.8711746252549473	0.7823953895421304	0.8358245754947043	0.8095989715618328	0.8560936648194545	0.8025503515158301	0.7880881192350884	0.7651582117320763	0.8204622444830372	1.0	0.8225359169181595	0.8537824065151643	0.7127080805394563	0.7404428212998961	0.6594737724221664	0.7083741123278714	0.7585273408578429
FengQ_2015__SID531333__bin.39	0.810646862702861	0.7653790417579459	0.8340370126873404	0.7743925590650274	0.8314557371446705	0.6670111666144913	0.6508518869041748	0.737524357179921	0.6997882529366339	0.7893016107489261	0.8281394990577107	0.8375785557194304	0.7662588196330004	0.8163141232553299	0.35327584483581603	0.6210971196263698	0.7859306133341603	0.4548148128599972	0.8009603994396075	0.6989404729820445	0.7962273462145305	0.8350566577611286	0.7986116861023795	0.8115249912005719	0.7806981286494535	0.6454472072248005	0.52096111197062	0.8572467207904344	0.770323875033936	0.7912138988410485	0.7582223934642434	0.8067615894323734	0.7578430366752248	0.7297937255706598	0.7614007436052815	0.7722002066999687	0.7560356489821527	1.0	0.8327270772010859	0.670318498063796	0.6911864202145048	0.6708433299345165	0.6493318207443508	0.7213419861867946
YuJ_2015__SZAXPI015257-56__bin.49	0.8232165845093858	0.7793617251483295	0.7925958451664107	0.7805395914816353	0.8144570316948248	0.6610170721220742	0.6914867139895128	0.7188378806102824	0.7040792217628312	0.7831666056283336	0.8239957301556808	0.8320830726980741	0.7779005904788402	0.7695769806939065	0.3414585291055061	0.6307199778937138	0.7705580102323589	0.4454299953408983	0.7866778081339652	0.7136756463991011	0.8011314330381096	0.8454799616042072	0.7819155563841207	0.8139157305089777	0.7881695408308594	0.6352503786111587	0.5092328759085958	0.836458275173423	0.7579437368519172	0.7935264037318237	0.7455016956669723	0.8017493870142602	0.7749246957310074	0.7336867563220414	0.7298203643436455	0.7593036141317463	0.7504232464254722	0.7962956829337767	1.0	0.668473212057894	0.6946720632754589	0.634257046773028	0.6731152798031884	0.7145484787891004
WenC_2017__RA134__bin.31	0.878829467461857	0.8413593718535801	0.8207938097041155	0.822524863992968	0.880504562704562	0.7194123564926177	0.7352054697721078	0.7840270825444946	0.7767454627220849	0.8452119683737443	0.8693033588906874	0.8808713599559517	0.8437696954398279	0.8318259109989752	0.3543379901879693	0.6661103438867193	0.8234075464654101	0.5027732404658244	0.851347448900609	0.7711422058239071	0.8520259012776227	0.918368822397016	0.8138675502477515	0.8652522507177667	0.8365366823801302	0.6985735344754698	0.5931581284190671	0.871237009434205	0.7883665636121605	0.8491764829862034	0.8149969426754714	0.8756271395655373	0.7882746600692176	0.785726685398651	0.7765698248400164	0.8191587435601145	0.8111455715358797	0.830005403928325	0.8655896388354146	1.0	0.7584966867751619	0.6412232729179865	0.7267830206366342	0.7665106757197784
LiJ_2014__V1.FI10__bin.30	0.8946135292607679	0.8717233090038472	0.8575171170123972	0.8262790738973835	0.9020068193596195	0.7545720706539901	0.752657758232391	0.7996518477978344	0.7918202394848025	0.8811838789305358	0.8966892848551774	0.8991860035226901	0.8462027758539133	0.8688371086819295	0.36169768797232216	0.7059518447304142	0.8573379150905777	0.5242197047850142	0.8718617465245321	0.8029795951973885	0.8999068472892884	0.9174658103720781	0.8354167574784513	0.9009186923748775	0.8686873701391479	0.7140026121505361	0.5988480222404114	0.9069853232011598	0.8156520770471398	0.8675039916824477	0.8310238887462807	0.8901916007574914	0.8100354690650664	0.8248539342893998	0.815033346087344	0.8308705177321108	0.8327000724879846	0.8456776819343476	0.8888282131631077	0.749486207102531	1.0	0.6624723730370529	0.7508112519433722	0.7992639805751575
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	0.8413384528559283	0.7896442711015007	0.8764310142055234	0.8301966232821111	0.854710866557832	0.6590908993959208	0.6579216450270003	0.749549638708505	0.7063614518888727	0.8209628837455727	0.8501016752202963	0.8491568016605886	0.7921717545512832	0.8609231436007319	0.4339947163864964	0.607669301932533	0.7973986329833818	0.4376888947282881	0.8083143754300455	0.7166970462356707	0.8322015468625292	0.8503759658292769	0.819605507823681	0.8461071849209271	0.8000621952889415	0.6338646949594088	0.4988923863666903	0.8763640412263478	0.8188133497196733	0.8067420034476154	0.7781347300114452	0.8259905495580849	0.8584924936940888	0.7497804182099957	0.7905861586048121	0.7773468377022893	0.7838534545899739	0.8675031321598701	0.8577161190310333	0.6696679377313394	0.7001773290919957	1.0	0.6677615540120014	0.7222839577532741
HeQ_2017__SZAXPI029587-106__bin.17	0.7983194270233506	0.7446174512405276	0.731080630504722	0.7295770726629774	0.7791667882091822	0.653890732847828	0.6553377964975816	0.6911994233899986	0.6884363773856335	0.7664533795527211	0.7956837698832786	0.785688359574824	0.7635651601425721	0.7387712254771821	0.3223307509702785	0.6109739783320773	0.7305710750475493	0.45211969531537605	0.7566451754883148	0.7072570666664697	0.7807995811306445	0.8124507291258576	0.7292015524456262	0.7863673976079695	0.7517157803047954	0.631595466138009	0.5217061393678485	0.7870360968347375	0.7153357361211679	0.7637483047126864	0.7122743417041971	0.7682822405522695	0.7422299254535136	0.7170737633218289	0.6929592359326693	0.7331210677919227	0.7288068315878597	0.7268236269788199	0.7879163723491578	0.6570030828105159	0.686884079456681	0.5780079557115074	1.0	0.6957691758088177
LeChatelierE_2013__MH0127__bin.13	0.8490664220538826	0.8093502300451664	0.8158422750171578	0.7842383673722814	0.8403650269257621	0.8392806787561262	0.6852130611104479	0.7719328265896659	0.735166623364192	0.8280247456087411	0.8417454087981512	0.8425122876161452	0.8004086078174333	0.800934150795355	0.33609508262518695	0.6598107084371083	0.8119705533317096	0.4834396677030926	0.8014611720938897	0.7305047393110952	0.8701591005601726	0.8590983057337035	0.7831410838972819	0.8483346533504473	0.8050316859544389	0.6595675246962698	0.543546705507077	0.8740855201083018	0.7642222758524089	0.8038623343495556	0.793789427272724	0.8454356666283536	0.7572268627116909	0.7786591853788178	0.7523084900322384	0.7976984765536503	0.7811191108788506	0.80816461691354	0.8371796155848994	0.6935489414670041	0.7318788383208791	0.6257727459029269	0.6964043177310144	1.0
