	NielsenHB_2014__V1_CD25_0__bin.12	KarlssonFH_2013__S205__bin.25	VogtmannE_2016__MMRS81130264ST-27-0-0__bin.26	XieH_2016__YSZC12003_35704__bin.10	YuJ_2015__SZAXPI015246-34__bin.44	NielsenHB_2014__MH0127__bin.2	QinJ_2012__CON-049__bin.3	LoombaR_2017__SID0006_evh__bin.65	HeQ_2017__SZAXPI029585-104__bin.20	HeQ_2017__SZAXPI029555-35__bin.91	QinJ_2012__CON-023__bin.42	BackhedF_2015__SID130_12M__bin.8	QinN_2014__LD-76__bin.25	LiuW_2016__SRR3992999__bin.11	HeQ_2017__SZAXPI029480-66__bin.2	FengQ_2015__SID31428__bin.43	NielsenHB_2014__V1_CD20_4__bin.10	GeversD_2014__SKBSTL059__bin.3	BackhedF_2015__SID130_4M__bin.2	HeQ_2017__SZAXPI029598-166__bin.49	BackhedF_2015__SID591_12M__bin.5	QinJ_2012__CON-035__bin.6	CosteaPI_2017__SID713A037-11-0-0__bin.30	QinJ_2012__T2D-038__bin.20	QinJ_2012__CON-065__bin.22	QinJ_2012__CON-029__bin.9	NielsenHB_2014__V1_UC7_0__bin.5	FengQ_2015__SID532826__bin.1	CosteaPI_2017__SID713A037-11-90-0__bin.13	KosticAD_2015__PRJNA231909.3112359__bin.15	LeChatelierE_2013__MH0236__bin.16	BackhedF_2015__SID624_12M__bin.9	YuJ_2015__SZAXPI017587-113__bin.24	ZellerG_2014__CCIS16383318ST-4-0__bin.38	LiuW_2016__SRR3992985__bin.77	YuJ_2015__SZAXPI015254-45__bin.10	VatanenT_2016__G80466__bin.1	FengQ_2015__SID531333__bin.39	YuJ_2015__SZAXPI015257-56__bin.49	WenC_2017__RA134__bin.31	LiJ_2014__V1.FI10__bin.30	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	HeQ_2017__SZAXPI029587-106__bin.17	LeChatelierE_2013__MH0127__bin.13
KosticAD_2015__PRJNA231909.3112359__bin.15	0.9889694173998494	0.9888494102295278	0.985368993357334	0.9875888167430367	0.9911629130518255	0.9878831051787484	0.9866864050016824	0.9879168083766906	0.9878324660795571	0.9905056749831243	0.987186255425064	0.988542545438308	0.9882553421131832	0.9829762425915949	0.9882475418165154	0.9860436899572714	0.9886838164393763	0.9875684376365372	0.9888010667610508	0.986154723481629	0.9875684048074975	0.9890112654348043	0.9821546179066258	0.9908065750410286	0.9906358869588013	0.9842880144539699	0.988751488178298	0.9887640581509065	0.9820672587389399	1.0	0.9905294030015954	0.9902018964297081	0.9879589955448456	0.988341268304409	0.9837088438547523	0.9876728241998234	0.9885293929475132	0.9838492272119134	0.987877192975482	0.986735258325036	0.988070474505821	0.9824591738103245	0.9839350498158977	0.9877999272666752
LeChatelierE_2013__MH0236__bin.16	0.9901607467049761	0.9899033701905549	0.9862330365179094	0.9883758471606824	0.991979512692925	0.9890465286819617	0.9873408562932132	0.9889955805896951	0.9883848675766054	0.99130844611434	0.9870795162263098	0.9893509171835894	0.9887565353125479	0.9846351254115003	0.9902277912765942	0.9868470918091995	0.9895248655969352	0.9886530204255847	0.9895602109212118	0.986894496768833	0.9890276773826169	0.9892105307736426	0.9830996877106528	0.9917912915255634	0.9912413361535657	0.984743584472777	0.9889286430600216	0.990631270979508	0.983332417884214	0.9905294030015954	1.0	0.9912578846449093	0.9885461064357483	0.9891974616300906	0.9848360401470837	0.9878720742487321	0.9890665762345207	0.9852539317845336	0.9881633820552573	0.9870249502453526	0.9892738568656059	0.9834523492346472	0.984095485149911	0.9890460719596762
BackhedF_2015__SID624_12M__bin.9	0.9890649835851983	0.9890543025306406	0.9855989832867676	0.9877042322117646	0.9917235450628756	0.9884434805484069	0.9866704354926774	0.9879613868188323	0.9878641658612446	0.9904347962445991	0.9863291062277088	0.9878833151564421	0.9876140198195388	0.9830500057597661	0.9891608720165382	0.9860826881630513	0.9883339053009743	0.9878892484125235	0.9881450190448111	0.9859110332222476	0.9876340860477513	0.9890785098095085	0.9823511616019361	0.9913738623450665	0.9906537813847698	0.9843560346573692	0.9884705757774374	0.9899474687181762	0.9825902872128661	0.9902018964297081	0.9912578846449093	1.0	0.9871101023348798	0.988688694253896	0.9840400263640411	0.9873875530691884	0.9884718867302819	0.9846388799728498	0.9871296559685276	0.986720323996479	0.9883740594898859	0.9830342336535814	0.9835516498093185	0.9883487056278816
YuJ_2015__SZAXPI017587-113__bin.24	0.988796243631479	0.9897749280603507	0.984609469529916	0.9887645125407599	0.9882505359154901	0.9888180740844292	0.9889047892225157	0.9876810578686882	0.9875930422951883	0.9879384226777124	0.9902521304440114	0.9893932179763167	0.9893169232704084	0.9829786576959135	0.9888883089368423	0.9872802823959318	0.9886419464942143	0.987540149672165	0.9892083119195585	0.9869480995816686	0.9880641339769344	0.989801441315702	0.9828957067981574	0.9880744240628776	0.9906085601203348	0.9874245366513812	0.9893108298171589	0.9879803000533486	0.9826441592622841	0.9879589955448456	0.9885461064357483	0.9871101023348798	1.0	0.9879663419347028	0.9837179722974537	0.9914787553684196	0.9893900129460982	0.984377727314079	0.9884540500582304	0.9864835385199721	0.9886755562819073	0.9826325724731839	0.9917458444416033	0.9886133133940233
ZellerG_2014__CCIS16383318ST-4-0__bin.38	0.9892449753266832	0.9908099029770466	0.9855668947512817	0.9896272636348133	0.9890946318503698	0.9887634608887003	0.9876556532510065	0.9884186784729764	0.9893420594789484	0.988470684376107	0.9870963882194076	0.9897238500427835	0.9891457774958512	0.9836768599482631	0.9893344225365027	0.9873249537530608	0.989932929134271	0.9876616222171813	0.9900035453717522	0.9889826744950573	0.9882524391857164	0.9885292702755505	0.982934865996173	0.9888513569658033	0.9915918385086612	0.9843648856697983	0.989924750336396	0.9887786194153134	0.9829722205757792	0.988341268304409	0.9891974616300906	0.988688694253896	0.9879663419347028	1.0	0.9841386575594877	0.9881309704981757	0.9902809693346413	0.984288969417325	0.9883012473940072	0.9860695736344445	0.9896374273927546	0.9828686711912507	0.9838090432078105	0.9888711954909523
LiuW_2016__SRR3992985__bin.77	0.984775083765412	0.9843041746182879	0.9857594488540671	0.9840513400864154	0.9844940842006983	0.9844870207528744	0.9831371314723812	0.985413545161493	0.9834243400347282	0.9838369008861961	0.984043294827239	0.9841812933323024	0.9843463121530055	0.9996183303724426	0.9867528470298553	0.9820773646546185	0.9845700252550481	0.9857492482937701	0.9845230156401433	0.9822454282396016	0.9843730518636207	0.9838074215482275	0.9811544720204723	0.9840801549844506	0.9859403003663103	0.9806603650388066	0.9844548046086233	0.984477258512061	0.9812775401330299	0.9837088438547523	0.9848360401470837	0.9840400263640411	0.9837179722974537	0.9841386575594877	1.0	0.9837391177695133	0.9844780059352526	0.9846153579539596	0.983461933444904	0.9821861096047628	0.9836919354511235	0.9846302436444965	0.9799573933421503	0.9845124917959339
YuJ_2015__SZAXPI015254-45__bin.10	0.9881790507932056	0.9894387161582452	0.9846554232886086	0.9887654108374784	0.9882104520072432	0.9877322791079719	0.9888121676077867	0.9872405736544204	0.987763401550721	0.9880902845358963	0.9943238220315981	0.98894034996686	0.9883516649919859	0.9829610295646825	0.9886508129884811	0.9863728955125741	0.988557623499075	0.9867824982146977	0.988945673762774	0.986081569299242	0.9876308365730161	0.989876549656279	0.9833835184330679	0.9882980290125426	0.9905694590843153	0.9869504075742338	0.9885175054532406	0.987406918607584	0.9836118830572274	0.9876728241998234	0.9878720742487321	0.9873875530691884	0.9914787553684196	0.9881309704981757	0.9837391177695133	1.0	0.988965943806581	0.9841218103929968	0.9876577521978748	0.9868400582404212	0.9883668964659614	0.9824406690742746	0.9868167234961999	0.9879187783863073
VatanenT_2016__G80466__bin.1	0.9896942065454297	0.9908085176812882	0.985636016698484	0.9955116892981055	0.989078948343784	0.9892572834005751	0.9887501469748052	0.988250419861964	0.9883995622624009	0.9877389649614381	0.9878736036426242	0.9901391207020205	0.9897453842392689	0.9838688352341134	0.9905043560669039	0.9885497896803995	0.9896894866167071	0.988398758348883	0.9902579018413417	0.9880053930357241	0.9888556879692902	0.9890331555481428	0.9835876802248256	0.9883458051634162	0.9908949712799251	0.985262044626078	0.9927985975053949	0.9884584661739872	0.9831016552020242	0.9885293929475132	0.9890665762345207	0.9884718867302819	0.9893900129460982	0.9902809693346413	0.9844780059352526	0.988965943806581	1.0	0.9852457499993456	0.9895890869317757	0.9865091330616126	0.9906021934516351	0.983701508327474	0.9851939369313594	0.9891371359114203
FengQ_2015__SID531333__bin.39	0.9850115954331207	0.985438361938552	0.9848153273750079	0.9846327842455688	0.9848050834075907	0.9847463586957328	0.9839368319578636	0.9857677413468136	0.9834540964310344	0.9843212302620525	0.983091153377806	0.9850870888020243	0.9843831324398707	0.9843215888706638	0.9849085427060602	0.9828279131920525	0.9851996237576637	0.9866552746805614	0.9853434972399878	0.9818779583358701	0.9845400524749961	0.9848393990748312	0.9819269220458589	0.9842310967665883	0.9861500140494244	0.9816363672603888	0.985569878665152	0.9848250931812778	0.9820139294517463	0.9838492272119134	0.9852539317845336	0.9846388799728498	0.984377727314079	0.984288969417325	0.9846153579539596	0.9841218103929968	0.9852457499993456	1.0	0.9842051555082302	0.9832542254439515	0.9850555649681787	0.9834271395035272	0.9804401002837309	0.9848256055901331
YuJ_2015__SZAXPI015257-56__bin.49	0.9878009480743271	0.9888593649129694	0.9848227302051747	0.9887399830020703	0.988471855680724	0.9883021651946347	0.9955923724595812	0.987773914172974	0.9870068892474068	0.9868427995281034	0.9866429623368366	0.9888597360167624	0.988243967181565	0.983613330677232	0.9880514120008758	0.9872161122697515	0.9886182769111863	0.9884517465432077	0.9893912212225298	0.9863104217505705	0.9877654744776742	0.9880050248312775	0.982579340409661	0.9871042304046235	0.9912163057255503	0.9848512686261813	0.9890295656612397	0.987378610387568	0.9823546573208528	0.987877192975482	0.9881633820552573	0.9871296559685276	0.9884540500582304	0.9883012473940072	0.983461933444904	0.9876577521978748	0.9895890869317757	0.9842051555082302	1.0	0.9861019945232836	0.9889015882703125	0.9829127714313992	0.9843097209809974	0.9879839379697671
WenC_2017__RA134__bin.31	0.9868110079769767	0.9870848690572823	0.983308642073608	0.9861584598859524	0.9876831682800876	0.9857251463283216	0.9859756747987716	0.985666876794115	0.9864958880294566	0.9867580936990157	0.9859569739386208	0.9864687656208991	0.9875777750561181	0.9817877998047623	0.9860137844857101	0.9848808916447549	0.9863622969995267	0.9875976826693336	0.9867695636633186	0.9843219407550617	0.985330396855911	0.9946232111469296	0.9813713848652414	0.9872422907322618	0.9886974035961476	0.98366974397475	0.9864100962621051	0.9870059667722936	0.9814423546210702	0.986735258325036	0.9870249502453526	0.986720323996479	0.9864835385199721	0.9860695736344445	0.9821861096047628	0.9868400582404212	0.9865091330616126	0.9832542254439515	0.9861019945232836	1.0	0.9864402471558446	0.9811918935188282	0.9822887793341741	0.9856633269138745
LiJ_2014__V1.FI10__bin.30	0.9891064500949903	0.9916706291753923	0.9846034295870009	0.9898204014005252	0.9889048928813854	0.9888947547747687	0.9883190049034118	0.9881368362238354	0.9884344153874777	0.9879171901558536	0.9873010743202003	0.9907808803924825	0.9887675069493598	0.9830931361709797	0.9885288469371017	0.9884660880462729	0.9897866711232779	0.9878506414214595	0.9906697158094039	0.9875888663707135	0.9880981640217146	0.9889673454717902	0.9831453345907379	0.988491431853319	0.9907415538225298	0.9849523755688081	0.99116757215059	0.9886195851359517	0.9833524831980966	0.988070474505821	0.9892738568656059	0.9883740594898859	0.9886755562819073	0.9896374273927546	0.9836919354511235	0.9883668964659614	0.9906021934516351	0.9850555649681787	0.9889015882703125	0.9864402471558446	1.0	0.9827157214434719	0.9846923718276425	0.9890208443375694
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	0.983609408352727	0.9836152097096494	0.986046613500247	0.9831515319054698	0.9832859029425475	0.9827605400437524	0.9821833226459636	0.9871926497738339	0.9820674653188982	0.9827760096647224	0.9809918844178113	0.983261981957362	0.9831117611328184	0.9843722206063718	0.9833877703873566	0.9805484810279421	0.9834450070481494	0.9853758565674148	0.983473307460021	0.9805553472348703	0.9828225443917101	0.9828169488872702	0.9803059630685411	0.9831809824101108	0.9844689151700667	0.979427615409671	0.9832700309016194	0.9832525148486321	0.9805442707058035	0.9824591738103245	0.9834523492346472	0.9830342336535814	0.9826325724731839	0.9828686711912507	0.9846302436444965	0.9824406690742746	0.983701508327474	0.9834271395035272	0.9829127714313992	0.9811918935188282	0.9827157214434719	1.0	0.9793737774580838	0.9828011946617025
HeQ_2017__SZAXPI029587-106__bin.17	0.9842713581552264	0.9853982311855817	0.981168659315617	0.9846604435914877	0.9842306768212843	0.9840097803652955	0.9852170424619143	0.9834417415980033	0.9833291587398556	0.9837258194900907	0.9855204753805852	0.9846590548609268	0.9849351038724903	0.97974381888591	0.9857082307119537	0.9824816609515152	0.9844260787116312	0.9833076074972437	0.9844176619026449	0.9830115942997477	0.9835490956897184	0.9849803255353554	0.9792511348934478	0.9843346916006863	0.9856623517987021	0.9844485341832923	0.9849254055645559	0.9839492185025933	0.979559728137519	0.9839350498158977	0.984095485149911	0.9835516498093185	0.9917458444416033	0.9838090432078105	0.9799573933421503	0.9868167234961999	0.9851939369313594	0.9804401002837309	0.9843097209809974	0.9822887793341741	0.9846923718276425	0.9793737774580838	1.0	0.9840392673824717
LeChatelierE_2013__MH0127__bin.13	0.9888177015479801	0.989913777593499	0.9846019268995834	0.9889041838931824	0.9880466365882866	0.9992016391717303	0.9875153112326601	0.9888757226471327	0.9876985351856078	0.9877220929573429	0.988048237333441	0.989150074551016	0.9880464916120429	0.98407998353595	0.9888178650248461	0.9870245751689634	0.9898562044380357	0.9881834263705987	0.9891352466046781	0.9865419057159336	0.9910374086889822	0.9881390821780794	0.98309204049831	0.9876757917244089	0.9902962630719487	0.9843974134839519	0.9898205905430968	0.9885352569916328	0.9830052248463593	0.9877999272666752	0.9890460719596762	0.9883487056278816	0.9886133133940233	0.9888711954909523	0.9845124917959339	0.9879187783863073	0.9891371359114203	0.9848256055901331	0.9879839379697671	0.9856633269138745	0.9890208443375694	0.9828011946617025	0.9840392673824717	1.0
