	HMP_2012__SRS015217__bin.3	YuJ_2015__SZAXPI015246-34__bin.38	LoombaR_2017__SID1015_aao__bin.3	XieH_2016__YSZC12003_37208R1__bin.67	LoombaR_2017__SID5362_xgk__bin.23	HMP_2012__SRS014923__bin.28	YuJ_2015__SZAXPI003415-12__bin.35	HMP_2012__SRS014979__bin.67	XieH_2016__YSZC12003_37284__bin.35	FengQ_2015__SID31750__bin.10	FengQ_2015__SID31501__bin.24	VogtmannE_2016__MMRS42570301ST-27-0-0__bin.62	VincentC_2016__MM068.1__bin.6	RaymondF_2016__P5E0__bin.23	ZeeviD_2015__PNP_Main_133__bin.18	Obregon-TitoAJ_2015__NO10__bin.2	FengQ_2015__SID31489__bin.59	LoombaR_2017__SID0013_eop__bin.26	XieH_2016__YSZC12003_35629__bin.65	LoombaR_2017__SID1035_bai__bin.20	FengQ_2015__SID31865__bin.13	FengQ_2015__SID31866__bin.19	XieH_2016__YSZC12003_36694__bin.76	RaymondF_2016__P21E90__bin.21	LiJ_2014__MH0382__bin.43	XieH_2016__YSZC12003_37405__bin.106	XieH_2016__YSZC12003_37222__bin.43	XieH_2016__YSZC12003_37134__bin.30	KarlssonFH_2013__S77__bin.15	HMP_2012__SRS014235__bin.3	XieH_2016__YSZC12003_37232__bin.109	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	FengQ_2015__SID31685__bin.27	RaymondF_2016__P5E7__bin.24	ZellerG_2014__CCIS23164343ST-4-0__bin.74	LeChatelierE_2013__MH0456__bin.11	YuJ_2015__SZAXPI015235-21__bin.54	ZellerG_2014__CCIS22275061ST-4-0__bin.14	VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	KarlssonFH_2013__S350__bin.1	VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	FengQ_2015__SID31137__bin.54	FengQ_2015__SID530177__bin.7	ZellerG_2014__CCMD25963797ST-21-0__bin.42	HMP_2012__SRS023914__bin.23
KarlssonFH_2013__S77__bin.15	0.9711566434719489	0.7253288024190988	0.5822074750608612	0.9333051572632192	0.46876104576179156	0.9811640444284823	0.9500563363464671	0.8724751698382118	0.6478622986176984	0.39215166938477297	0.7966423727030738	0.4621736258716972	0.6167019973106384	0.9173523528124109	0.9688567559551167	0.6393673082408372	0.5843756426086618	0.5087394778013947	0.8291990004444364	0.558097508786859	0.9490670151402154	0.9067759026371475	0.9653718625298383	0.882762594182147	0.6397027677303133	0.5897311491193241	0.9817383055884329	0.5436590101670759	1.0	0.5968615585220451	0.8770829996901264	0.8600882808080215	0.645370990714216	0.8463183321029993	0.9059344110364277	0.8712579446567652	0.6801583292980273	0.9459147383273838	0.7818262452512108	0.9787760277237368	0.7761982963585589	0.600996523161393	0.5498934394926791	0.9731220191249814	0.5585253617797926
HMP_2012__SRS014235__bin.3	0.7277609720753756	0.5411870365986605	0.435326516454326	0.7076841627978747	0.40438559510244576	0.7196230296376592	0.7925368988010296	0.7213463344597804	0.5547521568269008	0.31565593674916725	0.6035726224581125	0.35692795753974105	0.5130518773290419	0.6543320627640351	0.714100854412066	0.500727372252841	0.44163948113941465	0.3755690217985736	0.6302941171939709	0.44292168976302504	0.6969058051648822	0.6762297417969715	0.7176671094745307	0.6621028529527	0.5141974950460121	0.448393028523365	0.7192117164187918	0.4138355291434158	0.6468549943746114	1.0	0.6516880530712157	0.6415264085166997	0.49530532945880734	0.6238337781096127	0.6465381650911641	0.6387026739467223	0.5269348538400274	0.7057575121147405	0.6201165541503353	0.7221817983887407	0.6260700690811077	0.4653570029284885	0.4627725591949558	0.7249023195292646	0.4479144468504756
XieH_2016__YSZC12003_37232__bin.109	0.939749427960194	0.6962582326186492	0.5620818803606481	0.9673382612286786	0.4637057338118822	0.9416852446575548	0.944709326603147	0.8565841885027923	0.641078269194284	0.38599054876774286	0.778117002525198	0.443546412514545	0.6016774628030571	0.8583762200491626	0.9322004778444538	0.6200925278118611	0.5541920721553394	0.49952661150768146	0.8073609728512503	0.5399012981548185	0.9219090441778728	0.8811328616139126	0.9461517718878439	0.8483039094401612	0.6262932050261408	0.5667284835627847	0.9413774617464888	0.5276299475528732	0.8503614611695107	0.5830010120085867	1.0	0.840446717035876	0.6210420610613733	0.7983498242192076	0.8504023457651598	0.8197715148293941	0.6382526383197075	0.9048702740967605	0.8065997843682112	0.9475749233184143	0.8165448474154734	0.5845771361397316	0.552954509226367	0.9414734716396422	0.535535833969954
Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	0.9542053048963322	0.6870629917348987	0.5481865709119205	0.9051582841406814	0.44597837424187514	0.94311557345234	0.9085918055374156	0.825301088462154	0.6129764666277908	0.3922630336766548	0.7656012295556933	0.4283370829508601	0.5947106478713639	0.8509881146628747	0.9470191000550026	0.6126370695221399	0.5545118660218428	0.4837388316277632	0.8099606152193388	0.5326989336124545	0.9286130155570803	0.8776450439744596	0.9404118937990585	0.8440129982653037	0.5963818796897046	0.5594689952925898	0.9461977406638202	0.515010273890705	0.8348106458478581	0.5745477924471727	0.8413801413142854	1.0	0.6166551081563839	0.7827090511413493	0.8520642518271337	0.8130814129956899	0.6525424430337134	0.9073445901573	0.7580291789533324	0.9533439352772479	0.7502304037261939	0.5875759504498621	0.5239707253900308	0.9501366786176144	0.5294420090837014
FengQ_2015__SID31685__bin.27	0.9216389953171562	0.7362871738733807	0.603864258347017	0.8840996168582376	0.4870212248373168	0.9365608465608466	0.8830152648543453	0.8068874293012224	0.675880921972876	0.3837791157331387	0.7911074621419449	0.4844213343063918	0.6081146992641245	0.8658967341725963	0.9056340083926291	0.640617892112145	0.5977224350787569	0.5262488596971355	0.8349425287356322	0.5760986437997933	0.8852271483305966	0.866574226114456	0.9151620750471325	0.8762239250744998	0.6434154351395731	0.6101033874597093	0.9438861521620142	0.5605491698595146	0.82836465365201	0.5866131484522289	0.8221863406920878	0.8154728455877881	1.0	0.8378270388615217	0.844477893328468	0.8475655294046098	0.6723438545277626	0.8800906160676275	0.7774724806908715	0.928770297390987	0.7759557258407833	0.6261454722374262	0.5734300310162379	0.9082551845770237	0.5796788907133734
RaymondF_2016__P5E7__bin.24	0.7723456169322812	0.581275749558579	0.46652609764784986	0.7142483271715342	0.38367647030812807	0.7530872804085263	0.7224569483570757	0.6623452169391382	0.5048187745352937	0.31043582110020973	0.6289290278833315	0.37024203394608474	0.47865046123018845	0.7241700618465589	0.7589797508233193	0.5084015702587955	0.4490456354081549	0.40944212384930545	0.6856149132681535	0.45121893148498404	0.7281970404316879	0.7157679201689876	0.7402962615878966	0.7103706793597824	0.5017536842225562	0.46951004649444106	0.7620486505945613	0.42628335895194175	0.6804405257814627	0.4627985425011762	0.6620438887714306	0.6483534567978835	0.5248058604709633	1.0	0.6788653146898435	0.683870181273083	0.5282549442009565	0.7252351864444229	0.6198907066355053	0.7659773451502736	0.6257149877430672	0.4820431649743147	0.44637444310478486	0.756707027879522	0.4525347184524456
ZellerG_2014__CCIS23164343ST-4-0__bin.74	0.976732971332338	0.7241666211950137	0.5799505921341969	0.9351807416589831	0.46934301156658936	0.979742495195162	0.9441239664526467	0.8652681918092261	0.6602885094765256	0.3878177011117936	0.8107684336251447	0.459952532258057	0.6143919880346592	0.9006661247378385	0.9834683724832606	0.633478889260435	0.5691385989973851	0.5098701469503911	0.8325514540901868	0.5682790681622409	0.972026771843766	0.9083897764800091	0.9669843153111684	0.8842725444957613	0.6306498528817135	0.5787394138494063	0.9822450684243442	0.5482706081029086	0.8917149715534003	0.5872055360688146	0.8633579160084937	0.8640854624560382	0.6475979541020794	0.8311061550895839	1.0	0.8539912218722848	0.6692704434722061	0.9437247486583531	0.7976618709229999	0.9774595850280269	0.775840141255941	0.6134275226157346	0.5504192020028048	0.9851678463645763	0.5463845838504277
LeChatelierE_2013__MH0456__bin.11	0.95123612617437	0.7378501166958387	0.5959653446740804	0.8967053909789144	0.47303670164662753	0.9423444588501854	0.908806368945601	0.8370520843011299	0.6154182305091804	0.40207937558038614	0.799892898478122	0.47000013539425173	0.6126253739099012	0.8647967008622747	0.9320862433370855	0.6219727129226343	0.5709668970392079	0.5143510903672592	0.8193126360653871	0.5633680113805871	0.9161181254152285	0.8989706768732145	0.9418948565591279	0.8992288597049433	0.6270985525420738	0.5973248897120444	0.9493956981044338	0.5194596555476861	0.85850366941766	0.5807120150259607	0.8331541304817748	0.8254380587639065	0.6506636886156312	0.838132437054512	0.8549082517193903	1.0	0.6684526257847614	0.9301608437022765	0.7780299949624001	0.9552209190655182	0.7952815570152197	0.5793669431666287	0.5547574038479046	0.9440191456809467	0.5778818082882758
YuJ_2015__SZAXPI015235-21__bin.54	0.9295417933621383	0.6990584200177036	0.570742503561569	0.8712589239232861	0.45964269448338246	0.9125502662676415	0.8804581437782404	0.8052534642794488	0.60875943108614	0.3789549416519851	0.7586979143749096	0.44518612448147954	0.5904981396409344	0.8307601842586936	0.9059774356817497	0.6159648580429743	0.5571493961761921	0.48432366761889467	0.7957896625638382	0.543194560242661	0.8955895975327027	0.8523130340567714	0.9096604380401284	0.836108395131008	0.5957463465702362	0.5657634501017469	0.9123051137444848	0.5223697391497151	0.8203180582548684	0.5864025495862408	0.7939661620943912	0.8108416846149934	0.6317591950768344	0.7924272442742029	0.8200580480030355	0.8181774024232955	1.0	0.8878475779902179	0.7415515240315189	0.9215277630946591	0.7413263722969649	0.5863099745075663	0.5306140642116747	0.9198951272935905	0.5567670953883325
ZellerG_2014__CCIS22275061ST-4-0__bin.14	0.9651472282724595	0.6989930239121173	0.5573744812840872	0.918847696196885	0.4475324893128241	0.9841655702459147	0.931077239241633	0.8422056509334013	0.6084400915842986	0.40798089312143004	0.7829831810262669	0.4397936245988718	0.6013001258666902	0.8639094611143437	0.9673087130652349	0.622621270661909	0.5481441154449113	0.47956996753516246	0.8166070818210105	0.5413851124861715	0.94635576132747	0.8990495511237124	0.9529355628096918	0.8677761267026801	0.5937774947633583	0.5570245914653275	0.9660411073714804	0.5021191319497503	0.8497763812453949	0.5850255670705156	0.8384479534638027	0.8398079266644561	0.6159818772397524	0.8103546103517159	0.8613282788017423	0.8480379992261561	0.661330917873368	1.0	0.7768094560490288	0.9644146730679761	0.7828001486393245	0.5756755916947565	0.5273758987209441	0.9736322692057373	0.5329711562241014
VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	0.9266921834223935	0.6990018640487138	0.5647838946191127	0.9372069094072325	0.4674407853858581	0.926708587051075	0.9294231390580341	0.8472812228159563	0.6322400894743383	0.39264272399652045	0.7863829998757301	0.45950292034298496	0.6089141294892506	0.84502249285448	0.9276937989312788	0.6357231266310426	0.5656398657884926	0.49690468497576734	0.8124145644339505	0.5467269789983845	0.9100226171243941	0.886873617497204	0.9231678886541568	0.8611134584317137	0.6180370324344476	0.5711122157325711	0.9290026096681994	0.5206655896607432	0.8202182179694296	0.6002873120417547	0.8727993040884802	0.8193324220206288	0.6354656393687088	0.8088683981608052	0.8501757176587548	0.8283618739903069	0.6450423760407605	0.9071539704237604	1.0	0.9287898595749969	0.8314069839691811	0.5657760656145148	0.5594676276873369	0.9259922952653162	0.5470346713060767
KarlssonFH_2013__S350__bin.1	0.9585799560064678	0.6707117104311476	0.5199706448013105	0.9003556706657693	0.42764037761245954	0.964078754862102	0.9103296059508281	0.8152656457005	0.5929887565976555	0.3817161404117738	0.7445850338747056	0.4130636916714637	0.5708235397594884	0.8570956258555061	0.9403095253614624	0.592464556621058	0.5252511251648186	0.45759555949610836	0.7829427290910962	0.5137214742937829	0.9245988397707184	0.8565019252078542	0.9510797734199592	0.832385192351942	0.5617154179189222	0.5224864120298202	0.9666381072572051	0.47600616946069835	0.8111333007164458	0.5522326992411469	0.8099525746268363	0.8139796869564124	0.5996600357005707	0.7895295864749338	0.8229594092521492	0.8033731777670102	0.6332060855887021	0.889651782005059	0.7336808890431603	1.0	0.7375850990561259	0.5600870603886227	0.5020536073989551	0.9688428884321827	0.5048681882470831
VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	0.6031990602345285	0.460152537715121	0.37185825591191696	0.6120793536725555	0.30924980034499355	0.6087961738488712	0.6089409963010604	0.5499479413278767	0.3937487017586413	0.26891465087145056	0.5137836139684965	0.3116879137438765	0.3990919729011066	0.5396732882889276	0.6025607447938103	0.4064866266625553	0.3732245541468248	0.3250248036672012	0.5287990251416937	0.3570163736457972	0.5859884116234694	0.5738113914954063	0.6046066441573655	0.5756847295851949	0.4053293372227892	0.3836524157933238	0.6036367530354657	0.33016680708101154	0.5283910064289558	0.3932532735034906	0.5733237043067423	0.5261777065026249	0.4115357372785249	0.5297889140186843	0.5365691206277489	0.5494247742511486	0.41842722171833613	0.5931724438675916	0.5394823419822549	0.6058790819611218	1.0	0.356298067184716	0.3721166140059116	0.6047482411651853	0.37772598430885823
FengQ_2015__SID31137__bin.54	0.9221451405816078	0.6950403274270383	0.5638463010881378	0.8685013637493856	0.4829669641329778	0.9163079498099527	0.8603506638779067	0.8112556859986912	0.7762357210129329	0.3524279444935876	0.75288377828214	0.43395084142923734	0.5826519885812619	0.8808301160633716	0.9387168100792177	0.6155390482561878	0.551523272133662	0.5235112429038291	0.7836074080621785	0.5553680978669039	0.8853471185746545	0.8263939719033923	0.8998043246976317	0.7969759040205329	0.6009616515834946	0.5582361369103906	0.9018176753875827	0.6141959665577744	0.806628667799044	0.5763079625285293	0.8092461508817471	0.812495111297085	0.654733886040281	0.8046948082134024	0.8364416474881129	0.7891507997123058	0.6524642560300362	0.8600562288275444	0.7238141994005735	0.9070857098523818	0.702477515146235	1.0	0.525157026727453	0.9084535927753397	0.5220816748839271
FengQ_2015__SID530177__bin.7	0.8920370174043023	0.7235489920332963	0.6122966812539186	0.8849493401333846	0.5233387839525719	0.8911299070492725	0.9608819190860372	0.8857132225376202	0.668024991873218	0.37264683146774247	0.7994717416167768	0.5042213630105392	0.6431784528994182	0.8335536750256091	0.8852231582746087	0.6370919670884636	0.5861098375837164	0.5451045177887008	0.7973478957777945	0.5735275429455671	0.8731070565743385	0.8572080519383867	0.8893795772388319	0.8557708577458588	0.6926601994098166	0.6172197910135695	0.8948545358677191	0.5580125858051271	0.8148343435350484	0.6327396628385954	0.8451179278566429	0.7999316156744738	0.6620016948640844	0.8226852011124037	0.82861933170119	0.8342543686280237	0.6519244851692372	0.8698781088012874	0.790217390541198	0.8977015424386524	0.8100039106847349	0.5798000846729945	1.0	0.8871356726763898	0.5972837240390563
ZellerG_2014__CCMD25963797ST-21-0__bin.42	0.9796266634494342	0.6760045782065305	0.5201590307663734	0.90243491057099	0.4284611574734777	0.9913690329729292	0.9076480972027539	0.8132432243654565	0.5868470221814424	0.3818786203787339	0.7531725193311755	0.409452234415604	0.5667733168661827	0.8571655916982701	0.9541322123817945	0.5966403996564758	0.52529482919829	0.45667094219934884	0.7826689324873282	0.5147295540376003	0.9355229299251835	0.8757526498513353	0.9511787611855713	0.8367398692893462	0.5623633800625772	0.5286411743321994	0.9657967968428789	0.48713014393411447	0.8150806980336254	0.5602469120123948	0.813351964707806	0.8199255962066289	0.5926920140140108	0.7883238271520666	0.8383285101303138	0.8024513406811115	0.6388507018911295	0.9077695371471296	0.739301379018035	0.9792143232461453	0.7440895258444838	0.566936427379707	0.5014556918822557	1.0	0.5126202295135576
HMP_2012__SRS023914__bin.23	0.9201818277276642	0.7476405958001116	0.6609056195750731	0.8669893420628806	0.5228348892417412	0.9012725386777688	0.8831592957900368	0.8263838929069591	0.6346453195749312	0.38969794234128385	0.8153179998666161	0.5513485249023389	0.6402247375956568	0.8469136538235048	0.8957087294053209	0.6676358280370013	0.6295192647428175	0.5539175829711395	0.8107297373615255	0.6070071927950018	0.8815090254039473	0.8868699209487848	0.9053379081155558	0.9003920633771939	0.683346742667081	0.6603940783246989	0.9006673449377282	0.5680364052768921	0.8363373078882357	0.6188712604631825	0.8271118281675471	0.8167930265788603	0.6762603709489977	0.8428184858662784	0.8312041581705412	0.8781772671352129	0.691257540089651	0.8883612658978649	0.7807900296991911	0.9122369748543065	0.8308692795711283	0.5824723689681056	0.60357113970823	0.916433599675338	1.0
