	HMP_2012__SRS015217__bin.3	YuJ_2015__SZAXPI015246-34__bin.38	LoombaR_2017__SID1015_aao__bin.3	XieH_2016__YSZC12003_37208R1__bin.67	LoombaR_2017__SID5362_xgk__bin.23	HMP_2012__SRS014923__bin.28	YuJ_2015__SZAXPI003415-12__bin.35	HMP_2012__SRS014979__bin.67	XieH_2016__YSZC12003_37284__bin.35	FengQ_2015__SID31750__bin.10	FengQ_2015__SID31501__bin.24	VogtmannE_2016__MMRS42570301ST-27-0-0__bin.62	VincentC_2016__MM068.1__bin.6	RaymondF_2016__P5E0__bin.23	ZeeviD_2015__PNP_Main_133__bin.18	Obregon-TitoAJ_2015__NO10__bin.2	FengQ_2015__SID31489__bin.59	LoombaR_2017__SID0013_eop__bin.26	XieH_2016__YSZC12003_35629__bin.65	LoombaR_2017__SID1035_bai__bin.20	FengQ_2015__SID31865__bin.13	FengQ_2015__SID31866__bin.19	XieH_2016__YSZC12003_36694__bin.76	RaymondF_2016__P21E90__bin.21	LiJ_2014__MH0382__bin.43	XieH_2016__YSZC12003_37405__bin.106	XieH_2016__YSZC12003_37222__bin.43	XieH_2016__YSZC12003_37134__bin.30	KarlssonFH_2013__S77__bin.15	HMP_2012__SRS014235__bin.3	XieH_2016__YSZC12003_37232__bin.109	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	FengQ_2015__SID31685__bin.27	RaymondF_2016__P5E7__bin.24	ZellerG_2014__CCIS23164343ST-4-0__bin.74	LeChatelierE_2013__MH0456__bin.11	YuJ_2015__SZAXPI015235-21__bin.54	ZellerG_2014__CCIS22275061ST-4-0__bin.14	VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	KarlssonFH_2013__S350__bin.1	VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	FengQ_2015__SID31137__bin.54	FengQ_2015__SID530177__bin.7	ZellerG_2014__CCMD25963797ST-21-0__bin.42	HMP_2012__SRS023914__bin.23
KarlssonFH_2013__S77__bin.15	0.9701464745008145	0.7240599316382836	0.5815242369481146	0.9201056792154418	0.46257257628149795	0.9800136268572279	0.9358007294822458	0.8596566373123818	0.6381278138559932	0.39101783526285716	0.7945665986587306	0.4613581939770807	0.6080094269802298	0.9164260487136456	0.967612049629052	0.6388579594397259	0.5829788423615211	0.5083855396112271	0.8281803028422137	0.5574360660646717	0.9478412613276804	0.9048569606422627	0.9537591836773373	0.8811648972915911	0.6306681045306931	0.5886693345488212	0.9806177382259879	0.5425720835161462	1.0	0.5885300335743777	0.8648207234363939	0.8590473140024012	0.6440272575049585	0.8453654944852923	0.9046759641380538	0.8696242379905028	0.6786132256325165	0.9447614778791	0.7712232615570058	0.97765593417413	0.7656839156651054	0.6001270766032167	0.5420835824799175	0.9722464129999081	0.5577933209447069
HMP_2012__SRS014235__bin.3	0.7179120488071147	0.5336468077524069	0.4295121599284387	0.6982254992628713	0.4040487393326867	0.7094161971140293	0.7919586981962298	0.7207789173476099	0.554375248084518	0.3113199457128171	0.5954593280035493	0.35218270728311957	0.5125984571389546	0.6453319544156092	0.7041969866813597	0.49387471943662925	0.4355981577686592	0.3710717918724303	0.6212945223451939	0.43681823293473776	0.6875020860923242	0.667128474017688	0.7076533528189334	0.6530472866421796	0.5077299669665676	0.4423445161575232	0.7089797224123597	0.4081069270589154	0.6378256165461911	1.0	0.6428414811178477	0.6327245110327967	0.4880639574082852	0.6152152000004109	0.6375221382536185	0.6301354458024228	0.5194490559565702	0.6959332368296326	0.6116042704684812	0.7119153999058242	0.6178047787304337	0.45917344015495365	0.46186109731794	0.7150102622904858	0.4425334840283637
XieH_2016__YSZC12003_37232__bin.109	0.9271634037849948	0.6871625585304331	0.5551958119473976	0.9666514918972704	0.45761806345748623	0.9287105871349499	0.9305926566672439	0.8441897247364207	0.6315415927260332	0.3810035468535169	0.7686515295662236	0.43796681365214746	0.5934394464685128	0.8465559781317945	0.9198220922898542	0.6121779132226755	0.5469247204343506	0.493419647299159	0.7961259778423866	0.5334204006782248	0.9098067444882741	0.8697407595071615	0.9333277901784177	0.8377464962131217	0.616964626555969	0.5596774986345004	0.928765253054975	0.5209524365151808	0.8384727720077414	0.5750868567968803	1.0	0.8295764677454994	0.6125743559872274	0.7879674338117444	0.8391871039879019	0.8094221996004335	0.6295373287842714	0.8928736312273785	0.8057467203893315	0.9348262795155773	0.8155622389874585	0.5769987858653225	0.5453187367670576	0.9285254580108312	0.5290760678574037
Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	0.9527180281488049	0.6855895116176826	0.547499958610109	0.8931754508278897	0.44008123455927123	0.9420077040383656	0.8949041686058598	0.8132731861570129	0.6037244463412256	0.3917153074533076	0.7641714387677954	0.42758562648658693	0.5863310345081317	0.8497514766993309	0.9461563507728873	0.611915965644551	0.5534596430167895	0.48323755405979646	0.8085032311708188	0.5321843193018536	0.9279802101134819	0.8768204653695382	0.9294950801216311	0.843253723710521	0.5877474885533958	0.5585643962318644	0.9448801624691184	0.5144492109247237	0.8338002726214149	0.566664857775137	0.8304978192126355	1.0	0.6152832632157922	0.7814811510436691	0.8514273073944421	0.8117192256963159	0.6508472970561671	0.9058573134097728	0.7482813997509248	0.9518916099931752	0.7409360737733416	0.587246210985429	0.5166713881801509	0.9489156768350898	0.528919576682591
FengQ_2015__SID31685__bin.27	0.9197999148573861	0.7347825822538466	0.6023104056437389	0.8719296965273977	0.4801331873745667	0.934991789819376	0.8697336252508666	0.7948853615520283	0.6658997749802348	0.3823219607127653	0.7887313750532141	0.4832129173508484	0.5991424922459405	0.8644493097366661	0.9036532262969045	0.6395761114151919	0.5958267955969105	0.5254989965334793	0.8332086602201546	0.5748555616371709	0.883430031016238	0.863906829653956	0.9048738064830019	0.8734975369458128	0.6339688621297817	0.608492975734355	0.9421455938697318	0.5591789819376025	0.8266399075594477	0.5780368545885788	0.8109760992519613	0.8136586997506537	1.0	0.836423402055586	0.842438727726084	0.8452496503071215	0.6705966064586754	0.8783622210058991	0.7669050659855258	0.9269804780149608	0.7652435686918445	0.6248446147296722	0.5649315818281335	0.9066186219059782	0.5784473636197773
RaymondF_2016__P5E7__bin.24	0.7714629653967837	0.580316908852991	0.4659386791464527	0.7049974381391557	0.3786289377896379	0.7521124399772194	0.7120571266397338	0.6529709014512132	0.4976543259258413	0.30937260123159793	0.6273092461272093	0.3695502362816637	0.47211533516568294	0.7238816858377667	0.7577306293796868	0.5078594843136022	0.4479507970339556	0.40904365448973257	0.6841905567333132	0.45050389612368547	0.7271132494871517	0.7142498509549361	0.7321783055147626	0.7092373654546874	0.49470961450184664	0.46880186815845065	0.7610814290802634	0.42547042050707695	0.6796744436762036	0.4564047473471884	0.653434131605363	0.6473363313771764	0.52392663744812	1.0	0.6776512402644527	0.682760486010716	0.5270957259780308	0.7240877775428611	0.611786845558838	0.7650665036218426	0.6175501753303276	0.4811346091209865	0.4401017887312408	0.7557923768925865	0.45205777424767957
ZellerG_2014__CCIS23164343ST-4-0__bin.74	0.9753608933524174	0.7224918652378773	0.5793018632184695	0.9227923978858246	0.46310756541038983	0.9781903961070669	0.9300100317462094	0.8527026251834606	0.6505039425089065	0.3871549809182289	0.8090740898790361	0.459049628461617	0.6058307251259565	0.8991508693480484	0.9826130390314678	0.6327387506628368	0.5680370190556541	0.5092391403199246	0.8309755698297681	0.5679302189681619	0.9710795623341743	0.9068973735106868	0.9563504777788193	0.8838523397847116	0.6215312707391545	0.5777441676192395	0.980505486213228	0.547516478227473	0.8904762770888628	0.5790169075265146	0.8519718141044207	0.8634395317958785	0.6460341956157865	0.8296198150073245	1.0	0.8525944259681848	0.6675126725999012	0.9422841134170292	0.7874958084463479	0.9756612394499935	0.7658974728487594	0.6129089125838951	0.5424931431079199	0.9838405404737354	0.5458016139405362
LeChatelierE_2013__MH0456__bin.11	0.9503938805533236	0.7365858145108088	0.5950960202026899	0.8853756933703038	0.4669066101808073	0.9411940745872927	0.8962263754538625	0.8255431060281723	0.6070886827680001	0.40092478942692283	0.7976187419259506	0.4691901042675802	0.6043313088002061	0.8635207267589932	0.9307257645456611	0.6212481202375656	0.5689896740873611	0.5139061568435025	0.8176986432095348	0.562467873045012	0.9147501765961232	0.8971587282838125	0.9317342182826126	0.8975004820502238	0.6182745823437492	0.5962057861900665	0.9478120522360362	0.5183470882999291	0.8568938784523783	0.5729226436614714	0.8226358646300259	0.8240551698894389	0.6488858220275243	0.8367724251398179	0.8535099559128304	1.0	0.6665543050002964	0.9295455001720441	0.7680444354596612	0.953627935662519	0.7851900164947548	0.5784443947480102	0.5471356412295105	0.9429168497212512	0.5771259348622924
YuJ_2015__SZAXPI015235-21__bin.54	0.9273531356379194	0.6973486383177394	0.5692533019873355	0.8589681536014848	0.453285872414398	0.910761624315473	0.8672953390733692	0.793184416985584	0.6000408016087492	0.37760060253804295	0.7558338014470285	0.44407293773297346	0.5818520844536157	0.8290001148616716	0.9036802022479743	0.6147842400643225	0.5552338920791734	0.4832167668325208	0.7938004412745416	0.5419179384787172	0.8931266432790779	0.8499312258597624	0.8987748659804301	0.8337305870917197	0.5868888544748335	0.564188530862074	0.9103638943478343	0.5205725254310027	0.8184545562082162	0.5780719354077389	0.7831245917696185	0.8087353158495963	0.6301174160581188	0.7906883185679893	0.8179042487960954	0.8158538822387854	1.0	0.8858509278365833	0.7314682693203332	0.9193676779255867	0.7311625429802661	0.5846161934384841	0.5229446189592619	0.9180493402311292	0.5554670441291685
ZellerG_2014__CCIS22275061ST-4-0__bin.14	0.9645887666639283	0.6978880190830419	0.5571480319123352	0.9066381590176865	0.441575849259634	0.9830592884466978	0.9174251514593001	0.8299373731276957	0.5995928167875603	0.4068439640388182	0.7807714687412608	0.4390504279765429	0.5930577092602894	0.8627372025244848	0.9659721509838417	0.6218372109950535	0.5467351917221688	0.47925540722364984	0.81520284032212	0.5405767903866283	0.9450055782312345	0.8971234544936793	0.9422328503974143	0.8665966319486863	0.5851983836963263	0.5563899373050226	0.9645640785745268	0.5010558414786292	0.8487403328039582	0.5768819028217209	0.8273319283824065	0.8384313528519639	0.6147721608590774	0.8090725323296915	0.8600134252127539	0.847476983677342	0.6598436733152826	1.0	0.7666941499018223	0.9629044430473446	0.7728167960734019	0.5747344647005015	0.5200005448405937	0.9726741159429296	0.5326221177187694
VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	0.914645457934634	0.6895603330433702	0.5577894867652541	0.9363181309804895	0.46150863675904064	0.9143765378401889	0.9164816701876476	0.8353413694544551	0.6237365477817821	0.387767863800174	0.7765527525786008	0.4535802162296508	0.6010205045358519	0.8338421772088978	0.9158871629178577	0.6275590903442276	0.5581339629675655	0.49067677395302595	0.8013386355163414	0.5401327202684231	0.8983561575742512	0.875237479806139	0.9115595874238847	0.850480427488505	0.6088972287809121	0.5638662855722629	0.9169693053311794	0.513982353672176	0.8090945694047471	0.5920472225674164	0.8718762271654033	0.808796321610538	0.6268283832484155	0.7982940226171243	0.839340375295141	0.8177303342860693	0.6362714054927302	0.8953413694544551	1.0	0.9167824033801417	0.83041133341618	0.5588358394432709	0.5516694420280851	0.9138764757052318	0.540331552131229
KarlssonFH_2013__S350__bin.1	0.9572951752398559	0.6695015349046506	0.519309014119238	0.8881294424475544	0.4219719500003534	0.962724080765277	0.8960372052405863	0.8028819611597267	0.5836689914706578	0.3803924863884703	0.7424203039338951	0.41221358459331114	0.5627583206438982	0.8562239225236361	0.9386831311269553	0.5918280561251295	0.5238481539914981	0.45715381794279586	0.7818059808272387	0.5129239835428694	0.9230910286020784	0.8543576135432857	0.9399227560903399	0.83101402657046	0.553564599106779	0.5216500480222152	0.9659324987493806	0.4750802791649553	0.8102050544657519	0.5443822646852562	0.799055497660144	0.8127396693338693	0.5985044397971051	0.7885907384269601	0.8214453155369731	0.8020334247182082	0.631721833969572	0.8882586273107009	0.724195814410434	1.0	0.7278459739478501	0.5591482123406492	0.4947764552144744	0.9678694863782612	0.5043145388335981
VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	0.5954057415490133	0.4540229032353787	0.36725909478548857	0.6115029667637311	0.3054115215453233	0.6007544959469067	0.6004616255981586	0.5424339461247576	0.38855863922372585	0.2656385670253791	0.5075617317797874	0.3077531941575591	0.39387417154461374	0.5324440998236327	0.5949451480930529	0.40137461988138107	0.36835284297117615	0.32100719016058843	0.5215620956099122	0.3527700761333889	0.5786027891062552	0.5664986640209422	0.5968239694382694	0.5684116750764753	0.39957256411215775	0.3787910260396575	0.5958027937508951	0.3261062951642848	0.5212334228286631	0.38806159824639047	0.5726337817561125	0.5196590834319244	0.40585443956613904	0.5228758191015976	0.5296927957764741	0.5424529762465374	0.4126904463627954	0.5856074866434349	0.5388362854750499	0.5978790122915234	1.0	0.3519914538625986	0.36699557598050286	0.596735592262546	0.3731516591040748
FengQ_2015__SID31137__bin.54	0.9209553177323032	0.6936285654145016	0.5634265880573837	0.8569955033472115	0.4765796949195009	0.9148618476403543	0.847272787396908	0.7995088085682508	0.7645365382450781	0.3518937642726278	0.7514777396291137	0.43322906220210705	0.5748491417822414	0.8793630282422356	0.9380573518778661	0.6149450907247872	0.550624068761713	0.5229796063982072	0.7821371405968701	0.5550177010791076	0.884713097526682	0.8257892035818056	0.8898520384380824	0.7964487190167522	0.5923715248873929	0.5573216712464142	0.9003365971320881	0.6135829311613396	0.8054617383877805	0.5686501075037694	0.7987552328993966	0.8120391503227657	0.6533736342633369	0.8031781179431772	0.8357344946241756	0.7878942043353813	0.6505793629646494	0.8586501901745179	0.7149353610136197	0.9055652040091497	0.6939865933483116	1.0	0.5181942419187754	0.9071671087431947	0.5216403402728007
FengQ_2015__SID530177__bin.7	0.8795312514261361	0.7131951558060329	0.6039136335456711	0.8728255153573362	0.5224709910742308	0.8784809131203122	0.9593134326052812	0.8840092311818483	0.6669528885356556	0.367355822461934	0.7880858216264377	0.4970473277104661	0.6420319271952668	0.8218904264050557	0.8725650370742742	0.628376125023959	0.5776811535185982	0.5382043006298519	0.7855821408787316	0.5654428868014741	0.8611243534556903	0.8451158215632488	0.8775169328436435	0.8437116259672275	0.6834563993756947	0.6086878985721438	0.8820166776310939	0.5502143855626226	0.8032616655304384	0.6314934392471264	0.8334476582581094	0.7887879194244484	0.6521905802346832	0.81112445877036	0.8166871796239985	0.8227926220754994	0.6425016306221359	0.8577128602551564	0.7792028802860065	0.8846895639481206	0.7988567039457194	0.5721128158825756	1.0	0.874715562629581	0.589302276271271
ZellerG_2014__CCMD25963797ST-21-0__bin.42	0.9786587156574981	0.6749020940056292	0.5197947109332461	0.890045258206721	0.42278284791750337	0.9905983258749629	0.893799974918286	0.801311551399258	0.5780207987732184	0.38094599335493323	0.7514378330669063	0.4089521875858215	0.559092835678262	0.8563952814628671	0.9530090913276005	0.596120112835964	0.5241732955943493	0.45646338307873274	0.7816482019744706	0.5141271166664815	0.9342997995050331	0.8745553154978005	0.9400804996023437	0.8356334164628116	0.5542931798374767	0.5279712703253162	0.9648113870981567	0.48631895685468957	0.814347296016611	0.5526017515926095	0.8021659964980847	0.8188719261010158	0.5916240568561183	0.7873709601375366	0.8371990392751069	0.8015143481691143	0.6375688358116077	0.9068761995170975	0.7296282508996875	0.9782305009516765	0.7342306660465028	0.5661335744141117	0.4944351931371351	1.0	0.5122844837849894
HMP_2012__SRS023914__bin.23	0.9191743539751934	0.746472068144957	0.6600443004655664	0.8567315564901885	0.5164693578986651	0.9007872485040435	0.8720785034899743	0.8159778242256287	0.626905508894858	0.38890828157614304	0.8137053323741048	0.5506894100318844	0.6319733856652094	0.8461864280514748	0.8949481576710612	0.6670873933816069	0.6281570467113077	0.5535202693786158	0.8094959367590279	0.6064161888261228	0.8807271690129453	0.885662371422936	0.8959655642633451	0.8987439214567787	0.6744497561487826	0.65914963539383	0.8995718946040557	0.5672290072977993	0.8352411480660051	0.611436529863083	0.8171350000638539	0.8159870475768837	0.6748236566188897	0.8419302061915647	0.8303172974729437	0.8770286051596846	0.6896434536200234	0.887779485280241	0.771222576493509	0.9112365959874166	0.8208073128404658	0.5819799839087995	0.595505673779999	0.9158333723552039	1.0
