	HMP_2012__SRS015217__bin.3	YuJ_2015__SZAXPI015246-34__bin.38	LoombaR_2017__SID1015_aao__bin.3	XieH_2016__YSZC12003_37208R1__bin.67	LoombaR_2017__SID5362_xgk__bin.23	HMP_2012__SRS014923__bin.28	YuJ_2015__SZAXPI003415-12__bin.35	HMP_2012__SRS014979__bin.67	XieH_2016__YSZC12003_37284__bin.35	FengQ_2015__SID31750__bin.10	FengQ_2015__SID31501__bin.24	VogtmannE_2016__MMRS42570301ST-27-0-0__bin.62	VincentC_2016__MM068.1__bin.6	RaymondF_2016__P5E0__bin.23	ZeeviD_2015__PNP_Main_133__bin.18	Obregon-TitoAJ_2015__NO10__bin.2	FengQ_2015__SID31489__bin.59	LoombaR_2017__SID0013_eop__bin.26	XieH_2016__YSZC12003_35629__bin.65	LoombaR_2017__SID1035_bai__bin.20	FengQ_2015__SID31865__bin.13	FengQ_2015__SID31866__bin.19	XieH_2016__YSZC12003_36694__bin.76	RaymondF_2016__P21E90__bin.21	LiJ_2014__MH0382__bin.43	XieH_2016__YSZC12003_37405__bin.106	XieH_2016__YSZC12003_37222__bin.43	XieH_2016__YSZC12003_37134__bin.30	KarlssonFH_2013__S77__bin.15	HMP_2012__SRS014235__bin.3	XieH_2016__YSZC12003_37232__bin.109	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	FengQ_2015__SID31685__bin.27	RaymondF_2016__P5E7__bin.24	ZellerG_2014__CCIS23164343ST-4-0__bin.74	LeChatelierE_2013__MH0456__bin.11	YuJ_2015__SZAXPI015235-21__bin.54	ZellerG_2014__CCIS22275061ST-4-0__bin.14	VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	KarlssonFH_2013__S350__bin.1	VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	FengQ_2015__SID31137__bin.54	FengQ_2015__SID530177__bin.7	ZellerG_2014__CCMD25963797ST-21-0__bin.42	HMP_2012__SRS023914__bin.23
KarlssonFH_2013__S77__bin.15	0.9989598290060366	0.9982506267825251	0.9988264697002126	0.9858572751419451	0.9867982428654313	0.9988274972184448	0.984994987856149	0.9853078540582342	0.9849744540121024	0.9971086846992271	0.9973943464276198	0.9982356589624116	0.985904747563141	0.9989902417583326	0.9987152834323402	0.9992033549502042	0.997609756216215	0.9993042840085907	0.9987714678844563	0.9988148258829802	0.9987084644256087	0.9978837748231907	0.9879707713646542	0.9981901171378517	0.985876779567993	0.9981994938336078	0.9988585885300937	0.9980007198802873	1.0	0.9860411098206794	0.986019252159642	0.9987896977219103	0.9979178902854458	0.9988741380381785	0.9986108851998081	0.9981248874959688	0.9977283176593521	0.9987807987321108	0.9864381839844758	0.9988556181211224	0.9864540018410496	0.9985533251447068	0.9857975082954856	0.9991002093181894	0.9986893328661872
HMP_2012__SRS014235__bin.3	0.9864668158280396	0.9860672404615535	0.9866436885737069	0.9866343433522548	0.9991669936470567	0.9858164176196956	0.9992704432996438	0.9992133915637135	0.9993205817449387	0.9862635530286393	0.9865578819305604	0.9867052996091148	0.999116229351995	0.9862453502424937	0.9861309958257081	0.9863146031234906	0.9863206899999768	0.98802555678153	0.985721594723361	0.9862200091588362	0.986506470454306	0.9865411601756848	0.9860467945048654	0.9863230217629536	0.9874220933751032	0.9865106904410165	0.9857733213004638	0.9861572975709507	0.9860411098206794	1.0	0.9864251432695801	0.9862797581408156	0.9853799835781407	0.9861844959160139	0.9860549193777689	0.9865865159271053	0.9857936937955336	0.9860798147855766	0.9862730907199899	0.9857841910363541	0.986798138485034	0.986712217212545	0.9980304323173323	0.9863539445628998	0.9879866281162657
XieH_2016__YSZC12003_37232__bin.109	0.9866070424724618	0.9869363496730129	0.9877489941343917	0.9992900422128078	0.9868716948907394	0.9862218744572948	0.9850571286443611	0.9855303612502635	0.9851240060277872	0.9870799895744942	0.9878354117333815	0.9874204847452923	0.9863082517730253	0.9862295324109851	0.9867213267437683	0.9872363974177948	0.9868865830347862	0.9877744967578598	0.9860842976231727	0.9879961439271532	0.9868725664792767	0.9870710733840015	0.9864461684790393	0.9875546804517182	0.9851050939155845	0.9875584426532478	0.9866023893666256	0.9873443289777951	0.986019252159642	0.9864251432695801	1.0	0.9870661053579765	0.9863653275598204	0.9869951867057561	0.9868118404974919	0.9873753661334348	0.9863450473806415	0.9867421405998147	0.9989423949827263	0.9865460308318511	0.9987966265035839	0.9870361842673955	0.9861909572453028	0.9862470754420077	0.9879377518686963
Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	0.9984413451278299	0.9978553929771483	0.9987474842722447	0.9867616155950363	0.986777072559564	0.9988253089598352	0.9849353286611914	0.9854260433273467	0.9849064021373218	0.9986036761654205	0.998132460172866	0.9982456422892543	0.9859097640285656	0.9985468211103822	0.9990889842854646	0.9988229509550387	0.9981024337448321	0.9989637433772269	0.9982006729449119	0.9990339490505247	0.9993185477340969	0.9990604645800911	0.9883914551172616	0.9991003994531562	0.9855220431231054	0.9983831113639241	0.9986075022819465	0.9989105790807966	0.9987896977219103	0.9862797581408156	0.9870661053579765	1.0	0.9977753448849339	0.9984312177099657	0.9992524690111974	0.9983246606334841	0.9974022441058921	0.9983608468451117	0.987140627995525	0.9984765988114769	0.9876113659128051	0.9994388138857951	0.9860691888760648	0.9987149198531088	0.99901323961426
FengQ_2015__SID31685__bin.27	0.9980045544197734	0.9979565152389944	0.9974268178952478	0.9862346729952364	0.9858568023086653	0.9983246611822048	0.9849587655705255	0.9851254743681059	0.9852323883273602	0.9962031414409046	0.996996505275911	0.9975054423288899	0.9852458639315227	0.9983284098682815	0.9978128227547017	0.9983737876981263	0.9968285622713884	0.9985750787867022	0.9979233678297555	0.9978422407759489	0.9979698800271233	0.9969219065371238	0.9887579819524309	0.9968884801582482	0.9853180814542595	0.9973604281529078	0.9981559658563741	0.9975556329478545	0.9979178902854458	0.9853799835781407	0.9863653275598204	0.9977753448849339	1.0	0.9983246699607081	0.9975852942765064	0.9972676105656219	0.9974012582143487	0.9980361169291282	0.986407988748418	0.9980729149273463	0.986194886135634	0.997922435655239	0.9851796230953525	0.998198124603266	0.9978755012243408
RaymondF_2016__P5E7__bin.24	0.9988571806246492	0.9983504546571639	0.9987408667931787	0.9870480774256587	0.98684430005719	0.998705541234506	0.985604925330164	0.9858467831454328	0.9858078800336862	0.99657507350523	0.997424539678867	0.9981314988548228	0.9863467674350308	0.9996017841333334	0.9983542097898167	0.9989337445497712	0.9975618549923012	0.9990267993048034	0.9979225123210188	0.9984153249976783	0.9985116790039497	0.9978791041463647	0.9890341792950279	0.9984046161560097	0.9859611001529087	0.9984916652129641	0.9987307614631385	0.9980929622801522	0.9988741380381785	0.9861844959160139	0.9869951867057561	0.9984312177099657	0.9983246699607081	1.0	0.998211612231293	0.9983773305332583	0.9978055705192137	0.9984178802642119	0.9869269518159879	0.9988108766738365	0.9869512276792509	0.9981151981412771	0.9859475503796449	0.998791274623815	0.9989460605223903
ZellerG_2014__CCIS23164343ST-4-0__bin.74	0.998595237367641	0.9976873334007405	0.9988814065809641	0.9867529952004979	0.9867145222097019	0.9984158091583177	0.9850507611204199	0.985477835953392	0.9851813762814436	0.9982911553761863	0.9979102001560016	0.9980369630926754	0.9860654711073157	0.9983176280886205	0.9991302888067126	0.9988316286301784	0.9980644785933135	0.9987624169913836	0.9981071629234726	0.9993861304883053	0.9990255314595965	0.9983570896459169	0.9890030920212732	0.9995248018117656	0.9855409747566066	0.9982803206307532	0.998228973331567	0.9986245298137628	0.9986108851998081	0.9860549193777689	0.9868118404974919	0.9992524690111974	0.9975852942765064	0.998211612231293	1.0	0.9983643907942781	0.9973736015246909	0.9984734582372965	0.987255173091214	0.9981601842106016	0.987184642971571	0.9991545699977268	0.9855999593290996	0.9986527109103907	0.9989330410719438
LeChatelierE_2013__MH0456__bin.11	0.9991145777605885	0.9982865054075054	0.9985413170763043	0.987365195166004	0.9870409812928225	0.9987792316789379	0.9861576745920765	0.9862505828623954	0.9864652242519876	0.9971284621306509	0.997156923687536	0.998276530014205	0.9864614404448176	0.9985245386551437	0.9985403938732607	0.9988350088838079	0.9965370620221595	0.9991349614454222	0.998030064733771	0.9984022196550186	0.9985067986527553	0.9979844185844812	0.9892125557266196	0.9980779335137369	0.9859288940110693	0.9981264743169878	0.9983319432860718	0.9978582220276876	0.9981248874959688	0.9865865159271053	0.9873753661334348	0.9983246606334841	0.9972676105656219	0.9983773305332583	0.9983643907942781	1.0	0.997160126669805	0.9993384547044755	0.9871655854306471	0.9983323403296511	0.9873107323671134	0.9984076612766754	0.9862610889633413	0.9988323372839008	0.9986919930422755
YuJ_2015__SZAXPI015235-21__bin.54	0.9976454445191727	0.9975541647865126	0.9973907645480395	0.9858930910383611	0.9861700791826372	0.9980399524077901	0.9850500505925396	0.9850121137887133	0.9856780379371944	0.9964261209840986	0.9962249626977808	0.9974995025961273	0.9853580314536194	0.9978813748776459	0.997464359107303	0.9980833030273792	0.996561956074681	0.9977145432685217	0.9975003177562174	0.9976497891227527	0.9972499074794859	0.9972054772110287	0.9880333676122582	0.9971561007482579	0.9851321084109101	0.9972162937719118	0.9978721818310511	0.9965594987917222	0.9977283176593521	0.9857936937955336	0.9863450473806415	0.9974022441058921	0.9974012582143487	0.9978055705192137	0.9973736015246909	0.997160126669805	1.0	0.9977511340875037	0.9864024893963307	0.997655973856047	0.9862896698451363	0.9971111167424624	0.985546095044037	0.9979934809874559	0.9976649998357802
ZellerG_2014__CCIS22275061ST-4-0__bin.14	0.9994213715874927	0.9984191475575952	0.9995937213142047	0.9867121208120412	0.9866900388341943	0.9988759190194588	0.9853373198195109	0.985433156626165	0.9854590864094752	0.9972132786074531	0.9971752748480406	0.9983101241565139	0.9862923417910141	0.9986430770322311	0.9986182672983913	0.9987407117234817	0.9974296472715046	0.9993440783768647	0.9982803951494529	0.9985069369642782	0.9985732816860104	0.997857630174415	0.988768692417438	0.9986407845091618	0.9855516398942484	0.9988606352932546	0.9984710497455201	0.9978823940306909	0.9987807987321108	0.9860798147855766	0.9867421405998147	0.9983608468451117	0.9980361169291282	0.9984178802642119	0.9984734582372965	0.9993384547044755	0.9977511340875037	1.0	0.9869783946778216	0.9984340449572099	0.9872466138601587	0.9983651782221923	0.9860149963275947	0.9990158982060143	0.9993451080771335
VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	0.987000294484767	0.986492838587501	0.9876157802648116	0.9990516732027669	0.987309304595831	0.9866926352219003	0.9860758051671679	0.9859080396921593	0.9865501384139903	0.9875844886498147	0.9874994152993098	0.9871106279174171	0.9870365547930053	0.9867692094114381	0.9872731325497458	0.9871578743248188	0.986730244321687	0.9874665882390602	0.986366653919694	0.9879386622879992	0.9871800334072925	0.9868795987821775	0.9874255794932433	0.9876519977256263	0.9852115598679682	0.9873125981887574	0.9870470715455603	0.987164052856034	0.9864381839844758	0.9862730907199899	0.9989423949827263	0.987140627995525	0.986407988748418	0.9869269518159879	0.987255173091214	0.9871655854306471	0.9864024893963307	0.9869783946778216	1.0	0.987071934441285	0.9988024510592299	0.9877332630469162	0.9860614175453062	0.9869158527322163	0.9877464454696379
KarlssonFH_2013__S350__bin.1	0.998659704119034	0.9981956845129197	0.9987275614716186	0.986420668390777	0.9867448727742846	0.9985948512089982	0.9842997518516234	0.9848102460761328	0.9842834033136294	0.9965323603506112	0.9970927028582006	0.9979419467377717	0.9858709065870191	0.9989829567371786	0.998270362906425	0.9989256732933383	0.9973289516078994	0.9990346463287385	0.9985481080267811	0.9984476203724794	0.9983692266269618	0.9974964310044625	0.9882691046099108	0.9983527268455993	0.985489415899708	0.9983992617064321	0.9992700385981816	0.9980548775307009	0.9988556181211224	0.9857841910363541	0.9865460308318511	0.9984765988114769	0.9980729149273463	0.9988108766738365	0.9981601842106016	0.9983323403296511	0.997655973856047	0.9984340449572099	0.987071934441285	1.0	0.9867959302313201	0.9983237462273774	0.9855052287699271	0.9989952942158695	0.9989033782948232
VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	0.9870800218380891	0.986679124904583	0.9876319510100704	0.999058313427228	0.9875884194738741	0.9867908534130163	0.986075217871011	0.9863368972979948	0.9868188453403541	0.9878173843059316	0.9878900727474531	0.9873760918764701	0.9869258173283635	0.9866045093908288	0.9873612797273021	0.987423923824638	0.9869469703385803	0.9876390556619595	0.9863144045512519	0.9881061547148504	0.9873962993623842	0.9872558691185853	0.9871277056011472	0.9873662542448187	0.9857972947379645	0.9873286611694758	0.9870220637739889	0.9877016349625647	0.9864540018410496	0.986798138485034	0.9987966265035839	0.9876113659128051	0.986194886135634	0.9869512276792509	0.987184642971571	0.9873107323671134	0.9862896698451363	0.9872466138601587	0.9988024510592299	0.9867959302313201	1.0	0.98791289170849	0.9862380828142024	0.9867504386830441	0.9878898317965779
FengQ_2015__SID31137__bin.54	0.998709722800736	0.9979688056119522	0.9992556251057351	0.986752052578821	0.9867749355798211	0.9984218164101945	0.9847993649216796	0.9855201293091961	0.9849283117857701	0.9984842852863799	0.9981324625478921	0.9983367258264714	0.9866080491409287	0.9983344259075827	0.9992974897282431	0.9990350611661709	0.9983696003099374	0.9989844792966183	0.9981237192882794	0.9993690728921195	0.9992838729186884	0.9992681840113212	0.9889394994151716	0.9993385182649549	0.985706031868311	0.9983618658780535	0.9983576743992536	0.999001889576269	0.9985533251447068	0.986712217212545	0.9870361842673955	0.9994388138857951	0.997922435655239	0.9981151981412771	0.9991545699977268	0.9984076612766754	0.9971111167424624	0.9983651782221923	0.9877332630469162	0.9983237462273774	0.98791289170849	1.0	0.986741518337731	0.9985838747929713	0.999154663662109
FengQ_2015__SID530177__bin.7	0.985980664777168	0.9856902071024004	0.9863088467324698	0.9862999787375162	0.9983418143180846	0.9858056678056694	0.9983676594911394	0.9980761364825401	0.998395114927428	0.9858015457022168	0.9857581958215142	0.9857720520661019	0.9982174065393781	0.9860078013330155	0.9857006438636259	0.9863193345470415	0.9856192755612735	0.9873414786822154	0.9852438879423069	0.9859036305343399	0.9862757916931026	0.9858934708466702	0.9866618880185926	0.985908340218086	0.9867123879183991	0.9861768974915482	0.9856536926147704	0.9860250459561715	0.9857975082954856	0.9980304323173323	0.9861909572453028	0.9860691888760648	0.9851796230953525	0.9859475503796449	0.9855999593290996	0.9862610889633413	0.985546095044037	0.9860149963275947	0.9860614175453062	0.9855052287699271	0.9862380828142024	0.986741518337731	1.0	0.985999762573701	0.9866370914750333
ZellerG_2014__CCMD25963797ST-21-0__bin.42	0.999011921757491	0.9983691172568294	0.9992995991387663	0.9862708631734671	0.9867472011011271	0.999222583041902	0.9847428509714878	0.9853282848123226	0.9849599246914215	0.9975577919945461	0.9976968274601818	0.9987787419685322	0.9864487600962094	0.9991013285614081	0.9988228873948294	0.9991279725261458	0.9978649445195332	0.9995454952320451	0.9986958336143308	0.9988296040777273	0.9986925703464604	0.9986327939130553	0.9883320969347608	0.9986776621180078	0.985649491927795	0.9987327812523694	0.9989796924695304	0.998334763123313	0.9991002093181894	0.9863539445628998	0.9862470754420077	0.9987149198531088	0.998198124603266	0.998791274623815	0.9986527109103907	0.9988323372839008	0.9979934809874559	0.9990158982060143	0.9869158527322163	0.9989952942158695	0.9867504386830441	0.9985838747929713	0.985999762573701	1.0	0.9993450400330731
HMP_2012__SRS023914__bin.23	0.9989051362218718	0.9984370462736791	0.998696759289079	0.988168498648109	0.9878249683139779	0.9994615500274342	0.9874532348208483	0.9874077063085958	0.9878045099501291	0.9979736593927169	0.9980220386489993	0.9988045404300824	0.9871117883363347	0.9991413224137469	0.999150871584377	0.9991785422046524	0.9978360979436168	0.9992827207426914	0.9984781604206193	0.9990263641421485	0.9991130477754965	0.9986384141604927	0.9896476842865013	0.9981695286004262	0.986980275220785	0.9981156055577818	0.9987837348163786	0.9985786157866076	0.9986893328661872	0.9879866281162657	0.9879377518686963	0.99901323961426	0.9978755012243408	0.9989460605223903	0.9989330410719438	0.9986919930422755	0.9976649998357802	0.9993451080771335	0.9877464454696379	0.9989033782948232	0.9878898317965779	0.999154663662109	0.9866370914750333	0.9993450400330731	1.0
