	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.21	NielsenHB_2014__O2_UC31_2__bin.25	ZellerG_2014__CCIS51667829ST-4-0__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.113	LeChatelierE_2013__MH0140__bin.7	XieH_2016__YSZC12003_35734__bin.94	XieH_2016__YSZC12003_37097__bin.62	ZeeviD_2015__PNP_Main_61__bin.10	BackhedF_2015__SID326_M__bin.29	NielsenHB_2014__O2_UC31_0__bin.33	LiJ_2014__MH0323__bin.34	ZellerG_2014__CCMD86707194ST-21-0__bin.48	QinJ_2012__CON-024__bin.30	XieH_2016__YSZC12003_35992__bin.70	LiJ_2014__O2.UC31-1__bin.14	FengQ_2015__SID531248__bin.18	LiJ_2014__MH0385__bin.12	ZellerG_2014__CCIS51595129ST-4-0__bin.68	ZeeviD_2015__PNP_Main_154__bin.62	SchirmerM_2016__G88820__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.33	VatanenT_2016__G80467__bin.9	NielsenHB_2014__MH0140__bin.20	NielsenHB_2014__MH0126__bin.43	LeChatelierE_2013__MH0421__bin.47	ZeeviD_2015__PNP_Main_210__bin.30	LeChatelierE_2013__MH0126__bin.46	ZellerG_2014__CCIS09568613ST-4-0__bin.2	VatanenT_2016__G80479__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES5__bin.93	XieH_2016__YSZC12003_37331__bin.3	ZeeviD_2015__PNP_Main_586__bin.23	SchirmerM_2016__G89108__bin.11	QinJ_2012__CON-100__bin.28	LeChatelierE_2013__MH0430__bin.55	Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	SchirmerM_2016__G88826__bin.5	QinJ_2012__CON-099__bin.31	ZellerG_2014__CCIS87290971ST-4-0__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	LeChatelierE_2013__MH0407__bin.66	SchirmerM_2016__G88895__bin.6
XieH_2016__YSZC12003_37331__bin.3	0.7330475528436446	0.5733567621842899	0.675735691666023	0.6829632347261915	0.7007247496202467	0.40175716382173476	0.8376393501712108	0.5935419402178111	0.6416319095800829	0.5525044411832857	0.5222715687031745	0.6752461960299684	0.8137667027110528	0.8292413300378467	0.7899854535156149	0.7175143533894596	0.6982270667593522	0.507110398805386	0.6649574547514224	0.8438772817383693	0.8187237712726243	0.5341218042789835	0.6477539841919621	0.7810107232048609	0.8089528462192013	0.5442283926778404	0.8078048968873097	0.5342109497695734	0.7835673000180222	0.5055225148683091	1.0	0.7393363327411755	0.8369609433330758	0.6913940809968847	0.601492945598723	0.7920959810509512	0.8641973043948405	0.8039310908575988	0.7136511675806493	0.7937504827373135	0.767852269509024	0.8241864267140394
ZeeviD_2015__PNP_Main_586__bin.23	0.7258234291270461	0.5954006441399421	0.6524932242886715	0.6743417366759396	0.771101871310486	0.4487168209228748	0.8442059682452187	0.6340393407683589	0.5392757121646387	0.588522080473676	0.47256551861159046	0.6830154499262975	0.7702703561500513	0.8101569944774147	0.7590168052358028	0.7057600319494481	0.7465664879321596	0.527381299203973	0.5762778023248307	0.8000804756828643	0.809356251398541	0.6059852367593922	0.7149013470478703	0.749882514199476	0.8088863081964449	0.6038382151122361	0.78406394170965	0.5049986236183085	0.8023900541956562	0.5528181038845404	0.7684073072990374	1.0	0.8086337764401584	0.7067838726196373	0.5436804680567396	0.7306951179089167	0.7957265606211679	0.7913391976447316	0.7740292328085243	0.8135241960542833	0.8021154468156414	0.8185724898259805
SchirmerM_2016__G89108__bin.11	0.6890845858462118	0.5477039554278176	0.6498486383339616	0.6326258009800226	0.6854533782510366	0.37224515878251035	0.839445026856389	0.5379116801733886	0.5870370806633999	0.5243120995099888	0.5038505936675461	0.6153764606106296	0.7935962825103656	0.8026346942140973	0.7739310450433471	0.7206284748398041	0.6785631831888428	0.48677411185450437	0.6436107119298907	0.810622114116095	0.7952665614398793	0.5193675202600829	0.6460260200716171	0.7526420561628345	0.797571145872597	0.506251177911798	0.7994051545420279	0.5108497455710517	0.7719627544289485	0.48080798859781376	0.7658405578590275	0.7119272403882397	1.0	0.6803359404447795	0.5707668794760649	0.7509856176969468	0.8188960610629475	0.801600193177535	0.6996104056728233	0.7618097436863929	0.7364858179419524	0.8159801404070863
QinJ_2012__CON-100__bin.28	0.6752502065660725	0.589762026896283	0.6134155274769792	0.6154847192466936	0.6648551341058402	0.4313789753937596	0.7680919458170932	0.5296068407235943	0.522350224349694	0.6035465805691144	0.45864698098950124	0.6822612548816683	0.6991081866933571	0.74489715994923	0.7868443573596265	0.6443506827434029	0.6603264097051065	0.44943673428508885	0.5501665047736505	0.7397074883170595	0.7481258181589393	0.5322220602935389	0.6286702794596604	0.7729436002395974	0.7375269081601141	0.5277584997043553	0.8090035843306392	0.48113170601426675	0.732209155932828	0.46756094100395923	0.6896305436587907	0.6783096956689498	0.7416193881278597	1.0	0.5112990197179915	0.6827084134505811	0.7452987359504576	0.8332303980513773	0.680876443635229	0.7139212371750878	0.7336347346869857	0.7359055169673082
LeChatelierE_2013__MH0430__bin.55	0.7704936457997651	0.5218720063081013	0.7627964276337683	0.643760871684054	0.7129647109855267	0.4005929650270931	0.8700591735720062	0.6141446701198486	0.6541103197691011	0.513893803677911	0.6296216456381991	0.6440787353591727	0.8425973325793583	0.8697263825972272	0.7972380983322694	0.7546088037701091	0.704320487367553	0.5516049920402369	0.7157389935312107	0.8364437728135238	0.8384075907953003	0.5459563262334999	0.666949114591611	0.7938083317162091	0.8340571610207814	0.541434232512888	0.8053963066348335	0.6344493099636214	0.8169307188899709	0.5476799903060359	0.8205655163572472	0.7136364394702389	0.850958376542012	0.699305353719927	1.0	0.8276779356071415	0.8318966539140696	0.8153102288003808	0.7088768260697386	0.8036190798988105	0.781730829176373	0.8424774751438509
Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	0.8699776722544917	0.5883908072394173	0.727913661019612	0.6840879567042751	0.7309278552089097	0.4202205881091806	0.8936109854291651	0.6144616831669243	0.637236052191148	0.5563104095180891	0.5527079209126488	0.6730468882655675	0.8597252270593477	0.8618434299862755	0.826897026523331	0.755204004381164	0.7188710784517188	0.5278716056870061	0.7020712422822806	0.8531685743070732	0.8419779453054277	0.5703725327223762	0.6917920408396385	0.7919067153721845	0.8372880553593621	0.5553005326894455	0.8403849194928524	0.575090208002382	0.8096341014548881	0.5348796843586064	0.8442844710512838	0.7493725145418489	0.8748013434380475	0.7295505945203891	0.6466803215003257	1.0	0.865926158931424	0.8376276538852987	0.7231987299701187	0.8011894181099318	0.7954591217707696	0.84492353373191
SchirmerM_2016__G88826__bin.5	0.6727933503901192	0.5229482565989353	0.639370332492024	0.6161061525494668	0.6692190351885566	0.3830019981574982	0.8180598617085918	0.5221864086087958	0.5859689103757758	0.5059970667555249	0.4843101975212701	0.6088056137502752	0.7768800033206541	0.7768278298487604	0.7629375797735267	0.6967729698754409	0.6538581273586157	0.46158735338101387	0.6298672660754826	0.8501837313314093	0.7861942651842098	0.5100994582029957	0.634850553269403	0.7176625362187665	0.771472986824613	0.5068958340779823	0.767887429825239	0.49246078918573644	0.7522990917780373	0.4603815985029384	0.7740418817501231	0.6857502429957835	0.8015805391220329	0.6692542018381205	0.5461830349164475	0.7276481351875189	1.0	0.7647544272505792	0.6788143419973965	0.7476305749228351	0.7257378943132645	0.7828462271950043
QinJ_2012__CON-099__bin.31	0.6151311143543148	0.5657214116918754	0.5691603259149108	0.5674370808569634	0.6296072927709206	0.3968826283153325	0.7653678339494158	0.47444786622271934	0.5130289123128281	0.5498252944993065	0.45242772192360575	0.6289982450985326	0.7002378830357902	0.7008520714926186	0.7854623486241907	0.6335924829826507	0.6094895092823628	0.43629675205239055	0.5591203739027808	0.7106452658516088	0.6996047548468127	0.4739619268092991	0.595132921745897	0.7647755614683595	0.7036973603965871	0.47414266596751997	0.8148492370264188	0.45130946602401445	0.696580079622634	0.43509624360175264	0.6758884222499644	0.6401318313584604	0.7365136931557761	0.7023125954089007	0.5024540481512928	0.6606876637948621	0.7178383055541576	1.0	0.6202924619324912	0.6805264920856271	0.6602907411225417	0.7161770204770973
ZellerG_2014__CCIS87290971ST-4-0__bin.19	0.7043622761044647	0.6128819339865892	0.6350435741935004	0.7049902814320546	0.8170605640648066	0.46661740208833696	0.8230741703972049	0.631772010456862	0.5346230939346894	0.6208163192344676	0.4713540867396102	0.7078345182352578	0.7466578615507955	0.8198080030543589	0.7532957631900512	0.6819999575033989	0.7896360908118638	0.540339224059282	0.5651606118566191	0.7974736782460911	0.8227935579200004	0.6317217565396703	0.7619657443667551	0.7503257229565627	0.7925167532731657	0.6166250076308382	0.7824710289540137	0.5322534025106047	0.7974929028989766	0.5699725087463738	0.7479111740090787	0.7804983097482818	0.8012852186365809	0.7153877831715484	0.5445679731448463	0.7110672953915134	0.794261474841169	0.7732222845430755	1.0	0.8359270313122377	0.820000586857825	0.8256189073449305
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	0.6384894062369284	0.5185556432049632	0.6024191801381735	0.6064879579034299	0.6812858535268248	0.393786005336352	0.7709616476883575	0.5379547825084922	0.5057203242030142	0.5099814411087773	0.4447860982579045	0.5937783230681849	0.6927578523654467	0.7702710908623092	0.6838376657654124	0.6378556191131443	0.6584457924189006	0.4661464754346766	0.553543290852085	0.7246437842401092	0.8992385798988369	0.537673193487809	0.6355690145881189	0.6873768754125336	0.7363753420656998	0.5209659548423851	0.7102508288800186	0.466999715586616	0.7298462614326695	0.4781130202865543	0.6966023756849433	0.686945030264465	0.730658265880477	0.6281457405353468	0.5169737173224697	0.659667611981062	0.7325486122349723	0.7103784901010304	0.7000116646204154	1.0	0.7151821671960936	0.7517548475253352
LeChatelierE_2013__MH0407__bin.66	0.7638523664379391	0.622578131907915	0.6906915714469231	0.7226844043156274	0.7854575302425915	0.46545646251353434	0.8687237134281943	0.6345847451547623	0.579382151907815	0.6274539833801299	0.5018907145943546	0.7213160427959153	0.7746357625837709	0.850855934988647	0.7941208168794617	0.7323970684164076	0.8021658216592176	0.5560519383453202	0.6210022305527334	0.8395486842741862	0.852298370211694	0.6188207266229899	0.739064369047202	0.7808349307561023	0.8532152825394601	0.6145691629838356	0.8115384807883844	0.5669220874770396	0.8410321603328645	0.5696444629072595	0.7961027889416636	0.8001638296771955	0.8344929871889195	0.7625714252347753	0.5941088049275697	0.773745877147762	0.840078211153431	0.8142738691664873	0.8112255027085282	0.844903679160765	1.0	0.8562226081617876
SchirmerM_2016__G88895__bin.6	0.6899223642345582	0.5511783137978055	0.6397723445695	0.6346252805509043	0.7318686986441708	0.40318167687601125	0.8447473098907	0.5516555152834006	0.5808701964857246	0.5355537185800651	0.49683857695632	0.627116054459258	0.774864817444673	0.7921035371198579	0.7511104281330442	0.7108735996005756	0.692563310889261	0.49516910772448186	0.6276268160740066	0.8112104373179215	0.8036467496131754	0.5658084693990499	0.6911414212067045	0.7478283063792507	0.7957286198426324	0.5262899453853056	0.7860424011624758	0.5112444095890121	0.8003687492787517	0.49001762789941855	0.7539188810464167	0.720455016473902	0.8157283961084381	0.6748859544382976	0.5649041122344922	0.7251128091358915	0.7995103165014567	0.7792258679120418	0.7206340038293874	0.7835639561857796	0.7554302644067157	1.0
