	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.21	NielsenHB_2014__O2_UC31_2__bin.25	ZellerG_2014__CCIS51667829ST-4-0__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.113	LeChatelierE_2013__MH0140__bin.7	XieH_2016__YSZC12003_35734__bin.94	XieH_2016__YSZC12003_37097__bin.62	ZeeviD_2015__PNP_Main_61__bin.10	BackhedF_2015__SID326_M__bin.29	NielsenHB_2014__O2_UC31_0__bin.33	LiJ_2014__MH0323__bin.34	ZellerG_2014__CCMD86707194ST-21-0__bin.48	QinJ_2012__CON-024__bin.30	XieH_2016__YSZC12003_35992__bin.70	LiJ_2014__O2.UC31-1__bin.14	FengQ_2015__SID531248__bin.18	LiJ_2014__MH0385__bin.12	ZellerG_2014__CCIS51595129ST-4-0__bin.68	ZeeviD_2015__PNP_Main_154__bin.62	SchirmerM_2016__G88820__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.33	VatanenT_2016__G80467__bin.9	NielsenHB_2014__MH0140__bin.20	NielsenHB_2014__MH0126__bin.43	LeChatelierE_2013__MH0421__bin.47	ZeeviD_2015__PNP_Main_210__bin.30	LeChatelierE_2013__MH0126__bin.46	ZellerG_2014__CCIS09568613ST-4-0__bin.2	VatanenT_2016__G80479__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES5__bin.93	XieH_2016__YSZC12003_37331__bin.3	ZeeviD_2015__PNP_Main_586__bin.23	SchirmerM_2016__G89108__bin.11	QinJ_2012__CON-100__bin.28	LeChatelierE_2013__MH0430__bin.55	Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	SchirmerM_2016__G88826__bin.5	QinJ_2012__CON-099__bin.31	ZellerG_2014__CCIS87290971ST-4-0__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	LeChatelierE_2013__MH0407__bin.66	SchirmerM_2016__G88895__bin.6
XieH_2016__YSZC12003_37331__bin.3	0.7403635977446513	0.5968589892124302	0.6838604824798538	0.6908067505985943	0.7108471074380165	0.4189844494220025	0.8483892664967432	0.5997782626605906	0.6495771221132308	0.5753530418887258	0.5305839834195824	0.7008425375247805	0.8226072320486084	0.8393598259571072	0.8205639659123092	0.7256092144898432	0.7062318168945186	0.5134210627944698	0.672345266599727	0.8515489431271079	0.8293513941453619	0.542031937900672	0.657395857470199	0.8112358718879534	0.8184080610694884	0.5501345227980742	0.8386222033418295	0.5408180144692464	0.794497116449113	0.5113800494323009	1.0	0.7477378929481733	0.8456061249710357	0.7187755850776242	0.6087928992559409	0.8004235215365206	0.8721225637856904	0.8359861357843515	0.7224591926057516	0.8038432326665121	0.7760810097577302	0.8333397698308489
ZeeviD_2015__PNP_Main_586__bin.23	0.7341777147916378	0.6189516553874723	0.6600731907270339	0.6819574923830736	0.7810268710512647	0.4670964500724649	0.8544463818219948	0.6380524215788553	0.5460659733359913	0.6115496318555265	0.479591922061007	0.7089512974947846	0.7778760774827634	0.8198388278780342	0.7876154412967356	0.7134169285917124	0.7554997570008994	0.5332253188673332	0.582609492585099	0.8092699557785119	0.8187230054423102	0.6133518055017138	0.7242704424456714	0.7791517809509443	0.8179132314264566	0.6102200772446142	0.8143647421516976	0.510439261429905	0.8119742196852351	0.5590216886313548	0.7771392199210428	1.0	0.8172907657331465	0.7337873776266229	0.5502128458054475	0.739127002735705	0.8049615298808619	0.8218112514102477	0.7831514825955448	0.8229337634289197	0.8101402705200448	0.8273833395267722
SchirmerM_2016__G89108__bin.11	0.6951908806068602	0.5698728444214097	0.6575439361100641	0.6392786468149265	0.6948754947229552	0.38822647710139463	0.8501119016208066	0.5438292145684132	0.5938136072370901	0.5451402303995477	0.5115040755748209	0.6387450527704486	0.8012786232566905	0.8127238032416133	0.8034012203166226	0.7281783005088579	0.6863329838861666	0.49219397851488883	0.6499970552205051	0.8181787127779871	0.8045926781002638	0.5263272121183565	0.6551566033735394	0.7814805762344516	0.8054451917640407	0.5110337942894836	0.8296162363362232	0.5162460539954769	0.7812326258009801	0.4854922493403694	0.7737511190162081	0.7195489186769695	1.0	0.7061849203731625	0.5774665473049378	0.7578233956841312	0.8270092230493781	0.8322721329626838	0.7076505371277799	0.7707253580851866	0.7437017056162835	0.8246033382020355
QinJ_2012__CON-100__bin.28	0.7006904153984334	0.6024391167767603	0.6358023462824206	0.639180913359095	0.6910545173929596	0.4407741204008955	0.7980750032260902	0.5504069367679905	0.5424460376229525	0.6159610891794046	0.4766036236215286	0.6962422630011434	0.7262249994061426	0.7736135355829722	0.802912212468694	0.6700717700738245	0.6865492262840641	0.4667404547856239	0.5708930909025541	0.7675366089009272	0.7775191912240075	0.5534282263951316	0.6536145371154453	0.7884490563445478	0.7667254317985276	0.5488657965746305	0.8252958212341577	0.4989997515429057	0.7610670943295927	0.485355155613108	0.716942205798231	0.7042253114220285	0.7697967980493229	1.0	0.530878337558816	0.7089350820775122	0.7725336781344275	0.8480290033532077	0.7073169009246841	0.7413905122774399	0.7611961379367018	0.7645772730453585
LeChatelierE_2013__MH0430__bin.55	0.7778084616715238	0.5429094009499031	0.770670578204562	0.6511757882711816	0.7207940796573394	0.41826337551905296	0.8792047788432747	0.6211460126987416	0.6621341823747227	0.5350036396268878	0.6393977098010015	0.6679597805862565	0.853049515609126	0.8791419963770566	0.8280634111689569	0.763106827659057	0.711913214435928	0.5585756019433588	0.7239310077771232	0.8465469204541762	0.8467822449429382	0.5519426124354944	0.6745277924367763	0.8230917423056355	0.8431211051821438	0.5476729656944311	0.8353277376448058	0.6420490616436011	0.8258844644567824	0.5538058906636765	0.8305242204217752	0.7222108560103894	0.8609469352058606	0.7260840512340048	1.0	0.8359902463267866	0.8418733585458351	0.8465837996651017	0.7178226689484947	0.8116306494341237	0.7899079161226251	0.8519440173578153
Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	0.8700476501325635	0.6119294444614053	0.7360832352556782	0.6922589030555978	0.7407405374644065	0.43786153093073665	0.9042263551096028	0.6212996195467423	0.644956601709587	0.5785856716178303	0.5610723355151109	0.698579208954973	0.8684031699978767	0.8719713557219093	0.8580567349076755	0.763483347837735	0.7262568318476184	0.5344008161341545	0.7093136096338957	0.8625476681415762	0.851704184299777	0.5782299507376321	0.7014321796016544	0.8215632714932422	0.8467758893279277	0.5610726785439251	0.871393695199003	0.5814955850476484	0.8196416240767809	0.5407272965521831	0.8531606846443495	0.758019927915925	0.8827664725009237	0.757576734688137	0.6531748860372523	1.0	0.8756884159512515	0.8700380453257693	0.7315686330336062	0.8106052160275411	0.8039257589598269	0.8536333783501481
SchirmerM_2016__G88826__bin.5	0.6799460163104074	0.5429765282791748	0.6465852606771136	0.6230163991887457	0.6780023382939447	0.39836550024847256	0.8283123813125577	0.527909060197233	0.5930157880961467	0.5252361065791613	0.4919318481861503	0.6312488542013769	0.7848936756528025	0.78659464613703	0.7902528424453389	0.7047148676523322	0.6615576058544977	0.4668978057163677	0.6374108006581352	0.8502413815765959	0.79565985894138	0.516811964501285	0.6433032322186466	0.7444589466839002	0.7798227600861987	0.5123752016317326	0.7962170485611075	0.49804363892959636	0.7616980995020172	0.4652614035067491	0.781140356439936	0.6937088593437788	0.8095221486476982	0.6937103005999085	0.5527332557745368	0.7358514768263309	1.0	0.793479238417201	0.6869101659289357	0.7566488027773582	0.7335198126597633	0.791311012695737
QinJ_2012__CON-099__bin.31	0.6388780210902034	0.5757854442205949	0.5901547484343606	0.5896366114762872	0.6546090920454748	0.40364005417845666	0.7952712359041043	0.4930645406546762	0.5325760687285	0.5588535942470834	0.4702632676882217	0.6399289056568651	0.7272843616796187	0.7272429648364933	0.7993097279334533	0.6587233430034194	0.6341260422940453	0.45293476560999196	0.5808648098153268	0.738150627148645	0.7268068098618644	0.4931597804506249	0.6188257149613603	0.7782977185198653	0.7316743210241309	0.4933102160374076	0.8289958641036339	0.46849943748995515	0.7240905817041106	0.45212766245284686	0.7028380376922315	0.664781351615045	0.7646952028905278	0.7147860324345618	0.5217271195860099	0.6862517025466364	0.7448009082413268	1.0	0.6448234735793442	0.7066200316347641	0.6862387153017343	0.7439418561045733
ZellerG_2014__CCIS87290971ST-4-0__bin.19	0.7123533234871632	0.6376780261880245	0.6414669691795086	0.7132491248567004	0.8270597444874994	0.48572434613414156	0.8331519358044994	0.6384503850495609	0.5420471826945745	0.6453422544716712	0.4776108680672782	0.735195921135752	0.7551649390898915	0.8289535414340174	0.7823600656066575	0.6899933658083814	0.7988929298134905	0.5458870541524744	0.5723863831446339	0.8066414767501433	0.8323677723315422	0.6391303306674023	0.7713915579490062	0.7793795698601963	0.8017563912695792	0.6241603970126913	0.812620681072115	0.537690269256441	0.8068745335070523	0.5763861227686333	0.7571420428655795	0.7896968002420283	0.810493827368688	0.7431684184147891	0.5514402806394592	0.7192967959249132	0.8037341695944914	0.8038012872422843	1.0	0.8456122090711355	0.8285184571845058	0.8360420419549381
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	0.6459875259170637	0.5395231514471613	0.6080933260012862	0.6132582391620001	0.6884908042967604	0.4096318131762761	0.7786187790220981	0.5439994848361347	0.511837047794723	0.5300228406259806	0.45082148018666784	0.6165209436423723	0.7007411976599586	0.7777884162128621	0.7095345703479701	0.6442499776169208	0.6661006642620038	0.47128003816279684	0.5606942962830531	0.7332852061827572	0.8993710425374531	0.5436792020382865	0.6424683692493492	0.713453091985841	0.745323207426042	0.5278921409549342	0.737057425801858	0.47189207768919633	0.7375395446166082	0.4836216584604791	0.7054598614197904	0.6948905290908007	0.7392093081976298	0.6523146645743784	0.5221276154663264	0.6674202067942319	0.741384915245094	0.7376166497346087	0.7081221062632798	1.0	0.7232578691704082	0.7605936924624239
LeChatelierE_2013__MH0407__bin.66	0.7719901301795287	0.6474605565871375	0.697752597167515	0.7305939409712664	0.7947541136764414	0.4843249032787624	0.8788491215426015	0.6407071703011162	0.5855369425912116	0.6521442168290783	0.5088583140224523	0.7485885122363418	0.7819880781377471	0.8606500134300296	0.8246668768758247	0.7395982335757412	0.8101781272366004	0.5620582479567169	0.6271236547030963	0.8482456711094205	0.8614151080324923	0.626170039188993	0.7479118389464183	0.8110443224341554	0.8618989227614811	0.6206652285690929	0.8427618814053316	0.572715184942351	0.850343091375919	0.5756721270997976	0.8046342777730509	0.8081691282826412	0.8426691224434979	0.7912199304975117	0.6003233217050966	0.7819814048311403	0.8490861740765395	0.8462730416764681	0.8196522206261897	0.8544441719510913	1.0	0.864825501373867
SchirmerM_2016__G88895__bin.6	0.6969773510342407	0.573430445749168	0.6469612774986988	0.6413364232203123	0.7415095817112605	0.4202896886797563	0.8549919808954549	0.5573245276264628	0.5878869129626882	0.5574943889819152	0.5044449507902528	0.6512772867400985	0.7831750708295357	0.8018554041228324	0.7796971816556801	0.7182076653690084	0.7003748725303867	0.5007309631639312	0.6340927342909157	0.8197897605102081	0.8129961894534056	0.5732390941355735	0.7004299229176824	0.7758230474481349	0.8048025133592865	0.5318782956635603	0.8151634672676874	0.5168633761254419	0.8098274067322797	0.4952871569507149	0.7622918388831189	0.7282097614051449	0.824348933494422	0.7011803156300708	0.5712516868380706	0.7325875919370907	0.808155288016561	0.809434988730862	0.7297317427009663	0.792776800412613	0.7630204469502674	1.0
