	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.21	NielsenHB_2014__O2_UC31_2__bin.25	ZellerG_2014__CCIS51667829ST-4-0__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.113	LeChatelierE_2013__MH0140__bin.7	XieH_2016__YSZC12003_35734__bin.94	XieH_2016__YSZC12003_37097__bin.62	ZeeviD_2015__PNP_Main_61__bin.10	BackhedF_2015__SID326_M__bin.29	NielsenHB_2014__O2_UC31_0__bin.33	LiJ_2014__MH0323__bin.34	ZellerG_2014__CCMD86707194ST-21-0__bin.48	QinJ_2012__CON-024__bin.30	XieH_2016__YSZC12003_35992__bin.70	LiJ_2014__O2.UC31-1__bin.14	FengQ_2015__SID531248__bin.18	LiJ_2014__MH0385__bin.12	ZellerG_2014__CCIS51595129ST-4-0__bin.68	ZeeviD_2015__PNP_Main_154__bin.62	SchirmerM_2016__G88820__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.33	VatanenT_2016__G80467__bin.9	NielsenHB_2014__MH0140__bin.20	NielsenHB_2014__MH0126__bin.43	LeChatelierE_2013__MH0421__bin.47	ZeeviD_2015__PNP_Main_210__bin.30	LeChatelierE_2013__MH0126__bin.46	ZellerG_2014__CCIS09568613ST-4-0__bin.2	VatanenT_2016__G80479__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES5__bin.93	XieH_2016__YSZC12003_37331__bin.3	ZeeviD_2015__PNP_Main_586__bin.23	SchirmerM_2016__G89108__bin.11	QinJ_2012__CON-100__bin.28	LeChatelierE_2013__MH0430__bin.55	Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	SchirmerM_2016__G88826__bin.5	QinJ_2012__CON-099__bin.31	ZellerG_2014__CCIS87290971ST-4-0__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	LeChatelierE_2013__MH0407__bin.66	SchirmerM_2016__G88895__bin.6
XieH_2016__YSZC12003_37331__bin.3	0.9901183081889854	0.9606234848550206	0.9881192275003694	0.9886458609942559	0.9857601477000418	0.9588832339146879	0.9873290283717026	0.9896022866598808	0.9877686386070675	0.9602876859216135	0.984333460910684	0.9634777569506372	0.9892530371808921	0.9879449842530614	0.9627347608876575	0.9888440486439042	0.988665548699908	0.9877085993419596	0.9890118779512389	0.9909909331100026	0.9871856212604679	0.9854065174603457	0.98533323085524	0.9627418489116477	0.9884468209685874	0.9892642074338578	0.9632524558356365	0.9877832015152876	0.9862431011959615	0.9885456333885252	1.0	0.9887640304360232	0.9897763493159939	0.9619053503635876	0.9880091346890876	0.989596082247079	0.9909126770479965	0.9616560089280937	0.9878082733042212	0.9874443802982344	0.9893970601712377	0.9890160730974504
ZeeviD_2015__PNP_Main_586__bin.23	0.988620894510585	0.9619501603355645	0.9885164758320006	0.9888325067292375	0.9872923709687228	0.9606513191296172	0.9880151478259644	0.9937104214720067	0.9875651267375808	0.9623455723258607	0.9853492039248261	0.9634166018735894	0.9902224511681545	0.9881905649361855	0.963689594488082	0.989267290506578	0.9881756824063026	0.9890402434832355	0.9891321882996209	0.9886447284617067	0.9885593125128944	0.987989651817694	0.9870640925699465	0.9624344479893949	0.9889634708387484	0.9895417040992902	0.9627921017774081	0.9893412630596722	0.9881964657778246	0.9889027834286671	0.9887640304360232	1.0	0.9894076996144422	0.9631998235042877	0.9881275440976933	0.9885921028516349	0.9885274402354846	0.9629208608263451	0.988351870628161	0.9885658265673418	0.9900945256069642	0.9893509461940204
SchirmerM_2016__G89108__bin.11	0.9912163767808376	0.9610985341544039	0.9882969070909134	0.9895931987278939	0.986440568787542	0.9588350633933955	0.9874523874514868	0.9891187633240324	0.9885881251438138	0.9617930768486973	0.9850373002430647	0.9634148365479126	0.99041239773114	0.9875860544661362	0.9633182343665582	0.9896318996820175	0.9886792549975822	0.9889883523631516	0.9901748119636513	0.9907641221363056	0.9884088969310477	0.9867768724511462	0.9860635102280783	0.9630975855976167	0.9902239829947977	0.9906412913761699	0.9635842688812186	0.9895470224272698	0.9881343007628138	0.9903515231212856	0.9897763493159939	0.9894076996144422	1.0	0.963396301474798	0.9883981715302114	0.990977082488973	0.9901897563409083	0.9631467418283437	0.9886382740729767	0.988432177162376	0.9902973361230207	0.9895426111010523
QinJ_2012__CON-100__bin.28	0.9636926547398329	0.97895706051044	0.9647896568228497	0.962927250146018	0.9620878199509381	0.9786848987445298	0.9624307774484914	0.9622096041039471	0.9629533411999465	0.9798453038213354	0.9623237387588838	0.9799193343144523	0.9626605904024789	0.9628802052796267	0.9799880299993643	0.9616144292609315	0.9618048996706496	0.9629264608989534	0.9636944526756561	0.9637422889525522	0.9621959516924647	0.9616821746882638	0.9618364399208902	0.980334232148317	0.9619178881677086	0.9615437926684411	0.9802589126415849	0.9641922757007573	0.9620822676321525	0.963337744735253	0.9619053503635876	0.9631998235042877	0.963396301474798	1.0	0.9631190115406523	0.9630055426935924	0.964745948358214	0.9825494113487687	0.9626186547290343	0.9629489794548751	0.963791982281434	0.9624998583022892
LeChatelierE_2013__MH0430__bin.55	0.9905956077463608	0.961250634811271	0.9897827284530076	0.9886130339599795	0.989137856576826	0.9577529099457216	0.9895978667412375	0.9887283465791341	0.9878818178864527	0.9605426311422877	0.9847105111373562	0.9642477796999637	0.9877472727684462	0.9892899965891391	0.962774212190861	0.9888639131758041	0.989334757503566	0.9875207404711732	0.9886839848578023	0.9880654605237568	0.9901100262816654	0.989154151052807	0.9887644691143314	0.9644226650757083	0.9892495347279864	0.9886086522937413	0.9641680388893065	0.9881632851225965	0.9891585979006147	0.9889385424371356	0.9880091346890876	0.9881275440976933	0.9883981715302114	0.9631190115406523	1.0	0.9900569285871837	0.9881493997517653	0.9630590960078703	0.9875375308335408	0.9901290451008733	0.9896480503874547	0.9888883048403537
Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	0.9999195700625579	0.9615337398207636	0.9889012901737552	0.9881966901180231	0.986752875319763	0.9597111379388417	0.988260273967406	0.9889941404039383	0.9880293503501256	0.961500494753948	0.9850920922793619	0.9634510727457803	0.990007011445444	0.988385024726817	0.963685724828327	0.9891558296850625	0.9898303835888057	0.9877821847384506	0.989789611741197	0.9891262892696574	0.9885802615818476	0.9864112573116761	0.986256492013967	0.9639022858614955	0.98879534232358	0.9897123027457703	0.964414734835706	0.9889846505975767	0.987790367975559	0.9891856537835938	0.989596082247079	0.9885921028516349	0.990977082488973	0.9630055426935924	0.9900569285871837	1.0	0.9888519057212573	0.9627483055314723	0.9885589640048127	0.9883842371953238	0.9894683842448189	0.989796738460401
SchirmerM_2016__G88826__bin.5	0.9894805385299547	0.9631139273299456	0.9888414898639446	0.988908403296804	0.9870453203340132	0.9614336530613427	0.9876223996703761	0.9891597776588658	0.9881168800867939	0.9633706830458794	0.9845066939801056	0.9644462872261437	0.9897901173359775	0.9875834188088687	0.9654347808641998	0.988730338834274	0.9883615902413562	0.9886260927544821	0.9881653486654701	0.9999321954371597	0.988103467014455	0.9870117049152166	0.9868605060165924	0.9640055229579885	0.9892927294650098	0.9893059470163654	0.9644197285312281	0.9887904406211097	0.9876604553298417	0.9895116917779321	0.9909126770479965	0.9885274402354846	0.9901897563409083	0.964745948358214	0.9881493997517653	0.9888519057212573	1.0	0.9637989127177153	0.9882141445372397	0.9880813558133962	0.9893909909286822	0.9893028336963289
QinJ_2012__CON-099__bin.31	0.9628302963132679	0.9825212105833233	0.9644255636760587	0.9623504881019136	0.9618065199851864	0.9832587826872687	0.9623984866990783	0.9622429258302814	0.9632969681451519	0.9838449643328495	0.962073274716322	0.9829189454301763	0.9628116867776911	0.9637110365862279	0.9826758278733029	0.9618491430618115	0.9611488389239523	0.9632662033898103	0.9625654101520469	0.9627374680920006	0.9625731973807157	0.9610717369859647	0.9617133020773989	0.9826259839522314	0.9617630961977945	0.9611450372468383	0.982935225988719	0.9633084480142855	0.9620068223830063	0.9623305091338656	0.9616560089280937	0.9629208608263451	0.9631467418283437	0.9825494113487687	0.9630590960078703	0.9627483055314723	0.9637989127177153	1.0	0.9619570120320154	0.9630727429439417	0.9621881225867831	0.962678755873667
ZellerG_2014__CCIS87290971ST-4-0__bin.19	0.9887821855823173	0.9611150279872998	0.9899863979056875	0.9884208152007123	0.9879099660099054	0.960662988796267	0.9879040485003935	0.9895397124834057	0.9863036115731122	0.961995460444036	0.9868998346855318	0.9627835218968224	0.9887348086507451	0.9889673691919603	0.9628504780671937	0.9884152388978151	0.9884129166047473	0.9898370367075187	0.9873760601216315	0.9886346056230729	0.9884976152011226	0.9884083515172943	0.987780766479591	0.9627218264024483	0.9884757538611167	0.9879271587593214	0.9628982465984941	0.9898884784480947	0.9883728755605921	0.9888727126332395	0.9878082733042212	0.988351870628161	0.9886382740729767	0.9626186547290343	0.9875375308335408	0.9885589640048127	0.9882141445372397	0.9619570120320154	1.0	0.9885465492870111	0.9897191544101184	0.9875327626040971
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	0.9883927794588747	0.961136962916314	0.9906689555361101	0.9889601462708082	0.9895351532293959	0.9613169501727513	0.9901657505058412	0.9888884043162958	0.9880494707875033	0.9621876681889151	0.9866124792317696	0.9631113576777697	0.9886072842282267	0.990334999604191	0.963783435428727	0.99007472452319	0.9885079354310743	0.9891071925131126	0.9872461598443688	0.9882154694111008	0.9998527163624898	0.9889530286831636	0.9892611761271742	0.9634506923213042	0.9879946508156596	0.9868795430444939	0.9636302464591873	0.9896324555255565	0.9895689888900292	0.9886096123332015	0.9874443802982344	0.9885658265673418	0.988432177162376	0.9629489794548751	0.9901290451008733	0.9883842371953238	0.9880813558133962	0.9630727429439417	0.9885465492870111	1.0	0.9888342701565381	0.9883790188839551
LeChatelierE_2013__MH0407__bin.66	0.9894587204894743	0.9615692038285985	0.989880330436238	0.9891738266469553	0.9883025664493322	0.9610417704365535	0.9884787867835214	0.9904442693477638	0.9894886381444021	0.962139918116579	0.9863073880565697	0.9635681432527565	0.990597918613433	0.9886201379323178	0.9629595163175657	0.9902634094668966	0.9901104395341903	0.9893137239187721	0.9902388881292302	0.9897470896328188	0.9894165568541962	0.9882630721592462	0.9881704374252455	0.9627524774633934	0.9899249900508067	0.990178174473683	0.9629511000605756	0.9898848544309254	0.9890503831483023	0.9895293450754594	0.9893970601712377	0.9900945256069642	0.9902973361230207	0.963791982281434	0.9896480503874547	0.9894683842448189	0.9893909909286822	0.9621881225867831	0.9897191544101184	0.9888342701565381	1.0	0.9900524519704694
SchirmerM_2016__G88895__bin.6	0.9898777387970876	0.9611947148667859	0.9888881557842336	0.9895356907444776	0.9869983027800661	0.9592947144206988	0.9880178162676737	0.9898281664235998	0.9880645132214246	0.9606441412945559	0.9849213004867692	0.9629017735260244	0.9893890220789834	0.9878383721643152	0.9633360820133628	0.9897883772033196	0.988846599232061	0.9888925274276908	0.9898028823431643	0.9895347275538705	0.9885000200966304	0.987037477358852	0.9867388565121746	0.9639160744696029	0.9887253166260885	0.9894931785639367	0.9642757958685008	0.9891287198977973	0.9883201564001217	0.9893606588070267	0.9890160730974504	0.9893509461940204	0.9895426111010523	0.9624998583022892	0.9888883048403537	0.989796738460401	0.9893028336963289	0.962678755873667	0.9875327626040971	0.9883790188839551	0.9900524519704694	1.0
