	LiJ_2014__O2.UC20-1__bin.46	ZellerG_2014__CCIS22275061ST-4-0__bin.88	FengQ_2015__SID530168__bin.25	HMP_2012__SRS018313__bin.11	HeQ_2017__SZAXPI029499-101__bin.12	FengQ_2015__SID531155__bin.32	ZellerG_2014__CCIS81735969ST-20-0__bin.63	LiJ_2014__O2.UC18-1__bin.41	LiJ_2014__O2.UC8-1__bin.4	KarlssonFH_2013__S312__bin.44	XieH_2016__YSZC12003_37399__bin.8	NielsenHB_2014__V1_CD20_4__bin.46	BackhedF_2015__SID10_4M__bin.10	LiJ_2014__V1.FI29__bin.10	HMP_2012__SRS014923__bin.60	ZeeviD_2015__PNP_Main_454__bin.8	YuJ_2015__SZAXPI015211-166__bin.60	CosteaPI_2017__SID713A068-11-0-0__bin.28	IjazUZ_2017__S58_a_WGS__bin.15	YuJ_2015__SZAXPI017590-136__bin.13	ZellerG_2014__CCMD25963797ST-21-0__bin.46	NielsenHB_2014__V1_UC4_0__bin.35	FengQ_2015__SID530315__bin.10	ZellerG_2014__CCIS78100604ST-4-0__bin.51	SchirmerM_2016__G89021__bin.21	LiJ_2014__V1.FI20__bin.59	FengQ_2015__SID31256__bin.39	FengQ_2015__SID530403__bin.30	ZellerG_2014__CCIS27927933ST-4-0__bin.36	ZeeviD_2015__PNP_Main_433__bin.17	NielsenHB_2014__O2_UC11_2__bin.52	FengQ_2015__SID531281__bin.22	XieH_2016__YSZC12003_37353__bin.57	HMP_2012__SRS011134__bin.53	FengQ_2015__SID31233__bin.14	GeversD_2014__SKBSTL064__bin.11	LiJ_2014__V1.FI37__bin.84	SchirmerM_2016__G88908__bin.27	ZellerG_2014__CCIS82146115ST-4-0__bin.67	XieH_2016__YSZC12003_37097__bin.8	XieH_2016__YSZC12003_35577__bin.17	FengQ_2015__SID31237__bin.67	QinJ_2012__T2D-102__bin.42	IjazUZ_2017__S56_a_WGS__bin.5	YuJ_2015__SZAXPI015257-56__bin.4	QinJ_2012__T2D-107__bin.61	CosteaPI_2017__alien3-11-0-0__bin.38
FengQ_2015__SID530403__bin.30	0.6355379413154929	0.6292691514992623	0.5234246216202252	0.755101931463936	0.6331971440436163	0.6494548920022123	0.6745407678014074	0.6328840681495034	0.6770396339538078	0.5385376140784641	0.7101805161924919	0.6765531798444954	0.43629651884866144	0.5524679604330245	0.7341231674247977	0.6725340967588226	0.40020858968495304	0.4340456639180032	0.52127787016536	0.5806631621048038	0.7529379570075608	0.4437487202353045	0.62001733782152	0.7190553375038513	0.3348890168919371	0.5866510256297399	0.3981659417058809	1.0	0.63796714999512	0.3910463356150621	0.5910666204835071	0.5025752214590944	0.6562518538647458	0.744044764494591	0.7109249325910857	0.4880569966529967	0.7044728134921167	0.4471627018679302	0.5335819824440206	0.6653161281927139	0.5905683016398212	0.6646310354659875	0.6832085303612812	0.37235095884276737	0.6745491879354788	0.38727564648449836	0.580864479855786
ZellerG_2014__CCIS27927933ST-4-0__bin.36	0.666959479075286	0.6503654172635991	0.4840563840731087	0.7214604541524402	0.6543872160758352	0.6015149196271355	0.6191806985212907	0.589615980536324	0.6313518072061042	0.4945676526831978	0.661205656078612	0.6218171935449262	0.4504852507746972	0.5154801387197142	0.6932577674835436	0.6993910501170725	0.3918954206085239	0.4064754274245972	0.4960957468964778	0.5348779417983073	0.6885074219464938	0.4129483303775978	0.5780034111922449	0.6710230894483399	0.3211656432038069	0.557315366458608	0.36319888418355434	0.6574950772803868	1.0	0.377050738723501	0.551727606359144	0.4649137892949782	0.6113524698798982	0.6867481808026558	0.6594318203333565	0.45627654639663234	0.7352401245826733	0.4120154592329393	0.4847230023540698	0.6228396045415243	0.5689997254637138	0.6309723475692495	0.6524705899059003	0.3548215829699146	0.6354386900516886	0.3867068425802624	0.5556393539877185
ZeeviD_2015__PNP_Main_433__bin.17	0.6936848601354242	0.6952187222928228	0.520294644885824	0.7651542355739905	0.6518054059323194	0.6924090308643169	0.6809917924039418	0.6676887635995875	0.6938690669459155	0.5175910336439046	0.7215581459190307	0.7114984471437551	0.42475510170437886	0.6090550907379813	0.7515451510961738	0.6809595382931555	0.4966437805831686	0.5058182832068614	0.5421421460165098	0.5455058913925246	0.7615453589559991	0.5314524169438728	0.6812089700832371	0.7368121900469548	0.41659624519144967	0.6862384610918661	0.36016086916944234	0.7323260016155726	0.6851439715991804	1.0	0.6318680649182071	0.4853498245017994	0.7162154316567646	0.7536603040057455	0.7366007464317994	0.4958123412828965	0.7372365107933007	0.47320507665368616	0.5081183596849419	0.7086787211030047	0.6040234494552997	0.6931028526252337	0.6921581655582004	0.373547041903824	0.7001801212897918	0.4651221964906094	0.6178518618864641
NielsenHB_2014__O2_UC11_2__bin.52	0.6560999517872096	0.6660554700841045	0.5481639197280536	0.7685753167429957	0.6698871181626885	0.6698133422553624	0.683258413977762	0.6713123559137734	0.6971668171945795	0.535713647978963	0.7297856363477448	0.699706212119361	0.401717333954868	0.5864287103877417	0.744385747434525	0.6894781458845731	0.4262973986709059	0.4516100534475905	0.5243765935830937	0.5644613465935737	0.7452569610153068	0.477702759218934	0.6386869580172795	0.7366919071119035	0.3496418814078135	0.6239562118844059	0.35606461453733107	0.7256964774588758	0.6572780167532398	0.41425594882865474	1.0	0.4900806647914115	0.6653501348172473	0.7461526099284514	0.7107326558480799	0.4990907236899607	0.7177484156976335	0.4345241172031319	0.5253756227485427	0.6838039797637856	0.6145702247956595	0.698866952434746	0.7014951603944615	0.36468041874641105	0.6881323229636676	0.4151234031275346	0.6255520270517926
FengQ_2015__SID531281__bin.22	0.5974172780814182	0.5932972362490291	0.5679037325010347	0.7509127900694964	0.5762319862841953	0.6556513478306074	0.7006277916290372	0.5870132041122952	0.6227210827494399	0.7064414132497773	0.6825442532449661	0.6618660670419078	0.5729666339808656	0.4521745911047053	0.7088000913299723	0.6192681778243488	0.3712451251607958	0.38648938187140824	0.4256781963961356	0.7144964925621115	0.7386724332302473	0.36886606092606145	0.5813366793808318	0.6936276958141109	0.30744614487624583	0.5539993557975166	0.55690081524232	0.6692371908694491	0.6006994489622428	0.34511007504143487	0.5315302459181822	1.0	0.6015026634510906	0.7163791539338142	0.7015609678530729	0.4096200224655423	0.6705322213365571	0.38476777112056576	0.6532626001724668	0.6130504006898675	0.5263424792417981	0.6403999559659062	0.6483296604278238	0.3524969981387441	0.6495630227774504	0.36011683305166464	0.5644273834982233
XieH_2016__YSZC12003_37353__bin.57	0.6380630456774424	0.6364403853107391	0.522910225522977	0.7591088775041744	0.6279480293655211	0.6391157029158321	0.6829060002681412	0.6613234798223768	0.6917310950316691	0.5181113110884501	0.7249034082368092	0.6783618199472656	0.40084505096713646	0.5712516098627197	0.7429302142285457	0.6608574829669415	0.42545919175750285	0.4496971223576922	0.5047148156123167	0.5620076460861545	0.73453048887011	0.47181064357944086	0.6268941533036211	0.7216666192679747	0.36254392843068345	0.6013086101755513	0.35898415123162114	0.6966165459354267	0.6296811963971577	0.4059669536318909	0.5752477258784671	0.479492481890314	1.0	0.7380163241095479	0.7040574634657653	0.4753647329354552	0.6910193021016581	0.4252914003875859	0.5149269315305579	0.6573273638066296	0.5694091549896604	0.659518402203633	0.6831286386960214	0.3536018266101674	0.6614473935459232	0.39797919061993425	0.601106691747346
HMP_2012__SRS011134__bin.53	0.6755255661901277	0.6574362934066292	0.5678350610511516	0.8549992413023477	0.6705385216728227	0.6859456541990554	0.7267067335857204	0.6963100403550321	0.7389642144406093	0.5776723924329993	0.7654041553582301	0.7257064051368632	0.454895136459936	0.6024378204057016	0.8096994212769554	0.7176392402267258	0.43397006313516917	0.4547057501599027	0.541408949559091	0.6221589654053078	0.8143599376907549	0.49077404447312767	0.6496603147346768	0.7775844219204078	0.35892929514106975	0.6651888388852715	0.41551085321793446	0.7468001206233229	0.6688190630948333	0.403928709311237	0.60997831469242	0.5399695368486964	0.697827435659558	1.0	0.7588724408359888	0.5092793524755633	0.7483171317771388	0.4523267048128321	0.5844457377518348	0.704935760397519	0.6058244930651193	0.7133252277533522	0.7431280239863703	0.3797160742102342	0.721762713947936	0.4121003632144963	0.6160263834707632
FengQ_2015__SID31233__bin.14	0.7006336357852476	0.6962623932688634	0.5775035469056854	0.8454589992751521	0.6897805642109066	0.7294486390499894	0.7495111247850328	0.7064775652467619	0.7482817258904468	0.6037009045132024	0.7839668994484634	0.7527512032726005	0.4671770142118679	0.60487470665397	0.8235175104693286	0.73856274448986	0.4583270978578111	0.48481790600052005	0.5511565378856346	0.6477995808088366	0.828697623050665	0.5078119709425447	0.6893922229755884	0.793512820277014	0.38342322171901816	0.6588206967067493	0.4338678703433539	0.7764709521592023	0.6988390728969587	0.4295931906099173	0.6322504646300141	0.5754238938963124	0.724413161632722	0.8257810925890781	1.0	0.5254369779443915	0.7633179306637417	0.4709651178442171	0.5878353466603907	0.7417543325756011	0.6261854022153425	0.738936455000489	0.7505494882172504	0.39449784426722223	0.738940635207543	0.42559231443851875	0.6517339916880762
GeversD_2014__SKBSTL064__bin.11	0.5066540834769506	0.4954267805804106	0.3950425907720067	0.614150663133223	0.5127864196056247	0.4979014162213766	0.5176915009653967	0.516574502239904	0.5221944977859099	0.3782718590262729	0.5614290233283412	0.5324233709560205	0.3027469068148298	0.44768635130813106	0.5732981739061572	0.5367881101982903	0.3248541185663739	0.3325982930439375	0.474892905067359	0.4264222482694833	0.5808870273701877	0.3619806535645735	0.4815782715090071	0.5609153701737276	0.2627235255332433	0.46714391782599585	0.2697282844815932	0.5579253312822209	0.5061036783078672	0.3026541517306917	0.46469334600402784	0.35164764968679846	0.5119284350773478	0.5800377933215465	0.5499518942382029	1.0	0.5545577091944351	0.3550865881836148	0.36172995232301175	0.5103082837728043	0.513720533306732	0.521053872765401	0.5549807948848197	0.3099161747803302	0.5300148014363038	0.31534847253815096	0.46262910785797445
LiJ_2014__V1.FI37__bin.84	0.581348060861169	0.5586737799938146	0.4277006978565318	0.6329503056052217	0.5943710875153809	0.5307607771971657	0.5551220454517568	0.5317276015613915	0.5566756343585405	0.44821920894071854	0.5994081386287077	0.5639876958778925	0.4393173773229505	0.4473694228659468	0.6122461692770085	0.6294718773036013	0.3405018236893678	0.3429678078634	0.4223886696867999	0.4762549131698594	0.614969826459274	0.3600686121240971	0.509996863247995	0.5913309235610976	0.28123294174796687	0.49101715397488144	0.3375481799759442	0.5790991638369305	0.5864401703095883	0.32360803876861877	0.4805541825929456	0.4139323386546952	0.5351254873842477	0.612871002725545	0.5745035232615173	0.39877682402758324	1.0	0.3572691317489327	0.4427149485267491	0.5365352953816754	0.48850334770408316	0.5516407855786175	0.5900592333299879	0.30263804933667293	0.5676973691869017	0.34026774711045993	0.4865932954049572
SchirmerM_2016__G88908__bin.27	0.5430662085577171	0.5334980372376932	0.4476450784659257	0.6305010169032975	0.5410575689431074	0.5416961810680342	0.5493474673890989	0.5145310474025317	0.5642463197223663	0.43408951370578014	0.5929314341351289	0.5653589099761386	0.3465252002741104	0.4644167735826403	0.6123991420156969	0.5564283021568627	0.34472313962273654	0.38148842764571816	0.4519496807201531	0.4700856358935668	0.6141613549482741	0.3887522473326933	0.5299563090735877	0.6062175024813069	0.3125476796306326	0.5172716266939867	0.3061007381789907	0.6125747865656562	0.547662328333668	0.3461518900664356	0.48482929184836265	0.395834130724636	0.5488540897129444	0.6173628045663389	0.5907188371177307	0.42552225416447986	0.5953883605862019	1.0	0.42577235103113836	0.5580159191636593	0.5168977921742226	0.5426027166706602	0.5720355001229511	0.3077261056562264	0.5539294307386351	0.34454592213650886	0.5099176253276295
ZellerG_2014__CCIS82146115ST-4-0__bin.67	0.6723022804149039	0.653568447051292	0.6049117377349839	0.8269640030105629	0.651934481326724	0.7156742839099253	0.7525315114237021	0.6809938750616387	0.7433754639121746	0.7412873184362375	0.7800845423165762	0.729753315512185	0.6213871082158954	0.5232280501414446	0.8028254306056596	0.6934692195894215	0.3964783767183134	0.4550480997984307	0.503423109530854	0.7110297552619967	0.8130385274194804	0.43406986149680343	0.6474359390274497	0.7809199086449873	0.34983303487235384	0.6154108596541312	0.5640242056179873	0.7537951043748323	0.6644336162224357	0.38330175702680963	0.6045100049310944	0.6930442371077833	0.6852901992335176	0.8226044180876004	0.7603374555552672	0.4470242575242445	0.7608300243094305	0.4390723270440251	1.0	0.694370550119817	0.5863557914406582	0.6904997491197563	0.7262885728374556	0.3928671070047494	0.750400110733349	0.40223186092583463	0.6288886437760072
XieH_2016__YSZC12003_37097__bin.8	0.7719894439557387	0.7750066401709631	0.6261093959028318	0.9223891944315161	0.746612050752837	0.7811316800729079	0.8471322990099445	0.7555330290632363	0.8224308630272844	0.633731093788455	0.8478258009020886	0.8193931980281738	0.49377627131860385	0.6684442018514501	0.8753787334208943	0.7978152009961474	0.5189421537546816	0.5327463990779301	0.6030810393268694	0.70056654669685	0.8899403237479317	0.5767879117210591	0.7592534742105507	0.8577439013989439	0.43656894446867667	0.7423740377844004	0.45444452837728844	0.8471776227456923	0.7695351392973846	0.4818585655768664	0.7091848794169321	0.5862240210925945	0.7885058031439078	0.894315282627607	0.8647788274798297	0.5684254387995545	0.831105241227055	0.5186799583801395	0.6258720554801513	1.0	0.6719414397840056	0.7664979616502713	0.8141327205694221	0.43204777998981436	0.8128690168404483	0.4863183237040701	0.7167144677750675
XieH_2016__YSZC12003_35577__bin.17	0.42517992278182465	0.4217925071708969	0.35364397316790014	0.5073630033135285	0.43444905930948197	0.41915812424054066	0.43704557510177183	0.4282191454402886	0.44391923031809316	0.33728629311196756	0.4646716534301008	0.4418165266352216	0.27377786890519945	0.37468855818254976	0.48068052480774726	0.4542680420750083	0.26993296900836433	0.2882948366156138	0.4253083016157569	0.36628328498346313	0.4890100637307012	0.3017844657916587	0.4095124713725975	0.4717568104663538	0.2169546878131543	0.3886319772895688	0.2373952457962089	0.4750410920020602	0.44409809866944727	0.2594410009977837	0.4026372768417206	0.3179438821328373	0.4314815687093063	0.48551489610088544	0.4611715599937073	0.36147846852979143	0.4780132005459025	0.30350942168260014	0.33386439685499564	0.4244690673200749	1.0	0.4373346583753027	0.45710838529289616	0.2826948102625486	0.43842418521771603	0.26452689628929754	0.3891892091586753
FengQ_2015__SID31237__bin.67	0.5691268515140065	0.5652231073702532	0.4840412216363525	0.6985663339347314	0.5725057981658381	0.5766314196294432	0.5884571926251725	0.596628473271527	0.5982853493613283	0.48511314842836295	0.6511980474795853	0.6104824787154456	0.38790026614472667	0.4993298656597663	0.6649310289308574	0.6147683849312162	0.34532503406501225	0.37698649537929674	0.45816946168456035	0.5218295225783586	0.6871904388164286	0.38444027664067654	0.5479516148958924	0.6390491836463449	0.29068162081382154	0.5226341880532751	0.3468630473048929	0.6254844111372329	0.5761718166097506	0.3483030887412028	0.5356878503077288	0.4525933532614705	0.5847086905672244	0.668833692503248	0.6367097466456363	0.42895621488818425	0.6315438951499995	0.37275569830303473	0.45998878366925294	0.5665007029116715	0.5116685498624252	1.0	0.6087683323434099	0.3136271935148429	0.5912266970283206	0.3295378864528408	0.5276102191794934
QinJ_2012__T2D-102__bin.42	0.5570643336955856	0.5445677866714305	0.44090440674153214	0.6618690565394814	0.5667415983101508	0.5481148819537144	0.5719272650280953	0.5498507156550895	0.5794260533850742	0.45156785779859765	0.622225751011908	0.5772813211788584	0.37374613556176406	0.470465519038096	0.6548406999574892	0.5886027812376459	0.36920623735631897	0.3629582946682745	0.43239462013957464	0.4855501024727442	0.6258674619676421	0.3747789681929234	0.5236315877403229	0.6160479430188686	0.28975983829321267	0.5046393108273743	0.3314072758129587	0.5905463724317717	0.5472269502490278	0.31946982140464575	0.4938633795990744	0.4208405907855582	0.5562627470635232	0.6399691672001204	0.5939892581436472	0.4196363913052828	0.620451210898667	0.3609359673542844	0.44438335227300924	0.5526491561505977	0.4912005769571136	0.559135292142433	1.0	0.3132655474889629	0.610357108002468	0.3532638272039911	0.5001457279865553
IjazUZ_2017__S56_a_WGS__bin.5	0.44274383507131965	0.4272307315855428	0.33832673813048864	0.5087850079216584	0.4237526168660881	0.44166866458882764	0.4521395892601591	0.4301359163789247	0.44015304495695606	0.365180789298717	0.4683576091174457	0.45927773260139354	0.3098873666232479	0.36341800403868635	0.48443078991663097	0.4580695870109519	0.2909584341563125	0.3019820211722077	0.4360209299853925	0.39361670048716346	0.4951637101538111	0.30062953085492117	0.4172951676648039	0.4695400494825588	0.24340426162976073	0.4039254845064226	0.2704871881696644	0.48092153232802837	0.44466974964593525	0.25762666620529084	0.38363269210330536	0.34189927011990007	0.4302421975990331	0.48862469629523436	0.46651424786263523	0.3501550964316698	0.4755066277463191	0.2901299349707232	0.35918257383455227	0.43823503968244165	0.4539191817829045	0.4304270774888961	0.46809462488908443	1.0	0.44595303358733723	0.2791073366173406	0.40484148032438017
YuJ_2015__SZAXPI015257-56__bin.4	0.690656735336698	0.6735764869969244	0.5551720848798044	0.8146782456817157	0.6822327687256371	0.6907923937995604	0.722118900403372	0.6769416647413057	0.701817187503312	0.590469145118521	0.7688837640136252	0.7138424623706741	0.4872610344381726	0.5727262899742037	0.7888259819870997	0.7346143166310917	0.4499820888435752	0.4523226212606487	0.5278653081036855	0.6244443832097216	0.7821994900089662	0.4745269441023543	0.6518486645060231	0.7614000801232796	0.36499375759104485	0.6217261267601155	0.44437430713499926	0.7471610287150812	0.6829360730690395	0.4141275571090334	0.6208032252799546	0.5403098524078317	0.6901963444283585	0.7965072185139886	0.7493913386310789	0.5135503727428233	0.764942461734775	0.4478798066019039	0.5883575363575279	0.7070900623816964	0.6037178897478237	0.6958549980605079	0.7821388676333745	0.38244409917481503	1.0	0.4475762707912492	0.6175936308351686
QinJ_2012__T2D-107__bin.61	0.6895747257942247	0.6730846156643459	0.5086219918486546	0.7649641805156552	0.6725845974818666	0.6698607222080802	0.6854403097175561	0.6527125461904908	0.6775686948056853	0.5266736972253536	0.7222234654686744	0.7033703323477496	0.43072964891031	0.5975692822396339	0.7523210634232854	0.6998373367423151	0.5160914942361541	0.513539653190186	0.5392524763138239	0.5718606550727718	0.7457005429568069	0.5300598343436265	0.6665487136595177	0.734984768676903	0.4227839054287289	0.6559462302125673	0.37942778338792743	0.7076257318447944	0.6856004554011754	0.45381020848310566	0.6177916959218097	0.49413754905772794	0.6850472884328661	0.7502070005342851	0.7119930235225337	0.5040442030059834	0.756337293384095	0.45955447330951893	0.5202447921183149	0.6978428586214324	0.6008861860711019	0.6398127764086528	0.7467614206950183	0.3948507218444307	0.7383289462274153	1.0	0.6431408694581902
CosteaPI_2017__alien3-11-0-0__bin.38	0.5523749376765831	0.5570585302427435	0.45449540028742097	0.650981434953905	0.5419265023609577	0.5476166547722628	0.5922091329468467	0.5569333945976597	0.5686382699997067	0.47085336644213943	0.614822317160203	0.5912678782664803	0.36681637321706145	0.46905688783740185	0.6270375113648584	0.5766148852760316	0.3696960572495576	0.39675194791228774	0.4378554878823725	0.49695118732219495	0.6252461163957024	0.39471458319076336	0.5367853825924587	0.611809676504805	0.32056037306064195	0.5223243946074358	0.32401098847383397	0.5934847344289219	0.5508502380510124	0.3370876633851147	0.520570540331805	0.43307569728905354	0.578579514903851	0.6270883477206738	0.6096823705383766	0.4134872762467128	0.6048005161845359	0.38031303463715554	0.4548375680669476	0.5750882304060065	0.4943499301000107	0.5728119348121499	0.5911947521238843	0.3202565280724223	0.569687845222849	0.35963124089589305	1.0
