	LiJ_2014__O2.UC20-1__bin.46	ZellerG_2014__CCIS22275061ST-4-0__bin.88	FengQ_2015__SID530168__bin.25	HMP_2012__SRS018313__bin.11	HeQ_2017__SZAXPI029499-101__bin.12	FengQ_2015__SID531155__bin.32	ZellerG_2014__CCIS81735969ST-20-0__bin.63	LiJ_2014__O2.UC18-1__bin.41	LiJ_2014__O2.UC8-1__bin.4	KarlssonFH_2013__S312__bin.44	XieH_2016__YSZC12003_37399__bin.8	NielsenHB_2014__V1_CD20_4__bin.46	BackhedF_2015__SID10_4M__bin.10	LiJ_2014__V1.FI29__bin.10	HMP_2012__SRS014923__bin.60	ZeeviD_2015__PNP_Main_454__bin.8	YuJ_2015__SZAXPI015211-166__bin.60	CosteaPI_2017__SID713A068-11-0-0__bin.28	IjazUZ_2017__S58_a_WGS__bin.15	YuJ_2015__SZAXPI017590-136__bin.13	ZellerG_2014__CCMD25963797ST-21-0__bin.46	NielsenHB_2014__V1_UC4_0__bin.35	FengQ_2015__SID530315__bin.10	ZellerG_2014__CCIS78100604ST-4-0__bin.51	SchirmerM_2016__G89021__bin.21	LiJ_2014__V1.FI20__bin.59	FengQ_2015__SID31256__bin.39	FengQ_2015__SID530403__bin.30	ZellerG_2014__CCIS27927933ST-4-0__bin.36	ZeeviD_2015__PNP_Main_433__bin.17	NielsenHB_2014__O2_UC11_2__bin.52	FengQ_2015__SID531281__bin.22	XieH_2016__YSZC12003_37353__bin.57	HMP_2012__SRS011134__bin.53	FengQ_2015__SID31233__bin.14	GeversD_2014__SKBSTL064__bin.11	LiJ_2014__V1.FI37__bin.84	SchirmerM_2016__G88908__bin.27	ZellerG_2014__CCIS82146115ST-4-0__bin.67	XieH_2016__YSZC12003_37097__bin.8	XieH_2016__YSZC12003_35577__bin.17	FengQ_2015__SID31237__bin.67	QinJ_2012__T2D-102__bin.42	IjazUZ_2017__S56_a_WGS__bin.5	YuJ_2015__SZAXPI015257-56__bin.4	QinJ_2012__T2D-107__bin.61	CosteaPI_2017__alien3-11-0-0__bin.38
FengQ_2015__SID530403__bin.30	0.9841355260381724	0.983079254073679	0.9841036146988494	0.9851295750736506	0.9805561120284683	0.9846672883388876	0.9857018615823869	0.984876550195297	0.9850989883149739	0.9852901427781162	0.9847898958076815	0.984828293182983	0.9836822253613252	0.9832742293434621	0.9853383792747221	0.9823525202459366	0.9779963243030907	0.9857115167487029	0.9876663802261793	0.983573270681225	0.9861545903648581	0.9857814908561289	0.9853712419906789	0.9844210201999614	0.9874574966680096	0.9849626717491521	0.9865295056456591	1.0	0.9833229212201227	0.9858821962829196	0.9852009023124307	0.9869535708568117	0.9860101335673411	0.9848794883161295	0.9861901083352579	0.9869203955148566	0.9822776163450019	0.9943183752391457	0.9859414404666432	0.9849793493676753	0.9868438135353118	0.9855527317346143	0.977317895479128	0.9879190064685155	0.9782514216253569	0.9779932478734087	0.9860833620840326
ZellerG_2014__CCIS27927933ST-4-0__bin.36	0.9920500582311232	0.9898630049811459	0.98107831537207	0.9819130671929205	0.9874905357593535	0.9821412010201716	0.9813671547025052	0.9819363416657744	0.9819703419855814	0.9824243036832097	0.9818585444428174	0.9814508020408227	0.9932779146141215	0.9814337930200614	0.9813280684229893	0.9904982643369566	0.9769193706981317	0.9824239269500422	0.9822365610544509	0.9809129050925925	0.981688387066295	0.9840395533330827	0.9821649997251926	0.9823653566860406	0.984176331582669	0.9817293314582071	0.9825624761902729	0.9833229212201227	1.0	0.9825950196592399	0.9818081378698458	0.9829896967402201	0.9828583785374292	0.981801766645764	0.9827831691619617	0.9806730069806755	0.9908267268260167	0.9832398290566109	0.9831383636628377	0.9813080685356319	0.9812927588010767	0.9814385563635204	0.9759414954186358	0.9831156071069862	0.9765215925939845	0.976432119963826	0.9837511304791137
ZeeviD_2015__PNP_Main_433__bin.17	0.9836746890598462	0.9836602400865666	0.9872040189906557	0.9863995047309284	0.9822523171576056	0.9876657945614579	0.9877048882087726	0.9867318598487818	0.9879504792968068	0.9889062198296699	0.9873324486839614	0.9868023675415384	0.9833434000836314	0.9868476217132119	0.9879285360287785	0.9815773758479821	0.9784195112583417	0.9872236429055056	0.9866812941972969	0.9862930262515048	0.9879491857331749	0.9878692517173568	0.9864611130658978	0.9868538399286533	0.9890379723141586	0.9861484774449256	0.9875807038059767	0.9858821962829196	0.9825950196592399	1.0	0.9868942347842928	0.9880871430447534	0.9881764123580027	0.9869076826908095	0.9874057448558405	0.9846160634601616	0.9825362300151024	0.9861296991133522	0.9879934831720618	0.987778744626414	0.9847850271579085	0.9876255345399356	0.9792722784978284	0.9860687763114327	0.979860554551938	0.9799768644364708	0.9884562813332783
NielsenHB_2014__O2_UC11_2__bin.52	0.9834433307741612	0.9820599001041361	0.9866240282016063	0.9870497840121952	0.9802298812637693	0.9887495092347114	0.9868768809125302	0.9867098482635155	0.9876071237903017	0.9881914641873625	0.9869374874093393	0.9880224700611517	0.9827664300034947	0.9867215179564706	0.9871547284097176	0.9808975491182481	0.9783386805424497	0.9873480923512207	0.9843201456490521	0.9854368016092367	0.9865787969252225	0.988377666530227	0.9866603172022091	0.9864230133007656	0.9889654329093802	0.9867147012182526	0.9877658340220619	0.9852009023124307	0.9818081378698458	0.9868942347842928	1.0	0.9883914770374147	0.9878457856878737	0.9866510909717928	0.9875608620620984	0.983082725905357	0.9823735450102971	0.9856054299664997	0.9883688961457437	0.9868858751713273	0.9838332943414649	0.9868111991676797	0.9791739227681872	0.984118449684753	0.9784661293221588	0.9785613958908419	0.9871139868633555
FengQ_2015__SID531281__bin.22	0.9836640879304572	0.9832526145618128	0.9882671912388405	0.9882944321582153	0.9804726523476524	0.9871464033179483	0.9909019811364955	0.9878384312433961	0.9891952457786086	0.9877081596442848	0.987839644999657	0.9884242468986587	0.982061773538954	0.9861856928328555	0.9868829356110735	0.9814338861866369	0.9798653204088276	0.9884772353707163	0.9853814381663503	0.9946391615069661	0.9881903507372423	0.9913121609202015	0.9877784445812691	0.9882317916619772	0.9919084592035727	0.9896411926922065	0.9893012446119177	0.9869535708568117	0.9829896967402201	0.9880871430447534	0.9883914770374147	1.0	0.9890454122635738	0.988027984375648	0.9889164437215691	0.984297233217071	0.9820806349035731	0.9866681478383607	0.9878440137181611	0.990216997596233	0.9843119314147378	0.9870846360508413	0.9780990356624957	0.9854443076642502	0.9794085055566911	0.9783218506662531	0.9876652430253018
XieH_2016__YSZC12003_37353__bin.57	0.9841183507146899	0.9832107140122439	0.9872184084372004	0.9872680323308283	0.980255054992586	0.9876276038723772	0.988945029911372	0.9891518551895417	0.9884982330206551	0.9901710725635573	0.9885563112040666	0.9875990652276393	0.9834143346397203	0.9882693041637995	0.9897284017971237	0.98155734613572	0.9792612486078629	0.988756256325555	0.985485448561277	0.9871655349834618	0.9880805082152132	0.9890450555412192	0.9872713022058001	0.9890653423469925	0.9901743975091459	0.9875434035886528	0.9888270157030564	0.9860101335673411	0.9828583785374292	0.9881764123580027	0.9878457856878737	0.9890454122635738	1.0	0.9878072919159007	0.9888710917149178	0.9843007604818629	0.9823810351668878	0.9864184745684452	0.9897498129727417	0.9873133385690984	0.9843208230005275	0.987697377387512	0.9787223639567149	0.98587260880991	0.9793398322692258	0.9791942390813237	0.9896689170523404
HMP_2012__SRS011134__bin.53	0.9837810954180238	0.9827414630392827	0.9868814786427614	0.9880796683563163	0.9797330178147156	0.987151554821636	0.9885252617728546	0.9866282886321402	0.9874208025410944	0.9885516506922257	0.9868822383208631	0.9872702938159174	0.9828056852370578	0.9864893681933383	0.9878237615911172	0.9808855025641591	0.9784889330822626	0.9864187365933255	0.984707116975743	0.9868482787111995	0.9864578810878926	0.9950030062960874	0.9858324045272883	0.9872184169506801	0.9890587404637121	0.9973665945724892	0.9878260948980104	0.9848794883161295	0.981801766645764	0.9869076826908095	0.9866510909717928	0.988027984375648	0.9878072919159007	1.0	0.9879102633987288	0.9832640234726429	0.981846719294514	0.9850568962315135	0.9879791520012884	0.9875661543661074	0.9835680019159334	0.9866772017713429	0.9782911575166747	0.9845336180656266	0.9782141587142584	0.9782332552454025	0.9878454073307021
FengQ_2015__SID31233__bin.14	0.9840186227283001	0.9833279904974269	0.9885136508172745	0.9874381120746937	0.9799951894381442	0.987555150096548	0.9888676555343222	0.9877066593263121	0.9882605145520705	0.9891441256021243	0.9881418301604061	0.9883771413453997	0.9828440921255016	0.9868295154704773	0.9888934958231392	0.9818152820759608	0.9782826327088178	0.988161259072889	0.9855408178138559	0.9867185977834404	0.9883606261510496	0.9883124099491769	0.9870140285358613	0.9879942477316482	0.9894137203103611	0.9879902658340052	0.9885647994696719	0.9861901083352579	0.9827831691619617	0.9874057448558405	0.9875608620620984	0.9889164437215691	0.9888710917149178	0.9879102633987288	1.0	0.9838901956486855	0.9819434966635423	0.986236604696519	0.989325373151129	0.987933414137275	0.9845816613920411	0.9864061774579479	0.9787827660740132	0.9858040901769318	0.9783006682081462	0.9787054260212542	0.9884957267124851
GeversD_2014__SKBSTL064__bin.11	0.9817045670338017	0.9807783919745976	0.98284360148302	0.9821591750315213	0.977984849825017	0.9836496057615346	0.984320485026762	0.9831265649186762	0.9840501885202582	0.9839497335198258	0.9828460958706855	0.9832367522914431	0.9812598380532354	0.9830629789327247	0.9826157512602118	0.9791953989962839	0.9767264116815207	0.9847185160237312	0.989943781488386	0.982813821950671	0.9830973212804777	0.984071004875519	0.9832944728825521	0.9829972005762933	0.9852898466304478	0.9828658801522951	0.9840788427709901	0.9869203955148566	0.9806730069806755	0.9846160634601616	0.983082725905357	0.984297233217071	0.9843007604818629	0.9832640234726429	0.9838901956486855	1.0	0.9798258796463789	0.9874822052149367	0.9847669300998744	0.9826926852119434	0.9904560899155439	0.9823040674910032	0.9757804578973523	0.990031769193247	0.9770764556382111	0.9757734359346485	0.983849086940259
LiJ_2014__V1.FI37__bin.84	0.9927149414616535	0.9904602698098748	0.980336643131022	0.9812423515686082	0.9886522358245838	0.982155228725826	0.9814695014126077	0.9809050429259278	0.9812551714652689	0.9821926685832868	0.9810983309061472	0.9819151948843708	0.9925329743285007	0.9807409389714752	0.9810776269520173	0.9921593966737315	0.9769498520493735	0.9827299591980975	0.9815223414879508	0.9806430422814779	0.9819425759346205	0.984495257134943	0.9812609794219451	0.9815447974335366	0.9839563480575348	0.9818332118103941	0.9818704132648906	0.9822776163450019	0.9908267268260167	0.9825362300151024	0.9823735450102971	0.9820806349035731	0.9823810351668878	0.981846719294514	0.9819434966635423	0.9798258796463789	1.0	0.9825121368988547	0.9822789298947597	0.9813094491405949	0.9817712301716524	0.9805271499209812	0.9758132071564519	0.9822736750953254	0.9758012225122665	0.9761822023610199	0.983378816240577
SchirmerM_2016__G88908__bin.27	0.984429055877858	0.983642373030458	0.9849212144703736	0.9846496740706654	0.9812327953027313	0.9854475287887502	0.9859181303718593	0.9844864964100445	0.9851905355648689	0.9860933446720931	0.9853488311303575	0.9844987286181883	0.9845505262295449	0.9840182191856913	0.984870331582835	0.9817544684114463	0.9776129944552907	0.9859732854167429	0.989041199627784	0.9849474556124612	0.985202193513659	0.9858252682775062	0.9861506790508898	0.9856821339971527	0.9861077107333567	0.9843955015460816	0.9865855966688748	0.9943183752391457	0.9832398290566109	0.9861296991133522	0.9856054299664997	0.9866681478383607	0.9864184745684452	0.9850568962315135	0.986236604696519	0.9874822052149367	0.9825121368988547	1.0	0.9850709514948457	0.9859593603338034	0.9875378142842833	0.9846885326700775	0.977762821351563	0.9888864551566107	0.9787090158049637	0.9778315777256312	0.9859479910422372
ZellerG_2014__CCIS82146115ST-4-0__bin.67	0.9838319292890211	0.9837715582315394	0.9876845877250211	0.9876576693510736	0.9805666857237194	0.9876605022653876	0.9886965355080237	0.989669481556799	0.988982721661943	0.990466681789744	0.990648025888901	0.9889387631286243	0.9825008955157529	0.9886050887871377	0.9912723840017518	0.9820506047067201	0.9794566840576923	0.9873311395404767	0.9852322304770955	0.9867405711061354	0.987638955025369	0.9890281417200415	0.9868515937724321	0.9891835805204456	0.9895192432688705	0.9884807014405202	0.9882807244918648	0.9859414404666432	0.9831383636628377	0.9879934831720618	0.9883688961457437	0.9878440137181611	0.9897498129727417	0.9879791520012884	0.989325373151129	0.9847669300998744	0.9822789298947597	0.9850709514948457	1.0	0.9872305685322034	0.9841084603029121	0.9878884034383103	0.9774317695777489	0.9853606871730056	0.9787129013103985	0.9785010022781441	0.9889963377812243
XieH_2016__YSZC12003_37097__bin.8	0.9827405328844961	0.9814642347308139	0.986100215992005	0.9886439318949328	0.9790266590661019	0.9869489157347616	0.9916383895870368	0.9857963053988283	0.9874649789464075	0.9873329491381804	0.9869694421845587	0.9868731294180072	0.9827778031053304	0.9854890859187515	0.9870266177163133	0.9807497485281633	0.9787083461628607	0.987030353703672	0.9842757990954747	0.9873502056784986	0.9870766240301927	0.9889598788695156	0.986805358933382	0.9860695971085898	0.9887766207561873	0.9875352348253623	0.9879807717776994	0.9849793493676753	0.9813080685356319	0.987778744626414	0.9868858751713273	0.990216997596233	0.9873133385690984	0.9875661543661074	0.987933414137275	0.9826926852119434	0.9813094491405949	0.9859593603338034	0.9872305685322034	1.0	0.9834552464237439	0.9857519269652287	0.9781347014344217	0.9848931085778658	0.978709820896801	0.9790585573520221	0.987096722229158
XieH_2016__YSZC12003_35577__bin.17	0.9829686590301197	0.9818847408844994	0.982113101014255	0.98291310428738	0.9790267571707664	0.9836981024108572	0.9834118084703272	0.9835532456512516	0.9836731881591217	0.9842247063019424	0.9841566882535974	0.9833440225405231	0.981904084692726	0.9833279200580433	0.9837307707816689	0.9807447277309819	0.9771230904333329	0.9841299367341363	0.9984208673882736	0.9831971731121715	0.9834916758716682	0.9852541945288449	0.9834346702312019	0.9836484398520252	0.9856939043835846	0.9837930093909519	0.9842641699694294	0.9868438135353118	0.9812927588010767	0.9847850271579085	0.9838332943414649	0.9843119314147378	0.9843208230005275	0.9835680019159334	0.9845816613920411	0.9904560899155439	0.9817712301716524	0.9875378142842833	0.9841084603029121	0.9834552464237439	1.0	0.9827476948961181	0.9772481204096234	0.9989664914779063	0.9777104194486305	0.9765698964938382	0.9846787045677244
FengQ_2015__SID31237__bin.67	0.9831717292518217	0.9815908783834502	0.9849037631390323	0.9851203567782276	0.9791715821773798	0.9862690557819609	0.9866389912692053	0.9858968407018547	0.9863199892165554	0.9870486978342187	0.9863514651838791	0.9863927010264399	0.9808606077717918	0.985539247921458	0.9865030451913124	0.979312525174399	0.9781870977484114	0.9864580456720505	0.9840550010018327	0.985903128668402	0.9869886456520525	0.9871907759528069	0.9856105599442304	0.9864821435521626	0.9881293030511181	0.9863212783211669	0.9874107561236449	0.9855527317346143	0.9814385563635204	0.9876255345399356	0.9868111991676797	0.9870846360508413	0.987697377387512	0.9866772017713429	0.9864061774579479	0.9823040674910032	0.9805271499209812	0.9846885326700775	0.9878884034383103	0.9857519269652287	0.9827476948961181	1.0	0.977935071224692	0.9843783915780334	0.977632875158876	0.9786272034913572	0.9867947623670263
QinJ_2012__T2D-102__bin.42	0.9772096289332266	0.9764062612145294	0.976478716693202	0.9773396415826638	0.9752271099680184	0.9790749113446364	0.9785990400786142	0.9779527799973404	0.9784430722923537	0.9794098337130249	0.9781928742239046	0.9781305440878478	0.9766054117976567	0.9767633538081766	0.978449545728663	0.9762098497663453	0.9829441114687969	0.9794501286877775	0.9783384557345194	0.9790214314921332	0.9779427804606221	0.9804399264019885	0.9787632957425797	0.9779332952067057	0.9800865868682924	0.9779452776698581	0.9784179477662962	0.977317895479128	0.9759414954186358	0.9792722784978284	0.9791739227681872	0.9780990356624957	0.9787223639567149	0.9782911575166747	0.9787827660740132	0.9757804578973523	0.9758132071564519	0.977762821351563	0.9774317695777489	0.9781347014344217	0.9772481204096234	0.977935071224692	1.0	0.9776334441130345	0.9841314038605459	0.983317770865218	0.9791370769110206
IjazUZ_2017__S56_a_WGS__bin.5	0.9835842695395293	0.9830151058982499	0.9843689098364546	0.9834148196488237	0.979135136740412	0.9845366391184573	0.9850261643654159	0.984065177833294	0.9850919816434998	0.985517474149305	0.985317837922159	0.9838584311449787	0.9825752077981313	0.9844216361700846	0.9851806500970631	0.9817059411195735	0.9794684221737047	0.9851491455396638	0.9986424996122236	0.9845186960145008	0.9842122638913998	0.985621351450344	0.9850818897362141	0.9840068290570576	0.9876758903587511	0.9849636386210521	0.9856914078191962	0.9879190064685155	0.9831156071069862	0.9860687763114327	0.984118449684753	0.9854443076642502	0.98587260880991	0.9845336180656266	0.9858040901769318	0.990031769193247	0.9822736750953254	0.9888864551566107	0.9853606871730056	0.9848931085778658	0.9989664914779063	0.9843783915780334	0.9776334441130345	1.0	0.978375898654445	0.9784796043214091	0.9855175011401884
YuJ_2015__SZAXPI015257-56__bin.4	0.9777499039754177	0.9765313039892174	0.977590988321097	0.9779814776929254	0.9755194946898792	0.9790724838311955	0.9790232418594867	0.9778030608739529	0.9784954562246029	0.9794667645544839	0.9785412842749746	0.9789166362425035	0.9773340850090856	0.9770276456536942	0.9791430089929856	0.9758885378476857	0.9843890269688763	0.9795751986522404	0.9786932186617474	0.9799014364099862	0.9785375472270483	0.9801491223845571	0.9788396569274341	0.9779599099817753	0.9800645202416891	0.9785111174125536	0.9786890174446615	0.9782514216253569	0.9765215925939845	0.979860554551938	0.9784661293221588	0.9794085055566911	0.9793398322692258	0.9782141587142584	0.9783006682081462	0.9770764556382111	0.9758012225122665	0.9787090158049637	0.9787129013103985	0.978709820896801	0.9777104194486305	0.977632875158876	0.9841314038605459	0.978375898654445	1.0	0.9938819755034262	0.98014045257539
QinJ_2012__T2D-107__bin.61	0.9783883703416326	0.9768126796999562	0.9775709350932136	0.9779459950452694	0.9762772666782388	0.9785046194330825	0.9784561631186204	0.9786414180336893	0.9788556874654608	0.9780562146353373	0.9783181607191914	0.9778145698583418	0.9760612461907335	0.9783804207814513	0.9795392856459954	0.9763972282768835	0.9854410612014897	0.979394092973319	0.9792517788634323	0.9793736892974814	0.9786243442571797	0.9804202588297687	0.9780125964796349	0.9783513273496015	0.9800491516796193	0.9779464739068376	0.9771367132697112	0.9779932478734087	0.976432119963826	0.9799768644364708	0.9785613958908419	0.9783218506662531	0.9791942390813237	0.9782332552454025	0.9787054260212542	0.9757734359346485	0.9761822023610199	0.9778315777256312	0.9785010022781441	0.9790585573520221	0.9765698964938382	0.9786272034913572	0.983317770865218	0.9784796043214091	0.9938819755034262	1.0	0.9793316131862796
CosteaPI_2017__alien3-11-0-0__bin.38	0.9854898855474432	0.9840305821466909	0.9877584772375156	0.9871938639661603	0.9814729303648473	0.9876541381382398	0.9877284968240189	0.9890910000055559	0.9884597580199481	0.9903520950676422	0.9909579379610925	0.9880499930732174	0.9839448338364777	0.9877499258868869	0.9902535605814515	0.9825988390340966	0.9797073093894368	0.9879229240486977	0.9853954536253949	0.9872317153129302	0.9877099562018544	0.989111070607534	0.9867622363949001	0.9890614588851703	0.9902980999690738	0.987479271970233	0.9883554347864985	0.9860833620840326	0.9837511304791137	0.9884562813332783	0.9871139868633555	0.9876652430253018	0.9896689170523404	0.9878454073307021	0.9884957267124851	0.983849086940259	0.983378816240577	0.9859479910422372	0.9889963377812243	0.987096722229158	0.9846787045677244	0.9867947623670263	0.9791370769110206	0.9855175011401884	0.98014045257539	0.9793316131862796	1.0
