	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
ZeeviD_2015__PNP_Main_287__bin.47	0.9291653532752404	0.8341880413485292	0.8325229577330567	0.5828400043145563	0.919312037716762	0.8883200144097803	0.8548879629115715	0.9315132258952966	0.8810460076216846	0.8888876089504004	0.8441397958125765	0.9030664766307085	0.6213620802863525	0.9212761033273398	0.874655856538909	0.6360661300000943	0.5524286658281906	0.8686013402352271	0.9154854870683742	0.8972015075813665	0.9034403350273901	0.6554502166179533	0.8444681000348725	0.8929623513075096	0.8749422718652183	0.9340977707776779	0.8710968712136365	0.635451410451489	0.9125176587877144	1.0	0.609034178197458	0.9275725280053451	0.8122356417954838	0.7512176578452142	0.7290945610410229	0.5472627177306272	0.9016569152807551	0.8305389948968852	0.8710863989896398	0.7195114288616588	0.7967906822339768	0.9130213727619548	0.9361288586218344
RaymondF_2016__P7C7__bin.65	0.9653048840422775	0.9132167189679361	0.9021810563529592	0.5648537094367304	0.9705607351367862	0.9235147752778412	0.9185026267070346	0.9630514480397787	0.9315683313444499	0.9314643516010037	0.8900763520006759	0.9571416618400028	0.7162254703255622	0.9762877444437855	0.9379370906305315	0.734024690315018	0.6498067845157915	0.9278478061492645	0.9440759572025875	0.9489589434358319	0.9496453722109262	0.7824305102562207	0.8896100678386591	0.9328193376327875	0.9301897874020417	0.9736785027566817	0.9155985049662513	0.7176933718599945	0.9514195265834775	0.944868802746365	1.0	0.9690319079714284	0.8917400278958155	0.813782839930496	0.7780463018548199	0.6156803077800406	0.9435438733591712	0.9068032808858424	0.9377340051941131	0.7219841609606429	0.8289118926019224	0.9666338751381996	0.9702544822986672
ZellerG_2014__CCIS35100175ST-4-0__bin.18	0.9192488667231575	0.8316880762821035	0.8362842360332567	0.5912585819160645	0.9312657278525948	0.8582392801981178	0.8464966712956341	0.962300827524056	0.891516584057795	0.8684235213063223	0.8240587381629407	0.9127760015460649	0.6263208320453731	0.9128185490878166	0.8972558886054095	0.6305776367044827	0.5559395086732908	0.9048580578123694	0.9074816520133958	0.9277322314032641	0.8988973009992521	0.658623130791656	0.8392205290351089	0.875076316449136	0.889751630006577	0.9564169638586827	0.867151708642636	0.6408336447505817	0.8896029699209385	0.9081034612681526	0.6114989088862335	1.0	0.8105199053291565	0.7467811246801885	0.7233138486096949	0.5454948561047264	0.8820500123285346	0.830031797879697	0.8847197424182075	0.7532411743326571	0.7918871577678227	0.9200623962262894	0.9690320536775686
LeChatelierE_2013__MH0322__bin.16	0.9759240575988261	0.9153541838637684	0.9169604695955241	0.5965177779815953	0.9721281604451374	0.9115167079397107	0.9201241248586016	0.9670622764376777	0.9440722736861414	0.954820385826531	0.8827986181173377	0.9533247729982574	0.6976520223791617	0.9630499250970681	0.9410987801522517	0.7057953468464337	0.6163484056375921	0.9362065486563331	0.962725855269192	0.9552422880552753	0.9486917973646397	0.7150509034210768	0.9044764437922285	0.9501213733223272	0.9386804854932893	0.975552905928032	0.9195469136934789	0.7023999510837996	0.9523073160292275	0.9484967440154086	0.6712158733070409	0.9667852884527194	1.0	0.8193971078296494	0.7785863218074536	0.6050395915497264	0.9556739735241065	0.9043455929560671	0.9388651441499282	0.745347152159956	0.8520957534623498	0.9727304411629827	0.9728349995414106
LiJ_2014__MH0339__bin.62	0.9797930745640959	0.914826449957617	0.9107538036192246	0.5955655781561339	0.9769474991333018	0.909694394550389	0.9225869887733366	0.9688516366400568	0.9442273895318894	0.9263750775686495	0.8817309381514848	0.9592955798060333	0.6925282269727152	0.9624223729026405	0.9359925881443709	0.6983636605322028	0.6327317323742987	0.9356004865533202	0.9594552259393572	0.9417077861222756	0.9384160030887185	0.722625864944715	0.9143762345021346	0.9375182440795665	0.9354802509717373	0.9745601548634291	0.9191903335936211	0.7170890164128249	0.9483948883846416	0.958335031104277	0.6691604416920887	0.9730999605226507	0.8951425493015983	1.0	0.7780391046189835	0.6111046911248106	0.9420143868553118	0.9038983715426425	0.9336379746717067	0.7348110731626835	0.8661123361038728	0.9700192577323169	0.9688623242473086
HMP_2012__SRS014613__bin.25	0.9606893734912626	0.8614470153733806	0.874628958030864	0.5781018775473218	0.9460908917067165	0.8872112368998448	0.885770711221242	0.9428093981974106	0.9019429773040581	0.8862204590626189	0.8399317449350064	0.9405000263185774	0.6607288846719939	0.9859871898488914	0.9041011006495692	0.6558369607440095	0.6049808074273024	0.9193452204464031	0.9254824461751778	0.9196110713926392	0.9260894391877621	0.6728987281131046	0.9129534707540639	0.9023141025598315	0.9108733037010582	0.9771581400028384	0.8758969137969979	0.6636432506841164	0.9477179794528534	0.927769830381766	0.6381635363106418	0.9401468909764592	0.848416987542318	0.7760795447352518	1.0	0.5772863347949583	0.9060313517554491	0.9069055283004662	0.8996789133559118	0.7418474042220329	0.8549486587853077	0.9502732134849727	0.9555609155133689
LeChatelierE_2013__MH0408__bin.18	0.9893268438856654	0.9384681243107676	0.9494576875293723	0.5889834491166193	0.9905366357549333	0.9394238598874893	0.9361741728048094	0.9900266619515804	0.96244619915966	0.9563320971742054	0.9075477053505372	0.9655339602536841	0.7257560035921512	0.9808099091260184	0.9642543726996505	0.734818275302099	0.6555638793372202	0.954885930585865	0.9689223080967647	0.9673328277023726	0.9605058791231801	0.7520987562408975	0.9260454230316454	0.9646712855899829	0.9500355957992304	0.9896916426647062	0.9391930688231982	0.7333795535868003	0.973513933545202	0.9726447446175894	0.7053161046563028	0.9902881631171684	0.920848901648574	0.8513779994695528	0.8062937095475844	1.0	0.9683816241921149	0.9379655953804563	0.9617668544946094	0.7357823863609926	0.8732370773289657	0.9834788961114498	0.9900583026620075
ZeeviD_2015__PNP_Main_463__bin.42	0.9493932171517285	0.8632213062777425	0.8670418516169943	0.6036412437408436	0.9546891741193448	0.9097921632081867	0.8821266918855094	0.9413563509938119	0.9079439354514246	0.9865048214637133	0.8783416788752104	0.9197986136925196	0.6527884678459756	0.9371072311022675	0.9043152646885181	0.6584829335490784	0.5650372816128397	0.9118213325170008	0.9250344390265235	0.9290796580150001	0.9302729976166006	0.6841662475674021	0.8693607460695778	0.9553785013010299	0.9150001093302429	0.9518094155205213	0.8981621586163164	0.6593980276824175	0.9360746069577767	0.9413317516891523	0.6349413989897885	0.9406047055736558	0.854392342509785	0.7709165154264973	0.7433412415542388	0.5688392408107931	1.0	0.8559912973126627	0.920344718255964	0.7328564712570791	0.8160699057573306	0.9499376817615289	0.9506073294994861
LiJ_2014__V1.UC64-0__bin.18	0.9484052262741779	0.8665503480919723	0.8748498511467745	0.5711708443461687	0.9371983346865445	0.8805857388820748	0.8747703859818843	0.9383730371240521	0.9123194038960964	0.883568561738099	0.8403475737212155	0.932786866366081	0.6581454673185113	0.9611369276924583	0.9087832040584818	0.6626024265667018	0.5957866187572339	0.9060272600065645	0.9193025492194563	0.9279573421781517	0.9199520905672546	0.6888478126925447	0.8777739388809231	0.8927922792106461	0.9105590777434196	0.9725850939474032	0.8853611346243544	0.663727607234785	0.9285366317135108	0.9133743327517405	0.6427942946314947	0.932386661368989	0.8516661772073177	0.7792141010359264	0.7837804688444728	0.5803865001353211	0.9016889226711812	1.0	0.8993717645297448	0.7463494970085396	0.8289869343145554	0.9365827675759094	0.9382636285636959
LeChatelierE_2013__MH0275__bin.19	0.9651258349623917	0.8765643998683318	0.884941454665153	0.5978465079930225	0.9669933740429982	0.9316416877716497	0.8934808554851683	0.954766479240982	0.92792172458501	0.9434201716613261	0.8961511676597764	0.9344049290491897	0.6569141491836794	0.9444938946699002	0.9195821773176854	0.666508239340584	0.585853055576082	0.9246910387234453	0.9415257615148116	0.9358503684694912	0.9383695308983669	0.6962455522787784	0.8839141962080448	0.9208574333205696	0.9196588718182979	0.963913837927166	0.916386759730125	0.6748690595350858	0.9412615293667161	0.9313136368420227	0.6462261827187696	0.9661687682079462	0.8595757282618675	0.7824591279891262	0.7559026774777922	0.5785570013681851	0.9425054357927076	0.8743497761864135	1.0	0.7410105088260255	0.827281745365301	0.9730057750399147	0.9647513194812989
NielsenHB_2014__V1_CD6_4__bin.23	0.8874639446228418	0.7599687174648224	0.7840621213118671	0.7064665608473348	0.8830092921076821	0.7881577439513524	0.7919632168101567	0.9004170598318106	0.8338349998658972	0.8000270643913072	0.7566892934730929	0.8583148637149413	0.5655598305915398	0.8832110559257607	0.8525807481963168	0.5638049120651106	0.4818211409469611	0.8298174006968472	0.847844479717555	0.8632077886929362	0.8690693019093806	0.5858983549238905	0.7925642413558529	0.8083780139613247	0.8293596223664031	0.9537887709596643	0.8027249697049493	0.5582890184403596	0.8364451287752998	0.8376142617151022	0.541756576525176	0.8956801817946861	0.7430382339387467	0.6705489438791806	0.6786792333218736	0.48194488129460444	0.8171916183286885	0.7900595660432104	0.8068559467294756	1.0	0.7322703854603263	0.8727199469440401	0.908551616183043
NielsenHB_2014__MH0098__bin.13	0.9891298555330549	0.8559200199598864	0.8712853779297915	0.5867909880143789	0.9485506070324687	0.8696333582024475	0.8769699487437868	0.9402469067020648	0.9112772147238075	0.8859852044919434	0.8398824692123597	0.9357008245564739	0.6529971319774821	0.9522712848934666	0.8907050878331896	0.6615061236156462	0.5927202127762652	0.9047829846812716	0.9097275378608041	0.912226762719583	0.9108969110622341	0.6640967909153449	0.9685117046324377	0.8998572044531863	0.9011216535700098	0.9429483949732091	0.876368003139322	0.6764990504520042	0.9132120398810158	0.9215230071603671	0.6179316809906304	0.9354870551416086	0.8439107812454582	0.7852077620704022	0.7770439505072331	0.568245128721889	0.9040405447304931	0.8718079926749155	0.8949126512736539	0.7274900200567791	1.0	0.9418311015725678	0.9489078986890425
XieH_2016__YSZC12003_35387__bin.3	0.8742742702340642	0.778607915409568	0.7926182297455147	0.5420749084293965	0.8795001491941354	0.8036441808761468	0.795552140827732	0.8601861154796243	0.824648120466216	0.8229240993455158	0.7750157242450321	0.8513334496134647	0.5885052765713313	0.8607391668480541	0.8184357823754878	0.5952490436920191	0.5479273547086967	0.8338525097048263	0.8391610340474952	0.8414289771048266	0.858392902875819	0.6156859975177555	0.7987013143018316	0.8170024615831107	0.8369579580055747	0.8840643845970149	0.8169399970497521	0.597110006289698	0.8480199463669906	0.8378420714008056	0.5717594961706839	0.8624045674066791	0.7643986755596942	0.6977663163367338	0.6852883050537171	0.5077943725221401	0.8349778322981039	0.7815173211748522	0.8351450450489409	0.6879387232537679	0.7472954058296708	1.0	0.8709891162758069
LoombaR_2017__SID5443_cul__bin.35	0.9257973468953667	0.8155196715021806	0.8252175176711894	0.5851302038679753	0.9185287392850264	0.8385680214452838	0.835886355282299	0.9454721175608655	0.8659508852314264	0.8607253321157808	0.8114818355207878	0.9045019105551446	0.619749493259127	0.9142143391953191	0.8818533214595142	0.6226715187744288	0.552712867622841	0.8926911145986125	0.8925176334761242	0.9085855053253676	0.8970703815428154	0.6522095712300918	0.8364595972522602	0.8597387525148478	0.8773639317158188	0.9460051320241627	0.8543261414932148	0.6251731668450924	0.8840854452355296	0.8990002961750179	0.6005926517419264	0.950549834589521	0.8000361041872309	0.7293478266335259	0.7211509693069152	0.5349665030580447	0.8744278265731846	0.8193327362900886	0.8665724002093842	0.7494927562831594	0.7879276246813856	0.9114979768078367	1.0
