	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
RaymondF_2016__P7C7__bin.65	0.9540474521307318	0.9024345069776094	0.8922404304111505	0.558354975471341	0.9581790222492281	0.9096822200325099	0.9074499049153987	0.951798890178707	0.9182808574104657	0.9211849791512491	0.8741958832145014	0.945752630565658	0.7078835329392392	0.9753113096654857	0.9266788463772402	0.7262262095565508	0.6423608600749466	0.9170590954249725	0.9329606850965346	0.9379021599354675	0.9392798915361301	0.7751015630267528	0.8790496251449014	0.9225237183481194	0.9193198425031823	0.9624129474276791	0.9043711296992955	0.7051231956874401	0.944871239771602	0.9335650673553159	1.0	0.9575738276487011	0.8819261272663319	0.8034758478613886	0.7774004901670093	0.6084041627640415	0.9332271331891157	0.9009430475325525	0.9268193814992416	0.713415580227277	0.8192840182321981	0.9550612546293326	0.9589897393114103
ZellerG_2014__CCIS35100175ST-4-0__bin.18	0.9077553916193646	0.8217288757862965	0.8270447554003338	0.5839747503407648	0.9188869563077755	0.8449864898739414	0.8359402673523485	0.9550841492977861	0.8783540150269716	0.8584453538340717	0.8094223838003567	0.9016521261724283	0.618772488041834	0.9020570967505468	0.8903339674454918	0.6235193583625656	0.5489166011793358	0.8978976900785796	0.8964977221686534	0.9220488025430102	0.8878467304264648	0.6507948957303287	0.8287584473530559	0.8650115160304271	0.8787733389926691	0.9479484651871399	0.8561698292818334	0.6292504609744207	0.8790352883159837	0.8970928751321922	0.6042683898933696	1.0	0.8013070809874516	0.7372202306896957	0.714862266430656	0.5391245151246258	0.8718985789633675	0.819893180039154	0.8741853811772752	0.7468370003675492	0.7817352117816706	0.9084710105143691	0.9613565796697594
LeChatelierE_2013__MH0322__bin.16	0.9644477055244735	0.9047705524473387	0.9066544376165581	0.589656669418203	0.9597847687180898	0.8985294567244488	0.9092543336696322	0.9564046592680914	0.9309132043168546	0.9540658534348345	0.867671894585588	0.942354703598398	0.6964187226757161	0.9523213794368524	0.9301653979027179	0.7052896756244459	0.6091656730563453	0.9255856186370723	0.9516139288880736	0.9443425356935401	0.9380843193004984	0.7068690574459628	0.8937509553945397	0.9491088079733407	0.927830872236999	0.9644648261946253	0.9082864043535418	0.6898523342199394	0.9423913907487237	0.9373970466843988	0.6638289155889817	0.9557962640251918	1.0	0.8092567794796539	0.7701580604726528	0.597970589134489	0.9549328930875295	0.8937295545568498	0.9283145311687915	0.7366046042373658	0.8416735455073526	0.9612595921611788	0.9616631508147604
LiJ_2014__MH0339__bin.62	0.9670681421799111	0.9039571533825275	0.8992599499953576	0.5881938010541988	0.9637997382872174	0.8957323716268074	0.910454550616174	0.9567358978692252	0.9300262313960487	0.9150235027163222	0.8656494291147789	0.9469881320801223	0.6834871792131383	0.950576496214917	0.9241573990638993	0.6898389577979789	0.6244922551586074	0.9239189318270933	0.947091000299921	0.9302493351974301	0.9266422677499448	0.7133623813592098	0.9022878827248857	0.9258393612551525	0.923469384347064	0.9619240632145251	0.907244260587912	0.7040027093084383	0.9365169488751627	0.9465372486491866	0.6606851691414044	0.960641550344308	0.8840648443850986	1.0	0.7684783719567874	0.6030395555024144	0.9303775864844518	0.8918066798881275	0.9218482079220552	0.7252630320340989	0.8546004471427684	0.9576356608047367	0.9567111827774554
HMP_2012__SRS014613__bin.25	0.9495369596113113	0.8514606144155177	0.8654514368943812	0.5714969140635151	0.9337724649046768	0.8736248543316714	0.8749614382869337	0.9316836360413927	0.8892460960221635	0.8769629827543358	0.8251826809102363	0.9298000254523964	0.6529439161110338	0.9855674251969396	0.8934237537487316	0.6488248921771194	0.5977721823964031	0.9088411097511329	0.9146871653959348	0.9091935788001527	0.9163768846933154	0.666478327817537	0.9024087161797951	0.8926421919443832	0.9004511470568833	0.9660063924159854	0.8652122376720786	0.6519478079290212	0.9412222880371738	0.9166673884841898	0.6376338332974645	0.9291617166641903	0.8392328034748519	0.7665428916187658	1.0	0.5705774295878111	0.8965126885526182	0.9009681905011924	0.8897291585184574	0.7330669937721584	0.8454053427378383	0.9392453964144103	0.9444837927535294
LeChatelierE_2013__MH0408__bin.18	0.9773536268164328	0.9270123259179296	0.9380446971565237	0.5817181836370997	0.9776970215854788	0.925411678213975	0.924643925681555	0.9782898196014201	0.9486294454034888	0.9453146156816945	0.8916324280057512	0.9538985542987163	0.7168770618808541	0.9691772949984412	0.9526952766933596	0.7264297646024205	0.6475634326448377	0.9435967112273339	0.9573036531061406	0.9559887024051593	0.9491477946890137	0.7428996849888094	0.914411878294938	0.953166164913244	0.9387268336489649	0.9779789961519313	0.927862902662938	0.7201202346996226	0.9622414651510146	0.9608632330291792	0.6969806386770461	0.9787234834560962	0.9100901294942604	0.8401418248314434	0.7969234062155385	1.0	0.957138004680964	0.9261273166351035	0.9504422719891304	0.7267778124171177	0.8621498001516893	0.9718090576186643	0.9782525952362119
ZeeviD_2015__PNP_Main_463__bin.42	0.9381010430105176	0.8533695580871581	0.8576760763562418	0.5963193973717009	0.9414432685369426	0.8960630179520259	0.8716058426081823	0.9307387444514902	0.8950620995779853	0.9864364900618809	0.862595390636958	0.9089721863861981	0.6519575579996939	0.9267662300745632	0.8936599392123848	0.6583090984628168	0.5583429908381257	0.901112435221831	0.9142747031683903	0.9183264819714431	0.9192536024315046	0.6763797476657992	0.8592176327815801	0.9546951872827061	0.90413596309011	0.9406938097216452	0.8867141888789277	0.6477379572737411	0.9261534340629305	0.9297913978964862	0.6279989285636193	0.9297793715697638	0.8537298012376183	0.7613933046159228	0.7355317823016203	0.5622346008352831	1.0	0.84615266875123	0.9097713904620296	0.7242150088557496	0.8064422845647563	0.9387127457197211	0.939283449587825
LiJ_2014__V1.UC64-0__bin.18	0.9368257697468056	0.8556826230414428	0.8647750502415626	0.5641853956846961	0.9244407207144955	0.8668348103488981	0.863618198674429	0.9269104750059024	0.8985529278306587	0.8735369484225013	0.8251893056011425	0.9208728499778303	0.649748648228445	0.9547877761846356	0.8971812899845101	0.6548632105078285	0.588094045295144	0.8952873702212932	0.9077213651884994	0.9165586976926311	0.908886854273556	0.682010929339345	0.8669948923477349	0.8821387646046033	0.898918006921531	0.9611950869798055	0.8734096889917714	0.6515475552945106	0.9232378023851066	0.9019647474101843	0.6386402243451322	0.9209978060704476	0.8416685381288833	0.7687903444066314	0.7786492073637719	0.5730613091022164	0.8913250528328178	1.0	0.8888696944046159	0.7370192501482773	0.8186593420514681	0.9250764420336173	0.9269542384300448
LeChatelierE_2013__MH0275__bin.19	0.9536541290751651	0.8663035713885847	0.8764748296486384	0.5905762052232874	0.9541769952326251	0.9173266872230321	0.8828287171081358	0.943533254063689	0.91438150643674	0.9325732180564607	0.880194233021405	0.9234773622466003	0.6489216865176666	0.9336088737216651	0.9086215814965841	0.6591841944390329	0.5789846991672208	0.9139616460319274	0.9305948358289836	0.9248002024286964	0.9276194250935449	0.6877151084807324	0.87337961874436	0.9104840822523328	0.9088387892793405	0.9524197394850161	0.9050426914059614	0.6626460834301812	0.9304811936127476	0.9202416380601777	0.63870452352002	0.9546645931160808	0.849916139881812	0.7725784131292028	0.7475429769110367	0.5717446263466323	0.9316775158595271	0.8641398907691171	1.0	0.7321044299191404	0.817323216377019	0.9616639459712434	0.9531043918517972
NielsenHB_2014__V1_CD6_4__bin.23	0.8764175279726333	0.7505973671955195	0.7751083185210652	0.6975920006436935	0.8709479607834532	0.7758391789980323	0.781759819375666	0.8931261322546589	0.8213335674037446	0.7906788773397898	0.743452124067071	0.8479103120207347	0.558629152006788	0.8729186629703047	0.8444931278390181	0.5574094257228753	0.4753823759609687	0.8221656145689326	0.8373015582749986	0.8556236635432897	0.857993016899396	0.5789396366544511	0.782873482504456	0.798803071198855	0.818994691965777	0.9517461408860053	0.7922783584837113	0.5478814189543392	0.8260753219077714	0.8269152933316753	0.5353269549146252	0.888064969168538	0.7343227684677897	0.6618359166416747	0.6706464732172246	0.47604679457639354	0.8075557197299412	0.780182891891167	0.797158482736088	1.0	0.7231641930788305	0.8615430848041976	0.8999074690405308
NielsenHB_2014__MH0098__bin.13	0.9872022973247938	0.845043214123073	0.8611921914211245	0.5794889154805392	0.9355161229373977	0.8566109856889552	0.8657382735667154	0.928292170104741	0.8978660604416367	0.8754329890414411	0.8248314067844236	0.9237866617574388	0.6444269768523453	0.9407822386078465	0.879485524237697	0.6536154282170783	0.585452052670846	0.8933756915713081	0.8983238782253142	0.9007589117017257	0.8993436733942465	0.6557313215188892	0.9678383006966581	0.8891693392890017	0.8899783929384635	0.9311928938928561	0.8649086302285698	0.6641688548257385	0.9023994254265699	0.9098964944238279	0.610754357747052	0.9234941670623116	0.8335886858449524	0.774771212223977	0.7683702413595977	0.5610302595754164	0.8933750859922293	0.8609469318941545	0.8841400050384179	0.7184432741965177	1.0	0.9302221506293178	0.9364904996754096
XieH_2016__YSZC12003_35387__bin.3	0.8633617162562988	0.7692406378878147	0.7836209344598091	0.5353979303097616	0.8673810687297261	0.79117674051416	0.7858480353222521	0.8493595703593296	0.812252754565797	0.8131282190256397	0.7610472130967946	0.8410119062205547	0.5810950609293473	0.8502129319842916	0.8083035545682956	0.588464434376443	0.5415444403922581	0.8236078457375884	0.8286146183344938	0.8309455064215943	0.8474298967749561	0.6082498350696072	0.7888256715778206	0.8072315670765782	0.8265585741941714	0.8728371054704036	0.8064594093449825	0.5866856366649513	0.837748855097178	0.8274614269494099	0.564914344307391	0.8515395825735483	0.7553845628996229	0.6888583933833722	0.6773356089643332	0.5017689475350775	0.8251113190058914	0.771916041901209	0.8254101877731922	0.679128341071728	0.7380842896413142	1.0	0.8600602254200861
LoombaR_2017__SID5443_cul__bin.35	0.9137477001180174	0.8057629926046758	0.8167345422034316	0.5777549933649756	0.9062960573523563	0.8259687663581384	0.8255136926890027	0.9376564158598956	0.8531615551752939	0.8505181051436399	0.7969461288316072	0.8934041471542308	0.6120584968288153	0.9031211013889049	0.8743825706281877	0.6155678439414107	0.5454553225768333	0.8912489584847103	0.8820685386201663	0.901709618748834	0.886054078842896	0.6444084520002876	0.8259637379198054	0.8496069521177017	0.8665331783903869	0.9371606118402627	0.8434360525954535	0.6139572351433532	0.8734291787202525	0.8877702848459463	0.5936197163055661	0.9430207538735318	0.7908486445090208	0.7202005944619798	0.7127911905783156	0.5285874261888107	0.8640114165663911	0.8094568834040918	0.8561107342575939	0.742361927883143	0.777616811879585	0.9000607938194459	1.0
