	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
ZeeviD_2015__PNP_Main_287__bin.47	0.9871628197390525	0.9878096393044195	0.9887771043872692	0.9878233715084501	0.986604887467499	0.9845684652047773	0.9876221689899471	0.9875082700165316	0.9856944528637838	0.9877374662024847	0.9824532456657259	0.9872220440902678	0.9875636857601758	0.9872165759383813	0.988096478152332	0.9881080173333509	0.9882477943880588	0.9880496748684494	0.9875812668331801	0.9878283361190741	0.9872580492789221	0.9877798796601341	0.9872604830054	0.9878368140579996	0.9877335235613656	0.9873533663723203	0.987865713171114	0.9825493534081414	0.9872752029994164	1.0	0.9880367143478612	0.9878751853664512	0.9882975904756195	0.9876892922911354	0.9880331936499729	0.9878871379775539	0.9877403967602731	0.9875083140258799	0.9881114177395824	0.9872268550424158	0.9873833722585335	0.9876102611628943	0.9875083341164047
RaymondF_2016__P7C7__bin.65	0.9883379519800993	0.9881931509067069	0.9889815621024084	0.9884948370581298	0.9872427222333355	0.9850218365578723	0.9879665866266909	0.9883157251006938	0.9857364473577503	0.9889642878634202	0.9821583072615298	0.988100997241672	0.9883529171581527	0.9989998493949588	0.9879968023807194	0.9893757241938	0.9885413254858623	0.9883723271717728	0.9882262946945617	0.9883485122545642	0.9890848931842172	0.9906331014276681	0.9881291331162486	0.988962901100662	0.9883142719409784	0.9884299023783442	0.9877376653565313	0.9824853110458898	0.9931173508332437	0.9880367143478612	1.0	0.9881757450621894	0.9889946617596153	0.9873344686526103	0.9991699572554088	0.9881819429271099	0.9890659666589469	0.9935374810867853	0.9883606399742194	0.9881318992899167	0.9883849243138462	0.9880279174912916	0.9883899088406486
ZellerG_2014__CCIS35100175ST-4-0__bin.18	0.9874968841193531	0.9880253176884204	0.9889517460274649	0.9876808019399984	0.9867075839101656	0.9845581638711327	0.9875293024754271	0.9925006006231565	0.9852357552667017	0.9885100216340975	0.9822387001256578	0.9878131377744431	0.9879481192109026	0.9882107431449287	0.9922854547428199	0.98880664658708	0.9873674970309008	0.992307779464751	0.9878962513232386	0.9938738477894022	0.9877065260286096	0.9881142421282442	0.987533572737929	0.9884983741080441	0.9876613982557956	0.9911455996792692	0.9873356884944703	0.9819248195361696	0.9881209011634775	0.9878751853664512	0.9881757450621894	1.0	0.9886334385113422	0.9871971938302707	0.9883154702550158	0.9883219045811175	0.9884910909548449	0.9877852657374789	0.9880929963062215	0.9914978440062284	0.9871800598272505	0.9874015221582109	0.9920792362041275
LeChatelierE_2013__MH0322__bin.16	0.9882405275441317	0.9884376653288943	0.9887606583700254	0.9884980652435743	0.9873027114846714	0.9857520426097106	0.988186603420881	0.9889793889915287	0.9860613750280929	0.9992097651004348	0.9828650348773664	0.9884928308687941	0.9982322136768992	0.9888598240022349	0.9883823223660273	0.9992835441261447	0.9883463110871253	0.9886553559847405	0.9884578498434413	0.9885895416293541	0.9888188365351026	0.988557673396441	0.9881417714399288	0.9989342778960484	0.9884416333097745	0.9886340559635166	0.9877542851025319	0.9821360795306161	0.9895874733779747	0.9882975904756195	0.9889946617596153	0.9886334385113422	1.0	0.9876246471300658	0.9891749172843995	0.9883164630646217	0.9992245468045506	0.9882610823982496	0.9887623765277925	0.9882705020107008	0.9877687361864577	0.988207576820471	0.9885161936691047
LiJ_2014__MH0339__bin.62	0.9870126328563344	0.9881187338039985	0.987379845598018	0.9876222243656895	0.9865419985641517	0.9846519633327165	0.986849545566111	0.9874947429383011	0.9849600230905384	0.9877462432580543	0.9817614327218458	0.9871703279104033	0.9869448675051145	0.9876916029580686	0.9873554670940983	0.9877933185588044	0.9869779295171858	0.9875143772431534	0.9871132854299366	0.9878322648557165	0.9874536076750381	0.9871808026326128	0.9867796741416505	0.9875427674094172	0.9871607480626161	0.9870340567630996	0.9870037003555016	0.9817507913175834	0.9874757449086318	0.9876892922911354	0.9873344686526103	0.9871971938302707	0.9876246471300658	1.0	0.9877117581810002	0.986802366698329	0.9876468974006791	0.986622731011365	0.98737222877658	0.9870061278642834	0.9867085498251997	0.987233658683715	0.9874583404001253
HMP_2012__SRS014613__bin.25	0.9883912384297309	0.9884074112746974	0.9895069548610133	0.9885747413382755	0.9869796581808143	0.9846864173906905	0.9877967595932303	0.9881993516639846	0.9859227450056255	0.9895539803740538	0.9824401636041136	0.9886230722309872	0.9882176052212023	0.9995742696697549	0.9881900963363873	0.98930821379915	0.9880845393070332	0.9885743565511008	0.9883355099560692	0.9886718495279635	0.9895122932154746	0.9904585935040013	0.988449844475032	0.989280993627375	0.9885580611465639	0.9885875713148943	0.9878014456306263	0.9823769129829332	0.9931459658289592	0.9880331936499729	0.9991699572554088	0.9883154702550158	0.9891749172843995	0.9877117581810002	1.0	0.988378548386166	0.9894941127761325	0.9934531904217185	0.9889407713243599	0.9881641286335936	0.9888375565603806	0.9883951089917397	0.9884077272521258
LeChatelierE_2013__MH0408__bin.18	0.9878976122570304	0.9877930873771004	0.9879794639374117	0.9876647374549891	0.9870377190444158	0.9850842816838902	0.9876836517624605	0.988144922958919	0.9856441287126128	0.9884794398043675	0.9824634261637643	0.9879492525028216	0.9877659410775101	0.988139787313178	0.9880123997012027	0.9885842377882752	0.9877960837310454	0.9881774157551942	0.988008682539835	0.9882727795725096	0.9881748933754212	0.9877687987438426	0.9874373929751501	0.9880735325611951	0.9880964858577201	0.9881653577661431	0.9879362757920938	0.9819202501319689	0.9884208453461606	0.9878871379775539	0.9881819429271099	0.9883219045811175	0.9883164630646217	0.986802366698329	0.988378548386166	1.0	0.9883892680011033	0.987378770816694	0.9882252310395644	0.9877619060869214	0.9873032450578142	0.9881341241393928	0.9880757452424235
ZeeviD_2015__PNP_Main_463__bin.42	0.9881059039213609	0.9885872277260327	0.9891980124796907	0.9878705332926422	0.9861254260114336	0.9849095806587871	0.9880733126271928	0.9887209487341192	0.9858120800520194	0.9999307338389578	0.9820727074474971	0.9882295677062842	0.9987271376759711	0.9889649757418468	0.9882172447019311	0.9997360066944717	0.9881524795043507	0.9882554872174257	0.9883682861910997	0.9884259913014009	0.988154665121606	0.9886189943901965	0.9883326762407261	0.9992847714100818	0.9881266175497124	0.9883216055466343	0.9872540057187166	0.9823170984455959	0.9894013011130707	0.9877403967602731	0.9890659666589469	0.9884910909548449	0.9992245468045506	0.9876468974006791	0.9894941127761325	0.9883892680011033	1.0	0.9885061581907193	0.9885115570457441	0.988208520030523	0.9882024552986798	0.988183502710417	0.9880877418464431
LiJ_2014__V1.UC64-0__bin.18	0.9877906023642844	0.9874586340257565	0.9884839656862197	0.9877699488154564	0.9863874982488996	0.9843843388258435	0.9872512976134445	0.9877846424985948	0.9849104644638188	0.9886464800242959	0.9819619064847782	0.9872275041407209	0.9872416973039752	0.9933941238496933	0.9872335733955476	0.9883199702437337	0.9870883748981538	0.9881461736756204	0.9874022061172462	0.9877164132795532	0.9879719428792475	0.9900749001053283	0.9877200198641913	0.9880671967554849	0.9872154689284545	0.9882889352937032	0.9865010500628607	0.9816490201590095	0.9942933545673629	0.9875083140258799	0.9935374810867853	0.9877852657374789	0.9882610823982496	0.986622731011365	0.9934531904217185	0.987378770816694	0.9885061581907193	1.0	0.9883228821057997	0.9874988234095969	0.9875419118980124	0.9877145662501637	0.9879464685730558
LeChatelierE_2013__MH0275__bin.19	0.9881137718298945	0.9882942673906352	0.9904325591575793	0.9878391816753407	0.9867461565359151	0.9846346500628831	0.9880779332745208	0.9882345836164848	0.9854080168730551	0.9885025210074061	0.9821939252949459	0.9883053198213446	0.9878333223969301	0.9884752871250275	0.9880808957682584	0.9890113212871948	0.9882763154625739	0.9883967809330887	0.9883902001064301	0.9881923794517852	0.9885438460533451	0.9877479378214679	0.9880819003599244	0.9887351171930806	0.9882346782371983	0.9880755955668535	0.9876208727333594	0.9818883738523663	0.9885469283322122	0.9881114177395824	0.9883606399742194	0.9880929963062215	0.9887623765277925	0.98737222877658	0.9889407713243599	0.9882252310395644	0.9885115570457441	0.9883228821057997	1.0	0.9879811705761166	0.9879623489287986	0.9883435131017532	0.9879275338687655
NielsenHB_2014__V1_CD6_4__bin.23	0.9875528276758295	0.9876687683927771	0.9885802380354496	0.9874381029542331	0.9863406518685218	0.9843704321275052	0.9871163240692066	0.9919027216360009	0.9850073066444044	0.9883151614894055	0.9825064666300942	0.9878779313582271	0.9877454546630323	0.9883466212448306	0.990513953810934	0.9886565615066923	0.9866366075732216	0.9907789519459475	0.9875650290887444	0.9912140214106149	0.9872550037314061	0.9881229940125991	0.9877729042697929	0.9881553646968337	0.9875024897268907	0.997858404150005	0.9869860641994508	0.9813580436973395	0.9876025258432535	0.9872268550424158	0.9881318992899167	0.9914978440062284	0.9882705020107008	0.9870061278642834	0.9881641286335936	0.9877619060869214	0.988208520030523	0.9874988234095969	0.9879811705761166	1.0	0.9875644399086666	0.987193071295116	0.9904857941050971
NielsenHB_2014__MH0098__bin.13	0.9980512586921944	0.9872922637826334	0.9884157512976416	0.9875559224954205	0.9862585253771021	0.9850254450445532	0.9871926339173194	0.9872855347759076	0.9852831234387491	0.9880898513914198	0.9820795611532993	0.9872671237575511	0.9868756619203155	0.987935112117861	0.9874037279580536	0.9880716215362616	0.9877376206365975	0.9873922329408285	0.9874647527299161	0.9874287277171427	0.987316635364901	0.9874032377344795	0.9993047023256831	0.9881227097907392	0.9876340108048679	0.9875332508724541	0.9869240172282621	0.9817735211630715	0.9881597986204226	0.9873833722585335	0.9883849243138462	0.9871800598272505	0.9877687361864577	0.9867085498251997	0.9888375565603806	0.9873032450578142	0.9882024552986798	0.9875419118980124	0.9879623489287986	0.9875644399086666	1.0	0.987674062871924	0.9869140102735071
XieH_2016__YSZC12003_35387__bin.3	0.9875181572313183	0.9879691981851664	0.9886486394735151	0.9876825545403295	0.9862204907236073	0.9844863676504264	0.9878020496615304	0.9874137178856253	0.9849689029868748	0.9880962529500996	0.981976480332906	0.9878760274278	0.9874084125716656	0.9877707030547842	0.9876200087711419	0.9886020659966209	0.9883508018689229	0.9877140575245563	0.9874321908607537	0.9875408727670592	0.9872284520711503	0.9879221510995401	0.9876353743919357	0.9880405568330853	0.9875747835217621	0.9873003829560117	0.9871709210681097	0.982541961255144	0.9878881489594494	0.9876102611628943	0.9880279174912916	0.9874015221582109	0.988207576820471	0.987233658683715	0.9883951089917397	0.9881341241393928	0.988183502710417	0.9877145662501637	0.9883435131017532	0.987193071295116	0.987674062871924	1.0	0.9874523221341148
LoombaR_2017__SID5443_cul__bin.35	0.9869845740887491	0.9880362433446478	0.9897203158123723	0.9873956079275241	0.9866823089910154	0.9849752736034099	0.9875908219726911	0.9917335460710012	0.9852308828661633	0.9881411333078228	0.98208745278956	0.9877305251968981	0.9875901529344278	0.987865823876512	0.991528352108532	0.9885916175401761	0.9868692308951995	0.998384484744703	0.9882925620020958	0.9924323175570897	0.9877196896402118	0.988038937829307	0.9874520426725532	0.9882152568236464	0.9876553469616072	0.9906506636333193	0.9872530075238862	0.9820594800024129	0.9879465649245722	0.9875083341164047	0.9883899088406486	0.9920792362041275	0.9885161936691047	0.9874583404001253	0.9884077272521258	0.9880757452424235	0.9880877418464431	0.9879464685730558	0.9879275338687655	0.9904857941050971	0.9869140102735071	0.9874523221341148	1.0
