	ZeeviD_2015__PNP_DietIntervention_8__bin.59	ZeeviD_2015__PNP_Main_740__bin.7	LiuW_2016__SRR3992977__bin.5	BritoIL_2016__W3.23.ST__bin.37	CM_madagascar__V31_01_2FE__bin.4	BritoIL_2016__M2.11.ST__bin.54	CM_madagascar__A09_02_1FE__bin.52	BritoIL_2016__WL.33.ST__bin.20	BackhedF_2015__SID377_M__bin.20	CM_madagascar__A93_01_1FE__bin.13	CosteaPI_2017__SID713B033-11-90-0__bin.37	CM_madagascar__A83_02_1FE__bin.23	SchirmerM_2016__G89002__bin.6	CM_madagascar__A92_01_1FE__bin.11	FengQ_2015__SID530026__bin.77	LiSS_2016__FAT_012-22-84-0__bin.14	LiuW_2016__SRR3993030__bin.34	CM_madagascar__V30_01_1FE__bin.15	CM_madagascar__A95_01_1FE__bin.37	FengQ_2015__SID31449__bin.44	LiuW_2016__SRR3993011__bin.58	CM_madagascar__V18_02_1FE__bin.4	CM_madagascar__A39_04_1FE__bin.29	CM_madagascar__A36_01_1FE__bin.6	LiSS_2016__FAT_023-22-42-0__bin.7	CosteaPI_2017__SID713A078-11-0-0__bin.40	CM_madagascar__V40_01_1FE__bin.60	BritoIL_2016__M1.15.ST__bin.56	XieH_2016__YSZC12003_37210__bin.7	LiSS_2016__FAT_006-22-0-0__bin.79	ZellerG_2014__CCIS11362406ST-4-0__bin.21	LiuW_2016__SRR3993002__bin.18	CosteaPI_2017__SID713B074-11-0-0__bin.52	FengQ_2015__SID530450__bin.62	XieH_2016__YSZC12003_35515__bin.28	CM_madagascar__A13_01_1FE__bin.33	ZeeviD_2015__PNP_DietIntervention_28__bin.20	CM_madagascar__A90_03_1FE__bin.26	CM_madagascar__A28_02_1FE__bin.38	LiuW_2016__SRR3993015__bin.93	BackhedF_2015__SID503_M__bin.48	YuJ_2015__SZAXPI003411-6__bin.52	FengQ_2015__SID31477__bin.4	CosteaPI_2017__SID713B058-11-90-0__bin.16
LiSS_2016__FAT_006-22-0-0__bin.79	0.6515188992964275	0.7566233863890238	0.5288265843737849	0.632778898564261	0.49837538179022633	0.6026734962634771	0.8088535755947122	0.8070543257686017	0.7079338161015296	0.7819152883301556	0.7583889961304008	0.8129631077106042	0.6573752422828161	0.7747915056807219	0.37821596736516017	0.7133251343871915	0.7284760349025773	0.6236832133008937	0.820521243218802	0.5191763324194443	0.5161413041865086	0.620102028398168	0.7066876488450072	0.8063825134881898	0.7759852339816306	0.7007892557527018	0.43743834712411905	0.6001851194074596	0.6209529246590725	1.0	0.818254000449194	0.5383328765537514	0.6696632726459608	0.46172698300878895	0.7467811880688514	0.6060028752378305	0.5964515647091765	0.8194036998156721	0.727281317187412	0.5396893634999144	0.69598515482849	0.7249334371558693	0.6228521053251265	0.756345855689973
ZellerG_2014__CCIS11362406ST-4-0__bin.21	0.6946195388566113	0.7874723622627565	0.5476576427136111	0.6618085841289573	0.510858244917071	0.617354084295886	0.8487646220165416	0.8421751345403999	0.7347953075164146	0.7999500263516507	0.7887689474667771	0.8385924648977114	0.6878998679267865	0.8094208726070916	0.3993419436389635	0.7359585596670664	0.7440430571274391	0.6387094200327139	0.8610307379932012	0.5467810041343746	0.5327652855322088	0.644767675028504	0.7165376030706497	0.8366701592227629	0.8091872772970555	0.7465018446155494	0.45220797436645804	0.6139766635660607	0.6443729252012069	0.8682485706066758	1.0	0.5663321441844741	0.7128436475723936	0.4717318178859467	0.7780540093354135	0.6151603881146707	0.6251603671173395	0.8425877320992503	0.7455517153769756	0.5560382025444567	0.7235795830349963	0.7432435837405065	0.6462663595457018	0.7719737071418223
LiuW_2016__SRR3993002__bin.18	0.719365316397798	0.8180026033113494	0.61126163706534	0.6143800535338848	0.48968827947053184	0.5997163003340703	0.7723157003042896	0.745280874781009	0.6901539401979343	0.7312056095873672	0.8331508260561971	0.7843647428713513	0.7208229997641774	0.7448705005781574	0.408262485599499	0.7911808018968407	0.8160967856158142	0.5981731223420969	0.7626540951569432	0.5530875315350489	0.6624244708417018	0.6045018620016999	0.6673931334991454	0.7679725733241094	0.8335818614602339	0.7832283768061631	0.4383836671067265	0.5843016193394543	0.7147336450562377	0.7752830762676182	0.7686429936798098	1.0	0.7563146686691408	0.4042869855093734	0.832350738851679	0.5838256992569805	0.6665787971903616	0.7637462889989077	0.6901824384064658	0.6255883989492711	0.6533449416036085	0.6990311321554549	0.7208358239580165	0.8282883192255327
CosteaPI_2017__SID713B074-11-0-0__bin.52	0.7652902467484487	0.8666641467931968	0.605326240295947	0.6335175279553543	0.5011430877635351	0.629315842160003	0.8197804783776567	0.7937997700412244	0.7155424576325952	0.7806570041712034	0.8747712300355912	0.8071126273704592	0.7726736792306744	0.7813154227229996	0.4622604240459332	0.8225860729844772	0.8288355624052761	0.6220470232775344	0.8209503906007093	0.6149306160968704	0.6010709055815604	0.6407198953358361	0.7080401440229617	0.804670382260741	0.890018496684131	0.818002748287807	0.45590485608067827	0.602288370255576	0.7291046605059825	0.8252520584724446	0.8278820747987861	0.6471772743178966	1.0	0.4785788401347563	0.8676468974464333	0.5847000598673164	0.6995764173983444	0.816940743549632	0.717635375121777	0.6310423619180463	0.7128587923872184	0.7318005186875036	0.7200294581337248	0.8680059794158852
FengQ_2015__SID530450__bin.62	0.6589222044209582	0.7623643768726301	0.5066566184816049	0.6450934809662315	0.5367281844292059	0.6323112407075577	0.8154293774382968	0.8086623627346147	0.7380881564013386	0.7792997047585334	0.7809693335717649	0.8207110611540328	0.6904845755493353	0.8242838843412539	0.550757628287709	0.7325692576629576	0.7502572870630226	0.6511269538306578	0.844811195089284	0.6972543273494324	0.4605657395816987	0.6741723932806108	0.7327161485039031	0.8423487206811355	0.7920746460934336	0.7270695185994825	0.4914775941287457	0.6012762168218296	0.6518221763201016	0.8515417151740976	0.8198981435187381	0.5177272611153485	0.7162160189480061	1.0	0.7532626189268393	0.6572699105516892	0.6131442668778488	0.8502060121235123	0.7631964541828307	0.5232908657618434	0.7803261159142084	0.7546749606770482	0.6395864429789827	0.7593280245827753
XieH_2016__YSZC12003_35515__bin.28	0.7410055967582779	0.8641234471351682	0.5935455848217042	0.625549575233451	0.4868221093073863	0.6003240855577208	0.8137937832331218	0.773304751991144	0.7070827642158418	0.7655291899052549	0.8621634444055706	0.804072841261984	0.74872050111946	0.7746267654376617	0.44670623138972265	0.8139037253591533	0.822074645829294	0.6097119516297972	0.8060079309975055	0.598483773517054	0.5901796226872889	0.6249608703516956	0.6944437524168312	0.8058936561768519	0.8738026869205697	0.8131113838301671	0.4359351525595935	0.5870102565713438	0.7092182410776278	0.817548063123028	0.8027378297316005	0.6327277670483409	0.7707842068948336	0.44714220878605476	1.0	0.5774934928342647	0.6797737900137888	0.8194576982776456	0.700214901653248	0.6127377972363908	0.6733175334402787	0.7093357654192478	0.7088142173041324	0.8567892783138885
CM_madagascar__A13_01_1FE__bin.33	0.6484523581862466	0.7497588540999006	0.5506105176738755	0.6667241073748966	0.5558495305623096	0.6452223690929761	0.8590229895927243	0.8024698103545983	0.7430866254914857	0.8135712779646935	0.7527793947570643	0.8609556592757288	0.6572632024315632	0.8488678926755392	0.4123255150925461	0.7143956922270813	0.7305092118784583	0.6993203083024939	0.8485176444546251	0.5564848808350479	0.5316137546679331	0.7059981408824434	0.783893345213753	0.8587596029305969	0.762732748699003	0.7075042082323743	0.5197158226034791	0.6288909950481907	0.6430746470023305	0.8580892278357672	0.8208998717391015	0.5740260122348708	0.6718321274287087	0.504639037686008	0.7469386554250999	1.0	0.6125210936991047	0.868331886808181	0.7963012386878581	0.5581009261263457	0.7335899952296193	0.7761486565528991	0.6514462799786208	0.7453583354523351
ZeeviD_2015__PNP_DietIntervention_28__bin.20	0.8420127572002417	0.8674882512943201	0.6113968417567941	0.6462214729139861	0.49995870462201075	0.6366443580616428	0.8139469166686575	0.7935483650784442	0.707049223407995	0.7760677926767254	0.8669490223916508	0.7980942694984148	0.7529492066850733	0.7747654524915447	0.4404018961745464	0.8319503363354959	0.8145701014637676	0.6224605902167496	0.801528952837948	0.603148004682418	0.6202913883779108	0.643783339192044	0.7039687929804683	0.8152465265809133	0.8817484667811106	0.8021275651767341	0.4490432099818778	0.6117613331922692	0.7212630242550622	0.8229493090703078	0.8128930313196433	0.6386162976816571	0.7832545535833125	0.4587117889772056	0.856726880560798	0.5968444870670385	1.0	0.8227977789229756	0.7159792635771353	0.6323086846568899	0.6912061321929893	0.7122026135537574	0.7223728801990369	0.8625799031435679
CM_madagascar__A90_03_1FE__bin.26	0.638994907053108	0.7357320469343296	0.5105323510930398	0.616303298068201	0.49964327366704403	0.5913265867475801	0.8318818964442282	0.7693058873292469	0.6949933618094998	0.7681870527167681	0.7450020415797671	0.8180817952209919	0.6262955474001032	0.8031833974332331	0.3717611620623134	0.6914485925324635	0.6969498553779123	0.6135771167025674	0.8313904502967014	0.4988750528732485	0.4989234639862884	0.6283307701523484	0.7259549581048272	0.896953278385905	0.7572554321914342	0.696824671085607	0.4413455355418255	0.5870067506607628	0.6077927221960063	0.8099526402394149	0.784911869769216	0.5242053120194036	0.6552727770619344	0.4556854940256285	0.7398919796477724	0.6061633703914698	0.5894634923972547	1.0	0.7267339369237428	0.5206527187240982	0.6689525840042836	0.7049797431277002	0.6091756174250668	0.7325672315444857
CM_madagascar__A28_02_1FE__bin.38	0.6724885692130805	0.7673360250274072	0.5621421844315504	0.6737767795336179	0.559902671194417	0.6460309396270252	0.8760097566482763	0.8260102022929906	0.7569435902920756	0.8484588120300306	0.7799947116827247	0.8793942797044485	0.6664289894857557	0.8845275126191728	0.4017493040515046	0.728635049659676	0.7473782721463141	0.6932835399639325	0.8823194916085101	0.5488506822820575	0.5449242552534085	0.69968299805996	0.7915030407824333	0.8873576536508702	0.7818842452709668	0.7354676744179137	0.5094164728112159	0.63873722113782	0.65347855409087	0.8735379139668025	0.8439197720675835	0.5756172922032972	0.6994441324931445	0.4970441871588961	0.7682290970346801	0.6754589397815153	0.6232781030984191	0.8830657979565704	1.0	0.5719077456022295	0.7318894444592993	0.7728049769601684	0.663030205798729	0.7722482181638844
LiuW_2016__SRR3993015__bin.93	0.772644206725401	0.8908883744483831	0.6767816084723318	0.6763145230538894	0.5287815833094811	0.651249964614741	0.8400491933733631	0.8205684288001409	0.7580450352122643	0.8110183405728952	0.8915638397252216	0.8386274923017404	0.7643900053156523	0.8087513249813637	0.45301623947485126	0.8427785763488074	0.8637675392933643	0.6603636346479874	0.8332135476788843	0.6087986625944786	0.666192766309459	0.6651367129138896	0.7374004887883773	0.8307122030390434	0.8924995832402832	0.8291269434370567	0.48380691915490565	0.6358864715077894	0.7625185182855292	0.8578385425676801	0.8329336109634541	0.6904639086085258	0.81393565859044	0.4510079294433663	0.889644386010713	0.6264936510982012	0.7284385821991702	0.8372364584545606	0.7568474407808033	1.0	0.7183710828518317	0.7663935973126075	0.7500031453563532	0.894849950775173
BackhedF_2015__SID503_M__bin.48	0.6295662312287708	0.7264877524884136	0.5080680386224411	0.6214373847005025	0.491891993739926	0.5899034895744417	0.7861719967317892	0.777210681408254	0.7447758015366985	0.7513704617461175	0.733025316072643	0.7854645695456879	0.63738846887977	0.7617289314880465	0.3942681839904489	0.6824485545132883	0.7038974727320793	0.6017361941787707	0.7872819551254784	0.5350319198683124	0.4850655212322365	0.6271504730169913	0.6796953552466375	0.7708141464882434	0.7387441140516507	0.6834991324167803	0.43947500795070504	0.5715800406185392	0.5955297910206422	0.803271294043623	0.7870324428733991	0.5235948948765485	0.6676296964115342	0.4883348739906031	0.7098429443130906	0.5979404105361544	0.5781918298155151	0.781080690663617	0.7032802582137778	0.5216142129487152	1.0	0.7254645809650129	0.6039327013498214	0.7206256419801794
YuJ_2015__SZAXPI003411-6__bin.52	0.679923538597219	0.7807065835693234	0.5678333794607238	0.6737908970346591	0.5417749059391466	0.6451743045020133	0.853602469146179	0.8384350627402551	0.8045683526878261	0.8228209911045179	0.7882518639568176	0.8713309963456299	0.6906867297801433	0.8389333586283535	0.41901341016295474	0.7444420496891053	0.7732747705587578	0.6728099145272463	0.8741910946720162	0.5600329475642637	0.552193492495844	0.6833395670349053	0.7679982373533404	0.8615415833922183	0.8120614020605436	0.7465883241468784	0.4850358142665115	0.6477948605882172	0.6590509444508149	0.8797497954285255	0.8500339501596047	0.5890445746684381	0.7206487212106548	0.4965926767314431	0.786308509993234	0.6651937920737334	0.626421569127748	0.8655177444366464	0.7808212516592353	0.5851284492731784	0.762807555126234	1.0	0.6755445383468703	0.7849535053915014
FengQ_2015__SID31477__bin.4	0.7692772845409293	0.8762976667694522	0.6225923834619487	0.6526477941834095	0.5060750227262716	0.6451517954755698	0.824589892582492	0.7902415191961908	0.7252810916085661	0.7922324874221267	0.8935963306916128	0.8188899701388137	0.7626603019757507	0.7933070629647873	0.4704912211850232	0.8327259645483512	0.8410462494643808	0.6351482313554468	0.820617300265774	0.6277309903581875	0.6340596396100558	0.644817408924717	0.7218771566597654	0.8229600084364191	0.8881667207291629	0.8176525396691909	0.4649014260485121	0.6144689928223693	0.7342714845027518	0.8403260836193306	0.8217098966405164	0.6752893010987367	0.788284590319743	0.4678875446683032	0.8735251283817427	0.6207028658462516	0.7063605527990358	0.8314645063026193	0.7447609436508603	0.6365965723042504	0.7059747735048383	0.75102752114778	1.0	0.863715788785169
CosteaPI_2017__SID713B058-11-90-0__bin.16	0.7603685682210873	0.88989659259541	0.6174435040494287	0.6515863502449682	0.5015323448091855	0.6286848012314694	0.833117889587271	0.8034073486547305	0.7272750663810987	0.7883216251636804	0.8991695300827897	0.8283001907949679	0.7647829742200256	0.7886863226689146	0.4430084635551407	0.8325445537853309	0.8561480895612052	0.628905745272217	0.8199809484708156	0.6016697775960506	0.6058028295380368	0.6430567915681042	0.7106606338688756	0.8289786847732639	0.9099750920553558	0.8205520468647481	0.44702405157672936	0.6065752946526508	0.7337255136669271	0.8551798512459287	0.8225903255596457	0.6502931284165919	0.7963969900150075	0.46552797515134664	0.8848937482904804	0.5951745821500708	0.706868227296042	0.8379590811636536	0.7269668634280559	0.6365397813940507	0.7059671112209926	0.7313409960828579	0.7238440012014881	1.0
