	ZeeviD_2015__PNP_DietIntervention_8__bin.59	ZeeviD_2015__PNP_Main_740__bin.7	LiuW_2016__SRR3992977__bin.5	BritoIL_2016__W3.23.ST__bin.37	CM_madagascar__V31_01_2FE__bin.4	BritoIL_2016__M2.11.ST__bin.54	CM_madagascar__A09_02_1FE__bin.52	BritoIL_2016__WL.33.ST__bin.20	BackhedF_2015__SID377_M__bin.20	CM_madagascar__A93_01_1FE__bin.13	CosteaPI_2017__SID713B033-11-90-0__bin.37	CM_madagascar__A83_02_1FE__bin.23	SchirmerM_2016__G89002__bin.6	CM_madagascar__A92_01_1FE__bin.11	FengQ_2015__SID530026__bin.77	LiSS_2016__FAT_012-22-84-0__bin.14	LiuW_2016__SRR3993030__bin.34	CM_madagascar__V30_01_1FE__bin.15	CM_madagascar__A95_01_1FE__bin.37	FengQ_2015__SID31449__bin.44	LiuW_2016__SRR3993011__bin.58	CM_madagascar__V18_02_1FE__bin.4	CM_madagascar__A39_04_1FE__bin.29	CM_madagascar__A36_01_1FE__bin.6	LiSS_2016__FAT_023-22-42-0__bin.7	CosteaPI_2017__SID713A078-11-0-0__bin.40	CM_madagascar__V40_01_1FE__bin.60	BritoIL_2016__M1.15.ST__bin.56	XieH_2016__YSZC12003_37210__bin.7	LiSS_2016__FAT_006-22-0-0__bin.79	ZellerG_2014__CCIS11362406ST-4-0__bin.21	LiuW_2016__SRR3993002__bin.18	CosteaPI_2017__SID713B074-11-0-0__bin.52	FengQ_2015__SID530450__bin.62	XieH_2016__YSZC12003_35515__bin.28	CM_madagascar__A13_01_1FE__bin.33	ZeeviD_2015__PNP_DietIntervention_28__bin.20	CM_madagascar__A90_03_1FE__bin.26	CM_madagascar__A28_02_1FE__bin.38	LiuW_2016__SRR3993015__bin.93	BackhedF_2015__SID503_M__bin.48	YuJ_2015__SZAXPI003411-6__bin.52	FengQ_2015__SID31477__bin.4	CosteaPI_2017__SID713B058-11-90-0__bin.16
LiSS_2016__FAT_006-22-0-0__bin.79	0.9620330558952309	0.9620389398076598	0.963149671852869	0.9767215976383322	0.9730864560050537	0.9752817785975556	0.9736717987930154	0.9758714708377151	0.9624442447688276	0.9741630415622484	0.9618565452732747	0.9723154441835807	0.9619719013397792	0.9731038553543135	0.9609027791742917	0.9602331867591796	0.9611992830202966	0.9740154286531025	0.9733122544860036	0.9620404245781582	0.9583263295480744	0.9734140037958916	0.9719279934900759	0.9724112998772271	0.9609970855948002	0.9599017177040269	0.9728050642715379	0.977298120259869	0.9611163775082812	1.0	0.9759893739806503	0.9588783383207679	0.9615420405072607	0.9747542315617536	0.9597751283055529	0.9733131515382659	0.9627497873937467	0.9726390026630494	0.9738881064587802	0.9609862792631534	0.9657108378820661	0.9698728835434292	0.9598680157844339	0.9608628733072767
ZellerG_2014__CCIS11362406ST-4-0__bin.21	0.9633985814611445	0.9631982946537782	0.963496140160341	0.9748310328856669	0.9722332391923523	0.9752073242832894	0.9732628110555528	0.9748786070758205	0.9614602121851943	0.9735241658106292	0.9621759172991599	0.9716388752378126	0.9619069430130921	0.9714833305191745	0.9608230704234958	0.961678391518597	0.9615764261965221	0.9734411464221111	0.9714626009283065	0.9625165406252542	0.9590949210267188	0.97171909277685	0.9713561699302407	0.9712511227649817	0.9616105599031842	0.96036221353013	0.9725900268251488	0.9766808010327718	0.9610689461330444	0.9759893739806503	1.0	0.9600373384684109	0.9619367799482045	0.9768996881186127	0.9602837191884926	0.9718322940932074	0.9646181484769354	0.9717054348036652	0.9731144301650064	0.9615848986720795	0.9651679634328735	0.9686059326584907	0.9606918067223612	0.9618551225886794
LiuW_2016__SRR3993002__bin.18	0.9795066859134052	0.9798440641630909	0.9810303525793118	0.9563227007730721	0.9568160747049472	0.9586948920705172	0.9577544430062686	0.9587369030772728	0.9513641452731236	0.9586614283552561	0.9793503703734722	0.957045060394925	0.980205895118662	0.9560045061685497	0.9800395753770692	0.979026509117165	0.9816536247545804	0.9584121932454059	0.9560742738737451	0.9812450230676862	0.9814845505781064	0.9580306826534726	0.9579426063373959	0.9573972590572791	0.9789314538058257	0.979078719091437	0.9577974739503071	0.9575797911157037	0.9802714122112044	0.9588783383207679	0.9600373384684109	1.0	0.9802185443182909	0.9589827741509176	0.98136944922316	0.957335252390254	0.9798573793961508	0.9574503051002472	0.9586757394388499	0.9807978643195032	0.9517786306920437	0.9549828743956885	0.980221434675027	0.9804042772090199
CosteaPI_2017__SID713B074-11-0-0__bin.52	0.9803316865627582	0.9801398107680077	0.9811538708577696	0.9588538653394196	0.9578811583293229	0.9592274239411229	0.9581949737342412	0.9592112465219278	0.952700997020222	0.9591094300052431	0.9797653286136854	0.9581904204263105	0.9817577899272015	0.9573805932742135	0.9795383434829902	0.9793430269651161	0.9803268924450739	0.9596209443661746	0.9582077402350476	0.9823718526208964	0.976890897849505	0.9586229353881853	0.9585361243875001	0.9583004799140366	0.9797064958003721	0.9801345546984572	0.958804945970757	0.9600389484690763	0.9808367341582794	0.9615420405072607	0.9619367799482045	0.9802185443182909	1.0	0.9625115714487147	0.9806994876671455	0.9592756922412172	0.9803931787502349	0.9578872800471215	0.9597567369022684	0.9795857915367769	0.9546528896403697	0.9562688904786412	0.9797132514209683	0.98085730504584
FengQ_2015__SID530450__bin.62	0.9638052406467067	0.9633905347820473	0.9645444518745604	0.9752671427211799	0.9735222958817241	0.9736554471914785	0.9733136003171222	0.973497088304231	0.9621689575649597	0.9739409149527883	0.9634858620274351	0.9734344344875125	0.962622409510133	0.9734898891344427	0.9619772469040778	0.9624482476727935	0.9622358687283085	0.9755093727873415	0.9738960596397048	0.9629803706121174	0.958782917541144	0.9738793036413983	0.9726797730763082	0.9735126711079337	0.9630479685312591	0.9622864788235778	0.9739747847956621	0.9760052841097578	0.9625427594838818	0.9747542315617536	0.9768996881186127	0.9589827741509176	0.9625115714487147	1.0	0.9621061070952871	0.9741559997511879	0.9642584525674799	0.9744199980550707	0.9748134284875238	0.9625230329291173	0.963462290177118	0.9691128331181476	0.9615012707639259	0.9628060165615088
XieH_2016__YSZC12003_35515__bin.28	0.9809483181995792	0.9811800184977468	0.9809605901850057	0.9579285744497864	0.9561444937294572	0.9591282775902513	0.9568021904549652	0.9583747800137731	0.9517962057218176	0.958631798113246	0.9793538035818321	0.9572658886003899	0.9835827288172735	0.95655706842138	0.9795959571966413	0.9802931982800008	0.9809224509684178	0.9582373284147038	0.9568064661717943	0.9832412573817212	0.9790915314907358	0.9573081246551989	0.9563288292823724	0.9572961177353091	0.9793508677151684	0.9793101288983079	0.9572308255815889	0.9582670983507711	0.9813549020945009	0.9597751283055529	0.9602837191884926	0.98136944922316	0.9806994876671455	0.9621061070952871	1.0	0.9576592605099677	0.9813833405527295	0.9570140984042048	0.9580612245654102	0.9802218500558394	0.9528623864039616	0.9562936807642546	0.980654747409506	0.9808839002770907
CM_madagascar__A13_01_1FE__bin.33	0.9597770448699273	0.9591215680370772	0.9610601594127234	0.9726941146052098	0.9807098116957272	0.9721082698958651	0.9789029603228137	0.972400194212996	0.9637643501677139	0.9810019824091804	0.9599241448429748	0.9776870055643279	0.9592884995634402	0.9795799752641322	0.9580418556049988	0.9583855280159755	0.9594416930636683	0.9783307674291207	0.9762440712935763	0.9592773676882745	0.9576368926991402	0.9783850425193181	0.9799990016577735	0.9791280470711138	0.9594142956206985	0.9584271987276692	0.9792127231332696	0.9727276667208408	0.9594703628530757	0.9733131515382659	0.9718322940932074	0.957335252390254	0.9592756922412172	0.9741559997511879	0.9576592605099677	1.0	0.9611837462433579	0.9792458449426361	0.9794640880026814	0.9595199040386158	0.9649278959778201	0.9673526617961362	0.9579669194866411	0.9593379753557476
ZeeviD_2015__PNP_DietIntervention_28__bin.20	0.9939225130485088	0.9821592514397174	0.9806869067300218	0.9614154309842335	0.9600559413428543	0.9617613061621794	0.9610092685792665	0.9615286641061014	0.9541682095609706	0.962149766017043	0.9800400618520427	0.9608100290563905	0.9814268479734659	0.9599705684600455	0.9805013038641793	0.9814460964896388	0.9808666120366345	0.9623162560016884	0.9606553782872401	0.9824740273602192	0.976951218070073	0.9610095318637315	0.9605686930119495	0.9622226536789248	0.9811682176265605	0.9799688454296346	0.9616142451624974	0.9631375279802529	0.9809608066847444	0.9627497873937467	0.9646181484769354	0.9798573793961508	0.9803931787502349	0.9642584525674799	0.9813833405527295	0.9611837462433579	1.0	0.9616571746308556	0.9619996258198946	0.9793653562536672	0.955028575739857	0.9586035508394772	0.9798877446904646	0.9810341588531841
CM_madagascar__A90_03_1FE__bin.26	0.96023017865226	0.9593383288742434	0.9613943487529409	0.9732593850461675	0.980213701615905	0.9723677206344714	0.9802253522749862	0.9726394365535397	0.962763028029001	0.9806312146565549	0.9593253381054508	0.9797251792881881	0.9586320408013569	0.9795145537851053	0.9575248435079411	0.9591662998007732	0.9594232361514072	0.9794157800124421	0.9774334639888608	0.9596523325980519	0.9561540955768931	0.9802407333380123	0.9801710022448171	0.9870134901716001	0.9589471852550452	0.9575459875350681	0.981079427056441	0.9745242941027	0.9590441710918005	0.9726390026630494	0.9717054348036652	0.9574503051002472	0.9578872800471215	0.9744199980550707	0.9570140984042048	0.9792458449426361	0.9616571746308556	1.0	0.9789618325035669	0.9599607261868698	0.9655431858878034	0.968552525324458	0.958287082657362	0.9594812960297896
CM_madagascar__A28_02_1FE__bin.38	0.9605149143718922	0.9598851163368047	0.9624534699537217	0.9732671176792707	0.9802665251856938	0.9722978882471933	0.9798120639798599	0.9734103301494071	0.9637448224991962	0.980395091701042	0.9602603032433299	0.9794887135640412	0.959172503442201	0.9845923877995787	0.959419574187909	0.9591006075623049	0.9601667194662534	0.9797206520023243	0.9783168567974357	0.9598125868952145	0.9574520508186675	0.9788076772815308	0.9791614752284784	0.9784610324473533	0.9598075535803248	0.9592108760664386	0.9792650414973306	0.9748967483671097	0.9599304169918005	0.9738881064587802	0.9731144301650064	0.9586757394388499	0.9597567369022684	0.9748134284875238	0.9580612245654102	0.9794640880026814	0.9619996258198946	0.9789618325035669	1.0	0.9599482572734536	0.9661743250239242	0.9688212315971074	0.9582076017717202	0.9597954360830072
LiuW_2016__SRR3993015__bin.93	0.9788311613274705	0.9789462405914339	0.9852511224211786	0.959421366557459	0.9601893934526181	0.9593867468274516	0.9599608936238275	0.9604076760459032	0.9536140704909438	0.9604580540803299	0.9788781824099678	0.9597601175654309	0.9809083084175995	0.9581560957613903	0.9793574511560541	0.9796407656329835	0.985148341699349	0.9597459709400263	0.959165292263574	0.9807937875294535	0.9773984510826617	0.9603546385947065	0.9596478086279518	0.9602014875247338	0.978724284909876	0.9791342428710985	0.9598278358106506	0.9609793429138102	0.9808732612055642	0.9609862792631534	0.9615848986720795	0.9807978643195032	0.9795857915367769	0.9625230329291173	0.9802218500558394	0.9595199040386158	0.9793653562536672	0.9599607261868698	0.9599482572734536	1.0	0.9553300755740206	0.9573312378754021	0.9792022783248071	0.9801522601738615
BackhedF_2015__SID503_M__bin.48	0.9551261783882533	0.9543461808766691	0.9560410162083643	0.9662829575256531	0.9669836787241995	0.9652158071748879	0.9661517281641142	0.9656912231365207	0.9702616719962094	0.9674363245796018	0.9542481085368002	0.9659662464145153	0.954713389196484	0.9650441360822147	0.9528414359517817	0.9529554525464458	0.9543752138565083	0.9654623705560319	0.9647018738399131	0.9540537898903677	0.9518661933957191	0.9665415667553952	0.9659131479017234	0.9654260264137234	0.9535590549672296	0.9538581673306773	0.96594184801774	0.9664350678626008	0.9543399175057004	0.9657108378820661	0.9651679634328735	0.9517786306920437	0.9546528896403697	0.963462290177118	0.9528623864039616	0.9649278959778201	0.955028575739857	0.9655431858878034	0.9661743250239242	0.9553300755740206	1.0	0.9658543074549034	0.9523954446573408	0.9543641131581255
YuJ_2015__SZAXPI003411-6__bin.52	0.9569992420279849	0.9567563113374893	0.9602099853708703	0.9699512655487443	0.9690135823958234	0.9679421820788944	0.9696123667301788	0.9697835392020977	0.9630205833235126	0.969382717446504	0.9570220476756933	0.9683950936897612	0.9571055746946184	0.9682171579261715	0.9568241172962635	0.9560539029358565	0.9570424418950246	0.9685550028174662	0.9695179642333283	0.9567410452384175	0.9547216775638704	0.9684803538259816	0.9683823818852934	0.9681852589990865	0.9566342208948131	0.9564953539511605	0.9696053593266758	0.9709668391702908	0.9558400080802241	0.9698728835434292	0.9686059326584907	0.9549828743956885	0.9562688904786412	0.9691128331181476	0.9562936807642546	0.9673526617961362	0.9586035508394772	0.968552525324458	0.9688212315971074	0.9573312378754021	0.9658543074549034	1.0	0.9559457817763222	0.9568534494114617
FengQ_2015__SID31477__bin.4	0.979538659491543	0.9790634323711431	0.9788450621163962	0.9581885118112629	0.9585450307005956	0.9589831658650412	0.9574765717757711	0.9582231315331997	0.9513705460209121	0.9586983719553417	0.9786191904661661	0.9571947491851188	0.9817106488561423	0.9563721127834915	0.9809793915576219	0.9791387248896782	0.9796438608561799	0.9581546566033784	0.9563762800592727	0.9816632500970696	0.9782103915868902	0.9578532209419225	0.9574777553410642	0.9586509365602132	0.9794318646013889	0.9786489405554295	0.958087637565559	0.9609307889097758	0.9802110582851603	0.9598680157844339	0.9606918067223612	0.980221434675027	0.9797132514209683	0.9615012707639259	0.980654747409506	0.9579669194866411	0.9798877446904646	0.958287082657362	0.9582076017717202	0.9792022783248071	0.9523954446573408	0.9559457817763222	1.0	0.9810436205206503
CosteaPI_2017__SID713B058-11-90-0__bin.16	0.9812190475915499	0.9802114524416842	0.9813091174169689	0.9591536620329468	0.9576945630335844	0.9602988331529136	0.9590732218368015	0.959817541392991	0.9528084255698339	0.960297516516582	0.9809715250240739	0.9581098174454002	0.9818490214298743	0.9577984493175177	0.9809301461481298	0.9800436816075675	0.9809923192485375	0.9590998503788298	0.9592494294030195	0.9825630467031562	0.9781669011883839	0.958730216973249	0.9586597700889236	0.9597323172405933	0.980795120013167	0.9793667695902528	0.9592052531833201	0.9611498433868849	0.9814314359250613	0.9608628733072767	0.9618551225886794	0.9804042772090199	0.98085730504584	0.9628060165615088	0.9808839002770907	0.9593379753557476	0.9810341588531841	0.9594812960297896	0.9597954360830072	0.9801522601738615	0.9543641131581255	0.9568534494114617	0.9810436205206503	1.0
