	ZeeviD_2015__PNP_DietIntervention_8__bin.59	ZeeviD_2015__PNP_Main_740__bin.7	LiuW_2016__SRR3992977__bin.5	BritoIL_2016__W3.23.ST__bin.37	CM_madagascar__V31_01_2FE__bin.4	BritoIL_2016__M2.11.ST__bin.54	CM_madagascar__A09_02_1FE__bin.52	BritoIL_2016__WL.33.ST__bin.20	BackhedF_2015__SID377_M__bin.20	CM_madagascar__A93_01_1FE__bin.13	CosteaPI_2017__SID713B033-11-90-0__bin.37	CM_madagascar__A83_02_1FE__bin.23	SchirmerM_2016__G89002__bin.6	CM_madagascar__A92_01_1FE__bin.11	FengQ_2015__SID530026__bin.77	LiSS_2016__FAT_012-22-84-0__bin.14	LiuW_2016__SRR3993030__bin.34	CM_madagascar__V30_01_1FE__bin.15	CM_madagascar__A95_01_1FE__bin.37	FengQ_2015__SID31449__bin.44	LiuW_2016__SRR3993011__bin.58	CM_madagascar__V18_02_1FE__bin.4	CM_madagascar__A39_04_1FE__bin.29	CM_madagascar__A36_01_1FE__bin.6	LiSS_2016__FAT_023-22-42-0__bin.7	CosteaPI_2017__SID713A078-11-0-0__bin.40	CM_madagascar__V40_01_1FE__bin.60	BritoIL_2016__M1.15.ST__bin.56	XieH_2016__YSZC12003_37210__bin.7	LiSS_2016__FAT_006-22-0-0__bin.79	ZellerG_2014__CCIS11362406ST-4-0__bin.21	LiuW_2016__SRR3993002__bin.18	CosteaPI_2017__SID713B074-11-0-0__bin.52	FengQ_2015__SID530450__bin.62	XieH_2016__YSZC12003_35515__bin.28	CM_madagascar__A13_01_1FE__bin.33	ZeeviD_2015__PNP_DietIntervention_28__bin.20	CM_madagascar__A90_03_1FE__bin.26	CM_madagascar__A28_02_1FE__bin.38	LiuW_2016__SRR3993015__bin.93	BackhedF_2015__SID503_M__bin.48	YuJ_2015__SZAXPI003411-6__bin.52	FengQ_2015__SID31477__bin.4	CosteaPI_2017__SID713B058-11-90-0__bin.16
LiSS_2016__FAT_006-22-0-0__bin.79	0.6772313022967273	0.7864789615899491	0.5490596112195619	0.6478600453745378	0.5121594065097521	0.6179480735609711	0.8307250724498589	0.827008832501071	0.7355582621532226	0.8026534111540626	0.7884637265892219	0.8361104542499794	0.6833622077393962	0.7962063878563251	0.3936048220093223	0.7428665705615618	0.7578824160308856	0.6403216981514773	0.8430195340056733	0.5396616599007221	0.5385861666035091	0.6370383269400682	0.7270987702570202	0.8292607393496976	0.8074792791919256	0.7300635500777185	0.4496670126318518	0.6141269557009554	0.6460746473480234	1.0	0.838384128212257	0.5614193741163294	0.6964472112864463	0.47368553842439737	0.778079329256287	0.6226186035605061	0.6195291575434427	0.8424540837578745	0.7467811880688514	0.5615994475110789	0.7206972600150985	0.7474520109350064	0.6488934885658342	0.7871527526988747
ZellerG_2014__CCIS11362406ST-4-0__bin.21	0.7210095096913183	0.8175599631286864	0.568406680510907	0.6788956873581368	0.5254482405286288	0.6330490644639066	0.8720816334243917	0.8638769262426745	0.7642493139122017	0.8217053612485853	0.8197762314409839	0.8630701037898083	0.715141805476524	0.8331804027708078	0.41562484908168174	0.7652855322088562	0.7737742282955836	0.6561356301614065	0.8863241232039408	0.5680743977440468	0.5554875475327086	0.6635329899569765	0.7376672174966562	0.8614354615528367	0.841491671408564	0.7773128035426697	0.46495230456209014	0.6286359503707079	0.6704752325979368	0.8896086307430325	1.0	0.5899063729000044	0.7410504124925722	0.48288665010677145	0.8102334693260487	0.6329902719364369	0.6480910276303882	0.8671225887189739	0.7661500973226303	0.5782518041956868	0.7496929140306267	0.7673332969379592	0.6727093486417877	0.8025883410218562
LiuW_2016__SRR3993002__bin.18	0.7344159327784258	0.8348293705386945	0.6230812690537241	0.6424401021090812	0.5117893526418196	0.6255549135542467	0.8063817463274715	0.7773570333934883	0.7254361472701922	0.7627360275064708	0.8507178342501445	0.8195692923253612	0.735379172226786	0.7791495707101113	0.4165775503937384	0.8081301114208708	0.8313490268218015	0.6241292906724651	0.7976933550014712	0.5636589419897592	0.6749209352827058	0.6309838222794719	0.6966942790558829	0.8021462000844972	0.8515221961859423	0.7999646622214212	0.4576997528492865	0.610185829693281	0.7291181158124448	0.8085312237059498	0.8006386448531879	1.0	0.7715775967033273	0.42157898599099314	0.8481522830271082	0.6098445636461178	0.6802814483074557	0.7976876553597649	0.7199331432027855	0.637836216520839	0.6864463232680036	0.7319828982250604	0.7353805971372125	0.8448436410166166
CosteaPI_2017__SID713B074-11-0-0__bin.52	0.7806442015882519	0.8842250230751316	0.6169534242032221	0.6607028983828509	0.5231787716104552	0.6560653151203382	0.8555466276167565	0.8275546944633096	0.7510671867360363	0.8139394523176943	0.8928375035207103	0.8423300944830622	0.787030861540675	0.8160969923684412	0.4719166198254703	0.8399366211179216	0.8454685562466241	0.6482215992986623	0.8567561668822784	0.625965223307529	0.6152896980663223	0.6683753034516983	0.7386681899708223	0.8396848369865402	0.9084542161344247	0.8345820932101197	0.47549280799661525	0.6273582662620237	0.7433496678034548	0.8582589462620726	0.860640836337876	0.660237737868943	1.0	0.49721879126546825	0.8847224948698221	0.6095224392700332	0.7135672019772066	0.8528568659033076	0.7477263222324778	0.6441930531965611	0.746720405000567	0.7652664705229673	0.7349389804510654	0.8849462352480714
FengQ_2015__SID530450__bin.62	0.6836673807447092	0.7913347176958757	0.5252807348556455	0.661453106239485	0.551326031976585	0.6494199180330861	0.8377868933225796	0.8306777415670059	0.7671086773255283	0.800150905249021	0.8105664694740761	0.843108721119071	0.7172953473010405	0.8467308120417645	0.5725266684427381	0.7611518431607259	0.779702057931558	0.6674738059873072	0.8674551937316842	0.7240587125428356	0.48036498268330335	0.692254564564455	0.7532963764492926	0.8652673413305209	0.8224664523216052	0.7555645170119666	0.5046101827285566	0.6160583621944944	0.6771877611646163	0.8735963257217724	0.8392859097926011	0.539871283479251	0.744111593245576	1.0	0.7829309193359439	0.6747070394470336	0.6358712907781747	0.8725252086579833	0.7829154091229248	0.5436658114760978	0.8099186899891611	0.7787276516077705	0.6651956294044443	0.7886614868637619
XieH_2016__YSZC12003_35515__bin.28	0.755397183531861	0.8806981704113785	0.6050656782346002	0.6530231918311376	0.5091511926283534	0.6259059393661052	0.8505350336271261	0.8068918007003801	0.7428930268529581	0.798564361637022	0.8803390983445857	0.8399681330310557	0.7612176171696022	0.8098071625941142	0.45601069309032694	0.8302656050120611	0.83806283057106	0.6362849093329491	0.8423939004325113	0.608684561417571	0.6027828897556685	0.6528314700941169	0.7261558275284252	0.8418436482155256	0.8922263876266907	0.8302899764193096	0.45541278123249995	0.6125747796012404	0.722692921351844	0.8518120953669414	0.8359381854458289	0.6447396213008265	0.785953512353054	0.46475352925056296	1.0	0.6030260622413246	0.6926689723823213	0.8562650222646345	0.7308665497561234	0.6251011413400808	0.7066262065200555	0.7417551529278725	0.7227969060227705	0.8734869417999963
CM_madagascar__A13_01_1FE__bin.33	0.6756281176469764	0.7817141007832251	0.5729199283532239	0.6854406718041076	0.566782879026366	0.6637350890576151	0.8775364100538051	0.8252464521606463	0.7710252255773666	0.8293268439342962	0.7842071676196921	0.8806045844690132	0.6851569707451671	0.8665631332925644	0.43038361286643845	0.745415776160565	0.7613898970200181	0.7148096856242019	0.8691654775739567	0.5801084228392662	0.5551308212129936	0.7215953946561928	0.7998919834486701	0.8770656764448965	0.7949983153060574	0.7381929573488731	0.5307486415622752	0.6465231909854514	0.6702391985199911	0.8816168018274552	0.8446929338822423	0.5996081422904412	0.7003535405541907	0.518026925682231	0.7799628596786543	1.0	0.6372570240529464	0.8867353293278947	0.8129968708823944	0.5816460125290793	0.7602536917913726	0.8023430204986274	0.6800300372874256	0.7769507249787925
ZeeviD_2015__PNP_DietIntervention_28__bin.20	0.8471613693683855	0.8832460214804222	0.6234373453556351	0.6721563354276802	0.5207599714686479	0.6619567183484579	0.8469709328318732	0.8252987089221906	0.7410110883209163	0.8065977045230384	0.8846056973970261	0.830647313582084	0.7671985010801642	0.807072089443741	0.4491599291494176	0.8476780735194241	0.8304596073184966	0.6468357843220903	0.8343563893505704	0.6139073277112463	0.6349256512554137	0.6699031776964005	0.7328666841859179	0.8472535160796011	0.8986720635061483	0.8185235366590333	0.4669681343021252	0.6351754712280426	0.7352618161092929	0.8547904344888075	0.8427096593643242	0.6517441324728424	0.7989188119217367	0.47571456361706554	0.8729788301463085	0.6209473364481197	1.0	0.85560405582043	0.7442614782380184	0.6456310513939749	0.72375439829904	0.7429584554846064	0.7371996273177458	0.8792557276006703
CM_madagascar__A90_03_1FE__bin.26	0.6654601378494219	0.766916138749184	0.5310332349626037	0.6332364296070632	0.5097289222170334	0.6081306219850023	0.8486639266302687	0.7909466328603877	0.721873754575217	0.7833597801450867	0.7765895593366211	0.8350115037518613	0.6533221515072237	0.8199810756558117	0.3882522365689724	0.7208849942664616	0.7264258662043976	0.6264725658134411	0.8505852121164703	0.5198497788492337	0.5218023604085116	0.6409963887265677	0.7406411293970372	0.9087548319425326	0.7896737628882363	0.7277192742245053	0.4498570894163038	0.602352095492143	0.6337484138025462	0.8327371594412672	0.8077672941366318	0.5475013264155972	0.6840813013298386	0.4676479289579141	0.7731254752479847	0.6190104083893035	0.6129663542764372	1.0	0.7423516553911154	0.542368770431079	0.6928251307466803	0.7278693975750433	0.6356921933412715	0.7635033997804385
CM_madagascar__A28_02_1FE__bin.38	0.7001333963177863	0.7994040244688658	0.5840720637212522	0.6922835132252496	0.5711739173061668	0.6644372547097219	0.8940589617666544	0.8485734912698201	0.785419099144065	0.8654253975893592	0.8122742438151941	0.8978095076814294	0.6947957610274784	0.8983692374424747	0.4187420341007335	0.7597065875201654	0.7783838545891008	0.7076338939543838	0.9018749758609114	0.5718310947113856	0.5691399948305214	0.7148319473782722	0.8083478167865451	0.9068911527640371	0.814626059520308	0.7667424262680821	0.5202028574739075	0.6551844820568583	0.6807561699510682	0.8969592175667205	0.8672359035149484	0.6004296015044965	0.7287723082316521	0.5098864794364674	0.8018580413617714	0.6896209346060946	0.6478984880760329	0.9020431324664058	1.0	0.5957693461797849	0.7575128271403573	0.7976755171706909	0.6919483884001651	0.804596676678818
LiuW_2016__SRR3993015__bin.93	0.7893539123514999	0.9100483126735843	0.6869128012858217	0.7049191800685058	0.5507055034300111	0.6788190130500835	0.8750868904692557	0.8543959500391597	0.7949180477402187	0.8444078709397381	0.9108016255201633	0.8737886446344939	0.7792675408660424	0.844070531470863	0.4625647550239204	0.8602934932013122	0.8767893145953971	0.6880608563547207	0.8686860902905995	0.620720349511998	0.6815979353880898	0.6925948875377836	0.7684074117177105	0.8651436326978665	0.9119009275655885	0.8467959827508658	0.5040559370173844	0.6617067018107816	0.7773874041059482	0.8926647144488234	0.8662091221624953	0.7039818638752677	0.8308977790638791	0.46856845396299174	0.9075949347181289	0.6529240805337041	0.7437863485243561	0.8721569910262983	0.7884252458882329	1.0	0.7519611296861878	0.8005521673077951	0.7659328026068714	0.9129703487256589
BackhedF_2015__SID503_M__bin.48	0.6591445669420818	0.7612413263089258	0.5314291228188376	0.6431215410150752	0.5086869660394983	0.6111622760313506	0.8137148377570846	0.8048231803162811	0.7676030322875705	0.7766614118739283	0.768170572741957	0.8131387328089199	0.6676228448165115	0.7893203046447533	0.41378152661530637	0.716138989172767	0.737547939753925	0.6232621928415677	0.8160883444662236	0.560798484883954	0.5095942314137638	0.6488603228128995	0.7036816474888619	0.798418651868744	0.7747229814487355	0.7165626461316751	0.45497046106095806	0.5914313952645202	0.6240227198890955	0.8317927712246712	0.8154357300403046	0.5501225579059699	0.6993428749406909	0.5068541643709066	0.7449585107373059	0.6196736699483903	0.6054183555372593	0.8089546921150131	0.7279020358943644	0.5460041783310314	1.0	0.7511118140340078	0.6341196870876553	0.7550845972147124
YuJ_2015__SZAXPI003411-6__bin.52	0.7104744797460733	0.8159931367245871	0.5913637517958164	0.6946646918940467	0.5590993932196938	0.6665421927540573	0.880354354415652	0.8645589751194259	0.8354632981064156	0.8488092229165679	0.8236506837760262	0.8997680822872621	0.7216411104914098	0.8664723112584253	0.4379210375120747	0.7786611690021534	0.8079837807690207	0.6946532851207047	0.9016760152178364	0.5853547836705436	0.578381643019625	0.7055791729128756	0.7930733269415379	0.889851994114105	0.8488734610611781	0.7805456880295519	0.5002404427749197	0.6671647624359345	0.689499224639591	0.9070774225735242	0.8775849099195102	0.61681166276535	0.7536046904651982	0.5124198749217285	0.8222458495854839	0.6876435227237934	0.6534730322865717	0.8936198314559185	0.8059497729751927	0.6112079352719645	0.7897749683762219	1.0	0.7066766245796754	0.82034872307176
FengQ_2015__SID31477__bin.4	0.7853465272521701	0.8950366623817133	0.6360479380830907	0.6811267158168176	0.5279616570088356	0.6727456940222898	0.861211560564012	0.8246946803838571	0.7623539478303586	0.8263626085087695	0.9131195662185486	0.8555103032438832	0.7768687269149804	0.829496230976342	0.4796137668478094	0.8504678074520813	0.8585224519544593	0.6628869639970473	0.8580485708145282	0.6394565450994684	0.6481832998946783	0.6731902078803096	0.7539362169334417	0.8584563755701591	0.9068182819339156	0.835491161115583	0.48523893621025904	0.6394518730318915	0.7490952874856668	0.875460031796757	0.8553314297995149	0.6889150524673189	0.8046074595565808	0.48662186821298753	0.8907570484813778	0.6479376826277844	0.7208586459280262	0.8676570115053002	0.7772438271975737	0.6501175358714674	0.7412622324740734	0.7856381977566066	1.0	0.8804050816076718
CosteaPI_2017__SID713B058-11-90-0__bin.16	0.7749223479583373	0.9078618601922045	0.6292038798892259	0.6793346843548685	0.5236871589001574	0.6546762107034243	0.8686697434755785	0.8370417438805493	0.7632962165989944	0.8209139476099728	0.9166112442058124	0.8645148768055183	0.7789211554198692	0.8234366251385096	0.45162080632828483	0.8494973942586992	0.8727367918813413	0.6557249957069734	0.8548151537406945	0.6123472479601831	0.6193246048317944	0.6707380034377775	0.7413064113485809	0.8637603109549649	0.9277932500756524	0.8378393798352485	0.4660358667690654	0.63109337095162	0.7476075116499038	0.8900123784598019	0.8552122936620384	0.663290790884576	0.811939704091604	0.48351170136420357	0.9021391298608388	0.6204013574354382	0.7205337560542863	0.8733459262114026	0.7574185457631044	0.6494294889256694	0.7397251232392298	0.7643187120584545	0.7378305980088188	1.0
