	FengQ_2015__SID532915__bin.39	LiJ_2014__O2.UC4-1__bin.77	XieH_2016__YSZC12003_37405__bin.120	BritoIL_2016__W3.19.ST__bin.19	XieH_2016__YSZC12003_36034__bin.36	LeChatelierE_2013__MH0035__bin.33	CosteaPI_2017__mickey1-11-7-0__bin.18	QinN_2014__LD-14__bin.48	VogtmannE_2016__MMRS32573774ST-27-0-0__bin.48	KarlssonFH_2013__S54__bin.2	BritoIL_2016__W2.39.ST__bin.88	LiJ_2014__V1.UC40-1__bin.3	BritoIL_2016__W1.33.ST__bin.18	RampelliS_2015__H3__bin.17	ZeeviD_2015__PNP_Main_85__bin.49	LiJ_2014__MH0374__bin.29	QinN_2014__HD-62__bin.20	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	BritoIL_2016__W1.27.ST__bin.61	BritoIL_2016__W2.54.ST__bin.69	BritoIL_2016__W1.1.ST__bin.26	ZeeviD_2015__PNP_Main_357__bin.31	CosteaPI_2017__mickey1-11-0-0__bin.22	LiJ_2014__MH0355__bin.90	NielsenHB_2014__MH0035__bin.16	NielsenHB_2014__V1_CD30_0__bin.6	QinJ_2012__CON-110__bin.2	Obregon-TitoAJ_2015__SM25__bin.30	XieH_2016__YSZC12003_36702__bin.37	NielsenHB_2014__V1_UC40_0__bin.55	ZeeviD_2015__PNP_Main_772__bin.19	BritoIL_2016__W1.3.ST__bin.35	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	KarlssonFH_2013__S297__bin.5	RaymondF_2016__P13E0__bin.45	CM_madagascar__A10_01_1FE__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	ZeeviD_2015__PNP_Main_378__bin.15	BritoIL_2016__W2.35.ST__bin.39	LeChatelierE_2013__MH0257__bin.30	CosteaPI_2017__SID713A063-11-90-0__bin.82	LeChatelierE_2013__MH0421__bin.62	VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	LiJ_2014__O2.UC48-1__bin.1	ZeeviD_2015__PNP_Main_499__bin.37	QinJ_2012__CON-041__bin.36	KarlssonFH_2013__S77__bin.33
Obregon-TitoAJ_2015__SM25__bin.30	0.9837188257096491	0.9844606098795217	0.981088475310583	0.9848877601758678	0.9836046432681218	0.9850033571626051	0.9823490205824541	0.9797721038063232	0.9831985251600351	0.9841024001922042	0.9832763509006004	0.9843213710440692	0.9848589070319961	0.9849053334962581	0.9844466404646217	0.9841310012560224	0.9799315813741459	0.9839289071943412	0.9835747864786238	0.984913752745618	0.9849395101749931	0.984322932830012	0.9809173030283539	0.9843212532185398	0.9845248099764344	0.9843052016189476	0.9796829468354561	1.0	0.9842879057352103	0.9841809321972405	0.9842939978275008	0.9855702813676148	0.9836265913702311	0.9840555932516717	0.9848976962755253	0.9846355094952957	0.9841149209738853	0.9842082017534174	0.9844265512628129	0.9842351945897687	0.9844350059339858	0.9845830062377409	0.9847053790584145	0.9845830401248545	0.9839638801407233	0.9802110143649592	0.9838744654071178
XieH_2016__YSZC12003_36702__bin.37	0.9924841361504905	0.995259759117266	0.9853265453139824	0.9867130217253292	0.9977536398226151	0.99448200557386	0.9858430558686285	0.9833796775651221	0.9920832192948256	0.9944168407894088	0.9853530118532795	0.9944107762019534	0.9870578929162782	0.9869258932616113	0.9934289894945433	0.9924177824287083	0.9832454875881037	0.9923004111601116	0.9863125753457961	0.987638390575387	0.9871780022288942	0.9945039269444044	0.9847357912152156	0.9950760227950474	0.9940457660887876	0.9940147872904185	0.9827682834104299	0.9842879057352103	1.0	0.994103585584364	0.9945270158133578	0.986875200996107	0.9864474900415943	0.9925631661592423	0.9946009217185131	0.9872502599085643	0.9926838311240122	0.9937455359559647	0.9865616640110092	0.9959086763279429	0.9939212570116558	0.9945004684851986	0.9946215396804091	0.9941306129053359	0.9941432271963737	0.9837217172025661	0.9939875332982864
NielsenHB_2014__V1_UC40_0__bin.55	0.9924658022487667	0.9936145233019467	0.9850055621335788	0.9864510612390122	0.9938667275216796	0.9940615227922206	0.9853658536585366	0.982966883984194	0.9915989306951053	0.9936758092467773	0.9857994620066649	0.9993606610571903	0.9870103671939046	0.9865557862969492	0.9946173824155997	0.9924233659978873	0.9828328277281924	0.99242042341317	0.9861278240089487	0.987615485781267	0.9870605985030312	0.9939222277248432	0.9848006235131505	0.9937681514318605	0.9938092735208757	0.9946884260520317	0.9827208133425799	0.9841809321972405	0.994103585584364	1.0	0.9938336811315277	0.9868018105922503	0.9872047568903809	0.9928785702897198	0.9950077395966391	0.9867467622075764	0.9924622064728069	0.993828034529825	0.986425761193719	0.9938386899272268	0.9936212015148903	0.9942135440187032	0.993732411975114	0.9945306361051438	0.9936449543963027	0.9834378336991575	0.9938643151145338
ZeeviD_2015__PNP_Main_772__bin.19	0.9923928981359862	0.994266303968398	0.9854616056538643	0.9870036320656659	0.9941805608536697	0.9955004746265004	0.9859643790882918	0.9835884877728902	0.9921699600310174	0.9951310032729944	0.9863113499409025	0.9942841501899916	0.9875113524146437	0.9870982892352556	0.993582936939357	0.9928086650403399	0.9835894038504998	0.992757514266501	0.9865867018814708	0.9876268420315107	0.987521194841983	0.9997537677216584	0.985043062209837	0.9947128614531291	0.9949341042048956	0.994648227987919	0.9827707785190188	0.9842939978275008	0.9945270158133578	0.9938336811315277	1.0	0.9873721095887238	0.9873376775345847	0.9930001194447031	0.9951019152030657	0.987522387857571	0.9935443524163129	0.9947064681101103	0.9868263691355313	0.9947495230767609	0.9950475010515722	0.9956536127092056	0.9947124204701528	0.9943601284586905	0.9946348044682431	0.9835282168339148	0.9948863582688466
BritoIL_2016__W1.3.ST__bin.35	0.9866396772494741	0.9867738376868809	0.9847003504121786	0.9973473764713706	0.9864123150731935	0.987387005925889	0.9859099636639849	0.9841462399719596	0.9866513846359177	0.9869537779396949	0.9986637385237674	0.9869824641311774	0.9945231229517071	0.9879665509168759	0.9870403261500372	0.987031436351869	0.9842388860988238	0.9868961221261332	0.994423890370342	0.9936730093034236	0.9947899706935851	0.9873138260677926	0.9846855884194575	0.9866890214531846	0.9871885626324067	0.9866582659966228	0.9839018739694552	0.9855702813676148	0.986875200996107	0.9868018105922503	0.9873721095887238	1.0	0.9892189661881702	0.987636978179635	0.9874627651131097	0.9889406378484153	0.9871368106367436	0.9870248174869576	0.9933559050531527	0.9869272549248755	0.9870747740310125	0.9872275056453014	0.9880316501679907	0.9870460519952844	0.9867414737156521	0.9840414533202512	0.9868870154618038
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	0.9866674274504904	0.9864530980206504	0.98594724158769	0.9888920829070227	0.9863484200545676	0.9871497103722643	0.987318019927963	0.9840830905012231	0.9864202001822515	0.9868090027011739	0.9877517815886239	0.9872381570463679	0.9887227629298385	0.9880590024686309	0.9871259838519426	0.9871559555228496	0.9844862491016722	0.9870308281461943	0.9877962830560936	0.9900689567801116	0.9887257019055364	0.9871261575275709	0.9863126526260501	0.987116679237901	0.986670327238754	0.9866021850264675	0.9846985813479912	0.9836265913702311	0.9864474900415943	0.9872047568903809	0.9873376775345847	0.9892189661881702	1.0	0.98780225859622	0.9874215944218245	0.9897385989294704	0.9870979500744312	0.9869995723422129	0.989196859409877	0.9866527241005957	0.9864138765850515	0.9868853051417953	0.9877390226862984	0.9865698993367343	0.987064441035228	0.9855594446589038	0.986796050085633
KarlssonFH_2013__S297__bin.5	0.9929576759328825	0.9930091296467021	0.9861263061774764	0.9870634372198297	0.9926645384058633	0.9934134654987781	0.9864408699509958	0.984849892355356	0.9922109916731661	0.993353724395474	0.9863300392561383	0.9927401218587381	0.9877946242389635	0.9868400759173389	0.9931283722152443	0.9933861455220797	0.984845885237269	0.9931347147517109	0.9871862372287025	0.9878909071160679	0.9878573450475823	0.9931053763823671	0.985253115322927	0.9932659111795626	0.9931484723520059	0.9929396027525658	0.9838423800309207	0.9840555932516717	0.9925631661592423	0.9928785702897198	0.9930001194447031	0.987636978179635	0.98780225859622	1.0	0.99351479069894	0.9874359058076381	0.9918436288379638	0.9934530425968455	0.9873115202760037	0.9927729374898979	0.9927882223180522	0.9930382030422843	0.9935060521324465	0.9930408866536277	0.9927268662516365	0.9843802091558316	0.9926279037272805
RaymondF_2016__P13E0__bin.45	0.9929337728165515	0.9942510314885209	0.9854998952621762	0.9871867817852721	0.9939412183884798	0.9958324479971865	0.9862110271897299	0.9835496196477347	0.9924351337210151	0.9950163559303874	0.9865679963858331	0.9951198923363551	0.9873621745439937	0.9871957269377987	0.994427303140996	0.993079011128486	0.9835672420953289	0.993046300193291	0.9865178841641922	0.9880425324288409	0.9873833999029346	0.995151016277118	0.9851902749306555	0.9944909195481283	0.9954866901266087	0.9960199599880424	0.983362002279217	0.9848976962755253	0.9946009217185131	0.9950077395966391	0.9951019152030657	0.9874627651131097	0.9874215944218245	0.99351479069894	1.0	0.9873957175331192	0.9938569171636972	0.9952223853923372	0.9869707517725832	0.9947620293007016	0.9956052810868192	0.9971665855142198	0.9948976546177168	0.995707057610371	0.9951312652263906	0.9840495163954341	0.994355662191707
CM_madagascar__A10_01_1FE__bin.2	0.9875728405847299	0.9870644382987616	0.9859882748755968	0.9884676874457999	0.9869085320702816	0.987666241006634	0.9862673025493128	0.9855363999585768	0.9860767482611965	0.987488958473103	0.9878938040530251	0.9872210306298831	0.9884884991038951	0.9887813612403018	0.9874389590837325	0.987266680771435	0.9857673005376066	0.9871126913284088	0.9877653849956812	0.988805483843238	0.9887415880845816	0.9874455878323104	0.9859033128689587	0.9871723222197384	0.9872335273761842	0.9872208533176501	0.9851479695616154	0.9846355094952957	0.9872502599085643	0.9867467622075764	0.987522387857571	0.9889406378484153	0.9897385989294704	0.9874359058076381	0.9873957175331192	1.0	0.9877000122484885	0.987647318115931	0.9886517050760438	0.9873628646855569	0.9875891685586025	0.9872916040482027	0.9877519164359103	0.987383128727827	0.9872591648876803	0.9853872077028886	0.9862549460344108
Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	0.991659978800545	0.992470596880964	0.9851974145860453	0.9870059571002175	0.9924350917316935	0.9953399337328778	0.9864828424892931	0.9834503361824206	0.9911697167420435	0.9935096420870001	0.9858961279991021	0.9930949870168158	0.9871143104605551	0.986818720379147	0.9924463595111174	0.9919173061563116	0.983262000437236	0.9915191845420028	0.9863673568427223	0.987644559890375	0.9871586251536144	0.9935267771306274	0.9853149732820512	0.9926880202305517	0.9949420401604344	0.9934620446804325	0.983423050594312	0.9841149209738853	0.9926838311240122	0.9924622064728069	0.9935443524163129	0.9871368106367436	0.9870979500744312	0.9918436288379638	0.9938569171636972	0.9877000122484885	1.0	0.9947312917847567	0.9865659840751675	0.992760778604746	0.9946418767341317	0.9937817085405227	0.9932812084988243	0.9935202550971384	0.9949504048200521	0.9842013854760454	0.9928588649696962
ZeeviD_2015__PNP_Main_378__bin.15	0.9927122106294424	0.9937409480409247	0.9853773780374239	0.9865252658736782	0.9936289466906125	0.9964478107164385	0.9862745395745715	0.9833716661059235	0.9924542065683171	0.9945882289136557	0.9858123672381716	0.9940955551493109	0.9869373321275763	0.9869937389281802	0.9935848966856945	0.9928743034707861	0.983416015971017	0.9926148014335703	0.9861183921421013	0.9877479422085438	0.9870087324112701	0.9946651692913862	0.9851054416752691	0.9940665681976397	0.9962910835040262	0.9949056409022782	0.9831668738152917	0.9842082017534174	0.9937455359559647	0.993828034529825	0.9947064681101103	0.9870248174869576	0.9869995723422129	0.9934530425968455	0.9952223853923372	0.987647318115931	0.9947312917847567	1.0	0.9864049354717747	0.9940623049029056	0.9954341145828977	0.9952366339119628	0.9947721967015588	0.9948642912187095	0.9958490621963174	0.9839368586863062	0.9937232269444335
BritoIL_2016__W2.35.ST__bin.39	0.9865559483555819	0.9860092326991867	0.9845682101570448	0.9933282438819362	0.9862613876198872	0.9866769425799305	0.9854788674077141	0.9840807624791647	0.9859310196016866	0.986395852244955	0.9925083028778678	0.9868159119617527	0.992409762881248	0.9878424207861454	0.9867239154147962	0.987009086233499	0.9840852301000838	0.9866660544139594	0.9920165893536184	0.9997416024158488	0.9924859509976236	0.9867833354643964	0.984608447049261	0.9861520904142388	0.9865373090969817	0.9862817764138945	0.9835349775598313	0.9844265512628129	0.9865616640110092	0.986425761193719	0.9868263691355313	0.9933559050531527	0.989196859409877	0.9873115202760037	0.9869707517725832	0.9886517050760438	0.9865659840751675	0.9864049354717747	1.0	0.9863909641591784	0.9861598011851355	0.9868254765960749	0.9872975976091038	0.9868383788433931	0.9864721599572772	0.9837681995628522	0.9865934707914128
LeChatelierE_2013__MH0257__bin.30	0.9924882806401564	0.9955563775453172	0.9851410443357356	0.9868024748306661	0.9947542776588515	0.9943038957205098	0.9860351222831262	0.9831548404557562	0.9917203206351712	0.9944295287472981	0.9856758597337574	0.9939885113580793	0.9873123576910057	0.986900852173746	0.993350225599722	0.9923721033401315	0.9830818169602512	0.9923799201004776	0.9863887744734602	0.98758709522175	0.9872441204386687	0.9947170123451684	0.9847028161542543	0.9956726900715451	0.9940131556443533	0.9940511785518513	0.9822289312963892	0.9842351945897687	0.9959086763279429	0.9938386899272268	0.9947495230767609	0.9869272549248755	0.9866527241005957	0.9927729374898979	0.9947620293007016	0.9873628646855569	0.992760778604746	0.9940623049029056	0.9863909641591784	1.0	0.9940675445918591	0.9951873951162934	0.9943922794741453	0.994149836560689	0.9940778327672111	0.9835088561663616	0.9941497003094288
CosteaPI_2017__SID713A063-11-90-0__bin.82	0.9926831474126814	0.9943904518115229	0.9849943045823194	0.986909262843301	0.9935404307850083	0.9967771171001324	0.9861971041070403	0.9832040442474712	0.9923741014996923	0.9948455895403183	0.9858518343849807	0.9940253837958916	0.987254249086174	0.9867462673769279	0.9934066186668165	0.9927363014278587	0.9830645077016323	0.9921884455006547	0.9864498395560952	0.9875324305020341	0.9873160277390906	0.9949127624322285	0.9849536547948226	0.9941316265174467	0.9964032553547141	0.9952524425868281	0.9830078058424515	0.9844350059339858	0.9939212570116558	0.9936212015148903	0.9950475010515722	0.9870747740310125	0.9864138765850515	0.9927882223180522	0.9956052810868192	0.9875891685586025	0.9946418767341317	0.9954341145828977	0.9861598011851355	0.9940675445918591	1.0	0.9956519974277737	0.9945821063713278	0.9951773710109757	0.9955787012262557	0.9835280874644616	0.9938954085771456
LeChatelierE_2013__MH0421__bin.62	0.9922669963388286	0.9944477973300864	0.9854883211907354	0.9868697646015048	0.9939659852678995	0.9962953918806426	0.9858153384827065	0.9836277171413962	0.992280705595924	0.9948700091325401	0.9861135890961136	0.9945685340306706	0.9873125266200872	0.9868515146543935	0.9935534098569218	0.9925741541117583	0.9834488302245711	0.9923212170735514	0.9864629453246427	0.9878011648451948	0.9872419968780671	0.9955979147054045	0.9850423883359107	0.9948206303456694	0.9959973712782594	0.995284398524622	0.9831168972882827	0.9845830062377409	0.9945004684851986	0.9942135440187032	0.9956536127092056	0.9872275056453014	0.9868853051417953	0.9930382030422843	0.9971665855142198	0.9872916040482027	0.9937817085405227	0.9952366339119628	0.9868254765960749	0.9951873951162934	0.9956519974277737	1.0	0.9949034979782014	0.9949232457780998	0.9951188383058326	0.9836384510118381	0.9942590228973616
VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	0.9931279114311172	0.994319514174909	0.9859457056688523	0.987694347784905	0.9944780373418414	0.9951623729833576	0.9862650001722701	0.984070770839031	0.9930044034716506	0.9943231154023116	0.9872017260552717	0.9942099396123554	0.9880475324867364	0.9873204132538163	0.9938293903474399	0.993333104459303	0.9841548650572398	0.9931868046282794	0.9874022982638601	0.9880815737064828	0.9880797095397249	0.9947622221389655	0.9857881537315714	0.9946897884001977	0.9950872997474347	0.9944103262591378	0.9841121485738791	0.9847053790584145	0.9946215396804091	0.993732411975114	0.9947124204701528	0.9880316501679907	0.9877390226862984	0.9935060521324465	0.9948976546177168	0.9877519164359103	0.9932812084988243	0.9947721967015588	0.9872975976091038	0.9943922794741453	0.9945821063713278	0.9949034979782014	1.0	0.9945553466495901	0.9946625658973478	0.9846671652954375	0.9940403819261272
LiJ_2014__O2.UC48-1__bin.1	0.9925518059018944	0.9937397314964951	0.9853604785391962	0.9867925881114024	0.9936912579975847	0.9958939883236118	0.9859597503502738	0.9833049747462859	0.99228283067815	0.9939653463619805	0.9857952524215597	0.9952167080495803	0.987146231877345	0.9865747278634142	0.9941618183004424	0.9926446946595778	0.9832830715980202	0.9927248553440626	0.9863779066081999	0.9880314743432063	0.9871661581988308	0.9943521082751565	0.9849351011954759	0.9940761440460528	0.995579923592649	0.9962602360718242	0.9832309759776078	0.9845830401248545	0.9941306129053359	0.9945306361051438	0.9943601284586905	0.9870460519952844	0.9865698993367343	0.9930408866536277	0.995707057610371	0.987383128727827	0.9935202550971384	0.9948642912187095	0.9868383788433931	0.994149836560689	0.9951773710109757	0.9949232457780998	0.9945553466495901	1.0	0.9947876932699643	0.9839627538388929	0.9936988872503016
ZeeviD_2015__PNP_Main_499__bin.37	0.9926002608560822	0.993517516636826	0.9851539217437525	0.9865550722178057	0.9938999400091472	0.9961636933296485	0.9857778865189992	0.9832252990454114	0.9922558506303989	0.9945539853771971	0.985819082653731	0.9936795358837206	0.9868845502499631	0.9866536658547611	0.9934866977750612	0.9930211695023692	0.9832716088405629	0.9926281307964833	0.9860592813732807	0.9874282932198726	0.9868551432777861	0.9946508905774838	0.984594647440831	0.9942348631875143	0.9958980772085246	0.9948259964152879	0.9827629902449603	0.9839638801407233	0.9941432271963737	0.9936449543963027	0.9946348044682431	0.9867414737156521	0.987064441035228	0.9927268662516365	0.9951312652263906	0.9872591648876803	0.9949504048200521	0.9958490621963174	0.9864721599572772	0.9940778327672111	0.9955787012262557	0.9951188383058326	0.9946625658973478	0.9947876932699643	1.0	0.983802322786208	0.9937961478949341
QinJ_2012__CON-041__bin.36	0.984149924630124	0.98307111912145	0.9867712050855365	0.9840706101321365	0.9837804861348248	0.9837071471659788	0.9899109498383771	0.9884498114886521	0.9827842304036799	0.983959460065952	0.9828045646016487	0.9836842182425944	0.984168093116486	0.9828923899918527	0.9839199401899938	0.9837131161779379	0.9884551629362865	0.9837588571134296	0.9831808031173574	0.984632273835052	0.9839964271757942	0.9832021161056174	0.9894155366845567	0.9838822178437595	0.9836266152809932	0.9837011453476362	0.9885943435901642	0.9802110143649592	0.9837217172025661	0.9834378336991575	0.9835282168339148	0.9840414533202512	0.9855594446589038	0.9843802091558316	0.9840495163954341	0.9853872077028886	0.9842013854760454	0.9839368586863062	0.9837681995628522	0.9835088561663616	0.9835280874644616	0.9836384510118381	0.9846671652954375	0.9839627538388929	0.983802322786208	1.0	0.9841764570322928
KarlssonFH_2013__S77__bin.33	0.992140185807225	0.993430550588734	0.9858099203486762	0.9865529210947375	0.9941003532762032	0.9937382922775203	0.9856303189673881	0.9836193879528002	0.9920086447641084	0.9939773939498414	0.9861244553019254	0.9944177402623283	0.9869912327151505	0.9864873008196956	0.993372671009483	0.9925543370401924	0.983838537932297	0.9925266463581729	0.986484433920436	0.9873163119720886	0.9870298751330365	0.994888916665643	0.9849761932375629	0.9941711456427677	0.9937076974169525	0.9936997588057784	0.9832145118017664	0.9838744654071178	0.9939875332982864	0.9938643151145338	0.9948863582688466	0.9868870154618038	0.986796050085633	0.9926279037272805	0.994355662191707	0.9862549460344108	0.9928588649696962	0.9937232269444335	0.9865934707914128	0.9941497003094288	0.9938954085771456	0.9942590228973616	0.9940403819261272	0.9936988872503016	0.9937961478949341	0.9841764570322928	1.0
