	FengQ_2015__SID532915__bin.39	LiJ_2014__O2.UC4-1__bin.77	XieH_2016__YSZC12003_37405__bin.120	BritoIL_2016__W3.19.ST__bin.19	XieH_2016__YSZC12003_36034__bin.36	LeChatelierE_2013__MH0035__bin.33	CosteaPI_2017__mickey1-11-7-0__bin.18	QinN_2014__LD-14__bin.48	VogtmannE_2016__MMRS32573774ST-27-0-0__bin.48	KarlssonFH_2013__S54__bin.2	BritoIL_2016__W2.39.ST__bin.88	LiJ_2014__V1.UC40-1__bin.3	BritoIL_2016__W1.33.ST__bin.18	RampelliS_2015__H3__bin.17	ZeeviD_2015__PNP_Main_85__bin.49	LiJ_2014__MH0374__bin.29	QinN_2014__HD-62__bin.20	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	BritoIL_2016__W1.27.ST__bin.61	BritoIL_2016__W2.54.ST__bin.69	BritoIL_2016__W1.1.ST__bin.26	ZeeviD_2015__PNP_Main_357__bin.31	CosteaPI_2017__mickey1-11-0-0__bin.22	LiJ_2014__MH0355__bin.90	NielsenHB_2014__MH0035__bin.16	NielsenHB_2014__V1_CD30_0__bin.6	QinJ_2012__CON-110__bin.2	Obregon-TitoAJ_2015__SM25__bin.30	XieH_2016__YSZC12003_36702__bin.37	NielsenHB_2014__V1_UC40_0__bin.55	ZeeviD_2015__PNP_Main_772__bin.19	BritoIL_2016__W1.3.ST__bin.35	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	KarlssonFH_2013__S297__bin.5	RaymondF_2016__P13E0__bin.45	CM_madagascar__A10_01_1FE__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	ZeeviD_2015__PNP_Main_378__bin.15	BritoIL_2016__W2.35.ST__bin.39	LeChatelierE_2013__MH0257__bin.30	CosteaPI_2017__SID713A063-11-90-0__bin.82	LeChatelierE_2013__MH0421__bin.62	VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	LiJ_2014__O2.UC48-1__bin.1	ZeeviD_2015__PNP_Main_499__bin.37	QinJ_2012__CON-041__bin.36	KarlssonFH_2013__S77__bin.33
Obregon-TitoAJ_2015__SM25__bin.30	0.7056133425191359	0.7533143830096032	0.7465358979452564	0.7545560269474774	0.7518214191544792	0.4939070363399497	0.5180493542898814	0.7361108356598578	0.47792725117458734	0.7578140824335831	0.5458421509343542	0.7282516424390582	0.7642840259695081	0.7769303271613106	0.7359775353156504	0.7284070511330367	0.7467234937955193	0.7262267776982672	0.6096393705492722	0.4687760199833472	0.7673382294658135	0.7668775304713208	0.7177417231052737	0.7457478003004785	0.7625322643729471	0.7591129479826293	0.7574603488372471	1.0	0.7526075660625127	0.6944925174615323	0.7578469198354488	0.7787552413857903	0.7111300260325819	0.6190715078317204	0.6899947687742969	0.4970851116195309	0.7247019518096497	0.7361267666766046	0.7711031513826985	0.7640118981936503	0.7733601537960849	0.7268396341588309	0.6429491758299816	0.746622380607596	0.7582627518848181	0.7315227028367939	0.43628519901253704
XieH_2016__YSZC12003_36702__bin.37	0.809384936581087	0.9043224634036154	0.8577783354226175	0.8362377963383081	0.9273916275655901	0.5935187351710746	0.5816974181420705	0.8471649976884115	0.5382821298566438	0.894599096690717	0.5892463467669221	0.8782582189502034	0.8583465302998962	0.8608623374587748	0.8773143673801883	0.8576604010747474	0.8521189938730657	0.8383225591075271	0.6757291488870275	0.5241413117238423	0.8685616041181318	0.9139158385829189	0.8036977127895467	0.8787657511118044	0.9041521556552534	0.9036902147271741	0.8632440084264656	0.8722021206328967	1.0	0.8224703741759196	0.8990455607137703	0.8588005586998435	0.8217996932199807	0.7145789084403691	0.8050662033693052	0.5497952350755589	0.8445067650231592	0.8630397898432528	0.8498665608648619	0.9109034260870024	0.9222654396973043	0.8472949892220063	0.749516488013085	0.8755596700701841	0.8979035191534047	0.8451058564388575	0.5117438872894279
NielsenHB_2014__V1_UC40_0__bin.55	0.8787687673995148	0.9378882331659628	0.9044176710250059	0.8790964631444559	0.9336558870817565	0.6075018888314557	0.6412012840218708	0.8910865478979106	0.5968136382792948	0.942260350647231	0.6102163516341534	0.928462612642749	0.8935581152849824	0.9127276771655725	0.9367184999801849	0.8987624691640008	0.8983018201389277	0.8791297014644889	0.7040063681212125	0.5722130201317687	0.8987394580193626	0.9473701031538478	0.8567573291561004	0.9309904294944921	0.9323561835420032	0.932399649037431	0.9026637104448012	0.9102582404400412	0.9301837610352288	1.0	0.9379125227075253	0.8952911953820895	0.8522484232039269	0.7510270853956361	0.8693772374609503	0.5981435972129242	0.8966096487433998	0.8938333967560252	0.9005002367164971	0.9347327234243651	0.9319892836247156	0.8954995740807581	0.804387799150207	0.917031187345234	0.929706066717831	0.8771362545271231	0.5553339194073011
ZeeviD_2015__PNP_Main_772__bin.19	0.8345850481756255	0.9077785822519344	0.8666961142617904	0.8462293954856837	0.9102441141619246	0.5806483208149046	0.6041048667272263	0.8645528414688717	0.5582407494540992	0.9200555407250638	0.59469674418426	0.8826581191820995	0.8716517604220481	0.8767015108536794	0.9093906460354254	0.8670802133286217	0.8685098300553679	0.8447809579046628	0.6896333582357561	0.5427235312531808	0.8775718793391192	0.9920998503934134	0.8278310501844636	0.9118753828987572	0.912424644564326	0.916293290365451	0.877515416776295	0.8953180244248596	0.9164926377811365	0.8453978210059939	1.0	0.8622228965294729	0.828816264290886	0.7299652966493118	0.8287236964157796	0.5672394223918233	0.8580227732336724	0.8863938667061009	0.8639409716554094	0.9110733840472135	0.9213726164252284	0.8739993739185211	0.7729809352428179	0.8873299161319688	0.9161484850172557	0.8561660383446098	0.5285675601451126
BritoIL_2016__W1.3.ST__bin.35	0.7937320278956016	0.8432955001896978	0.8459353067350519	0.8931463034170107	0.8406386171289328	0.5505888056759367	0.5806063499393783	0.8430627398600765	0.5396026666092499	0.8600200908916095	0.6786931120018947	0.8150323822704193	0.9052839935881397	0.868820807214308	0.8462850040723777	0.8208009034219109	0.84636964419224	0.8206256835246521	0.735185937266822	0.5378040640621763	0.9245748875734198	0.8573899362897484	0.8015597540684798	0.8416034402496438	0.8652915369532082	0.862006535108202	0.858237451174159	0.8891908627278323	0.8461313154336804	0.7799401431011992	0.8333313534474887	1.0	0.824234396705272	0.6950126923056934	0.7787748565387091	0.563051320868467	0.814105053237893	0.8313400832591494	0.8973278223210845	0.848137434765855	0.8718908677022954	0.8206706021847545	0.7291289714963259	0.8521040123129101	0.8550686438796655	0.8168703350486569	0.4924807647903041
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	0.8059349263139116	0.8641769655404803	0.8606868118254527	0.8729479390689884	0.8604545049107541	0.5552337439668587	0.5907045519866008	0.8558484058631728	0.5385722639022408	0.8724968037977819	0.6091317231742005	0.8441831101773025	0.880124478449173	0.8684504613432968	0.8583518498330046	0.8414655949891477	0.856113616316984	0.8232905521253506	0.7008469688110128	0.5382154785383693	0.8940319719328848	0.866770002279462	0.809084548220533	0.84302355774472	0.870706137699329	0.8745625910545981	0.8608430045291919	0.867093884104221	0.8646384079444208	0.792841299888009	0.855420263426527	0.880184735532849	1.0	0.6957952844867742	0.792547150176906	0.5662044974777257	0.8439198818644017	0.8593060524672699	0.8682922864986472	0.8564002338926274	0.8753962795215112	0.8337427775740578	0.7495969316458707	0.8564319481471938	0.8690090286518468	0.8554448419738159	0.5029829238560569
KarlssonFH_2013__S297__bin.5	0.726892241871032	0.763953086657481	0.7513578283161311	0.7440579588197553	0.7701987328284172	0.47145061291395257	0.5571392278683895	0.7446631461163238	0.5129807820670382	0.766311941688424	0.5427676477227401	0.7425551040024078	0.7587361779833185	0.763275891781508	0.7481866630635908	0.7490887804909623	0.7497785160127866	0.7644340811064247	0.6215916749529321	0.4990776557244812	0.7617224698437921	0.7726813761700221	0.7316945001581739	0.7632876233534335	0.7701611108908633	0.7729888242618617	0.7611722995741844	0.7702853037384879	0.7672067774504624	0.7129668659955128	0.7688067211389172	0.7573724838812247	0.7100275004227411	1.0	0.7136088661557095	0.5327780119597307	0.7335990601797276	0.743519924659036	0.7532494431548705	0.7758735773446356	0.7804909622397108	0.7523258852684629	0.6844292104813909	0.7601148399530413	0.7672322632791281	0.73775891376971	0.4719170440322303
RaymondF_2016__P13E0__bin.45	0.7244770763647705	0.7892278298573041	0.7672056766459964	0.7527837947761999	0.7782965595785347	0.4996425189073269	0.5507068534232338	0.758054673191261	0.5268509851139236	0.7858441148142141	0.5259050238814942	0.7728104237313265	0.763607802422964	0.7707786571523858	0.7741854354917772	0.7507882705200187	0.7633899824023388	0.7515208047406422	0.610868010951771	0.48843998033396385	0.7678811017519686	0.7943046837161779	0.7373727537539175	0.7778093016836573	0.8004142607316629	0.7959948938594157	0.7680769567284971	0.7769252086587668	0.7821975514101009	0.7468693405691069	0.7898549318662637	0.7679825070388814	0.7318825909819583	0.6457774216186554	1.0	0.514376670487364	0.7681523700465622	0.7675512600064504	0.7570201196143085	0.797869244288997	0.8086851980862589	0.8022179569360667	0.6991144060304296	0.7835139897196272	0.789353030608655	0.745824902722311	0.46750106988068957
CM_madagascar__A10_01_1FE__bin.2	0.8889159661718172	0.9185913524853517	0.9281060742517269	0.9371919915784802	0.9149359192900295	0.5603102848869496	0.758115653792769	0.9208282407612276	0.680414793503862	0.9271437573116454	0.667115623252918	0.8772709339772048	0.940348191698022	0.9321734838054649	0.9008271313543925	0.9102739175336764	0.9275781711116693	0.9311712780803023	0.7627115897488316	0.6742881254203125	0.9380146977707778	0.9302457336139676	0.9297190769984437	0.9256367091503003	0.9266569894812027	0.9219825224795118	0.9336325407722593	0.9529150287853678	0.9094437321941761	0.8748464437589945	0.9204368320576194	0.945316838489686	0.8901836816226758	0.8208407683327922	0.8757320994402482	1.0	0.895573030444492	0.9020960933297849	0.946402561358612	0.9294828605992916	0.9314660811325424	0.9144622399671914	0.8744338441383118	0.9242574297536681	0.9275432684247233	0.9062233360611445	0.5761922539718947
Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	0.8779830916499367	0.9410328776284624	0.916414610049121	0.9153258435305046	0.939570506487269	0.6196553138932427	0.6380121198014245	0.9101244744340165	0.6023130595899373	0.9566116843791522	0.6311738058461955	0.9296999229598595	0.926000562515312	0.9281721920934973	0.935947891010339	0.9138651590918961	0.9219777768500913	0.9032338726986524	0.7403102099059199	0.5775948548824347	0.9315932466115199	0.9539977170480513	0.867326504717918	0.9294536643824497	0.9761643624200977	0.973317630132267	0.9215232105034343	0.9399192322467174	0.9451172279380357	0.8872325469504206	0.9419635157797352	0.9247355355765634	0.8976669108168659	0.7646788455026816	0.884799900147207	0.6059107962037384	1.0	0.9264732609147579	0.9157011348556667	0.9552796110126498	0.9731055272822035	0.9284838103960757	0.8207836335874772	0.9478964921224664	0.9596603993015365	0.9223762603357972	0.5561809005389436
ZeeviD_2015__PNP_Main_378__bin.15	0.8594778823158769	0.9240631974747195	0.8984879822101114	0.8898262539968945	0.9308735170830802	0.6027515409652283	0.61980209362604	0.8901834428835331	0.575462391856257	0.9505680039769484	0.6206060754842815	0.8930102676461743	0.9094078151946434	0.9076893806884785	0.9117894835899734	0.8857470178001174	0.8937729252460532	0.888529245095813	0.7141335100865969	0.5595578713506282	0.9204528484074818	0.9487084123506343	0.8489827481450113	0.9221606449857513	0.9729829363545048	0.9592767845635484	0.9115349916226317	0.9263794016983861	0.9371703520949558	0.8582144238027728	0.9442069322466281	0.9162647780253141	0.8868844577827695	0.7520004418831587	0.8578478244414577	0.592196261586647	0.898955232735359	1.0	0.9121663117281109	0.9404480613399289	0.9783669553227486	0.9092883430813576	0.8149675645486961	0.9333889778792472	0.9662654940396918	0.8836546192133252	0.5390794510010903
BritoIL_2016__W2.35.ST__bin.39	0.7891228607370206	0.8516344317456699	0.8373804391190798	0.8685455190908139	0.8365992912675716	0.5471413601955812	0.5847806174010834	0.8409661945881391	0.5386258428443765	0.8535483743594271	0.6433618636690257	0.8018290854461018	0.8743096973713276	0.8596031083500868	0.8353022207768939	0.8148132006164251	0.8369189025487324	0.8112278176546864	0.6905238980209059	0.5521348208295663	0.8765812470129569	0.8536008978916458	0.7946747098447352	0.8391960398001722	0.8565679187010222	0.8628245516595014	0.8511661900435499	0.8834864152167751	0.8402133572930042	0.7871802350595695	0.8378680512018762	0.900418735479199	0.8158986869489453	0.6936101211729063	0.7703026733732885	0.5656397012342285	0.8089283299640047	0.830472290856696	1.0	0.8370101668423039	0.8570775087157401	0.8064545088472351	0.7291551422214325	0.8391703367950438	0.848202149292739	0.8108880909782079	0.49480445414453506
LeChatelierE_2013__MH0257__bin.30	0.8282953854933194	0.9384399304682711	0.8700674451667094	0.8575400614219826	0.9054051115814883	0.5995627755778385	0.6009924712105913	0.8639904758162864	0.5653870229563802	0.915552975220262	0.6015776241189806	0.8837933624434826	0.8721593477414203	0.8736775410760939	0.8889651376272775	0.8667381005875561	0.8686713176277886	0.8601183199016454	0.6945734506131327	0.5389834284238597	0.8773322672920504	0.9223405963753325	0.8269385478824064	0.9083053185974488	0.925597082932646	0.9185603712631177	0.8819101160883863	0.8963894081983202	0.9221899214087003	0.8367331836247209	0.904803174626183	0.8715028626336382	0.8240551249133619	0.7316051613995912	0.8313710620906742	0.5688720014251182	0.8641636566640105	0.8767890745009511	0.8571166456929656	1.0	0.9299678013318141	0.8787753138712138	0.7688672713755328	0.9022966298015248	0.9141278570548499	0.861187921436928	0.520969950071275
CosteaPI_2017__SID713A063-11-90-0__bin.82	0.8030222932002643	0.8818160302236693	0.8469664997404681	0.8358298532465082	0.8857399755804077	0.5983541106313703	0.5797592399254435	0.8456264451208003	0.5438505686107965	0.8973138448471121	0.5972175526141941	0.8637221593053983	0.8558499374764061	0.8598745251745942	0.8660306660532276	0.8489933553935447	0.8466697338618346	0.8376815985985278	0.680925806318422	0.5223359640430351	0.8666160874386561	0.9004661989194035	0.8026097701963005	0.8748989890052851	0.9375342847536806	0.9081301316534541	0.8652144677236693	0.8769048314222349	0.902356284211023	0.8062775015335976	0.8843213978152132	0.8658422842346168	0.81406345849849	0.7112589656474141	0.8143605930303889	0.5509526737684032	0.8507451957106456	0.8815281120234051	0.8482099672046055	0.8987563850745565	1.0	0.862790572503775	0.7560330106879954	0.8819922464845225	0.9093555351075878	0.8410227031426953	0.5112575647650056
LeChatelierE_2013__MH0421__bin.62	0.7627576874258021	0.8260867195338252	0.800874223135844	0.7884378557731686	0.820587304396298	0.5312502611804302	0.5654386432208098	0.7902500391543532	0.53104676755832	0.8296162437330323	0.5580616360378483	0.7937374111032661	0.8019756323655153	0.801852809429313	0.8037514775998945	0.792252634424798	0.7992509981180473	0.7915683871204526	0.6424715172520803	0.5024377445784394	0.802668964206562	0.8341432500620474	0.7681546289893381	0.8073943768171344	0.8360455520473093	0.8423364120222578	0.7992277417040919	0.812370159259196	0.8171493523270404	0.7636312564750035	0.8268574516275674	0.803323050849059	0.7642410105783979	0.6757881471505988	0.7962956166383653	0.5331601941765213	0.8001263840745891	0.8075709802106086	0.7866976219226586	0.8371371499773431	0.8504525371112409	1.0	0.7223420371673833	0.8257182507252185	0.8467453193741553	0.781484914763426	0.48598746551964095
VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	0.8218031574365688	0.8678145750653216	0.8588645768698443	0.8400984095414469	0.8700491395470082	0.563572033288445	0.6436419705040967	0.841056763329662	0.5953390263490764	0.8798544380607337	0.5880778875517061	0.8339686847898731	0.8527718122235329	0.8540058449145287	0.8522287160885599	0.8485966248031874	0.8424195041519243	0.8486274973617007	0.6814878138184702	0.5648360688884183	0.859049812220924	0.8820559558600681	0.8138519517327115	0.8710888055668006	0.8909450785880544	0.8852584402748614	0.8476534898818451	0.8598911981466029	0.8649669076610471	0.8207961032743609	0.8750639735939615	0.8540380219473453	0.8222001524495636	0.7356726326074223	0.8303892073014035	0.6100569750893239	0.8463781488379091	0.8661057137278962	0.8511368710966324	0.876438889509722	0.8917373293149727	0.8643594574604407	1.0	0.8705035314293517	0.8875830134834812	0.8348339860777806	0.5382395771416099
LiJ_2014__O2.UC48-1__bin.1	0.8651910036463505	0.9411738295983352	0.9018947674971232	0.9026082630387873	0.9327882346041293	0.6127211724948277	0.6351081063043641	0.9021289590609687	0.5935712595582718	0.9508913638321668	0.6367227742195132	0.8990436166619815	0.9256164718777997	0.9139614979361615	0.9237255469020177	0.9044927163996789	0.9077459163098852	0.8858819698786774	0.7274103226302261	0.568938270905844	0.9255408348787685	0.9449649824963041	0.8634068603162597	0.9214273146640727	0.9469331623748399	0.9802130374726726	0.9155870867014381	0.9288514703711269	0.9399017527964455	0.870426944568596	0.9344037114711397	0.928418681125333	0.8738180707711536	0.7600001617903722	0.8656824419020885	0.5998115142163177	0.9092327698309493	0.9227236600218013	0.9111880064797044	0.9567489842598191	0.9676969342746836	0.9190979377794676	0.8097462520249076	1.0	0.9389621552095488	0.8930011507340226	0.5460744599740731
ZeeviD_2015__PNP_Main_499__bin.37	0.8207722246468978	0.886616888867595	0.8612336549625955	0.8380951382801206	0.8822506013236981	0.5945887978990914	0.5844054100791808	0.8481014790354566	0.5480123191817955	0.8999556820878528	0.5919892379340367	0.855334581521377	0.8661984589044941	0.8702566920421649	0.873226815630748	0.8465683188314445	0.852619735095669	0.8408848460439151	0.6880820001152864	0.5304786708818591	0.8771315830253413	0.9084921204698597	0.8097522613738702	0.8715652682319174	0.9254729177880271	0.9032114016812359	0.859578096470812	0.8729711641611825	0.8919926815555886	0.8166365100243075	0.8927918263396624	0.8621585667946546	0.8205165731773323	0.7098984655671532	0.8070827060577046	0.557045836848697	0.8518568980605673	0.8839757808599022	0.8522993285686588	0.8969960390866019	0.9233008160634465	0.8722030868324147	0.7640509116988059	0.8689264060643673	1.0	0.8439515407586299	0.5133264410994735
QinJ_2012__CON-041__bin.36	0.8278811639519487	0.8906820828613818	0.8899019670405054	0.8751360017867683	0.9028337029178565	0.5851207663959925	0.620125871448399	0.8892259464288563	0.5576914793484676	0.8975411993682497	0.599427675765359	0.87051991768103	0.8870239937463108	0.8875081760604949	0.8796846832474514	0.8701789161335609	0.9049076304580189	0.8519036261825376	0.70581497375684	0.5449523794330201	0.8930351929550276	0.9081461480784264	0.8637972017931497	0.8811396231833193	0.8941299873969019	0.9016443852400172	0.9142016176634813	0.8973681061850901	0.8945515530526618	0.8209426798334477	0.8890065887082622	0.8776107557072891	0.8606324681333056	0.7273551042547421	0.8125428744635707	0.5799020468069492	0.8724083882392355	0.8613687124100633	0.8681931305138554	0.9004179761657866	0.9098710974267346	0.8577249812548857	0.7657307403921318	0.8805409760222069	0.8992493977633489	1.0	0.5243897867045292
KarlssonFH_2013__S77__bin.33	0.8338314868140628	0.8843886963736639	0.8552413490165455	0.8520702165389559	0.8891619893601445	0.5179683407356793	0.6387238680918216	0.8464275139505751	0.5925839881562465	0.9022356711731498	0.659031350155368	0.8424923942928726	0.8651718808466331	0.8639211284103665	0.8802980461060407	0.8623820912034099	0.8531537247628809	0.857271056013796	0.741199668114598	0.5888447459612475	0.8682512567719264	0.900679063562562	0.8304345421120276	0.894267167748548	0.8856967153106545	0.8917077456196008	0.8635007402345974	0.8732549172726829	0.8838420615940261	0.8480622122439683	0.8955198724518848	0.8633081165503441	0.8256703597052076	0.7591462085346609	0.8310358403696292	0.6016093188214815	0.8583324385442596	0.8574070639530155	0.8644039891323799	0.8887643776335269	0.9024842598467471	0.8703226121333398	0.8055255665641726	0.8785715912603511	0.8924502578619422	0.8556220410952218	1.0
