	QinJ_2012__T2D-085__bin.44	ZeeviD_2015__PNP_Main_698__bin.21	ZeeviD_2015__PNP_Main_499__bin.29	LiuW_2016__SRR3992966__bin.54	YuJ_2015__SZAXPI017462-33__bin.25	LiJ_2017__nHM512811__bin.32	QinJ_2012__T2D-099__bin.60	WenC_2017__N237__bin.59	LiJ_2017__H2M514911__bin.38	CosteaPI_2017__SID713B072-11-90-0__bin.31	LiuW_2016__SRR3993011__bin.14	QinJ_2012__T2D-024__bin.69	CosteaPI_2017__SID713B032-11-90-0__bin.64	LiJ_2017__H1M513730__bin.22	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.75	CosteaPI_2017__SID713B065-11-0-0__bin.29	LiJ_2017__H2M614904__bin.70	BritoIL_2016__WL.15.ST__bin.69	CosteaPI_2017__SID713B007-11-0-0__bin.28	LiuW_2016__SRR3993012__bin.63	ZeeviD_2015__PNP_Main_589__bin.39	LiJ_2014__MH0360__bin.37	LiJ_2014__MH0372__bin.22	LiJ_2014__MH0367__bin.74	BritoIL_2016__M1.35.ST__bin.76	LeChatelierE_2013__MH0040__bin.22	CosteaPI_2017__SID713A055-11-0-0__bin.73	CosteaPI_2017__SID713A014-11-90-0__bin.30	LiJ_2014__MH0309__bin.74	LiJ_2017__H2F514910__bin.5	CosteaPI_2017__SID713A062-11-0-0__bin.42	XieH_2016__YSZC12003_37753__bin.69	XieH_2016__YSZC12003_37652__bin.106	CosteaPI_2017__SID713B033-11-90-0__bin.34	ZeeviD_2015__PNP_Main_714__bin.43	ZeeviD_2015__PNP_Main_635__bin.40	BritoIL_2016__W3.18.ST__bin.24	NielsenHB_2014__MH0040__bin.23	CosteaPI_2017__SID713B055-11-90-0__bin.21	ZeeviD_2015__PNP_Main_317__bin.30	QinJ_2012__T2D-104__bin.69	BritoIL_2016__W2.9.ST__bin.19	QinN_2014__HD-60__bin.3	LiJ_2017__nHM511717__bin.27
LiJ_2017__H2F514910__bin.5	0.8800084933435033	0.8814169881609055	0.8863043454229906	0.7970381076609591	0.8055397418465745	0.7549311136413045	0.6989445961332257	0.8354760141346923	0.8462276473991208	0.7771017801016253	0.8544142356543558	0.778812424232375	0.8342430054276334	0.8453336354826467	0.8696925814974078	0.8420058476946376	0.8529094768026707	0.7808413384477632	0.8077077552885341	0.7579268135407109	0.8232348216029389	0.8189830833232002	0.8151592363728818	0.7938913331048789	0.8232025800603562	0.8723175036571121	0.8536607047448496	0.7001384543957199	0.546673317636308	1.0	0.8764255367756247	0.789243945038303	0.5957854776722712	0.8032690160618153	0.8578732925800235	0.7447796336623813	0.7264576861995143	0.775715854364031	0.7467261016474507	0.8793539900290727	0.6768453216600525	0.6856951645055621	0.6774804800489335	0.8342245816890147
CosteaPI_2017__SID713A062-11-0-0__bin.42	0.828894632372284	0.8536951432628083	0.8549400403362595	0.7388213911492291	0.7612857824871192	0.7036848244788129	0.6546852150868593	0.7875774240949364	0.7932549696238029	0.7482123703176857	0.8070732828524839	0.7396964948906519	0.7871637870025837	0.7875198514803691	0.8388241369200776	0.794404207583819	0.8280735583153014	0.7404041951835637	0.7830805600309652	0.707751222532327	0.7837174017213326	0.7690501138609169	0.7760270290139406	0.7530134835063316	0.7829959725741779	0.8288972895698794	0.8075201349147793	0.6693936895100039	0.5296596395600035	0.8426939023515313	1.0	0.7432535967383785	0.5549654608599223	0.7558314415562675	0.8171152754318167	0.7052029700383257	0.7005373739270457	0.7290787761656462	0.7294228832542521	0.8481460289510535	0.6452822785292234	0.6418815084733602	0.6428509427294202	0.7763321638711471
XieH_2016__YSZC12003_37753__bin.69	0.8533087095811248	0.8937950715359994	0.8386491977046396	0.7712895238122444	0.8252508675682997	0.7381545802226326	0.6915541767777831	0.8010794077920941	0.8288663504428418	0.7604092722805204	0.8400103598771859	0.7478964831168757	0.845390735432256	0.8211769029966041	0.8146372305229785	0.8582691673201103	0.8500131640902662	0.7513867524022679	0.8001905341383186	0.7270710351450264	0.8227189821420664	0.7926086846812362	0.8278965402485513	0.7510439623483214	0.7957014127235098	0.9001147870583424	0.8149590722958506	0.6404060919505754	0.4866409478906747	0.8158103342631514	0.7990245718576031	1.0	0.5708130456372587	0.7627564319554602	0.8322813963552848	0.7052324521248461	0.7033785292497515	0.7744470010869302	0.6950996733496445	0.8362558565918766	0.6714842952165077	0.6782453529333068	0.6407122225126416	0.7954776469938503
XieH_2016__YSZC12003_37652__bin.106	0.8578059186716057	0.8511033284967096	0.8725357977737351	0.8100383318499987	0.8109170331799483	0.7666675750568464	0.7001448328440212	0.8190779219311755	0.8486094651154907	0.7737882462729969	0.836679200235561	0.7710311712982381	0.829248790123982	0.8426446650133965	0.8276376161271605	0.8150194118550236	0.859724837536632	0.7819318534549512	0.8017039627303018	0.7672611304937942	0.8164252010477948	0.8039897826045053	0.8345622079996384	0.7817025403242156	0.8326492712162834	0.8576164860853457	0.845147833854993	0.7384733594639523	0.5557746031387318	0.8597693708112966	0.8329197942429776	0.796907662581348	1.0	0.8183527606974575	0.8374256310929994	0.7345344910212278	0.725755453830626	0.781584892718012	0.7583066189074991	0.8608009475617368	0.6866598914052774	0.7150043237156969	0.7077806277596506	0.8390919731763458
CosteaPI_2017__SID713B033-11-90-0__bin.34	0.8862095980105367	0.8992911202128282	0.8943893355894823	0.8300464817322788	0.8362589341544729	0.7880999783352208	0.7016061712790742	0.8415703987243449	0.8782526688235613	0.7946266213930967	0.8820819955417786	0.7739352171765762	0.8493168407207492	0.8745645225380444	0.8611570018820635	0.845282674029269	0.8899023647465786	0.8199343690672132	0.8250317527627727	0.7916541315555208	0.8594171455678071	0.8192638903577357	0.8405667341936954	0.7900323534213409	0.8560416497677966	0.8972108907099168	0.8660510857545349	0.7199914573003632	0.5512736528563111	0.8953339610300936	0.8761816802216995	0.8224925585077383	0.6320807120832995	1.0	0.8638425104037144	0.7592760678117854	0.7556633888848389	0.7968074740407688	0.7827941609826569	0.8887698409846282	0.6779489512090693	0.7344734893950393	0.7019311429659801	0.8665685762133047
ZeeviD_2015__PNP_Main_714__bin.43	0.8509130072734689	0.8724453640133233	0.8236506695669907	0.7301513323363469	0.7651034939840936	0.6747493372306437	0.6769122595336823	0.7984288967439331	0.7849003296852695	0.7518323873292094	0.796947862143974	0.771964856230032	0.7915110291618517	0.7785696077764938	0.7794078410713071	0.8146259601658623	0.830203164298824	0.7210484501393516	0.7408499592141935	0.7016858133369588	0.759529858609204	0.7861897559649242	0.7905194242403644	0.7170149038134729	0.7719117497111005	0.8615903915437428	0.7581745802460743	0.6280194242403644	0.4834978927333288	0.7913037013119434	0.7838781354088777	0.7426980660730066	0.535271650465638	0.7148757732309157	1.0	0.6474394160832031	0.6667655156005711	0.75275176738495	0.6584851471687853	0.8106174801169194	0.6853961321460131	0.632546223914078	0.6280466147780572	0.7683242981442457
ZeeviD_2015__PNP_Main_635__bin.40	0.8148426321881581	0.8327768556178962	0.8472300371364725	0.7383983690497243	0.7493162508239153	0.7174332427696414	0.6210261161037249	0.7649967646255004	0.7898031445428677	0.7119155225632204	0.7741296641641078	0.7113654084208156	0.7612605099432503	0.7742638015851325	0.7815740398373069	0.76678023969905	0.8007968868061026	0.7185867241129849	0.7399070382457438	0.6938099850489526	0.7661879250196936	0.7833806247287108	0.7525722232046687	0.7243174565535424	0.7517035954857483	0.8203719073035063	0.8142086193591949	0.6268598379499382	0.4677663255791521	0.812360336318184	0.7999820145330611	0.7441753211259906	0.555189259360481	0.7430132991977878	0.7655966151150266	1.0	0.6670518302975741	0.7169338697490475	0.6846941666800637	0.8720605316463835	0.6181886323810749	0.6350376991463433	0.5920695143321062	0.7685918484639005
BritoIL_2016__W3.18.ST__bin.24	0.8996258431790565	0.9012880256002617	0.8729264854512068	0.8159663452266686	0.8541037062578848	0.8030739323047474	0.7014321403527385	0.8477257443211991	0.8908004723515737	0.7846125451670996	0.8424535094539388	0.7840815088284101	0.858476881683888	0.8698132089348937	0.8598760325783333	0.8449092071533524	0.8711797571821145	0.8128818032468921	0.8314520500710351	0.7602252124559795	0.8470510352998256	0.8304518671646582	0.8486071209707411	0.8172301122470462	0.8624538520580284	0.8931931751055027	0.8664380060663027	0.6954658559106666	0.5268145721676174	0.8715522009826105	0.8740968652278399	0.816383548593693	0.6033666930250781	0.8133686326062942	0.8672337316934755	0.7337054455814848	1.0	0.7941822510083336	0.7312552737544822	0.8714063179509624	0.7020720363779233	0.7044476089273785	0.7397319620328358	0.8872174966803322
NielsenHB_2014__MH0040__bin.23	0.9081908683480422	0.9241588309878606	0.8764949721932787	0.8088514505944236	0.8426945528955396	0.7390888434161467	0.7352634420076076	0.8401616932598516	0.8559212624125939	0.8022581819551327	0.8461106996246407	0.8255164015717388	0.8613661071845538	0.8473761251365228	0.8267396462332248	0.8648721392972369	0.8848206686166941	0.7897405124471171	0.8013623410371971	0.7530994137363948	0.8256233601566718	0.8125794343246671	0.9075902933828791	0.7786178239200573	0.8363624038063195	0.9716735503471132	0.8230483196705877	0.6814587544095309	0.5315891886463211	0.8457089772399161	0.826680894334459	0.8168306614610141	0.5904761665641438	0.7793770792271865	0.8897131451096576	0.7165994200133071	0.7216977792284419	1.0	0.7246388892376062	0.8664388565976625	0.743828665402915	0.689594134853183	0.6935676713910893	0.8357824171133736
CosteaPI_2017__SID713B055-11-90-0__bin.21	0.8110066963767728	0.8255330011209394	0.8297423251975266	0.7362710150908102	0.7413046483166236	0.7109293101934856	0.6563619615127333	0.7723115868405149	0.7910134159593112	0.7255877869064999	0.7944599766126241	0.7267082218027248	0.7580763631117117	0.7839361619479929	0.8011553444391418	0.7631069694985435	0.8129776730267281	0.7541762810843752	0.7464351403898367	0.7024143076660752	0.761978463031702	0.7591468551647458	0.7649245863067822	0.7301613406071638	0.7861977151401477	0.8133666218358182	0.7989699666946818	0.6701149088971913	0.5260716775649686	0.8178650090351143	0.8308925240104003	0.7365282964042161	0.5755367846696658	0.7692080679384099	0.7818910277429971	0.687536889600084	0.6675844715088691	0.7279870612723015	1.0	0.8348904738314636	0.6395983182882621	0.6553328362591095	0.6377368123147953	0.7738048274045966
ZeeviD_2015__PNP_Main_317__bin.30	0.7792961737977846	0.8071381789268005	0.8358968028926839	0.6722437380603971	0.695508879209574	0.6297268756225337	0.6157357832574157	0.7387686935339044	0.7239606656038976	0.689469474723671	0.729241542692087	0.6995203521311584	0.7171993361717106	0.712840139961544	0.7417101288328413	0.7317262261237147	0.7720975618873469	0.6659773204980738	0.6916002046622178	0.6302879834151955	0.7015700894112223	0.7410684177694778	0.714379389860498	0.6753331407161777	0.7125492672890122	0.7773718193832566	0.733359707865711	0.5876441805606717	0.47289666349185827	0.7434098064976361	0.7457278319589242	0.6839522392523132	0.5042840443684012	0.6741085161444068	0.7429514970792023	0.6759121603467731	0.6140477872260559	0.671868368239352	0.6444270431371572	1.0	0.6107060612880792	0.5735736530881955	0.5859682555505281	0.6975146156703662
QinJ_2012__T2D-104__bin.69	0.9071637264190658	0.8335976959323645	0.7799638634553466	0.67176859062637	0.7015623684437188	0.6231831321500083	0.7294486709125977	0.7685359473455512	0.7413928925010379	0.7080077189362655	0.7186251273827716	0.8921937708494024	0.7168352361311251	0.7175015460131249	0.7095188923287747	0.7499566922770958	0.7789070582394515	0.6694836848436518	0.6685691418683581	0.6247407585190404	0.6746883537549005	0.7606999108683512	0.7460023826505875	0.6617545869894891	0.7149350190602369	0.8196187371951886	0.7048605297768419	0.5687460502872826	0.45783714941309567	0.71107264761643	0.7050492449939659	0.6824682595521353	0.4998896741807583	0.6389950479191486	0.7806316249928626	0.5954216720555345	0.6147848211028131	0.7167689438625456	0.6134957510043038	0.7589134068129098	1.0	0.5756307685161081	0.5983477256913026	0.7026704654878579
BritoIL_2016__W2.9.ST__bin.19	0.7950494951458639	0.8462145451569913	0.796417107031787	0.7294890791708645	0.7609769877410064	0.6854956524639686	0.6450479055055238	0.754191568860353	0.7809605909917948	0.7269586844657739	0.7682940240468282	0.7050732459361236	0.7722691672838466	0.7712736875955413	0.764218811647425	0.7721477291857446	0.8323481906505173	0.7300962696613753	0.7308676361214235	0.7167594478058533	0.7487242484779846	0.7325490065269068	0.7576606331563535	0.701416551960652	0.7594347760144642	0.8071620333428364	0.7507084323383922	0.648502897575564	0.49775131041089343	0.775911789033358	0.7554075134220369	0.7424892099904464	0.5606578088084838	0.7456471217346573	0.7759852773244842	0.6588095001076265	0.6644264030400178	0.7157420779882763	0.6770533592748738	0.7677254018793197	0.6200128943285281	1.0	0.6156286141515516	0.7595212941444425
QinN_2014__HD-60__bin.3	0.8947014618561893	0.8910024813001152	0.872233106137656	0.8011982580307886	0.8246865810336096	0.7767510262185091	0.7294644357644492	0.8751499567066339	0.9025396254963909	0.7655610430648331	0.8339418827991298	0.8079280649755214	0.8393237512233501	0.8424912322937692	0.8362638493704871	0.8287420267808286	0.8679113291383254	0.7978952852971775	0.7796632247132143	0.753886662677513	0.8137646736598974	0.8342413600804345	0.832848063835763	0.7683086744321417	0.8421010395641473	0.8749522435500444	0.8307121802353136	0.7003872270322732	0.5477945388137094	0.8553338648328189	0.8441008499921205	0.7825713526429305	0.619220742668767	0.7950772913064944	0.8596283108957976	0.68531566940732	0.7784490333280415	0.8031736450688303	0.7351231026078947	0.8750813386111116	0.7190647237278467	0.6868729512701035	1.0	0.8515581250512455
LiJ_2017__nHM511717__bin.27	0.8959930468889286	0.8843239209021975	0.8560515395090716	0.8183784229752336	0.8295316607428032	0.7778404198419714	0.6884803298649966	0.8377763890100636	0.882170751413951	0.7737545661797339	0.8317848784059054	0.7829305485484953	0.839583420263027	0.8480253999082022	0.8406270507505036	0.8306762877290675	0.8663143011042284	0.7974299473111223	0.7903170436570406	0.759298790317992	0.8177582191235211	0.7984261616019845	0.8250110005576144	0.7768427830652105	0.8357227935347067	0.8816406383358053	0.8403226387682411	0.6800042105582593	0.5115889926144532	0.8587997822648251	0.8311926501101952	0.7922440378874377	0.5985858593521809	0.8003645357195692	0.8574986818297341	0.7254104345978917	0.7613002279770733	0.7891942281212185	0.727310875758185	0.8493715457300768	0.6885509799979516	0.6909834308842551	0.6943594640831794	1.0
