	QinJ_2012__T2D-085__bin.44	ZeeviD_2015__PNP_Main_698__bin.21	ZeeviD_2015__PNP_Main_499__bin.29	LiuW_2016__SRR3992966__bin.54	YuJ_2015__SZAXPI017462-33__bin.25	LiJ_2017__nHM512811__bin.32	QinJ_2012__T2D-099__bin.60	WenC_2017__N237__bin.59	LiJ_2017__H2M514911__bin.38	CosteaPI_2017__SID713B072-11-90-0__bin.31	LiuW_2016__SRR3993011__bin.14	QinJ_2012__T2D-024__bin.69	CosteaPI_2017__SID713B032-11-90-0__bin.64	LiJ_2017__H1M513730__bin.22	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.75	CosteaPI_2017__SID713B065-11-0-0__bin.29	LiJ_2017__H2M614904__bin.70	BritoIL_2016__WL.15.ST__bin.69	CosteaPI_2017__SID713B007-11-0-0__bin.28	LiuW_2016__SRR3993012__bin.63	ZeeviD_2015__PNP_Main_589__bin.39	LiJ_2014__MH0360__bin.37	LiJ_2014__MH0372__bin.22	LiJ_2014__MH0367__bin.74	BritoIL_2016__M1.35.ST__bin.76	LeChatelierE_2013__MH0040__bin.22	CosteaPI_2017__SID713A055-11-0-0__bin.73	CosteaPI_2017__SID713A014-11-90-0__bin.30	LiJ_2014__MH0309__bin.74	LiJ_2017__H2F514910__bin.5	CosteaPI_2017__SID713A062-11-0-0__bin.42	XieH_2016__YSZC12003_37753__bin.69	XieH_2016__YSZC12003_37652__bin.106	CosteaPI_2017__SID713B033-11-90-0__bin.34	ZeeviD_2015__PNP_Main_714__bin.43	ZeeviD_2015__PNP_Main_635__bin.40	BritoIL_2016__W3.18.ST__bin.24	NielsenHB_2014__MH0040__bin.23	CosteaPI_2017__SID713B055-11-90-0__bin.21	ZeeviD_2015__PNP_Main_317__bin.30	QinJ_2012__T2D-104__bin.69	BritoIL_2016__W2.9.ST__bin.19	QinN_2014__HD-60__bin.3	LiJ_2017__nHM511717__bin.27
LiJ_2017__H2F514910__bin.5	0.8942049051361699	0.8968270637350814	0.9003888330035484	0.8091673759806035	0.8185072902733714	0.7667798805404787	0.7104981226210347	0.8498313306729455	0.8599210911274959	0.7898611402820306	0.8673182221829182	0.7923446602478361	0.8463994487617406	0.8591790750546264	0.8753505116272214	0.8543750852097911	0.8669967279440213	0.7934975256919035	0.8200295516767444	0.7695319264966524	0.8354870683778635	0.8394822560973363	0.8277076447461025	0.8057990559676331	0.836768899992262	0.8863029636425942	0.8667742613002001	0.7116500668781712	0.5557520754341554	1.0	0.8870555733651696	0.8014326299149929	0.6046583501910542	0.8141348765056801	0.8712024068772132	0.7562005092321354	0.7384450917317946	0.7876963509943292	0.7563488203280162	0.8926738924569529	0.688058008983415	0.6960437784877058	0.6880676814461898	0.8481170017944721
CosteaPI_2017__SID713A062-11-0-0__bin.42	0.8441132887337479	0.8702578987412855	0.86934958002992	0.7498000458809452	0.7737515821397349	0.7146679078731879	0.665556696182227	0.802475888146153	0.8064098691861624	0.7609080175623046	0.819645813275182	0.7545050570898904	0.7987558115125744	0.8001924696791611	0.8489245878465096	0.8066902035324784	0.8437864534295121	0.7529581252230939	0.7950561067272272	0.7185372304383756	0.7955667315318125	0.7895570363035193	0.7881580217695342	0.7638579497594793	0.7962952465392216	0.843007894534056	0.8201449235568539	0.6801199104701556	0.5381210424363313	0.8529148129022887	1.0	0.7549705095353536	0.5629498967678734	0.7635886870698108	0.8296851486569194	0.7159336196611364	0.7122870588276976	0.7401628330686469	0.7345946755074583	0.8611552255119312	0.6574464862547597	0.6517556547379162	0.653183012712919	0.7896247948422023
XieH_2016__YSZC12003_37753__bin.69	0.8690494384194332	0.9105051344713011	0.8527821459704791	0.7830448421761265	0.8388853419640251	0.7503298164025993	0.7035223106334904	0.8157098777334532	0.8427093554547181	0.7731834388602993	0.8526969245542896	0.7620822781826986	0.8582991614498305	0.8349394475652623	0.8270243300001762	0.871769858375337	0.8653249292638441	0.7639238225280671	0.8133479590423017	0.7388301622872857	0.8350489499436062	0.8128199671397646	0.84051883179054	0.7619651582476001	0.8089954775517744	0.9150347241563674	0.828503088205118	0.650937840260787	0.4950369237258803	0.8284092970375798	0.8116206780482487	1.0	0.5792523463265047	0.774054220816783	0.8450560390323608	0.7166640243266675	0.715433788910837	0.7856533792672006	0.7057680615841376	0.8492904483931955	0.6840051780342038	0.6883719424436455	0.6511973132877328	0.8092235281571083
XieH_2016__YSZC12003_37652__bin.106	0.8719987397747946	0.8648189124176716	0.8845431650396512	0.8220496871703624	0.824075618829732	0.7787307750850286	0.7114496378514223	0.8325728335060383	0.8621515686679831	0.785421401096582	0.8490355222656403	0.7841478823763222	0.84128872650122	0.8558677242100827	0.8396961634251539	0.8267535973912806	0.8740765161419827	0.7946238367343683	0.8138203368177851	0.7790857119308631	0.8286439351994326	0.8226439072830515	0.8466333841367158	0.7928006311760839	0.8462857587240352	0.8700964378032998	0.8576437377907374	0.7502234972179996	0.5649497870711263	0.872573684290987	0.8449032331822083	0.808689704770976	1.0	0.8303435110698422	0.8497447312815679	0.7451207815523236	0.7375521188865618	0.7926477557555934	0.7694525664127384	0.8728887405923458	0.6983541963970586	0.7259236167931655	0.7190063363538415	0.8530262354161834
CosteaPI_2017__SID713B033-11-90-0__bin.34	0.9007404015274183	0.9138327047809341	0.9074015510339029	0.8419112852963916	0.8496654280436704	0.8007009736829406	0.7128282188368581	0.8553747647420608	0.8924323181005636	0.8064534345862284	0.8947923415519169	0.7868339748914451	0.8611128509103828	0.8884176599779656	0.8723169300494593	0.8571238619573666	0.9044182801451027	0.833659674042617	0.8372785135702632	0.8037212081759385	0.8690933957333733	0.8384254120671792	0.8527919328987372	0.8010485342390785	0.8705673194507619	0.9104459145463077	0.878811229953662	0.7315728732322926	0.560221411989145	0.9074451886221919	0.8851741037096057	0.8346751463912742	0.6413421484684233	1.0	0.8761596047358591	0.7701921388681539	0.7677607551253631	0.808070078886492	0.7899984701174929	0.9013348994949334	0.6894056149768311	0.7451806134110117	0.7129668323525999	0.8811671463378823
ZeeviD_2015__PNP_Main_714__bin.43	0.8662068350214126	0.8891921861192305	0.8376236319760724	0.7411456563116036	0.7780653082727211	0.6856591156277615	0.688481833322004	0.8132889504452451	0.7977125960165862	0.7642287234042553	0.8087413330161104	0.7870980898647271	0.8026744442933859	0.7913317415539393	0.7911613758412073	0.8265154476242268	0.8456138263884169	0.7330811127727551	0.7526816667799606	0.7126580450003399	0.7705309802188838	0.8072288593569438	0.8024556454353885	0.7276306845217864	0.7853332540275983	0.8752319692746924	0.770050047583441	0.6380047243559241	0.4916367853986813	0.8035984977227925	0.7959367140235198	0.7540976990007477	0.5431458602406363	0.7250688260485351	1.0	0.6579893447080416	0.6777173543606825	0.7638595268846441	0.668414791652505	0.8222082965128136	0.6979802528720005	0.64204039494256	0.6383696723540208	0.7816442627965468
ZeeviD_2015__PNP_Main_635__bin.40	0.8295515288651673	0.8490235599569153	0.8609823883092456	0.7495714635950035	0.7620442342009228	0.7288414545922223	0.6319394763918139	0.7789736829413373	0.802833062714017	0.7242144671478867	0.7862181084513609	0.7254885214539492	0.7727244867610887	0.7867642034950083	0.7936649960612833	0.77862050463804	0.8161046291979487	0.7306475370962815	0.7521170602704049	0.7053277173126699	0.7778503448386733	0.8034429609504364	0.764452176743887	0.7356754296416571	0.7647732022571259	0.8344729152934746	0.8268567231484012	0.6372431795894089	0.4757171076957703	0.8248175329164188	0.8121548598942173	0.7562381436586659	0.56319078259891	0.7536955613073324	0.7780718976576693	1.0	0.6779651905856631	0.7281737818111667	0.6954829349066766	0.8853567151102036	0.6296912930244521	0.6445815515328842	0.601261193190039	0.7819890117839976
BritoIL_2016__W3.18.ST__bin.24	0.9151203894192805	0.9169013780973205	0.8880076964350939	0.8291682070036012	0.868717981023049	0.8162536905920365	0.7135934803546947	0.862643942068964	0.9057385632400179	0.7976828911806524	0.8561388850668271	0.7978851381108921	0.8726120633110254	0.8840964839426436	0.8744007882104406	0.8588515358333485	0.8862178663611965	0.8262190488978923	0.8454181400023982	0.7731839358468316	0.8603888335380669	0.8512600923152245	0.8627837466409604	0.8306193010987092	0.8770189465587354	0.9082031023352889	0.8804134899807644	0.707622775214694	0.5361698741593076	0.885933836519275	0.8887575573212559	0.8303756101253875	0.6131740113799816	0.8263897983553898	0.881478325594349	0.7457092982197296	1.0	0.8072222047236263	0.7434580577995202	0.8856199669663347	0.7141869590516277	0.7120733128544502	0.7517905208079488	0.902992757239031
NielsenHB_2014__MH0040__bin.23	0.923804813136322	0.9402277263768407	0.8904834477823669	0.8205676839449139	0.8563285084801084	0.7507377882671956	0.7478122450004394	0.8548707583765394	0.8700679161906675	0.8153859673349486	0.8586419272631407	0.8403585372283666	0.8737195726678133	0.8608574262148964	0.8390082478627113	0.8777925354959388	0.9001945842801009	0.8030420427583264	0.8134918462909726	0.7646800657820405	0.8376273271652209	0.8324425976373703	0.9084389319206096	0.7893598804875905	0.8504854563942905	0.9723695343786485	0.8356483422674718	0.6922761339242	0.5407645279134288	0.8587704784262525	0.8392487791405652	0.8286503383255709	0.5988340007783371	0.7903933113222943	0.9028419347954354	0.7278340886551088	0.733547585271853	1.0	0.7355948629750053	0.8793466989718418	0.7570126919165924	0.6999048420101184	0.7048470316481916	0.8499300751974089
CosteaPI_2017__SID713B055-11-90-0__bin.21	0.8250799842200794	0.8399109907550248	0.8424126731730253	0.7476171210120135	0.7532076926103762	0.7225594345057625	0.6673952940725412	0.7856195888947296	0.8041640223865011	0.7375448098287516	0.8068523598750117	0.7396968923444179	0.7690007294681945	0.7969243280165225	0.8107716118825626	0.7744646783025083	0.8270353222019649	0.7671215669340038	0.7576384804057579	0.7137119841635785	0.7736509630897165	0.7773361395493844	0.7765017409368874	0.7406488332040201	0.7997302077521382	0.8260853992350169	0.8114314627804745	0.68075374344311	0.5346598287010926	0.8284044623678154	0.8367837616142334	0.7478325310528455	0.5839962951490869	0.7762873398423824	0.7936815745212802	0.6983704507871294	0.6787247523793477	0.7389936567544416	1.0	0.8472717586842533	0.6509247497560873	0.6653330077799852	0.6482475106771745	0.7873610302552735
ZeeviD_2015__PNP_Main_317__bin.30	0.7937778947671733	0.8238285073909695	0.8499941981220606	0.6825749746703248	0.7076912653311704	0.639684299962541	0.6263754149900278	0.7535747745250053	0.7360873692727872	0.7025100715149599	0.7405260005903119	0.7143828943505285	0.7282918258938201	0.7243741954274971	0.7528065124327624	0.7433218048590923	0.7880967270399442	0.677167157165475	0.7027923776563061	0.6405892371659734	0.7116606843723887	0.7608450337871778	0.7254255424366486	0.6854081601660973	0.7247242550427665	0.7900565157425586	0.7452177339655952	0.5972075444661377	0.4811104093477988	0.7546705117412098	0.7571660980307102	0.6946128979251083	0.5113654505567077	0.6836387820884736	0.7535747745250053	0.6862176973631439	0.6240636197332382	0.6818775811542545	0.6539837874503434	1.0	0.6220543787824155	0.5822176724423258	0.5953727492412779	0.7096899928119016
QinJ_2012__T2D-104__bin.69	0.9080768177388433	0.8504998049942757	0.7962736970665913	0.6832027972434029	0.7125320452955232	0.6332222978158392	0.7422285621932773	0.7833597695932365	0.7536477683699747	0.7218386088107748	0.7319155175200305	0.898138300188812	0.7296402894407545	0.7286739707520447	0.7225847597461732	0.7645076032877094	0.7922061583098085	0.6791139675390471	0.6808167594597132	0.6367754666346658	0.686325792144221	0.7837178446206001	0.7595903621686959	0.6734297684222343	0.725424681821305	0.8362730970489779	0.718109305789299	0.5789531241078367	0.4667701535754759	0.7228523482463517	0.7183401190163969	0.6951939556935381	0.5084031498989164	0.6497934294200249	0.7949643037908533	0.6065007069562365	0.625393519616221	0.7294733490563755	0.6243599408885874	0.7730157562689743	1.0	0.5847994247573074	0.6081594653262402	0.7141133820379889
BritoIL_2016__W2.9.ST__bin.19	0.8071453551491057	0.8541585773083793	0.8090034101694243	0.7403815032577203	0.7721075972820799	0.6951413815694493	0.655009477904781	0.7656943105990442	0.7921172602105726	0.7378922828434027	0.7797138960104197	0.7161970799609939	0.7839673566053205	0.7824178481690209	0.7760019555182149	0.7838818808624503	0.8426646958601075	0.7405091956784715	0.7416370585295149	0.7277258813773895	0.7601597562481986	0.749563891293618	0.7687474624388836	0.7118696098814128	0.7707577059769956	0.8195570584461239	0.7619912303972589	0.6586401122025484	0.5059543757586624	0.7876219658065757	0.7670280449039518	0.7535749968858685	0.5692199765150184	0.7565171344986874	0.7876323896776575	0.6687106140546096	0.6716188740864129	0.7264437452343364	0.6873849790975325	0.7792953775864881	0.629888469791361	1.0	0.6241511711479757	0.7708963434623826
QinN_2014__HD-60__bin.3	0.9087361884276164	0.9051104780413372	0.8868156144546926	0.8140362384955657	0.8369558454185501	0.7823550311892504	0.7406509298624208	0.8816727463462318	0.9080825719923031	0.7781495560467371	0.8476428230414913	0.82099108953324	0.8526071677997376	0.8544993990101549	0.8496845021379189	0.8423295727127932	0.8812023053354058	0.8104111096185707	0.7921400879125736	0.7668868842325502	0.8266590605252309	0.8553856191591027	0.8464565441019548	0.7809785987138178	0.8549175041854131	0.8896400050475006	0.8438833655198722	0.7123291016902731	0.5576935713567135	0.8687004372368307	0.857667461589858	0.795377931606367	0.6290418529677035	0.8075774148772172	0.8737578234805308	0.6959549632689661	0.7911387289253766	0.8162355066079807	0.7472388485418364	0.8891259508403682	0.7308559874812681	0.6963817910834855	1.0	0.8646769745002364
LiJ_2017__nHM511717__bin.27	0.9102648479078077	0.8990532882184028	0.8712764060798944	0.8322234782245859	0.8428044024990232	0.7900178474564056	0.6999963015366641	0.8518466711933329	0.8960712836133418	0.7873260299746229	0.8461230621000444	0.7959780633707985	0.8542430857702097	0.8618088141019562	0.855007434859629	0.8450263254723601	0.8804362669418071	0.8101811109045872	0.8043109857637611	0.7724823896245775	0.8318858749046935	0.8186904215489543	0.8389698546788407	0.79044980900756	0.8491287748034124	0.8966886424932574	0.854771776362457	0.6924315215288499	0.5209864086214026	0.8731014554875712	0.8454246215239186	0.8059340421738619	0.6085261908103617	0.8138478053887559	0.872364607792188	0.7380549117489749	0.7748366037864678	0.8025532673552763	0.7400525561123271	0.8641976420873748	0.699763962173255	0.7013320157952834	0.7050565580393213	1.0
