	QinJ_2012__T2D-085__bin.44	ZeeviD_2015__PNP_Main_698__bin.21	ZeeviD_2015__PNP_Main_499__bin.29	LiuW_2016__SRR3992966__bin.54	YuJ_2015__SZAXPI017462-33__bin.25	LiJ_2017__nHM512811__bin.32	QinJ_2012__T2D-099__bin.60	WenC_2017__N237__bin.59	LiJ_2017__H2M514911__bin.38	CosteaPI_2017__SID713B072-11-90-0__bin.31	LiuW_2016__SRR3993011__bin.14	QinJ_2012__T2D-024__bin.69	CosteaPI_2017__SID713B032-11-90-0__bin.64	LiJ_2017__H1M513730__bin.22	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.75	CosteaPI_2017__SID713B065-11-0-0__bin.29	LiJ_2017__H2M614904__bin.70	BritoIL_2016__WL.15.ST__bin.69	CosteaPI_2017__SID713B007-11-0-0__bin.28	LiuW_2016__SRR3993012__bin.63	ZeeviD_2015__PNP_Main_589__bin.39	LiJ_2014__MH0360__bin.37	LiJ_2014__MH0372__bin.22	LiJ_2014__MH0367__bin.74	BritoIL_2016__M1.35.ST__bin.76	LeChatelierE_2013__MH0040__bin.22	CosteaPI_2017__SID713A055-11-0-0__bin.73	CosteaPI_2017__SID713A014-11-90-0__bin.30	LiJ_2014__MH0309__bin.74	LiJ_2017__H2F514910__bin.5	CosteaPI_2017__SID713A062-11-0-0__bin.42	XieH_2016__YSZC12003_37753__bin.69	XieH_2016__YSZC12003_37652__bin.106	CosteaPI_2017__SID713B033-11-90-0__bin.34	ZeeviD_2015__PNP_Main_714__bin.43	ZeeviD_2015__PNP_Main_635__bin.40	BritoIL_2016__W3.18.ST__bin.24	NielsenHB_2014__MH0040__bin.23	CosteaPI_2017__SID713B055-11-90-0__bin.21	ZeeviD_2015__PNP_Main_317__bin.30	QinJ_2012__T2D-104__bin.69	BritoIL_2016__W2.9.ST__bin.19	QinN_2014__HD-60__bin.3	LiJ_2017__nHM511717__bin.27
LiJ_2017__H2F514910__bin.5	0.9841239835398747	0.9828171158104927	0.9843573275630548	0.9850101861744668	0.9841570764477052	0.9845473685475127	0.9837388360081967	0.9831080403603315	0.9840759299083817	0.9838460717590825	0.9851219700007169	0.9829212756842098	0.985637463077402	0.9838852691202944	0.9935363833633959	0.9855224739938241	0.9837516674662005	0.9840501238701349	0.9849739605566464	0.9849192573350731	0.9853352047701793	0.9755811720554589	0.984839564485272	0.9852224661042138	0.9837872560368445	0.9842204521939049	0.984870851453665	0.9838240548013296	0.9836640145864413	1.0	0.9880164930938674	0.9847913793103449	0.9853258083412237	0.9866534885589208	0.9847003242966611	0.9848970274016992	0.9837666934664465	0.9847904632093637	0.9872774063739633	0.9850786468155586	0.9837038633705771	0.9851322369339639	0.9846131395460923	0.9836196891748857
CosteaPI_2017__SID713A062-11-0-0__bin.42	0.9819708366583194	0.9809679917844664	0.9834249190145526	0.9853578900241101	0.9838891448620464	0.9846319062695006	0.9836655822746149	0.9814343779404582	0.9836870801499049	0.9833151354019221	0.9846610203833529	0.9803731438774516	0.9854873988484175	0.9841630374203931	0.9881020633975816	0.9847698708936103	0.9813781140354331	0.9833271869723026	0.9849374822796366	0.9849889366213243	0.9851058002542857	0.9740273070852362	0.9846084256957028	0.9858030328066071	0.9832985641659376	0.9832615980755723	0.984606636852274	0.9842289267009741	0.9842760230337416	0.9880164930938674	1.0	0.9844803039999719	0.9858167912388064	0.9898410680450088	0.9848498273767458	0.9850116696183512	0.9835042841856627	0.9850248399300904	0.9929596654786077	0.9848933198388895	0.9814977979503222	0.9848499262065835	0.9841819677143995	0.9831658895998681
XieH_2016__YSZC12003_37753__bin.69	0.9818874184339427	0.9816474808294138	0.9834272465334556	0.9849876817639033	0.9837469154440058	0.9837734874533709	0.9829882667901029	0.9820641255662962	0.9835732154600245	0.9834784787959135	0.9851218360102154	0.981385480975032	0.9849604583141269	0.9835167153632629	0.9850220857744355	0.9845134688639188	0.9823051842657485	0.9835885859871342	0.9838231291322405	0.984084126850134	0.985234437092134	0.9751343676636661	0.9849827379654306	0.9856670665566969	0.983567195123889	0.9836946766017205	0.9836524255587155	0.9838206543561943	0.9830396977825138	0.9847913793103449	0.9844803039999719	1.0	0.985430700897862	0.9854043960261577	0.9848830822016209	0.9840489102092688	0.9831497200049244	0.9857362311726796	0.9848840025283273	0.9846523744309388	0.9816947543384386	0.9852890728311929	0.9838987499469944	0.9830134929534706
XieH_2016__YSZC12003_37652__bin.106	0.9837238054875465	0.9841405134369471	0.9864253461668229	0.9853885288105773	0.9840323080198997	0.9845091520533973	0.9841101823573322	0.9837913140667411	0.984292664950532	0.9851886454744635	0.9854466371476348	0.9832726563791327	0.9856886987808453	0.984550113501604	0.985639392171561	0.9858069132407977	0.9835807525539109	0.9840276836753642	0.9851117334633576	0.9848224896747713	0.9852545422314627	0.9773241805921165	0.9857421448725578	0.986001410171174	0.9838866631428232	0.9856568178241693	0.9854299595681378	0.9843378169337277	0.9837592930515799	0.9853258083412237	0.9858167912388064	0.985430700897862	1.0	0.9855592893633439	0.9855025871475671	0.9857925174103436	0.984005652273436	0.9860431535227956	0.9855144449550636	0.9861519659167488	0.983254478813023	0.9849580688313936	0.9843871910070812	0.9836649077586234
CosteaPI_2017__SID713B033-11-90-0__bin.34	0.9838679340992796	0.9840872574465456	0.9856599149190407	0.9859072995322353	0.9842214435862531	0.9842625452423773	0.98425700994821	0.9838616164671651	0.9841112328751362	0.9853347847675795	0.9857952002717261	0.98360676060455	0.9863014351984614	0.984406953999243	0.9872065670366353	0.9861849745950877	0.9839499977862066	0.9835360814457458	0.9853731337792622	0.9849859920359646	0.9888662712050631	0.9771458242633655	0.9856645000574913	0.9862477985454378	0.9833147082845592	0.9854631410554616	0.985480221731122	0.9841691561351099	0.9840281736089601	0.9866534885589208	0.9898410680450088	0.9854043960261577	0.9855592893633439	1.0	0.9859419513687144	0.9858268209898762	0.9842433125687065	0.986062341447857	0.9908806036880494	0.9860595007279247	0.9833818241121421	0.9856315048683818	0.9845214547355521	0.9834326890360711
ZeeviD_2015__PNP_Main_714__bin.43	0.982343907794764	0.9811662513826211	0.9833183283330755	0.9851657715570092	0.9833409687454099	0.9840886263327379	0.983195527858016	0.9817284451077608	0.9839387438592604	0.9837792853168009	0.9854174995258941	0.9807733828482598	0.9860922255456113	0.9838725870487838	0.9851439477092735	0.9856149240857625	0.9817757685497988	0.9835861783590467	0.9842805955187082	0.9846037917619018	0.985722674503555	0.9739366312934107	0.9851253819909911	0.985410482358519	0.9829097975316016	0.9844137574839109	0.9845783175072399	0.9843491752735215	0.983445313884004	0.9847003242966611	0.9848498273767458	0.9848830822016209	0.9855025871475671	0.9859419513687144	1.0	0.9839664141833183	0.9838401087272691	0.9854583740743583	0.9851444872140384	0.9859028223808326	0.9819706636767915	0.9852125020430662	0.9838290288166467	0.9829590450716734
ZeeviD_2015__PNP_Main_635__bin.40	0.9822688571291875	0.9808642479369554	0.9840271399746292	0.9850940236015762	0.9832975793191926	0.9843474712494726	0.9827303710310977	0.9820572650631004	0.9837700777704632	0.983017538115329	0.9846245664437009	0.9805329614246282	0.985164211806086	0.9841116285484955	0.9847656677767319	0.9847932787944054	0.9812429168464708	0.9834929807178597	0.9837657956857522	0.9836703818933981	0.9850068591003858	0.9750295450992653	0.9844595202935782	0.9845611629388695	0.9829104802145207	0.9831018985379422	0.984703391246495	0.9837058410791293	0.9832867433438974	0.9848970274016992	0.9850116696183512	0.9840489102092688	0.9857925174103436	0.9858268209898762	0.9839664141833183	1.0	0.983902771942227	0.9845642450430412	0.9844873717454181	0.9849821171095257	0.9817328574004427	0.9851937239534012	0.9847126690329611	0.9828678368644421
BritoIL_2016__W3.18.ST__bin.24	0.9830682974400159	0.9829716119202935	0.983016801493466	0.9840781862287741	0.9831771931922559	0.9838533553487157	0.982957607746204	0.9827064249567613	0.9835072817977325	0.9836146090657563	0.9840150052151643	0.9826997287915851	0.9838012993156398	0.9838442124053548	0.9833889037750825	0.9837663110580948	0.9830311374325725	0.9838574943669103	0.9834802575547722	0.9832397922537551	0.9844979412582634	0.9755559724478886	0.9835687381392932	0.9838804746844285	0.983392497325334	0.9834729399280946	0.9841262269677773	0.9828200564907779	0.98255160828206	0.9837666934664465	0.9835042841856627	0.9831497200049244	0.984005652273436	0.9842433125687065	0.9838401087272691	0.983902771942227	1.0	0.9838458931890294	0.9835864526357334	0.9839506226761566	0.9830367629649919	0.9892908443703599	0.9839602143930284	0.9825300253714848
NielsenHB_2014__MH0040__bin.23	0.9830982210026917	0.9829095708005745	0.9842911447439875	0.985721795313503	0.9840785919777824	0.984483337547273	0.9832193133012627	0.9827938141847062	0.9837407476878237	0.9838999125497296	0.9854057585116506	0.9823383294164185	0.9858610635841206	0.9843396819637725	0.9853772574217959	0.9852808087603501	0.9829215639242025	0.9834360723312561	0.9850895798045441	0.9848555591235373	0.9856690838285158	0.9761386990897887	0.9990658276435419	0.9863914333207587	0.9833941280455907	0.9992842391632725	0.9849218601179835	0.9843741839642076	0.9830326532279932	0.9847904632093637	0.9850248399300904	0.9857362311726796	0.9860431535227956	0.986062341447857	0.9854583740743583	0.9845642450430412	0.9838458931890294	1.0	0.9851059675796412	0.9853210998696288	0.982584140722531	0.9852684157358833	0.9839974352580771	0.9833543270241974
CosteaPI_2017__SID713B055-11-90-0__bin.21	0.9829431229547889	0.9828815317428332	0.9849594523218951	0.984823640868678	0.9841968630823451	0.9839042662002856	0.983468069586645	0.9830605012370714	0.9836468605146459	0.9837880725850028	0.98464107700657	0.9824405500737924	0.9857940754308027	0.9837021338012656	0.9881393634132152	0.9853347620334876	0.9830023593940237	0.9831248573790361	0.985212815471145	0.9841705383289262	0.9849124468075394	0.9766004904967074	0.9850906263054391	0.9858401281056668	0.983078677683031	0.9846035562292026	0.9846425771523675	0.9843719779018626	0.9839371677558268	0.9872774063739633	0.9929596654786077	0.9848840025283273	0.9855144449550636	0.9908806036880494	0.9851444872140384	0.9844873717454181	0.9835864526357334	0.9851059675796412	1.0	0.9853868788545285	0.9825994764032718	0.9849696747283843	0.9837859795999842	0.9827827358355774
ZeeviD_2015__PNP_Main_317__bin.30	0.9817559533153334	0.9797405305662139	0.9834147159350937	0.9848643196816327	0.9827857333863015	0.984433845975913	0.9830139697727737	0.9803522072505233	0.9835254561141702	0.9814371390246877	0.9847615642270096	0.9791952714197024	0.9847691689955522	0.9840772137677459	0.9852599792686939	0.984400324785877	0.9796989828739813	0.9834755177521598	0.9840747091887759	0.9839190964301062	0.9858210588518527	0.9740070380439233	0.9847728651254166	0.9853007010487326	0.9832005239661313	0.9839445709179678	0.9840878369375579	0.9839865319953133	0.9829275241267899	0.9850786468155586	0.9848933198388895	0.9846523744309388	0.9861519659167488	0.9860595007279247	0.9859028223808326	0.9849821171095257	0.9839506226761566	0.9853210998696288	0.9853868788545285	1.0	0.9817567115007709	0.9851532858529186	0.9842040239451091	0.9828440907088253
QinJ_2012__T2D-104__bin.69	0.9989944778878387	0.9801268513376967	0.9795173020641912	0.9832638176202324	0.9846046547320483	0.9841459062631579	0.9827817306802165	0.9810766102331465	0.9837392527606865	0.9808393597880618	0.9818416336050764	0.9933812762041659	0.9824501833369919	0.9846674573439353	0.9819178757354526	0.9809669505600227	0.9832125767631864	0.9858193423258644	0.9820104052651779	0.9811005468234694	0.9830438568351588	0.9706298205275753	0.9821114376974011	0.9826631046321299	0.9855399698632641	0.9800850225691119	0.9815504744115592	0.9823697750378615	0.9808620922011548	0.9837038633705771	0.9814977979503222	0.9816947543384386	0.983254478813023	0.9833818241121421	0.9819706636767915	0.9817328574004427	0.9830367629649919	0.982584140722531	0.9825994764032718	0.9817567115007709	1.0	0.9843217078316991	0.9838665018069327	0.9839760508093626
BritoIL_2016__W2.9.ST__bin.19	0.9850140251367645	0.9906995815971068	0.984442212505629	0.9852880926401746	0.9855841212024663	0.9861240758193633	0.9847917125854089	0.9849773707608039	0.9859153817506616	0.9851826633346847	0.9853537662698795	0.9844681941100959	0.9850782188532333	0.9857567659025689	0.9848155745136994	0.985030714495154	0.987757283222765	0.985938154343167	0.9854788507609846	0.9849305434200311	0.9849564414898067	0.9773002875880982	0.9855780606450957	0.985316049771387	0.9853093522455559	0.984875946127792	0.9851930079917265	0.9846088714623155	0.9837869465295783	0.9851322369339639	0.9848499262065835	0.9852890728311929	0.9849580688313936	0.9856315048683818	0.9852125020430662	0.9851937239534012	0.9892908443703599	0.9852684157358833	0.9849696747283843	0.9851532858529186	0.9843217078316991	1.0	0.9863453640874391	0.9852443854294982
QinN_2014__HD-60__bin.3	0.9845557745469438	0.9844129561158637	0.9835563243594855	0.984229227327148	0.9853406073305996	0.9928370052631696	0.9848964017367136	0.9926018018968724	0.9938959884630852	0.9838225018775851	0.9838364227597657	0.9840887133560179	0.9844202382080989	0.9859471326366105	0.9842051341013475	0.9838690859585937	0.9849172248908024	0.9845562034221323	0.9842491708351258	0.9830480585568405	0.9844018078539648	0.975281021091453	0.9839230018823594	0.9837768611040789	0.9850085364277601	0.9834902191739096	0.9843921733467935	0.9832354530656361	0.982250050831817	0.9846131395460923	0.9841819677143995	0.9838987499469944	0.9843871910070812	0.9845214547355521	0.9838290288166467	0.9847126690329611	0.9839602143930284	0.9839974352580771	0.9837859795999842	0.9842040239451091	0.9838665018069327	0.9863453640874391	1.0	0.9848280342418355
LiJ_2017__nHM511717__bin.27	0.9843212653419693	0.983616802797759	0.9825257903639059	0.9833637771444654	0.9842516938486977	0.9845858828966441	0.9835485249759361	0.9834826117667883	0.9844872473277595	0.9827625871897995	0.9830542573103348	0.9836081979859475	0.9828390001026873	0.9840064130602831	0.9831809835531005	0.9830182358694316	0.9839602633741664	0.9842613417890872	0.982601329144557	0.9829334629712495	0.9830173149859157	0.9752479576973309	0.9833619121791096	0.9827857179705899	0.9842120751686817	0.9832182505227111	0.9830959116880236	0.9820526498517113	0.9819622626397949	0.9836196891748857	0.9831658895998681	0.9830134929534706	0.9836649077586234	0.9834326890360711	0.9829590450716734	0.9828678368644421	0.9825300253714848	0.9833543270241974	0.9827827358355774	0.9828440907088253	0.9839760508093626	0.9852443854294982	0.9848280342418355	1.0
