	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
CosteaPI_2017__SID713A076-11-90-0__bin.51	0.9896528246986065	0.9881957099211768	0.9899486886339199	0.9901218539560912	0.9896410865163048	0.9894699066478208	0.9898448052731359	0.9900165900336159	0.9883347208025544	0.9899302139904463	0.9896669748041466	0.99910979932472	0.9898212931320999	0.9902951666258776	0.9876756847797454	0.9867972256594538	0.9877025733123108	0.9990790056959876	0.987625831273685	0.9991680665790974	0.9898813418451254	0.9893213197933335	0.9896596858638743	0.9992361781648168	0.9895832178914588	0.9878511135610067	0.9897540534300834	0.990018238187827	0.9983317010918311	1.0	0.9882537400607714	0.9895207848685924	0.9897501993404327	0.9875330713279217	0.987680181578992	0.9898733118702179	0.9822182576809758	0.9871281658924348	0.9893815886465944	0.9875936755199649	0.9901858356891641	0.9978025101408554	0.9882262910621429	0.9897604025602602
BackhedF_2015__SID566_M__bin.4	0.9881378083534516	0.9922783623577146	0.9950264609023616	0.988327318793238	0.9882304007765972	0.98781264611844	0.9873441809156095	0.988278188099257	0.9931044787926465	0.9878513635647315	0.9881000496257604	0.988275338114857	0.9880603321922576	0.9882029134943162	0.9925797387933277	0.9920677288012252	0.9927913916888598	0.9883037424925506	0.992647453738451	0.9879210708768124	0.988000567245912	0.9878615824002213	0.9871879680342434	0.9878054332162683	0.9874091920504561	0.9919581044735086	0.9875573916081656	0.9881678116099777	0.9882583090264607	0.9882537400607714	1.0	0.9955599292474473	0.9881235826709303	0.9915282237916122	0.9925755692642051	0.988204032581119	0.9805255171289351	0.9917875363865293	0.9881636095540268	0.9921467777758757	0.9880476494243794	0.9872894574132846	0.9928364528616098	0.9879332092017539
XieH_2016__YSZC12003_37316__bin.86	0.9894409558069999	0.9927586890772968	0.9962918008658836	0.9894537608847317	0.9892295204611447	0.9888546485347723	0.9891147420421426	0.9895766557521791	0.9938078637841369	0.9895659642294792	0.988924096185545	0.9894431540128537	0.9896127312193814	0.9897152309023466	0.9926630549164668	0.992433017414851	0.9931471584704152	0.9895112939896533	0.9929592755081238	0.9892898753491637	0.9895741292901842	0.9892269331933023	0.9892259383553226	0.989275001036928	0.9889263625384163	0.9924860932909271	0.9891931086299612	0.9894623135711264	0.989371142473145	0.9895207848685924	0.9955599292474473	1.0	0.9894309722493007	0.9918803901777468	0.9933235504138467	0.9896909051485604	0.9822667621376386	0.9921123663721315	0.9889951477915395	0.9925277871136564	0.9895420646105644	0.9885121004877433	0.9934958089218315	0.9894406773822984
XieH_2016__YSZC12003_35515__bin.33	0.9895556032747862	0.9879404414732708	0.9895519811570463	0.9897473426839054	0.9939952684877116	0.9950625515971296	0.9895065206255167	0.9953905047001624	0.9882151947506447	0.9899126749145254	0.9896739737861996	0.9897430383083817	0.9938781248547337	0.9929351251552915	0.9874667995133009	0.9867455195601934	0.9874333942754904	0.98975293365786	0.9876422192627246	0.9886543606800877	0.9900201691033476	0.9899464626072569	0.9948814315749749	0.9890053027944798	0.9887380097133555	0.9876102471029237	0.9898244217957742	0.9896739742936109	0.9897898866817321	0.9897501993404327	0.9881235826709303	0.9894309722493007	1.0	0.987458947690264	0.9874822219671893	0.9903294720076538	0.9825542492604782	0.9869332568779665	0.989008002157308	0.9875531407500601	0.9902600619604061	0.9885308602581947	0.9879370347101994	0.9896511419471913
FengQ_2015__SID530295__bin.12	0.9873385518851652	0.9980787447403039	0.9929239666053127	0.988223097041855	0.9877761653202086	0.9868941487726517	0.9872593936619292	0.987725608785612	0.9961359833964331	0.9873931286283594	0.9876989478605843	0.9875062165236628	0.9875267085203968	0.9876329755485951	0.9978081501622842	0.9980920108524478	0.9958404914970085	0.9877443247145645	0.9957424786316335	0.9868774738583328	0.9876770280245583	0.9873599272293898	0.987660673168483	0.9876406186622123	0.9875130834984828	0.9986140527491524	0.9878241493575382	0.9873983523784214	0.9874193030918688	0.9875330713279217	0.9915282237916122	0.9918803901777468	0.987458947690264	1.0	0.9956681267171686	0.9878262231478988	0.9833053567332042	0.9975426599089814	0.9877730547517181	0.9974746499550831	0.9877648534147704	0.986734604696906	0.9982636353170219	0.9871924271531816
LiJ_2014__MH0338__bin.65	0.9873328791010556	0.9961145215161946	0.9934769959719107	0.9881334267587053	0.9877430695238413	0.987373479576211	0.9872112855154671	0.9876103238809096	0.9991455762241819	0.9875016074426699	0.987314536523407	0.9875652420676782	0.9875143479878927	0.9878139939029742	0.9964753208889754	0.9956244833309144	0.9991678807770615	0.9875691617574843	0.9990923033394737	0.9873206416160599	0.9876815160809802	0.9876050191641979	0.9875803986704215	0.9874410804896037	0.9876513277329538	0.9957004114116139	0.9872894973310942	0.9876860846201542	0.9876905515896968	0.987680181578992	0.9925755692642051	0.9933235504138467	0.9874822219671893	0.9956681267171686	1.0	0.9876401671105007	0.9826377212240863	0.995995532382213	0.9878190687774792	0.9960654849051028	0.9875535907668116	0.9867724374096475	0.9967801724568608	0.9872274501034496
ZeeviD_2015__PNP_Main_172__bin.64	0.9898414756985483	0.9882563988397717	0.9898923049154684	0.9899208377249187	0.9903446455540984	0.9900543956445742	0.9897321760233774	0.990611441688048	0.988513844861904	0.9902962472036679	0.9898417294423226	0.9898217283141985	0.9905156716762088	0.9906789640316178	0.9877332462121032	0.986790843567722	0.9878817251003521	0.9899682868768584	0.9879200608635951	0.9893102156684934	0.9902299618130319	0.9900398840661158	0.9902712390394793	0.988944186324612	0.9895903048345307	0.9870404983758592	0.9899171227396276	0.9902126147914151	0.9898847575267425	0.9898733118702179	0.988204032581119	0.9896909051485604	0.9903294720076538	0.9878262231478988	0.9876401671105007	1.0	0.9823704305307691	0.9873103750077636	0.989655033552133	0.987630729749768	0.9905757907278259	0.9890131676912931	0.9882168664398063	0.9900288979078111
Obregon-TitoAJ_2015__SM20__bin.14	0.9821107163812628	0.9834066800623337	0.9828327255449011	0.9819435691219695	0.9823198750401865	0.9819327079098762	0.9828506879409945	0.9825836208934868	0.983128223013876	0.9825679415277689	0.9825327363489105	0.9824334514789319	0.9827101801971148	0.982899554179171	0.9827647342697138	0.9816423454808129	0.9827660274657628	0.9825650254020668	0.9825947451651008	0.9816250103432721	0.9831053538938688	0.9821396121425708	0.9822066109701468	0.9821630670847015	0.9818828355531278	0.9827838595452421	0.982529405985565	0.9823785024686694	0.9827056335493161	0.9822182576809758	0.9805255171289351	0.9822667621376386	0.9825542492604782	0.9833053567332042	0.9826377212240863	0.9823704305307691	1.0	0.982886951741761	0.9819147221375484	0.9827162127880171	0.9826313280488301	0.9815615951993085	0.9827773469150518	0.9829611565160962
FengQ_2015__SID530451__bin.2	0.9868880696817631	0.9980013074591775	0.9928668033849781	0.987590453586318	0.9871252572488924	0.9868654699215099	0.986974948931739	0.9870726718112972	0.9964630915915829	0.9870771016181364	0.9868836492182963	0.9872488055861816	0.9870604391162099	0.9872576399764895	0.9978183205503197	0.997285432528153	0.9962301838408144	0.9872360582060558	0.9962124038237351	0.9863471700676553	0.9871417474266527	0.9869371060260053	0.9869342407668984	0.986608109636263	0.9867624780780007	0.9972771782172113	0.9871528861048178	0.9869913031553204	0.9867321609254157	0.9871281658924348	0.9917875363865293	0.9921123663721315	0.9869332568779665	0.9975426599089814	0.995995532382213	0.9873103750077636	0.982886951741761	1.0	0.9870436045225947	0.9978852164874729	0.9871165959154906	0.9860382074323467	0.9983990114744087	0.9868614759637566
KarlssonFH_2013__S126__bin.31	0.9893989033447126	0.9881165212819848	0.9897180543621155	0.989749768004407	0.9893881693766994	0.9889082025401509	0.988592435504793	0.9895698509076499	0.9884146824652061	0.989116787696077	0.9886823481044255	0.9894982725539394	0.9895537151107865	0.9898795058299533	0.987980801501287	0.9869800736657567	0.9878881177308622	0.989375163376163	0.9879463531986142	0.9883752980078958	0.9894340010544194	0.9890394683209848	0.989405639483223	0.9885843706900352	0.988708411762125	0.987819070753558	0.9891853319983578	0.9895157021909141	0.9891590415956583	0.9893815886465944	0.9881636095540268	0.9889951477915395	0.989008002157308	0.9877730547517181	0.9878190687774792	0.989655033552133	0.9819147221375484	0.9870436045225947	1.0	0.9877795244377195	0.9898272749054121	0.9883168270007606	0.9881185231689993	0.9888309062905463
XieH_2016__YSZC12003_37798__bin.92	0.9874768560801049	0.9988718852734125	0.9932125203998293	0.9881204953715477	0.9878013375803665	0.9874257333640714	0.9872956134134032	0.9877340206280537	0.9964687956405125	0.9874391522926476	0.9874721651198092	0.98766307375493	0.9876107983659259	0.9875515561070771	0.997807243257273	0.9973851619421802	0.9960896637872405	0.9878054474667344	0.9960753634881782	0.9875892391865646	0.9876421797024806	0.9872448420819572	0.9876599874027367	0.9879033532719603	0.9874120399550717	0.9974978657384544	0.9873928186566433	0.9876077879139732	0.9874930054995812	0.9875936755199649	0.9921467777758757	0.9925277871136564	0.9875531407500601	0.9974746499550831	0.9960654849051028	0.987630729749768	0.9827162127880171	0.9978852164874729	0.9877795244377195	1.0	0.9874675669069958	0.9865583239593195	0.9991437322459622	0.9871860387331238
ZeeviD_2015__PNP_Main_45__bin.37	0.9900356422614304	0.9881198532702251	0.9896278276254266	0.9898581450928996	0.9904088508391349	0.9898982139656418	0.989845624409277	0.9903887506851625	0.9882420420540008	0.9903308862084043	0.9953355086884844	0.9898878438607229	0.9905335523654836	0.990450514827687	0.9877256751064601	0.9865143480472096	0.987826901732879	0.9900540489048953	0.9878229909638908	0.9896574657214988	0.9902695196369895	0.9901277960347421	0.9901029146034422	0.9901241201906956	0.9898098718761417	0.9878845089216006	0.9901647818718624	0.9901604787085376	0.9900265740428449	0.9901858356891641	0.9880476494243794	0.9895420646105644	0.9902600619604061	0.9877648534147704	0.9875535907668116	0.9905757907278259	0.9826313280488301	0.9871165959154906	0.9898272749054121	0.9874675669069958	1.0	0.9889173462798442	0.9880671845109952	0.9902443663847217
LeChatelierE_2013__MH0412__bin.12	0.9884894533432864	0.987050523240377	0.9887128942730813	0.9891699557192498	0.9884166757352513	0.9885102589752524	0.987819221690627	0.9886631683027549	0.9871243641375427	0.9885484931631102	0.9887208006522568	0.9974509343038565	0.9883944964130743	0.9888419107635268	0.9864724562327234	0.9860745943813285	0.9869694553295489	0.9976757732101339	0.9869621170033966	0.997583834341642	0.9883357811405463	0.9884504794944374	0.9884652067989763	0.9979277196281408	0.9884250312019616	0.9865990564932217	0.9883079560152697	0.9888856915550891	0.9968512594459704	0.9978025101408554	0.9872894574132846	0.9885121004877433	0.9885308602581947	0.986734604696906	0.9867724374096475	0.9890131676912931	0.9815615951993085	0.9860382074323467	0.9883168270007606	0.9865583239593195	0.9889173462798442	1.0	0.9870223565796737	0.9884169813328636
LeChatelierE_2013__MH0415__bin.49	0.9881860201238132	0.9994682066777405	0.9937179930978182	0.9884507531195156	0.9881964088431328	0.9875804149382891	0.9876687630245056	0.9881972270820399	0.9972004557560168	0.9880424531117558	0.987976416151363	0.9877992308424934	0.9882006407827195	0.9880235341212801	0.9978284001023491	0.9978043039364365	0.9970678962956033	0.9881414187178266	0.9968612743894288	0.9879419629592948	0.9884052759376072	0.9880340038674607	0.9870454804470834	0.9879810509462147	0.9878206061009226	0.9976964462745477	0.9880070295430797	0.9882363916079936	0.9873470794691085	0.9882262910621429	0.9928364528616098	0.9934958089218315	0.9879370347101994	0.9982636353170219	0.9967801724568608	0.9882168664398063	0.9827773469150518	0.9983990114744087	0.9881185231689993	0.9991437322459622	0.9880671845109952	0.9870223565796737	1.0	0.9877658961254013
LiuW_2016__SRR3993036__bin.1	0.9898572728221802	0.9876930339434288	0.9896557976918365	0.9896531103675865	0.9897044166972945	0.9894107681351701	0.9891664077066501	0.9899254869083618	0.9880343469817643	0.9992404449210435	0.9897001110599084	0.9895870717477576	0.9901081996235788	0.9899236465487473	0.9870516964868935	0.9863770533227568	0.9875519197729874	0.9897208625237723	0.987509880631334	0.9891415147108178	0.9897665994167294	0.9891846443988546	0.9895593130320368	0.9891410085106451	0.9982803034536386	0.9874986890147976	0.9894073279569651	0.9896742321475572	0.9897774377768684	0.9897604025602602	0.9879332092017539	0.9894406773822984	0.9896511419471913	0.9871924271531816	0.9872274501034496	0.9900288979078111	0.9829611565160962	0.9868614759637566	0.9888309062905463	0.9871860387331238	0.9902443663847217	0.9884169813328636	0.9877658961254013	1.0
