	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
CosteaPI_2017__SID713A076-11-90-0__bin.51	0.9089413357984395	0.7470427285073553	0.6225634251281057	0.7550338761892806	0.8087288725562923	0.8115748718943656	0.6321209423705344	0.9290616238506633	0.7581865872354672	0.8637467712054293	0.775342946486653	0.8811361362503757	0.828468267464022	0.6849985163712724	0.9146428449151479	0.6166060851602889	0.867742582807406	0.9248979529727734	0.836637735906478	0.6225111177050165	0.7985460438469351	0.7914393671372433	0.7622294755182238	0.70419534064496	0.6793730907790573	0.9007556996070286	0.7298188451281816	0.8747898192635876	0.7372911982774689	1.0	0.7394153551769131	0.8905885631245981	0.8771213037672757	0.7078411680342681	0.8318354389448737	0.9006311128356711	0.8037325626072301	0.8564712841757682	0.6573868542886381	0.9065908304136282	0.8734231689548786	0.5842734403828523	0.5993327474901947	0.782675020637656
BackhedF_2015__SID566_M__bin.4	0.8312632419948136	0.71700892479774	0.6352192751635395	0.7309597497893552	0.7683708222102849	0.7822971060532107	0.5857334122285817	0.856051438247653	0.7394084492448143	0.7999427373197249	0.7373028186872667	0.8051836359620539	0.770203227979091	0.6575140907095391	0.8675279700925201	0.6334343156155329	0.819508577131467	0.8349493225279564	0.7861936951062223	0.5820407873891217	0.7409054593148657	0.7556645061366505	0.7365404070013171	0.6508465332900683	0.6725376365783095	0.8441631604636641	0.6998252124854457	0.8109878903065189	0.6592761451854356	0.8480084857838579	1.0	0.857925291289801	0.7996280652576411	0.6644521461234528	0.8109698934641467	0.8072030998197589	0.7477747995124492	0.8181239109865269	0.6574900949197096	0.8533780891170913	0.8083723492150922	0.5764863074024285	0.611250753276925	0.7176093649023398
XieH_2016__YSZC12003_37316__bin.86	0.8899211412705397	0.759492254472075	0.6425454983386184	0.7262447086133912	0.7968396766754161	0.8069758113459466	0.6223874963965468	0.9097780652111245	0.7618065249055516	0.8489394468130301	0.765482995493787	0.8317158885736393	0.829628730522387	0.6876887071568374	0.9168858767391403	0.6061145860201187	0.8761782343837715	0.8788656518836578	0.8521678564384226	0.5773187273361756	0.7997029995903443	0.8020883908115736	0.7517761231394803	0.6672149289171433	0.6735882997769652	0.9007689579571834	0.7147477962038568	0.8746927581969078	0.7088879174316103	0.8879975610311186	0.7458858994977924	1.0	0.8710504255867939	0.7240594038750398	0.8389612002913107	0.8699878810177669	0.7837709948565446	0.8600323931481284	0.6479758075528379	0.9087302189382329	0.8532597975997208	0.5638792691438196	0.6137870966028919	0.7763388725363759
XieH_2016__YSZC12003_35515__bin.33	0.8282518829079198	0.6885901966858652	0.5824559676371955	0.6895362794516242	0.7974782265486628	0.7925220173103793	0.5940437880521714	0.8973615354810391	0.6937825879224745	0.8117019825740135	0.7397703389731006	0.7731279979985495	0.7917303786047107	0.6637585723227213	0.8315751397447789	0.542580498321437	0.8214590538088524	0.821775618972956	0.7917019283831151	0.562686224763976	0.7556654326194886	0.760874984307219	0.7524022373615535	0.6542566499006048	0.6524719629840038	0.8119155850313902	0.657210957038359	0.8327826935947261	0.7092938293727313	0.8329791356009816	0.6621414255999609	0.8296274285425267	1.0	0.6767287122345887	0.7421624155412271	0.8227171858305251	0.7327490049196304	0.7757007108942672	0.6260579643911608	0.8209708841335372	0.812389303800498	0.5218384804149577	0.5581707681650149	0.7280158815459218
FengQ_2015__SID530295__bin.12	0.8686756708773685	0.7877549609388504	0.7108672202160565	0.663504587553752	0.8048149539193863	0.7881463634430061	0.687361976418585	0.9090557531773621	0.7629641825693465	0.8677118129142906	0.8243528528730877	0.8097643206149003	0.859263260957073	0.7513961292167322	0.9237104957393962	0.5774610750795549	0.9007361062364833	0.8657881985113814	0.8849839132398929	0.5481234652246493	0.8451282399836408	0.7873670740260493	0.7456938400394215	0.6762491921464032	0.679403849455347	0.9287969704977433	0.7065354257351834	0.8708307283777948	0.7537884891336001	0.8721924340958456	0.7138853553940597	0.8947795226178499	0.878044721837623	1.0	0.7975435391340981	0.8425876392979833	0.7760503854552954	0.8676971646169792	0.627005132177446	0.9231907741507943	0.8270510692378139	0.5490715030266312	0.68079719549559	0.8006032754764651
LiJ_2014__MH0338__bin.65	0.8832822902045382	0.7499284849367234	0.6354838775826166	0.7403085554572402	0.7904808580577227	0.8131575412762388	0.6192886635039407	0.8943253438105891	0.7805302675329815	0.842460261719499	0.7539497333692874	0.8456453734624262	0.8066765847891817	0.6923698810337952	0.9240991921617441	0.6470647039583972	0.8845716119546528	0.8794343184127449	0.8435860472317264	0.5870151201811921	0.7766992132830387	0.7912482992743913	0.7477127996071029	0.6541449515491854	0.67661759895993	0.9082105444475089	0.7260445044134278	0.8574615074657624	0.6937735243545958	0.8967886404345655	0.7623346822936906	0.9071098789216656	0.8425140902617503	0.6977993866622101	1.0	0.8523518971741553	0.7879375875995444	0.8599109624645886	0.6519195258166816	0.9193874004300131	0.8531823946831755	0.5693347509891636	0.6137115138739223	0.7536564959772136
ZeeviD_2015__PNP_Main_172__bin.64	0.8401755687728714	0.692069580400936	0.579927353969096	0.7079422591487635	0.7562042403663572	0.7586616247658073	0.5779345137334259	0.8610095611142191	0.6968374845566179	0.7913645397352459	0.7248298855540322	0.7948906468461157	0.7667170374735305	0.6348940450680142	0.844319411167678	0.5709247772854172	0.7986146823069228	0.8372147775655897	0.7698780164867989	0.5442622921187461	0.7404626100694014	0.7387693737058966	0.7106093210696085	0.6353084293074949	0.6441230192478542	0.8356937117530577	0.670322767815585	0.8200139905518585	0.6651047800148401	0.8558747212960963	0.6688586402955007	0.8291665951172251	0.8232644440246877	0.6498331165761829	0.7513278823202988	1.0	0.7477403180048823	0.7829950626366406	0.6108014652120589	0.8403377977172264	0.8179181191203305	0.5252390278554779	0.5536634368495591	0.7265506872813411
Obregon-TitoAJ_2015__SM20__bin.14	0.8689296188665958	0.7284081026226346	0.6067496766364208	0.7261140126623455	0.7797189043838769	0.7927168572307911	0.6100258433100471	0.8869328120336103	0.7324049744118751	0.8244309754728275	0.7501571064978423	0.8153546276434231	0.8058416294328133	0.666261978887155	0.8787220320791105	0.6045952941770841	0.8267255809589502	0.8596480917553501	0.7950480650511118	0.5687626400490368	0.7752245501650457	0.7717926946896199	0.7461519862952612	0.6348386172153666	0.6616371966323791	0.8624994651419475	0.7114802963448703	0.8299244187575106	0.675534226533393	0.8713474350269904	0.7068689177617724	0.8521858553114884	0.8364896402506073	0.6827995321087533	0.7923534115179812	0.8530359574113799	1.0	0.8185462480803106	0.6343596937157917	0.8726945040306388	0.8458675706927687	0.5538438379454852	0.5840252978837149	0.7582312721063922
FengQ_2015__SID530451__bin.2	0.9074263743252786	0.7967700103660325	0.6620699232252816	0.7473129881017772	0.8183688366503261	0.8323030970070663	0.6502568793699435	0.9351410565093314	0.792506927896191	0.88168165129658	0.7877549692942426	0.866730404688255	0.8508390910930589	0.6980309700706625	0.9640260472377209	0.6554528015131929	0.8980742307041055	0.9037858732866104	0.8823011353076976	0.6146664904578812	0.825931703952721	0.8116541462064865	0.7776656396998393	0.6891057541804847	0.7037926876107328	0.9601480773281242	0.7481167686062024	0.8916925129162416	0.7274636879122149	0.9298031692802009	0.7744360630552125	0.936393446685141	0.8867433519040873	0.7644866335999867	0.8659224942904225	0.8944869020430583	0.8196749154404325	1.0	0.6797438020624688	0.9595100087966729	0.8734239294283814	0.5938760908080963	0.6532009771327802	0.7983507270677344
KarlssonFH_2013__S126__bin.31	0.829410909580213	0.6819556893666254	0.728568236236876	0.8828733310826803	0.8642952312185604	0.8133726036251533	0.5516590957420607	0.8565436937061408	0.7118126847928339	0.8187086938082612	0.8089760209334764	0.789346081160472	0.7764518814778861	0.7022385988603365	0.8399749624857782	0.6094201845135045	0.775604883036123	0.8275937675331682	0.8049512765648146	0.712999083319417	0.7632302958727748	0.8220846734130193	0.8514863320882656	0.7677235925709225	0.8257501943290751	0.806618842291293	0.6961528249500512	0.8209475329518436	0.6687401108426613	0.8304507353268032	0.7242197101943771	0.8209505364924172	0.832785087060627	0.6428171528597911	0.7638958804638908	0.8119507275175978	0.7391773422510456	0.7909697951945754	1.0	0.8262631990590509	0.7966170521811111	0.6025739141299764	0.7450186279586376	0.7292896866826615
XieH_2016__YSZC12003_37798__bin.92	0.8646303507249405	0.7450803545870497	0.6155402181864444	0.7097620486443997	0.763708442570438	0.7765083807766928	0.6057450008405767	0.8769141294124596	0.744942227391895	0.8157819407779651	0.7342255562572982	0.809570306287968	0.7991212565939834	0.6523143120675006	0.9118016966017983	0.6117844307024041	0.8557942995270054	0.8555039597977163	0.8301767028493279	0.5709074138863268	0.7725249560401114	0.757724445332982	0.7274323335771764	0.6389814028088893	0.6498761853267118	0.9067714131229923	0.6960951805422401	0.8336148886576672	0.6775629637370677	0.8662560714626489	0.710992016793359	0.8708338066310141	0.8260156210952941	0.7158959865871224	0.8148559433315007	0.8449395011972538	0.7691612862186317	0.8445128517359044	0.6249719429134842	1.0	0.8315816018210981	0.5435455070040485	0.6128889938978678	0.7469564308659757
ZeeviD_2015__PNP_Main_45__bin.37	0.8857656153858443	0.7322286227167476	0.606566781514098	0.7458873501129675	0.7932528384679026	0.8047596893745712	0.6129648016909054	0.9097059069856833	0.7448528034182159	0.83662634177608	0.7760082957380259	0.8338291443955116	0.8287261230060045	0.6790528257841763	0.9002158654053297	0.6094424049894488	0.8574315260314122	0.8855419557822058	0.8139534545968584	0.5827988336781015	0.7843461514814545	0.7844342598101604	0.7498972472924843	0.6618784792502465	0.6636938981109478	0.8759667105433234	0.7195700700848502	0.8540998693382532	0.704838067058184	0.889200387870291	0.7175871485772684	0.8712074084581091	0.8708927358555876	0.6833304367316845	0.8056828903791999	0.8762368448697958	0.7943236935398683	0.8190714834489472	0.6419950436644545	0.8860226786965196	1.0	0.547877920585349	0.5823645854866217	0.756063377966818
LeChatelierE_2013__MH0412__bin.12	0.8810029076496424	0.7522569006276759	0.699608579881215	0.7981490801403198	0.8748934085807771	0.8537080373290243	0.6390347857643146	0.9138696530682647	0.795784281368492	0.8788942269639329	0.8294432754441745	0.8777211613275131	0.8461745814373377	0.7320758408214895	0.8953507473719895	0.6830355742794719	0.8400994305666108	0.9157296826674511	0.8383767937599778	0.7103155106008994	0.839650663890934	0.8576095446175628	0.8404167780494106	0.6990254072128229	0.7504289791267494	0.8801218016973983	0.7508426509043283	0.8724502063131988	0.7406277954579735	0.9174694935731534	0.7893193531188911	0.8880286075688495	0.862853618433334	0.699725811774861	0.8292595872541304	0.8678990700598704	0.8022006741207235	0.8589998999422055	0.7490192096031588	0.8932570006854705	0.8450537847980848	1.0	0.6875083070370497	0.8045079769956676
LeChatelierE_2013__MH0415__bin.49	0.8077458165653878	0.7214284600855783	0.7961411858845291	0.8322079649581332	0.8458760596605449	0.80393714391119	0.5845676013416088	0.852950422305416	0.7412544718129646	0.8063039248033961	0.8476128247828719	0.781411806885228	0.7824854316971975	0.7630601619595179	0.8789031750196798	0.6269131045878138	0.7891473613380755	0.8216113595090814	0.8331724736367627	0.6478932792255871	0.778355256150123	0.8100716789075916	0.8494034984710751	0.7775219466318188	0.7715796638703493	0.8726127598327925	0.7025507195169792	0.8119006731426226	0.7050961131274502	0.8186100163414399	0.727975428085973	0.8407989119562704	0.8027894760087396	0.7546582196923445	0.77753623564928	0.7957774654400628	0.7358019126499373	0.8218217977662369	0.805532967361286	0.8761044760996698	0.7813202272733176	0.5980142162733723	1.0	0.7345776036538316
LiuW_2016__SRR3993036__bin.1	0.9320794929063513	0.7992190694894461	0.665285161533864	0.727919698188502	0.8395300710488354	0.8319628757476755	0.7152378630523586	0.9465139558607425	0.7759624847768545	0.9510960664740274	0.817962637570049	0.8581045554841523	0.9060366793544937	0.7246548671373296	0.9286276025399622	0.5986263217734796	0.87601169317329	0.9123899551956428	0.8863499503422119	0.6208582933000184	0.903090354704907	0.8320561245354412	0.7870647079178332	0.691134736633966	0.7125038760038287	0.9097295560458919	0.7430692557623256	0.9061271194438328	0.7813012587462869	0.9245830768055437	0.7391640414698706	0.9197740233593831	0.9055884110855957	0.7675476242905228	0.8258196905488422	0.9031650660830565	0.8262022352745558	0.86872031205763	0.6819800649820468	0.9234742026666907	0.8772992005320798	0.6052284482952324	0.6353208432386764	1.0
