	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
CosteaPI_2017__SID713A076-11-90-0__bin.51	0.9184446435296668	0.7559663748863502	0.6288845394474054	0.7625666206361343	0.8171941157002157	0.8202117784904268	0.6386061117895225	0.9384303588479432	0.7671354362819504	0.8725329917183083	0.7834382334927283	0.8819212231187398	0.8369877201191468	0.691711460841712	0.9260558491111542	0.624855916825491	0.8785464432854387	0.9257505639691253	0.8471201434935272	0.6230294367156264	0.8067088549809981	0.7999821203717441	0.7701935184445484	0.7047336315807493	0.6865244665593889	0.9118334607732369	0.7373739391103553	0.8836098018404605	0.7385232758522305	1.0	0.7482039532999326	0.900020067029585	0.8862047255477062	0.716777177985993	0.8422113295976322	0.9098448276517962	0.8182830611445244	0.8676393945273121	0.6644421746192971	0.9179795829862023	0.8820800474761192	0.5855602029908433	0.6064731862638805	0.7907722097318436
BackhedF_2015__SID566_M__bin.4	0.8412422184107697	0.7225884912919824	0.6383943544450837	0.7395927805394145	0.7775219438771197	0.7919488671533086	0.5932413676509485	0.8662049294987334	0.7445424575506298	0.8097804657910022	0.7461823516419391	0.8147361417496748	0.7795103222798182	0.665363440778118	0.87401337765283	0.6384990633461584	0.8254589876503486	0.8448306797080148	0.792017037010779	0.5891571751501782	0.7499038805009667	0.7649497860829872	0.7460994570952552	0.6588813053709668	0.6811134046480936	0.8510068687948388	0.7086425745301052	0.8206985501634713	0.6671091344882216	0.8580878082300105	1.0	0.861751529049903	0.8092389244432567	0.6701293318535929	0.8170359200612983	0.8168385001540639	0.7626265573403939	0.8248983587425115	0.6653656222135571	0.8601329039541245	0.818151178929515	0.5839080961249526	0.6156610703758341	0.726374372496462
XieH_2016__YSZC12003_37316__bin.86	0.899418137128465	0.765032089699434	0.6449370533614529	0.7339854951524071	0.805515464504089	0.8160712118223611	0.6292369023957275	0.9193608801529382	0.7665531262801741	0.8578907091595989	0.7740563693880957	0.8405898663308501	0.8383367597748411	0.6948349239102398	0.9236627395348131	0.6107360148082963	0.8822239754813455	0.8881815268021059	0.8582102785659015	0.5835688221638926	0.8081284422461272	0.8108234459633737	0.7599640223641688	0.6744483871701892	0.6811308963874433	0.9075884932255079	0.7225563845605304	0.884008158976771	0.7165035313841812	0.8974016257263803	0.7492124558102838	1.0	0.8803549211792017	0.729986610326359	0.8446001304829386	0.87905009179323	0.7979207126492588	0.8668699456826837	0.6551860330152179	0.9155715645814684	0.8622774393481922	0.5704323385273635	0.6178054211109256	0.7846239701709934
XieH_2016__YSZC12003_35515__bin.33	0.8369937779816962	0.696995656599503	0.5886057314100381	0.6966790914353995	0.8022957974055204	0.7964544701620399	0.6003434799769147	0.9015170741972748	0.7020561833169707	0.8199733200144148	0.7474889292510728	0.7811401223088574	0.7966071078588544	0.6684813091075933	0.842129720365933	0.549868722548923	0.8319133812681935	0.8302835900025018	0.8016080245882169	0.5691435218845426	0.7632828665540098	0.7686021548107518	0.7562732738618331	0.6615299716310648	0.6599037930919249	0.8221012159534392	0.663967207281089	0.8414717525426821	0.7166105038218131	0.8416054234250996	0.6700998106028105	0.8384894467741513	1.0	0.6853233887013783	0.751570407072996	0.830750986500144	0.745759336414387	0.7859707892994652	0.633016075729974	0.8313181845687805	0.820379751751495	0.527892958524996	0.564986176805031	0.7356287995722531
FengQ_2015__SID530295__bin.12	0.879815408016603	0.7892713526765076	0.7159331873581679	0.6714117384423469	0.8147746242272291	0.798612864837817	0.6962323993383657	0.9203525200637728	0.7659237245581049	0.8787906131367103	0.8346195514925736	0.8200093397543656	0.8701164774008999	0.7608050235456731	0.925739577882946	0.5785649707649282	0.9044983749178963	0.8765306738275357	0.8887678614013265	0.5554118720348185	0.8556726703201474	0.7974468603718441	0.7550101571293556	0.6847118064690396	0.6879947828624297	0.9300860206611304	0.7152441314526482	0.8819446845137615	0.7633924987827265	0.8832032662187412	0.7199849063944506	0.9021042572053509	0.8891961776147064	1.0	0.8010134278011792	0.8529715242959589	0.789226235920789	0.869834644160632	0.6347663860248213	0.9255280564697721	0.8372955024453868	0.5564530730076998	0.6819813638502288	0.810990090133903
LiJ_2014__MH0338__bin.65	0.8946144799803961	0.7528536817184942	0.6396563585862677	0.7491989800260223	0.8002899564142604	0.8235561903336241	0.6273111669105185	0.905544749974111	0.7811977414568977	0.8531229269603073	0.7636368203633888	0.8562931717725175	0.8168758119138456	0.7009111890571188	0.9273678663083565	0.6499083889476162	0.8853082940043207	0.8905040299635298	0.8443524631428282	0.5945536793602914	0.7863863002771401	0.8011788963405819	0.7571158769592308	0.6624647935701037	0.6850773951907017	0.912132338240104	0.735391702612171	0.8681518559568715	0.7024199261985054	0.90797472416717	0.7680369192028454	0.9132068584739967	0.8531941856971924	0.7008353164451836	1.0	0.8630186636372305	0.8018596992368651	0.8633682928354723	0.6599584341123264	0.9230190327472345	0.8639352868138527	0.5769666129748319	0.6156939421871204	0.7634071519164499
ZeeviD_2015__PNP_Main_172__bin.64	0.8487981049490222	0.7002935485299527	0.5858489363836592	0.7151503758379193	0.7635768454559175	0.7662827700208141	0.583930206306413	0.8691698125826396	0.704934471255652	0.7991189928971739	0.7322684667602383	0.8030644550508332	0.7740584620696075	0.6408675949717161	0.854805094802257	0.5785671614272894	0.8084112318464004	0.8456985831403004	0.7792918141714891	0.5501432043244181	0.7477683352598962	0.746201628435164	0.7175905883713931	0.6424108034535334	0.6508986760491332	0.8466660822207018	0.6771503921060028	0.8281191112926709	0.6719012238117746	0.8646305653791684	0.6768426541920591	0.8378035918120927	0.8313035886488543	0.6578415325980762	0.7607303827247414	1.0	0.7611592274829388	0.7930586798811707	0.6171862361167723	0.850862343995857	0.8256996857548526	0.5310738471577399	0.5602651155350257	0.7338681616432934
Obregon-TitoAJ_2015__SM20__bin.14	0.8847572930150889	0.7406987540256124	0.6173478567271223	0.7394661317570616	0.7937525486308407	0.8073026296457255	0.6206699051999545	0.9026537723345124	0.7449740097650903	0.8390574744286299	0.7634932442917113	0.8299336982225185	0.8200196209132334	0.6778535772595369	0.8941326458280814	0.6159018067633896	0.8412231984563094	0.874901985650854	0.8091311997781176	0.5794092795681131	0.7885467687614028	0.7858278855140849	0.7596690736567846	0.646367836961862	0.6738453639019532	0.8776084962781613	0.7241313003056553	0.8448112582593683	0.687422767786028	0.8871220100146049	0.7209082327929076	0.8675706927687706	0.8513419395216023	0.6943921615328027	0.8063535465857498	0.8683444970452637	1.0	0.8327979597549603	0.6460435712124188	0.8880432546795569	0.860818850923848	0.5642476647968545	0.5942600322616067	0.7713746032384302
FengQ_2015__SID530451__bin.2	0.9194825656549804	0.7983656979313364	0.6668265279573135	0.7567033332369691	0.8290425461618836	0.8433805035992021	0.658838281633951	0.9473882554091279	0.7953199015433412	0.893224703370406	0.7982247653188072	0.8779249970058273	0.8619929007132326	0.7070403325390172	0.9661338415855487	0.6572369154652118	0.9014726167417619	0.9154708904463176	0.8856556412278999	0.6231745871139066	0.8366900762791313	0.8223970314326188	0.7879609477279391	0.6984594465116856	0.7132341401768421	0.9627695271685038	0.7578529923142684	0.9034451570804958	0.737245340447763	0.9419275038511256	0.7808487550436323	0.9438380957887477	0.8984836063881191	0.7663698649937845	0.8694039944329037	0.9059834928160504	0.8339462783465559	1.0	0.688666436769267	0.9615434650631667	0.8848234677062985	0.6022850700223428	0.654248421348245	0.8089795239884858
KarlssonFH_2013__S126__bin.31	0.8382977854294642	0.6901571572569746	0.7361371584824191	0.8920167092969192	0.8735653588450065	0.8224955577634916	0.5580247996338084	0.8655717359623524	0.7201559197982582	0.8277169126966869	0.8182365372300868	0.7977235565284357	0.7846485437033175	0.7094182622475373	0.850193608225376	0.6174594612128778	0.7851140924922299	0.8364812440905339	0.8147722535324641	0.7213849686009869	0.7713807035733723	0.8311950126809483	0.8606038798535713	0.7765888429280435	0.835180711022153	0.8165653672549201	0.703763796763625	0.8296457864530709	0.6760693505504288	0.8393634416249875	0.7328945360791301	0.8300855047930501	0.8420407976923197	0.650774132547447	0.7733155844109035	0.8204381324705563	0.7527917909631874	0.8013524342494933	1.0	0.836485449047337	0.8048041030767068	0.609697110954393	0.7539769880735411	0.7375271970598942
XieH_2016__YSZC12003_37798__bin.92	0.875595559937661	0.7459218399996365	0.6197467365178316	0.7182950378713873	0.7731397129317042	0.7863967431061353	0.6135396456855698	0.8878039139067733	0.7475820925361334	0.8261592006797311	0.7435405089805395	0.8196826709437631	0.8091459286554863	0.6605369694711637	0.9138054496630877	0.6133883418829826	0.8591538800565232	0.8660652378377641	0.8334476820530063	0.5780818494504446	0.7821911335062952	0.7675142102895673	0.7365210121451972	0.6468055814291621	0.6581610908413491	0.9090459681853086	0.7049830294383584	0.8440748431302166	0.6861445701018234	0.8771381317388124	0.7166197912643636	0.8773898503773507	0.8364265040643019	0.7177084516577535	0.8180746704712227	0.8555216800628842	0.7826891183940896	0.8463025985178588	0.6327038852817295	1.0	0.8421356100087692	0.5509512147468956	0.6134142407320742	0.7566521421074394
ZeeviD_2015__PNP_Main_45__bin.37	0.8946805322711278	0.7410321939119081	0.6129241363084256	0.7535295373489753	0.8009347228629978	0.8129721601886873	0.6192529285126782	0.9185341678773493	0.753714952128615	0.8447947584258431	0.7796449427997826	0.8423470896899217	0.8366461903556236	0.6855999523634091	0.9114027184808188	0.6177734831691307	0.8679977479123894	0.894437992311338	0.82398715361203	0.5888894429278301	0.7920532096847513	0.7922555683737574	0.7573932327962437	0.6684803104511485	0.670526650590931	0.8867096331934089	0.726717495167355	0.8625873155958035	0.7119385333061585	0.8980136412993751	0.7262677554015973	0.8804147288078895	0.8794586082079202	0.6917946456278178	0.815837133206722	0.8845732482781358	0.8083639009526834	0.8297616379241484	0.6485930019717869	0.897267625175551	1.0	0.5540179092280887	0.5893977602088264	0.763511920524351
LeChatelierE_2013__MH0412__bin.12	0.8912618183936094	0.7621260339927689	0.7075952826483357	0.8068877097666861	0.885146345725068	0.8636309330912034	0.6469147104372227	0.9243488403002929	0.8061641575059026	0.889075480912109	0.8389054573313243	0.8799642480059378	0.8561101710988287	0.7403365824737572	0.9076287348065226	0.6926814443566657	0.8511909117654526	0.9178630044518251	0.8494518475597098	0.7120359073076539	0.8495601190538415	0.86763025807444	0.8502239353178627	0.700476991934147	0.7592168909504445	0.8920764680494554	0.7597253936228837	0.8822558701817318	0.7429672064311774	0.9194900636636385	0.7994811928681194	0.8983487477094979	0.8728646247907373	0.7091327378650056	0.8403757095516365	0.8775404599373071	0.8172698260039755	0.8711628955829711	0.757873577723252	0.9054274633258315	0.8545241803847894	1.0	0.6965478567471062	0.813935810684679
LeChatelierE_2013__MH0415__bin.49	0.8174025943659703	0.721812315054649	0.8011741675348327	0.8419316413404657	0.8559796940071861	0.814047273265768	0.591866041760303	0.8631378422544432	0.7433354723559472	0.8160620247277942	0.857928196388256	0.791063388679461	0.7918285006144278	0.7723097027624568	0.8808159548570969	0.6282926442736113	0.7914680276739298	0.8314714310580887	0.8357958073424766	0.6558009513887626	0.7874859383078167	0.8198823883962786	0.8605515300939698	0.7869806266903259	0.7810929019955263	0.8746275112948187	0.7110786649381285	0.8215652449527293	0.714131968169265	0.8283629202594885	0.7332279410045439	0.8463034311827929	0.8125917419871087	0.7559708607963919	0.7800478552184791	0.8052660225350795	0.7486964519070642	0.8231396348766338	0.8152189726975846	0.8768552990171754	0.7907561748040456	0.605877072881783	1.0	0.7436758107718408
LiuW_2016__SRR3993036__bin.1	0.9416301910364322	0.8091775906310809	0.672238937098637	0.7355301474454327	0.8482634379367526	0.8408670114999348	0.7230713229643677	0.9561466679848825	0.7853598279728388	0.9518190254490547	0.8264752407616291	0.8671339591862415	0.9150885526439964	0.7320310709454753	0.9408094893561565	0.6068940064622533	0.8870538101679377	0.921865941947574	0.8975605892424603	0.6276738809021989	0.9124275917545602	0.8411534987394561	0.7953689056861538	0.6987221545637979	0.7137312772162877	0.9212463430746485	0.7510246131860526	0.915581198348036	0.7893706493261371	0.9341483801674434	0.7481923216925891	0.9295898626209426	0.9150582187009882	0.7775055836924722	0.836503979363931	0.9122613168077007	0.8405237885521946	0.8802859704390108	0.689683201287058	0.9354611658120734	0.8859421273306579	0.6123209735622834	0.6431896927508617	1.0
