Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
./references/refseq/GCF_000815025.1_ASM81502v1_genomic.fna	./references/refseq/GCF_002850495.1_ASM285049v1_genomic.fna	99.95	100.00	100.00	NZ_CP007541.1 Coxiella endosymbiont of Amblyomma americanum isolate C904 chromosome, complete genome	NZ_CP021379.1 Coxiella-like endosymbiont of Amblyomma americanum isolate CLE-AaGA chromosome, complete genome
./references/refseq/GCF_002076835.1_ASM207683v1_genomic.fna	./references/refseq/GCF_900637025.1_46338_H01_genomic.fna	86.40	28.97	32.31	NZ_CP020549.1 Streptococcus pneumoniae strain Hu17 chromosome	NZ_LR134336.1 Streptococcus oralis ATCC 35037 strain NCTC 11427 chromosome 1, complete sequence
./references/refseq/GCF_002076835.1_ASM207683v1_genomic.fna	./references/refseq/GCF_003627155.1_ASM362715v1_genomic.fna	91.07	51.51	56.26	NZ_CP020549.1 Streptococcus pneumoniae strain Hu17 chromosome	NZ_CP032621.1 Streptococcus gwangjuense strain KCOM 1679 (=ChDC B345) chromosome, complete genome
./references/refseq/GCF_002393445.1_ASM239344v1_genomic.fna	./references/refseq/GCF_900635955.1_36672_A01_genomic.fna	89.63	54.06	61.87	NZ_CP023525.1 Cedecea neteri strain FDAARGOS_392 chromosome, complete genome	NZ_LR134201.1 Cedecea lapagei strain NCTC11466 chromosome 1, complete sequence
./references/refseq/GCF_003122385.1_ASM312238v1_genomic.fna	./references/refseq/GCF_008369745.1_ASM836974v1_genomic.fna	85.45	24.80	26.52	NZ_CP029255.1 Flavobacterium crocinum strain HYN0056 chromosome, complete genome	NZ_CP043612.1 Flavobacterium nitrogenifigens strain KACC 18538 chromosome, complete genome
./references/refseq/GCF_003122385.1_ASM312238v1_genomic.fna	./references/refseq/GCF_003312915.1_ASM331291v1_genomic.fna	85.10	23.99	29.13	NZ_CP029255.1 Flavobacterium crocinum strain HYN0056 chromosome, complete genome	NZ_CP030261.1 Flavobacterium fluviale strain HYN0086 chromosome, complete genome
./references/refseq/GCF_003122385.1_ASM312238v1_genomic.fna	./references/refseq/GCF_017352115.1_ASM1735211v1_genomic.fna	83.35	14.81	15.78	NZ_CP029255.1 Flavobacterium crocinum strain HYN0056 chromosome, complete genome	NZ_CP071448.1 Flavobacterium endoglycinae strain BB8 chromosome, complete genome
./references/refseq/GCF_004328865.1_ASM432886v1_genomic.fna	./references/refseq/GCF_005877035.1_ASM587703v1_genomic.fna	86.26	33.80	34.30	NZ_CP027523.1 Pseudoalteromonas carrageenovora strain KCTC 22325 chromosome I, complete sequence	NZ_CP040558.1 Pseudoalteromonas distincta strain 16-SW-7 chromosome L1, complete sequence
./references/refseq/GCF_010730195.1_ASM1073019v1_genomic.fna	./references/refseq/GCF_010730745.1_ASM1073074v1_genomic.fna	83.06	12.62	15.58	NZ_AP022613.1 Mycobacterium conspicuum strain JCM 14738 chromosome	NZ_AP022615.1 Mycobacterium heidelbergense strain JCM 14842 chromosome
./references/refseq/GCF_014623465.1_ASM1462346v1_genomic.fna	./references/refseq/GCF_020694005.1_ASM2069400v1_genomic.fna	83.12	12.63	15.72	NZ_CP061081.1 Marinomonas arctica strain BSI20414 chromosome, complete genome	NZ_CP073013.1 Marinomonas profundi strain M1K-6 chromosome, complete genome
./references/refseq/GCF_016765655.2_ASM1676565v2_genomic.fna	./references/refseq/GCF_016806835.2_ASM1680683v2_genomic.fna	93.33	73.78	74.55	NZ_CP086106.1 Skermanella mucosa strain KEMB 2255-438 chromosome SKMUc, complete sequence	NZ_CP086111.1 Skermanella rosea strain KEMB 2255-458 chromosome, complete genome
./references/refseq/GCF_000008725.1_ASM872v1_genomic.fna	./references/refseq/GCF_900169125.1_SWA-86_genomic.fna	81.95	16.91	16.13	NC_000117.1 Chlamydia trachomatis D/UW-3/CX chromosome, complete genome	NZ_LT860209.1 Chlamydia suis isolate SWA-86 chromosome I
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_000934605.2_ASM93460v2_genomic.fna	84.54	22.82	21.43	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP010897.2 Pandoraea vervacti strain NS15 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_001465595.2_ASM146559v2_genomic.fna	84.86	26.07	25.21	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP013481.2 Pandoraea apista strain DSM 16535 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_001029105.3_ASM102910v3_genomic.fna	84.56	24.07	22.62	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP011807.3 Pandoraea faecigallinarum strain DSM 23572 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_000972785.3_ASM97278v3_genomic.fna	84.48	24.35	20.18	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP011253.3 Pandoraea oxalativorans strain DSM 23570 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	84.89	28.16	27.12	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_001465545.3_ASM146554v3_genomic.fna	83.79	17.90	15.63	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP013480.3 Pandoraea norimbergensis strain DSM 11628 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_000815105.2_ASM81510v2_genomic.fna	85.00	25.86	23.74	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_CP010310.2 Pandoraea pulmonicola strain DSM 16583 chromosome, complete genome
./references/refseq/GCF_000504585.2_ASM50458v2_genomic.fna	./references/refseq/GCF_900187205.1_52191_D01_genomic.fna	84.43	25.11	23.55	NC_023018.2 Pandoraea pnomenusa, complete sequence	NZ_LT906435.1 Pandoraea sputorum strain NCTC13161 chromosome 1, complete sequence
./references/refseq/GCF_001865575.2_ASM186557v2_genomic.fna	./references/refseq/GCF_016128195.1_ASM1612819v1_genomic.fna	85.15	20.98	24.93	NZ_CP017561.2 Paraburkholderia sprentiae WSM5005 chromosome 1, complete sequence	NZ_CP066075.1 Paraburkholderia ginsengisoli strain FDAARGOS_1049 chromosome 1, complete sequence
./references/refseq/GCF_001865575.2_ASM186557v2_genomic.fna	./references/refseq/GCF_902459535.1_Paraburkholderia_sp_Msb3_genomic.fna	84.27	16.95	15.92	NZ_CP017561.2 Paraburkholderia sprentiae WSM5005 chromosome 1, complete sequence	NZ_LR699553.1 Paraburkholderia dioscoreae isolate PDMSB31 chromosome I
./references/refseq/GCF_001865575.2_ASM186557v2_genomic.fna	./references/refseq/GCF_002278075.1_ASM227807v1_genomic.fna	84.41	17.95	15.80	NZ_CP017561.2 Paraburkholderia sprentiae WSM5005 chromosome 1, complete sequence	NZ_CP022989.1 Paraburkholderia aromaticivorans strain BN5 chromosome 1, complete sequence
./references/refseq/GCF_001865575.2_ASM186557v2_genomic.fna	./references/refseq/GCF_003330825.1_ASM333082v1_genomic.fna	84.53	17.04	18.77	NZ_CP017561.2 Paraburkholderia sprentiae WSM5005 chromosome 1, complete sequence	NZ_CP024941.1 Paraburkholderia terricola strain mHS1 chromosome mHS1_A, complete sequence
./references/refseq/GCF_001865575.2_ASM186557v2_genomic.fna	./references/refseq/GCF_003330785.1_ASM333078v1_genomic.fna	84.05	16.42	17.15	NZ_CP017561.2 Paraburkholderia sprentiae WSM5005 chromosome 1, complete sequence	NZ_CP024934.1 Paraburkholderia graminis strain PHS1 chromosome PHS1_A, complete sequence
./references/refseq/GCF_002209445.1_ASM220944v1_genomic.fna	./references/refseq/GCF_002302495.1_ASM230249v1_genomic.fna	92.01	56.38	67.39	NZ_CP022022.1 Capnocytophaga endodontalis strain ChDC OS43 chromosome, complete genome	NZ_CP022379.1 Capnocytophaga sputigena strain D1179 chromosome, complete genome
./references/refseq/GCF_007990545.2_ASM799054v2_genomic.fna	./references/refseq/GCF_007990635.1_ASM799063v1_genomic.fna	85.21	19.26	19.71	NZ_AP019829.2 Leptotrichia wadei strain JCM16777 chromosome, complete genome	NZ_AP019846.1 Leptotrichia hongkongensis strain JMUB5056 chromosome, complete genome
./references/refseq/GCF_007990545.2_ASM799054v2_genomic.fna	./references/refseq/GCF_008327825.1_ASM832782v1_genomic.fna	91.03	48.38	52.33	NZ_AP019829.2 Leptotrichia wadei strain JCM16777 chromosome, complete genome	NZ_AP019827.1 Leptotrichia shahii strain JCM16776 chromosome, complete genome
./references/refseq/GCF_001941945.1_ASM194194v1_genomic.fna	./references/refseq/GCF_008693785.1_ASM869378v1_genomic.fna	93.21	68.78	74.51	NZ_CP015583.1 Roseomonas gilardii strain U14-5 chromosome 1, complete sequence	NZ_CP044114.1 Roseomonas mucosa strain FDAARGOS_658 chromosome 1, complete sequence
./references/refseq/GCF_002287965.1_ASM228796v1_genomic.fna	./references/refseq/GCF_002288065.1_ASM228806v1_genomic.fna	84.21	31.34	31.74	NZ_CP016770.1 Candidatus Planktophila dulcis isolate MMS-21-155 chromosome, complete genome	NZ_CP016773.1 Candidatus Planktophila sulfonica isolate MMS-IA-56 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_013177635.1_ASM1317763v1_genomic.fna	84.24	27.67	28.97	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP030944.1 Arcobacter aquimarinus strain W63 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_013201665.1_ASM1320166v1_genomic.fna	88.10	46.90	38.57	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP053840.1 Arcobacter venerupis strain LMG 26156 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_013177675.1_ASM1317767v1_genomic.fna	84.24	21.37	18.68	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP042652.1 Pseudoarcobacter acticola strain KCTC 52212 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_003544915.1_ASM354491v1_genomic.fna	84.71	30.27	28.53	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP032097.1 Arcobacter ellisii strain LMG 26155 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_013201935.1_ASM1320193v1_genomic.fna	84.69	27.02	25.37	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP053833.1 Arcobacter cloacae strain LMG 26153 chromosome, complete genome
./references/refseq/GCF_003544815.1_ASM354481v1_genomic.fna	./references/refseq/GCF_013201725.1_ASM1320172v1_genomic.fna	83.65	25.85	22.58	NZ_CP032100.1 Arcobacter suis CECT 7833 chromosome, complete genome	NZ_CP053835.1 Arcobacter defluvii strain LMG 25694 chromosome, complete genome
./references/refseq/GCF_004011095.1_ASM401109v1_genomic.fna	./references/refseq/GCF_009834165.1_ASM983416v1_genomic.fna	85.28	31.41	30.33	NZ_CP028129.1 Rathayibacter rathayi strain DSM 7485 chromosome, complete genome	NZ_CP047186.1 Rathayibacter tanaceti strain VKM Ac-2761 chromosome, complete genome
./references/refseq/GCF_004011095.1_ASM401109v1_genomic.fna	./references/refseq/GCF_004011115.1_ASM401111v1_genomic.fna	84.27	25.89	23.38	NZ_CP028129.1 Rathayibacter rathayi strain DSM 7485 chromosome, complete genome	NZ_CP028130.1 Rathayibacter iranicus strain NCCPB 2253 chromosome, complete genome
./references/refseq/GCF_004011095.1_ASM401109v1_genomic.fna	./references/refseq/GCF_009834205.1_ASM983420v1_genomic.fna	83.96	18.78	13.50	NZ_CP028129.1 Rathayibacter rathayi strain DSM 7485 chromosome, complete genome	NZ_CP047180.1 Rathayibacter festucae strain VKM Ac-2802 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_016026615.1_ASM1602661v1_genomic.fna	93.98	79.55	78.37	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP065745.1 Aeromonas allosaccharophila strain FDAARGOS_933 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_017310215.1_ASM1731021v1_genomic.fna	88.05	44.89	42.97	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP050851.1 Aeromonas hydrophila strain OnP3.1 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_020423125.1_ASM2042312v1_genomic.fna	86.21	31.74	31.96	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP075564.1 Aeromonas media strain TR3_1 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_020405345.1_ASM2040534v1_genomic.fna	88.00	45.82	43.80	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP084351.1 Aeromonas dhakensis strain 71431 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_020341435.1_ASM2034143v1_genomic.fna	88.06	48.26	50.56	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP084358.1 Aeromonas enteropelogenes strain FDAARGOS_1537 chromosome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_016127195.1_ASM1612719v1_genomic.fna	91.08	66.87	67.03	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP066092.1 Aeromonas jandaei strain FDAARGOS_986 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_900637545.1_51438_G01_genomic.fna	85.23	29.64	29.76	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_LR134376.1 Aeromonas encheleia strain NCTC12917 chromosome 1, complete sequence
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_020149575.1_ASM2014957v1_genomic.fna	83.57	15.24	15.96	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP079742.1 Aeromonas rivuli strain 20-VB00005 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_012931585.1_ASM1293158v1_genomic.fna	86.46	37.08	36.60	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_CP051883.1 Aeromonas salmonicida strain SRW-OG1 chromosome, complete genome
./references/refseq/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq/GCF_014169735.1_ASM1416973v1_genomic.fna	85.77	32.72	32.70	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NZ_AP022254.1 Aeromonas caviae strain WP8-S18-ESBL-04 chromosome, complete genome
./references/refseq/GCF_012530715.1_ASM1253071v1_genomic.fna	./references/refseq/GCF_014489595.1_ASM1448959v1_genomic.fna	83.90	17.98	18.33	NZ_CP051298.1 Alicycliphilus denitrificans strain DP3 chromosome, complete genome	NZ_CP060790.1 Acidovorax monticola strain KACC 19171 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_000816305.1_ASM81630v1_genomic.fna	90.02	67.75	57.46	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP007773.1 Campylobacter subantarcticus LMG 24377 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_008245045.1_ASM824504v1_genomic.fna	85.64	37.60	38.57	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP043428.1 Campylobacter volucris strain LMG 24380 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_000816185.1_ASM81618v1_genomic.fna	83.54	24.30	26.07	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP007770.1 Campylobacter insulaenigrae NCTC 12927 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_013201605.1_ASM1320160v1_genomic.fna	90.36	69.73	66.62	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP053848.1 Campylobacter ornithocola strain LMG 29815 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_013372105.1_ASM1337210v1_genomic.fna	88.85	57.31	54.84	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP053825.1 Campylobacter armoricus strain CCUG 73571 chromosome, complete genome
./references/refseq/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq/GCF_014931075.1_ASM1493107v1_genomic.fna	87.42	53.00	48.28	NC_012039.1 Campylobacter lari RM2100, complete sequence	NZ_CP063079.1 Campylobacter peloridis strain 2016D-0074 chromosome, complete genome
./references/refseq/GCF_000144405.1_ASM14440v1_genomic.fna	./references/refseq/GCF_002849795.1_ASM284979v1_genomic.fna	87.59	35.98	29.13	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence	NZ_CP023863.1 Prevotella jejuni strain CD3:33 chromosome I, complete sequence
./references/refseq/GCF_000144405.1_ASM14440v1_genomic.fna	./references/refseq/GCF_001683355.1_ASM168335v1_genomic.fna	89.02	40.48	38.82	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence	NZ_CP016204.1 Prevotella scopos JCM 17725 strain W2052 chromosome 1
./references/refseq/GCF_000144405.1_ASM14440v1_genomic.fna	./references/refseq/GCF_001262015.1_ASM126201v1_genomic.fna	83.81	16.60	16.12	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence	NZ_CP012074.1 Prevotella fusca JCM 17724 strain W1435 chromosome 1, complete sequence
./references/refseq/GCF_000222975.1_ASM22297v1_genomic.fna	./references/refseq/GCF_000582515.1_ASM58251v1_genomic.fna	94.94	78.81	73.95	NC_017168.1 Yersinia pestis A1122, complete sequence	NZ_CP007230.1 Yersinia similis strain Y_sim_228 chromosome, complete genome
./references/refseq/GCF_000222975.1_ASM22297v1_genomic.fna	./references/refseq/GCF_000834295.1_ASM83429v1_genomic.fna	99.33	91.28	87.86	NC_017168.1 Yersinia pestis A1122, complete sequence	NZ_CP009712.1 Yersinia pseudotuberculosis IP 32953 strain IP32953 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_001465545.3_ASM146554v3_genomic.fna	84.35	23.51	21.32	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP013480.3 Pandoraea norimbergensis strain DSM 11628 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_000934605.2_ASM93460v2_genomic.fna	84.75	24.25	23.64	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP010897.2 Pandoraea vervacti strain NS15 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_001465595.2_ASM146559v2_genomic.fna	90.00	65.81	66.06	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP013481.2 Pandoraea apista strain DSM 16535 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_001029105.3_ASM102910v3_genomic.fna	84.54	25.84	25.21	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP011807.3 Pandoraea faecigallinarum strain DSM 23572 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_900187205.1_52191_D01_genomic.fna	84.91	29.40	28.63	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_LT906435.1 Pandoraea sputorum strain NCTC13161 chromosome 1, complete sequence
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_000815105.2_ASM81510v2_genomic.fna	85.22	29.40	28.02	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP010310.2 Pandoraea pulmonicola strain DSM 16583 chromosome, complete genome
./references/refseq/GCF_000807775.2_ASM80777v2_genomic.fna	./references/refseq/GCF_000972785.3_ASM97278v3_genomic.fna	84.99	27.81	23.93	NZ_CP047385.1 Pandoraea fibrosis strain 6399 chromosome, complete genome	NZ_CP011253.3 Pandoraea oxalativorans strain DSM 23570 chromosome, complete genome
./references/refseq/GCF_002370525.2_ASM237052v2_genomic.fna	./references/refseq/GCF_016576965.1_ASM1657696v1_genomic.fna	84.18	21.37	21.00	NZ_AP014630.1 Acinetobacter guillouiae strain NBRC 110550 chromosome, complete genome	NZ_CP066119.1 Acinetobacter bereziniae strain GD03185 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_016415705.1_ASM1641570v1_genomic.fna	86.28	35.97	35.02	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP065838.1 Klebsiella quasipneumoniae strain KqPF26 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_902164675.1_25426_7_101_genomic.fna	84.41	26.42	22.74	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_LR607336.1 Klebsiella grimontii strain 4928STDY7071328 chromosome 1
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_015139575.1_ASM1513957v1_genomic.fna	84.74	27.86	24.21	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_AP022547.1 Klebsiella michiganensis strain THO-011 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_020525665.1_ASM2052566v1_genomic.fna	86.56	36.10	32.29	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP084768.1 Klebsiella quasivariicola strain 08A119 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_012029655.1_ASM1202965v1_genomic.fna	84.57	27.27	25.57	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP050508.1 Raoultella terrigena strain JH01 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_022637595.1_ASM2263759v1_genomic.fna	84.09	23.65	21.98	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP093334.1 Raoultella planticola strain A2-F21 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_020526085.1_ASM2052608v1_genomic.fna	86.55	37.05	35.73	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP084874.1 Klebsiella africana strain 200023 chromosome, complete genome
./references/refseq/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq/GCF_009648975.1_ASM964897v1_genomic.fna	86.89	36.72	34.81	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NZ_CP045783.1 Klebsiella variicola strain LEMB11 chromosome, complete genome
./references/refseq/GCF_013201725.1_ASM1320172v1_genomic.fna	./references/refseq/GCF_013201935.1_ASM1320193v1_genomic.fna	85.01	30.79	33.09	NZ_CP053835.1 Arcobacter defluvii strain LMG 25694 chromosome, complete genome	NZ_CP053833.1 Arcobacter cloacae strain LMG 26153 chromosome, complete genome
./references/refseq/GCF_016756055.1_ASM1675605v1_genomic.fna	./references/refseq/GCF_019645855.1_ASM1964585v1_genomic.fna	82.79	15.85	15.96	NZ_AP024251.1 Mycobacterium paraintracellulare strain M011 chromosome, complete genome	NZ_CP080999.1 Mycobacterium malmoense strain ATCC 29571 chromosome, complete genome
./references/refseq/GCF_900091425.1_IMG-taxon_2617270872_annotated_assembly_genomic.fna	./references/refseq/GCF_900091445.1_IMG-taxon_2623620567_annotated_assembly_genomic.fna	84.66	18.14	18.33	NZ_LT598496.1 Micromonospora krabiensis strain DSM 45344 chromosome I	NZ_LT607733.1 Micromonospora echinofusca strain DSM 43913 chromosome I
./references/refseq/GCF_900091425.1_IMG-taxon_2617270872_annotated_assembly_genomic.fna	./references/refseq/GCF_900091515.1_IMG-taxon_2627854289_annotated_assembly_genomic.fna	84.60	18.79	19.92	NZ_LT598496.1 Micromonospora krabiensis strain DSM 45344 chromosome I	NZ_LT607410.1 Micromonospora purpureochromogenes strain DSM 43821 chromosome I
./references/refseq/GCF_900091425.1_IMG-taxon_2617270872_annotated_assembly_genomic.fna	./references/refseq/GCF_900091455.1_IMG-taxon_2623620612_annotated_assembly_genomic.fna	84.61	21.13	21.57	NZ_LT598496.1 Micromonospora krabiensis strain DSM 45344 chromosome I	NZ_LT607412.1 Micromonospora coriariae strain DSM 44875 chromosome I
./references/refseq/GCF_900091425.1_IMG-taxon_2617270872_annotated_assembly_genomic.fna	./references/refseq/GCF_900091505.1_IMG-taxon_2623620610_annotated_assembly_genomic.fna	84.14	18.26	18.73	NZ_LT598496.1 Micromonospora krabiensis strain DSM 45344 chromosome I	NZ_LT607409.1 Micromonospora chokoriensis strain DSM 45160 chromosome I
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_009739945.1_ASM973994v1_genomic.fna	91.45	64.09	66.37	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CP040336.1 Bacillus luti strain FJ chromosome, complete genome
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_002250945.2_ASM225094v2_genomic.fna	84.17	12.01	15.88	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_002220285.1_ASM222028v1_genomic.fna	91.60	67.26	63.42	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CP017060.1 Bacillus cereus strain FORC_047 chromosome, complete genome
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_018739485.1_ASM1873948v1_genomic.fna	89.29	54.22	52.38	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CP035997.1 Bacillus mycoides strain BPN36/3 chromosome, complete genome
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_016605985.1_ASM1660598v1_genomic.fna	90.93	63.97	60.84	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CP064875.1 Bacillus toyonensis strain P18 chromosome, complete genome
./references/refseq/GCF_000008445.1_ASM844v1_genomic.fna	./references/refseq/GCF_000161455.1_ASM16145v1_genomic.fna	83.91	16.52	15.73	NC_007530.2 Bacillus anthracis str. 'Ames Ancestor', complete sequence	NZ_CM000745.1 Bacillus pseudomycoides DSM 12442 chromosome, whole genome shotgun sequence
