Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
./references/D3/Escherichia_coli_TW11681_GCA_000166595.LargeContigs.fna	data/e.coli-K12.fasta	98.71	81.51	93.08	AELD01000153.1 Escherichia coli TW11681 TW11681_lrc1288, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_6_GCA_000354535.LargeContigs.fna	data/e.coli-K12.fasta	98.71	84.74	89.88	AQCP01000001.1 Escherichia coli MP021017.6 gecMP0210176.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_6_537_08_S1_C2_GCA_000713505.LargeContigs.fna	data/e.coli-K12.fasta	98.71	81.23	92.77	JOSC01000001.1 Escherichia coli 6-537-08_S1_C2 e653708S1C2.contig.0_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_11_GCA_000354415.LargeContigs.fna	data/e.coli-K12.fasta	98.71	84.93	89.90	AQCV01000001.1 Escherichia coli MP021017.11 gecMP02101711.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_2861200_GCA_000355035.LargeContigs.fna	data/e.coli-K12.fasta	98.71	83.39	89.21	AQDK01000001.1 Escherichia coli 2861200 gec2861200.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_10_GCA_000354375.LargeContigs.fna	data/e.coli-K12.fasta	98.71	84.76	89.96	AQCW01000001.1 Escherichia coli MP021017.10 gecMP02101710.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_9_GCA_000354555.LargeContigs.fna	data/e.coli-K12.fasta	98.71	84.72	89.96	AQCO01000001.1 Escherichia coli MP021017.9 gecMP0210179.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000797715.LargeContigs.fna	data/e.coli-K12.fasta	98.71	78.43	91.78	JUBW01000001.1 Escherichia coli strain CVM N38795PS N38795PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413825.LargeContigs.fna	data/e.coli-K12.fasta	98.71	88.55	89.00	JRSS01000077.1 Escherichia coli strain RU1 BHI12 NODE_100_S001166, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000785265.LargeContigs.fna	data/e.coli-K12.fasta	98.70	81.03	72.03	JSGT01000001.1 Escherichia coli strain upec-71 upec-71_ctg_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000937975.LargeContigs.fna	data/e.coli-K12.fasta	98.70	52.44	90.76	CCCH01000001.1 Escherichia coli genome assembly Ec57A_E7C3 MIRA assembly, contig Ec57A_E7C3_021214_c1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE10_GCA_000350685.LargeContigs.fna	data/e.coli-K12.fasta	98.70	81.24	89.83	KB732237.1 Escherichia coli KTE10 genomic scaffold acEvd-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_G3_10_GCA_000768425.LargeContigs.fna	data/e.coli-K12.fasta	98.70	84.04	90.42	JPKI01000001.1 Escherichia coli G3/10 EL76_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_5_GCA_000354515.LargeContigs.fna	data/e.coli-K12.fasta	98.69	84.74	89.98	AQCQ01000001.1 Escherichia coli MP021017.5 gecMP0210175.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_6_537_08_S1_C3_GCA_000713575.LargeContigs.fna	data/e.coli-K12.fasta	98.69	81.13	92.87	JOSF01000001.1 Escherichia coli 6-537-08_S1_C3 e653708S1C3.contig.0_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_2_GCA_000354435.LargeContigs.fna	data/e.coli-K12.fasta	98.68	84.82	90.29	AQCT01000003.1 Escherichia coli MP021017.2 gecMP0210172.contig.2, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001286425.LargeContigs.fna	data/e.coli-K12.fasta	98.68	85.06	90.53	CXZL01000001.1 Escherichia coli genome assembly 7553_7#68, scaffold ERS085437SCcontig000001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001575965.LargeContigs.fna	data/e.coli-K12.fasta	98.68	82.68	90.23	LONS01000001.1 Escherichia coli strain G177 Escherichia_coli_G177.contig.001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000987535.LargeContigs.fna	data/e.coli-K12.fasta	98.67	84.34	89.59	LBBD01000001.1 Escherichia coli strain Pa1s contig00001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_27A_GCA_000503575.LargeContigs.fna	data/e.coli-K12.fasta	98.67	83.53	90.92	AYQZ01000001.1 Escherichia coli 27A contig0001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_HVH_50__4_2593475__GCA_000488015.LargeContigs.fna	data/e.coli-K12.fasta	98.66	80.07	89.88	KI530595.1 Escherichia coli HVH 50 (4-2593475) genomic scaffold addTa-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_5_GCA_000358855.LargeContigs.fna	data/e.coli-K12.fasta	98.65	81.93	91.70	APYW01000001.1 Escherichia coli P0301867.5 gecP03018675.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MS_115_1_GCA_000164235.LargeContigs.fna	data/e.coli-K12.fasta	98.64	85.77	89.02	GG771868.1 Escherichia coli MS 115-1 genomic scaffold Scfld1168, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021017_3_GCA_000354475.LargeContigs.fna	data/e.coli-K12.fasta	98.64	84.80	90.04	AQCS01000001.1 Escherichia coli MP021017.3 gecMP0210173.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001284845.LargeContigs.fna	data/e.coli-K12.fasta	98.64	85.19	90.22	CYGE01000001.1 Escherichia coli genome assembly 8205_8#83, scaffold ERS150882SCcontig000001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413415.LargeContigs.fna	data/e.coli-K12.fasta	98.64	88.11	89.54	JRRM01000009.1 Escherichia coli strain RU1 MA4 NODE_11_S001001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000944855.LargeContigs.fna	data/e.coli-K12.fasta	98.64	68.09	96.04	CDRN01000001.1 Escherichia coli genome assembly 138B_L1_assembly, contig HI.138B_L1_c1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000937575.LargeContigs.fna	data/e.coli-K12.fasta	98.64	67.95	96.13	CCCC01000001.1 Escherichia coli genome assembly Ec138B_L1 MIRA assembly, contig Ec138B_L1_021214_c1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001309455.LargeContigs.fna	data/e.coli-K12.fasta	98.64	83.18	90.80	LDYJ01000098.1 Escherichia coli strain AW1.7, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MS_85_1_GCA_000179075.LargeContigs.fna	data/e.coli-K12.fasta	98.64	78.10	91.74	ADWQ01000234.1 Escherichia coli MS 85-1 E_coliMS85-1-1.0.1_Cont235.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE234_GCA_000351345.LargeContigs.fna	data/e.coli-K12.fasta	98.62	82.36	89.67	KB732598.1 Escherichia coli KTE234 genomic scaffold acEnk-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413645.LargeContigs.fna	data/e.coli-K12.fasta	98.62	88.69	88.92	JRSE01000076.1 Escherichia coli strain RU1 LB10 NODE_102_S001019, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE100_GCA_000408565.LargeContigs.fna	data/e.coli-K12.fasta	98.62	80.84	92.05	KE137155.1 Escherichia coli KTE100 genomic scaffold acHbI-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE233_GCA_000351325.LargeContigs.fna	data/e.coli-K12.fasta	98.61	84.06	89.80	KB732580.1 Escherichia coli KTE233 genomic scaffold acEoc-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_LY180_NC_022364.LargeContigs.fna	data/e.coli-K12.fasta	98.60	87.47	91.03	gi|544388862|ref|NC_022364.1| Escherichia coli LY180, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001309475.LargeContigs.fna	data/e.coli-K12.fasta	98.60	83.68	90.61	LDYK01000070.1 Escherichia coli strain AW1.7-delta-pHR1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_4_GCA_000356005.LargeContigs.fna	data/e.coli-K12.fasta	98.60	82.57	91.89	APYV01000001.1 Escherichia coli P0301867.4 gecP03018674.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_3_GCA_000358835.LargeContigs.fna	data/e.coli-K12.fasta	98.60	82.74	91.75	APYU01000001.1 Escherichia coli P0301867.3 gecP03018673.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000780555.LargeContigs.fna	data/e.coli-K12.fasta	98.60	79.38	90.94	JSNE01000001.1 Escherichia coli strain upec-146 upec-146_ctg_1025, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_11_GCA_000357525.LargeContigs.fna	data/e.coli-K12.fasta	98.60	81.94	91.86	APYT01000001.1 Escherichia coli P0301867.11 gecP030186711.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001012505.LargeContigs.fna	data/e.coli-K12.fasta	98.60	79.61	91.57	LDCY01000001.1 Escherichia coli strain CFSAN026836 CFSAN026836_contig0000, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001519575.LargeContigs.fna	data/e.coli-K12.fasta	98.60	88.90	89.91	LQTK01000001.1 Escherichia coli strain GN02380 GCID_ECOLID_00050_NODE_1.ctg_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001571685.LargeContigs.fna	data/e.coli-K12.fasta	98.60	83.70	91.07	LRXV01000001.1 Escherichia coli strain CD26 NODE_100_length_40669_cov_33.598541, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_APEC_O78_NC_020163.LargeContigs.fna	data/e.coli-K12.fasta	98.60	90.02	92.96	gi|443615330|ref|NC_020163.1| Escherichia coli APEC O78, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KO11FL_NC_016902.LargeContigs.fna	data/e.coli-K12.fasta	98.60	84.84	91.83	gi|378710836|ref|NC_016902.1| Escherichia coli KO11, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001419945.LargeContigs.fna	data/e.coli-K12.fasta	98.60	87.02	86.50	LIVD01000001.1 Escherichia coli strain 199 contig000001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MP021552_11_GCA_000354575.LargeContigs.fna	data/e.coli-K12.fasta	98.60	82.88	90.65	AQCN01000001.1 Escherichia coli MP021552.11 gecMP02155211.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_1A_GCA_000503535.LargeContigs.fna	data/e.coli-K12.fasta	98.59	83.28	90.54	AYQX01000001.1 Escherichia coli 1A contig0001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_13_GCA_000357625.LargeContigs.fna	data/e.coli-K12.fasta	98.59	82.01	91.98	APZT01000001.1 Escherichia coli P0301867.13 gecP030186713.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE64_GCA_000408365.LargeContigs.fna	data/e.coli-K12.fasta	98.59	81.17	92.01	KE137020.1 Escherichia coli KTE64 genomic scaffold acHbq-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001282235.LargeContigs.fna	data/e.coli-K12.fasta	98.59	87.12	90.77	LJGF01000001.1 Escherichia coli strain IMT31352 contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001282345.LargeContigs.fna	data/e.coli-K12.fasta	98.59	87.02	90.56	LJGH01000001.1 Escherichia coli strain IMT31487 contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000798175.LargeContigs.fna	data/e.coli-K12.fasta	98.58	83.80	91.19	JUBP01000001.1 Escherichia coli strain CVM N41586PS N41586PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_NZ_CP007491.LargeContigs.fna	data/e.coli-K12.fasta	98.58	88.69	93.15	gi|976151040|ref|NZ_CP007491.1| Escherichia coli strain ACN002, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_SE11_NC_011415.LargeContigs.fna	data/e.coli-K12.fasta	98.58	82.88	91.97	gi|209917191|ref|NC_011415.1| Escherichia coli SE11 DNA, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_chi7122_GCA_000307205.LargeContigs.fna	data/e.coli-K12.fasta	98.58	90.45	92.89	HE962388.1 Escherichia coli chi7122 chi7122 genomic chromosome, chi7122, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000782595.LargeContigs.fna	data/e.coli-K12.fasta	98.58	84.36	91.96	JSSI01000002.1 Escherichia coli strain blood-08-1414 blood-08-1414_ctg_1274, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_W_GCA_000147755.LargeContigs.fna	data/e.coli-K12.fasta	98.58	84.92	90.30	AEDF01000088.1 Escherichia coli W ctg00121, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_UMEA_3355_1_GCA_000461315.LargeContigs.fna	data/e.coli-K12.fasta	98.58	83.18	93.08	KE702385.1 Escherichia coli UMEA 3355-1 genomic scaffold acYzd-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_CP013962.LargeContigs.fna	data/e.coli-K12.fasta	98.58	77.13	93.14	gi|975048878|gb|CP013962.1| Escherichia coli strain SEC470 genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_7_GCA_000358775.LargeContigs.fna	data/e.coli-K12.fasta	98.57	82.31	92.11	APYX01000001.1 Escherichia coli P0301867.7 gecP03018677.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000782555.LargeContigs.fna	data/e.coli-K12.fasta	98.57	83.39	92.19	JSSG01000002.1 Escherichia coli strain blood-08-1420 blood-08-1420_ctg_1205, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000819265.LargeContigs.fna	data/e.coli-K12.fasta	98.57	84.70	90.19	JWYX01000001.1 Escherichia coli strain CVM N38428PS N38428PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001484375.LargeContigs.fna	data/e.coli-K12.fasta	98.57	83.77	86.02	LLYK01000001.1 Escherichia coli strain AZ71, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_KTE163_GCA_000326425.LargeContigs.fna	data/e.coli-K12.fasta	98.57	84.70	91.16	ANYJ01000001.1 Escherichia coli KTE163 acwoM-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000780535.LargeContigs.fna	data/e.coli-K12.fasta	98.57	79.88	90.77	JSND01000001.1 Escherichia coli strain upec-147 upec-147_ctg_1937, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_178200_GCA_000358895.LargeContigs.fna	data/e.coli-K12.fasta	98.57	88.72	87.81	APWY01000001.1 Escherichia coli 178200 gec178200.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_2_GCA_000356025.LargeContigs.fna	data/e.coli-K12.fasta	98.57	82.22	91.79	APZU01000001.1 Escherichia coli P0301867.2 gecP03018672.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_ATCC_BAA_2219_GCA_000508385.LargeContigs.fna	data/e.coli-K12.fasta	98.56	81.62	89.80	AYRW01000001.1 Escherichia coli ATCC BAA-2219 Cont1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000798375.LargeContigs.fna	data/e.coli-K12.fasta	98.56	81.56	89.64	JUBU01000001.1 Escherichia coli strain CVM N38826PS N38826PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000714895.LargeContigs.fna	data/e.coli-K12.fasta	98.56	80.33	93.55	JMIZ01000001.1 Escherichia coli strain UCD_JA03_pb contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000308975.LargeContigs.fna	data/e.coli-K12.fasta	98.56	89.97	92.05	HE964769.1 Escherichia coli IMT2125 genomic chromosome, IMT2125, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001282295.LargeContigs.fna	data/e.coli-K12.fasta	98.56	87.15	90.58	LJGK01000001.1 Escherichia coli strain IMT33204 contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001054245.LargeContigs.fna	data/e.coli-K12.fasta	98.56	89.63	89.50	JVXG01000026.1 Escherichia coli strain 1244_ECOL 100_1618_15678, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000797695.LargeContigs.fna	data/e.coli-K12.fasta	98.56	84.23	89.99	JUBX01000001.1 Escherichia coli strain CVM N38733PS N38733PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001285165.LargeContigs.fna	data/e.coli-K12.fasta	98.56	85.23	90.37	CYGB01000001.1 Escherichia coli genome assembly 8205_8#82, scaffold ERS150906SCcontig000001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MS_84_1_GCA_000164215.LargeContigs.fna	data/e.coli-K12.fasta	98.56	79.58	90.63	GG771706.1 Escherichia coli MS 84-1 genomic scaffold Scfld1554, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_MS_117_3_GCA_000164375.LargeContigs.fna	data/e.coli-K12.fasta	98.55	83.13	90.10	GG772979.1 Escherichia coli MS 117-3 genomic scaffold Scfld2331, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_SCD1_GCA_000482045.LargeContigs.fna	data/e.coli-K12.fasta	98.55	83.21	79.68	ATJZ01000001.1 Escherichia coli SCD1 contig1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001012495.LargeContigs.fna	data/e.coli-K12.fasta	98.55	79.63	91.47	LDCZ01000001.1 Escherichia coli strain CFSAN026835 CFSAN026835_contig0000, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001283245.LargeContigs.fna	data/e.coli-K12.fasta	98.55	92.10	11.24	CYEJ01000001.1 Escherichia coli genome assembly 8205_3#46, scaffold ERS139243SCcontig000001, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_HVH_200__4_4449924__GCA_000459055.LargeContigs.fna	data/e.coli-K12.fasta	98.55	80.97	92.13	KE700834.1 Escherichia coli HVH 200 (4-4449924) genomic scaffold acYzj-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000819365.LargeContigs.fna	data/e.coli-K12.fasta	98.55	81.42	89.37	JWZN01000001.1 Escherichia coli strain CVM N33653PS N33653PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413425.LargeContigs.fna	data/e.coli-K12.fasta	98.54	88.33	89.45	JRRN01000057.1 Escherichia coli strain RU1 MA5 NODE_101_S001002, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413555.LargeContigs.fna	data/e.coli-K12.fasta	98.54	88.62	89.23	JRRX01000072.1 Escherichia coli strain RU1 LB3 NODE_101_S001012, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0301867_1_GCA_000355315.LargeContigs.fna	data/e.coli-K12.fasta	98.54	80.68	92.85	AQEQ01000001.1 Escherichia coli P0301867.1 gecP03018671.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_ACN001_NZ_CP007442.LargeContigs.fna	data/e.coli-K12.fasta	98.54	87.46	92.92	gi|895820041|ref|NZ_CP007442.1| Escherichia coli ACN001, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_HVH_121__4_6877826__GCA_000457775.LargeContigs.fna	data/e.coli-K12.fasta	98.54	79.46	92.76	KE699955.1 Escherichia coli HVH 121 (4-6877826) genomic scaffold acYyO-supercont1.1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000798595.LargeContigs.fna	data/e.coli-K12.fasta	98.54	85.21	89.83	JUDM01000001.1 Escherichia coli strain CVM N33601PS N33601PS_contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_000946435.LargeContigs.fna	data/e.coli-K12.fasta	98.54	79.48	90.98	LN554896.1 Escherichia coli genome assembly FHI62, scaffold scaffold-1_contig-22.0_1_984_[organism:Escherichia	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_NZ_CP010315.LargeContigs.fna	data/e.coli-K12.fasta	98.54	82.74	93.90	gi|764931866|ref|NZ_CP010315.1| Escherichia coli strain 789, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413745.LargeContigs.fna	data/e.coli-K12.fasta	98.54	88.52	88.94	JRSJ01000070.1 Escherichia coli strain RU1 BHI3 NODE_100_S001157, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001413755.LargeContigs.fna	data/e.coli-K12.fasta	98.54	88.76	89.30	JRSK01000078.1 Escherichia coli strain RU1 BHI4 NODE_100_S001158, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_P0304777_8_GCA_000358395.LargeContigs.fna	data/e.coli-K12.fasta	98.54	82.93	90.21	AQAR01000001.1 Escherichia coli P0304777.8 gecP03047778.contig.0, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_GCA_001402805.LargeContigs.fna	data/e.coli-K12.fasta	98.54	87.96	90.23	LLKU01000001.1 Escherichia coli strain INSRA6015 contig_1, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
./references/D3/Escherichia_coli_W_NC_017635.LargeContigs.fna	data/e.coli-K12.fasta	98.54	84.99	91.62	gi|386607309|ref|NC_017635.1| Escherichia coli W, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
