	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
CosteaPI_2017__pluto1-11-7-0__bin.43	0.7717509244079297	0.6093704701468372	0.6556794504244393	0.7701364953368472	0.6889187182221529	0.5495005399796893	0.7303619474532794	0.7245683977098758	0.7261200975862824	0.7622169345090254	0.5094504922546399	0.7055207625157458	0.7294112610772129	0.747089873982134	0.6426788248278762	0.6497197530843266	0.4147349182909855	0.5358620262886187	0.6491022095934978	0.49518892507591084	0.5542361703318036	0.7465202250791321	0.7880656011745618	0.7298749485027218	0.7437677697397755	0.7801066226771125	0.673530144768809	0.5961884385008062	0.7379021661916767	1.0	0.4046931609919351	0.5793036889852621	0.7146745626334055	0.559673689510831	0.7736611979241722	0.7596598721341659	0.7498147793373423	0.6723938138841747	0.7000832433367185	0.7504522435859399	0.6750538708151573	0.8099597855000619	0.45621714134582947
XieH_2016__YSZC12003_37137__bin.63	0.8267617793886344	0.6856903508172058	0.7203668877795255	0.8130778568009301	0.7229757915612391	0.6250914654995554	0.7615152499487109	0.781288039390002	0.7964653285919442	0.8164672091910006	0.5748085208233605	0.7731245298502358	0.7742383573822061	0.7356074334951789	0.7138711276755796	0.7214935375777884	0.48214627641386854	0.6014574642686179	0.7277003692812692	0.6000897558640498	0.6313837789783218	0.7990426041168024	0.82734134582507	0.79527542227997	0.7972440675647953	0.8298451070231827	0.7402567872529577	0.6797750119674485	0.8138283867879368	0.8161902482390755	1.0	0.6691154345893456	0.7197659508992683	0.6008086575942009	0.8256889831088012	0.8252778157696778	0.7842858852492648	0.7428220953292758	0.7684170484852629	0.7948668193941051	0.7014617383573822	0.8240340559392738	0.527590097791151
HeQ_2017__SZAXPI029584-102__bin.27	0.886513613912819	0.7331248825370873	0.7285777109819992	0.8856086455184835	0.842462307973336	0.655123305820392	0.7810993722285731	0.843153904792859	0.8499365157538312	0.8845349647161568	0.6050107585173404	0.8402826925259783	0.8439627319252878	0.7733075881506826	0.7518922771274975	0.7601870970983327	0.5051348737851311	0.6254286814815183	0.7658544694211862	0.6046398393262421	0.669672269944815	0.8645859630036019	0.893273275024175	0.8392437466311792	0.8517731239893537	0.8745858947743193	0.8024123393277927	0.7294163108923087	0.8560479986800735	0.8477668245657671	0.4855183347589118	1.0	0.7295571113210367	0.6716366530187425	0.8887440911890565	0.8593093583904341	0.8070891465199035	0.7934556953153155	0.8148139418475622	0.859624453623006	0.7300458810912468	0.89388981963279	0.5651859465045208
VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	0.8292224868053482	0.6498338940674943	0.701891519743745	0.8134259051253657	0.7502543786158102	0.5818242845023297	0.7693318497884363	0.7848118126821946	0.7868912422398003	0.8137176807013186	0.5539184878413629	0.7627071699090581	0.795881312884376	0.8192397449078026	0.6960660512245852	0.6960998802768696	0.44006258374672613	0.5691505472113497	0.6987866470387686	0.5138463896736818	0.5899004421562849	0.8103025321574214	0.8432826866610461	0.7971012730823817	0.7915406226131357	0.8361685426814282	0.7435874124210765	0.6419559535167679	0.7979818855996595	0.8912718402211575	0.4450692834848153	0.6217145515139822	1.0	0.5842784765297735	0.8283624888668061	0.8262672019409418	0.8148192392163289	0.7307450584476165	0.7549571454622819	0.8264680619388803	0.7097742175049488	0.8386512779717368	0.4785500022464605
ZeeviD_2015__PNP_Main_448__bin.21	0.7452761907862254	0.5884260841729468	0.5717618590317453	0.742623066447472	0.6740091475820759	0.5244749363846976	0.6436246344493818	0.7170993592352058	0.6948505515134745	0.7339317783528926	0.48404544492732393	0.6793625990852418	0.7223833629029196	0.6626858950361074	0.6257732853709219	0.6248585271633272	0.40918556136096057	0.5272973398223654	0.6500067820151808	0.4714661631698596	0.5528888671864404	0.8153295245536077	0.7518118831757193	0.7292006445627228	0.7244163397735349	0.7520896745175275	0.6834871494376353	0.593703577106087	0.7189451524868292	0.7164330940638378	0.38133914958955245	0.5874961342513468	0.5997341450049102	1.0	0.7627027144337559	0.7345530109434597	0.6720629805057756	0.639977537965721	0.6618937556629827	0.7526577361090765	0.5904498375029162	0.8227680388039781	0.48537851783127434
LiJ_2017__nHM512811__bin.17	0.8734830623839885	0.6462006813563949	0.6095974669147076	0.8562297592158586	0.6888104058404805	0.5341323593150806	0.6691404772793912	0.7219375562143769	0.7879402969809914	0.8308358100994322	0.5088468696659489	0.7750220733573648	0.7373016851631985	0.6863273851082264	0.6454010505309771	0.6522562662147935	0.4285443873462855	0.5484374619824823	0.6871233043929383	0.5104700501346671	0.5957497085409563	0.7427543508535925	0.8421411630896349	0.7263942918153516	0.7499873189025882	0.7680971631869598	0.6729015051947136	0.630615097145454	0.7540646525647365	0.752756540662609	0.39834069386841103	0.5908950132976255	0.6462823352519249	0.5797199766255414	1.0	0.7711299043371003	0.6995520170367967	0.7128929439074853	0.7337827321805838	0.8196950020805248	0.6233025371679872	0.7804644292124647	0.4858241826671874
ZellerG_2014__CCIS46047672ST-4-0__bin.1	0.7626853416693361	0.6127002945993126	0.5982227491544743	0.7701924898244391	0.6658271752217472	0.527754151739306	0.6499095664795812	0.7133881293782323	0.7324841050968014	0.7572941046999657	0.48238274836898515	0.7093056317520865	0.7058232968694579	0.6658709498731149	0.6296369935896728	0.6490569835501406	0.4183539340115541	0.5313166719646268	0.6569429665385746	0.4900797230496449	0.5557764743568502	0.7320852239277972	0.772743283761609	0.7436961433713928	0.7272921041574874	0.7609871306616067	0.662364068457009	0.6059262695773946	0.7827991803094254	0.7332466840701589	0.39497131533008745	0.5667745486812988	0.6395132913342145	0.553876981774608	0.7649882156183865	1.0	0.6876015868515675	0.6696298423662531	0.6996711173622949	0.7565110702820437	0.6115478348525593	0.7797169539224748	0.4646863341675064
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	0.7700866238964823	0.6245981662291117	0.6740355759287413	0.7676919662712864	0.699642435856234	0.5720496814336452	0.7320759807690713	0.7488091171029477	0.7490954999221886	0.7731290960340124	0.5302456170076403	0.7285592734163998	0.7494205582347031	0.7604393904373922	0.663206437812109	0.6769979345444902	0.43004892449899124	0.5478972963067666	0.6682881213747481	0.5169150032367704	0.5717863197413531	0.7619900935486515	0.7798098270745029	0.7486811196371134	0.7530380981234098	0.7916399237908615	0.6899528435235585	0.6222477091676573	0.7627111152446824	0.814521542710176	0.42243261485930866	0.5991008868658946	0.7097542356571473	0.5703189531096478	0.7810248821548511	0.7738459739271925	1.0	0.688940834782897	0.7213720775830396	0.7572532664677027	0.6728905050743168	0.7883626361584553	0.47535634402403776
BritoIL_2016__W2.67.ST__bin.48	0.8495738521063882	0.7149544089396358	0.6524655084626946	0.8340519838937004	0.722727641686488	0.5736386019889361	0.707925981861965	0.7518518063013314	0.8583472102993736	0.8831461890202656	0.54562475863918	0.8016421144806654	0.7520781012866838	0.7061825265835114	0.6908195568061907	0.6855709889828779	0.4557659716294961	0.5933105234547373	0.7224969191905527	0.546462542030604	0.6107504876410962	0.7786362775458802	0.8454046129740819	0.7720589646020528	0.7762951083387243	0.7922120088845379	0.7125487948562166	0.6658041220123527	0.7984498793503366	0.780427943495126	0.4274923809922051	0.6293056925487457	0.6801005536847957	0.5802739645159624	0.8504126193890528	0.8052170833036116	0.7361095464507353	1.0	0.7683782274707354	0.8456373032524985	0.6695217550651951	0.8193408420633184	0.514777800461937
XieH_2016__YSZC12003_37798__bin.56	0.8214102635024247	0.6464406889048699	0.6332457450535671	0.8112504840404934	0.7041235640132029	0.5676923715218233	0.6929468385240914	0.7483312127749812	0.7940412310302226	0.8257657059615349	0.5264701001272335	0.7754310265346389	0.7531785325736202	0.6996067747229444	0.677056941601667	0.6764267669782966	0.44465527097047813	0.5680832918441482	0.7074841880105475	0.5232652910696833	0.6001654957496635	0.7587615939222954	0.8151721340192879	0.7487281259796057	0.7672419833674468	0.7764069443676126	0.7051580276963361	0.6651882687024027	0.7862099168372333	0.7614371853736793	0.41439628625693786	0.6055816783758368	0.6584227655768841	0.5623826778042079	0.820253637218565	0.7884014677951724	0.7222626357618337	0.720029595618742	1.0	0.7958764359867972	0.6448830004978702	0.7974281315114972	0.5033869004812745
XieH_2016__YSZC12003_37207R1__bin.4	0.8066533960474488	0.6335539770370021	0.5870849813142957	0.7894360285109518	0.6682071322934852	0.5184945358347393	0.6409969396769822	0.707345426029178	0.7640679681309903	0.8206611664369933	0.49324971812814306	0.7388626043495308	0.7175802622994562	0.6602960101913149	0.6430359347977113	0.6276493107358604	0.4169340314102053	0.5255763120260445	0.6649381508880794	0.48528693985594845	0.5753407273514132	0.7236321690222424	0.8071093532647513	0.7271862762165232	0.7359727060186353	0.7327561942662465	0.6560951840179877	0.6043979331024126	0.7368728249498487	0.7201675449571375	0.37821549489864814	0.5637014126945649	0.6359671743342862	0.564244412592066	0.8084609552568084	0.7521333591478603	0.6689644849595129	0.6991743961109006	0.7022176359858845	1.0	0.6066260630189004	0.7664831991357557	0.47127591553443393
CosteaPI_2017__SID713B061-11-90-0__bin.58	0.8531207857955482	0.6841036594387125	0.7378255371082402	0.8401409652274813	0.7740168911124677	0.6296221975451824	0.800115978307635	0.8262178997722949	0.8257054638480423	0.8527290897516783	0.5982780112271083	0.8039926921195404	0.8162514745287036	0.7989397564682281	0.7286481724913739	0.7415956823872258	0.4701718644334891	0.6130150788805542	0.7426500306384533	0.5706121398564612	0.6375672217866895	0.8502848157413061	0.8571012338708809	0.8169753469571	0.8325677971433965	0.868510869140077	0.7644098512405314	0.6738413364600995	0.8350415475564912	0.9028208350551521	0.46515917540897095	0.6671802362987161	0.7611697143566519	0.6168866910073731	0.8567582872622828	0.8473496462548247	0.8284359990771619	0.7714694496925668	0.7929753197481128	0.8454223429998928	1.0	0.8880627938074612	0.5207488366740868
NielsenHB_2014__V1_UC35_4__bin.63	0.7100210806245519	0.5604960527414213	0.568349205847824	0.7321301658999275	0.6388399414285038	0.5001571833939128	0.6216723561038674	0.6842937689945603	0.6753869606973828	0.7103546252905825	0.4665082799549056	0.6690300581277728	0.6864089761494881	0.6266634929158422	0.5997682108995027	0.6090393988825689	0.3838234221306698	0.4865055424068012	0.6031551746051802	0.4536297706852218	0.5156875043714281	0.7437925720693382	0.7380429689762096	0.6842211938868445	0.6982684256165312	0.7388890518381808	0.6305141100298799	0.5561148476637208	0.6896771122176621	0.718597728587147	0.36249498930927304	0.54192133760812	0.5966256711317279	0.5702417992008465	0.7116587210085007	0.7166852052822644	0.6438724422915082	0.6262934726775401	0.6504733927621935	0.7086218475892655	0.5891188479434921	1.0	0.42301736462862227
CosteaPI_2017__SID713A052-11-0-0__bin.94	0.7541862219778253	0.6276634653503331	0.5897368185480262	0.7679661623847461	0.644722303924703	0.5338785375398033	0.6366650894535596	0.6771864649538984	0.7278859802805734	0.7445720424057188	0.5070347967313324	0.719812780541453	0.687879969819814	0.6255067329948719	0.6463559983119558	0.6262759440899267	0.43429735156080157	0.5395737688146603	0.7378863639270049	0.5169379899484635	0.5835332557514995	0.7176323899893858	0.7541088532808163	0.7131961584203999	0.7101877309871223	0.7093699246774173	0.6310139775183191	0.6337775106461886	0.7233698223717022	0.6882457127511286	0.39464173817409876	0.5826304078161566	0.5788917733416884	0.5720206657544408	0.7532641917209101	0.7262746652684885	0.6601500057546965	0.6690870493752957	0.6982154046830441	0.7408609025921711	0.5874042482448175	0.7192961366804353	1.0
