	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
CosteaPI_2017__pluto1-11-7-0__bin.43	0.969783171057376	0.9704049234457641	0.9938121864978209	0.9695049496497922	0.9701308847868892	0.9758855670948943	0.9930739812678222	0.9723544504818519	0.9703459310969825	0.9701813814902511	0.9704921288928614	0.9696991057234051	0.9722340703797505	0.9905081998903085	0.9723736888243619	0.9715189111286595	0.9700865589281802	0.9682554270200309	0.9699770720646542	0.9714224660823668	0.9687986664197074	0.9721277182912021	0.9697019163822125	0.9716335186477707	0.9716264933825235	0.9724440983189078	0.9742659095340103	0.9717554404145078	0.9726578125803114	1.0	0.9818936075909664	0.9694719460242386	0.9913276191607233	0.9731949721226236	0.9692622537332295	0.9723238204151426	0.988363608733886	0.9705182056549545	0.9725797676275446	0.9713016459559864	0.9899475404945116	0.9721165536501865	0.9694067784398349
XieH_2016__YSZC12003_37137__bin.63	0.9724672770526122	0.9731286500755795	0.9802886958666169	0.9720476677604921	0.972983606557377	0.9757040346059728	0.9811825943678849	0.975243895802634	0.972808995802794	0.9728972114930166	0.9726305984181811	0.9721771957055452	0.9743308121691443	0.9853165965739489	0.9744336811251934	0.9734783345847361	0.9716866878334588	0.9707977935190832	0.9728040023220416	0.973467120945499	0.9720985815024125	0.9738156406073222	0.9727225582362979	0.974035355888373	0.9741273152089106	0.9743188802598222	0.9754158556805075	0.9735645875901819	0.9744257120515518	0.9818936075909664	1.0	0.9713541860563237	0.9857582043981569	0.9748834190063776	0.972214226042495	0.9744970521111649	0.9837346768754711	0.9723430681436723	0.9754923717511169	0.973338232123081	0.9789745437366235	0.9736701762324556	0.971838237957048
HeQ_2017__SZAXPI029584-102__bin.27	0.9716819634237541	0.9705553411451704	0.9686221830800085	0.9720964179600373	0.9874237200896239	0.9686041862307783	0.9680994593298088	0.9703306288930164	0.971233209744674	0.9711737725460284	0.968843026183658	0.9710765750363962	0.970204615981381	0.9690167402716311	0.9700644277406597	0.969487127765187	0.9674305447486995	0.9671049855172547	0.9699323249502159	0.969904134599599	0.9692017943177544	0.9700851637472605	0.9717971037963751	0.9695235638484634	0.9700447287594903	0.9703696719777134	0.970478113083838	0.9707441056484406	0.9697978583539865	0.9694719460242386	0.9713541860563237	1.0	0.9695365068165126	0.9705497200354583	0.9720041625059697	0.9696123896456202	0.9689463102241418	0.9704816000279184	0.9708411825524516	0.9702572144667385	0.9688403924131698	0.9704920748546928	0.9685281162575148
VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	0.9701720893328362	0.9702837299238388	0.9880309828344382	0.9699117186037586	0.9710161881638888	0.9756567337087406	0.9894903295939782	0.97235316383907	0.9702573180293379	0.9701856370749808	0.9697499972238365	0.9701317229676125	0.9722718176775638	0.9984146636845251	0.9724194052191198	0.9715526596713948	0.9696956637707222	0.9685931976215963	0.9700198625106301	0.9719452742884338	0.9690354814257172	0.9722663189386007	0.9704806363388616	0.971605808470966	0.9721978404375218	0.9730873874078918	0.9739489544065162	0.9716130776806293	0.9724373640870255	0.9913276191607233	0.9857582043981569	0.9695365068165126	1.0	0.9735916128731088	0.9702597719395785	0.9722696654372205	0.9948718081103652	0.9698957682191639	0.9733558043143739	0.971406382991942	0.9858053404515862	0.9724765862508581	0.9693971623232074
ZeeviD_2015__PNP_Main_448__bin.21	0.9706239193215936	0.9700661896243291	0.9724520219660359	0.9702620070929979	0.9722172874211616	0.9715255422880672	0.9724313920298516	0.973764865888358	0.9711613417900442	0.9711424905934541	0.9703652945687109	0.9704435330115417	0.9731950202616175	0.9727179331984773	0.9738849292027253	0.9719754339857996	0.9702570330621786	0.968953357254735	0.9705025813177884	0.9716596836216564	0.9706583580910978	0.9749853532447024	0.9715845906388875	0.972725976545961	0.9735357724608705	0.9727989310457112	0.9913717256391329	0.9734049839969114	0.9727052774837441	0.9731949721226236	0.9748834190063776	0.9705497200354583	0.9735916128731088	1.0	0.9715470304385748	0.9730116270211454	0.972255820689103	0.9712203026425646	0.9737490531444385	0.9728557432761756	0.9726195370453123	0.974341840648785	0.9701464536103716
LiJ_2017__nHM512811__bin.17	0.9811276880375612	0.9722807725122159	0.9698780200550751	0.9807167362046301	0.9733344444224299	0.969120167964737	0.9688623505351625	0.9712368955997621	0.9729435757987763	0.9722700528152701	0.9696717981200476	0.9731042267523443	0.9707223923773864	0.9696974993896615	0.9706084827375769	0.9699991536618843	0.9685029903286146	0.968387870985406	0.9717494749574688	0.9711447181159295	0.9705335998253246	0.9705344917427495	0.9732398387022211	0.9702338263240519	0.971166005203416	0.9701450945177024	0.9712505438997808	0.9725482439347666	0.9713700747077801	0.9692622537332295	0.972214226042495	0.9720041625059697	0.9702597719395785	0.9715470304385748	1.0	0.9713905892119373	0.9697097539657088	0.9722143641698306	0.9722423635081062	0.9725395542368636	0.9696901845804435	0.9709528453816322	0.9705744717311926
ZellerG_2014__CCIS46047672ST-4-0__bin.1	0.971109358542539	0.9706990879882919	0.9718951203122809	0.9713377932288426	0.9710117517345398	0.9709419425928937	0.9721083015436507	0.9723370122523449	0.9713726749724936	0.9712402834363908	0.9700823549737961	0.9704392993375667	0.9719841937850071	0.9723536194134621	0.9725470445608153	0.9718791560255057	0.9707677396142553	0.9684769972013193	0.9711319581693402	0.9718501595790423	0.9697345428380532	0.9722573571439438	0.9710286859962985	0.9723493183877514	0.9730181648608354	0.9721683466946384	0.9726855895983553	0.9725732259473161	0.9905701890621441	0.9723238204151426	0.9744970521111649	0.9696123896456202	0.9722696654372205	0.9730116270211454	0.9713905892119373	1.0	0.9722541988344958	0.9710327717427738	0.9737011108934972	0.9718218295813768	0.970929197849292	0.9721850419808	0.9703301181208306
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	0.9697248871307289	0.9700429755375517	0.9857877413377004	0.9694540380254666	0.9705705391143058	0.9751764421476965	0.9864858409061721	0.9717698037402053	0.969662835632669	0.9701872921447771	0.9703907178186537	0.9699347807431563	0.971497534370199	0.9947432453593842	0.9718425221500455	0.9708914285412436	0.9698001385086131	0.9682082759047144	0.9703506511825979	0.971280238499378	0.969402164282854	0.9718380821850238	0.9701572132144792	0.9705447695628092	0.9715682378330984	0.9723349640925705	0.9733133369013411	0.9710999065166046	0.9716957834911917	0.988363608733886	0.9837346768754711	0.9689463102241418	0.9948718081103652	0.972255820689103	0.9697097539657088	0.9722541988344958	1.0	0.9696957717818526	0.9727441094060141	0.9713203098885341	0.9841077556253468	0.972521340263393	0.9693451696343485
BritoIL_2016__W2.67.ST__bin.48	0.9730515355294556	0.9913046325272771	0.9692673433458862	0.9728210413006331	0.9722742659735344	0.968934236405924	0.9694505450086905	0.9707699920157069	0.9917626000899225	0.9884967914797738	0.9695095354271034	0.9724915076616051	0.9704753337950464	0.9696275601943728	0.9711220745523224	0.9697244450629741	0.9684995332373674	0.9683601575327893	0.9712581004197438	0.9711866407291644	0.9709102312744927	0.9706576966359318	0.9729519789205023	0.9701403780545625	0.9707963186258828	0.9701555029688463	0.9709550744825903	0.9722940625413082	0.9714917281837918	0.9705182056549545	0.9723430681436723	0.9704816000279184	0.9698957682191639	0.9712203026425646	0.9722143641698306	0.9710327717427738	0.9696957717818526	1.0	0.9727721431084898	0.9724011216499138	0.9696957390065828	0.9710222747715446	0.9705409330961422
XieH_2016__YSZC12003_37798__bin.56	0.9721185788304152	0.9723545474339079	0.9721626954357974	0.9727407700573542	0.9728807189854712	0.9712289451953995	0.9719711738974404	0.9746003880846486	0.9725545064746024	0.9731462899722607	0.9711009790599867	0.9723362426609278	0.9732407563498252	0.9723458251883517	0.9740533033740056	0.9718350810705915	0.9712852942361139	0.9700715090905656	0.973146732003764	0.973101613080215	0.9723472808097224	0.9736915584876551	0.972810548558722	0.9730964755927685	0.9731825902894115	0.9729458217435133	0.9735950196767577	0.9750281943011361	0.9743689943845227	0.9725797676275446	0.9754923717511169	0.9708411825524516	0.9733558043143739	0.9737490531444385	0.9722423635081062	0.9737011108934972	0.9727441094060141	0.9727721431084898	1.0	0.9737230525928111	0.9720180353076793	0.9733739381058572	0.9720985053978914
XieH_2016__YSZC12003_37207R1__bin.4	0.9724282155885929	0.9724903929899263	0.9708931038611436	0.972052621325089	0.9719536040846392	0.9704233543746822	0.9703130502885206	0.9722924815443483	0.9731825776119983	0.9735982420059816	0.9701076674349007	0.9718545712514091	0.9717976485830245	0.9712504180544479	0.9728730661090554	0.9710255914913593	0.9694008501865398	0.9693747721281394	0.9712607075000327	0.9720898021370986	0.9711939920368947	0.9712219376224198	0.9718323241148688	0.971617229872939	0.97243496762287	0.9712380005585273	0.9718884455046035	0.9732651108320906	0.9725146952250584	0.9713016459559864	0.973338232123081	0.9702572144667385	0.971406382991942	0.9728557432761756	0.9725395542368636	0.9718218295813768	0.9713203098885341	0.9724011216499138	0.9737230525928111	1.0	0.9712935393368188	0.971866411483451	0.9703386707758275
CosteaPI_2017__SID713B061-11-90-0__bin.58	0.9701592597701801	0.9698706295898046	0.9879295766737153	0.9699768388081835	0.9706790397716084	0.9746400592471955	0.9875180502384311	0.9714098722514876	0.9697958672794443	0.9700014572728879	0.9696794856482409	0.9691226430306956	0.9710243928096743	0.9857394437613738	0.9716302192739447	0.970731135435464	0.9693139760593387	0.9672630999923973	0.9699349095604174	0.9704496944900229	0.9690355797902449	0.9714869899069449	0.9696068045462823	0.9710251163718266	0.9712214659654705	0.9716198674245187	0.97247177803771	0.9711269343066886	0.9714144408212521	0.9899475404945116	0.9789745437366235	0.9688403924131698	0.9858053404515862	0.9726195370453123	0.9696901845804435	0.970929197849292	0.9841077556253468	0.9696957390065828	0.9720180353076793	0.9712935393368188	1.0	0.9717611826981885	0.9688320946954238
NielsenHB_2014__V1_UC35_4__bin.63	0.9711135021040623	0.9709104978983099	0.971831139871453	0.9718944104804801	0.9718342006495003	0.9709256999030589	0.971610794304175	0.9726794824853744	0.9711551563415831	0.9716101762476386	0.9706236958578057	0.9709282685915392	0.9731306156698714	0.9721843031287336	0.9721769649138526	0.9715544912650933	0.9698288107587835	0.9686430532481116	0.9703477447589042	0.9720843167575486	0.969788494000058	0.973183047533485	0.9709384526034488	0.972195418033146	0.9724929534239918	0.9733183475554573	0.9731689112482907	0.9728130381643637	0.97256296899633	0.9721165536501865	0.9736701762324556	0.9704920748546928	0.9724765862508581	0.974341840648785	0.9709528453816322	0.9721850419808	0.972521340263393	0.9710222747715446	0.9733739381058572	0.971866411483451	0.9717611826981885	1.0	0.969479062800825
CosteaPI_2017__SID713A052-11-0-0__bin.94	0.9704073564897887	0.9703237285622498	0.9693171260777629	0.9704498535501465	0.970384378488663	0.9683781034748712	0.9684678419452888	0.970187509790468	0.9706114569957658	0.9710713201618472	0.9690681585710567	0.9703250897280749	0.9702189254390909	0.9689300175114696	0.9712131926243054	0.9695962366767606	0.9679232860782871	0.9674808678953252	0.9977546392162593	0.9709365167054981	0.9697980515009054	0.9698879775730461	0.9709836369249768	0.9696658839648123	0.970128160672064	0.969745389956854	0.9696680285102846	0.972346889625939	0.9703509984783948	0.9694067784398349	0.971838237957048	0.9685281162575148	0.9693971623232074	0.9701464536103716	0.9705744717311926	0.9703301181208306	0.9693451696343485	0.9705409330961422	0.9720985053978914	0.9703386707758275	0.9688320946954238	0.969479062800825	1.0
