	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
CosteaPI_2017__pluto1-11-7-0__bin.43	0.7957973982642662	0.627954841761368	0.6597619342292871	0.794360560629462	0.7101296629407785	0.5630788675515439	0.7354557275993198	0.7451690043181421	0.7483105502028526	0.7856437456449833	0.524940364880467	0.7275666836770158	0.7502424398605039	0.7542490552474667	0.6609381066294586	0.6687669644325466	0.42752362093256274	0.5534304392569472	0.6691933534179781	0.5097565090016395	0.5720860169843534	0.7679240196867948	0.8126885054684599	0.751183377780641	0.7654873295503674	0.8022123061116885	0.6913206529939627	0.6135169546840907	0.7586451850256936	1.0	0.41215581592880746	0.5975455931045357	0.7209267136513986	0.5750889652565031	0.7981959422687963	0.781282795077284	0.7586426419502337	0.6928193721316228	0.7198208996722824	0.7726253185202013	0.6819087307171303	0.8331920513633427	0.4706147630616594
XieH_2016__YSZC12003_37137__bin.63	0.8501692539150653	0.704624564042946	0.734851774601655	0.8364588319770225	0.7430503316692881	0.6406568419612938	0.7761198112562402	0.801120666073993	0.8187273473295493	0.8392121999589688	0.5909833823428845	0.7952506325651371	0.7946360186008343	0.7465696163577925	0.7326010394583875	0.7411500718046913	0.496195206182042	0.6195496820077959	0.7480441769814675	0.6164458387471791	0.6495059153388497	0.8205275935170622	0.8505419544553101	0.8164749025507761	0.8184187581207687	0.8517181836832387	0.7589140395267729	0.6982330917048485	0.835187717978527	0.831241024413595	1.0	0.6888480475962525	0.7301648088627505	0.6162876974629009	0.8492870819941188	0.8468756411133146	0.7972534705600766	0.7639506257265951	0.7877222526157424	0.8166398823770772	0.7165270464337004	0.8463174451207003	0.5428785133009643
HeQ_2017__SZAXPI029584-102__bin.27	0.9123495621850986	0.7553663881464647	0.7521794603808062	0.9110296356990493	0.8531922930683391	0.6763581193776745	0.8068379387065341	0.8689346493728178	0.8751106399844686	0.9107895926773852	0.6244672688624504	0.865310433932035	0.8698811756029453	0.7980332599144901	0.7750951953559428	0.7841126254565934	0.5221407123509267	0.6467019515435635	0.7895957787163095	0.6234016515207997	0.6909523629351245	0.8912474855958681	0.9191973010976852	0.865624908898401	0.8780761327146385	0.9012914562672008	0.8268216753266167	0.7513991654938467	0.8827076604737221	0.874462461799355	0.49983655985475844	1.0	0.7524802894906436	0.6920167397443635	0.9143418572382895	0.8862400765160392	0.8329554878362696	0.8175896331187419	0.8392865449993828	0.885975843112347	0.7535254380475013	0.9210686442407352	0.5835514085935402
VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	0.8547169063331685	0.6697359483895521	0.7103942406038486	0.838659735234808	0.7726486826491319	0.5963411765638669	0.7775031516519414	0.8071263012952827	0.8110129422553934	0.8387236932867832	0.571197204874555	0.7861892894048994	0.8185790212303732	0.8205405776839256	0.7158084747061761	0.7164818842782122	0.45381515065821293	0.5876053523903662	0.7203838540276394	0.5286783147846172	0.6087500958049332	0.8334162321307281	0.8689330369767398	0.8203957470538331	0.8141764872229256	0.8592943999703996	0.7634767808485278	0.6607115201137502	0.8205997785254233	0.8990689081937665	0.4514994463135583	0.6412492434713893	1.0	0.6001268589460664	0.8537533069220056	0.8498333654885523	0.8190193274890122	0.7534263808464134	0.7756229963554482	0.8507953791628895	0.719994291347427	0.8623871153597111	0.49365731698614856
ZeeviD_2015__PNP_Main_448__bin.21	0.7678320881553461	0.6065834377763671	0.587958938967289	0.765384051955662	0.6932700706957262	0.5398467807130339	0.6618715106531895	0.7364194215212332	0.7154841544997315	0.7557405689296894	0.49882806777674693	0.7000537135602324	0.7422801677599276	0.6812724145601727	0.6425536186120199	0.6428748148509855	0.4217290340782699	0.5441926960409308	0.6697630635176414	0.485217377150577	0.5696019228369441	0.8362479721774609	0.7737997189532909	0.7496465213687734	0.7441085990526881	0.7731193471903468	0.6894357905930737	0.6099245297350674	0.7391192061244309	0.7361660454340762	0.3911638480611575	0.6053230680751556	0.6160017578983349	1.0	0.7850394170722311	0.7549272696692004	0.6912408917536121	0.6589416800950567	0.6797375088844398	0.7736581104763145	0.6070717428693893	0.844434678342584	0.5003146855043921
LiJ_2017__nHM512811__bin.17	0.8902847947662327	0.6646235322402984	0.628530036055556	0.8730653078578677	0.7076811159695637	0.5511518354187381	0.6906455565228472	0.7433176802540673	0.8098519961284506	0.8545319355396106	0.5247619562128923	0.7964430243448203	0.7595391751059541	0.7077747292740351	0.6649447867080654	0.6724297271316513	0.4424812226969787	0.5663406971675583	0.7070992288655593	0.5256374674260754	0.6138372835810925	0.7653044350024681	0.8652966407669858	0.7486796193938724	0.7722545011709911	0.7917343163692554	0.6928196945896871	0.648415233977588	0.7762897707051392	0.7766283456962005	0.4097252263936732	0.6079140770078714	0.6660920651796035	0.5966978009946104	1.0	0.7938412343099771	0.7214035067461376	0.733267240415874	0.7547323174983885	0.8428397575291696	0.642785239120134	0.8038129070065229	0.5005532257618865
ZellerG_2014__CCIS46047672ST-4-0__bin.1	0.785375338997855	0.6311948802476909	0.615521918622514	0.7929193069531738	0.6857045489226731	0.5435486187051949	0.6685567497444093	0.7336840214749439	0.7540711448544125	0.7797185903580398	0.49725958409171894	0.7309118996275882	0.7261674638153414	0.6848032820351695	0.6474103202627134	0.6678371272046367	0.4309516241009321	0.5486105230170799	0.6764713703552333	0.5042749833594958	0.5731222822384966	0.7529747330257652	0.7957986153300466	0.764844618397545	0.7474599451712264	0.7827729973403831	0.6809642041993391	0.6230135206397481	0.7902510987642047	0.7541177832680191	0.40530786057732626	0.584537238523166	0.6577530021433214	0.5692398388601899	0.7875186604793037	1.0	0.707224085713222	0.6896058113099789	0.7185686752685903	0.7784462617061395	0.6298583214998587	0.8020252526554236	0.4788950950707697
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	0.7941289680365465	0.6438871080768243	0.6837532540362942	0.7918807247787439	0.7208568647619293	0.5866114650737274	0.7421049045129696	0.7705622403792408	0.772531928000965	0.7968864386224526	0.5464248650271327	0.7511425385304602	0.7714075761607943	0.7644579583575439	0.6824217120535858	0.6972952017525523	0.4434407744675444	0.5658878465945768	0.6887078609781769	0.5321996502630394	0.5898339624239958	0.784071037672693	0.8037973809324294	0.7714029719354045	0.77507484168371	0.8141637943973944	0.7088702243823202	0.6407659036851299	0.7849278840177207	0.8241112233518945	0.42941722477552097	0.6183014275861244	0.7134127531518225	0.5865935085947075	0.8054212912273851	0.7959296805864678	1.0	0.7104711135503274	0.7415846270439308	0.7796123058052836	0.6837569374166059	0.8106378785939432	0.49038913992148875
BritoIL_2016__W2.67.ST__bin.48	0.8731026272355854	0.7212257317076171	0.6731532976344795	0.857353972091925	0.7433372115046403	0.5920304809506357	0.7302342399071207	0.7744901598577293	0.8654764862292122	0.8934234249746033	0.5627843138219502	0.8243178559042084	0.7749584920882846	0.7283028614017006	0.7113622220199779	0.706975050977865	0.470589769006934	0.6126961325695057	0.7438773677957639	0.5626751018942366	0.6290493888805532	0.8021739076962433	0.8689068230397812	0.7958219058465277	0.7996477669358429	0.8165825029701217	0.7338638146939237	0.684776496806043	0.8218802653554677	0.8041352948845034	0.4396518008899296	0.6484468046902095	0.7012099402532044	0.5974689397833963	0.8747171927615122	0.82923780405314	0.7591139075486596	1.0	0.7898851061003717	0.8696383461772136	0.6904451861891187	0.8437920152306364	0.5304029772548943
XieH_2016__YSZC12003_37798__bin.56	0.844969205804798	0.6648199369364386	0.6513783629289521	0.8339842525492799	0.7237511755269127	0.5845093212369309	0.7129294130663274	0.7678338957422877	0.8164490789400897	0.8485524884291272	0.5421373384226734	0.7974926702439564	0.7738871678560233	0.7195040659401449	0.6950922903874168	0.6960304069628073	0.45780088879054415	0.5856097066253618	0.7270066935885379	0.5377293429957035	0.6172336855304161	0.7792627832789364	0.8379556895502572	0.7694284634249783	0.7883844111301654	0.7979960723571389	0.7242826980878095	0.6822246501078719	0.8068913536538143	0.7829046117534252	0.42480730578451437	0.6237700761557043	0.6764461285980343	0.5775437480407885	0.8436719772823662	0.8096955615791706	0.7425001382972839	0.7401831978019952	1.0	0.8173540041673582	0.6634475668897862	0.8192413011008464	0.517835278715126
XieH_2016__YSZC12003_37207R1__bin.4	0.829524877123394	0.6514758208450135	0.6046854993402653	0.8121330174850034	0.6874887129234789	0.5342972564472594	0.6606083876604392	0.72750272110061	0.7851229416846582	0.8429156206631188	0.5084484276187238	0.7602604609845421	0.7384050201662434	0.6798411593108823	0.6609659134356478	0.6463777229309466	0.4300945592630495	0.5421807201276843	0.6846134572864485	0.4992202765516781	0.5924055668268143	0.7450739537388492	0.8305026836803923	0.7484287575999649	0.7568348841030781	0.7544558530914794	0.6750725220087823	0.6210003074965712	0.7576983962996285	0.7414458195922498	0.38857560754977294	0.5809814184214851	0.654687044957951	0.5799877489461328	0.831288508251158	0.7739416179525934	0.6887166655006743	0.7190185002302157	0.72116772229643	1.0	0.6245548214323483	0.7886713544979915	0.48568188584881256
CosteaPI_2017__SID713B061-11-90-0__bin.58	0.8793615864653428	0.7053555789477264	0.7468402146562343	0.8661453878215974	0.7973973470103842	0.6460048420660011	0.8102292187109402	0.8505347983105487	0.8514219246617157	0.8791008336720285	0.6169853235857137	0.8296088197931777	0.8406086196937516	0.8104979074588337	0.7499233330102266	0.7639558012678255	0.4850563141005474	0.6337624984198947	0.7656699674569177	0.5879873455535697	0.6579399508991153	0.87524055862318	0.8839678412446298	0.8413534657163928	0.8572378456604216	0.8938792816600657	0.7860483651083287	0.6938756537951152	0.8596140972029728	0.9119885631557437	0.4751494085162996	0.6886379237728889	0.7721298344843301	0.6342528270421054	0.8835381659895597	0.8727203261904074	0.8418143179358809	0.7955788797039662	0.8158030930949826	0.8704086959922862	1.0	0.9138693843909976	0.5375016367906319
NielsenHB_2014__V1_UC35_4__bin.63	0.7311411890434901	0.5772891053858251	0.584823003225644	0.7533021674010666	0.6573548667062258	0.5151343541981127	0.6398368150583196	0.7035141393607525	0.695447021299478	0.7311107300604592	0.480627334718653	0.6890622920046298	0.7053616082944699	0.6445933048899077	0.6169331639663462	0.6268710652446458	0.395764095552462	0.5022547168179463	0.6215866197071876	0.46665681450178503	0.5317525497177091	0.7642884593545554	0.7601336284470356	0.7037897743553413	0.7180190079095586	0.7591442755537706	0.6478979165303533	0.5716564497460623	0.7091336337115511	0.7392094352152473	0.3722975173296572	0.5583985193173878	0.6135116048725348	0.5852584538719384	0.7329487980734881	0.7371901174513427	0.6620651040080261	0.644983631116897	0.668266703367861	0.7291350325685496	0.606238300554203	1.0	0.43633470887604847
CosteaPI_2017__SID713A052-11-0-0__bin.94	0.7771851861324603	0.6468598539585918	0.6084044144916045	0.7913506912029873	0.6643988899829917	0.5513120707955548	0.657394145555456	0.6979954473956801	0.7499251889458675	0.766753200250649	0.5232189214419991	0.7418264127779838	0.7089945905853166	0.6455644078417331	0.6655140222770695	0.6459141655050705	0.44868984743660245	0.5577100144506822	0.739546913564459	0.5324117293502308	0.6017059477985089	0.7399126564957735	0.7766442446641175	0.7355071166413034	0.7320555775797025	0.7315012084862591	0.6507525864163587	0.6518018594063711	0.7454723326981854	0.709965855467601	0.4060775988848677	0.6015627197974347	0.5971667711037508	0.5896230034400297	0.7761013849636176	0.748482038952901	0.6810267657327007	0.6893960126347558	0.71825581544049	0.7635075514405923	0.6063013926365461	0.7419408672966994	1.0
