	ZeeviD_2015__PNP_Main_399__bin.40	ZeeviD_2015__PNP_Main_673__bin.15	FengQ_2015__SID31137__bin.38	ZeeviD_2015__PNP_Main_554__bin.3	SchirmerM_2016__G88838__bin.17	ZeeviD_2015__PNP_Main_297__bin.51	LiSS_2016__FAT_012-22-2-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.9	ZellerG_2014__CCMD46947453ST-21-0__bin.36	ZeeviD_2015__PNP_Main_329__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	ZeeviD_2015__PNP_Main_547__bin.17	HeQ_2017__SZAXPI029551-166__bin.67	BritoIL_2016__W3.16.ST__bin.17	CosteaPI_2017__SID713A055-11-0-0__bin.81	ZeeviD_2015__PNP_Main_332__bin.16	LiJ_2017__H1M511841__bin.27	LeChatelierE_2013__MH0288__bin.31	BritoIL_2016__M2.40.ST__bin.30	SchirmerM_2016__G89030__bin.25	SchirmerM_2016__G89127__bin.19	LeChatelierE_2013__MH0456__bin.68	BritoIL_2016__M1.22.ST__bin.92	BackhedF_2015__SID184_12M__bin.44	ZellerG_2014__CCIS35092938ST-4-0__bin.32	BritoIL_2016__M2.3.ST__bin.65	FengQ_2015__SID31333__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	SchirmerM_2016__G89023__bin.6	VatanenT_2016__G80547__bin.9	ZeeviD_2015__PNP_Main_165__bin.9	SchirmerM_2016__G88746__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	LeChatelierE_2013__MH0448__bin.77	ZeeviD_2015__PNP_Main_114__bin.9	ZeeviD_2015__PNP_Main_160__bin.36	BritoIL_2016__WL.44.ST__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	ZeeviD_2015__PNP_Main_366__bin.36	ZeeviD_2015__PNP_Validation_42__bin.95	LiSS_2016__FAT_012-22-14-0__bin.25	ZeeviD_2015__PNP_Main_303__bin.2	ZeeviD_2015__PNP_Validation_77__bin.59
VatanenT_2016__G80547__bin.9	0.9907728761733746	0.9884725652194747	0.980530148456597	0.9906093611018769	0.9827573334313497	0.9905402977579407	0.9903354718881489	0.9885975926279221	0.9910945641193537	0.9905694507376717	0.988538850994779	0.9908509724304743	0.9888833676130182	0.9892965298808102	0.9912621493224536	0.9904842397741466	0.9885675778388099	0.9905954937834303	0.9891710472324964	0.9903937261859161	0.9901883748061818	0.9903368283413303	0.9900326549522114	0.9910480388742138	0.9929918306894299	0.9903264855002544	0.9908896108080066	0.9899225082718015	0.9908540788777728	1.0	0.9906679229078137	0.9913384141915429	0.9814658599865163	0.9889538581657017	0.9896375141027816	0.9898237241166962	0.9907852741923119	0.9892807398070461	0.990127622591419	0.9906496435176592	0.9906912812417069	0.9906692447100875	0.9899047999409613	0.9908961931468898
ZeeviD_2015__PNP_Main_165__bin.9	0.9898494208918538	0.9882906912252121	0.97926985696487	0.9913845457222008	0.9821235014379045	0.9906650111054928	0.9899394585443428	0.9876786785726891	0.9899545420019048	0.9900126979496672	0.9874147575261941	0.9906592631080031	0.9884249712019301	0.9882706643357932	0.9899252258032674	0.9908014971042453	0.9888288515798676	0.9890317962679593	0.9875044108834503	0.9904718150947985	0.9907911305223287	0.9900432557967138	0.98932834751913	0.9903777977298793	0.9900738366473275	0.988925911304119	0.9904398894416369	0.9890458795312543	0.9906095239921568	0.9906679229078137	1.0	0.990836013080523	0.9803657702792163	0.9878981100786766	0.9894610905871198	0.989974035816954	0.9901531758068403	0.9893266517263106	0.9898316103328567	0.9909602917837895	0.9904703314616208	0.9898739740257146	0.989247605578698	0.9906370596229707
SchirmerM_2016__G88746__bin.5	0.9899478976072599	0.9888528146508929	0.9800027384088095	0.9904088015154758	0.9827677318247741	0.9902411199006332	0.9905559530829869	0.9883485890092859	0.9904190278514335	0.9899385362464098	0.9883144901431433	0.9899907116232197	0.9882848558684542	0.9891949764203213	0.991270819062348	0.9901039287803393	0.9881149411984079	0.9912621726133876	0.9888850137624611	0.9899137074400768	0.9899434908968552	0.9903912697364999	0.9904062408191076	0.9914623638572133	0.9910447681646238	0.9906255950333809	0.9904513007509171	0.9910039069756111	0.9900526573979817	0.9913384141915429	0.990836013080523	1.0	0.9808775867939519	0.9885132797692424	0.9897167904151073	0.9891549303751942	0.9907815560933851	0.9895122391672652	0.9908012814380096	0.9905959287981176	0.990126455770942	0.9903563626340403	0.9894577976384273	0.9902254816454252
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	0.9800398508304797	0.9797447882673629	0.9874544057900654	0.979621773077437	0.9818658037929225	0.980334866077752	0.9800754585528658	0.9807927140313952	0.9797254756976493	0.9802873937569251	0.9795444204952335	0.9809389646404238	0.9800062551236693	0.9821851042773119	0.9811115865526794	0.9800277305685104	0.9800989427888329	0.9804165288387183	0.9819713903722367	0.9811302563712871	0.9810877893849455	0.9809006733964625	0.9810618054415066	0.9811750539173746	0.98090803844309	0.9830813618647718	0.9803728614219821	0.9805254426304445	0.9814464559128163	0.9814658599865163	0.9803657702792163	0.9808775867939519	1.0	0.9795424195531226	0.9802913723327585	0.9803643615157454	0.9803891503885176	0.9822080594158488	0.9805600167175027	0.9806217695669645	0.9793204685440025	0.9796616611146723	0.9805520065911235	0.9805908350943136
Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	0.9876335491223349	0.9869086021626946	0.9787775346712015	0.9873360514650338	0.9810650374981812	0.9871771603397818	0.9881327169060212	0.9886402147357701	0.9877576276686288	0.9873619936643611	0.9884381600451101	0.9879692906771846	0.9859513248316647	0.986510417795502	0.9881193619216423	0.987521068183429	0.9863997678460454	0.9870453207720274	0.9869998662778885	0.9879290938630778	0.9879978038207887	0.9873314528805716	0.9876269828842116	0.9882276911643595	0.98767822686347	0.9892133898193167	0.9878915627532636	0.986751205319929	0.9880624788054595	0.9889538581657017	0.9878981100786766	0.9885132797692424	0.9795424195531226	1.0	0.9872964059386995	0.9871232669092477	0.9884620036962011	0.9879298636761513	0.9880409857206499	0.9881597634338851	0.9870879818416357	0.9874682582328395	0.9867453320638512	0.9881429996758427
LeChatelierE_2013__MH0448__bin.77	0.9891998286369792	0.9870761800236185	0.979413567781416	0.9897551997165566	0.9823214210876086	0.9896809316982021	0.990120522271633	0.9866811009415084	0.9896902176132543	0.9901836865032838	0.9868287398167644	0.989823314070474	0.9870823925650418	0.9878479427329543	0.9894693740481402	0.9896063180347161	0.9870347959863599	0.9896465294451878	0.9878268204748748	0.9898856480488948	0.9903777788311134	0.9900600723062553	0.9890320258493431	0.9892335224648677	0.9898376971309617	0.9894836628864069	0.989997906552611	0.989493109951521	0.9899115234139421	0.9896375141027816	0.9894610905871198	0.9897167904151073	0.9802913723327585	0.9872964059386995	1.0	0.989179302497503	0.9892270742561136	0.9884335704052558	0.9893590696988117	0.9896737202001031	0.9893281818057864	0.9902735341445948	0.9893350540484765	0.9895170484597031
ZeeviD_2015__PNP_Main_114__bin.9	0.9887303519826659	0.9870061407518099	0.9793916045204352	0.9890996769476051	0.9818155019786149	0.9892183775193238	0.9891638253712925	0.986578702233946	0.9885894809549306	0.9891088102392998	0.986772646963677	0.9894735793521833	0.9871432867814979	0.9869454001017849	0.9888245919923563	0.98981269463177	0.9873814895213113	0.9882377453581944	0.9866775134423547	0.9895549350661146	0.9897174391672816	0.9888158797677021	0.9881918568915453	0.9891665560511236	0.9889824025263463	0.9893076545971244	0.9894813997142193	0.9884143783233531	0.9897312050837602	0.9898237241166962	0.989974035816954	0.9891549303751942	0.9803643615157454	0.9871232669092477	0.989179302497503	1.0	0.9894138003047873	0.9883212673086971	0.9890228201639982	0.9906144753313212	0.9895731740533967	0.9886504554025696	0.9884624769075255	0.9898911993033357
ZeeviD_2015__PNP_Main_160__bin.36	0.9898340148010965	0.9874713924225544	0.9804316098115171	0.9895798947452474	0.9833985466298186	0.9902268379674961	0.9904039350974296	0.9892763640529906	0.9889989366753382	0.9901655464838288	0.98856708063784	0.9933551740504497	0.9890748508290581	0.9886548455266769	0.9892381290861998	0.9904560745940798	0.9890050465382914	0.9890965068423976	0.9874574156793582	0.9925999345637907	0.9928110189938715	0.9898866964793657	0.989095900222764	0.9903493652878091	0.9893847718189048	0.9905105221960102	0.9908987457512572	0.9898700547540659	0.991539720259083	0.9907852741923119	0.9901531758068403	0.9907815560933851	0.9803891503885176	0.9884620036962011	0.9892270742561136	0.9894138003047873	1.0	0.9892500424880203	0.989237982372529	0.9915128719321641	0.9899848040006177	0.9890490749451238	0.9890355533852719	0.9906485345934175
BritoIL_2016__WL.44.ST__bin.44	0.9884210347961983	0.9883409224138073	0.9816598245592144	0.9893757537472003	0.9828769514740997	0.9882979166677125	0.988734466142531	0.9876522915160648	0.9884231322847211	0.9889558683479674	0.9870486466560561	0.9887680116482748	0.9871316316417548	0.9914307932705588	0.9892434998764741	0.9882431776021106	0.9871965622274083	0.9889258811344259	0.9893644748583659	0.989196802469056	0.9893757498138583	0.9884838225658937	0.9909751635776771	0.9895534971640716	0.9889327907845334	0.9918472598167751	0.9891200428617156	0.9889558232931727	0.988734488512641	0.9892807398070461	0.9893266517263106	0.9895122391672652	0.9822080594158488	0.9879298636761513	0.9884335704052558	0.9883212673086971	0.9892500424880203	1.0	0.9892615935448249	0.9896194951683773	0.9891357934227477	0.9888069775541876	0.988470277018429	0.9897931537912603
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	0.9884521755861628	0.9871056264627471	0.9799192233213825	0.989784683619738	0.9818688423066612	0.9897783452710205	0.9899211656074267	0.988350738479071	0.9891354105244647	0.9891929975400635	0.9881241024100634	0.9899485421362374	0.9877672773557515	0.9885642650476983	0.9891776227170183	0.9890003960811823	0.9876725910233902	0.9899741848267118	0.9884568728982089	0.9897276012288477	0.9897533936042634	0.9887462160184277	0.9893234752365314	0.9907175584758358	0.9895356130781034	0.9908004566837733	0.9903875875595128	0.999470281863538	0.9899536930951978	0.990127622591419	0.9898316103328567	0.9908012814380096	0.9805600167175027	0.9880409857206499	0.9893590696988117	0.9890228201639982	0.989237982372529	0.9892615935448249	1.0	0.9899829279439873	0.9900624735229134	0.9892359413908699	0.987969662420255	0.9897032662699388
ZeeviD_2015__PNP_Main_366__bin.36	0.9910569357948626	0.9885362217928978	0.9807084038282927	0.99090785818184	0.9826805579744202	0.9911171680980118	0.9905847917817274	0.9881172448329799	0.9905535234419891	0.9908155346632677	0.9873952269084524	0.9916640157010717	0.9889464351567445	0.9883860624693489	0.9907409877411454	0.992248771066957	0.9887872145958374	0.9900736982687764	0.9885969459741151	0.9910782829111713	0.9912682126941975	0.990899532115423	0.9897588485940215	0.9905419093257904	0.9907578076417515	0.9906177739671956	0.9908283208431549	0.9893230141203789	0.9911760409563802	0.9906496435176592	0.9909602917837895	0.9905959287981176	0.9806217695669645	0.9881597634338851	0.9896737202001031	0.9906144753313212	0.9915128719321641	0.9896194951683773	0.9899829279439873	1.0	0.9912685912918034	0.9903286382823588	0.9901262459908855	0.9911216943331426
ZeeviD_2015__PNP_Validation_42__bin.95	0.9897348405173869	0.9881180059659196	0.9787099560805176	0.9900484990260008	0.9811988608777645	0.9901096148894838	0.9903342593253127	0.9880337939582531	0.9894479280122965	0.9904251019767807	0.9877716774044828	0.9903880181280609	0.987654633799382	0.988188104155697	0.9902407103839471	0.9898105785356436	0.9881416379659524	0.9892725238132255	0.9874234851038319	0.9901549718012211	0.9905487394827355	0.9900297511812969	0.9889415095856686	0.9903723852690886	0.9897284593845486	0.9906623579831394	0.9900114791849546	0.9893602581856569	0.9904134229430068	0.9906912812417069	0.9904703314616208	0.990126455770942	0.9793204685440025	0.9870879818416357	0.9893281818057864	0.9895731740533967	0.9899848040006177	0.9891357934227477	0.9900624735229134	0.9912685912918034	1.0	0.9896460298220698	0.9891701497348203	0.9907648300755977
LiSS_2016__FAT_012-22-14-0__bin.25	0.9893428371062122	0.9877129724980838	0.9793207993640582	0.9892626173150719	0.9817312649468459	0.9903308192254019	0.9991057377101309	0.98798936054575	0.9889931726678859	0.9939116391674507	0.9870820098593716	0.9905028249698874	0.988168677379319	0.9882875672251155	0.9901600216880042	0.9897388532269785	0.9872422394085858	0.9897052647904716	0.9872689910789716	0.9898864724888139	0.9913868416568763	0.9936615269136201	0.9884327515750512	0.9901047358005967	0.9897614441520574	0.9906823383667087	0.9893381224483883	0.988747761179436	0.9902795779580715	0.9906692447100875	0.9898739740257146	0.9903563626340403	0.9796616611146723	0.9874682582328395	0.9902735341445948	0.9886504554025696	0.9890490749451238	0.9888069775541876	0.9892359413908699	0.9903286382823588	0.9896460298220698	1.0	0.9882442684611842	0.9901019818254612
ZeeviD_2015__PNP_Main_303__bin.2	0.9881006689018131	0.9873032347967613	0.9797802182510308	0.9882243902241595	0.9806197257305023	0.9888943550708132	0.9894583099998486	0.9875929325723418	0.988723559961959	0.9887423363074657	0.9859994223617886	0.9896436204143018	0.9872058920946927	0.9873090462189564	0.9892190335100076	0.9888577226839703	0.9869650326153445	0.9878809603130759	0.9868507957700967	0.9897253207367345	0.9900225961686769	0.9880904117063116	0.9880009337731209	0.9888226803699239	0.9887369923497483	0.9896547949369562	0.9892471664038417	0.9879615837845556	0.9899910735607137	0.9899047999409613	0.989247605578698	0.9894577976384273	0.9805520065911235	0.9867453320638512	0.9893350540484765	0.9884624769075255	0.9890355533852719	0.988470277018429	0.987969662420255	0.9901262459908855	0.9891701497348203	0.9882442684611842	1.0	0.9896343357068731
ZeeviD_2015__PNP_Validation_77__bin.59	0.9898436405519516	0.9884412701874152	0.9799565347481696	0.9901351065378134	0.9818943212440799	0.9911938196934582	0.9900935942013454	0.9878471127104601	0.9900553667904914	0.9908072240953373	0.9875004375387033	0.9907205945120451	0.9882486915643036	0.9888019876221706	0.9906523292329676	0.9903013267870312	0.9885426751231399	0.9900829573253601	0.987925184934651	0.9903759669429439	0.9908407573480985	0.990385848663816	0.9898152333722964	0.9908065711371824	0.990748454465555	0.9910500328089936	0.9901192113290079	0.989188726808047	0.9908409034040543	0.9908961931468898	0.9906370596229707	0.9902254816454252	0.9805908350943136	0.9881429996758427	0.9895170484597031	0.9898911993033357	0.9906485345934175	0.9897931537912603	0.9897032662699388	0.9911216943331426	0.9907648300755977	0.9901019818254612	0.9896343357068731	1.0
