	ZeeviD_2015__PNP_Main_399__bin.40	ZeeviD_2015__PNP_Main_673__bin.15	FengQ_2015__SID31137__bin.38	ZeeviD_2015__PNP_Main_554__bin.3	SchirmerM_2016__G88838__bin.17	ZeeviD_2015__PNP_Main_297__bin.51	LiSS_2016__FAT_012-22-2-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.9	ZellerG_2014__CCMD46947453ST-21-0__bin.36	ZeeviD_2015__PNP_Main_329__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	ZeeviD_2015__PNP_Main_547__bin.17	HeQ_2017__SZAXPI029551-166__bin.67	BritoIL_2016__W3.16.ST__bin.17	CosteaPI_2017__SID713A055-11-0-0__bin.81	ZeeviD_2015__PNP_Main_332__bin.16	LiJ_2017__H1M511841__bin.27	LeChatelierE_2013__MH0288__bin.31	BritoIL_2016__M2.40.ST__bin.30	SchirmerM_2016__G89030__bin.25	SchirmerM_2016__G89127__bin.19	LeChatelierE_2013__MH0456__bin.68	BritoIL_2016__M1.22.ST__bin.92	BackhedF_2015__SID184_12M__bin.44	ZellerG_2014__CCIS35092938ST-4-0__bin.32	BritoIL_2016__M2.3.ST__bin.65	FengQ_2015__SID31333__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	SchirmerM_2016__G89023__bin.6	VatanenT_2016__G80547__bin.9	ZeeviD_2015__PNP_Main_165__bin.9	SchirmerM_2016__G88746__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	LeChatelierE_2013__MH0448__bin.77	ZeeviD_2015__PNP_Main_114__bin.9	ZeeviD_2015__PNP_Main_160__bin.36	BritoIL_2016__WL.44.ST__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	ZeeviD_2015__PNP_Main_366__bin.36	ZeeviD_2015__PNP_Validation_42__bin.95	LiSS_2016__FAT_012-22-14-0__bin.25	ZeeviD_2015__PNP_Main_303__bin.2	ZeeviD_2015__PNP_Validation_77__bin.59
VatanenT_2016__G80547__bin.9	0.9377659060082545	0.8475401235913339	0.9022447966224582	0.8839155394080784	0.8574034796577362	0.9171708577787733	0.8405037451691602	0.8931726134912272	0.922215023667545	0.836877076578425	0.9151205223444975	0.7257992024135034	0.9103810006258233	0.8563968511417392	0.8996463021058028	0.9230858650616729	0.8849948215501678	0.9269329998281366	0.8684723848577819	0.886150765794272	0.6617182031405408	0.8326120581970576	0.9058464122386787	0.9081708272141442	0.842857722654553	0.424269117047998	0.9015543366448355	0.9177485793710801	0.7922201495061306	1.0	0.8519088612871918	0.7219465559926465	0.8942799549647731	0.9278744906103956	0.7396985926742096	0.902023328327749	0.49214714513839514	0.8238615552585943	0.8357010899547093	0.8663659307605933	0.8753970270136203	0.9090597067499226	0.9140587772845682	0.9102291796002647
ZeeviD_2015__PNP_Main_165__bin.9	0.9194076326743831	0.8201110544491682	0.8975722206762241	0.9056494324115486	0.8533523823979897	0.9104085917850243	0.8086709638018951	0.8694011749882053	0.9023597849923374	0.8194129142184047	0.9238587759511327	0.7133670553261708	0.9040969247655151	0.8327548045407076	0.8545715757952608	0.9272473968423468	0.8550193974690309	0.8990332999131431	0.8396225870777927	0.8458690114946814	0.6097427177937881	0.79428252887429	0.8766879304291942	0.8753489036801709	0.8055637293736844	0.4169117702537227	0.8907914282759665	0.908336806281398	0.7336650498040725	0.7546017116640902	1.0	0.6463003227955435	0.8820498071792605	0.9217008879651365	0.6933784084266813	0.8904590016816614	0.49056534268566065	0.7784307955736223	0.8366005674774947	0.8624353066335749	0.8974932194295134	0.8797050679299766	0.9000052815440216	0.9032509900675905
SchirmerM_2016__G88746__bin.5	0.890875755623063	0.8082531134519535	0.8589028725731294	0.8494173099599778	0.829498779167379	0.8789392126177544	0.8108827255471829	0.8498529302174703	0.8790509944196772	0.8134290492409796	0.878810992315549	0.714847910995384	0.8658837556932006	0.8242039382263077	0.8738153320796236	0.8801753878390167	0.8420599851834317	0.8910943876768235	0.8358736295770264	0.8499115608684789	0.6577339856130245	0.8139654923002064	0.8681950088329542	0.855603665566383	0.815119475020055	0.3677467857252447	0.8605664488017429	0.891604529135598	0.7652647913625544	0.7895082915795426	0.7979237078242878	1.0	0.8523981580112483	0.8893425914966926	0.73047325346414	0.8612590576136557	0.43315557835027596	0.7866468966303266	0.7944699789148837	0.8360073293793261	0.8370906265479587	0.8741276635849957	0.8725934035586065	0.8678602113771956
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	0.8061901894702804	0.7113682865163059	0.8618016123232339	0.7534844468231602	0.7807268974206731	0.7910161204447828	0.6666342613112112	0.760394453318169	0.8144148777516677	0.6911536167164245	0.7884358875722326	0.5786843843818731	0.7839371182788505	0.717213446062157	0.7294295681794741	0.8073323911389123	0.7224875047736922	0.7797275580717908	0.7424345690575547	0.7198201607305631	0.5093240312540943	0.6832275455277822	0.7805620830859377	0.7336433097227217	0.6805065410035765	0.3681690904478768	0.7435663173857171	0.7803157326955402	0.6227082793244075	0.6218964032146113	0.6924892051837419	0.5420450775916619	1.0	0.8240277696474019	0.5853320120310981	0.7701686751018155	0.42108180923629285	0.6716814825345587	0.6965241946049614	0.7431872095713572	0.7415516102325659	0.7796150104394027	0.8012022038429267	0.7759552959410376
Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	0.7208683780412395	0.6302848661448843	0.7270245783010043	0.6991283120805069	0.6738042775988538	0.7037840919626278	0.5758217725871031	0.6774142399280491	0.7367482843364488	0.6085413343430484	0.7168971017770234	0.5000483773654004	0.6900619605743245	0.6310132704167646	0.6472787515347178	0.7122551852593156	0.6312555904739047	0.6848435591530986	0.6565865566377646	0.6253942755280137	0.445926091516112	0.5991997372892444	0.695859446279896	0.6390748168230772	0.5863221158497823	0.3288358268615971	0.6509548536649682	0.6813794509703344	0.5284786719359004	0.5348442667623239	0.5997958619590147	0.4687654067467796	0.683023126113582	1.0	0.5066620686508029	0.7035235762396953	0.3729057294108099	0.581535789286103	0.6085289150790948	0.645874219427599	0.669207417015489	0.7122881107497973	0.7153894608970809	0.6779257403108802
LeChatelierE_2013__MH0448__bin.77	0.9003142478782731	0.8046543299092798	0.8730919652776955	0.8489354151332424	0.8451068550952092	0.8803555672763965	0.8041500704881531	0.8520567757992563	0.8862495821445807	0.8025698172664812	0.8721947028552209	0.7124974439352632	0.8682960924788085	0.828791307165068	0.865050083416561	0.8870639173282389	0.8301284445064825	0.8899545239384155	0.8299687709410594	0.8419005068863088	0.6349579002617101	0.8178340950449172	0.8661853109591179	0.864970761709867	0.8116485471508312	0.37956672835560434	0.8452263527312679	0.8809952916901241	0.7651371827711192	0.7603907572699117	0.8046883249264343	0.6866488690733422	0.8652463273792262	0.903571073536888	1.0	0.8794237947607498	0.43830136170646744	0.7978063942566964	0.7805127169693339	0.8318008963352858	0.8222070904334415	0.8704166604428314	0.8765919068165675	0.8672757268881528
ZeeviD_2015__PNP_Main_114__bin.9	0.7813302616627492	0.6901558278888569	0.7927784830270439	0.7748071567363412	0.7280289830401259	0.7800584946584129	0.6384720779248737	0.7194253467800615	0.7906555594599097	0.6670338452305923	0.787981205668239	0.5592459613945852	0.7326811994749987	0.6852999300196959	0.6985279628114132	0.7929824956506561	0.7135987330021218	0.7492923312118449	0.696528241672824	0.6855774666732463	0.4926371645424736	0.653792233676589	0.7720665650798614	0.6984491397522903	0.6426483753010924	0.3421930893373266	0.7077452928889347	0.7466961381006492	0.5890669105103263	0.5962176192058013	0.6644714334304491	0.5205580805061633	0.7320290876959523	0.8067288397345053	0.5654617226282788	1.0	0.39069907773708934	0.6440075762869768	0.6556339775076082	0.7094681397526216	0.7460072643066337	0.762813797744667	0.8077005492112561	0.7408927075753928
ZeeviD_2015__PNP_Main_160__bin.36	0.5584976189129197	0.47563628770054545	0.5284262029398356	0.5000569896802921	0.5161559503881954	0.5355303617721544	0.4347002259620024	0.4813023930673926	0.5536626477155874	0.4565618001084884	0.503705577168187	0.35695091067013207	0.49771126116082576	0.4662858203019704	0.4828240591294972	0.5364326290462673	0.4557140266162606	0.5214651422828485	0.47349480686738127	0.47199061209412535	0.30142965060750165	0.4675857673889242	0.500908923003198	0.48186480217509225	0.4088056959729511	0.4574324526694466	0.49769337388890916	0.5111574978452077	0.3745690415417331	0.4085839769978003	0.45978899674867635	0.328835447081962	0.5026993141271178	0.5370902982764989	0.35397871165052097	0.4907289853673796	1.0	0.4213126428901838	0.5003681450150254	0.4862172330137474	0.48265724991929926	0.524817133843384	0.5366955303451328	0.5236066231160127
BritoIL_2016__WL.44.ST__bin.44	0.8248633317321988	0.7453422580987255	0.8179426877018313	0.7809593914857073	0.7843795811681629	0.8187174704569887	0.729602066087347	0.792067938009062	0.8201855236645603	0.7423841100915142	0.8240378117273746	0.6371313491741681	0.8118754275756951	0.7910739869705079	0.7810072175817047	0.8181814023027226	0.7539987814742498	0.8148136133863164	0.7972219276411961	0.7635049458421448	0.5586965517384787	0.7353524263426137	0.8186954288649204	0.7985656329991745	0.7322715940021917	0.3701536049439707	0.7800640037928174	0.8192818183897577	0.6626255694944366	0.6838046283184552	0.7294124252197401	0.5970435155091711	0.8016718339644299	0.8373675685004855	0.644159290011208	0.8086893778240789	0.4212073386025214	1.0	0.7257501939036284	0.7602822987301132	0.7634870630410328	0.7981252170369031	0.8192643514677412	0.8052538006150852
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	0.6252325606716004	0.5570991820367259	0.6006348977180492	0.6044435681108572	0.592122662573221	0.609986245473699	0.5349263844985206	0.584672667032778	0.6174845653095395	0.5436226695832268	0.6142862128697144	0.4513465326274009	0.596320910310406	0.5659607242797666	0.5739237925861582	0.6182168871934949	0.5652030470556334	0.6186371892442051	0.5763182315932908	0.5627677412060968	0.3948903321877691	0.5460997371695268	0.5961681816731004	0.5750796978001409	0.5270614562735226	0.30960809294730773	0.5983045928066602	0.6911525672580228	0.4755364220512709	0.497521888370281	0.5622827084634037	0.43250095231674723	0.5962836230454388	0.6284986267846058	0.4520215812723668	0.5905213982664703	0.35880998141304415	0.520559750455725	1.0	0.5640832359141391	0.5953615835573304	0.6133635767853663	0.6198524557840155	0.5961168743965056
ZeeviD_2015__PNP_Main_366__bin.36	0.9065190746659455	0.8173731440347805	0.8951816769034223	0.868102150509297	0.8350082852241633	0.8943095693832281	0.7497412261158699	0.8423986970689322	0.9037320606753299	0.788394928883301	0.8881788684009618	0.6559582458759369	0.8622057954808532	0.7958826470064738	0.8281919804219768	0.9236384925797881	0.821973703789147	0.8722473979692991	0.8110555339094135	0.8202059730648112	0.5693605234104715	0.765322393945279	0.879056810243432	0.8314456591061039	0.7551303721681338	0.4019288537036594	0.8441234508536396	0.8778534559338382	0.6960261332228367	0.701038217446286	0.7878475810672796	0.6185841206695158	0.8647568417463395	0.9066719266116049	0.6547532697950365	0.8685327307912338	0.47389738809676624	0.7412034110715895	0.7666944124707726	1.0	0.8380138328983607	0.8755841924328962	0.8909220945662958	0.8775250472442254
ZeeviD_2015__PNP_Validation_42__bin.95	0.7477983626901326	0.6676937867573123	0.748377160066905	0.7653336341771676	0.6734157056831689	0.7381602418522825	0.6173828875449018	0.7035468507046122	0.7628539615737403	0.645114802988164	0.7678705325099368	0.5390281109132736	0.713803009419355	0.6505293379964128	0.678928341941718	0.7594498481883152	0.686861136045179	0.7157794226087412	0.6619571526439104	0.652994295412295	0.47925959716356586	0.6289630861345328	0.727985507175289	0.6614957497633307	0.6157161473022973	0.3331220886410198	0.6951833921123325	0.7174582620055493	0.5599635717357218	0.5713063652996258	0.6612573637251007	0.4995567458507258	0.6959224215312624	0.757681409649566	0.5219911937777647	0.73658015771411	0.37941672266613036	0.6003270041676682	0.6526548650862555	0.6758881841949075	1.0	0.7465060422195081	0.7626718202523491	0.7135590643102746
LiSS_2016__FAT_012-22-14-0__bin.25	0.7633465554498958	0.656459316783194	0.7396053841989243	0.7324846771854111	0.7131075800424121	0.7452964272362157	0.6336424009543504	0.7021753665297916	0.7702811082998385	0.6450120767513616	0.7388340854478637	0.5311902852347171	0.7027890547556959	0.6524138765518663	0.6765059484011684	0.7576921227314402	0.6589460261515574	0.7246215253161906	0.6834460858760182	0.655019724584915	0.4819916013446535	0.6719333816299968	0.7239566446953044	0.6586568666841445	0.6133475637849486	0.3255203396692971	0.6780190714940578	0.721587832963869	0.557055785748968	0.5628914085199659	0.614956866529016	0.4949432772750753	0.6941732195517718	0.7651556636628625	0.5242969965576992	0.7146011569481266	0.39142977256615064	0.5954227793747392	0.6379534211257052	0.6700231296548237	0.7082743974422417	1.0	0.7669067538281829	0.7051175330850243
ZeeviD_2015__PNP_Main_303__bin.2	0.6211521180896242	0.552283205216424	0.6381830940063643	0.6147622604873453	0.5773353042465021	0.6220021184547013	0.4937945693134258	0.5626189175940257	0.654132686164809	0.530982085285552	0.6076966324526413	0.4281156755828583	0.5778287878707767	0.5366148483683443	0.5601796985368966	0.6356202522658074	0.5561469805726073	0.5898065921858883	0.5597735816563073	0.5386076661673921	0.38786075604209014	0.5252735372176034	0.6095210111983017	0.5441973753217401	0.5040494611586844	0.27542126758318664	0.5524886555416323	0.5836596997353568	0.45822447109759573	0.45930535130117284	0.510561179002876	0.4009476396250229	0.5789285513763033	0.6236369088487907	0.4284920827350474	0.6140316025905876	0.3248396241165447	0.49599082321880733	0.5231840369125751	0.5532568282649293	0.5872203351509141	0.6223543549803954	1.0	0.582483395912596
ZeeviD_2015__PNP_Validation_77__bin.59	0.8642737071096608	0.7735598844171968	0.8288349062995557	0.8122167653661769	0.8033272172597793	0.8541162639946384	0.7172718649629556	0.8316310872327879	0.8442148170122066	0.7473398742359486	0.8368971364323881	0.6265144606685199	0.8234721718653292	0.7596720026661685	0.7860740301262401	0.8497969243840894	0.7666146617298599	0.8337534013792295	0.7905402287484756	0.7690167770855993	0.55208697276333	0.7352571497632311	0.8131477269814065	0.7912953990280205	0.7286646084431113	0.40046767819931073	0.7931716053045036	0.8300793624634225	0.6627527458240403	0.6653002552636686	0.7453336556174487	0.5800495145595512	0.815565956542917	0.8596287872961461	0.6166547641283131	0.8192854082204423	0.4609838455087145	0.7091235703220277	0.7318753639429997	0.7926585143434743	0.7991583989804103	0.8323313227199314	0.8472724875572696	1.0
