	ZeeviD_2015__PNP_Main_399__bin.40	ZeeviD_2015__PNP_Main_673__bin.15	FengQ_2015__SID31137__bin.38	ZeeviD_2015__PNP_Main_554__bin.3	SchirmerM_2016__G88838__bin.17	ZeeviD_2015__PNP_Main_297__bin.51	LiSS_2016__FAT_012-22-2-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.9	ZellerG_2014__CCMD46947453ST-21-0__bin.36	ZeeviD_2015__PNP_Main_329__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	ZeeviD_2015__PNP_Main_547__bin.17	HeQ_2017__SZAXPI029551-166__bin.67	BritoIL_2016__W3.16.ST__bin.17	CosteaPI_2017__SID713A055-11-0-0__bin.81	ZeeviD_2015__PNP_Main_332__bin.16	LiJ_2017__H1M511841__bin.27	LeChatelierE_2013__MH0288__bin.31	BritoIL_2016__M2.40.ST__bin.30	SchirmerM_2016__G89030__bin.25	SchirmerM_2016__G89127__bin.19	LeChatelierE_2013__MH0456__bin.68	BritoIL_2016__M1.22.ST__bin.92	BackhedF_2015__SID184_12M__bin.44	ZellerG_2014__CCIS35092938ST-4-0__bin.32	BritoIL_2016__M2.3.ST__bin.65	FengQ_2015__SID31333__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	SchirmerM_2016__G89023__bin.6	VatanenT_2016__G80547__bin.9	ZeeviD_2015__PNP_Main_165__bin.9	SchirmerM_2016__G88746__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	LeChatelierE_2013__MH0448__bin.77	ZeeviD_2015__PNP_Main_114__bin.9	ZeeviD_2015__PNP_Main_160__bin.36	BritoIL_2016__WL.44.ST__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	ZeeviD_2015__PNP_Main_366__bin.36	ZeeviD_2015__PNP_Validation_42__bin.95	LiSS_2016__FAT_012-22-14-0__bin.25	ZeeviD_2015__PNP_Main_303__bin.2	ZeeviD_2015__PNP_Validation_77__bin.59
VatanenT_2016__G80547__bin.9	0.946499372924048	0.8574240230968383	0.9201601786978566	0.8922947572642352	0.8724467887347797	0.9259298787285716	0.8487060890252439	0.9034743966116353	0.9305015455179978	0.8448444235335617	0.9257304570514353	0.7325008730961619	0.9206151407150419	0.865662443236223	0.9075765706586577	0.9319541169803549	0.8952294626988768	0.9357331076561389	0.8779799886860767	0.8947459402907448	0.6682750676305047	0.8407362367726557	0.9149661960214874	0.9163741731892086	0.8488063009233023	0.428413380092205	0.9098433637927398	0.9270913346270689	0.7995326117074554	1.0	0.859933830083712	0.7282543939159353	0.9111676640255821	0.9382384051076	0.7474439702751468	0.9112969373740775	0.4967243235822146	0.8327884311376406	0.8440337092782689	0.8745432216421624	0.8836224196062574	0.9176218113200362	0.9233804880419647	0.918591862493242
ZeeviD_2015__PNP_Main_165__bin.9	0.928835854493906	0.8298277639673538	0.9165729081646014	0.9135198206582934	0.8688850039212136	0.918987328288793	0.8168893125959499	0.8802469809762336	0.9115163845478887	0.8276791963531605	0.9356339561560834	0.7200932569772969	0.914684423306433	0.8426383930968888	0.8632688141690955	0.9358558697704392	0.8646788532747126	0.909003434778923	0.8502469232786938	0.854006139905882	0.615409947677208	0.8022705313366434	0.8861445571913548	0.8838535210367449	0.8136400534545514	0.42158038887254123	0.8993896931777985	0.9183970380746065	0.7406198224779851	0.761710048559137	1.0	0.6522777879118329	0.8997150185364442	0.9329918526635625	0.7007636935124443	0.8994771271418547	0.49544389158365987	0.7868288943953053	0.8451948379342683	0.8703025880897188	0.9061283219913285	0.8887041088193353	0.9097876774920566	0.9117880068118603
SchirmerM_2016__G88746__bin.5	0.899921862328656	0.8173644262086681	0.8764290536245797	0.857643135501462	0.8440435642175493	0.8876012063667408	0.8186137522301565	0.8598716481897923	0.8875546306159396	0.8216965189831801	0.8892017683442704	0.7220753716196964	0.8761479552697449	0.8332067568811562	0.8815101940619753	0.8889727252403309	0.8521882931576387	0.8989492510619271	0.845268780438623	0.8585713628174274	0.6644156880279498	0.8218625478360359	0.876604945577605	0.8629714013931081	0.8224850190467423	0.37122681623510123	0.868862959894443	0.8996982987248108	0.7729536258948023	0.7964064342481907	0.8053034985512202	1.0	0.8690158379470724	0.8996769286744432	0.7380629090446821	0.8707018801260723	0.4371857506695949	0.7949845039737334	0.8018459339917501	0.843943837315834	0.8454380969915353	0.8826395190313997	0.8818904713685161	0.876426861824542
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	0.8226095997903757	0.7260750912228179	0.8727507895756501	0.7691585339677814	0.7951462352642744	0.8068835943880893	0.6801866687852103	0.7752855852616262	0.8312684501459287	0.7050520297599634	0.8049005957010289	0.5899290427248932	0.7999307291971556	0.730222279831743	0.7434725857661741	0.82378525214851	0.737157722788561	0.795302338481952	0.7560653765850749	0.7336642164036606	0.5191421570677126	0.6965308150539253	0.7956298764833291	0.7477190811095594	0.6937516202677728	0.37450520855111125	0.7584525711036219	0.7958138552755919	0.6344801344717718	0.6336403827873902	0.7063580004292839	0.5526123594722596	1.0	0.8412374525069898	0.5971000342869568	0.7855943211879455	0.4295047625419179	0.6838484739516694	0.710333057365145	0.7578734560416126	0.7572103658111653	0.7958002659329816	0.8170930235799485	0.7913140406481629
Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	0.7298945835546418	0.6386456301664499	0.7427883789192525	0.7080955982951528	0.6868089798787707	0.7129258255128073	0.582737280868586	0.6851979414059126	0.7458796203633183	0.6163305234026588	0.7252827043264961	0.5061375713638344	0.6998945517844316	0.6396417706635613	0.6550612977322136	0.721255685784535	0.6399591839446066	0.6938319292344564	0.6652346966508134	0.6330355887005493	0.4513432011605947	0.6068881281367667	0.7045771919351033	0.6466878256266024	0.5936367734983304	0.3324215283030693	0.6589335087048932	0.6905281162027205	0.534863617708484	0.5408182215440727	0.6071434450980443	0.4742125536808243	0.6972879504546462	1.0	0.51318131576614	0.7127008346611837	0.37725853701648265	0.5886407635479006	0.6158944050638249	0.6536131537912114	0.6779612651821891	0.7213276019874288	0.7249990829962081	0.6860603582004544
LeChatelierE_2013__MH0448__bin.77	0.9101439585961294	0.8151896947711028	0.8914436087049907	0.8577226119916908	0.8603160197397733	0.8895347369841579	0.8121739246886752	0.8635584232698983	0.895481804682144	0.8105261965087117	0.8838359359266037	0.7198228550560635	0.8796591845007445	0.8389867218553451	0.8742565521532495	0.8963806123326711	0.8410326037968313	0.8992650380306377	0.8401966354204385	0.8505027914544768	0.6411269657232362	0.8260449218397897	0.8757909636093643	0.8743848060816055	0.8199814469618498	0.3836008037246177	0.8537657980253016	0.8903501023198509	0.7729349185999616	0.7683528023483346	0.8132591898575351	0.6937831869916522	0.8826419897180525	0.9151973694037635	1.0	0.889043869539486	0.44307457116058474	0.8071421470737759	0.7889074259024518	0.8404799272300603	0.8310761843786715	0.8789658921811976	0.8860414914335132	0.8764636528882115
ZeeviD_2015__PNP_Main_114__bin.9	0.7902359425863436	0.6992416758047321	0.8094601580899119	0.7833458798888926	0.7415130251793307	0.7885604557959953	0.6454664652593991	0.729212322494942	0.7997814812839945	0.6743786308699582	0.798543826780035	0.5651954464117458	0.7422237574687333	0.6943645818188322	0.7064225227286953	0.8011439941631193	0.7227183622290498	0.7582105973297529	0.7059330249077554	0.6928139534036493	0.49775536435627893	0.6611870289038859	0.781292174890484	0.7060986195697785	0.6498076949189927	0.3458914805189472	0.7152689207632854	0.7554484783672102	0.5951786782962694	0.6023472712152429	0.6712008693057377	0.5262654661274463	0.7466908390714644	0.8172523805060639	0.5716473456334841	1.0	0.3948793493851967	0.6516176445749036	0.6629108693355448	0.7161899582734571	0.7538677117235391	0.7715707746617646	0.8171281845095467	0.7484587276832214
ZeeviD_2015__PNP_Main_160__bin.36	0.5642336094351615	0.4816709540654857	0.5389730376414759	0.5053225033528236	0.52486954770993	0.5408158426319415	0.43891205452373266	0.48651965270405634	0.5598212770347396	0.46109643153085095	0.5095310040500112	0.35933865347944877	0.5032088933852037	0.47163661050340605	0.4880766773269261	0.5416016346470633	0.4607802843993038	0.527213612297125	0.4795090900619981	0.47550941286485876	0.3036123137643805	0.4723629169398289	0.5064310982285777	0.4865604190447032	0.4131918214401001	0.4618148342889851	0.5022646118212404	0.5163884849231097	0.37776503945183415	0.41238398232238355	0.46436148263021104	0.3318950025458164	0.5127548728256565	0.5433595790916926	0.3578336267400572	0.49597952364946934	1.0	0.425890952534668	0.505811699440586	0.4903791436073386	0.48754005916943155	0.5306280013178344	0.5426453361642368	0.5285493339279118
BritoIL_2016__WL.44.ST__bin.44	0.8345262825191461	0.7541347739385206	0.8332241650707306	0.7893455934490725	0.798044536492351	0.8284116121761081	0.7379150733298815	0.8019704351550917	0.8297919148945019	0.7506746598628846	0.8348502523346413	0.6443688930754051	0.8224591346803657	0.7979114551817496	0.7894994687144553	0.8279150525359268	0.7637777625288776	0.8239380007444236	0.8057919481648296	0.7718433217095126	0.5646960235720272	0.7439195357125776	0.8261513092913628	0.8069959181466764	0.7404664915815674	0.3731961764075948	0.7886444212938415	0.8284311584936027	0.6701754385964912	0.6912139302861872	0.737281689467238	0.6033715318282669	0.8161935002256144	0.8475981942529668	0.6516970986194893	0.8182454476834494	0.42578450392901773	1.0	0.7336281916121346	0.768257196267901	0.7718728491253023	0.8071597745103544	0.8288204213271118	0.8135576585175158
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	0.6325369867296116	0.564376462965841	0.6129432747346564	0.6106818766889267	0.6030567801521977	0.6162857051663146	0.5403727115686872	0.5915639501949528	0.6242669696580102	0.5495617851471997	0.6216690913332166	0.4559292866409275	0.6037058768607464	0.5725077714117645	0.5802029680066317	0.6250926588534435	0.5722574992893047	0.624902344653051	0.5830484337708074	0.5686087166886761	0.39897850791877104	0.5523153750904962	0.602601875519598	0.5804678567369587	0.5326351566408172	0.3124827919272176	0.6041115623035893	0.6915188773490604	0.48036228903238354	0.502482586101515	0.5680589532539999	0.4365163433065332	0.6081051775306344	0.6361058254341505	0.4568832440278479	0.5970756045533419	0.36271351060792856	0.5262104117379117	1.0	0.5697908721371957	0.6013373897900309	0.6200376989163724	0.6274002931077325	0.6023187906039672
ZeeviD_2015__PNP_Main_366__bin.36	0.914699289137092	0.8268519918797911	0.9127908697518974	0.8760674802823017	0.8497250489470852	0.9023247686239149	0.7568672892376418	0.8525290915364215	0.9123505588421201	0.7957030358342534	0.8995170770491384	0.6614722683188191	0.8718427660282699	0.8052345912467327	0.8359318839833461	0.9308537531234302	0.8312948343745781	0.8809923942980142	0.8204107216922859	0.8275894923815266	0.5743758511765342	0.7723511507886471	0.8881525146172276	0.8393846350953743	0.7621745358389159	0.40573555640338155	0.851937145009465	0.8873274384649286	0.7022225159430255	0.7076550443777446	0.7950344606130538	0.6244565545711854	0.8818454460053543	0.9175357671525629	0.6615849814246368	0.8767615984015822	0.4779538435777248	0.7489781827160534	0.7744521555165159	1.0	0.8453953250009426	0.8841349816476305	0.8998065632273897	0.885385772767946
ZeeviD_2015__PNP_Validation_42__bin.95	0.7555542475388849	0.6757227200860675	0.7646567355500946	0.77302640722156	0.6863192901393528	0.7455338588290308	0.6234085933425222	0.7120675983015403	0.7709894982611554	0.6513514264739304	0.777376543664049	0.5442595235876281	0.7227253181341796	0.6583051700993929	0.685619501220543	0.7672678638289245	0.6951039300995892	0.7235411935325116	0.6703883010988975	0.6594869631613455	0.48383242344423677	0.6352971568622642	0.7361259489252191	0.6679262867205242	0.6221061357427	0.336261982658969	0.7021973045046459	0.7251739253416785	0.5653836658148208	0.5766744657160655	0.6676195568112515	0.5045383273409819	0.7106176618221	0.767592578967419	0.527621878540842	0.7443412746295451	0.38325509758621873	0.606920716204528	0.6592057395771509	0.6818416220714733	1.0	0.7543162097600934	0.7710218716737545	0.7202103290806441
LiSS_2016__FAT_012-22-14-0__bin.25	0.7715692951117468	0.6646255896820952	0.7552227877516765	0.7404350112545705	0.7263775795925396	0.7525731934901889	0.634209550639362	0.7107114657003197	0.7788538177892022	0.6489631988731468	0.7485032429606578	0.5362834631500076	0.7112035332060246	0.6601457897357697	0.6832289060185193	0.7655475181771785	0.6674613381071535	0.7321589073991626	0.6922592444933271	0.6617119667652767	0.48617913925417333	0.6762195812462091	0.7324288309363399	0.6652395881649388	0.6196923181933118	0.3285819551461543	0.6853259326711416	0.729799713632845	0.5625237540469139	0.5681930790984554	0.6212476362299438	0.49976280856991717	0.7085846543815261	0.7748660853485815	0.5294466412359395	0.7228046606797419	0.3957637517510126	0.6021628011237506	0.6448951098852514	0.6765664485043289	0.7156845741801072	1.0	0.7760295488708975	0.7121665707455629
ZeeviD_2015__PNP_Main_303__bin.2	0.6286324234351345	0.5593855927455893	0.6513533158952334	0.6220877227568714	0.5887453506163384	0.628987429511781	0.49905545723649675	0.5696870634023229	0.6615931010989327	0.5370277632376352	0.6163255461113868	0.4325958019146661	0.5853174018691447	0.5435125409043793	0.5662847959457803	0.6427823110291324	0.5634920814761606	0.5970421699381357	0.5672322341489158	0.5441991377632552	0.3917695995455922	0.5316047306951598	0.6169235173397809	0.5503487997647393	0.5097912438380638	0.27830034168705436	0.5584940491162237	0.5907716548041764	0.46285717450915376	0.4639894172940329	0.5161106037797321	0.40521954608066996	0.5904108578482654	0.6320140451482125	0.43311119016920197	0.6211986969010991	0.3284407956869531	0.5017761633813498	0.5295547594355454	0.5587740255397918	0.5936494700212475	0.6297576164539526	1.0	0.5885844648837305
ZeeviD_2015__PNP_Validation_77__bin.59	0.8731416475310473	0.7826058135659638	0.8457874170026844	0.8203090265188554	0.8181402009148474	0.8617045899850211	0.7244485462422771	0.8418621429696284	0.8526945515672897	0.7542737437328557	0.8474903955671285	0.6323825951928395	0.8332641154949075	0.7682751573881802	0.7934913257962798	0.8581195454329045	0.7754998150528656	0.8421045885200933	0.8002025262679866	0.7764897400119392	0.5571904149774218	0.7423946442239728	0.8215146620960919	0.7986376171484448	0.7354688318299512	0.40408421869907085	0.8010869764256494	0.8391516603125423	0.6688790738726466	0.6714126664982	0.7523781271630574	0.5857751848555764	0.8317087284060487	0.869943710149386	0.6231876096406899	0.8276519771031785	0.4653354135308056	0.7164361236545553	0.7394896924017857	0.7997590193773324	0.8066075568300427	0.8406521126089997	0.8561470201537442	1.0
