	FerrettiP_2018__CA_C10042MS2723SA_t0M16__bin.24	HMP_2012__SRS044373__bin.55	HMP_2012__SRS019045__bin.46	CM_cf__CF_TNFC041IS_t2M15__bin.5	CM_cf__CF_TNFC041SA_t1M15__bin.7	HMP_2012__SRS014684__bin.2	LiJ_2017__H3M518112__bin.15	CM_cf__CF_TNFC018SA_t1M16__bin.3	CM_cf__CF_TNFC060SA_t1M16__bin.3	CM_cf__CF_TNFC048SA_t1M16__bin.1	FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	HMP_2012__SRS018591__bin.11	HMP_2012__SRS014470__bin.8	Castro-NallarE_2015__ES_137__bin.11	HMP_2012__SRS015057__bin.45	HMP_2012__SRS018791__bin.39	CM_cf__CF_TNFC034SS_t1M15__bin.6	CM_cf__CF_TNFC060IS_t1M15__bin.6	HMP_2012__SRS017713__bin.25	FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	HMP_2012__SRS015272__bin.25	HMP_2012__SRS019022__bin.34	Castro-NallarE_2015__ES_114__bin.27	FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	HMP_2012__SRS015537__bin.16	CM_cf__CF_TNFC059SA_t1M16__bin.1	CM_cf__CF_TNFC034SA_t1M16__bin.2	FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	CM_cf__CF_TNFC038SA_t1M16__bin.15	HMP_2012__SRS016086__bin.6	CM_cf__CF_TNFC018IS_t3M15__bin.5	FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	HMP_2012__SRS015941__bin.16	HMP_2012__SRS051791__bin.41	BritoIL_2016__WL.15.SA__bin.6	CM_cf__CF_TNFC054IS_t1M15__bin.19	HMP_2012__SRS024637__bin.14	HMP_2012__SRS016319__bin.66	HMP_2012__SRS017076__bin.19	HMP_2012__SRS057791__bin.37
HMP_2012__SRS016086__bin.6	0.9009176385397779	0.879429745227618	0.824974369611392	0.6349779158609543	0.8978263794873624	0.8815478301339025	0.702241423019992	0.8727572945312667	0.8146448955194586	0.9208822057820967	0.8701990880860141	0.8963974713828068	0.8122205098124056	0.5863281299369629	0.8059666206472017	0.8738070438775897	0.5700019998765875	0.885917077236126	0.8693210753537143	0.917751543956767	0.922169858662997	0.8782684785994619	0.7743120684745848	0.5704993669535634	0.6247896969926763	0.8451664321086506	0.6923884994457592	0.8175688786491242	0.50919534333569	0.7916396237258221	1.0	0.8220028057748109	0.7634584631580356	0.6806524207056367	0.8644187756443282	0.8442096138305221	0.5750165603163523	0.728911896143212	0.8533042198882894	0.7754354192269175	0.8073033411321086	0.6427187021172671
CM_cf__CF_TNFC018IS_t3M15__bin.5	0.8879291601604966	0.8581924623959837	0.794357050382464	0.6862541507718458	0.8758184185559268	0.8665446553871089	0.6683230634672781	0.9567664993180875	0.8381087798707332	0.9238852212756705	0.8883584438558694	0.8886228084912933	0.8067618049927856	0.5741548979107782	0.8106741545273062	0.874890053960034	0.4949474235566185	0.8646304824778132	0.7984726147886071	0.9120252554701243	0.9256042090803075	0.8804948313007729	0.6970826003597336	0.48369277864526716	0.5494380398474097	0.8367869566936137	0.742299453481707	0.8186724200976421	0.5337460221769811	0.7578284051153322	0.6829390923645564	1.0	0.7704413159923309	0.7136276263514715	0.8371760915541676	0.8177533206174767	0.5928803144703814	0.6872405767596309	0.8276694651433992	0.7368114165991343	0.7590439882987765	0.621173507204554
FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	0.809935204023538	0.7771123681683321	0.7371552074180222	0.6820770161195031	0.7414611535660346	0.8067630800432259	0.61267216802267	0.8647416217470423	0.80933579827311	0.8524097615052603	0.8950857322095729	0.8334463037719594	0.7771902479477335	0.5137444383095469	0.7896332882883851	0.8319499378035969	0.38459613157708167	0.8115964602834609	0.7502175262803973	0.8563886125797865	0.8989732759565248	0.7493930748225952	0.5448421027755279	0.3823075402665314	0.4330250010204937	0.763864749141174	0.732189700103768	0.6354952402027239	0.42884258831566985	0.6639235080919776	0.5515580252695714	0.6699411980810422	1.0	0.7093483664581994	0.7860094615875444	0.7288978023937559	0.588742665873188	0.541213979259272	0.6598393850397778	0.6763488240690413	0.6308331954771721	0.6341385207353569
FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	0.8459440280577999	0.8232201328584379	0.7877410597962045	0.7429242479033432	0.7890042552348305	0.8504221797304192	0.6361148814330085	0.9181690849015945	0.883311082930019	0.8989034968221966	0.9259847970713679	0.8890487147605626	0.8278425612649788	0.5700082726916961	0.8446857863267763	0.8938637185501489	0.3938928215823133	0.8697267782571866	0.7865707463751245	0.921176604629735	0.9414502722062328	0.7860927135914876	0.561424735843542	0.3847965759973052	0.43829971417107133	0.8184323744606652	0.8009872739251693	0.6646104652026809	0.44147442153079475	0.6926410196711729	0.566910967013261	0.7154057829582551	0.8177927269664981	1.0	0.8152700513699479	0.7668277447255398	0.6308800509241141	0.5463766105741843	0.6948943374168396	0.7286612852889746	0.6592462190826724	0.6782616449281464
HMP_2012__SRS015941__bin.16	0.8424125749720444	0.798413091728508	0.7897124165565383	0.6899355325133001	0.7943092194435973	0.8463036028938361	0.6513879358544271	0.8615045025583681	0.8069618108501915	0.8768356502660025	0.8852890659415132	0.8575044051370676	0.8067352004337366	0.5510699400223645	0.8111101580766493	0.8579544491884382	0.423632289654705	0.8588312408932263	0.7976496052319474	0.8843413261156856	0.9113005531835586	0.798221955372573	0.605021750364271	0.42956439971536037	0.47634833197790655	0.8051960497780489	0.7135946130256515	0.6791228270814272	0.4379008039375148	0.7010209116939445	0.6156152578699468	0.7176180068449053	0.7748313129002744	0.6971034105926603	1.0	0.7636982819965437	0.6035826683270644	0.5884167132594627	0.7175544712141235	0.731118269458846	0.684200912371658	0.6703114940191792
HMP_2012__SRS051791__bin.41	0.8427433746261509	0.8449266081158007	0.7891790454763131	0.6794927398733205	0.8422424620277754	0.8510979416840603	0.6676374318939579	0.8774509139537195	0.8445380761341972	0.8830140368472889	0.8841700324379027	0.9539149114960288	0.7970360882961517	0.5740384962908749	0.8020615913547117	0.8584213177559115	0.4585535767531376	0.8671903942244269	0.8066686319156433	0.9198336540981089	0.9096617964634554	0.8493952906309579	0.6288356238648993	0.45185874151780475	0.5044957893975947	0.835425645821474	0.7400348323439322	0.7271116261418774	0.4701496751691921	0.7292445989536743	0.6412652589159055	0.7476546899424431	0.7663872398868741	0.699351919619058	0.8145618172453987	1.0	0.6008302612199904	0.6105717970959493	0.7395423906463184	0.7291231827094232	0.7025251190443921	0.6343829344103801
BritoIL_2016__WL.15.SA__bin.6	0.8086026680661361	0.7847312359064955	0.7895232028019324	0.6994040561228427	0.7504199110083337	0.8524228549458289	0.6674438119079326	0.8805312838963252	0.8250300638040219	0.8631602284989427	0.8740645842074171	0.860449224094262	0.8002458426354555	0.5525706131051525	0.8117711193838218	0.8426214233895694	0.3357527036375449	0.8388306478206022	0.7749241915046776	0.8854481366054352	0.9038302058090145	0.7725415385651602	0.5223307060538749	0.3274513050567529	0.3724649232232888	0.8038864745857369	0.7455704124459237	0.6134791082872261	0.41996783839495067	0.671219853757309	0.5426534166092519	0.6734425405984136	0.769062977530376	0.7148246476887002	0.7998227744014953	0.7464600484669214	1.0	0.4898730234013563	0.6437611116801913	0.7040115007205491	0.6226175224619064	0.6654365180151295
CM_cf__CF_TNFC054IS_t1M15__bin.19	0.9044600038869425	0.8826593590146676	0.7695725939038034	0.6208220057973972	0.8907431488886571	0.8392441622700945	0.6306571709211678	0.8703382015162078	0.8086386171489202	0.9403939618824507	0.896367959887954	0.8740570600157429	0.7751493809031064	0.565207962679349	0.7883544801514557	0.8633011847670874	0.6742847237907144	0.8607529112674059	0.8130403168983701	0.918375708260203	0.9254427400093196	0.869752158641281	0.8161581250229801	0.6889718136638785	0.7554047635305743	0.8088044500238994	0.6814898245398138	0.9304574961336928	0.574831522053146	0.7751786455281026	0.7357029175330372	0.8348867346456392	0.7561198709054849	0.6621098894172363	0.8339255042707594	0.8112911927735886	0.5239245813095094	1.0	0.8828469527646441	0.7216776584097903	0.8057166568992854	0.5623025106797122
HMP_2012__SRS024637__bin.14	0.9001914203918024	0.8817886901358192	0.8046880810027605	0.6571537668820848	0.9063758676568281	0.8654470256720805	0.6687871021527451	0.8798576127258627	0.8195342541260375	0.9445393317972206	0.9020475045042848	0.8828279722499801	0.8016496025667706	0.5647395264048275	0.8036581730507837	0.8925502283233436	0.5374932115442183	0.8757217323701695	0.8348085139890622	0.9163024804658084	0.9385704902624328	0.8852746285800707	0.7425673830401408	0.5548872819491758	0.6081237739377043	0.8367664639972803	0.7014248101575922	0.8593875672361783	0.5356421269849008	0.7683494537675696	0.7172890172940792	0.8374107814114113	0.7677551318850878	0.701325444038439	0.8469543034591284	0.8184006054458882	0.5734200005874475	0.7352724100283538	1.0	0.7538070034990624	0.8749574256800798	0.6260971675656489
HMP_2012__SRS016319__bin.66	0.8100646532699577	0.784541630058646	0.773411409379671	0.6690644796842516	0.7728835429494285	0.8236381075721877	0.6508723422280703	0.8399409453133933	0.792156888301449	0.8559564483535129	0.8477132008670991	0.8525599744538714	0.7925798923768623	0.5644906444413769	0.7806789037677577	0.8407283016386372	0.41527210596192843	0.8436419347519176	0.7743753136243451	0.8708480876246425	0.8867190346501952	0.7614132601706116	0.6027369667053136	0.4203694828034625	0.47010623089742626	0.8149191286116048	0.7032537544573907	0.6602157557761681	0.4331449168121607	0.684949645334188	0.6179325290726435	0.7067130272813931	0.746037002785073	0.6971587041382713	0.8180839574223293	0.7649074871128906	0.5944741686103724	0.5697853046962339	0.7146037713716292	1.0	0.6756020846873116	0.6229605901203072
HMP_2012__SRS017076__bin.19	0.9118404209305595	0.8983648042426702	0.826736785884135	0.6656475702117096	0.9064691435755554	0.8838539469975669	0.6891009147651941	0.8889749907675915	0.829868069051016	0.9412590112679107	0.90329817282396	0.9022508241900539	0.8152031701635465	0.5727752586251549	0.823368722550822	0.9052731346667016	0.5625607505931276	0.8880561222808119	0.8527025563513253	0.9300267521227813	0.9495375723709834	0.8974990767591522	0.7340393687386949	0.5855909851332999	0.6051764718544395	0.8532427111059988	0.7192843319469585	0.8427073390416188	0.5065017008484398	0.7751509978064202	0.7304466333156421	0.8266278131939021	0.7900607489114503	0.7161597754893514	0.8692610238993254	0.8368086876795611	0.5969402890197906	0.7222817535992939	0.9417776405529086	0.7670917274256682	1.0	0.64610042573343
HMP_2012__SRS057791__bin.37	0.8121361057103005	0.7910738249714696	0.7874137484678135	0.7094875364554715	0.7298068388351157	0.8593380161883427	0.6257594889893909	0.8746354452850923	0.8266925377234878	0.877267239739634	0.9082953368696902	0.8645956612705524	0.8096390379982248	0.5378350997506235	0.8246392757512997	0.8715585242402468	0.36096860602730463	0.8493596517181623	0.8020916987193033	0.8770380721924004	0.9086394184031447	0.7509483705989264	0.5378027389154233	0.3542659505896276	0.40842742191132336	0.7912177976668499	0.7496638435690436	0.5885643412654804	0.3988783338264508	0.6924987584006087	0.5709441967116108	0.6641665169702862	0.7797422492497569	0.7234033560167379	0.8361115220423517	0.7418853554672641	0.6263789678346506	0.49489755484170933	0.6616436926750919	0.6944450314890739	0.6343384124434676	1.0
