	FerrettiP_2018__CA_C10042MS2723SA_t0M16__bin.24	HMP_2012__SRS044373__bin.55	HMP_2012__SRS019045__bin.46	CM_cf__CF_TNFC041IS_t2M15__bin.5	CM_cf__CF_TNFC041SA_t1M15__bin.7	HMP_2012__SRS014684__bin.2	LiJ_2017__H3M518112__bin.15	CM_cf__CF_TNFC018SA_t1M16__bin.3	CM_cf__CF_TNFC060SA_t1M16__bin.3	CM_cf__CF_TNFC048SA_t1M16__bin.1	FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	HMP_2012__SRS018591__bin.11	HMP_2012__SRS014470__bin.8	Castro-NallarE_2015__ES_137__bin.11	HMP_2012__SRS015057__bin.45	HMP_2012__SRS018791__bin.39	CM_cf__CF_TNFC034SS_t1M15__bin.6	CM_cf__CF_TNFC060IS_t1M15__bin.6	HMP_2012__SRS017713__bin.25	FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	HMP_2012__SRS015272__bin.25	HMP_2012__SRS019022__bin.34	Castro-NallarE_2015__ES_114__bin.27	FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	HMP_2012__SRS015537__bin.16	CM_cf__CF_TNFC059SA_t1M16__bin.1	CM_cf__CF_TNFC034SA_t1M16__bin.2	FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	CM_cf__CF_TNFC038SA_t1M16__bin.15	HMP_2012__SRS016086__bin.6	CM_cf__CF_TNFC018IS_t3M15__bin.5	FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	HMP_2012__SRS015941__bin.16	HMP_2012__SRS051791__bin.41	BritoIL_2016__WL.15.SA__bin.6	CM_cf__CF_TNFC054IS_t1M15__bin.19	HMP_2012__SRS024637__bin.14	HMP_2012__SRS016319__bin.66	HMP_2012__SRS017076__bin.19	HMP_2012__SRS057791__bin.37
HMP_2012__SRS016086__bin.6	0.9773890726487144	0.9778466650960358	0.9720830081110653	0.9757139087252401	0.9758070511121597	0.9699475007648299	0.9597777999061127	0.9723074858824913	0.970989026179792	0.9757892730085804	0.9777451442280384	0.9684368037294	0.9799164943783943	0.9729216269229346	0.9789622255594015	0.9785620085721993	0.9698838846461828	0.970498169166417	0.9757650304460046	0.9698383854096695	0.9796448812479861	0.9705733259609862	0.9772958872488763	0.9761511327194298	0.9750967968003973	0.9704548888579675	0.9724040720438528	0.9707023371221717	0.9779720334638895	0.9789675075250667	1.0	0.9726313233765023	0.9752733033161087	0.9767936113348661	0.9801345549663191	0.9700037671475689	0.970041337861769	0.9768181206816676	0.9789232539316336	0.9791335954932772	0.979194075906951	0.9778529335248674
CM_cf__CF_TNFC018IS_t3M15__bin.5	0.973572980927929	0.9732839426954651	0.974974508265387	0.9736891690204907	0.9739178873303286	0.9736826032700505	0.9631595579431806	0.9995605496162714	0.9721664567400765	0.9728195512439034	0.97359991335134	0.9717687952479442	0.9734510899944103	0.973590166303922	0.9733216852709361	0.9736693407023984	0.9786274682220985	0.9717516320631333	0.9725722333737598	0.9718779784001811	0.9733103493517569	0.9735259669527032	0.9744506324742046	0.9724358114652719	0.9738422631429134	0.9715917607428269	0.9729779838900984	0.9780201859802037	0.9713481510457942	0.9749962252755549	0.9726313233765023	1.0	0.9710814802358325	0.9773186178847346	0.9728501363414832	0.9728454518667007	0.9741062784282922	0.9737063424205218	0.9739025964398161	0.9735157492010329	0.9744607999010373	0.9737314762368137
FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	0.9769315636821132	0.9759213792359163	0.9683263473455246	0.9737978407948525	0.9753534237361423	0.9677923784917416	0.9573365448769864	0.9691488298683053	0.9682745919784299	0.9745017131488781	0.9941728042723224	0.9672014151366769	0.9762924680108896	0.9727451714206681	0.975996643500001	0.9758156676221376	0.9712263587929556	0.968148597591331	0.9724768853737329	0.9675597313220718	0.9778364593952742	0.9674053900016848	0.9763414925235228	0.9746171277564405	0.9745243871335826	0.9673289435469664	0.9686494559965438	0.9705638195423099	0.9757122274728619	0.9794711694650682	0.9752733033161087	0.9710814802358325	1.0	0.9800138020079695	0.9772526178788387	0.9691687150869907	0.9674961362715616	0.9798583971317688	0.9770466979327633	0.9762627977616418	0.9774404741594895	0.9748852886218368
FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	0.9778905076207172	0.9784182351010388	0.9730428450797303	0.9766260046788691	0.9780533560127602	0.9725897016989626	0.9610417432613086	0.9757599686766888	0.9742475816343535	0.9767776724382132	0.982990829535587	0.9736575488127078	0.9782153934406917	0.9758614913930368	0.9773846789869678	0.9790629109675214	0.9767316881425887	0.974021326894258	0.9765246450099208	0.9734388659432238	0.9787448943134964	0.971990337535459	0.9788431247442703	0.9779829970192849	0.978340133572171	0.972951267377955	0.9746401107884637	0.9764048429339613	0.9777089061525065	0.9803162372638343	0.9767936113348661	0.9773186178847346	0.9800138020079695	1.0	0.9778796127465361	0.9747088403751841	0.9715878260786641	0.9815377393436259	0.9791692660730568	0.9774800143537808	0.9793667629183106	0.9776307698074745
HMP_2012__SRS015941__bin.16	0.9803585457301387	0.9800164422911325	0.9717789644316571	0.9763620233892188	0.9774603875791711	0.9717529546228296	0.9600476637505004	0.9713686512999027	0.9707793944921872	0.9774951290010512	0.9802645464181526	0.9702515352896457	0.9806961039496008	0.9756382891965388	0.980203303245852	0.979354894078924	0.9723160978834532	0.9710384643244334	0.9774499117616526	0.9697963975618338	0.9802618015142661	0.9698508367155129	0.9811903181571904	0.9795226499219468	0.9779332639116852	0.9702347534055704	0.9717537465436625	0.9718785612103872	0.9767661307275686	0.9801232093048046	0.9801345549663191	0.9728501363414832	0.9772526178788387	0.9778796127465361	1.0	0.9713641524605333	0.9701802850655473	0.9796833898687579	0.9809009029874728	0.9791799476254532	0.9815837168001774	0.9890031771029851
HMP_2012__SRS051791__bin.41	0.9722413692008001	0.971649988342816	0.9699745472894981	0.9724216631052864	0.9727757467444583	0.9697623495179492	0.9597744727142834	0.9716405104833182	0.9754468653546615	0.9712304261675974	0.9713326401417486	0.9972399941670893	0.9716872405317765	0.9749362424121517	0.9713345630049399	0.9722218668931676	0.972160264353573	0.9751710018028934	0.9730242829817496	0.9746035317150694	0.9715120437819731	0.9696510606914318	0.9732214260056059	0.9716945272604728	0.9723895762650061	0.9755741289805221	0.9759736052253313	0.971227791736976	0.9718629651809593	0.9732150191843468	0.9700037671475689	0.9728454518667007	0.9691687150869907	0.9747088403751841	0.9713641524605333	1.0	0.9696738531085805	0.9736080231321517	0.9716443768433158	0.9720412815717594	0.9722891773430123	0.9691678414469381
BritoIL_2016__WL.15.SA__bin.6	0.9706661658238808	0.9704554328303818	0.9712033141303644	0.969767661310642	0.9701545335557412	0.9712446170092515	0.9621057507347454	0.972362176966673	0.9701156878613957	0.9703820907483275	0.969339664848807	0.9689201328235916	0.9705803014895781	0.9721937622977734	0.970118005329273	0.9696663867717349	0.9751221579678783	0.9698040173164949	0.9693128723228734	0.9696555963197019	0.9699095841957179	0.9704495017776658	0.9714443416501057	0.9708626987626996	0.9714214088744046	0.9694841798339209	0.9697520279537766	0.9734882643847848	0.9700248590939882	0.9713772526833191	0.970041337861769	0.9741062784282922	0.9674961362715616	0.9715878260786641	0.9701802850655473	0.9696738531085805	1.0	0.9720382234770333	0.9712844865092026	0.9706398163634271	0.9714429587139644	0.9687214014903909
CM_cf__CF_TNFC054IS_t1M15__bin.19	0.9851952295830585	0.9802849790157574	0.9730324627517059	0.9796306207314647	0.9807090797033081	0.971405865263103	0.96077259076947	0.9735427130616959	0.9724089826686506	0.9791838884140157	0.9843468286589164	0.9718059336520886	0.9818330434452016	0.9768368359281282	0.98098560381259	0.9816509925784856	0.9723171110421011	0.9719703061489929	0.9781955538863771	0.9716543359640772	0.9813135347774333	0.9713478814695629	0.9789162563349783	0.9820619696857876	0.9808660084708688	0.9716255733117951	0.9735860100188779	0.9717508191376896	0.9801540489015699	0.9828294658087742	0.9768181206816676	0.9737063424205218	0.9798583971317688	0.9815377393436259	0.9796833898687579	0.9736080231321517	0.9720382234770333	1.0	0.9810566358059435	0.9815729768292049	0.9815465030499873	0.9781887057465953
HMP_2012__SRS024637__bin.14	0.9803906221286293	0.9816121812776929	0.9723411790736293	0.9789744945648733	0.9787616699127144	0.9708725408129356	0.961055930742151	0.9735160928751853	0.9720772015083308	0.9797045195850413	0.9805267544839888	0.9704726194532685	0.9807782587885563	0.9755787905450266	0.9804342837276643	0.9848209341886512	0.9719511891927322	0.9720101745869782	0.9782270082640997	0.9712631723984431	0.9820338803509788	0.971320468022315	0.9800454797770056	0.9789113223751884	0.9779817546455101	0.9705700281106973	0.972735364292592	0.9728872148321926	0.9770517592207333	0.9818424444540276	0.9789232539316336	0.9739025964398161	0.9770466979327633	0.9791692660730568	0.9809009029874728	0.9716443768433158	0.9712844865092026	0.9810566358059435	1.0	0.9794750197933373	0.9955323748169006	0.9787131155148076
HMP_2012__SRS016319__bin.66	0.9800391204282748	0.9795458395252316	0.9712059373619032	0.9770863182375049	0.977320945368897	0.9706848146278488	0.9612625098652723	0.9721091635148885	0.9721712867299026	0.9776766652162939	0.9795790668491354	0.9709201435742429	0.9789153188275995	0.9774387266467791	0.9781656438848734	0.9793750470160589	0.9719231057213137	0.9718976699807055	0.976010591271311	0.971420980945338	0.9801233735192231	0.9697802467291299	0.9781257691361063	0.9805656591341264	0.9787730321667074	0.971686310799976	0.9730115429446394	0.972512291712846	0.9788660359725908	0.9802698795589339	0.9791335954932772	0.9735157492010329	0.9762627977616418	0.9774800143537808	0.9791799476254532	0.9720412815717594	0.9706398163634271	0.9815729768292049	0.9794750197933373	1.0	0.9798684649199688	0.9780533472482273
HMP_2012__SRS017076__bin.19	0.9806326157977435	0.9822311001346642	0.973000617508748	0.9785483736991373	0.9788086656759218	0.9721685189665594	0.9617984553766076	0.9741254828944255	0.9721542787077984	0.9801598475774196	0.9815846835559623	0.9707022613601741	0.9820778829276356	0.976036221916552	0.9814861143853268	0.985342020736428	0.9724952963037902	0.972523615223062	0.9776736581095724	0.9715250602377468	0.982268148844006	0.9720202995982917	0.980220974623849	0.9793652293652294	0.9789106941561013	0.9717061930144157	0.9730674169982128	0.9737650890379548	0.9775352958359027	0.9819033287718156	0.979194075906951	0.9744607999010373	0.9774404741594895	0.9793667629183106	0.9815837168001774	0.9722891773430123	0.9714429587139644	0.9815465030499873	0.9955323748169006	0.9798684649199688	1.0	0.9792277303428062
HMP_2012__SRS057791__bin.37	0.9798057785193082	0.9790751374215828	0.9706710369060528	0.975133522861365	0.9763893625781734	0.9696746807841524	0.9598673320325876	0.9714873817231395	0.9693653843324296	0.9765704606508132	0.9784861243719576	0.9684365794803739	0.9806625016998504	0.9744265629673946	0.9801951207258466	0.9788286480789357	0.9706291321928792	0.9691240899013907	0.976359317155915	0.9687672344113382	0.9780266728084785	0.9698792457400793	0.9813202479064964	0.9769593058833814	0.97500492680735	0.9686517385380998	0.9701134867057576	0.9718697688620861	0.9763420071224541	0.9792168618441942	0.9778529335248674	0.9737314762368137	0.9748852886218368	0.9776307698074745	0.9890031771029851	0.9691678414469381	0.9687214014903909	0.9781887057465953	0.9787131155148076	0.9780533472482273	0.9792277303428062	1.0
