	FerrettiP_2018__CA_C10042MS2723SA_t0M16__bin.24	HMP_2012__SRS044373__bin.55	HMP_2012__SRS019045__bin.46	CM_cf__CF_TNFC041IS_t2M15__bin.5	CM_cf__CF_TNFC041SA_t1M15__bin.7	HMP_2012__SRS014684__bin.2	LiJ_2017__H3M518112__bin.15	CM_cf__CF_TNFC018SA_t1M16__bin.3	CM_cf__CF_TNFC060SA_t1M16__bin.3	CM_cf__CF_TNFC048SA_t1M16__bin.1	FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	HMP_2012__SRS018591__bin.11	HMP_2012__SRS014470__bin.8	Castro-NallarE_2015__ES_137__bin.11	HMP_2012__SRS015057__bin.45	HMP_2012__SRS018791__bin.39	CM_cf__CF_TNFC034SS_t1M15__bin.6	CM_cf__CF_TNFC060IS_t1M15__bin.6	HMP_2012__SRS017713__bin.25	FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	HMP_2012__SRS015272__bin.25	HMP_2012__SRS019022__bin.34	Castro-NallarE_2015__ES_114__bin.27	FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	HMP_2012__SRS015537__bin.16	CM_cf__CF_TNFC059SA_t1M16__bin.1	CM_cf__CF_TNFC034SA_t1M16__bin.2	FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	CM_cf__CF_TNFC038SA_t1M16__bin.15	HMP_2012__SRS016086__bin.6	CM_cf__CF_TNFC018IS_t3M15__bin.5	FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	HMP_2012__SRS015941__bin.16	HMP_2012__SRS051791__bin.41	BritoIL_2016__WL.15.SA__bin.6	CM_cf__CF_TNFC054IS_t1M15__bin.19	HMP_2012__SRS024637__bin.14	HMP_2012__SRS016319__bin.66	HMP_2012__SRS017076__bin.19	HMP_2012__SRS057791__bin.37
HMP_2012__SRS016086__bin.6	0.921759475065851	0.8993534227999314	0.8486665878611208	0.650782888490896	0.9200859723898079	0.908861386249027	0.7316708336957645	0.8976144966518794	0.8389846574523654	0.9437306099326213	0.8900060442366754	0.9256127688774596	0.828867066195915	0.6026468255118829	0.8232867414129834	0.8929501004770709	0.587701279400602	0.9128477573502899	0.8909123080137062	0.9462932770691475	0.9413307580275715	0.9048965751555852	0.79230054948282	0.584437540285618	0.6407463331259112	0.8708971862702897	0.7120378445047629	0.8422446793246215	0.5206645240479584	0.808647496102471	1.0	0.8451329769241006	0.7828148894900909	0.6968231700199913	0.8819388840688641	0.8703158095076661	0.5927753157240111	0.7462104569011726	0.8716763203460307	0.7919607934975016	0.8244569294236861	0.6572754246392231
CM_cf__CF_TNFC018IS_t3M15__bin.5	0.9120314322139427	0.8817493279702726	0.814746481726721	0.7047979710631905	0.8992733678572135	0.8899662502717768	0.6938861354337557	0.9571871355721148	0.8621041942561224	0.9496984513667899	0.9124471270729152	0.9144385092799399	0.8287646018223865	0.589729557448659	0.8328943727393118	0.898549453481707	0.5057567252386694	0.8897648884232997	0.8209905520526555	0.9384153934338743	0.9509856847785266	0.9044389787124701	0.715359585318127	0.4974032968987805	0.5641961338525092	0.8612536566323404	0.7629149536497144	0.8370710869092562	0.5494899244954836	0.7772629118652779	0.7021561777320974	1.0	0.7933848309054612	0.7301893295515189	0.8605396250469433	0.8405788597236772	0.6086402763228115	0.7057986035617576	0.8498482991718221	0.7568561856383295	0.7789374271144229	0.637931013183642
FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	0.8290603294368379	0.7962858327550536	0.7612673242226524	0.7004297889619109	0.7601974171842539	0.8336117311654467	0.6399757444769809	0.8922691697048732	0.8358535946083561	0.8747134561219951	0.9003321438315992	0.8617091442677259	0.7960629354553872	0.5281387699506511	0.8090532826595569	0.8525687436756249	0.3959902118544841	0.8382974083757823	0.7714502396548798	0.885101544490301	0.9193493117575908	0.7746422364064873	0.5580446052408258	0.39226433578753106	0.4443449612319829	0.7896639030982188	0.7558871742208262	0.6547691428497769	0.4395174891129439	0.6778387448142809	0.5655420110385188	0.689891849155998	1.0	0.7238146697575092	0.8043053016257001	0.7520855667821794	0.6085219814334606	0.5523389714712941	0.675340683752237	0.6927938108670759	0.6453929545117636	0.6504750129441564
FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	0.8650702931108788	0.8413785672886872	0.8095646186388202	0.7607049621289054	0.8067088062060049	0.8743894555379974	0.6619014063575883	0.9409784315570989	0.9066597645007406	0.920274410632638	0.9420075643115089	0.9131020612377334	0.8462784033209656	0.5841077629551839	0.8642306396722627	0.9129788377611223	0.4032763822082638	0.892923752532583	0.8054796675071457	0.946311717004592	0.9618954619084654	0.8087453992440642	0.573559461829206	0.3934593721670985	0.4480034081508305	0.8411853726921915	0.8218287602355984	0.6806710044632905	0.4515397361655331	0.7065485537650654	0.580379478770886	0.7320087532013335	0.8344706220370637	1.0	0.8337120855604377	0.7867249305242509	0.6493288964625574	0.5566536962089276	0.7096774393294661	0.7454487811402444	0.6731351767730558	0.6937809916331878
HMP_2012__SRS015941__bin.16	0.8592902858256244	0.8146935676527397	0.812646131950798	0.7066390498458202	0.812625482870794	0.870904069668937	0.6784954127274575	0.8868975763274711	0.8312514824980516	0.8970230380197215	0.9031123987665616	0.8837959786181424	0.8226148724204534	0.5648301692589204	0.8274917615465419	0.876040395954051	0.435693999695029	0.8844461599064756	0.8160516417606994	0.9118834925959811	0.9296501728169158	0.8230357959743825	0.616620179763478	0.4385446316627698	0.48709697231540783	0.8298981735624005	0.734336878621531	0.6987733387550404	0.4483169411405916	0.7152375385449493	0.6280925968283013	0.7376449671309003	0.7928669606248517	0.712872424689099	1.0	0.7862121327640541	0.6221345430517434	0.6006192606146861	0.7315259564230288	0.7466638499203687	0.6970377571075193	0.6777647529734675
HMP_2012__SRS051791__bin.41	0.8668046858764107	0.8695791882392273	0.8136079938196308	0.6987634743794783	0.8658135904872913	0.8776355795903247	0.695619076016734	0.9030612705899361	0.8657960839590505	0.9091704842192766	0.9102649245976887	0.956555008900093	0.8202599098244377	0.5887959348711971	0.8257315469897807	0.8829479638213475	0.4716851671139302	0.8892700794231655	0.8290323746532577	0.9438029148934248	0.9363360982353419	0.8759803655814878	0.6461382857607546	0.4650213918480569	0.5188206473123526	0.8563425587089896	0.7582529162487689	0.7486519973254543	0.4837612832398146	0.7493149864917369	0.6610956375990531	0.7685236010589755	0.7907676217324913	0.7174982832307789	0.8385751267246754	1.0	0.6196209780163183	0.6271228077308829	0.7611245516069863	0.750094874088531	0.7225475048114717	0.6545645731117797
BritoIL_2016__WL.15.SA__bin.6	0.8330388928100851	0.8086216114198955	0.8129329784143992	0.721207856299928	0.7735055447898059	0.8776603133932317	0.6937322756861353	0.9055589622409848	0.8504450284922073	0.8895055223384237	0.9017113566107393	0.888049690521728	0.8245024563215375	0.5683749829860619	0.8367756447405532	0.8689807493429462	0.3443186075652739	0.8649486214149703	0.7994572378345081	0.913157351915594	0.9318705790071157	0.7960656759058782	0.5376846450787272	0.3372786960237199	0.3834226009645675	0.8291898839684502	0.7688258348055359	0.6301864446973343	0.4329454389315387	0.6909981182935265	0.5594126718407748	0.6913440099010596	0.7949003088468268	0.735728287759366	0.8244063363413509	0.7698052763554671	1.0	0.5039647737812758	0.6627935693628438	0.7253066367689093	0.640920310221974	0.6869224908124735
CM_cf__CF_TNFC054IS_t1M15__bin.19	0.9180515462602435	0.9004109803874486	0.7909012529011373	0.6337307069207837	0.908264405136467	0.8639480080170066	0.6564062890429492	0.8939907718882512	0.8315828335210521	0.9603854526299518	0.9106220833861722	0.8994152327625731	0.7894920486513135	0.5786104105526737	0.8036351166495456	0.8794379991400703	0.6934823177883147	0.8855753162643031	0.8311633738961046	0.9451670972568541	0.9430652968821168	0.8954074798880741	0.8337364097707829	0.7015563527873054	0.7701406277787324	0.832424003895947	0.6999790645375026	0.9575062637553117	0.5864705886766912	0.7887214135264098	0.7531626430308547	0.857431751517821	0.7716623882785422	0.6745638632906795	0.8512193968935976	0.8332831832708396	0.5389958631826255	1.0	0.8998939720125132	0.7352256790330968	0.820864477022392	0.5748405265531449
HMP_2012__SRS024637__bin.14	0.9181966861711734	0.8983065888486217	0.8275779102242737	0.6712675054666989	0.9260434848635403	0.8914115800900294	0.6958878050274256	0.9037935984471388	0.8430752751472838	0.9641063329964884	0.9199621533825414	0.9096886965727438	0.8173606983875816	0.5788763879228294	0.8196961146597523	0.9063071238008104	0.5530043252384318	0.9009388535899604	0.8533893533265464	0.9434131824468188	0.9557414556074051	0.9114135424146467	0.7576866567550525	0.5668412135665375	0.6218150502798813	0.8621391963093299	0.7210849280345569	0.883337301728658	0.5482228775803163	0.7825588088064629	0.7327326370205662	0.8598506508480804	0.7857916448717396	0.7162453605708989	0.8634453295736694	0.8422840958589326	0.5903728604255994	0.7494698911284804	1.0	0.7696030917236772	0.8788839497469914	0.639714700498643
HMP_2012__SRS016319__bin.66	0.826563589539121	0.8009238551193268	0.7963413109690171	0.6847547316915956	0.7908185602813392	0.8485124060459961	0.6771015571171028	0.8640397363156108	0.8148326319799375	0.8755005400115052	0.8653851736479125	0.8780948465188364	0.809651128277467	0.5775202363609326	0.7981050128352707	0.8584334512096791	0.42726847784293986	0.8680357622100956	0.7934087196898918	0.8964682714359092	0.904701447396718	0.785139997168124	0.616216222621002	0.42870100424959134	0.48030157702317694	0.8386648237749619	0.7227599297836933	0.6788765153943269	0.4424966245578156	0.6987357865594899	0.6311013450226224	0.7259389772188015	0.7641764128424985	0.7132204177076378	0.8354786670276617	0.7869084385758389	0.6124559889142125	0.5804818573315078	0.72957835261833	1.0	0.6894824242991551	0.6369392752174708
HMP_2012__SRS017076__bin.19	0.929849166997957	0.9146165338477921	0.8496775551909679	0.6802398206390239	0.9260943178814095	0.9091571366013033	0.7164712221287209	0.9125877583308613	0.853638241611289	0.9603117426145777	0.9202447714970493	0.9294825613425436	0.8300799603931358	0.5868381170326333	0.8389000215927368	0.9187400066325353	0.5784714360380758	0.9131460752005737	0.8721750343566677	0.9572853961123656	0.966678572942081	0.9233336763955063	0.7488509098883299	0.5979291152830162	0.6182141797686147	0.8780871391372727	0.739192700713233	0.8654113281820194	0.5181415985755521	0.7894371829617836	0.745967169622719	0.8482925257515248	0.8082955124104423	0.731247784390133	0.8855699305332734	0.8606582354092631	0.6144882555019436	0.7358609616099975	0.9460040319895386	0.7828517345828868	1.0	0.6598060958784779
HMP_2012__SRS057791__bin.37	0.8288745826112685	0.8079807103005199	0.8112055665919946	0.7275798850331797	0.7474547212477282	0.8862126991842428	0.6519228940360962	0.9003055127012976	0.8528182985333277	0.898314330698677	0.9282659347394226	0.8927746840525804	0.8256041569804303	0.5519503677247559	0.8413011433281203	0.8904097013821379	0.3718913785451625	0.8764199141975569	0.8215128228158417	0.9053135170548205	0.9290538220127647	0.7742699659748933	0.5480399900672048	0.362620989898136	0.41889780316158753	0.816823803837863	0.7727589130986094	0.605600009510123	0.4085436567479606	0.7071965214083435	0.5838753222875016	0.6820838528678305	0.7998297423813348	0.7399555930090029	0.8454083276977049	0.7654869711314933	0.646603829409527	0.5059325996449554	0.6760343579610296	0.7100277642757513	0.6477945760598504	1.0
