	LiJ_2014__MH0354__bin.30	KarlssonFH_2013__S378__bin.10	XieH_2016__YSZC12003_37192R1__bin.46	ZeeviD_2015__PNP_Main_449__bin.40	LiJ_2014__O2.UC44-1__bin.35	ZeeviD_2015__PNP_Validation_9__bin.68	ZeeviD_2015__PNP_DietIntervention_27__bin.7	SchirmerM_2016__G89100__bin.16	NielsenHB_2014__O2_UC44_2__bin.59	BritoIL_2016__M1.16.ST__bin.6	LeChatelierE_2013__MH0276__bin.40	LeChatelierE_2013__MH0431__bin.40	SchirmerM_2016__G88821__bin.18	ChengpingW_2017__AS9raw__bin.41	BackhedF_2015__SID566_M__bin.44	ZellerG_2014__CCIS74726977ST-3-0__bin.44	BritoIL_2016__W1.2.ST__bin.63	CosteaPI_2017__SID713A077-11-0-0__bin.12	ZeeviD_2015__PNP_Main_429__bin.15	ZeeviD_2015__PNP_Main_33__bin.23	SchirmerM_2016__G88815__bin.7	SchirmerM_2016__G89006__bin.4	CosteaPI_2017__SID713B016-11-90-0__bin.98	FengQ_2015__SID530026__bin.5	ZeeviD_2015__PNP_Main_268__bin.20	ZeeviD_2015__PNP_Main_739__bin.6	SchirmerM_2016__G89002__bin.2	YuJ_2015__SZAXPI017592-142__bin.73	ZellerG_2014__CCIS16383318ST-4-0__bin.93	LiJ_2014__MH0303__bin.32	KarlssonFH_2013__S393__bin.2	KarlssonFH_2013__S297__bin.3	LiSS_2016__FAT_014-22-84-0__bin.22	CosteaPI_2017__SID713B005-11-90-0__bin.33	ZeeviD_2015__PNP_DietIntervention_22__bin.1	LiJ_2014__MH0332__bin.43	LoombaR_2017__SID0008_kcu__bin.47	LiSS_2016__FAT_014-22-0-0__bin.39	ZeeviD_2015__PNP_Main_667__bin.5	LiJ_2014__MH0396__bin.28	XieH_2016__YSZC12003_37293__bin.39	ZeeviD_2015__PNP_DietIntervention_55__bin.7
KarlssonFH_2013__S297__bin.3	0.9946997631879259	0.9946087807280858	0.9940167735730645	0.9930473387462273	0.9931790944645569	0.9944970312145125	0.994083388263565	0.9943693102851625	0.9936657982242638	0.9938146809262196	0.9947559598046503	0.9937817854171724	0.9945006131129163	0.9927883701104194	0.9946012942890579	0.9935624775480667	0.9936926411394365	0.9936427360442998	0.9936670837123734	0.994066288919959	0.9942124635105978	0.994279021539009	0.9944988434804912	0.9944768641783321	0.9935194694768128	0.9940635091219041	0.9940721766142674	0.9931192979836265	0.9941260625771337	0.9944809008706219	0.9944160383159121	1.0	0.9937000493893678	0.9936694176805742	0.9939451288430117	0.9934471364271688	0.9941376584826793	0.9935730311278649	0.9938687004635861	0.9944787903846772	0.9939643531386019	0.9940590120933515
LiSS_2016__FAT_014-22-84-0__bin.22	0.9943557661848443	0.9945342593393082	0.993881430899356	0.9926376256188424	0.9932128472170488	0.9943037949269805	0.993973587657084	0.9944892245459165	0.9938801217705444	0.9930964165273696	0.9943007158471543	0.9935686976392989	0.994297074552533	0.9930095115363116	0.9942329692618044	0.9934723588528876	0.993603557913627	0.9935127771514468	0.9935941842864957	0.9940299933922919	0.9942845590203975	0.9942254879293525	0.9946015554559486	0.9945091649034057	0.993561390874748	0.9939291518853556	0.9938795608130786	0.9936020713642133	0.9943848763499067	0.9940338389058556	0.9945244972272872	0.9937000493893678	1.0	0.9935445898266144	0.9939476346680743	0.9930638666692826	0.9941922661920264	0.9991606226148584	0.9937914618352891	0.9938700677498151	0.9938015338049297	0.9939862770757911
CosteaPI_2017__SID713B005-11-90-0__bin.33	0.9938780628952321	0.993613595568806	0.993654477019234	0.9939800128663013	0.993522673259987	0.9941273931209642	0.9946099046218	0.9938741134666101	0.9941614918231944	0.9949825439775188	0.9936817399115514	0.9948133073292066	0.9941370951197352	0.9939464213574448	0.9936883728298548	0.9951499340441442	0.9947746504596279	0.9951419319241029	0.9939975028406386	0.9941525511436161	0.9934782668942888	0.993749514937064	0.9940888775958415	0.9939638202393947	0.9945613717871873	0.9952558966954266	0.9942095091105148	0.9945198345779317	0.9941080663519745	0.9936312132223525	0.9936990495176391	0.9936694176805742	0.9935445898266144	1.0	0.9945419943768123	0.9924471692782746	0.9937406355759055	0.9929189354358792	0.9942790375243701	0.9937728653681583	0.9939039664840024	0.994617952270209
ZeeviD_2015__PNP_DietIntervention_22__bin.1	0.9941052065040763	0.9942351689330252	0.9938771802825662	0.9936754260913354	0.993824197907466	0.9943132623148657	0.9998881074587176	0.9941901574659029	0.9945535591285695	0.9944596211694974	0.99422250080036	0.9948788810242238	0.994328466023425	0.9939946175951999	0.9939671061810345	0.9946940120856986	0.9945423285558274	0.9944011544407048	0.9943907473858857	0.994599388508355	0.9941243328208937	0.9939083709763674	0.9944763669695122	0.9943886243092889	0.9947151591193613	0.994660207262856	0.994281280118213	0.994444080257777	0.9945312426093516	0.9937313900642533	0.994030887025617	0.9939451288430117	0.9939476346680743	0.9945419943768123	1.0	0.9927576294250978	0.9941441505309965	0.9933167293900803	0.9998068674315739	0.9939304784153771	0.9941309208631119	0.9999243854854029
LiJ_2014__MH0332__bin.43	0.9936507480923542	0.9933972489702869	0.9932628094654161	0.9918639769899207	0.991838706396827	0.9933568132007634	0.992872399195583	0.9933095842669984	0.9925266892563582	0.9922356172814365	0.9935018956726369	0.9925134474951912	0.9932188609043782	0.9917093930095395	0.9933611676687513	0.9923085014068211	0.9924714442159912	0.9922237922497976	0.9927474029945875	0.9928224397045191	0.9930341231615405	0.9932118495710895	0.9933065909532799	0.993440434761882	0.992366632562406	0.9927686520003902	0.9928855474089723	0.99217283120157	0.9929698009332057	0.9934825720937828	0.9933063664710648	0.9934471364271688	0.9930638666692826	0.9924471692782746	0.9927576294250978	1.0	0.9926117990232548	0.9929799736484225	0.9926104663223749	0.9933362734152218	0.9926347175726794	0.9929374170323222
LoombaR_2017__SID0008_kcu__bin.47	0.9940492425181622	0.9941650418625989	0.99339343674132	0.9936123681278627	0.9934617678433839	0.9942093120258609	0.9942700318486354	0.9940131600753899	0.9941255447263259	0.9942901857777463	0.9941093116964875	0.9940755697026201	0.9945822782660744	0.9935222156401663	0.9939463934577476	0.9936721039535527	0.9942440054729811	0.9937953963532653	0.9936065949260424	0.9942240188032704	0.9935714504268361	0.993998293762718	0.9942439957994789	0.9941923381752623	0.9939487469690189	0.9942947135629	0.9986166719034034	0.9934616789317035	0.9941254687155767	0.99375349429826	0.9937537313432836	0.9941376584826793	0.9941922661920264	0.9937406355759055	0.9941441505309965	0.9926117990232548	1.0	0.9935324366811247	0.9940177371973891	0.9935289246545866	0.9943701917193958	0.9942898387317206
LiSS_2016__FAT_014-22-0-0__bin.39	0.9939962082358386	0.9940012643258473	0.9935706995585234	0.992685242635696	0.9929262271960717	0.993861253925408	0.9932881712944368	0.9938042587891717	0.9934669989264345	0.9931984220856305	0.9939973031942922	0.9931227621299858	0.9938906310391407	0.9927102376849349	0.9937981487011048	0.9929874252278647	0.9932719823648136	0.9933500227718558	0.9933239954872523	0.993631788035055	0.9937093927029355	0.9938044338267882	0.9940845620421865	0.9940538909265445	0.9932647946249675	0.9936043874104438	0.993711424825976	0.9932740446636855	0.9937935191003168	0.9939803426328747	0.9940663408971473	0.9935730311278649	0.9991606226148584	0.9929189354358792	0.9933167293900803	0.9929799736484225	0.9935324366811247	1.0	0.9932767494545188	0.9938061800691723	0.9935796371736927	0.9933005274221819
ZeeviD_2015__PNP_Main_667__bin.5	0.9938942217908793	0.9940000735090332	0.9936696148686939	0.9934877326063767	0.9934344181302972	0.9941861059768117	0.9998733819409795	0.993835423486784	0.9944690741617527	0.9941289202931456	0.9941410734445456	0.9947761394061954	0.9943626826435864	0.9938298533886233	0.9936469329895019	0.9944486206090295	0.9943580501386745	0.994248617711218	0.9940868194710794	0.9943957820249394	0.9941156981364693	0.9938887355596735	0.9941158136999207	0.9942863955546769	0.9945084904471215	0.9944846563556742	0.994177228354919	0.9946160922610905	0.9943121194517001	0.9937814515735475	0.993961258109532	0.9938687004635861	0.9937914618352891	0.9942790375243701	0.9998068674315739	0.9926104663223749	0.9940177371973891	0.9932767494545188	1.0	0.9939083202193004	0.9940845488214596	0.9998775720136462
LiJ_2014__MH0396__bin.28	0.994772615187491	0.9944257078984486	0.9942100815231287	0.9930985806480147	0.9930659564277463	0.9944448767257287	0.9940709516966799	0.9942934453488012	0.9937943830921956	0.9936159334509427	0.9947288850624193	0.9938940065993855	0.9944077565355012	0.9927912246582027	0.9944712564340771	0.9936738417621691	0.9936069843256883	0.993659993589968	0.9937783121466978	0.9941561364128392	0.9943242829693283	0.9941198150389214	0.994352659570314	0.9944401019492776	0.9935337192272823	0.9942149034534803	0.9940464482578305	0.9933004461350851	0.9942464831794146	0.994425820482351	0.9944711929833332	0.9944787903846772	0.9938700677498151	0.9937728653681583	0.9939304784153771	0.9933362734152218	0.9935289246545866	0.9938061800691723	0.9939083202193004	1.0	0.9940304091861055	0.994053322196108
XieH_2016__YSZC12003_37293__bin.39	0.9942480108097961	0.993955564571494	0.9939734236359864	0.9934572737509674	0.993180997575695	0.994328615703536	0.9942569465188681	0.9940111438678153	0.9940313992106562	0.994176175756387	0.9943434723836241	0.9940844583796395	0.9943583004110823	0.99319054594402	0.99405590601818	0.994007242561391	0.9943752271227532	0.993908965651537	0.99390405459922	0.9940225422789833	0.9938634753950976	0.9940592597554665	0.9941535391968076	0.9941570982872424	0.9938920413291604	0.9944277136721367	0.9947648692717833	0.9939702369270541	0.993994831265482	0.9938979224718705	0.994056481397053	0.9939643531386019	0.9938015338049297	0.9939039664840024	0.9941309208631119	0.9926347175726794	0.9943701917193958	0.9935796371736927	0.9940845488214596	0.9940304091861055	1.0	0.9943116102456762
ZeeviD_2015__PNP_DietIntervention_55__bin.7	0.994242745873304	0.9942491261856201	0.9940484416935379	0.993830019742138	0.9938323160383102	0.9944721886306926	0.9999750080102531	0.9942695531695098	0.994688414422284	0.9944792024803185	0.9943277838083633	0.9950563732805119	0.9945411189189298	0.9940559687635784	0.9939941103533788	0.9947090818595558	0.9945972468568868	0.9946199615191839	0.9942959702335247	0.994735937356228	0.9943409683730029	0.9939522972228559	0.9944706697917011	0.9943734487570527	0.9948387776059422	0.9946965600578455	0.9943053999932119	0.9945987240392047	0.9946866001043029	0.9938742172610945	0.9943097067206503	0.9940590120933515	0.9939862770757911	0.994617952270209	0.9999243854854029	0.9929374170323222	0.9942898387317206	0.9933005274221819	0.9998775720136462	0.994053322196108	0.9943116102456762	1.0
