	LiJ_2014__MH0354__bin.30	KarlssonFH_2013__S378__bin.10	XieH_2016__YSZC12003_37192R1__bin.46	ZeeviD_2015__PNP_Main_449__bin.40	LiJ_2014__O2.UC44-1__bin.35	ZeeviD_2015__PNP_Validation_9__bin.68	ZeeviD_2015__PNP_DietIntervention_27__bin.7	SchirmerM_2016__G89100__bin.16	NielsenHB_2014__O2_UC44_2__bin.59	BritoIL_2016__M1.16.ST__bin.6	LeChatelierE_2013__MH0276__bin.40	LeChatelierE_2013__MH0431__bin.40	SchirmerM_2016__G88821__bin.18	ChengpingW_2017__AS9raw__bin.41	BackhedF_2015__SID566_M__bin.44	ZellerG_2014__CCIS74726977ST-3-0__bin.44	BritoIL_2016__W1.2.ST__bin.63	CosteaPI_2017__SID713A077-11-0-0__bin.12	ZeeviD_2015__PNP_Main_429__bin.15	ZeeviD_2015__PNP_Main_33__bin.23	SchirmerM_2016__G88815__bin.7	SchirmerM_2016__G89006__bin.4	CosteaPI_2017__SID713B016-11-90-0__bin.98	FengQ_2015__SID530026__bin.5	ZeeviD_2015__PNP_Main_268__bin.20	ZeeviD_2015__PNP_Main_739__bin.6	SchirmerM_2016__G89002__bin.2	YuJ_2015__SZAXPI017592-142__bin.73	ZellerG_2014__CCIS16383318ST-4-0__bin.93	LiJ_2014__MH0303__bin.32	KarlssonFH_2013__S393__bin.2	KarlssonFH_2013__S297__bin.3	LiSS_2016__FAT_014-22-84-0__bin.22	CosteaPI_2017__SID713B005-11-90-0__bin.33	ZeeviD_2015__PNP_DietIntervention_22__bin.1	LiJ_2014__MH0332__bin.43	LoombaR_2017__SID0008_kcu__bin.47	LiSS_2016__FAT_014-22-0-0__bin.39	ZeeviD_2015__PNP_Main_667__bin.5	LiJ_2014__MH0396__bin.28	XieH_2016__YSZC12003_37293__bin.39	ZeeviD_2015__PNP_DietIntervention_55__bin.7
KarlssonFH_2013__S393__bin.2	0.9410563420731266	0.6729357763798326	0.9455921024701008	0.6918223954808468	0.7294008425963154	0.9098491867472136	0.921400547912364	0.6759275676836592	0.9074186684780573	0.8205630711062386	0.9185804474700884	0.897469339133779	0.9279922283351106	0.8281861453591024	0.923573217723991	0.8940661140926357	0.9310614366092366	0.9311088857200652	0.9498519088277823	0.8944563205961606	0.9283181288068546	0.8983028202253084	0.6503162857834972	0.8806617402835459	0.9020562946240157	0.9012128242459961	0.9202954830943813	0.6376223999760258	0.7621326127728012	0.9378872409340981	1.0	0.7716973545872052	0.8125241928032185	0.9119794020912572	0.9064072532209205	0.6102804741914297	0.5856219204902742	0.6367820512500343	0.8692820699799465	0.9241632099573208	0.9380420748746969	0.9245977439196462
KarlssonFH_2013__S297__bin.3	0.9195094841455778	0.6711028115044073	0.9302408452861317	0.6875584750761597	0.7300737411462859	0.8879765387000753	0.9086780424856968	0.679186587997313	0.884681463419812	0.8070553733382464	0.9027604026876168	0.8776508069370964	0.9157147644544322	0.8173098356404925	0.9096197091902728	0.8737802686707032	0.9182577194682389	0.9239297070825164	0.9326298885921855	0.8757765717569742	0.9259305592833021	0.8862099658968049	0.653280897206692	0.8688103610632191	0.883658670839721	0.88328488526375	0.9045292500481448	0.5991039760777231	0.7562576861080658	0.9158785325769673	0.9371479174911936	1.0	0.8105430277996388	0.9019544512327342	0.8941898709416212	0.610795958566665	0.6119969247985879	0.6339676315338553	0.8618979815578898	0.9186868526041406	0.9253020232944991	0.9110754258350279
LiSS_2016__FAT_014-22-84-0__bin.22	0.9286530978965749	0.6788686573003992	0.9337526175070464	0.7048495431589777	0.7294638910827241	0.9022447160774709	0.9291552245078362	0.7272285944077732	0.9013491482686413	0.843527783614587	0.917140414308797	0.9068239948410657	0.9264648982342243	0.849003354756436	0.9259663944700861	0.8831175324063675	0.9286444030634795	0.9254780346778927	0.9444784186996877	0.879434546021027	0.9282393687551173	0.8994203444603045	0.6999478310014274	0.8937636309623006	0.9005057494583844	0.9076739147761442	0.9174853093549158	0.5983030584075413	0.7716526704006145	0.929551563983103	0.9429785599907256	0.7746052908059385	1.0	0.9183656612058284	0.9224174534283003	0.627822741335961	0.6285378913580605	0.6776296435843	0.877273879996812	0.9222109511422837	0.9302500489084362	0.9290675516074572
CosteaPI_2017__SID713B005-11-90-0__bin.33	0.9016696978675044	0.6560129275082898	0.9146982812806976	0.6834548235259931	0.7243390792435285	0.8914371050568516	0.9086520937395963	0.6536964120226333	0.8949121941450972	0.823666234781087	0.897348736339855	0.893984198167887	0.9053033485556681	0.8193932839370782	0.9051978513955632	0.9022395088759751	0.9339151891273489	0.9434048797806165	0.9223477729675845	0.8789593810664815	0.9117784736519263	0.8790831980927124	0.6414315775110377	0.8802575646833412	0.8874181054605204	0.9069451875922705	0.9168429690564827	0.6210952626721357	0.7392659798190881	0.9116546566256954	0.9227729202056121	0.751507440708385	0.8006817517076958	1.0	0.9025547369172466	0.6059725290448843	0.6029194285970584	0.6305539990688455	0.8547758943411197	0.9124076662954261	0.9330661580903371	0.9110671574706203
ZeeviD_2015__PNP_DietIntervention_22__bin.1	0.9223657195082057	0.6615254584636456	0.9249159573479563	0.702703493959494	0.7227228928238204	0.9033983653529155	0.9726493833477806	0.6606726212524487	0.9055120014561877	0.8291607954552687	0.8965871236855806	0.9027600103358778	0.9251215293025955	0.836705858991641	0.9077923863276193	0.8689074646168025	0.9213741371387694	0.9288339169540218	0.9237067105559608	0.8740709484186234	0.9211437438026102	0.8949648236472665	0.6381010752113317	0.8838868501412273	0.908994632217135	0.897017997410939	0.9251673533915554	0.6310708962300776	0.7400507629074367	0.9259444535668325	0.9239962933403597	0.7506119425213178	0.8102309915950984	0.9093071270460138	1.0	0.6112799813648705	0.5835322226083326	0.6360389912081393	0.9128209436452808	0.9137437898812775	0.9279250725229853	0.976369408347367
LiJ_2014__MH0332__bin.43	0.9347355753107807	0.6850924916304321	0.9251424311702448	0.6922413578342413	0.7537306139343963	0.9132813113824207	0.9209811222407255	0.7192232734352693	0.901198855568182	0.8469293698534583	0.9161251439642336	0.9006287476213564	0.9317221475918449	0.8377836885888343	0.92095237730223	0.8745130128336569	0.9213126471980392	0.9432297046361753	0.9320594215368577	0.8920100568958149	0.9347978560108541	0.8987181673760278	0.6948523564142414	0.9044738622274261	0.8962355628546407	0.9036603804680059	0.9252420802903623	0.5868585806515902	0.7842280355134134	0.9329620126056137	0.9366020799837496	0.7718993313927306	0.8302276024230066	0.9191127012385236	0.9202778294122044	1.0	0.6503877692203032	0.6784926537518852	0.8775733906188019	0.9277208521532834	0.942516830161489	0.9217265743123731
LoombaR_2017__SID0008_kcu__bin.47	0.8534663996017948	0.6417653515531196	0.8796018316700049	0.6689165379339153	0.7081086452284849	0.8470286886188594	0.8585736932513983	0.8049843726567035	0.8141197209987883	0.8042391181338827	0.8388971337143025	0.810202994451074	0.8669591867341014	0.7657066991021063	0.8277192359393013	0.8319708669886289	0.884262892673228	0.9245747218866532	0.8756851051222907	0.8369199090605469	0.9020983975187624	0.8315043928613818	0.7701322228734254	0.8323545350577848	0.8161815918452594	0.8237454652182353	0.8872586318415056	0.43834030897700477	0.822723270434465	0.8672618888797905	0.8630231387728327	0.7426654534045711	0.798125270844815	0.8781214433647966	0.8435738358618317	0.6245278904604661	1.0	0.6560972400740838	0.825286577966044	0.874416332298871	0.9323557311452906	0.8617129629203673
LiSS_2016__FAT_014-22-0-0__bin.39	0.9562615323816482	0.6956038821775601	0.9582735094737301	0.7316289811890093	0.7828126169822998	0.928291923376179	0.9556360472753016	0.7716865637269814	0.9207226058846776	0.8797675469895686	0.9460158967987483	0.9245210063486738	0.9513704283909585	0.8672625833861679	0.952158918706838	0.9147871313073302	0.9574215229425094	0.9551186005055057	0.9668682434577575	0.9043671180584184	0.9497223699062056	0.9258970735826365	0.7523401198467372	0.9201141794630495	0.9237552609457524	0.9379822040010197	0.9513855916662639	0.5671330321527775	0.8129534174705572	0.9504350438455582	0.9666057292540332	0.7924365582776793	0.886309552579131	0.9459561914022334	0.947099123278376	0.6710858137134766	0.6758053831522743	1.0	0.907777907297421	0.9510984371401684	0.9563600936711332	0.954852295482955
ZeeviD_2015__PNP_Main_667__bin.5	0.9322060328968108	0.6766484533955125	0.9370368403682625	0.7088757937358805	0.7407939408889842	0.9200446582507866	0.9820829269571425	0.6919407451421381	0.9057438011807146	0.8393002017149467	0.916300059889376	0.9027553818098959	0.9417090182914657	0.8474232444716594	0.9175038968423982	0.8825496070221805	0.934264184069426	0.9376411114016332	0.9365380983140233	0.8894607469166381	0.9311964499244829	0.9035424801192141	0.6620854542753688	0.8907842281899495	0.9331752863229738	0.9028185647655542	0.9306472959375376	0.6239800825814673	0.7578493059621184	0.9365945596786541	0.9358760215978162	0.764103746413191	0.8138179779706576	0.90949444897405	0.964042848798482	0.615623800616101	0.6029166327786453	0.6438410397494728	1.0	0.9268603515526539	0.9381102784553514	0.9827530695825825
LiJ_2014__MH0396__bin.28	0.9351975573894536	0.6732685732795818	0.9402759957585834	0.6866261252027706	0.7278299941035199	0.9106594694180199	0.9254677325883017	0.673850629253121	0.8977814810034644	0.8241267262388302	0.9185570832415962	0.8911884317640598	0.9306353773620717	0.8272616037919681	0.9220993999762116	0.8900755660494343	0.9359883943100232	0.9396230807969611	0.9397983302585594	0.8883996244473632	0.9344491093278265	0.9080889330914005	0.6480914890763277	0.8879156322519746	0.9071848483238053	0.8962213179265648	0.9231464680590458	0.630350802604574	0.7635777209218755	0.9402342395691774	0.9365071833299169	0.7665999832975242	0.8052434385842374	0.9137797955718194	0.9083223881503526	0.6125677272738775	0.6012783720653624	0.6349351260657319	0.8724070039048364	1.0	0.9367754352133741	0.9270861012625553
XieH_2016__YSZC12003_37293__bin.39	0.9054085615483568	0.6510064857250464	0.9341565622722537	0.666745740991641	0.7111920332209989	0.8966080782982553	0.9067108423127528	0.6599066270805922	0.8757251197120064	0.8135091147425519	0.8896674720835025	0.8741746107831293	0.908586615733019	0.8030535732627697	0.8879757298886275	0.8732153250932996	0.9320820840405186	0.9544843701852296	0.9184111930114601	0.8762686537963013	0.9357517033587839	0.8944461699494739	0.632475580707169	0.8642191940288287	0.8841728254968232	0.878868935529154	0.9167842591550949	0.6324126065669189	0.7411927913562796	0.9186906025463563	0.9186135662194483	0.7461616344418412	0.7849549276347647	0.9030528395834658	0.8914081262319699	0.6014146559777744	0.6195652705564713	0.6169833308062157	0.8533099941794775	0.9052813904690167	1.0	0.9113397473208478
ZeeviD_2015__PNP_DietIntervention_55__bin.7	0.9410999222256675	0.6704503286346792	0.9425111705291196	0.7064724256950128	0.7356848207886215	0.9200443008697509	0.9915591974502219	0.6778299944592142	0.910723453790355	0.8335114602766326	0.916673444386269	0.9091025197867052	0.9424870249030363	0.8452506824316425	0.9183267843617675	0.8872596239382279	0.9414582941496419	0.9431891542930924	0.9442000935325305	0.8908204683743132	0.9354269709184996	0.9135535753318117	0.6544494034759535	0.8947511221362017	0.9293765853509758	0.906011879648033	0.9360560280190928	0.639613822481357	0.7566241618926104	0.9428816152661357	0.9410077875998231	0.7635431545879231	0.8147458609313604	0.9163913218078211	0.9747824352007646	0.6112471597118792	0.595110891964844	0.6402034840867616	0.9290245675391287	0.9311036330271498	0.9471312454568098	1.0
