	LiJ_2014__MH0354__bin.30	KarlssonFH_2013__S378__bin.10	XieH_2016__YSZC12003_37192R1__bin.46	ZeeviD_2015__PNP_Main_449__bin.40	LiJ_2014__O2.UC44-1__bin.35	ZeeviD_2015__PNP_Validation_9__bin.68	ZeeviD_2015__PNP_DietIntervention_27__bin.7	SchirmerM_2016__G89100__bin.16	NielsenHB_2014__O2_UC44_2__bin.59	BritoIL_2016__M1.16.ST__bin.6	LeChatelierE_2013__MH0276__bin.40	LeChatelierE_2013__MH0431__bin.40	SchirmerM_2016__G88821__bin.18	ChengpingW_2017__AS9raw__bin.41	BackhedF_2015__SID566_M__bin.44	ZellerG_2014__CCIS74726977ST-3-0__bin.44	BritoIL_2016__W1.2.ST__bin.63	CosteaPI_2017__SID713A077-11-0-0__bin.12	ZeeviD_2015__PNP_Main_429__bin.15	ZeeviD_2015__PNP_Main_33__bin.23	SchirmerM_2016__G88815__bin.7	SchirmerM_2016__G89006__bin.4	CosteaPI_2017__SID713B016-11-90-0__bin.98	FengQ_2015__SID530026__bin.5	ZeeviD_2015__PNP_Main_268__bin.20	ZeeviD_2015__PNP_Main_739__bin.6	SchirmerM_2016__G89002__bin.2	YuJ_2015__SZAXPI017592-142__bin.73	ZellerG_2014__CCIS16383318ST-4-0__bin.93	LiJ_2014__MH0303__bin.32	KarlssonFH_2013__S393__bin.2	KarlssonFH_2013__S297__bin.3	LiSS_2016__FAT_014-22-84-0__bin.22	CosteaPI_2017__SID713B005-11-90-0__bin.33	ZeeviD_2015__PNP_DietIntervention_22__bin.1	LiJ_2014__MH0332__bin.43	LoombaR_2017__SID0008_kcu__bin.47	LiSS_2016__FAT_014-22-0-0__bin.39	ZeeviD_2015__PNP_Main_667__bin.5	LiJ_2014__MH0396__bin.28	XieH_2016__YSZC12003_37293__bin.39	ZeeviD_2015__PNP_DietIntervention_55__bin.7
KarlssonFH_2013__S393__bin.2	0.9360691907928748	0.6693465008778084	0.9399575205592002	0.6871442877513867	0.7244673837309485	0.9047640155932762	0.9161405642448475	0.6720192593443531	0.9020875111442977	0.8153561555232014	0.9137924575892356	0.8920414105871453	0.9229345277190214	0.8224835114339871	0.9186022990342858	0.8884608757108002	0.9252676504448978	0.925319469868566	0.9440250331519445	0.8892625159516419	0.923153667691401	0.8932413736267852	0.6467382482287747	0.8758281742830815	0.8965166109347724	0.8959778137947052	0.9147995025335328	0.6335161788981318	0.757641804165033	0.9325523376179048	1.0	0.7673882261274783	0.8080752143326283	0.906233065037747	0.9009968059256447	0.6061954803473275	0.5819639686436298	0.6330036036351013	0.8640326999293259	0.9190536899175634	0.9324668043523322	0.9193365115913184
KarlssonFH_2013__S297__bin.3	0.9146358661286581	0.6674847490935889	0.9246750036772009	0.6827781139067947	0.7250939771240195	0.8830900315253636	0.9033017473148852	0.675362299061821	0.8790777125232574	0.8020634783439404	0.8980262908491529	0.8721933858907698	0.9106788946864826	0.8114156996007393	0.9047089400714817	0.8681552885730793	0.91246593850507	0.9180560420580801	0.9267236215803928	0.8705799666094995	0.9205717023847975	0.8811399777699938	0.6496870967399528	0.8640118034357946	0.8779320938512652	0.8780412725996218	0.8991673604066301	0.5949817201415077	0.7518154757843053	0.9108237081652056	0.9319149194276001	1.0	0.8054366467567089	0.8962445543308328	0.8887756664831856	0.606793495979341	0.6084091898178686	0.6298931413000459	0.8566134268631278	0.913614589920072	0.9197172270417563	0.9056627377480974
LiSS_2016__FAT_014-22-84-0__bin.22	0.923411562678878	0.6751581372769232	0.9280393875939223	0.6996601769398534	0.7245129082042996	0.8971053451486454	0.9235557519943772	0.7232210009202032	0.8958330012390138	0.8377044191489208	0.9119133704795925	0.900991935542304	0.9211813379898994	0.8430684065993783	0.920626317810641	0.8773528580640954	0.9227043829204495	0.9194742524254962	0.9384282640041156	0.8741843159702347	0.9229340714280538	0.8942266308246325	0.6961692014520372	0.8888561222493533	0.8947077449225798	0.9021635643019136	0.9118698963141153	0.5944751581372769	0.7673197452413903	0.924005709607066	0.9378152782708876	0.7697253157311268	1.0	0.9124372341735923	0.9168346460116077	0.6234680790939984	0.6248875105968278	0.6770608565859738	0.8718272916319477	0.916557860491403	0.9244839254273148	0.9234803967742169
CosteaPI_2017__SID713B005-11-90-0__bin.33	0.8961497326878844	0.6518233636411302	0.9088940423163638	0.6793404342819023	0.7196472983567079	0.886202045381467	0.9037543722887388	0.6496919419752986	0.889687241982058	0.8195335256708702	0.8916790536336191	0.8893473768794444	0.8999956411353011	0.8144330222535836	0.8994845800423379	0.8978635877499477	0.9290351558230958	0.9388217546515087	0.9168113830804033	0.8738197110388565	0.9058320977952357	0.8735885016939559	0.6376399969424775	0.8749441717872798	0.8825917683156019	0.902642545930747	0.9115339981970725	0.6176915578898294	0.7349102737177515	0.9058485225027969	0.916958573728933	0.7467499609913196	0.7955130225820778	1.0	0.8976285880879177	0.6013957211109925	0.5991455361751026	0.6260890054902744	0.8498857535245211	0.90672598091828	0.9273781555179753	0.9061637505440684
ZeeviD_2015__PNP_DietIntervention_22__bin.1	0.9169285640639857	0.6577118759490996	0.919252863687337	0.6982591937760704	0.7182594992699969	0.8982609758239744	0.9725405511365011	0.6568342173563828	0.9005801838818859	0.8245669305370456	0.8914070922960796	0.8981368689163749	0.9198746711166947	0.8316811203480594	0.9023157712512394	0.8642970521108995	0.9163455798211079	0.923633519302761	0.9185254062750998	0.8693504308100808	0.9157314097399102	0.8895130299524066	0.6345764390355046	0.8789270289570056	0.9041907402245126	0.8922281072232766	0.9198765804537349	0.6275647169789705	0.7360036048283316	0.9201400689652539	0.9184808550775	0.7460670839204545	0.8053271776307165	0.904344123633392	1.0	0.6068528652148069	0.5801151457524252	0.631788170511435	0.9126446481919214	0.908197802225778	0.9224790068392453	0.9762955806484873
LiJ_2014__MH0332__bin.43	0.9288007036760944	0.6805689964758705	0.9189095703398227	0.6866092662183734	0.7475791970963779	0.9072142130306555	0.9144167364529896	0.714411370731137	0.8944639164787067	0.8403534860903242	0.9101720672018335	0.8938861432149489	0.9254040101105531	0.830837953283726	0.9148383288842555	0.8677866972257302	0.9143764935390959	0.9358949544967623	0.925299570167353	0.8856076009282698	0.9282861692770265	0.8926175332626847	0.6902014253656835	0.8985409069219727	0.8893942674927323	0.8971256977833819	0.9186594893749126	0.5822651394800232	0.7787147563099931	0.9268814999492173	0.9303328088978999	0.7668411803821543	0.8244690330777589	0.9121707985918812	0.9136128363397346	1.0	0.6455825736684866	0.6737296174431952	0.8710885324942367	0.9215387740475365	0.9355749275148467	0.9152168039077786
LoombaR_2017__SID0008_kcu__bin.47	0.8483876280388672	0.6380206775927727	0.8737906865266263	0.6646437453364088	0.7034788665138743	0.8421238097779233	0.8536540933334683	0.8001650600757951	0.8093372111103648	0.7996470621790691	0.8339554521808815	0.8054030032837202	0.8622622431057057	0.7607466162224428	0.822708549357471	0.8267062418286522	0.879173080302555	0.9188381021955566	0.8700864955280128	0.8320858754026446	0.8962992132504414	0.8265139477604182	0.7656993385636093	0.8275205013998824	0.8112426705137749	0.8190457613879031	0.8860312620471313	0.4354742992997368	0.8178901568438748	0.8618445325460011	0.8576324643910949	0.7383116948835977	0.7934899717263315	0.8726249612421645	0.8386339944630349	0.6199137528901615	1.0	0.6518538896305652	0.8203494967691837	0.8687579183293049	0.92710674712962	0.8567924429351251
LiSS_2016__FAT_014-22-0-0__bin.39	0.9505203372691509	0.6914311383544625	0.9521124811762154	0.7262772927109188	0.7772751783817184	0.9225933749754781	0.9492219818211283	0.7669053934822556	0.914707524111977	0.8737837394721854	0.9403372501968857	0.9181628554721891	0.9455581554254674	0.8609404452885334	0.9462537706801014	0.9083721181484504	0.9509799740518452	0.9487670835619672	0.960413426701201	0.898607916556496	0.9437480394358883	0.9201606169936721	0.7478896985446098	0.9146430801919292	0.9175335795470161	0.9319832332083311	0.9454027318535873	0.5633185207087693	0.8079078376126939	0.9447137505318992	0.9608702203697754	0.7873435931844868	0.8855656043844611	0.9392578145360844	0.9407694035430889	0.6663747736170382	0.6714345690455003	1.0	0.9016746889870079	0.9452075046840306	0.9502199148771633	0.9484552887135003
ZeeviD_2015__PNP_Main_667__bin.5	0.9265141896147386	0.6725886124149131	0.9311050362865092	0.7042594050182055	0.7359301976214978	0.914695616111116	0.9819585775231341	0.6876752234760977	0.9007341993879319	0.8343726033326992	0.9109315251357257	0.8980395135450141	0.93640030569796	0.8421945188113807	0.9116749331033653	0.8776502393222485	0.9289931123856742	0.932248378920284	0.9310001794664805	0.8844760150106571	0.9257170089188791	0.8980206930901371	0.6581896201158399	0.8856946394639397	0.9280507453236211	0.8978392101323952	0.9252283492511811	0.6206206313859316	0.7535387496361938	0.9307703010533405	0.9302245078619089	0.7594187974670357	0.8087653579952989	0.9042912653596757	0.9638566607270207	0.6110746278087008	0.5993098270332982	0.6395123351277741	1.0	0.9212142150895685	0.9325609329030619	0.9826327531031905
LiJ_2014__MH0396__bin.28	0.9303089198812605	0.6695155775893267	0.9348318743973822	0.6818874303747174	0.722783189211213	0.9056006438045203	0.9199805896986216	0.6700052638105434	0.8922101930654357	0.8188654463736648	0.9137152632791009	0.8857468410810045	0.9254310377551872	0.8212980607413368	0.9170013488514517	0.8844448071749786	0.9300046058342254	0.9336658644416944	0.933951198402636	0.8832079382312079	0.9291454406037186	0.9027492022037146	0.6444314958079316	0.8829789118590108	0.9013187363817883	0.8910365910753105	0.9176504677958552	0.6261277334487323	0.7591844636607271	0.9349932051291786	0.9313294158435635	0.7623674240986357	0.8003073508608102	0.9080895657609369	0.9028093058096778	0.6084857434246654	0.5973874544161599	0.6310024522271234	0.8670925797986085	1.0	0.9311832691806424	0.9215730189218805
XieH_2016__YSZC12003_37293__bin.39	0.9002006612896126	0.6470715190585428	0.9285267964137756	0.6623834061306243	0.7063424130223185	0.8915230693229118	0.9015035534534285	0.6559545412303313	0.8704982660712451	0.808771380637714	0.8846350434582708	0.8690033944895793	0.9034606429965419	0.7975852168511464	0.8826975186965942	0.8679823574583393	0.9268393340148399	0.9486705731013603	0.9128126085233971	0.8710307949659817	0.9300094400070433	0.8891324975910863	0.6287778370155882	0.8591696462198397	0.8787723344208092	0.8739716261757211	0.9119847737088467	0.6285993083849762	0.7367418035793768	0.9130846812652543	0.9131537693997036	0.7416580663148267	0.7800894110511668	0.8975477992066482	0.8861763813958493	0.5969850671805683	0.6160772368659176	0.6130220739646562	0.8482622805687482	0.8998772309964832	1.0	0.9061556916394797
ZeeviD_2015__PNP_DietIntervention_55__bin.7	0.9356817708148005	0.6665946533958916	0.9369017603432237	0.7021135047757507	0.7311473493185849	0.9149584695231366	0.9915344164129257	0.6739457257158542	0.9058860682279144	0.8289098122741113	0.9114738744325778	0.9046082562791337	0.937342100313639	0.8402264859726621	0.9128114150353542	0.8825652058986494	0.9363718273918149	0.9381147603483071	0.9388143480935122	0.8861311336244365	0.9301333601053257	0.9080286748372076	0.6508307366195106	0.8897167590978178	0.9245798661061494	0.9012069000574411	0.9307255633555812	0.636159091717796	0.7526039151497282	0.9371057273425071	0.9356531773102281	0.7590069539403119	0.8098462050700731	0.9114592599746851	0.9747087275000891	0.6069301759326566	0.5917127127992151	0.6359144584008988	0.9289108289320517	0.925566659719504	0.9417435937841533	1.0
