	CosteaPI_2017__daisy-11-390-0__bin.44	CosteaPI_2017__daisy-11-0-0__bin.1	VogtmannE_2016__MMRS84954772ST-27-0-0__bin.17	BackhedF_2015__SID397_M__bin.71	CosteaPI_2017__daisy-11-7-0__bin.39	GeversD_2014__SKBSTL013__bin.105	CosteaPI_2017__daisy-11-403-0__bin.29	CosteaPI_2017__daisy-11-386-0__bin.46	CosteaPI_2017__daisy-11-388-0__bin.6	LiJ_2014__O2.UC2-1__bin.14	LiJ_2014__MH0246__bin.46	QinN_2014__LD-49__bin.29	CosteaPI_2017__daisy-11-60-0__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.92	HMP_2012__SRS053398__bin.18	VogtmannE_2016__MMRS88581325ST-27-0-0__bin.75	CosteaPI_2017__daisy-11-2-0__bin.7	CosteaPI_2017__SID713A037-11-0-0__bin.69	ZellerG_2014__CCIS48174381ST-4-0__bin.47	XieH_2016__YSZC12003_37202R1__bin.10	QinN_2014__LD-86__bin.32	LiJ_2017__H1M413815__bin.7	HMP_2012__SRS058770__bin.26	LiJ_2014__V1.CD49-0__bin.19	ChengpingW_2017__AS97raw__bin.74	ZeeviD_2015__PNP_Main_480__bin.37	LiJ_2014__MH0359__bin.66	VogtmannE_2016__MMRS87723283ST-27-0-0__bin.36	LeChatelierE_2013__MH0183__bin.3	NielsenHB_2014__O2_UC18_2__bin.57	CosteaPI_2017__daisy-11-392-0__bin.8	ZeeviD_2015__PNP_Main_706__bin.56	VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	HMP_2012__SRS024132__bin.65	LiJ_2014__V1.CD44-4__bin.36	YuJ_2015__SZAXPI003420-4__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	CosteaPI_2017__SID713A037-11-90-0__bin.47	CosteaPI_2017__daisy-11-389-0__bin.10	NielsenHB_2014__V1_UC26_4__bin.73
ZeeviD_2015__PNP_Main_706__bin.56	0.9372766829881075	0.8913675444955134	0.5774262424277139	0.496124135124939	0.9176427599365578	0.8027668101294325	0.8495825490285155	0.9358194067791589	0.9355239222022291	0.6708412422203217	0.8895752804239493	0.9007385139258958	0.9366426552528506	0.9229859743584172	0.853288747291556	0.8111976013604931	0.9148957014499681	0.8847708908188439	0.43877642522916843	0.90787517751789	0.7567344213854987	0.30786016626932944	0.7735197625062464	0.5859372253287167	0.7697349527046912	0.5982669908569646	0.5332232508438889	0.9257768814921181	0.5136568784108618	0.57779006768888	0.9264085390302338	1.0	0.5311532786739537	0.917878199519245	0.5803723974741599	0.4914303547197538	0.9206280232358326	0.4397521563856074	0.9170434950927043	0.7967366335694971	0.8600750167395174
VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	0.9398292652918295	0.916295511115738	0.6491397014981876	0.5771552417637539	0.9205761823189256	0.8697901780221652	0.8748223090828214	0.9407728490171398	0.944606808567021	0.7520049971134098	0.9263616660830392	0.9307346135281703	0.9422610991756656	0.9433452267156283	0.8813914310862097	0.866266172002915	0.9148006359962522	0.8794735048882748	0.4956956682219551	0.9429358987705966	0.7993900303801781	0.38493436556534577	0.8317534378815268	0.6585083427186947	0.8437796348700088	0.6797266730392482	0.5859825290315254	0.9497392604650723	0.5208137344904932	0.6182598120403934	0.9296623162756362	0.6362707148332876	1.0	0.9547680790452485	0.6502119987507217	0.5181694286444384	0.9409763299609127	0.5162098598347545	0.9100467532959181	0.8508773341157096	0.9003038017811681
HMP_2012__SRS024132__bin.65	0.8959917617436601	0.8416282398638782	0.5517419492688094	0.4890862504821985	0.8591960141110627	0.7893215104511413	0.7896866081216972	0.8949947351857652	0.8977708884874802	0.6562959442914875	0.9295364015479738	0.8622659589130319	0.8925874590335973	0.91766052266163	0.8141247192791979	0.779414488153979	0.8552084118100152	0.8281647278359383	0.40739860728718824	0.9433823968498295	0.7122108163145494	0.33200682019582234	0.7493434415079012	0.5545405274792059	0.7455024829917146	0.5900321028945518	0.4951822981298382	0.9302751637081325	0.4482152166359563	0.5371035232051191	0.8948735398927787	0.5854536420445369	0.5083739396356733	1.0	0.5670228867610142	0.46029191183936913	0.9268073657510165	0.4344352362338147	0.8853132218017482	0.7605795805836574	0.8326071274422678
LiJ_2014__V1.CD44-4__bin.36	0.9315323566963752	0.9076953663132582	0.6403136161124845	0.5532665038433225	0.9008246290078784	0.8492091604870813	0.8705492415240034	0.9386887030661848	0.9390148181918507	0.8500990538528084	0.8970158192702213	0.9242871449881396	0.9341057315663321	0.9210367402375226	0.9650254960855852	0.832159415323939	0.8913590238204573	0.8435589782718048	0.49303729740252816	0.9176420843096466	0.8038539450630344	0.4407051195941458	0.8368068658600449	0.6156975040413063	0.8656847942312755	0.7105217800677939	0.5829834863401575	0.9294070284629479	0.5551979816408344	0.5819629815933017	0.9274292580240234	0.607249923637808	0.567928458029314	0.930151843997105	1.0	0.5212749820099356	0.9213831083938065	0.5144608705248552	0.9071063751167132	0.8538706641464733	0.9029024246184267
YuJ_2015__SZAXPI003420-4__bin.9	0.8682777926666088	0.8312416789679308	0.5846687336306092	0.5188004385786179	0.8485345634757212	0.7747797158827497	0.8048128585804493	0.874436495033869	0.8724981769838275	0.6939998437072262	0.8428811757819074	0.8546342964835564	0.8715987743961753	0.8706169105904654	0.8464538559968243	0.7820545212479068	0.8444373915599026	0.8099580550466985	0.4439620889344237	0.866000041230609	0.8325965359576456	0.35337700262102023	0.7712861409060858	0.561174957295157	0.8527022109674379	0.6152417096511746	0.5023201806092445	0.8773274319227511	0.5019769118177952	0.547006969411203	0.8627691915300822	0.5964170600753945	0.5249740031421559	0.8758181998620213	0.6046363340427235	1.0	0.8680495860398911	0.4530817243407777	0.8509240210966479	0.7695036362041183	0.8544890305005828
Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	0.9269974073870018	0.8673850642617607	0.5683183161619614	0.49985129488342117	0.883345731954262	0.8073523256357438	0.8145123660250456	0.9262088394290245	0.9340994801979358	0.6762952032873362	0.9131583008397204	0.8909948411466405	0.9225983993114913	0.9736051682012843	0.8478479014300497	0.7966468628181591	0.8795010714862965	0.8462172368944314	0.422459094342756	0.9594597735034377	0.7379447673424242	0.34326493768354766	0.7707377053246877	0.5699142523736026	0.7683103782593381	0.6116791092419903	0.5103724103571874	0.9799534013782183	0.46586871596852725	0.5477716818979526	0.9230953015711042	0.6085316264057464	0.5192249995887436	0.9604637615161603	0.582074388069959	0.4727759968269279	1.0	0.446719309235358	0.9065105685078858	0.7815400418881032	0.8623724354242482
VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	0.9331407442285587	0.9149513218573861	0.6423409824260133	0.5861967344790816	0.9064498885180517	0.8645487404617153	0.8756725615920453	0.9374836931684416	0.9387450317827417	0.7727457796119598	0.9198271683585149	0.932442216344223	0.9354374108490632	0.9423335041338338	0.8907914525890125	0.8622620448974505	0.904025813956709	0.877185946350178	0.49950393995208353	0.9450434156407096	0.8146940132116495	0.440084753978036	0.8274741375728787	0.6506690301762938	0.8660853910177402	0.7132606738772175	0.6032887867163373	0.9537642122173137	0.5275336869365315	0.6079541331412982	0.9194898142890775	0.6166566494481297	0.6042820147073079	0.955109196914512	0.6894885679070476	0.5235087039011758	0.9477007021285435	1.0	0.9259000955559556	0.8627428713872232	0.8929828691714329
CosteaPI_2017__SID713A037-11-90-0__bin.47	0.9688053800091335	0.8867437704341204	0.5618143841234973	0.4957762800034652	0.9162020583582973	0.7980592866225962	0.8316519913541679	0.9715061330435704	0.9738127755965934	0.6892166131738782	0.9037953320634812	0.9302272044251602	0.9524460517830157	0.9160953758060014	0.8628158632409892	0.7808315249883158	0.9003539507837826	0.8874015124858693	0.4194431758994756	0.9285812450468816	0.7361483801898789	0.34750571379985606	0.7682871006623408	0.5620590320817697	0.7687571455920053	0.621159027055123	0.5206448118055608	0.9353586619280719	0.4665161168192664	0.5435216685899829	0.9631867655882193	0.6206935274973611	0.5141962659502447	0.9394567157602483	0.586792806975702	0.47455875133821096	0.9282419464031135	0.4469057781837122	1.0	0.7957767078031737	0.8573130221161754
CosteaPI_2017__daisy-11-389-0__bin.10	0.9745701002457107	0.942534022568288	0.6038840591335015	0.5443720590382503	0.937858249795241	0.852150893074793	0.8969847955136645	0.9669697370375221	0.9788958872124524	0.7466550819380378	0.9089792508862443	0.9466608471473806	0.9729016361288123	0.9348876003506751	0.8870777219151273	0.8298714922304404	0.9303453047069801	0.8656837820274612	0.4573929096698227	0.9331802837360311	0.7826926535566642	0.39341412564020456	0.8178883166152706	0.6079234655926666	0.8305460843888784	0.6651033758433968	0.5649215837531387	0.9441558010225727	0.49844245349763344	0.5774089018592173	0.9653091060854918	0.6319443356504879	0.5633897300315395	0.9458042122374088	0.6472848057281114	0.5029057908394583	0.937813130765601	0.4879889383178999	0.9325410974827968	1.0	0.8881659051785993
NielsenHB_2014__V1_UC26_4__bin.73	0.831552552564688	0.7884723406490824	0.5316969210812383	0.4531226637355177	0.796958410956247	0.7214505954569885	0.7430548539746299	0.8307284194829809	0.832286013327568	0.6395540437328505	0.7958976205967098	0.8052156536287113	0.8293319647453901	0.8269449338672982	0.7989537071087098	0.7128581935447371	0.792819308000986	0.7561636971271777	0.3985955135639727	0.8218508670193205	0.6998150183668274	0.33046423216962945	0.7279514723770191	0.5135442723382244	0.7351486823973458	0.5673447811134864	0.4708509963347167	0.8352350105270815	0.4363614183474301	0.48996719632097696	0.8227709763716524	0.5498995785126305	0.4805228787223639	0.8346025774174907	0.5517307047284983	0.45015851238801086	0.8341477004085558	0.4071502826753739	0.8098399418888939	0.7159407998157256	1.0
