	CosteaPI_2017__daisy-11-390-0__bin.44	CosteaPI_2017__daisy-11-0-0__bin.1	VogtmannE_2016__MMRS84954772ST-27-0-0__bin.17	BackhedF_2015__SID397_M__bin.71	CosteaPI_2017__daisy-11-7-0__bin.39	GeversD_2014__SKBSTL013__bin.105	CosteaPI_2017__daisy-11-403-0__bin.29	CosteaPI_2017__daisy-11-386-0__bin.46	CosteaPI_2017__daisy-11-388-0__bin.6	LiJ_2014__O2.UC2-1__bin.14	LiJ_2014__MH0246__bin.46	QinN_2014__LD-49__bin.29	CosteaPI_2017__daisy-11-60-0__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.92	HMP_2012__SRS053398__bin.18	VogtmannE_2016__MMRS88581325ST-27-0-0__bin.75	CosteaPI_2017__daisy-11-2-0__bin.7	CosteaPI_2017__SID713A037-11-0-0__bin.69	ZellerG_2014__CCIS48174381ST-4-0__bin.47	XieH_2016__YSZC12003_37202R1__bin.10	QinN_2014__LD-86__bin.32	LiJ_2017__H1M413815__bin.7	HMP_2012__SRS058770__bin.26	LiJ_2014__V1.CD49-0__bin.19	ChengpingW_2017__AS97raw__bin.74	ZeeviD_2015__PNP_Main_480__bin.37	LiJ_2014__MH0359__bin.66	VogtmannE_2016__MMRS87723283ST-27-0-0__bin.36	LeChatelierE_2013__MH0183__bin.3	NielsenHB_2014__O2_UC18_2__bin.57	CosteaPI_2017__daisy-11-392-0__bin.8	ZeeviD_2015__PNP_Main_706__bin.56	VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	HMP_2012__SRS024132__bin.65	LiJ_2014__V1.CD44-4__bin.36	YuJ_2015__SZAXPI003420-4__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	CosteaPI_2017__SID713A037-11-90-0__bin.47	CosteaPI_2017__daisy-11-389-0__bin.10	NielsenHB_2014__V1_UC26_4__bin.73
ZeeviD_2015__PNP_Main_706__bin.56	0.9964592408082928	0.9963433533988731	0.9807438786030401	0.9898328378079251	0.9963339766237199	0.9921206681389975	0.9961253808709222	0.9965774097222163	0.9964597853744883	0.9870479822352138	0.9921235471170593	0.9968782906119349	0.9964619050631577	0.9919549886816873	0.9897168808983147	0.9914964445963806	0.996358806717965	0.9968139159009528	0.9862730410701392	0.9919450950667623	0.9874662251047178	0.9897450110864745	0.9903861622019136	0.9888239569273668	0.9892519196483099	0.996519583697046	0.9947385577336237	0.9920709830922739	0.9873681927633011	0.9906634450903095	0.9964390231214045	1.0	0.9911868390129259	0.9921520914773048	0.9867299674987663	0.988743786293512	0.9920622524683438	0.9901743076740651	0.9969230252309347	0.9958882178327293	0.9880673738669058
VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	0.9921231217895075	0.9921790352284265	0.983465947403911	0.9955503846986363	0.9921557741932168	0.9981736158489014	0.9919186105635769	0.9923800086516503	0.9921118626644531	0.9872472866031695	0.9980230955565114	0.9923918840662238	0.9920641018880527	0.9961559993097553	0.9899703313801224	0.9974128856430995	0.9920638328138942	0.9923143187513082	0.9847371968298275	0.9980081610694604	0.9878427999505117	0.9900166082529863	0.9907434695092048	0.9939191116815288	0.9896528053516027	0.9909587221493554	0.9915198940491476	0.9962371849040961	0.9873268435045076	0.996510575047129	0.9921209662518369	0.9911868390129259	1.0	0.9981052073343295	0.9868089816824971	0.9876886519343273	0.996188565192684	0.9939616726176016	0.9923135681485745	0.9920109716360296	0.9887629169426135
HMP_2012__SRS024132__bin.65	0.9934198778238438	0.9936349170946529	0.9843667370855357	0.9974555480797863	0.9936090496771534	0.9998407104505437	0.9931728602929891	0.9934409817863232	0.9933158839810793	0.9883683698902141	0.9993139331742179	0.9931046513870472	0.9934582958598188	0.9975082454423544	0.9906517875187358	0.9991730623943497	0.993250744221237	0.9928408027087572	0.9852376546493131	0.9993226671210709	0.9887926334711067	0.9906972084795195	0.9918130326379163	0.9958557128323869	0.9903702609648463	0.9918231043848111	0.9923578319628755	0.9975856408195171	0.9884370869936483	0.9972382986568664	0.9934116553923259	0.9921520914773048	0.9981052073343295	1.0	0.9880905669700645	0.9894860267121814	0.9975646451064265	0.9945423553245675	0.992809150189889	0.9932856046318329	0.9899169363029029
LiJ_2014__V1.CD44-4__bin.36	0.9885896382947287	0.9887817783586134	0.9787240772310832	0.9866678420521034	0.9884516576911483	0.9884472120430124	0.988623582102166	0.9886528507675948	0.9886383043906184	0.9956270220282566	0.9880022043726201	0.9884487696157609	0.9886887728891617	0.9882222166376168	0.9916514403535417	0.9881186240233167	0.9883021275688068	0.9882801647705252	0.9819608500649705	0.9878624498059803	0.9849725195479107	0.9882277690346808	0.9879070199346723	0.984919573070321	0.9868871244204868	0.9879885749521532	0.9872829173357722	0.9882122156951951	0.9954125879123702	0.9874864701320174	0.9885801586049467	0.9867299674987663	0.9868089816824971	0.9880905669700645	1.0	0.9843256409931112	0.9882459337175095	0.9864407133709654	0.9883452676856621	0.9884362201072974	0.985486666355379
YuJ_2015__SZAXPI003420-4__bin.9	0.9894024501416007	0.989335158966172	0.9802536901844088	0.9876179272526658	0.9896248258374212	0.9895907201350447	0.9890391504865068	0.9893970420932878	0.9893696404492159	0.9853795857180851	0.9892008786728446	0.9888809791873876	0.9893977247599843	0.9898252052084905	0.9873218551868588	0.9889304525659134	0.9892679032924708	0.9894585997440563	0.9824173972953331	0.989314233073949	0.9944421859506845	0.9966421737549588	0.9885254023102107	0.9860685253926691	0.9961874315117978	0.9874993084176674	0.9877633490304022	0.989851116557511	0.9849976791673273	0.9880294102438029	0.9893170051606228	0.988743786293512	0.9876886519343273	0.9894860267121814	0.9843256409931112	1.0	0.9898503426758931	0.9876789718226847	0.989353095022655	0.9892408537288176	0.9865787137873264
Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	0.9935828009375386	0.9937468541606961	0.9850599861061592	0.9950268871970555	0.9939027003762667	0.997626408541695	0.9935659878949528	0.9935068578035126	0.9935440966571307	0.9883437463562141	0.997456212163801	0.9931089800417142	0.9937036198454703	0.9998388153113117	0.9901796289897278	0.9969825693065089	0.993585391103805	0.993120176895631	0.9847778266064159	0.9973830232341054	0.9890429552528955	0.9911547978831761	0.9919111431828614	0.9936548618721754	0.9907137630636561	0.9918264773128931	0.9925135079686911	0.999645612496183	0.9883821427570552	0.9959376799490518	0.9935228613462933	0.9920622524683438	0.996188565192684	0.9975646451064265	0.9882459337175095	0.9898503426758931	1.0	0.9969061492986083	0.9930411373372262	0.9936587166752698	0.9897555024736189
VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	0.9919033747712268	0.992123233554904	0.9844623437998569	0.9926980950031987	0.9918990238005898	0.9950528767448045	0.9917427153327522	0.9919154746984847	0.991867328043733	0.9874650532624124	0.9943613199678409	0.991401250424769	0.9919268065199046	0.9967492081705978	0.989168442595171	0.9944686321331999	0.9916652879648523	0.9913275377987494	0.9844485575851404	0.9943523390167501	0.9870946334617524	0.9895840151450308	0.9895533269022083	0.9917742490235006	0.9891325690975062	0.9904139186515025	0.9909647846974304	0.9968363748933503	0.9870095776931421	0.9937193278505395	0.99188317751942	0.9901743076740651	0.9939616726176016	0.9945423553245675	0.9864407133709654	0.9876789718226847	0.9969061492986083	1.0	0.9913913481523317	0.9917249084237325	0.9873191338897729
CosteaPI_2017__SID713A037-11-90-0__bin.47	0.9976130140823614	0.9977216821921542	0.982533037886489	0.9911801997263564	0.9977677959107679	0.9932678816240708	0.9975247835109881	0.9976298328415668	0.9975602162033933	0.9887702955755034	0.9928688833035131	0.9979382675986667	0.9976770058387862	0.9930142467338283	0.9908862438371362	0.992689607422091	0.9975434944326236	0.9998216299049516	0.9876990921411114	0.992467801933626	0.988570940835269	0.9906870458069008	0.9915467351744213	0.9896063010105421	0.9905307588609364	0.9970798608973832	0.9958582552701326	0.9931043748329548	0.988824519916873	0.9915865148110397	0.9976571070713172	0.9969230252309347	0.9923135681485745	0.992809150189889	0.9883452676856621	0.989353095022655	0.9930411373372262	0.9913913481523317	1.0	0.9974316751331117	0.9896410595154891
CosteaPI_2017__daisy-11-389-0__bin.10	0.9995154959318698	0.9995552086463716	0.9825727910774018	0.9912990425320667	0.9994223629398219	0.9933959360794562	0.9992605087573997	0.9995820021126715	0.9994888296311091	0.9891237615888926	0.9932228220029921	0.9971694519255306	0.9994789170750308	0.9935477124743779	0.9910231142005397	0.9927315851532688	0.999244253853918	0.997226806810285	0.9885257940150541	0.9931897368262891	0.9888267015851424	0.9910433544334042	0.9914424875246041	0.9895099686994743	0.9907237084341858	0.9964140280659306	0.9977886609945756	0.9936253205757887	0.9885492152415628	0.9915136143570175	0.999573492943483	0.9958882178327293	0.9920109716360296	0.9932856046318329	0.9884362201072974	0.9892408537288176	0.9936587166752698	0.9917249084237325	0.9974316751331117	1.0	0.9895972423943417
NielsenHB_2014__V1_UC26_4__bin.73	0.9900224032735022	0.9899737587961848	0.9801173690855871	0.9881731542082903	0.9899949515228939	0.9901202472441297	0.9898116442430386	0.9900468606581775	0.9898709669588017	0.9857238426439681	0.9899885980197429	0.9891157742856247	0.9900861375862472	0.9894738546051733	0.9874868294477899	0.9894906087949807	0.9901188874613375	0.9898894013403307	0.982783791798571	0.9897906061652803	0.9856131076163948	0.9875429050963344	0.9895804817661034	0.9869929503138276	0.9874730432685387	0.9887499193115775	0.9880734624078582	0.9895967772174773	0.9859691345269496	0.9888429136470177	0.9900141422829702	0.9880673738669058	0.9887629169426135	0.9899169363029029	0.985486666355379	0.9865787137873264	0.9897555024736189	0.9873191338897729	0.9896410595154891	0.9895972423943417	1.0
