	CosteaPI_2017__daisy-11-390-0__bin.44	CosteaPI_2017__daisy-11-0-0__bin.1	VogtmannE_2016__MMRS84954772ST-27-0-0__bin.17	BackhedF_2015__SID397_M__bin.71	CosteaPI_2017__daisy-11-7-0__bin.39	GeversD_2014__SKBSTL013__bin.105	CosteaPI_2017__daisy-11-403-0__bin.29	CosteaPI_2017__daisy-11-386-0__bin.46	CosteaPI_2017__daisy-11-388-0__bin.6	LiJ_2014__O2.UC2-1__bin.14	LiJ_2014__MH0246__bin.46	QinN_2014__LD-49__bin.29	CosteaPI_2017__daisy-11-60-0__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.92	HMP_2012__SRS053398__bin.18	VogtmannE_2016__MMRS88581325ST-27-0-0__bin.75	CosteaPI_2017__daisy-11-2-0__bin.7	CosteaPI_2017__SID713A037-11-0-0__bin.69	ZellerG_2014__CCIS48174381ST-4-0__bin.47	XieH_2016__YSZC12003_37202R1__bin.10	QinN_2014__LD-86__bin.32	LiJ_2017__H1M413815__bin.7	HMP_2012__SRS058770__bin.26	LiJ_2014__V1.CD49-0__bin.19	ChengpingW_2017__AS97raw__bin.74	ZeeviD_2015__PNP_Main_480__bin.37	LiJ_2014__MH0359__bin.66	VogtmannE_2016__MMRS87723283ST-27-0-0__bin.36	LeChatelierE_2013__MH0183__bin.3	NielsenHB_2014__O2_UC18_2__bin.57	CosteaPI_2017__daisy-11-392-0__bin.8	ZeeviD_2015__PNP_Main_706__bin.56	VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	HMP_2012__SRS024132__bin.65	LiJ_2014__V1.CD44-4__bin.36	YuJ_2015__SZAXPI003420-4__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	CosteaPI_2017__SID713A037-11-90-0__bin.47	CosteaPI_2017__daisy-11-389-0__bin.10	NielsenHB_2014__V1_UC26_4__bin.73
ZeeviD_2015__PNP_Main_706__bin.56	0.9339580119576446	0.888108128393579	0.5663072526057354	0.4910799605757209	0.9142786601275562	0.7964415440254243	0.8462907402323189	0.9326164803757552	0.9322119667303328	0.6621524945337329	0.8825685826418613	0.8979266700507815	0.9333287246166699	0.9155605417480599	0.844514277475029	0.804299537614041	0.9115643893680857	0.8819519363523061	0.4327533592606565	0.9005623292717372	0.7472496824923412	0.30470306367732136	0.7660832689758971	0.5793887656605838	0.7614617795835168	0.5961847726684667	0.5304177274944843	0.9184363809459852	0.5071684637369713	0.5723954989956289	0.9231096196426137	1.0	0.5264721393201879	0.9106747753744417	0.5726708368968589	0.48589870962517306	0.9133203104168188	0.435431286997296	0.9142217753961686	0.7934606260875747	0.84981206311835
VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	0.9324263446304691	0.909129196202951	0.638406791531407	0.5745871229687396	0.9133549748724694	0.8682016070262443	0.8677525293154522	0.9336041680468669	0.9371556203329516	0.7424148929122382	0.9245303375890821	0.9236534766848696	0.9347834110977561	0.9397190070129944	0.8725513671080153	0.864025042352429	0.90754062520703	0.8727141518630337	0.4881299628055763	0.941057722338422	0.7896716858632797	0.38109141499701876	0.8240542868229527	0.6545040270298408	0.8350488827476553	0.6735810753258061	0.5810133350999896	0.9461655672386217	0.5142133805282934	0.6161024408249023	0.922337475511305	0.6306631585921011	1.0	0.9529589914916573	0.6416350403649407	0.511790064451406	0.9373898600240392	0.5130928157030503	0.903051740945098	0.8440796509591997	0.8901870131836723
HMP_2012__SRS024132__bin.65	0.8900960264825574	0.8362712063416633	0.543116422314951	0.487841794033009	0.8537049350672911	0.7891957797833653	0.7842953073232949	0.8891244484165369	0.8917700837104203	0.6486621526249363	0.9288986774595148	0.8563203345292445	0.8867484159573634	0.9153739378719165	0.8065141084171265	0.7787699610033357	0.8494363914945597	0.8222357331597124	0.40138444835102594	0.9427434129350402	0.7042288086502699	0.3289182299641629	0.7432085912092846	0.5522423522872525	0.7383234886304453	0.5852074719795727	0.49139803179852054	0.9280291453262585	0.44303254307787165	0.5356202036836818	0.8889778046316759	0.5808590554174926	0.5074106764234336	1.0	0.5602699656646932	0.45545241497369104	0.9245502608974349	0.43206424307996294	0.8789470673888664	0.755472748570664	0.8242118967416104
LiJ_2014__V1.CD44-4__bin.36	0.9209032355663058	0.8975126385110964	0.6266903530681894	0.5458902674268028	0.890421597831851	0.8393984271248426	0.860645509551784	0.9280372622697199	0.9283460176548561	0.8463815894165101	0.8862536067960904	0.913610491235191	0.9235398494910496	0.9101889690422094	0.9569689231711617	0.8222722164379384	0.8809320196694126	0.8336726060401152	0.4841433236711222	0.9065041574511933	0.7917740456172647	0.4355170371386849	0.82668737711267	0.6064125228208256	0.8543331772334443	0.7019874009616469	0.57556963715249	0.918451378880057	0.5526510597088277	0.5746805704410738	0.9168381629922572	0.5991916974147626	0.5604369033364182	0.9190742629033505	1.0	0.5131043308006024	0.9105531102661786	0.5074851481219861	0.8965342931340986	0.8439966917294477	0.8897983004814022
YuJ_2015__SZAXPI003420-4__bin.9	0.8590761754678835	0.8223766186010455	0.5731236836768498	0.5123766138067886	0.8397308695966929	0.7667148169864356	0.7959914259510247	0.865164881684932	0.8632232076550858	0.6838532784806424	0.8337787997002631	0.8451315999537834	0.8623578442911667	0.8617585621831895	0.8357223914328548	0.7733975316289111	0.8353748078102281	0.8014199629979255	0.4361560799087557	0.8567461666320682	0.8279691192326888	0.3521904240472254	0.7624359427354783	0.5533569626273295	0.8494512253880832	0.6075507627902383	0.4961734638841439	0.8684235380752688	0.49444609313611043	0.5404589733866008	0.8535522327093927	0.5897036621889906	0.5185108654640432	0.8666098707036867	0.5951590470743288	1.0	0.8592391802012534	0.4474992916485484	0.8418643139010916	0.7612244340259915	0.8430206886566445
Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	0.9210486804934137	0.8619611789560978	0.5598276326223774	0.497365478009268	0.8779597083551909	0.8054360010517722	0.8092717836023298	0.9201948337309683	0.9280690242411535	0.6684121348597433	0.9108354198615202	0.8848549779135694	0.9167893690594656	0.9734482379553424	0.8395217204777259	0.7942430361224182	0.8738594160889275	0.8403954119967298	0.4160283487569741	0.9569488895683688	0.7298590735057616	0.3402286899301177	0.7645033183827463	0.5662980677212762	0.7611756660461699	0.6066795361653715	0.5065515113740484	0.9796061181384469	0.4604563197324509	0.5455464580112369	0.917116285312243	0.6037012559903094	0.5172460073524824	0.9581246913944519	0.5752326471312447	0.4679774824680715	1.0	0.445337226387155	0.9002022859592864	0.7765840750528693	0.8535378631427253
VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	0.9255854533368416	0.9077444639864836	0.6323605090778157	0.5819163816144802	0.899106759545209	0.8602717112825271	0.8684418839756817	0.9299045825312634	0.9311105263886772	0.7630594524228282	0.9146405572712543	0.9244243792325056	0.9278854436427593	0.9392701740780235	0.8811427938345636	0.8574925563295435	0.8964910191250398	0.8695785843869879	0.4917359331939232	0.9397061308147183	0.8041800883546372	0.43550083784569793	0.8188297857607777	0.6453167887659433	0.8566732678751956	0.7064232990347463	0.5978379426387292	0.950746859809719	0.5206808015621321	0.6041357725491283	0.9120264786937916	0.6105975709399105	0.6006331620712099	0.9498965502915149	0.6801395947873533	0.5170585384093396	0.9447686576465537	1.0	0.9179293439875915	0.855603595119722	0.8816590729687435
CosteaPI_2017__SID713A037-11-90-0__bin.47	0.9664928552101192	0.884723486310944	0.5520011935611866	0.4914036322334246	0.914156908377067	0.7926866570340432	0.8295934726320484	0.9692035011128141	0.9714368829657642	0.6814769143234829	0.8973502620807964	0.9283093248571951	0.9502335251658526	0.9096957595423398	0.85495236984996	0.7751233400034439	0.8981422262910729	0.8872432265937411	0.41428364404069656	0.9215869871884683	0.7277348967986679	0.34426940900539776	0.761792566338366	0.5562171596880057	0.7614775988030164	0.619345156291276	0.5184884339001323	0.928908779198667	0.46130257524729495	0.538948757081422	0.9609301221261217	0.6187836691739296	0.5102439313937607	0.9327012236141162	0.5799538938864213	0.46950616940654555	0.9217824381802684	0.4430585219306173	1.0	0.7937328946960323	0.8484321675434778
CosteaPI_2017__daisy-11-389-0__bin.10	0.9740979170674636	0.942114791584549	0.5933600454699554	0.5396355009058271	0.9373165081129655	0.8465232341069786	0.8963214831126365	0.9665655457303298	0.9783955046406801	0.7385342832560147	0.9028189367074013	0.9439812781093121	0.9723946736985509	0.9288554367490737	0.8791145265102498	0.8238396419554337	0.9296421998284223	0.8632830736586959	0.45214468920821743	0.9268250804152706	0.7739473949713588	0.3898904547559531	0.8108892271423549	0.6015463294102755	0.8228416967512419	0.6627183338043676	0.5636723506199793	0.9381371104645443	0.4927348962481647	0.572508787244349	0.9648973949400262	0.6293459182004525	0.5588887934983479	0.9394537088155691	0.6397997467067807	0.49749495387519194	0.9318661919977641	0.48395078516511375	0.9301460289927365	1.0	0.8789265305534162
NielsenHB_2014__V1_UC26_4__bin.73	0.8232556565383077	0.7805669267791979	0.5211253874410503	0.447763651866789	0.7889848034203922	0.7143228419482981	0.7354843467753993	0.8224600637686549	0.8238557607988459	0.6304236695668338	0.787929569581786	0.7964515047058681	0.821110081751577	0.8182403912598957	0.788956263108338	0.7053664879150722	0.7849853711958037	0.748518429464513	0.39173321021429985	0.8134602678445144	0.6897468550091531	0.3263476078672254	0.7203665687371948	0.5068645764718719	0.7259395066617634	0.5609621065478043	0.4652353742266333	0.8265458746368055	0.4302388899889678	0.4845005900014952	0.8145549024679034	0.5433378324314931	0.47512320322318624	0.8261872264676287	0.5437232529287916	0.44411680615218	0.8256022763550839	0.4019872644540264	0.8014508581288871	0.7084930412152414	1.0
