	ZeeviD_2015__PNP_Main_327__bin.22	RaymondF_2016__P14E7__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.110	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.115	ZellerG_2014__CCIS35100175ST-4-0__bin.31	CosteaPI_2017__SID713A051-11-90-0__bin.26	BritoIL_2016__W1.41.ST__bin.16	XieH_2016__YSZC12003_37292__bin.25	CM_madagascar__A83_02_1FE__bin.32	XieH_2016__YSZC12003_37293__bin.22	ZeeviD_2015__PNP_Main_425__bin.1	ZeeviD_2015__PNP_Main_637__bin.3	QinJ_2012__NOF008__bin.26	RaymondF_2016__P3E7__bin.12	ZeeviD_2015__PNP_Main_557__bin.22	LeChatelierE_2013__MH0426__bin.23	BritoIL_2016__WL.32.ST__bin.40	LeChatelierE_2013__MH0212__bin.34	BritoIL_2016__W2.40.ST__bin.57	CosteaPI_2017__SID713A089-11-90-0__bin.83	BritoIL_2016__W2.17.ST__bin.81	HMP_2012__SRS049959__bin.61	FengQ_2015__SID530743__bin.61	HeQ_2017__SZAXPI029600-27__bin.28	CosteaPI_2017__SID713B066-11-0-0__bin.8	BritoIL_2016__W2.7.ST__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	XieH_2016__YSZC12003_37137__bin.8	ZeeviD_2015__PNP_Main_511__bin.42	LiJ_2017__H3M516751__bin.11	HMP_2012__SRS016095__bin.61	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	CosteaPI_2017__SID713A055-11-0-0__bin.88	ZeeviD_2015__PNP_Validation_35__bin.21	CosteaPI_2017__SID713A051-11-0-0__bin.58	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	VincentC_2016__MM030.1__bin.12	BritoIL_2016__W3.18.ST__bin.43	CosteaPI_2017__SID713B066-11-90-0__bin.8	ZeeviD_2015__PNP_Main_80__bin.50	CosteaPI_2017__SID713A087-11-90-0__bin.4	RaymondF_2016__P19E7__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.60	ZeeviD_2015__PNP_Main_706__bin.92	CosteaPI_2017__SID713B061-11-90-0__bin.66	CM_madagascar__A75_02_1FE__bin.50
XieH_2016__YSZC12003_37137__bin.8	0.988825740632274	0.9868137135687071	0.9883545888163459	0.9851981881651427	0.9879226537349983	0.9888469237740066	0.9809532967213079	0.9847090352254276	0.9834359759938506	0.9901425984666954	0.9884374887660086	0.9842094049268532	0.9852060467134633	0.984698185443879	0.9891157476473227	0.9875631775411146	0.9821178414520235	0.9892033224701495	0.9816930529212039	0.9880013133740012	0.982198453753389	0.9887402631227232	0.9896218252718527	0.9842687562265989	0.9862233998564978	0.980680733540097	0.984838264026548	1.0	0.9888263563394727	0.9852623138591096	0.9884856272198138	0.9880990841532364	0.9864820928740959	0.988183421671215	0.9888562680992974	0.98489615442319	0.9884620889705371	0.9820819123530411	0.9862692273514425	0.9873781279125613	0.988623356663485	0.989253689222543	0.9874973599402023	0.9889356275081084	0.9881660860589639	0.9837309691104991
ZeeviD_2015__PNP_Main_511__bin.42	0.988457563976328	0.9867490516980453	0.9875191610925307	0.9856616304736407	0.9876072055240668	0.9883087689880528	0.9815873992418984	0.9852645744180549	0.9838772211707534	0.9886524052286735	0.9879536946106976	0.9846744987914701	0.985566350117361	0.9849577796576416	0.9887452923108738	0.9872933541541946	0.9827775005965422	0.9885878769381758	0.9820527508465077	0.9873266247146989	0.9827012606177922	0.9883294747157062	0.9889750194536632	0.9846981511376443	0.9864630671935022	0.98091689938547	0.9857427719312984	0.9888263563394727	1.0	0.9857809510633918	0.9880614702341454	0.9875778036963045	0.9859124356012867	0.9879154846367708	0.988286408864544	0.9855450503745967	0.9879807168892701	0.9824301852239874	0.9865267821848107	0.9874553094856215	0.9884420103386437	0.988076735288311	0.9869979639429642	0.9880721630348175	0.987898137299349	0.9841900685885565
LiJ_2017__H3M516751__bin.11	0.9861355847710372	0.9873358034947481	0.9850871680405953	0.9861103076713815	0.9854605825266589	0.9859467008258692	0.9815228833912442	0.9901243864960915	0.9847070954090485	0.9852844994871708	0.9858539591079247	0.9864342830576827	0.9897463762695784	0.9892742181915534	0.9854131516015903	0.9860460341866816	0.982361043810464	0.985156801393597	0.9813835734724492	0.9869868526965387	0.9821251795749469	0.9848172725782899	0.9857785976771235	0.9881952095653014	0.9895414696574341	0.9796869823732635	0.9885819931722254	0.9852623138591096	0.9857809510633918	1.0	0.9850771921990179	0.9871122868154439	0.984513984189265	0.9861490268476147	0.9858625543228424	0.9872948794278221	0.9846411695479207	0.9825605696611059	0.9897754338851937	0.9878837376551742	0.9868367940105068	0.9843249284102661	0.985240178315133	0.9859871138667022	0.9868428357907849	0.987176339426842
HMP_2012__SRS016095__bin.61	0.9878111729362451	0.9863956777691828	0.9888529736567403	0.9855764174048928	0.9872116862705944	0.9896744936361523	0.98072454155706	0.9846287860648429	0.9836127613638913	0.9890201079344106	0.9878677588673946	0.9843107976601787	0.9849569492795456	0.9849697996639647	0.9880483817489015	0.9875107782927184	0.9825507427973567	0.9885146888076948	0.9812766528957726	0.9875952744087428	0.9818177070978716	0.9880958809293559	0.989444553471449	0.9838912161732545	0.985538215319557	0.9808569552127332	0.9852859216227597	0.9884856272198138	0.9880614702341454	0.9850771921990179	1.0	0.9874950863463509	0.9870592523860021	0.9875673955708786	0.9897008892785689	0.9852576563975518	0.9889255745001441	0.9821909667057553	0.9854786902512677	0.9872987375331139	0.9876969593114374	0.9881088423227518	0.9866478716640573	0.9875863318918068	0.9881444256038798	0.9841356591322062
FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	0.9876573304644296	0.9868921641581727	0.9868976816501621	0.9857399736130736	0.9875190673211958	0.9882278848948746	0.981468709285673	0.9860289238237367	0.9837919191813373	0.9885510642751747	0.987953544220111	0.9853088191822827	0.9862582853370166	0.985998034129739	0.9877816505200757	0.9871989123957229	0.9823215341717569	0.9873666063241524	0.980795916831518	0.9875638397333837	0.9821656678738057	0.9873246636628027	0.9885130270834299	0.9853771896006793	0.9874861100105592	0.9803267582020883	0.9858346303493856	0.9880990841532364	0.9875778036963045	0.9871122868154439	0.9874950863463509	1.0	0.9861597308605271	0.9875743155097491	0.9883360854129373	0.9859980591792233	0.9876182888966653	0.9820988420603408	0.9875295963401552	0.9870398333743965	0.9883367170744357	0.9879108463028703	0.9868605871938396	0.9881456743382591	0.9882572760436578	0.9848292543541967
CosteaPI_2017__SID713A055-11-0-0__bin.88	0.9864132072061216	0.9848149470175875	0.9876493686022746	0.9834134371733253	0.9855775409781043	0.9884162625559713	0.9795489341782317	0.9839188899439458	0.9817152830006193	0.9872970160219683	0.9867258264979972	0.9830120614003456	0.9841631326680986	0.984270917023462	0.9862155917643439	0.9859938378620295	0.9809976922455259	0.9865886310220133	0.9797426959823577	0.9867312660289747	0.9802382176401395	0.9863979304791167	0.9876096302730637	0.9830076335096225	0.9847821553607933	0.9785152939884676	0.9842775860700828	0.9864820928740959	0.9859124356012867	0.984513984189265	0.9870592523860021	0.9861597308605271	1.0	0.9861529758192025	0.9883388802819548	0.98319587792861	0.9890785355336565	0.9801553439241536	0.9853345303773928	0.9858700165095957	0.986299531145925	0.9869943810278661	0.9853729962591729	0.9866733937611998	0.987079511381759	0.9820992388093615
ZeeviD_2015__PNP_Validation_35__bin.21	0.9879855436363675	0.9867438961901306	0.9874002781677985	0.9854617423977766	0.9873412389477542	0.9883576099293283	0.9815519902148535	0.9856036502672653	0.9840179872515802	0.9888568947866316	0.9880805091256075	0.9848767986556034	0.9859311613713876	0.985674654033972	0.9879307655312588	0.9874346155067212	0.9825899419755559	0.9878847864863369	0.9814708278341713	0.9874233941584613	0.9824541999955956	0.9874092832321608	0.9885208816431394	0.9853923273931595	0.9865372490782894	0.9808508245493861	0.9858139406177047	0.988183421671215	0.9879154846367708	0.9861490268476147	0.9875673955708786	0.9875743155097491	0.9861529758192025	1.0	0.9884319995740667	0.9858227228953517	0.9878945491385487	0.9821801738990105	0.986798682712454	0.9876622679013463	0.9882614976857136	0.9876500070287778	0.9883882230084633	0.9886219688937075	0.9883118125014555	0.985004525409694
CosteaPI_2017__SID713A051-11-0-0__bin.58	0.9881918698980281	0.9862938574545164	0.9896383666899907	0.9853921461507548	0.9879877930984521	0.9998605001052725	0.9813989572591544	0.9851038878860798	0.9836881227251763	0.9892333755771529	0.9886068001816154	0.9846976665665375	0.9853958891783539	0.9851135410732501	0.988661070593092	0.9877309146821076	0.9823567555490779	0.9888911775464226	0.9816066891414995	0.9885194512303488	0.9822795103393696	0.9883798818405265	0.9902577090056427	0.9845192599641415	0.9865321655023793	0.9803300126488669	0.9855208094149303	0.9888562680992974	0.988286408864544	0.9858625543228424	0.9897008892785689	0.9883360854129373	0.9883388802819548	0.9884319995740667	1.0	0.985038010376148	0.9898346851639633	0.9821920895489021	0.9866984526339116	0.9877003011801185	0.9884918921024459	0.9885861054579398	0.987235045976437	0.9886601109148516	0.9894873772750147	0.9840168025936661
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	0.9856734347082154	0.9868058166165543	0.9844832945901707	0.9860934052376081	0.984891171048975	0.9851229736336817	0.9818371865907997	0.9870909684762039	0.9844740195698186	0.9853348241108888	0.9848965173482435	0.9864948497273434	0.9869650129770983	0.9871213141748378	0.9852331063013737	0.9858357481191868	0.9825482761333829	0.985482281150646	0.9817565898584989	0.9859503071723081	0.9822721387208335	0.9845886232701417	0.9853050766161409	0.9857318402909518	0.987263790115897	0.9804707757059509	0.9870879430041106	0.98489615442319	0.9855450503745967	0.9872948794278221	0.9852576563975518	0.9859980591792233	0.98319587792861	0.9858227228953517	0.985038010376148	1.0	0.9850942775490829	0.9823188374982724	0.9872204009152068	0.9864234381467578	0.9859751366312064	0.9843134680643992	0.9848096717293561	0.9849915777896137	0.9861392794672768	0.9858030739574125
VincentC_2016__MM030.1__bin.12	0.987883003738941	0.9861548335537866	0.9901336031521037	0.985495477453108	0.9871143841137247	0.9901502343701408	0.9803745465560794	0.9849220228453083	0.9834444045727175	0.9887179233050043	0.9880917646836412	0.9839235714596911	0.9850854141373157	0.9849886221830727	0.9881622183872721	0.9877101763370357	0.9822122743951176	0.9884712682340154	0.9819582041154901	0.9878265343743291	0.9825377508623111	0.9882621144562543	0.9896999747351446	0.9843166650760434	0.9862826202103845	0.9800079648415202	0.9855393915000635	0.9884620889705371	0.9879807168892701	0.9846411695479207	0.9889255745001441	0.9876182888966653	0.9890785355336565	0.9878945491385487	0.9898346851639633	0.9850942775490829	1.0	0.9819166317979603	0.9860887310671068	0.987758082808614	0.9885996878977481	0.9879875022973718	0.9868688150215681	0.9879467005748497	0.9885494892339907	0.9840439632073221
BritoIL_2016__W3.18.ST__bin.43	0.9827882546360863	0.9822735270722286	0.9811880682935175	0.9838882979621469	0.9817628891304079	0.9823490969091231	0.9811987202310006	0.9823565355583012	0.9830311289971447	0.9820634362024594	0.9815708055084653	0.9822207560943575	0.9823374287569756	0.9819969270799607	0.9824738878800953	0.9826315219486479	0.9819363893047415	0.9820481656427904	0.9842166562810839	0.9822498960966446	0.9852128456099871	0.9812748721306415	0.9822824254716157	0.9821846352663499	0.9822554369377627	0.983637960634548	0.9835117797915429	0.9820819123530411	0.9824301852239874	0.9825605696611059	0.9821909667057553	0.9820988420603408	0.9801553439241536	0.9821801738990105	0.9821920895489021	0.9823188374982724	0.9819166317979603	1.0	0.9827826332930029	0.9834340200399204	0.9823817595255246	0.9814311710692147	0.9810277258909277	0.9815226325303891	0.9823257958996018	0.9824273750209699
CosteaPI_2017__SID713B066-11-90-0__bin.8	0.9865295151231781	0.9875580958593375	0.9851754617392895	0.9862251328946293	0.9860308792161468	0.9867800383025256	0.982148231455228	0.9887011970019017	0.9848891181477457	0.9861258935005343	0.9865006483780148	0.9862272530284238	0.9890297110547591	0.9887386024368595	0.9861771818796735	0.9866043467220901	0.9826965358914296	0.9862365175471416	0.9821572785155823	0.9873481909577149	0.98266308076404	0.9857538622021083	0.9865507324228447	0.9877873216831867	0.9992076916900344	0.9803159709980165	0.9881492624387772	0.9862692273514425	0.9865267821848107	0.9897754338851937	0.9854786902512677	0.9875295963401552	0.9853345303773928	0.986798682712454	0.9866984526339116	0.9872204009152068	0.9860887310671068	0.9827826332930029	1.0	0.9876908246053068	0.987280932635419	0.985591627954078	0.986061375075116	0.9863429550721228	0.9873521197900192	0.9869170370342387
ZeeviD_2015__PNP_Main_80__bin.50	0.9874843072092482	0.9877507554961722	0.9868521618549829	0.9865909897839221	0.9858469312977418	0.9874520855401939	0.981437118630113	0.987044731252947	0.985159661091099	0.9873153917739237	0.9869568436058064	0.9852398665834629	0.9871449933469141	0.9870103334835875	0.9871445764533548	0.987265492142074	0.9832352934324526	0.9873332527695279	0.9825401336488863	0.987521275622765	0.9829479960251739	0.9868095538566314	0.987616102084193	0.98648368581698	0.9876604502667807	0.9809579142452272	0.987272643005747	0.9873781279125613	0.9874553094856215	0.9878837376551742	0.9872987375331139	0.9870398333743965	0.9858700165095957	0.9876622679013463	0.9877003011801185	0.9864234381467578	0.987758082808614	0.9834340200399204	0.9876908246053068	1.0	0.9877484507793395	0.9866901106587187	0.9866366566040786	0.9874798184560021	0.9876817448530493	0.9854843581531839
CosteaPI_2017__SID713A087-11-90-0__bin.4	0.9881995555642785	0.9873807511993022	0.9878051663129264	0.9861432389446476	0.9875547594160153	0.9886938351965364	0.9814249783261539	0.9863667188315076	0.9843282235601328	0.988840901715056	0.9884996665205459	0.9854607918145526	0.9866724662742147	0.9864329634845934	0.9882091243911693	0.9885568970461444	0.9828294735181882	0.988389003739497	0.9818161452821902	0.9889745982619241	0.9825513648789649	0.988330212615088	0.9887726745824627	0.9854719684685941	0.9871306559105354	0.9810606042063287	0.9867736540705999	0.988623356663485	0.9884420103386437	0.9868367940105068	0.9876969593114374	0.9883367170744357	0.986299531145925	0.9882614976857136	0.9884918921024459	0.9859751366312064	0.9885996878977481	0.9823817595255246	0.987280932635419	0.9877484507793395	1.0	0.9880544608618067	0.9876861793656039	0.9884709912014422	0.9883586171615214	0.9844311812910314
RaymondF_2016__P19E7__bin.67	0.9888193024065756	0.9857775070843762	0.9874625053146806	0.9848788335582892	0.9874873198235391	0.9886919124862898	0.9806876779533569	0.9844529701114629	0.9831043646183735	0.9894511028630292	0.9881412002494927	0.9835801818068057	0.9843718814197556	0.9846274408320298	0.9888461439157264	0.9877006180789668	0.9820083397037773	0.9884667413134354	0.9811716714029413	0.9878315519862796	0.9816946156649862	0.9884593821909211	0.9889744436810366	0.9834785162982052	0.9857715285897585	0.9796708299765994	0.9846049606424123	0.989253689222543	0.988076735288311	0.9843249284102661	0.9881088423227518	0.9879108463028703	0.9869943810278661	0.9876500070287778	0.9885861054579398	0.9843134680643992	0.9879875022973718	0.9814311710692147	0.985591627954078	0.9866901106587187	0.9880544608618067	1.0	0.986707816611235	0.9881565358449943	0.9872838963154431	0.9835132693933416
CosteaPI_2017__SID713A056-11-0-0__bin.60	0.9868604887753487	0.9862784536849851	0.9863235172473669	0.9842877598110299	0.9863556868698523	0.9874362450992293	0.9800674360227659	0.9856494737255452	0.9829733672798009	0.9875153603873553	0.9875389875239923	0.9840858135138699	0.985178758960778	0.9850231355043666	0.987043524047483	0.986927537259514	0.9818973574148929	0.9870413905521743	0.9809728294667257	0.9866607658601981	0.9809693104311485	0.9866731249201127	0.9877411812329507	0.9841102669188028	0.9857601657877852	0.9791777893116079	0.9849812015924398	0.9874973599402023	0.9869979639429642	0.985240178315133	0.9866478716640573	0.9868605871938396	0.9853729962591729	0.9883882230084633	0.987235045976437	0.9848096717293561	0.9868688150215681	0.9810277258909277	0.986061375075116	0.9866366566040786	0.9876861793656039	0.986707816611235	1.0	0.9872551000481983	0.9872671523262068	0.983255758547393
ZeeviD_2015__PNP_Main_706__bin.92	0.9882121964833468	0.9863421955403088	0.9871008346711397	0.9852756924466998	0.9876066076596294	0.9890257441351794	0.9807445185810091	0.9852605075074762	0.9834170890405111	0.9887255703183884	0.9983995330138796	0.9844178204305347	0.9854542306401807	0.9848606513193583	0.9879565276172134	0.987771871010132	0.9822783195412095	0.9883543112574991	0.981394351090454	0.9879838934702073	0.9819890625291112	0.9876569538126506	0.9888227359036609	0.9844017953294654	0.9865383544861003	0.9799617311699962	0.9854803888508777	0.9889356275081084	0.9880721630348175	0.9859871138667022	0.9875863318918068	0.9881456743382591	0.9866733937611998	0.9886219688937075	0.9886601109148516	0.9849915777896137	0.9879467005748497	0.9815226325303891	0.9863429550721228	0.9874798184560021	0.9884709912014422	0.9881565358449943	0.9872551000481983	1.0	0.9879077775765439	0.9845853817245896
CosteaPI_2017__SID713B061-11-90-0__bin.66	0.9879019337680439	0.987487665134211	0.9888569586088172	0.9858767345545519	0.9872447048840063	0.9893947866988306	0.9818611708721697	0.9866376273204396	0.9841543203132345	0.9883971663824251	0.9879795297352579	0.9854403055456298	0.986961930427717	0.9863369175362725	0.9876240971894382	0.9878334009824484	0.9827674880177063	0.9878015959423968	0.981798697083697	0.9886513394384423	0.9821978463181738	0.9880270443009839	0.9892505159531614	0.985564507372364	0.9870336338980994	0.9806901845689873	0.9866013718153417	0.9881660860589639	0.987898137299349	0.9868428357907849	0.9881444256038798	0.9882572760436578	0.987079511381759	0.9883118125014555	0.9894873772750147	0.9861392794672768	0.9885494892339907	0.9823257958996018	0.9873521197900192	0.9876817448530493	0.9883586171615214	0.9872838963154431	0.9872671523262068	0.9879077775765439	1.0	0.9850162301419676
CM_madagascar__A75_02_1FE__bin.50	0.9843512202454221	0.9856919212682929	0.983232773437963	0.9848905106850396	0.9840512166295419	0.9842518563697016	0.9813949047506283	0.98612381228663	0.9843946764117633	0.9836282879608503	0.9844636069348085	0.9856172495406266	0.9863294784077071	0.9856415011174515	0.9839907145730366	0.9848401295353909	0.9826325915860191	0.9842579509697439	0.9813193532563679	0.9848868687062619	0.9817337742799024	0.983999056569894	0.9842539572972718	0.985207113340314	0.9865162797084748	0.9806944669276642	0.9862414620876253	0.9837309691104991	0.9841900685885565	0.987176339426842	0.9841356591322062	0.9848292543541967	0.9820992388093615	0.985004525409694	0.9840168025936661	0.9858030739574125	0.9840439632073221	0.9824273750209699	0.9869170370342387	0.9854843581531839	0.9844311812910314	0.9835132693933416	0.983255758547393	0.9845853817245896	0.9850162301419676	1.0
