	ZeeviD_2015__PNP_Main_327__bin.22	RaymondF_2016__P14E7__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.110	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.115	ZellerG_2014__CCIS35100175ST-4-0__bin.31	CosteaPI_2017__SID713A051-11-90-0__bin.26	BritoIL_2016__W1.41.ST__bin.16	XieH_2016__YSZC12003_37292__bin.25	CM_madagascar__A83_02_1FE__bin.32	XieH_2016__YSZC12003_37293__bin.22	ZeeviD_2015__PNP_Main_425__bin.1	ZeeviD_2015__PNP_Main_637__bin.3	QinJ_2012__NOF008__bin.26	RaymondF_2016__P3E7__bin.12	ZeeviD_2015__PNP_Main_557__bin.22	LeChatelierE_2013__MH0426__bin.23	BritoIL_2016__WL.32.ST__bin.40	LeChatelierE_2013__MH0212__bin.34	BritoIL_2016__W2.40.ST__bin.57	CosteaPI_2017__SID713A089-11-90-0__bin.83	BritoIL_2016__W2.17.ST__bin.81	HMP_2012__SRS049959__bin.61	FengQ_2015__SID530743__bin.61	HeQ_2017__SZAXPI029600-27__bin.28	CosteaPI_2017__SID713B066-11-0-0__bin.8	BritoIL_2016__W2.7.ST__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	XieH_2016__YSZC12003_37137__bin.8	ZeeviD_2015__PNP_Main_511__bin.42	LiJ_2017__H3M516751__bin.11	HMP_2012__SRS016095__bin.61	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	CosteaPI_2017__SID713A055-11-0-0__bin.88	ZeeviD_2015__PNP_Validation_35__bin.21	CosteaPI_2017__SID713A051-11-0-0__bin.58	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	VincentC_2016__MM030.1__bin.12	BritoIL_2016__W3.18.ST__bin.43	CosteaPI_2017__SID713B066-11-90-0__bin.8	ZeeviD_2015__PNP_Main_80__bin.50	CosteaPI_2017__SID713A087-11-90-0__bin.4	RaymondF_2016__P19E7__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.60	ZeeviD_2015__PNP_Main_706__bin.92	CosteaPI_2017__SID713B061-11-90-0__bin.66	CM_madagascar__A75_02_1FE__bin.50
XieH_2016__YSZC12003_37137__bin.8	0.8972417109343349	0.5371166886900682	0.6715534638582727	0.7581565466296623	0.7269770893519062	0.8916130595616271	0.866278827623025	0.8588494318719639	0.8294828349986558	0.7320620340536058	0.8741868064048343	0.8725329688428817	0.8280194462218823	0.43138429384392285	0.8078485345287812	0.7937038313146267	0.8175890622574429	0.8691435105428358	0.7579570108249121	0.8429448758675264	0.7530170798105357	0.8838731906418843	0.7802595858590831	0.8520693793944258	0.7920674105401855	0.7636106515014407	0.877282451072079	1.0	0.8934281917209679	0.7592973462116595	0.7596604483686906	0.8848345215873509	0.5124003740823057	0.8646511152423395	0.9090771752999663	0.85552661171544	0.5766721062575488	0.5926379996440917	0.8734651456005573	0.8364529576355575	0.8445048142272437	0.6600920817983211	0.6650899425624638	0.8609477761412728	0.7512420819876341	0.76572149042266
ZeeviD_2015__PNP_Main_511__bin.42	0.8452737158511581	0.509136331779951	0.6305016196224519	0.7209969515815601	0.6797077334826996	0.8203660573261917	0.847957642016418	0.8217543541725442	0.7922768136922793	0.6887795412065038	0.8391212784549371	0.8389129481247182	0.79748919050453	0.4032842744578778	0.776709355507643	0.7613454226703212	0.7910889532756598	0.8602789910359612	0.7207814137769842	0.8171278420615847	0.713478869401251	0.8374374751599545	0.7392246542299981	0.8112980249460984	0.7497887523587318	0.7206842844796993	0.8334043784377079	0.8098661400405404	1.0	0.7120095742716503	0.7101418087740361	0.832185972058338	0.4806544524001233	0.8237727902055229	0.8698120771186028	0.8078772203311182	0.5516865146781932	0.5667470471663986	0.8117967135289785	0.7883288338100563	0.7982576445561946	0.6136707941469817	0.630779622204787	0.8154011371335257	0.6995080383931862	0.7268724160346398
LiJ_2017__H3M516751__bin.11	0.8328863374767952	0.5567194458426981	0.6830127413857779	0.7690170953872593	0.7172035159042889	0.8150186600063483	0.8306933058028773	0.8547000291762986	0.8197389683132572	0.7052989448439709	0.8201862313520168	0.8499845301493762	0.8304997322834141	0.4446111216202785	0.783146759988073	0.7496208684277181	0.7989584702642218	0.8296164278591971	0.7365785018772223	0.8215252150549701	0.7465333106762809	0.8192468186612888	0.7608024443967079	0.8340850505134708	0.7966776692305473	0.7452171710532643	0.8701318063335012	0.8037120427577052	0.8314207094008599	1.0	0.7484886837641914	0.8335636444082501	0.5183702472290532	0.8162470302696082	0.8456597851213702	0.8239354658749523	0.5836967011545479	0.5848861964045823	0.8500674902291462	0.7929953638540929	0.8121599438276098	0.6440724021071059	0.6534096192012107	0.8180841752245133	0.7290712158180425	0.760658165997108
HMP_2012__SRS016095__bin.61	0.9096273261460285	0.5931528570116353	0.7522310579678221	0.8309229494644301	0.7770970874738814	0.9132609608776728	0.9129675590304005	0.9106421933259552	0.8942892763854319	0.7748493082761616	0.9046448455359667	0.919156643589883	0.8890392560970063	0.4684106983766584	0.8526159583850949	0.8361939270276609	0.8583355108090489	0.9205429450232715	0.8034519752900353	0.9185983774610306	0.8026649627361818	0.9083462569861298	0.8497711198051597	0.9046546553241733	0.853671848315704	0.8262735557539312	0.9296745201452918	0.894635740268913	0.9226101349380957	0.8327667437478207	1.0	0.9154106421933259	0.5651294134014192	0.9094730449315054	0.9489819669338794	0.9028179954322059	0.6421688014846668	0.6429963908897389	0.9135815625922454	0.8732441593858716	0.8925208391114472	0.6992327853823455	0.7202716597894107	0.9004435807867271	0.7973146150683698	0.8264871415971584
FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	0.8346479720641887	0.5163535893092336	0.6511607698122374	0.7303287539095409	0.6920803398866346	0.8284387731527528	0.8207338106096616	0.8261916378227879	0.7995167210739346	0.6835318727477171	0.8472335352579338	0.8346776360652831	0.8034616842312452	0.41291975434019235	0.7629650879136296	0.7577854043342944	0.7831202062101761	0.833203160716766	0.728067310061401	0.8230695889546615	0.7152423409294115	0.8301432317568138	0.7378079210560664	0.8129004203912438	0.7575236631481671	0.729401841122402	0.8392745092701749	0.8155726234074794	0.8461890134311617	0.7258564695092458	0.716456471044794	1.0	0.48620379657335416	0.8242128744556656	0.8494084300205275	0.8167187008144687	0.5624755271990971	0.5650709528007354	0.8257068931460801	0.7804741773125532	0.8048108727986694	0.6180613284028273	0.6295880612516254	0.8178064971840139	0.7065818485628315	0.7352547230324566
CosteaPI_2017__SID713A055-11-0-0__bin.88	0.8768358767679512	0.595554901457632	0.7416023889668775	0.8314804751769838	0.7682927289468521	0.8631293805692665	0.8786868481033676	0.8829196163967254	0.8713804485099146	0.7892584542156611	0.8719005821471519	0.8720710249714461	0.8655199826915626	0.4947445747608769	0.8340603883329056	0.7897811036141426	0.840493189834312	0.8844127206951552	0.7996925739759594	0.873774824274077	0.8111197904874036	0.8677130975561895	0.8304911520677042	0.8599255586247843	0.8565462623335195	0.7904528118663426	0.8797812042445924	0.8511549859872098	0.8808026033097355	0.8134871218181909	0.7971139187006596	0.8762276914871671	1.0	0.8671703220677545	0.9036777913628885	0.8698206765385138	0.622521346234157	0.6345925976241151	0.8735836264195183	0.834671089374934	0.8715345388861215	0.6927444187836798	0.6975658752081793	0.8676206433304654	0.7796715170543455	0.7971742969705203
ZeeviD_2015__PNP_Validation_35__bin.21	0.8879822808624009	0.5513852342789365	0.6858351667844841	0.7795149703792209	0.7452620558632425	0.889428617572159	0.8850011025291603	0.8768401173862608	0.846144797821115	0.7296643886107036	0.888678973388388	0.9002727388602004	0.8428391014708836	0.4429561246345863	0.8171079998229902	0.7982087967076172	0.8328550663957055	0.8884645191743626	0.7711830270269043	0.8779139013608954	0.7728653768399283	0.8883752578083839	0.8008597836319618	0.8745639525538017	0.8152675514888682	0.7768881899270061	0.9021025968627656	0.8637383643459846	0.9078104073457566	0.7703255883969302	0.7714440030545542	0.8932645869524846	0.5214906194247105	1.0	0.9093055352259012	0.8691534278066554	0.5992028506146742	0.5999888045066399	0.8776835616495349	0.8484674844671986	0.8500862922908816	0.6591857321001648	0.6794650823530658	0.8867912467883874	0.7633650929812199	0.7856361820190543
CosteaPI_2017__SID713A051-11-0-0__bin.58	0.8495826954284156	0.5058991016678682	0.6362278015838942	0.7197467686234484	0.6708896647252757	0.912140241877344	0.843125342578567	0.8251583624271979	0.7749555829168387	0.6690049763333901	0.8310807526873011	0.8516894692361072	0.7880856237157523	0.4016917643437477	0.7726091728702076	0.7595084959484599	0.7734654505296299	0.8405976865314984	0.7015175386725637	0.8147324984541775	0.6981356300610498	0.8565901990803368	0.7299228708826444	0.7959149784124876	0.7492702907766374	0.7092469886837692	0.8349088572254039	0.8103724689687947	0.8553734545150168	0.7121820263370352	0.7183153639905712	0.8214855151706615	0.48495151922625174	0.8114326061892303	1.0	0.7986286056816064	0.568131282857166	0.5586059111172313	0.8285176574781358	0.7819857001293361	0.788497393027733	0.6157783925066086	0.621200584307404	0.8098078049860539	0.6948330376694667	0.713012652793416
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	0.8577225730665954	0.5489144306246091	0.6782103255215525	0.7818222729043496	0.7317872713893586	0.859370778735199	0.8803425819923549	0.8865518059736914	0.8418368108470367	0.7142062865407607	0.8609141291190215	0.9074321873633336	0.8573165853447388	0.4459719152022998	0.7919428602133525	0.7820372075806267	0.8441775838058663	0.8729803230289073	0.7613792238768544	0.8636564119939519	0.7602411149139291	0.8670796944942393	0.7756339453498734	0.8733422789941654	0.8019556070337372	0.780723717892267	0.9118622298577103	0.843154778341152	0.8783458537757605	0.7671466376902881	0.7555222539483052	0.8732642905439191	0.5160648744497897	0.8574897271672953	0.8829471723402953	1.0	0.5863973963052133	0.5967060514559586	0.8741572396417159	0.8365854641469556	0.8396699260117229	0.6537167280374823	0.6604547062484795	0.8617425231838393	0.7571115018411244	0.7944306544611632
VincentC_2016__MM030.1__bin.12	0.8882688331511692	0.5826642713980815	0.7260019814864928	0.8101690375787858	0.7583103243447786	0.884452554622848	0.8878193035458384	0.9052442712758362	0.867142053022267	0.7400551993460983	0.8817698241722459	0.9055343262251349	0.8764521501017692	0.46932557779001466	0.846180304157621	0.8081386529336947	0.8356283051400293	0.9069401481058356	0.766329065672997	0.8877087270421785	0.7716517406908753	0.8894068265154677	0.8159562450442001	0.8791604409502022	0.8298022014170462	0.7855449282336264	0.9001249681189604	0.8463081061467755	0.893178652177996	0.8092788689412828	0.8002432683080517	0.895576328626701	0.5499897480578265	0.88030287960108	0.9353288595228318	0.8732082022205317	1.0	0.6281362191392925	0.8903742320072858	0.825553618768889	0.8613481776269838	0.6802538703165433	0.709514413563903	0.8809768961786649	0.7557620638132002	0.7944510598952357
BritoIL_2016__W3.18.ST__bin.43	0.8640660393201114	0.5934671791777687	0.7290089343003726	0.8099701168903843	0.7504270773903069	0.8612861388429554	0.8926407030599145	0.8969932548302275	0.869373669058373	0.7554075956595918	0.8760542917517038	0.8954348257748521	0.8734767846583626	0.4646049527302047	0.8202899914283667	0.8031062461333291	0.8528124201708528	0.8915795053177494	0.797951231946647	0.866025973088244	0.8050979064318976	0.8788894401525499	0.8145130278433125	0.8728017753728825	0.8414499462016506	0.8089778423005454	0.8939207044602578	0.856197312762872	0.9032751078565282	0.7983018648088778	0.7887986749250461	0.8857002510224968	0.5519251166360251	0.8677331886311808	0.9053280331793867	0.8747239655099793	0.6183560952955572	1.0	0.8856739945835155	0.8235195334230793	0.8710174315404379	0.68054939410532	0.7019445628111456	0.8711651240097084	0.7662186844101847	0.7923443882058264
CosteaPI_2017__SID713B066-11-90-0__bin.8	0.8759622480463293	0.5596417057874584	0.6932640673080843	0.7825047305892487	0.7356099009671385	0.8831687523400473	0.8736851318299927	0.90608466548497	0.8454743998351261	0.7225310700314226	0.8630061001130703	0.8993210169074383	0.8630161990187604	0.44499818032680805	0.8073364435469301	0.7954421768453038	0.8322201471672382	0.885740606989116	0.766966255067687	0.8563699969740687	0.7643592412654752	0.8792039967728386	0.790991925737884	0.8688170852538397	0.8431363161511051	0.7797421188327012	0.9065566958175943	0.8628710740036588	0.8846959313005109	0.7933505812668292	0.766339000814271	0.8849641133516136	0.5195239899504668	0.8679545639011997	0.9181595903883852	0.8762259416949031	0.5993401300215406	0.6056055659183627	1.0	0.8373017668970588	0.8554880258771367	0.6722201920512635	0.6697309988154357	0.8601346445951966	0.7627422942544333	0.7920968208270854
ZeeviD_2015__PNP_Main_80__bin.50	0.8784781595203757	0.5452301805907199	0.6690402455093596	0.7749114869645146	0.7445111799999844	0.8967532118810216	0.8838667724127303	0.8756455088925539	0.8557255033510035	0.7230170472720706	0.862107236782196	0.9111020913904389	0.8504769858324661	0.43425168445229323	0.8041641793251917	0.8036711214401182	0.835215540624156	0.8823494616835261	0.7736552984459532	0.872255200846176	0.7636559911397459	0.8708312870328501	0.7997453377427055	0.854356460225756	0.8026511492879652	0.7796529370605967	0.9068280150275637	0.8597112167361047	0.8938505135662912	0.7700042573427488	0.7621141637201236	0.8703000920737929	0.5164487535014115	0.8729813618671288	0.9016250285055171	0.8724641764454535	0.5781716619747688	0.5858691244583952	0.8711496148544682	1.0	0.8537431538114892	0.6409542362895273	0.6642789485686533	0.8549448607957885	0.7596208552199926	0.7781659803290529
CosteaPI_2017__SID713A087-11-90-0__bin.4	0.9187666348495741	0.588063220643122	0.7289604466254247	0.8205960776016484	0.7847437441745468	0.9059464302744845	0.9165722973303295	0.9218141032268302	0.8928092569306363	0.7865285468244217	0.9150415505583218	0.9228615828242198	0.9009879327465203	0.46661329088917153	0.8502837491594918	0.8468147243413582	0.8739934939255	0.9178129235099463	0.8156804570120625	0.9158958835734843	0.8287839699556885	0.9041924829914799	0.8431381270551879	0.9052567927889805	0.8559695517636847	0.8185804607788215	0.9263318097995042	0.8937826035037271	0.9320071937083904	0.8120499424166725	0.8020868646699638	0.9241086205086407	0.5552840016124935	0.9006405093299417	0.9361514301262185	0.9017052198464925	0.6211678235425647	0.6380757631493953	0.9165230088871471	0.8791154848259717	1.0	0.6947943389618331	0.7009594015501416	0.9153376819364668	0.8146297716622708	0.8261564551431088
RaymondF_2016__P19E7__bin.67	0.864434741969764	0.5683306960184302	0.7058080073534545	0.7747553696507109	0.719257343758484	0.8398199644738169	0.8607124434722577	0.8859356456379587	0.8317194323567512	0.7412478959656839	0.8596473366997882	0.8678084688835626	0.8380024472730939	0.4645993802309978	0.8074028071890101	0.771659918243238	0.8257016033323249	0.8737395186124621	0.7403970710290958	0.859325913945966	0.7515111232634445	0.8690655566673647	0.7909874611189972	0.8565703077125947	0.817639370457419	0.7576360932058114	0.8679151250009696	0.8451959175916661	0.8668315958082207	0.7791103328446544	0.7602351088668079	0.8585861083315881	0.5339820934074885	0.8449273380960137	0.8844909400476269	0.849314782925713	0.5935049333302306	0.6031539183518333	0.8712927303190375	0.7984887797764488	0.8405806165111427	1.0	0.6797034378175444	0.8529420605186202	0.7506035766644172	0.770747523638874
CosteaPI_2017__SID713A056-11-0-0__bin.60	0.8812074292920338	0.5841248986471007	0.7285470526477262	0.8191430973446039	0.7683366569779604	0.8738617098209216	0.9017693676176739	0.9005152811285384	0.8705143248751392	0.7737230530780402	0.8967744377528842	0.9063290029663778	0.8726210706452121	0.4759721411509705	0.8389943202532478	0.8147866658432262	0.8526393589914714	0.9120341501995183	0.7856622752057439	0.8856739295440464	0.8077621877484018	0.8884012439262968	0.8243377447162019	0.8881024147390524	0.8406767285774336	0.8041363936098367	0.8997428076795116	0.8748667719873535	0.9153466717401222	0.8120045661099811	0.8045094320452467	0.8984986821632842	0.5523922272536204	0.8947204851392245	0.9166625162612883	0.8815172155494772	0.6359503465422475	0.6391164417811016	0.8917879747150663	0.8501605708832793	0.8712135851732911	0.6982776481744525	1.0	0.8824655001703327	0.7843783057978839	0.8027438495972778
ZeeviD_2015__PNP_Main_706__bin.92	0.8732386795991838	0.5322717153893983	0.6744249743314299	0.7513161929746348	0.7307021867891444	0.8565247498763969	0.864032231404046	0.8459771672132934	0.8191566866947165	0.7184891382097419	0.9207718278562059	0.8672527211997539	0.8206977212494528	0.42958013250835586	0.8005656104849252	0.7888977774276357	0.8138407433190851	0.8606287759672238	0.7465237448538613	0.8483446763440888	0.7508563859610501	0.8648561289992442	0.7753255555142421	0.8412970018300245	0.7869742452851374	0.7555424415862864	0.8657356157530104	0.8371046221096858	0.8746225183214136	0.7514711799664036	0.7434173784962728	0.8626863111144817	0.5078478270713312	0.8631435411472056	0.8832852235549303	0.8501717557743699	0.5836707030776882	0.5862988554155437	0.8465820214353268	0.8087791847684233	0.8409196582039843	0.6476935837226109	0.6522876043171056	1.0	0.7419293561192435	0.7603720718594794
CosteaPI_2017__SID713B061-11-90-0__bin.66	0.9259261491304887	0.6060225364152664	0.7483462988571394	0.8583085589145953	0.8085090798843464	0.927619602147482	0.9315108818147808	0.9329252604501072	0.912255676637163	0.8184560882023392	0.9215291050937565	0.9496558159889223	0.9208235383015682	0.5025267357429846	0.8670817859462406	0.8600131378205589	0.9148897308508385	0.9490925678598101	0.8491542701857235	0.9349872585392357	0.8567356363614449	0.9291355045196606	0.8820924644817584	0.9264513838056196	0.88644500496261	0.8478937996811505	0.9517484102727187	0.9197994929376102	0.9448271801758911	0.8433243043653816	0.8289269404593416	0.9385883379358972	0.5746795164503222	0.9356302422059671	0.9543546497639689	0.9405877528995689	0.6305198896126383	0.64935416532422	0.9453459247491228	0.9048968282408439	0.9424184252138604	0.7177463955596577	0.730091496529418	0.9342710294367843	1.0	0.8658820442522962
CM_madagascar__A75_02_1FE__bin.50	0.8994805544854447	0.5871025669803909	0.7311411204370848	0.8391205263529655	0.775834148374994	0.8824407309071165	0.9168003161653854	0.921664132345721	0.8950431455682462	0.7764113582068014	0.8974243527948093	0.923520130626225	0.9017707601619481	0.47485345500385023	0.8370534911444658	0.8196097940201581	0.8871710781473644	0.9228350189564896	0.8312987264549739	0.9028307115497868	0.8197454296638186	0.892927142859	0.8286731150653933	0.9050923167391285	0.8614930407647944	0.827174189533695	0.9430256628704575	0.8763752609252777	0.9177488989895795	0.8224702760770358	0.8032091479958209	0.9129700175892996	0.5492541556291175	0.9001179986765775	0.915445693091639	0.9225745811870328	0.6195649865902716	0.6276953250770372	0.9176925646966854	0.8665236931202395	0.893412051118604	0.6889354682008083	0.6984490302484819	0.8950401121832442	0.8094028868291723	1.0
