	ZeeviD_2015__PNP_Main_327__bin.22	RaymondF_2016__P14E7__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.110	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.115	ZellerG_2014__CCIS35100175ST-4-0__bin.31	CosteaPI_2017__SID713A051-11-90-0__bin.26	BritoIL_2016__W1.41.ST__bin.16	XieH_2016__YSZC12003_37292__bin.25	CM_madagascar__A83_02_1FE__bin.32	XieH_2016__YSZC12003_37293__bin.22	ZeeviD_2015__PNP_Main_425__bin.1	ZeeviD_2015__PNP_Main_637__bin.3	QinJ_2012__NOF008__bin.26	RaymondF_2016__P3E7__bin.12	ZeeviD_2015__PNP_Main_557__bin.22	LeChatelierE_2013__MH0426__bin.23	BritoIL_2016__WL.32.ST__bin.40	LeChatelierE_2013__MH0212__bin.34	BritoIL_2016__W2.40.ST__bin.57	CosteaPI_2017__SID713A089-11-90-0__bin.83	BritoIL_2016__W2.17.ST__bin.81	HMP_2012__SRS049959__bin.61	FengQ_2015__SID530743__bin.61	HeQ_2017__SZAXPI029600-27__bin.28	CosteaPI_2017__SID713B066-11-0-0__bin.8	BritoIL_2016__W2.7.ST__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	XieH_2016__YSZC12003_37137__bin.8	ZeeviD_2015__PNP_Main_511__bin.42	LiJ_2017__H3M516751__bin.11	HMP_2012__SRS016095__bin.61	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	CosteaPI_2017__SID713A055-11-0-0__bin.88	ZeeviD_2015__PNP_Validation_35__bin.21	CosteaPI_2017__SID713A051-11-0-0__bin.58	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	VincentC_2016__MM030.1__bin.12	BritoIL_2016__W3.18.ST__bin.43	CosteaPI_2017__SID713B066-11-90-0__bin.8	ZeeviD_2015__PNP_Main_80__bin.50	CosteaPI_2017__SID713A087-11-90-0__bin.4	RaymondF_2016__P19E7__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.60	ZeeviD_2015__PNP_Main_706__bin.92	CosteaPI_2017__SID713B061-11-90-0__bin.66	CM_madagascar__A75_02_1FE__bin.50
XieH_2016__YSZC12003_37137__bin.8	0.8872156993408125	0.5300341141859733	0.6637329476398359	0.7469344560850848	0.7181971353170802	0.8816688311442451	0.849779071836676	0.8457167954625483	0.8157432614070492	0.7248458046366517	0.8640790116351713	0.8587551540439131	0.8157697652141318	0.42478333137709995	0.7990557072162294	0.7838326776796296	0.8029688050190639	0.8597596483323426	0.7440811319397379	0.8328306444590006	0.7396122114398005	0.8739210110823776	0.7721619155437257	0.8386652682753216	0.7811554145384741	0.7488582538534643	0.8639813261747813	1.0	0.8834453434704085	0.748107060235581	0.7509134347798101	0.8743041804076285	0.5054737934141825	0.854433897612007	0.8989466629813755	0.8426048698852385	0.5700185148023763	0.5820190600235504	0.8614717942698769	0.8258953553971217	0.8348971841598104	0.6529985271455778	0.6567745624032137	0.8514219292499801	0.7423519478405077	0.7532639438422191
ZeeviD_2015__PNP_Main_511__bin.42	0.8355171980634546	0.5023897925688879	0.6226324304770455	0.7106590308624051	0.6712842552379461	0.8107749682356309	0.8323445364941885	0.8096454540399953	0.7795031098535785	0.6809635500861122	0.829012967276007	0.8260561867243814	0.7859785107435985	0.3972179835408743	0.7679677187519949	0.7516712760181244	0.7774644242497877	0.8504613813227568	0.7078453701587223	0.8067720742630701	0.7011365843847666	0.8276641399320851	0.7310747167977397	0.7988836651860455	0.7396389123989838	0.7069313937676627	0.8215223421408671	0.8008169843790006	1.0	0.7018854752917482	0.7016637596520094	0.8218483945522477	0.47388320184840826	0.8138178952664741	0.8596234540825537	0.796199395807721	0.5450556382699041	0.5567894065228328	0.8008591995859478	0.7784394925663483	0.7890313909533154	0.6063538348225348	0.6225782028128369	0.8056751653085725	0.6910426881545502	0.715380612992262
LiJ_2017__H3M516751__bin.11	0.8213388554554869	0.5496690413822513	0.6728270871473595	0.7583356845368824	0.7067757945732084	0.8035649589447799	0.8153444887254446	0.8462593420263741	0.8072027784813576	0.6949201178594215	0.8085838433841941	0.8384538806080212	0.8219841005203641	0.4398423197401707	0.7717231169264213	0.7391606844567277	0.7848656768099725	0.8173022664533484	0.7228660423152515	0.8108345864179521	0.7331891618066221	0.8068084175224512	0.7499827667467144	0.8242388512874442	0.7883455916536549	0.7300795615219127	0.8601966354277214	0.7918671869238882	0.8195986976469796	1.0	0.7373191309951683	0.8228209152380433	0.5103427573846495	0.8049412145676297	0.8337043158478601	0.8134672664373175	0.5747318024860771	0.5746861143262039	0.8413759189732508	0.7833872239874061	0.8014693151905918	0.6339765210951052	0.6437654097346239	0.8066204548296394	0.7194787061113124	0.7509037438641603
HMP_2012__SRS016095__bin.61	0.8985400359751687	0.5850834144127192	0.7438459185484366	0.8189380636726598	0.7671593261210581	0.9038310790142768	0.8953696907865577	0.8966445173539613	0.8796343446035908	0.7663415465041927	0.8936694761305558	0.9047358090266103	0.875665393475064	0.46137039174051503	0.8424258179356817	0.8257505156827301	0.8433581937147796	0.9099702228337981	0.7884086650751029	0.9072034166600524	0.7880706732814367	0.897533194985593	0.8408014061885495	0.8900817690436973	0.8413262298576064	0.8104561640695995	0.9159952163905508	0.884334570852979	0.9115955263798581	0.8203395256878222	1.0	0.9039635111550669	0.5578162162933448	0.8981659263249234	0.9392082965837859	0.8895083423330707	0.635057150934293	0.6315452467563044	0.9003151617411126	0.8621528561198364	0.8815401189124691	0.6909180980782625	0.71065450015116	0.8892657730246877	0.7878619923323128	0.8133754678600126
FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	0.8243461879664664	0.5095853112242299	0.6426290541092319	0.7199142466076598	0.6834425317561856	0.8186862965576497	0.8055245537661765	0.8146488515145741	0.7865580894428961	0.675706160270759	0.83702737394021	0.8224152359893433	0.7924207430238994	0.4071380660327644	0.7536429138285197	0.7480849269881685	0.7692758424052828	0.8226769771754706	0.7140854448867289	0.8128337636358434	0.7024864714705596	0.8196208870862483	0.7293327414492645	0.8010135316703345	0.7480440953631328	0.715052142334159	0.8273858756080248	0.8058665622493828	0.8356774873962894	0.7165018395170561	0.7074972447377808	1.0	0.4794746051721454	0.8139714653248767	0.839501002643237	0.8052830538984429	0.5555111177186219	0.5549555284275357	0.8154099948838323	0.7703591019276017	0.7954241358876482	0.6105894900095135	0.6213156438170101	0.808111952638107	0.6982846529625961	0.7241003606444557
CosteaPI_2017__SID713A055-11-0-0__bin.88	0.8649224893960663	0.5865113687250625	0.7324431312170749	0.8176890720363074	0.7572120585467957	0.8531311164445249	0.8607167655360836	0.8687212888748006	0.8554475036101173	0.7792325167172335	0.8603268225432334	0.8572563359446934	0.8518128575525667	0.48696269629227107	0.822563359446935	0.7787193014234176	0.8245218795755408	0.8725515353690874	0.7834929583842775	0.862180938580205	0.7950906177200159	0.8559104036790492	0.8202010596386361	0.8453133883781894	0.8435114743870348	0.7734701655874051	0.8659489199836978	0.8396491519368846	0.8683942399130553	0.800889447387885	0.7867986686591496	0.8641004644095256	1.0	0.8551625936492123	0.8931398964512672	0.8552041037097415	0.6157225014717204	0.6219993257759866	0.8607721122834558	0.8228772006621484	0.8595941070808616	0.6837348488279068	0.6873625765420358	0.8560582046521458	0.7695977800922781	0.7829042702531359
ZeeviD_2015__PNP_Validation_35__bin.21	0.8773136564973008	0.5440760143741057	0.677193834460258	0.7681821809350583	0.7358279615767642	0.8790735426663656	0.8686745935298369	0.864216820396676	0.8326217008753288	0.7215336615579664	0.8780863724748206	0.8866577329655463	0.830981334162405	0.4366106249014248	0.8072461317868423	0.7881789962710686	0.8183550113638041	0.8777005818252512	0.7568936439477579	0.866872724260672	0.7593048355075662	0.8771899765537624	0.7916666193884008	0.8617886086611514	0.8042918075086207	0.7620114216725841	0.8893053158547476	0.8535319323081136	0.8968399585312874	0.759655829353449	0.7618529449253589	0.8821651630286986	0.5142695262074775	1.0	0.8987866884071044	0.8568311988141855	0.5919492299505167	0.589297108347791	0.8660969824741359	0.8379993199494236	0.8401075523814819	0.6510447929419979	0.6715752853432458	0.8767013083976412	0.7544427386446115	0.7738551946143625
CosteaPI_2017__SID713A051-11-0-0__bin.58	0.8395507124284128	0.4989651764667763	0.6296354424022486	0.7092328130189306	0.6628307992644855	0.9120129984096254	0.827442332045373	0.8128667109487435	0.7623146025548597	0.6618020510161927	0.8216120836067212	0.8386566329960876	0.7765763339300613	0.3957119963926308	0.7638486119999027	0.7501900214120042	0.7598190105115931	0.8312596360769321	0.6886143085110691	0.8053789222714546	0.6857643248468352	0.8466365197527764	0.722811749871069	0.783593625541038	0.7391792425064736	0.6952961093875303	0.8228200527604744	0.801341895434896	0.8453539596007053	0.7021135916274474	0.7109173545239272	0.8119037782872016	0.4792964415031065	0.8020459534552171	1.0	0.7866795327700868	0.5623560494987214	0.5486583070746017	0.8174970906135498	0.7723675115362911	0.7794232799518298	0.6087499628732588	0.6132709874093095	0.8006246742972245	0.687528520087592	0.701616430810605
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	0.8454343546213193	0.5416719529651284	0.6676867356945301	0.7709497873788567	0.7207308226773994	0.846585897001512	0.8643530839394541	0.8751072807628987	0.8287664689964193	0.7037323257275314	0.8479113275052204	0.8951771793107463	0.8461414747802517	0.4402283830195635	0.7802483241811958	0.7709602355922869	0.8294452297188983	0.8603066401381553	0.7474890704224512	0.8515223046967704	0.7467636658900161	0.8537168026675781	0.7642360639490366	0.8608812918768125	0.7917417321048223	0.765476789293865	0.9000882127733887	0.8304198987717378	0.86564940870575	0.7573999471618922	0.7443840852813032	0.8610368956268256	0.5073928573027788	0.8453328576908553	0.8697365259093304	1.0	0.5776567194699472	0.5861555947944015	0.8629858605820252	0.8252275098474411	0.8278936700245234	0.6434621797062858	0.6504221824526734	0.8488091275592525	0.7466173909019942	0.7831521812138137
VincentC_2016__MM030.1__bin.12	0.8775056830210612	0.5745971875783135	0.718838957824788	0.7984179225064304	0.748539028782675	0.8757409042490827	0.8703954471374855	0.8915950188341235	0.8527860000144473	0.7317058398285453	0.8712695016111385	0.8909765683387797	0.863380229254542	0.46228035422266106	0.8361634065120115	0.798206771393914	0.8207643781405255	0.896484278410521	0.7525031130897576	0.8769022353679224	0.7581769657473999	0.8789670709840031	0.8075518751052283	0.8653722733028868	0.8184194894699496	0.7698402864098143	0.8871086133539743	0.8365434785145408	0.8824432850890085	0.7968492920047631	0.791381033851413	0.88448756125466	0.5439830545675598	0.8696464163488751	0.9258209471905512	0.8601924031163681	1.0	0.6167774006075596	0.8779879966149142	0.8154472597308712	0.8515285395733303	0.6720823222621618	0.7001976485545317	0.8703582178623839	0.7471082021649658	0.7817747695535654
BritoIL_2016__W3.18.ST__bin.43	0.8491939546737282	0.5829470992925532	0.7152948680148984	0.7969201197074814	0.7367414555803958	0.8460836606727228	0.8758579154684888	0.8811671862341867	0.8546213794148425	0.7418581791268968	0.859909316823868	0.8795146716057946	0.8580489387202065	0.4562406358871914	0.8059134970677574	0.7891575129244587	0.8374075486168052	0.8755740177220023	0.7853568933819005	0.8506539220829232	0.793192799390413	0.8624321230026645	0.8000818325681587	0.8572524934044373	0.8265187845675592	0.7957413149990454	0.879181543036218	0.8408558942696962	0.8874047315197062	0.7843799350481341	0.7747509330608499	0.8698451909417473	0.5409723525167617	0.852270334107716	0.8892060326356597	0.8592578289316418	0.6071741343443521	1.0	0.8704250206359201	0.8098771253356585	0.8556716369740985	0.6679123888272288	0.6886270781561196	0.8550682858866718	0.7526763789963805	0.7784208174176463
CosteaPI_2017__SID713B066-11-90-0__bin.8	0.8641626118313542	0.552678697330934	0.6829867476174999	0.7717258319160579	0.7253340774107303	0.8714932952617056	0.8580883070755551	0.8958469933500576	0.8326985360701119	0.7125065970166337	0.8513560773157258	0.8869348960953516	0.853548661951101	0.43998687890327376	0.7961767787258697	0.7847867092416583	0.8178198557203007	0.8735497316870372	0.7532814897905674	0.8455353673028104	0.751107606832396	0.8666787354823555	0.7803536636772659	0.8582065016754833	0.8424682922413848	0.7643936523515302	0.8958133303310908	0.851023187461498	0.8727762303178874	0.7852389157964466	0.7552107548109129	0.8739282536336423	0.5119049266576325	0.8564964203119664	0.9059466471072058	0.8650281254523469	0.5910025482905358	0.5951786328101477	1.0	0.8269952725900364	0.844607016046413	0.6625345934274077	0.6603958696223795	0.8483877471099363	0.7530952210856173	0.7817338474549075
ZeeviD_2015__PNP_Main_80__bin.50	0.8674833967524336	0.538551522797798	0.6602438126489001	0.7645206909192513	0.7339740621198453	0.8855008292867822	0.8674596583696478	0.8643012859977008	0.8430262468682846	0.7138458592866499	0.8508626372642797	0.8976541029654299	0.8395440985212933	0.4286108998870675	0.7938263081989261	0.7934367652289509	0.8212133971649366	0.8711729640834378	0.7601473803332558	0.8613705686082068	0.7506341261434312	0.8593446338412829	0.7898413731214573	0.8428087098850517	0.7927467955129007	0.7648067189741283	0.8952864911479181	0.8488600517263253	0.8826374355074839	0.7606746837541514	0.7524343516969829	0.8590208578662385	0.5091513411407967	0.8622107516972943	0.8905353122064321	0.8606191125892038	0.5710937323664677	0.5761636282833881	0.8604264814502051	1.0	0.8432834775407658	0.6324232063316882	0.6554019608682489	0.8442407959285172	0.7502636517104477	0.7668704016612199
CosteaPI_2017__SID713A087-11-90-0__bin.4	0.9079247802256369	0.5806423045512868	0.7200708952143727	0.809225273831363	0.7749774194815177	0.8957036506306917	0.8995469470417717	0.9092467523724572	0.8788173498525754	0.7777515974664938	0.9045182675793444	0.909443906145187	0.8889799856863155	0.4602827313331041	0.8402581592409419	0.8371245362678791	0.8589865654931209	0.9071562010872309	0.8008482420855985	0.9057977635068366	0.8143228208697687	0.8936407489599337	0.8336719409308063	0.8921051935593228	0.8449537850719331	0.8030770414431656	0.9140798248376888	0.8836143576032833	0.921235064199199	0.8013607617508858	0.7922187573381677	0.9133304802136956	0.5476763504432354	0.8900683386268321	0.9253780984598764	0.8890589273392175	0.614086316486303	0.6268339909132948	0.9048656909959231	0.8683449581929814	1.0	0.6864946459927693	0.6923279132074595	0.9047847457477698	0.8051463546187279	0.8132941750677415
RaymondF_2016__P19E7__bin.67	0.8547697585305501	0.5602476167205765	0.6969589432124047	0.7630401647546133	0.7102575066514634	0.830323206819786	0.8440900875743683	0.872161977675905	0.8176670040878381	0.7334285481581458	0.8494529510778085	0.8535592115979802	0.824906045656575	0.4574572987689945	0.7983971524755854	0.7621689781956111	0.8108458605791233	0.8636624547196301	0.7264566316834602	0.8488692512352718	0.7377544233200692	0.8590360032268323	0.7822663843188358	0.8424184953342797	0.8060056120509776	0.7422339802511655	0.854553537492534	0.8361131795933882	0.8564961332309434	0.766897722601013	0.7511950333154926	0.8482065289057471	0.5270373257626882	0.8344924914093345	0.8743954537345155	0.8359919794599711	0.5863754566821027	0.5919540564230252	0.8587388204996936	0.7878609824773696	0.8305394278578022	1.0	0.6706686950720996	0.8428402717985712	0.7410588237575533	0.7580404168508909
CosteaPI_2017__SID713A056-11-0-0__bin.60	0.869628794383605	0.5761098017965611	0.7185830914477079	0.8062725242499885	0.7578532310407822	0.8628827254815632	0.8837947920049247	0.8875924129261553	0.8556923971878182	0.7640633996003657	0.8855997202958807	0.8919055141953824	0.8596877434212754	0.4688435708892559	0.8281239105185882	0.8041353975125458	0.8372043334216539	0.9002154558440031	0.7707133451138439	0.8738597176263401	0.7923899163079057	0.8765616315276746	0.8142323377008879	0.8739907044200821	0.8287056313364238	0.7873924961998889	0.8862297518323209	0.8639286276369185	0.9034453013094694	0.8000195235069	0.7937675188611022	0.8866929370725497	0.5443123840791778	0.8843311903960284	0.9049613613860893	0.8681266796690567	0.6275995649047034	0.6269909494600155	0.8793576766229911	0.8387995832328935	0.860485617351218	0.6889960136186422	1.0	0.8712185656597451	0.7743909363115314	0.7893025127550258
ZeeviD_2015__PNP_Main_706__bin.92	0.862945113620927	0.5250020523811855	0.6657254550856164	0.7402535822795017	0.7216463079042998	0.8471250281167019	0.8473948748268361	0.8335078931083065	0.805572684297388	0.7103885829439944	0.9192981629439724	0.853739033565912	0.808760041482029	0.4230765690960356	0.7909240206644413	0.7792510336454304	0.7994181177216397	0.8506061611194699	0.7326341861544708	0.8381508763391557	0.7373327585438881	0.8541811698535944	0.7666595370196185	0.8281742790067727	0.7763802769665401	0.7404026790293029	0.8531654712543307	0.82784258475598	0.8641901635167984	0.7409408998890794	0.734188841893757	0.8524597466386047	0.5010799390507213	0.8533226670868372	0.8732688670892669	0.8374120191123626	0.5766355453278048	0.5754655960170184	0.8350202127334514	0.798653122546116	0.8312246880656704	0.6400226479803649	0.6439742640602837	1.0	0.7329577813225581	0.7486512266244827
CosteaPI_2017__SID713B061-11-90-0__bin.66	0.9147242332524079	0.5984397795034238	0.7400074450740358	0.8461864393029446	0.798196307966461	0.917781998404362	0.914614365098828	0.9204591654377968	0.897800365392737	0.8089596783876363	0.9104518918878827	0.935829117471308	0.9088177769453964	0.49566067151230037	0.8563508660345617	0.8495497028228698	0.8991238826014739	0.9375151532289879	0.833698556091401	0.9243764055126925	0.8414838968982412	0.9180110062856638	0.8726104256069751	0.9130776016848304	0.8749510344990638	0.8315211269042074	0.9389962871981349	0.9089146648951779	0.9333930113655592	0.8322285480112243	0.8190995354477776	0.9275667541748739	0.5672543762988895	0.9246944205057552	0.9443218793851648	0.9275505289201258	0.6233001148284457	0.637877347272836	0.9333893027359025	0.8937500782289067	0.9314473715319098	0.7086194579745041	0.7207953527161771	0.9229736163450434	1.0	0.8529078669770171
CM_madagascar__A75_02_1FE__bin.50	0.8854047813947764	0.578702257228448	0.7188819116218946	0.8264418437260714	0.7634605376111573	0.8685439275315657	0.8997431589584742	0.9088749478366115	0.8810757076562203	0.7637001750263146	0.883481615303514	0.91023737104322	0.8894430835138558	0.46803527220080315	0.8236528628870978	0.8071846157112875	0.8717632157001074	0.9083077048412391	0.8157695286076373	0.8891861124701158	0.8047717746125609	0.8786394661589069	0.8156247928089708	0.8917033886810539	0.8498769095700264	0.8112051508610697	0.930051008535512	0.8621174847344899	0.9032393518436265	0.8119231964251123	0.790466764283885	0.8991195816702078	0.5394220881562348	0.8866203020991458	0.9008139438641772	0.9094768580891494	0.6096791848687823	0.616665070528368	0.9056864268588042	0.8539455455391257	0.8795026808623306	0.6775771747312095	0.6867540310436622	0.881243410512759	0.7972749802504969	1.0
