	HMP_2012__SRS048411__bin.28	HMP_2012__SRS054687__bin.29	HMP_2012__SRS062544__bin.10	HMP_2012__SRS019607__bin.55	HMP_2012__SRS019894__bin.29	HMP_2012__SRS018739__bin.26	HMP_2012__SRS019974__bin.57	HMP_2012__SRS013234__bin.16	HMP_2012__SRS044486__bin.8	HMP_2012__SRS016740__bin.1	HMP_2012__SRS013836__bin.51	HMP_2012__SRS065278__bin.7	HMP_2012__SRS019071__bin.74	HMP_2012__SRS012279__bin.10	HMP_2012__SRS042643__bin.57	Castro-NallarE_2015__ES_209__bin.9	HMP_2012__SRS050244__bin.71	HMP_2012__SRS016086__bin.25	HMP_2012__SRS020220__bin.40	HMP_2012__SRS023926__bin.28	HMP_2012__SRS065335__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.29	HMP_2012__SRS063288__bin.19	HMP_2012__SRS024580__bin.10	HMP_2012__SRS024138__bin.7	BritoIL_2016__W2.8.SA__bin.3	HMP_2012__SRS064329__bin.12	HMP_2012__SRS024081__bin.87	HMP_2012__SRS014271__bin.1	QinN_2014__LD-53__bin.2	HMP_2012__SRS056622__bin.31	HMP_2012__SRS047824__bin.22	HMP_2012__SRS015941__bin.59	HMP_2012__SRS064423__bin.22	BritoIL_2016__WL.34.SA__bin.7	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	HMP_2012__SRS047210__bin.59	HMP_2012__SRS016319__bin.15	HMP_2012__SRS015038__bin.1	HMP_2012__SRS017076__bin.2	HMP_2012__SRS018791__bin.48	HMP_2012__SRS023617__bin.38	HMP_2012__SRS022530__bin.14	HMP_2012__SRS057791__bin.18
HMP_2012__SRS056622__bin.31	0.9784586229762123	0.9742171897532947	0.9803830150808579	0.9758915171116326	0.9798233074476168	0.9839699257364546	0.9780679105304851	0.9789012242679713	0.9772550588918995	0.9781132575632062	0.9771131072159476	0.9811657351733637	0.9814423472221221	0.9749637469314179	0.9824426091808439	0.980028470332222	0.9804039331806246	0.9761069655352632	0.9776451954707062	0.9774740884375215	0.9786509852618319	0.9709172963483054	0.9802510221950204	0.9794222985721622	0.9768047207422489	0.9784758708186628	0.9816996306849258	0.9813300354068596	0.9796101395373374	0.9813376597637363	1.0	0.974114402924773	0.9806803445370095	0.9844173122844672	0.9759840076054415	0.9824427946901075	0.9792999920115744	0.9797486443764678	0.9813577379756359	0.9876710018474112	0.9790741076105097	0.976726933322742	0.9771606070582118	0.9829189989561686
HMP_2012__SRS047824__bin.22	0.9807703353129703	0.9741644390977138	0.9807922886688332	0.979169852678799	0.9814792856965103	0.9864248189633573	0.9804217733687104	0.9799320301338988	0.97902817487009	0.9792929668613084	0.9786329538189052	0.9829761160277183	0.9805740524943122	0.9787510741468205	0.982598864877665	0.9827046489942289	0.9792148132442843	0.977664187310627	0.9785902539149198	0.9767264970691095	0.9765879493254656	0.9745607873097913	0.9788818106965312	0.9795660115438007	0.9809465999382835	0.9801537110886257	0.979970274956651	0.9802322781746021	0.9823453290608825	0.9810408878640721	0.974114402924773	1.0	0.9807625176998112	0.9854419430833292	0.9780970998237462	0.9807856273434851	0.9783986360419481	0.9721988831966452	0.980563318876746	0.9805604534120579	0.9774816610703068	0.9793214456020181	0.9782563782860996	0.9835781591512769
HMP_2012__SRS015941__bin.59	0.984351405805994	0.9767071018085286	0.9813788161845407	0.9827902697882056	0.9843874608476555	0.9866976891780618	0.9811584581427234	0.9811351888226391	0.9815286339343615	0.9806854790715346	0.9782473802448859	0.9834925796329678	0.9830842369411794	0.9796902799539708	0.9831011288057793	0.9824499946886969	0.98326742615938	0.9784319611919818	0.9785916721504493	0.979209119089079	0.9785184877775632	0.9747118114123503	0.9800236212515474	0.9819166363205301	0.981085722213642	0.9830098680324577	0.9825244413407821	0.9821453438570106	0.9800459240196423	0.9823923669075666	0.9806803445370095	0.9807625176998112	1.0	0.9860842184046129	0.9805540559339707	0.9833363842407109	0.9793055541218568	0.9812709515567144	0.9818494276811299	0.9807178923924152	0.9793982040335639	0.979888368836849	0.979998956538185	0.9847418525098778
HMP_2012__SRS064423__bin.22	0.9834425008967514	0.982042831638779	0.9850332653204513	0.982948816997714	0.9849397729851389	0.9895027009760021	0.9831289897659338	0.9840956098109893	0.9834417540645528	0.9854635652869836	0.9820057433528206	0.9956074337086436	0.9871423626366311	0.9826847648772439	0.9884328027737656	0.9860423724418068	0.986127233595632	0.984578650701957	0.9833763960793206	0.9851266330614711	0.9845256650867873	0.9778017124761333	0.9833662085061399	0.9840685558784392	0.9836922419953636	0.9834419467171012	0.9856240669892491	0.9867277756438375	0.9860166987407756	0.9871269450061182	0.9844173122844672	0.9854419430833292	0.9860842184046129	1.0	0.981700039490778	0.985733158341341	0.9855345884782106	0.986262153777821	0.9899589072284816	0.9846370947138168	0.9857774874864719	0.9835694532959409	0.9816872654215789	0.9885652146481048
BritoIL_2016__WL.34.SA__bin.7	0.9811270189210284	0.9713515107933086	0.9764411908599155	0.9778440593576735	0.9790536069543379	0.9811558444801061	0.9786912890178182	0.9777846986792701	0.9775373631731745	0.9751118275732648	0.9732944892034655	0.9787203954649418	0.9775752776115894	0.9763901587250854	0.9782620048226872	0.9775698769436277	0.9782963873242804	0.9737788453784882	0.9761956242599186	0.97507577110659	0.9735463734640313	0.9735562813116898	0.9760696210116804	0.9767475637130628	0.9770370784205674	0.9796700784801767	0.979245710812395	0.9790456788687008	0.975428036173688	0.9784838286909628	0.9759840076054415	0.9780970998237462	0.9805540559339707	0.981700039490778	1.0	0.9802207381606021	0.9744324117752867	0.977020385076952	0.9769094316014062	0.9757450413977677	0.9738330395448197	0.9758265745287522	0.977455806445184	0.9793388429752066
FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	0.9821832419080423	0.9769552298937403	0.9832788869886047	0.9804090192092786	0.9825170071402698	0.9874959880955855	0.9808126303489786	0.981685614036631	0.9816864163026927	0.981059246401896	0.9789836457829354	0.9843835046011379	0.98554851576609	0.9793328652496653	0.9850268928968513	0.9846412804312079	0.9837714054548016	0.9807768239391318	0.9798507747664738	0.9814625329218557	0.980231120808351	0.9756208197414117	0.9807909381466055	0.9818154404594824	0.9806196973889499	0.9819564796457781	0.9838637453262932	0.9842568864110909	0.9831025706496224	0.984310824417417	0.9824427946901075	0.9807856273434851	0.9833363842407109	0.985733158341341	0.9802207381606021	1.0	0.9825454044457466	0.9839604982345818	0.9839981355811357	0.9828598656508476	0.9819399634686468	0.9812814726952364	0.9794490092877582	0.9852677678377454
HMP_2012__SRS047210__bin.59	0.9803640690416843	0.9750771111689057	0.9817608895941035	0.9767136038658824	0.9819073583242213	0.9881155476931971	0.9776855852082049	0.9779622245933247	0.9783304299605664	0.9807236643878221	0.9790564542798208	0.9834841743501775	0.9835953685416411	0.9745967398873803	0.9840975857811979	0.9823284879645501	0.9837349712493466	0.9792240282474158	0.9756521137579826	0.9793107402038127	0.9791916560902302	0.9709619981462511	0.9769104715277805	0.9770337361355899	0.9776122531688025	0.9783966257302968	0.9832574542229569	0.9820504511177639	0.98057984266887	0.983309361711801	0.9792999920115744	0.9783986360419481	0.9793055541218568	0.9855345884782106	0.9744324117752867	0.9825454044457466	1.0	0.9819533288950536	0.9826628015438149	0.9801591669136012	0.9800980907897743	0.9791622766600515	0.9760797689780737	0.9858803805398986
HMP_2012__SRS016319__bin.15	0.9806004484998454	0.9758186876963444	0.9823283257109252	0.9771250808015514	0.9803346364887351	0.9860778594614517	0.9782922394798383	0.9782194224312386	0.9790690208667737	0.9798567913787067	0.9760471492282476	0.9828708524384526	0.9839827558514164	0.9746690551700997	0.983789819842846	0.9832486181848401	0.9823217396225703	0.9775270865579235	0.9760088335675567	0.9792877126453546	0.9795269803658204	0.9715940806897945	0.9783835662612781	0.9784916403290791	0.9775664367619129	0.9791274120290174	0.983643120462626	0.983399460579988	0.9768529459321633	0.9834259620363619	0.9797486443764678	0.9721988831966452	0.9812709515567144	0.986262153777821	0.977020385076952	0.9839604982345818	0.9819533288950536	1.0	0.9856273180408386	0.9798188403991889	0.981618119894253	0.9769501738275276	0.9765205466823388	0.9853356468018559
HMP_2012__SRS015038__bin.1	0.9804103658733789	0.9766284448764129	0.9830685987408769	0.978396916482951	0.9814249782679358	0.9870088542378654	0.9793018572387558	0.9806032271137386	0.980407643795409	0.9819634454315873	0.9801574748405263	0.9877465009903097	0.9854412906065743	0.9766055079767385	0.985072632186124	0.9837379818251965	0.9833412647155466	0.9808003263449796	0.9768555388023453	0.9809967238702995	0.9819428950398168	0.9732625244449028	0.9800080074146005	0.9815347727437698	0.9788495030078104	0.9806568740716289	0.9843091646743638	0.9843159456984655	0.9826719817390873	0.9843837123607331	0.9813577379756359	0.980563318876746	0.9818494276811299	0.9899589072284816	0.9769094316014062	0.9839981355811357	0.9826628015438149	0.9856273180408386	1.0	0.9812574642532027	0.9821153051528234	0.9790423291524845	0.9791362291821449	0.9863182102119947
HMP_2012__SRS017076__bin.2	0.9798060566786627	0.9745464737620457	0.981083224218891	0.97841639702066	0.9799553332319432	0.9851700556638024	0.9795411013651154	0.9794306575934898	0.9787271161306877	0.9791778815742015	0.9765107387004013	0.9824284942592407	0.9831648577992553	0.976272553389752	0.9824709946002088	0.9813019118226823	0.98146013625969	0.9775451375811991	0.9779846371294801	0.9784059696492212	0.9781242820755237	0.9728483315907636	0.9798371606234872	0.9800177784362384	0.978908802993285	0.979258193719523	0.9837910729838886	0.9831336116544722	0.980959351381689	0.9819359470430803	0.9876710018474112	0.9805604534120579	0.9807178923924152	0.9846370947138168	0.9757450413977677	0.9828598656508476	0.9801591669136012	0.9798188403991889	0.9812574642532027	1.0	0.9791986459753295	0.9788335515762113	0.9786625113024786	0.9837978624185058
HMP_2012__SRS018791__bin.48	0.9805425294815675	0.9753230622775506	0.9803372168237033	0.9764828528014464	0.9821201564537875	0.9882319825915621	0.9773827146569671	0.9786917831710078	0.9778339027764726	0.9808373632075672	0.9794306576488643	0.9825473401599659	0.9848207904091182	0.9733485763562146	0.9849540870619243	0.9814875965146678	0.9850386989772413	0.9783346293176531	0.9735687020848018	0.9792248518701694	0.9796846784275594	0.9712597379939164	0.9764014906208754	0.9792383774127489	0.9770251596302297	0.9781368117686106	0.9824790878698211	0.9820844829370619	0.9807554816227951	0.9838624824712553	0.9790741076105097	0.9774816610703068	0.9793982040335639	0.9857774874864719	0.9738330395448197	0.9819399634686468	0.9800980907897743	0.981618119894253	0.9821153051528234	0.9791986459753295	1.0	0.9776793196561036	0.9754102112530737	0.9862491618844427
HMP_2012__SRS023617__bin.38	0.9800529831608393	0.9751932929669306	0.978895221000673	0.9784564545918555	0.9803025345584633	0.9853952575187889	0.9779650348568661	0.9788334224066357	0.9776790983684581	0.9797977811840923	0.9771968112814866	0.980353002181804	0.981987173513245	0.9754978079249441	0.9824039404000862	0.981101288301133	0.9817289377772213	0.9784690600222434	0.9771328075744672	0.9780132934116044	0.9771905297141393	0.9739718366124038	0.9754823899722486	0.9769761839318339	0.9771930393340844	0.9799410973813945	0.9825545266004725	0.9812223142133345	0.979753986332574	0.9810541836233183	0.976726933322742	0.9793214456020181	0.979888368836849	0.9835694532959409	0.9758265745287522	0.9812814726952364	0.9791622766600515	0.9769501738275276	0.9790423291524845	0.9788335515762113	0.9776793196561036	1.0	0.9754058514914121	0.9843448345001256
HMP_2012__SRS022530__bin.14	0.9804112532872787	0.9727307634891275	0.9778684317123023	0.9775736464595389	0.9795568378158668	0.9824010119669103	0.9773116181572492	0.977729936847569	0.9778285947775377	0.9762211267753043	0.9733872109797107	0.979493261617006	0.9784944998457901	0.976849124680154	0.9794578394204575	0.979550528204106	0.9784451864151664	0.9734490281326892	0.9774560047436522	0.9762457531611002	0.9752324789504512	0.9733723874240907	0.9939689590893018	0.9773987645847633	0.9771496003862039	0.9798475844821554	0.9802032136909566	0.9799222101200802	0.977760016286952	0.9785091244605905	0.9771606070582118	0.9782563782860996	0.979998956538185	0.9816872654215789	0.977455806445184	0.9794490092877582	0.9760797689780737	0.9765205466823388	0.9791362291821449	0.9786625113024786	0.9754102112530737	0.9754058514914121	1.0	0.9809211164776757
HMP_2012__SRS057791__bin.18	0.9829418365742724	0.9808848872520711	0.9845852517391206	0.9817697525497905	0.9859250199217954	0.9911439261760882	0.9819012677490024	0.9829418342011562	0.9845581298019075	0.986306432057838	0.9831914967597805	0.9867369106533601	0.9884705441530028	0.9798555225894797	0.9894471838723731	0.9852772078340674	0.9901662028083086	0.983846762132334	0.9798242712996471	0.9839750449839718	0.9847952232415148	0.9752811292245314	0.980933604458415	0.9836958373344	0.9815554578785195	0.983099041023759	0.9867717158986185	0.985985795009485	0.983475242008402	0.988292324318413	0.9829189989561686	0.9835781591512769	0.9847418525098778	0.9885652146481048	0.9793388429752066	0.9852677678377454	0.9858803805398986	0.9853356468018559	0.9863182102119947	0.9837978624185058	0.9862491618844427	0.9843448345001256	0.9809211164776757	1.0
