	HMP_2012__SRS048411__bin.28	HMP_2012__SRS054687__bin.29	HMP_2012__SRS062544__bin.10	HMP_2012__SRS019607__bin.55	HMP_2012__SRS019894__bin.29	HMP_2012__SRS018739__bin.26	HMP_2012__SRS019974__bin.57	HMP_2012__SRS013234__bin.16	HMP_2012__SRS044486__bin.8	HMP_2012__SRS016740__bin.1	HMP_2012__SRS013836__bin.51	HMP_2012__SRS065278__bin.7	HMP_2012__SRS019071__bin.74	HMP_2012__SRS012279__bin.10	HMP_2012__SRS042643__bin.57	Castro-NallarE_2015__ES_209__bin.9	HMP_2012__SRS050244__bin.71	HMP_2012__SRS016086__bin.25	HMP_2012__SRS020220__bin.40	HMP_2012__SRS023926__bin.28	HMP_2012__SRS065335__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.29	HMP_2012__SRS063288__bin.19	HMP_2012__SRS024580__bin.10	HMP_2012__SRS024138__bin.7	BritoIL_2016__W2.8.SA__bin.3	HMP_2012__SRS064329__bin.12	HMP_2012__SRS024081__bin.87	HMP_2012__SRS014271__bin.1	QinN_2014__LD-53__bin.2	HMP_2012__SRS056622__bin.31	HMP_2012__SRS047824__bin.22	HMP_2012__SRS015941__bin.59	HMP_2012__SRS064423__bin.22	BritoIL_2016__WL.34.SA__bin.7	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	HMP_2012__SRS047210__bin.59	HMP_2012__SRS016319__bin.15	HMP_2012__SRS015038__bin.1	HMP_2012__SRS017076__bin.2	HMP_2012__SRS018791__bin.48	HMP_2012__SRS023617__bin.38	HMP_2012__SRS022530__bin.14	HMP_2012__SRS057791__bin.18
HMP_2012__SRS056622__bin.31	0.46779457470390573	0.7017119320797623	0.7510399549120769	0.6807399858772567	0.6232545223088555	0.6031541885730295	0.592691562234277	0.7141512509768777	0.6281597999878761	0.6045271420449798	0.46738662074863646	0.6068839362805413	0.6688282218941843	0.378374835958274	0.66781898640645	0.5504371988472433	0.5175092526906119	0.5507886290617223	0.43384674365910125	0.6747558420153253	0.7179170428089513	0.6066111477923792	0.7557191376279362	0.5889462500184316	0.7875821437406919	0.4384603916030297	0.6175464436736827	0.6545670363373927	0.12169151799830594	0.697656968066544	1.0	0.1412192416643866	0.636834965422216	0.513990854622577	0.6711088319573761	0.5141743519839833	0.7230508730050806	0.5874602490649007	0.6881593412444725	0.8347442423606936	0.7396106906873451	0.5640667930395519	0.658937386440528	0.5916495593605773
HMP_2012__SRS047824__bin.22	0.406533756791117	0.7295047543770267	0.6348733673940681	0.4390130322783393	0.6384959312817534	0.22869958146245306	0.3733545379659742	0.5258402891194522	0.5807786988672345	0.6017855697395925	0.46935724250893973	0.592759633743935	0.6731236042796536	0.728892422994329	0.7349862154016104	0.5790740749558368	0.13194550917306694	0.7755619783160411	0.7704823895208482	0.6750196412671355	0.787399115309713	0.5430008046967627	0.7528809572558413	0.3191960650804459	0.735623306684697	0.2509139736307061	0.1883723698557736	0.7211330511339559	0.6376083840831932	0.7220072660784603	0.1641676626177881	1.0	0.7598594399500993	0.3238566401767476	0.726644033578234	0.4765214244561154	0.8109876819495565	0.12451563444863986	0.5740163891494497	0.5089378478885043	0.8078241285229291	0.5260964588580924	0.514049815014975	0.6569611031487927
HMP_2012__SRS015941__bin.59	0.4542633440522541	0.7475576173370385	0.6828153358385987	0.5787203064557022	0.684164865536536	0.4277391612130706	0.48897557742851333	0.6209282535187932	0.6611134122065162	0.6246233943583834	0.4796523756090581	0.6286599340798924	0.7045267985570877	0.5791731620314238	0.7578457730550933	0.6082804290580655	0.3480436086865933	0.6594270021412739	0.6376040827289821	0.7165415289147281	0.8168083723055218	0.5947449675043491	0.7790376065930149	0.44809607366182935	0.7526590203358261	0.37599564214368375	0.3955738639073604	0.7258868212500721	0.38506831743067216	0.7539869615750537	0.3902997532388964	0.4005999583292541	1.0	0.4405401131134825	0.7714555390713448	0.523210856484445	0.8097107899618687	0.3597636314799893	0.629618361235161	0.613258325990747	0.8350531302009986	0.5677995586917395	0.6035485401432369	0.6525468105562543
HMP_2012__SRS064423__bin.22	0.6515830236120458	0.9024772377321412	0.9246193973066731	0.8664560362199157	0.8495024155264729	0.6928706520024206	0.6588226130823875	0.8034146896762455	0.801897870861701	0.7672586820152622	0.6197707696332674	0.9069118607442498	0.8884653867738193	0.5756651934518163	0.9026919290060892	0.7213826517467882	0.5522368833617258	0.7020534471430084	0.6149237396623655	0.8336841621747926	0.9271827112612063	0.7578661884210506	0.9075249790800828	0.6225387892211001	0.9017013534537335	0.5592178447392648	0.6665485032523232	0.8670322076853484	0.32488381707105185	0.9086743263187537	0.6265410339931179	0.3395886714903968	0.876210010005612	1.0	0.8911555183645918	0.6832414987248336	0.9112965555531146	0.5676297484217695	0.8944108372160833	0.9043814994038571	0.9313796760258749	0.7042842392639385	0.7845867642330329	0.7979325729600834
BritoIL_2016__WL.34.SA__bin.7	0.4719888847226574	0.7763861993867078	0.7247849111651009	0.6181753275770853	0.698423623559868	0.44405532983712315	0.511553416509577	0.6337582889458464	0.6734733187115729	0.6512278683219732	0.4858033664291915	0.6541083893634397	0.7259822176108318	0.5962601509088948	0.7697612064493263	0.6112087607287595	0.3573849306836101	0.6761052355832696	0.6423710879514297	0.7318860529978889	0.825916984698516	0.6193546564485558	0.815749382341913	0.4628763091526399	0.7904883222814054	0.39625193258923297	0.41706379984282466	0.7390719462521894	0.3840467006014783	0.7719637161186931	0.4207985124841412	0.39193063738205425	0.7892612244269006	0.45839578400201353	1.0	0.5417634459414342	0.8264224113577178	0.37175774448216886	0.6528689640294422	0.655996548305742	0.8470437163241511	0.6080447076589603	0.6298032226085973	0.6574845778095096
FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	0.5177792909646252	0.8379863828891554	0.8037511849588179	0.6697406874214118	0.7775748850776476	0.531622594445243	0.5669604814761582	0.7011916739118996	0.7382291472773239	0.7835022316888028	0.5546298412488975	0.7315156241777937	0.8010635766239335	0.5992235623612312	0.8224521323760987	0.6565280529919081	0.42782452163791745	0.6945119226295522	0.6247283528542291	0.8452449674101964	0.8750552718984709	0.7415654886585599	0.8584843051370075	0.5472314571125411	0.8544858790607665	0.45007543681489354	0.48835225733182225	0.8044957357190373	0.374969271573319	0.8537711731622438	0.49296328846394	0.3930002803846217	0.8184827657704569	0.5373834381437753	0.8283857621160322	1.0	0.8849684783283107	0.4537172953329705	0.7262244443554333	0.7452167718698042	0.8925655664122785	0.7387592862679864	0.7110451906183464	0.7194967842161522
HMP_2012__SRS047210__bin.59	0.36215999473160615	0.6252948371688306	0.5979365976852579	0.4804408928680676	0.5455347828950214	0.354346639275175	0.3974473228804554	0.5089506193285369	0.5444818834664005	0.5314418292549393	0.39339821926728025	0.5147411765118479	0.618287717433279	0.48208804530507	0.6259136396457551	0.4942026235198716	0.2933287403745626	0.5869142759835666	0.527591459434731	0.6257075020448148	0.6899717759046577	0.49638246045684614	0.6571877141989839	0.37284602768166897	0.6269719945118299	0.3069688927059632	0.33006760456027806	0.5951617283916942	0.32510276680303957	0.6236550885398014	0.3439446787468237	0.3318488048890072	0.6284609392626664	0.35561931489837106	0.6269610836369219	0.4390797144624037	1.0	0.30979558865533985	0.5484522729105966	0.5413578661757812	0.7187445323852302	0.4852712930594756	0.501689042403167	0.5279515183066945
HMP_2012__SRS016319__bin.15	0.5433844103645238	0.791615782459839	0.8660684826436648	0.7772685786273476	0.7295852562207282	0.6993332562035882	0.6202184914278859	0.7337609749199778	0.7514301140234732	0.6565894512218637	0.48929396288345267	0.6916395641312406	0.7809622364198087	0.3858490485188946	0.7710607053943687	0.621050849926941	0.6693651364982238	0.5277120746615932	0.4062134437145685	0.791189426368946	0.8281035081179057	0.7010858154113802	0.814658293804339	0.6082590959536879	0.8066892913918919	0.5382981321746731	0.7077275434604688	0.7561843058108693	0.08413355443860258	0.8076919780780124	0.7682208310301535	0.14006761707652557	0.7676327167238712	0.6089457649342469	0.7753296225355976	0.6188547946849036	0.8516537902842231	1.0	0.7962574933689843	0.8426703174746007	0.8830327415767891	0.6363825292557408	0.7262236848307216	0.6533607143928389
HMP_2012__SRS015038__bin.1	0.5022291936502151	0.7788622148274068	0.7980927451062765	0.6772257766380505	0.7020909747685454	0.5211964216930275	0.5230856891980405	0.6671770982673529	0.6727614724334393	0.6395966328081686	0.5004937656539096	0.6922564883292024	0.7550224161914899	0.5474053487630416	0.7588642620762535	0.6095210088558305	0.4108071071486261	0.6686302899342217	0.5849770986223672	0.7407662272576392	0.8129921015246087	0.6254617404100297	0.7864328937270757	0.49605786258936746	0.761564145454072	0.4218847351564104	0.47673857874778186	0.7581631089307977	0.3515197272543849	0.7792592390979561	0.4970519024917858	0.35665086656020184	0.7420253444673692	0.5299753324264692	0.7520686976243037	0.5471160121485876	0.8327829626294248	0.43980348777833855	1.0	0.7647154886209058	0.8353674663757128	0.5963535302912952	0.6277237728784496	0.6717289726538439
HMP_2012__SRS017076__bin.2	0.500438250426282	0.7809049295046263	0.8219237509271818	0.7275465364031548	0.700726083140509	0.5510554358715214	0.5519189340142024	0.6922802320392683	0.6830441707965046	0.6385902698357817	0.49313545573020556	0.6750392297667491	0.733500004432742	0.5294313383039148	0.750278819472149	0.6046378302023399	0.4398462134040208	0.6427836437730318	0.5758055031014417	0.7387560543867893	0.8077584805742469	0.6384797468017767	0.7929259347914099	0.5317062215011629	0.8096456466040763	0.4385624913192136	0.5187141501990301	0.730154170766953	0.30577408973642917	0.7695860705515218	0.6022583342937607	0.31586419260559534	0.7219405953468029	0.5352872860093797	0.754830949995715	0.5607997848642546	0.8210963057528127	0.46492134838101484	0.7638648782030255	1.0	0.848686283027622	0.5889234642765322	0.6544192960214663	0.6402711656042861
HMP_2012__SRS018791__bin.48	0.4001008289531867	0.69912530034382	0.6766034392178797	0.5386065404720458	0.6061963126138888	0.38736820306340086	0.44129684026843585	0.5630995736836432	0.6049491059917691	0.5871847928211144	0.43306671940100133	0.5795907940110318	0.6578083452084605	0.5249772328563196	0.711730192584998	0.5474201622259773	0.3266437962610112	0.6508470735414812	0.5761432585914671	0.6856143903625175	0.7542196662290056	0.543356874234553	0.7396262029666458	0.4005697514837897	0.696088125184068	0.3476837773173897	0.36465113436815977	0.6604020596944746	0.3510247973024011	0.6975971645676194	0.38314238355231944	0.35998142981905956	0.7058294072564594	0.3958126278927852	0.6998123461149026	0.4822730308860811	0.7827297317253887	0.3498051743585522	0.5991310716980428	0.6093612214222484	1.0	0.5346964479860944	0.5516298558943774	0.5830132919380122
HMP_2012__SRS023617__bin.38	0.3843938299385817	0.6374643295054153	0.6037947040213898	0.5146759001696685	0.6003952470709368	0.37618608719238955	0.45498694965028386	0.5495152134140435	0.5685640186773616	0.634439084067502	0.4382221631750407	0.5546794430005564	0.6357958775841215	0.4646040748090885	0.6386140888420202	0.508916032140119	0.3298303592928731	0.5732217341603629	0.4890302330795227	0.6610750831042949	0.6631836210499511	0.5398598921097281	0.6958291469804286	0.4348409739463538	0.6674090004511574	0.33890941701057037	0.3579825792362431	0.614080538510295	0.2976199372808219	0.6386821776231479	0.3811704073978738	0.305816055113163	0.6260547533442387	0.39042937449659976	0.6553041437282207	0.5206998198138353	0.689371784119814	0.32885109869275075	0.5579299903402503	0.5515921980221039	0.6974915096611338	1.0	0.5675902937505016	0.5489677353283899
HMP_2012__SRS022530__bin.14	0.48654548287855937	0.7417229427426688	0.7038910538996369	0.635496599086678	0.6960811885117671	0.4765296196601643	0.5454719216164656	0.660449819027827	0.6642610089883454	0.6813392306034719	0.4937143671087185	0.6369490027355834	0.7242094870081094	0.516830472962526	0.7320710935150725	0.5982983867727786	0.3988649824628042	0.6499810688376022	0.56192620620723	0.7202887276189224	0.7723159446650036	0.6100977968022772	0.8812310003567093	0.5201151209463878	0.7984105128214493	0.3937590470868533	0.45610344328016783	0.709755453209593	0.3157352656510798	0.7314203728525914	0.4896426453955882	0.3285841073196031	0.7317722124624269	0.47827968692361916	0.7463778173039346	0.5510970943404955	0.7837002083036583	0.4126652520035987	0.6457894294719849	0.6740029486350693	0.7912720645436981	0.6241391190861424	1.0	0.6398915506143801
HMP_2012__SRS057791__bin.18	0.5829273358225798	0.8278452672060534	0.7815612294828459	0.6586200178366703	0.7525821055887162	0.5106418822252501	0.5501564727373502	0.7048629039050992	0.7018633340684904	0.7087735970982939	0.5818065962244643	0.724874182030487	0.810803981165402	0.6349372405114894	0.825102895211812	0.6771266885842094	0.4049039912604173	0.7359889867883899	0.6610383205495289	0.7774319181236389	0.8731082294950628	0.6607181092357817	0.8660269299000851	0.5012631629033264	0.8457314481588815	0.39616055060914096	0.45508779126851906	0.8174621903096855	0.46648679964223777	0.8367462415357798	0.4643977101676094	0.4435794738117942	0.835729667063823	0.5138041296971559	0.8230568863757801	0.5890473584817096	0.8711638138067659	0.39216691111178265	0.7299731292554187	0.6965624865373005	0.883378782335395	0.6376519637376762	0.6759223596873246	1.0
