	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.23	HeQ_2017__SZAXPI029594-136__bin.12	YuJ_2015__SZAXPI003412-1__bin.80	QinN_2014__HD-6__bin.48	HeQ_2017__SZAXPI029552-169__bin.3	ZeeviD_2015__PNP_Validation_40__bin.5	QinJ_2012__DOF010__bin.2	QinN_2014__HD-39__bin.5	YuJ_2015__SZAXPI015260-74__bin.51	RaymondF_2016__P7C0__bin.21	ZeeviD_2015__PNP_Main_535__bin.24	FengQ_2015__SID31300__bin.65	QinN_2014__LD-97__bin.79	QinJ_2012__T2D-027__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.42	QinJ_2012__CON-081__bin.2	LiJ_2017__H3M516804__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.17	YuJ_2015__SZAXPI003416-4__bin.1	ZeeviD_2015__PNP_Main_77__bin.62	YuJ_2015__SZAXPI003422-11__bin.25	YuJ_2015__SZAXPI015270-90__bin.39	LiJ_2017__H2M514925__bin.5	ZellerG_2014__CCMD35802077ST-21-0__bin.16	HeQ_2017__SZAXPI029498-99__bin.52	WenC_2017__RA070__bin.24	WenC_2017__RA049__bin.7	YuJ_2015__SZAXPI015227-13__bin.28	LiSS_2016__FAT_014-22-42-0__bin.19	LiJ_2017__H1M512854__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	XieH_2016__YSZC12003_35366__bin.22	XieH_2016__YSZC12003_36674__bin.41	QinN_2014__LD-84__bin.77	QinN_2014__LD-11__bin.41	QinJ_2012__DOM022__bin.3	XieH_2016__YSZC12003_36703__bin.4	QinJ_2012__T2D-022__bin.41	YuJ_2015__SZAXPI015246-34__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12
Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	0.8919928512832532	0.8979526544005625	0.7018821047697176	0.9221399273409118	0.9205642798546818	0.7109017930387906	0.7899724598617134	0.6008355795148248	0.5565621703972812	0.8530112504394703	0.7755484589241767	0.7072360248447205	0.6908947615141217	0.8761748505801008	0.8901716863939997	0.8468885503339975	0.8764356029532403	0.9098482362592288	0.9288726122114146	0.8739944919723428	0.9028506972928629	0.8384782608695652	0.6921112152818469	0.8865170514473223	0.7455379116371734	0.9303826321340677	0.82871030118364	0.8806621352396579	0.8756375249033166	0.6445230282432908	1.0	0.8484542364936131	0.9569799601546936	0.9237940935192781	0.826824680651588	0.9078870268369859	0.9275577170983241	0.8939470291808275	0.8545206844017345	0.824984179069495	0.839177311613735	0.9007494433376305
Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	0.871252472847079	0.8405393894810201	0.6423742281859396	0.8754090683658099	0.8963704228130629	0.6560774422879435	0.7651588061011337	0.5423596630475063	0.5069921882922098	0.7790533028756008	0.7310920535185872	0.6681130402237501	0.6139929497355229	0.8274049532532803	0.8887089756282829	0.79267216823288	0.8131426406411612	0.8519721013069907	0.9066259395897056	0.8211308815964866	0.8528146669100335	0.7866539083428744	0.6358554068928135	0.8712017714158236	0.6824518659048546	0.86665938409745	0.7752474690767361	0.8243564144685291	0.8305802456161699	0.5916303920972139	0.667402298341971	1.0	0.8378130352457913	0.8872036040421025	0.7726451028870318	0.8489493741599694	0.8809636406208806	0.8659011672391319	0.7997394868277682	0.7730608546233252	0.7849655506820724	0.8709966610802907
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	0.906395149901981	0.9020882681543124	0.691197571170122	0.9426418629094917	0.9418204692435805	0.7118548184332459	0.7966592246573115	0.5822726422031876	0.5428268418973153	0.8442754816353768	0.7836511468319157	0.702564279489356	0.6684258732388242	0.8984175175195991	0.8997053758277739	0.8479008618489581	0.8827032831170992	0.9288587070564238	0.9414697936969142	0.8740323339867934	0.9133921195359362	0.848266660869335	0.6843835010463554	0.9069377045213515	0.7373567759778743	0.9423082012707498	0.8285182398545122	0.8946144364899175	0.8802679312411268	0.6258315547498104	0.771855782554695	0.859055368927689	1.0	0.9409480338538959	0.8227377646371595	0.9136917533588289	0.9466131925842046	0.9070766514360684	0.8633494902444142	0.8254614077307416	0.8364632622467054	0.9122115433693965
XieH_2016__YSZC12003_35366__bin.22	0.8619568792799258	0.8402623810805384	0.6413952932029545	0.9049784909029549	0.9152379243614553	0.6518174866609423	0.7504692699722753	0.5317864725508038	0.49184790270284123	0.7783102009082093	0.7254977850115556	0.6471380298777805	0.6179266682899947	0.8653039254636097	0.8629082349724675	0.8013563333290614	0.8131771520844814	0.8662018822061882	0.9170428088702064	0.8125252577033325	0.868520251017784	0.7746154207623661	0.6247057717857036	0.8926527316766844	0.6801672027921244	0.8786523813795725	0.7678461426734505	0.8351189942200976	0.8184542499156297	0.5734786639155528	0.6734876349391465	0.8222776147329839	0.8505243776886372	1.0	0.7889331744180582	0.871555020142084	0.9118379064194082	0.8592104644854264	0.800463930077279	0.7804568386967238	0.7798523625831422	0.8570074374057509
XieH_2016__YSZC12003_36674__bin.41	0.9227726356476164	0.9178976822793209	0.7066556662322266	0.9479213967043947	0.9503059934302571	0.7223849545206051	0.8232662345418202	0.5873490093031895	0.5499983951853457	0.8441456624490735	0.7976349767512343	0.714697629241512	0.6686515505403489	0.9116536378517373	0.9116210153899094	0.8533557200592887	0.8898471006260882	0.9363425274304918	0.9509089828053319	0.8821655632031259	0.9385713782095635	0.8378253235543118	0.687203734114308	0.9211115209380958	0.7396154022218001	0.9515635367168439	0.8340574292132041	0.892069111211551	0.8827764451092879	0.640265799400273	0.742455134907034	0.8820182359561618	0.9159776925501346	0.9717231657889295	1.0	0.9212172808546664	0.9547089734395281	0.9208268636502115	0.8628578013197364	0.8335959792289628	0.8516377791259391	0.9223837969493789
QinN_2014__LD-84__bin.77	0.8724198980150751	0.8880692479760268	0.656040292173028	0.9285973008979339	0.9083319492690373	0.670268620376489	0.7493343239699911	0.5555448560514236	0.5055785153171746	0.791752949823841	0.746510832806211	0.6568380432746844	0.6368107801528714	0.8627527978712503	0.8724671623383736	0.8247328461427011	0.8291748090874717	0.9092370389740726	0.9305585494535007	0.8255641681655788	0.8863041242760166	0.808145719000788	0.6361742578176075	0.9147815416473781	0.6874913864083708	0.9013098843393419	0.7739661039709099	0.8507728379443289	0.8295807522006622	0.5880163296028383	0.6844050702692388	0.8135868585745433	0.853980186088917	0.90120122056802	0.7733688949512869	1.0	0.9377842485237629	0.8639361728443051	0.8111834456486786	0.7923218885940144	0.7990020601944287	0.8759678143210016
QinN_2014__LD-11__bin.41	0.8699643623306044	0.848230256743649	0.6411527830241917	0.9843480788684905	0.8834847701751398	0.6434621306553509	0.7371012835308322	0.5304427825285878	0.4843628636910164	0.7660741215212458	0.7194107227862435	0.636230894781624	0.5990147894037385	0.8347839812486803	0.852041409164341	0.7894049879409989	0.80144233232033	0.8704899523595536	0.9331043004675752	0.8009533919922902	0.8566013816104295	0.7744968891483984	0.6107843410821073	0.8969910179079601	0.6663223815975188	0.8685029555068465	0.750749548854676	0.8136966595879991	0.8052576494797616	0.5670158522450649	0.6592656482769851	0.7960094306344022	0.8341780117620552	0.8889609851439605	0.7556726865188657	0.8841806980185423	1.0	0.8400619546534916	0.7866520956340627	0.7597624599612429	0.7729471898633591	0.8739354407189005
QinJ_2012__DOM022__bin.3	0.8981127142910772	0.8691274757988976	0.6552129330655153	0.9031738802226913	0.9293671100199778	0.6849322441499209	0.7731471451451025	0.56046329343048	0.5210861560603052	0.808934880117307	0.745157857267884	0.6708473676283485	0.637614187185345	0.8654553036631716	0.888586957750798	0.8298525567933828	0.8403077767822291	0.9003592568453513	0.9341853942621123	0.8496046727361458	0.8964451076074434	0.8222902069831426	0.6524421821721221	0.8933170447313897	0.7051181097020154	0.9198503993526773	0.8029510351418597	0.8655199816549697	0.8487891872871111	0.5968308688606226	0.6900237137560139	0.849691513116742	0.8680862958190427	0.9096982161086192	0.7915410232601056	0.8846112965766345	0.9123133779867776	1.0	0.8204878167921255	0.817371061257295	0.8053839226794961	0.8895372267072164
XieH_2016__YSZC12003_36703__bin.4	0.9029192212691448	0.8987047177078272	0.6931458496712687	0.9329389187896244	0.9324212434849245	0.730891888410886	0.8008501610959797	0.5840317308605594	0.5388074968932023	0.8470684708885965	0.7896915480679673	0.7102405723171514	0.661360287590761	0.8920336185603255	0.9068641955171606	0.8418598915020192	0.8775770010935332	0.9204992955935937	0.9382021996973513	0.8894711009377332	0.9071357139766862	0.8387215160476857	0.6856601951451902	0.9096002661477647	0.7429839083043375	0.9324560535438381	0.8273818907133228	0.8773323361080266	0.8956986204773653	0.6318294227547387	0.7252054166440816	0.8628349411436497	0.9084306481682698	0.9318065973018226	0.8154942555943493	0.9132215068478846	0.9392942409741247	0.9021076496099036	1.0	0.8202920762857469	0.8478596537990455	0.921343190878969
QinJ_2012__T2D-022__bin.41	0.8876479143667501	0.8885541128141967	0.6696546182326126	0.9056862700921969	0.9227137889859339	0.6853819175860075	0.7813903887891737	0.5706727146651447	0.534006223230222	0.820885621234082	0.7478109800210778	0.6895844754688075	0.6667187355277353	0.8664578905602659	0.8770133501555807	0.8431390513954706	0.8504226839995895	0.903978010919441	0.9204708226629718	0.8448828575791484	0.8983145209539616	0.8351029236164828	0.6678527352423581	0.9013199956943058	0.7249782837802994	0.9114599057253219	0.813123355637831	0.8721138705938604	0.8466311697219573	0.6092262016516844	0.704891218636647	0.839713020469571	0.8744599733147087	0.914683669152454	0.7931864891318768	0.8980421607576019	0.913344898628436	0.9047810729690016	0.8258602001146517	1.0	0.8152441604021319	0.8785218451401979
YuJ_2015__SZAXPI015246-34__bin.22	0.925208086722599	0.9283328889585134	0.7028045411302614	0.9575848557061358	0.9505727247922764	0.7323215765934468	0.8244072783408255	0.5953718276047022	0.5639256521157257	0.8710738965931148	0.8002751319896961	0.7257436188986214	0.6810502323371384	0.9094611376064555	0.9380283867326623	0.8791981749163037	0.8903346920482498	0.9277057498643533	0.9723742376032393	0.8869432649203601	0.9247365652696699	0.8569671574155437	0.7032962928765505	0.9254970168098177	0.7573013203638133	0.9464685688675497	0.8470138530824224	0.9013311533030881	0.903202196076153	0.6546688923447532	0.7428874957075468	0.883406594660655	0.9180849485579949	0.9469504648298943	0.839590372870243	0.9382872307425764	0.9627192004158104	0.9236768091328882	0.8844124033484766	0.8446572832687175	1.0	0.9240248739237743
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12	0.941051113755939	0.8088572152608313	0.6154056032777492	0.8564620498665345	0.8362737636612502	0.6298009447795494	0.7201573227029442	0.5173550637314864	0.4693165747338648	0.7366618202653435	0.6879399845471867	0.6205635688144203	0.5767785307590771	0.788962028163145	0.8162644787445271	0.7412588048584174	0.7714500799304831	0.8283100666108029	0.8734659320861671	0.7827031840319275	0.8059861668796355	0.7457061394134793	0.593962241063061	0.8357661110461159	0.6441822307529174	0.8345920610241436	0.7244095334515376	0.7800623982782805	0.7855961425015617	0.5464578621458576	0.6354830988471574	0.7811909745317959	0.797925321323849	0.8293352933905532	0.7246943646012344	0.81979779055361	0.8674807573614797	0.8130399751630545	0.7659192294924673	0.7253975544207324	0.7364009661935603	1.0
