	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.23	HeQ_2017__SZAXPI029594-136__bin.12	YuJ_2015__SZAXPI003412-1__bin.80	QinN_2014__HD-6__bin.48	HeQ_2017__SZAXPI029552-169__bin.3	ZeeviD_2015__PNP_Validation_40__bin.5	QinJ_2012__DOF010__bin.2	QinN_2014__HD-39__bin.5	YuJ_2015__SZAXPI015260-74__bin.51	RaymondF_2016__P7C0__bin.21	ZeeviD_2015__PNP_Main_535__bin.24	FengQ_2015__SID31300__bin.65	QinN_2014__LD-97__bin.79	QinJ_2012__T2D-027__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.42	QinJ_2012__CON-081__bin.2	LiJ_2017__H3M516804__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.17	YuJ_2015__SZAXPI003416-4__bin.1	ZeeviD_2015__PNP_Main_77__bin.62	YuJ_2015__SZAXPI003422-11__bin.25	YuJ_2015__SZAXPI015270-90__bin.39	LiJ_2017__H2M514925__bin.5	ZellerG_2014__CCMD35802077ST-21-0__bin.16	HeQ_2017__SZAXPI029498-99__bin.52	WenC_2017__RA070__bin.24	WenC_2017__RA049__bin.7	YuJ_2015__SZAXPI015227-13__bin.28	LiSS_2016__FAT_014-22-42-0__bin.19	LiJ_2017__H1M512854__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	XieH_2016__YSZC12003_35366__bin.22	XieH_2016__YSZC12003_36674__bin.41	QinN_2014__LD-84__bin.77	QinN_2014__LD-11__bin.41	QinJ_2012__DOM022__bin.3	XieH_2016__YSZC12003_36703__bin.4	QinJ_2012__T2D-022__bin.41	YuJ_2015__SZAXPI015246-34__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12
Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	0.9068340560178132	0.9069981249267549	0.7091667643267315	0.9306896753779444	0.9296988163600141	0.7188321809445681	0.804305636938943	0.6076596742060236	0.5621176608461268	0.8607746396343607	0.7826649478495253	0.7146665885386148	0.6984759170280089	0.885030469940232	0.8994292745810383	0.8554341966483066	0.8849958982772764	0.9185327551857494	0.9381425055666237	0.8839429274581039	0.912074299777335	0.8464350169928513	0.6975096683464198	0.8952209070666823	0.7531934841204735	0.9393613031759053	0.8365059181999297	0.8889792570022267	0.884645493964608	0.6503662252431736	1.0	0.8578378061643033	0.9578700339857026	0.9333681003164186	0.835731278565569	0.91705847884683	0.9363207547169812	0.9028161256299074	0.8632696589710536	0.8336060002343841	0.8474229462088363	0.9159480839095278
Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	0.8858535632044042	0.8500426813866749	0.6497489818230759	0.8845980113976818	0.9056008488341436	0.6642214749138536	0.7788260682791566	0.5487434341646524	0.5127389650639483	0.7868940487581837	0.7383202339271854	0.6752236854962564	0.6210791661366063	0.8362721726577321	0.8981698627005241	0.801565660197164	0.822005711746692	0.8610790002046494	0.9167892719458841	0.8316827712849217	0.861803569749498	0.7949850753423269	0.6415616225195477	0.8811982499709619	0.6903124314378373	0.875981994538995	0.7832011408743876	0.833031429356313	0.8389068033945991	0.5971633010134755	0.6747835048885398	1.0	0.8465949840613137	0.8968437898121466	0.7814883543421628	0.8580170946789308	0.8904065517311313	0.8752938378402296	0.808829331607641	0.7823599580376518	0.7929381202859191	0.8856401562710295
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	0.9204410761107719	0.9103782947905305	0.6977654122375369	0.9507315035190433	0.9504649522948926	0.7194883917887099	0.8105699848198132	0.5882771338748797	0.5479976520807064	0.8512223547626654	0.7904014148009656	0.70943128177111	0.6749979677832201	0.9068101002119177	0.9081830280597151	0.8558076029483211	0.8906449972494183	0.9367862429321391	0.9499772202677232	0.8828620795910612	0.9216939613859908	0.8556998481981326	0.6889900166169167	0.9151161955389533	0.7442384291247857	0.9503850814493581	0.8356782594394107	0.9024871497734315	0.8886553152393574	0.630706039370183	0.7725736749473987	0.8680599796967365	1.0	0.9497773068496103	0.8306308000884723	0.9220262051990722	0.9549693844179069	0.9153161089570664	0.8716399894891858	0.8336554948306076	0.844050047355377	0.9264777051640991
XieH_2016__YSZC12003_35366__bin.22	0.8749964756693024	0.8477852251513326	0.6477519042065557	0.9129285265734535	0.9229483055445198	0.6588704199720616	0.7638190074630372	0.5372156505914468	0.49655384536518477	0.7851367226714854	0.7311875499280183	0.6533703281258677	0.6232567378795063	0.8705600909063724	0.8718882295898533	0.8093994967682956	0.8209648549470924	0.874686334567917	0.9255242708907372	0.8215877002994613	0.8759905505218145	0.7812800369093542	0.6297479142370145	0.9014943162157659	0.6868262654483163	0.8858479966849931	0.7745808182427901	0.8425478561389569	0.826179155613084	0.5780410702003956	0.6804675184867165	0.8312123270408011	0.8585051711543145	1.0	0.7910601613929864	0.8794115008522473	0.9197477860795346	0.8666935797374481	0.8077146530990614	0.7882812800369093	0.7868677030334875	0.8700560048187213
XieH_2016__YSZC12003_36674__bin.41	0.9362325581640079	0.9262927045125809	0.7139662546940828	0.9565389883143185	0.9583105984590622	0.7304984764784158	0.8381131378546312	0.5936483014483847	0.5554158285237126	0.85143730883632	0.8046182882573344	0.7219277138862771	0.6737032966050014	0.9166590810673438	0.9211946555988826	0.86226217830701	0.8988740515150766	0.9454994419980521	0.9600790515913711	0.8913140590708597	0.9469890256986074	0.8453205972436124	0.6931936390408786	0.9308082846320318	0.7469401972396136	0.9597428297670493	0.8418873462206089	0.9004446652014622	0.8914598078116064	0.6457616318807744	0.75045289974223	0.8921133093856402	0.9247652366628063	0.9743429599411954	1.0	0.9300658605410803	0.9634044380228473	0.9292529298390818	0.8711986281728633	0.8419541696504819	0.8600864705705932	0.935822672716204
QinN_2014__LD-84__bin.77	0.8875948378524505	0.8964849478590586	0.6623065696525939	0.9359144365562596	0.9161866613895534	0.6780248283465792	0.7625665676030009	0.561609708003661	0.5106755529484104	0.7985219076764328	0.7532192746560747	0.663218285197344	0.6425620090252772	0.8707104313686688	0.8809442616694289	0.8325760734743783	0.836781714802656	0.9175657194955174	0.9396072378906153	0.834954308209327	0.893862882222607	0.8151739680475506	0.6414766964800006	0.9234516737754564	0.6937015651116851	0.9090325213882106	0.7805318694055826	0.8582185148931208	0.8376519084185269	0.5928350819660545	0.69131891315026	0.8222768682217659	0.8617699649802285	0.909324941780955	0.7807973447168205	1.0	0.9453350554626956	0.8710161034408427	0.8191618401105367	0.7996924726927059	0.8058699639200941	0.8911741164663601
QinN_2014__LD-11__bin.41	0.8845280372294325	0.855621002111106	0.6469892478939957	0.9844234606396789	0.8910825030579594	0.6504018348172992	0.7497824965193196	0.5358769336361376	0.4889240855587268	0.7722820810866303	0.7253446425425564	0.6423767997397871	0.6045626378788819	0.8422421953837202	0.8604666756347374	0.796619148385893	0.8084465899327437	0.8789872688101467	0.9409910662189295	0.8094248870626972	0.8636651949868207	0.7816714845752654	0.6157832769913594	0.9057003195604035	0.6723512573970966	0.875901613877909	0.7571116037534291	0.8204635270922502	0.8132202134761783	0.5711393600712337	0.6654940150621941	0.8045417308904087	0.8415416863277041	0.8966724153943737	0.7625553337600802	0.8912999024201713	1.0	0.8474306269056283	0.7940320126807965	0.7672119281449296	0.7795924469964113	0.8887989768069864
QinJ_2012__DOM022__bin.3	0.9111211319281776	0.8770209045601602	0.6614387551431442	0.9111419374360287	0.9370429855361014	0.692575102229672	0.7864513628286083	0.5662427016766073	0.525211074138618	0.8157360197163848	0.7515094169799177	0.677527292529511	0.6437757835648248	0.8730022754893478	0.898171964759088	0.8378739846572948	0.8479393275207568	0.9072978937137063	0.9426355965052174	0.8584452043982843	0.9040721354094818	0.829530976008988	0.657672505928439	0.9017202084350052	0.7117776813889757	0.9271314225132782	0.8101483839774071	0.872557670832442	0.8570779206975454	0.6014193879290967	0.6968696304263365	0.8589083530947966	0.8759715832946245	0.9176210439570629	0.7987840537541956	0.8918606591818098	0.9203158095174343	1.0	0.8286973988139956	0.8247429954413323	0.8126830375860545	0.9025664498521678
XieH_2016__YSZC12003_36703__bin.4	0.9158625957463102	0.9077956132363757	0.7002923547662181	0.9416563521146862	0.9415260630370385	0.7373904291234877	0.8146712463443222	0.5906531013524703	0.5444541857355341	0.8552945850964214	0.7967689303316454	0.7180002317355351	0.6676604109675556	0.9005352295201234	0.9165786883868173	0.8501566204007831	0.8854868410518009	0.9292928137617092	0.9474930044213747	0.8964027782405305	0.9162390416691324	0.8471167076845194	0.6918429588947905	0.9173365530980206	0.7505963709021723	0.9409720858137572	0.8356278963833841	0.8861815503704039	0.9056707077829822	0.6368201906298283	0.7326304022103393	0.8726419293127052	0.9171540489320025	0.9402470420152438	0.8233772420785981	0.9222034966206892	0.948106158744809	0.911133897886184	1.0	0.8292193645374016	0.8567625750094608	0.9346341686587137
QinJ_2012__T2D-022__bin.41	0.9019383134194973	0.8957746619904824	0.6763109211932781	0.9145640109044211	0.9311048862120154	0.6932438149452651	0.7949943800676395	0.577041136903555	0.5390994590345732	0.8281632458926931	0.7549298947858543	0.6970748815308245	0.6730726385645015	0.8748955493640339	0.8865509636494263	0.8517464346598377	0.8581974661489821	0.912355089606004	0.9295873793091364	0.8542397320456303	0.906587461918387	0.843518052624596	0.6738516688320304	0.9102277762340696	0.7318994370054397	0.9191871249727765	0.8207304159751271	0.8802020672339168	0.8556265661337118	0.614312928848402	0.7122579611536257	0.8498138788547854	0.8831404532494224	0.9238537966460644	0.8011395069980048	0.9063962089863845	0.9223002420701377	0.9129413649551532	0.8348480865945213	1.0	0.8229278220446541	0.8927131130920642
YuJ_2015__SZAXPI015246-34__bin.22	0.939751592746558	0.9366760694303669	0.7099058928250931	0.9657729372622292	0.9590455866318222	0.7406766877511279	0.8389476720119597	0.6013444326751399	0.569345814559794	0.8785668860183774	0.8074387307410201	0.7331297508769055	0.6872137283808192	0.9173545830951519	0.9470583597278144	0.887980197136428	0.8984019105696539	0.9358310656384836	0.9813974671672713	0.8963570947638814	0.9328976731012832	0.8638859177446646	0.7089587001154682	0.934389008829745	0.764521978916922	0.9544756152343447	0.8544399269219557	0.9095508771128985	0.9117902149702096	0.6602000620395663	0.7501870005322123	0.8923789891285516	0.9264120485402546	0.9554689745108678	0.8479195477543856	0.9463523743620974	0.9709959840274053	0.9320480007801631	0.8936991454516594	0.8526181630686139	1.0	0.9385616365166132
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12	0.9412545055203088	0.8228705771075955	0.6250270258873896	0.8708685531115012	0.8496137003369606	0.6386038395569698	0.7345766412826579	0.5267623462314854	0.47668621900911007	0.7477830504382638	0.6977457826180241	0.6299431536554502	0.587188303154598	0.8019621517691157	0.8295440593275587	0.7531026545519035	0.7824526649075209	0.8418149490466424	0.887798437107918	0.7931121296316583	0.8184414320599163	0.7576227471364961	0.6023029569938035	0.8492003024419	0.654330322280865	0.8477563035944533	0.7354815692749456	0.7930567343137203	0.7977516942079235	0.5534992684924247	0.6462058134492391	0.7943246256578711	0.8104041501841481	0.8419625320951791	0.735252960238977	0.8340290130910711	0.8822345148382974	0.8249487283260651	0.7769681150337518	0.7371153177562251	0.7479860288047385	1.0
