	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.23	HeQ_2017__SZAXPI029594-136__bin.12	YuJ_2015__SZAXPI003412-1__bin.80	QinN_2014__HD-6__bin.48	HeQ_2017__SZAXPI029552-169__bin.3	ZeeviD_2015__PNP_Validation_40__bin.5	QinJ_2012__DOF010__bin.2	QinN_2014__HD-39__bin.5	YuJ_2015__SZAXPI015260-74__bin.51	RaymondF_2016__P7C0__bin.21	ZeeviD_2015__PNP_Main_535__bin.24	FengQ_2015__SID31300__bin.65	QinN_2014__LD-97__bin.79	QinJ_2012__T2D-027__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.42	QinJ_2012__CON-081__bin.2	LiJ_2017__H3M516804__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.17	YuJ_2015__SZAXPI003416-4__bin.1	ZeeviD_2015__PNP_Main_77__bin.62	YuJ_2015__SZAXPI003422-11__bin.25	YuJ_2015__SZAXPI015270-90__bin.39	LiJ_2017__H2M514925__bin.5	ZellerG_2014__CCMD35802077ST-21-0__bin.16	HeQ_2017__SZAXPI029498-99__bin.52	WenC_2017__RA070__bin.24	WenC_2017__RA049__bin.7	YuJ_2015__SZAXPI015227-13__bin.28	LiSS_2016__FAT_014-22-42-0__bin.19	LiJ_2017__H1M512854__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	XieH_2016__YSZC12003_35366__bin.22	XieH_2016__YSZC12003_36674__bin.41	QinN_2014__LD-84__bin.77	QinN_2014__LD-11__bin.41	QinJ_2012__DOM022__bin.3	XieH_2016__YSZC12003_36703__bin.4	QinJ_2012__T2D-022__bin.41	YuJ_2015__SZAXPI015246-34__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12
Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	0.9836340456822583	0.9900270240063364	0.9897278610286682	0.9908135350985163	0.9901747357912145	0.9889676782481319	0.982179439731668	0.9887698740251024	0.9901168548227371	0.9909809271353671	0.9909073621542627	0.9896027548886975	0.989146146160422	0.9899939949403896	0.9897072638742487	0.990010165191207	0.9903273050861597	0.9905452267461443	0.9901188856701357	0.9887453870869591	0.9898872246628111	0.9905996846024232	0.9922603896267547	0.9902774214155928	0.989835848763031	0.990441727787294	0.9906807389563184	0.9906441891674554	0.9898174250332509	0.9910155282161247	1.0	0.9890613708054585	0.9990707780811292	0.9897425176691866	0.9893427491079811	0.9899990543445202	0.9906409875307038	0.9901761873793604	0.9898653051472385	0.9896571987696046	0.9902697529822737	0.9834066571687937
Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	0.9835174898382656	0.9888202179564065	0.9886498419490491	0.9896122951742191	0.9898074013148687	0.9877389802445542	0.9824514577327629	0.9883665649196075	0.9887920030204419	0.9900358302430212	0.9902099657080358	0.9894692004660939	0.988590478013998	0.9893967302818757	0.9894664834958999	0.9889048490898469	0.9892177499756083	0.9894238520559736	0.9889142110764376	0.9873126027702452	0.9895696616317367	0.9895203479186512	0.9911057403896375	0.9886558120655963	0.9886130320489666	0.9893575318903088	0.9898446626510633	0.9895862093768933	0.9900745139451294	0.9907346802677403	0.9890613708054585	1.0	0.989626741262518	0.9892509867609571	0.9886840905485085	0.989431771726699	0.9893948319541318	0.9892691228990325	0.9887617270731197	0.988114034570927	0.9899455337057425	0.9834656377231189
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	0.9847400050113577	0.9908938661173534	0.9905873221110895	0.9914911406852422	0.9909049954651773	0.9893902758646511	0.9828382984529164	0.9897930901509948	0.990564174565789	0.9918389442095591	0.9914596965002275	0.9903204123384431	0.9902635343244373	0.9907449391108929	0.990665260228378	0.9907610763539331	0.9910831878505516	0.991537518899827	0.9910445993974345	0.9899987259523506	0.9909928433972045	0.9913133240067182	0.9933141040371233	0.9910628933708411	0.9907534294419544	0.9915014657360879	0.9914320858488032	0.9912766477777656	0.9905617128999319	0.9922713842644664	0.9990707780811292	0.989626741262518	1.0	0.9907038492791528	0.9904975406035122	0.9909607212970224	0.9912497803908178	0.9909982382694147	0.9904886199064478	0.9901708953510455	0.9910114511189911	0.9846017214281743
XieH_2016__YSZC12003_35366__bin.22	0.9850975441022178	0.9911264741969862	0.990186657943696	0.9912917217075713	0.9916459230308512	0.9892954166747713	0.9825223811396079	0.989893857271906	0.9905227948463825	0.9913053082779668	0.9922184603430094	0.9904613081130207	0.9914480353511363	0.9939623174808182	0.9897005208779913	0.9900628015320639	0.9905139631548383	0.9903000058118892	0.9908360458096165	0.9889695980199976	0.9914721688497888	0.9914696193014831	0.9919933955519015	0.9901923014044102	0.9903045893973706	0.9918771444623141	0.9913053933034156	0.9911828605761308	0.9906498419320179	0.9921071243549163	0.9897425176691866	0.9892509867609571	0.9907038492791528	1.0	0.9973112197039695	0.9910662065454574	0.991399947050873	0.9913659043669291	0.9910231627048455	0.9900740490249633	0.9910844727477056	0.9850026120839324
XieH_2016__YSZC12003_36674__bin.41	0.985623312926879	0.9909369660450067	0.9897605966475425	0.9909908621444586	0.9916471705085217	0.9888931705964339	0.9822853232550256	0.9893888483638777	0.9902461668174519	0.9914360736702833	0.9913209634829147	0.9899850296564401	0.9925015268737591	0.9945394713051026	0.9896073645773061	0.9896708234782969	0.9899574908478299	0.9903152617962315	0.9904486315258734	0.9897359457369375	0.9911111456831994	0.9911332177238543	0.9913589730355022	0.989582426527532	0.9901935991062164	0.9914776200493306	0.9906995668214343	0.9906984245522324	0.9902593895695255	0.9914893790383691	0.9893427491079811	0.9886840905485085	0.9904975406035122	0.9973112197039695	1.0	0.9904860719419739	0.9909742323782892	0.9909324297849355	0.9904260330728254	0.9900728677132287	0.990176927862789	0.9856395061173084
QinN_2014__LD-84__bin.77	0.9829033031849403	0.990612558634554	0.9905387055380519	0.99218183268414	0.9914267338179721	0.9885605841470374	0.9826477527403239	0.9892009488692851	0.9900190294957184	0.9915231407084517	0.9910936402245855	0.9903798763317251	0.9910495348439133	0.9908607578240335	0.9903772580174474	0.9905795667428359	0.9909093308558036	0.9909230692205634	0.990369711862343	0.9887537078958408	0.9915437164950899	0.9913782219228662	0.9917340120202505	0.9906111685383262	0.9910477660486257	0.9915045536136868	0.9915880879538296	0.9913242643690585	0.9903645462551349	0.991871681501649	0.9899990543445202	0.989431771726699	0.9909607212970224	0.9910662065454574	0.9904860719419739	1.0	0.9920125601020509	0.9918716421331716	0.9902602952540105	0.9907832268648554	0.991477652682007	0.9829367776011563
QinN_2014__LD-11__bin.41	0.9835350895778892	0.9913621272161137	0.9909790388498693	0.9999234254625144	0.9914735921121263	0.9893301282523322	0.9830868111120801	0.9898593300691692	0.9906708996295448	0.9919615387726597	0.9918191720069612	0.9904325545993369	0.9908233686180011	0.9911448106305787	0.9902084918463793	0.9909440283233069	0.9913361529386916	0.9903328333047468	0.9916186603311287	0.9895339330359003	0.9918211207104404	0.9908214696730745	0.991881988199361	0.9903839035226678	0.9910331456463431	0.9915530942587192	0.9915969391207151	0.9917523847425209	0.9902086004941023	0.9927802072235846	0.9906409875307038	0.9893948319541318	0.9912497803908178	0.991399947050873	0.9909742323782892	0.9920125601020509	1.0	0.9913046897077072	0.990705768874711	0.9902902080762757	0.9914759857427368	0.9832768303340276
QinJ_2012__DOM022__bin.3	0.9857226254761855	0.9909997256391267	0.990587454954493	0.9912548672320367	0.9918084061941598	0.9889645786353772	0.9830832289034953	0.9897934079697365	0.9921461707846165	0.9916625728977342	0.9915482633104471	0.9901407294218018	0.9904289714885504	0.9913551521707707	0.989328316420051	0.9904264507422402	0.9909998858516904	0.9923524159854995	0.9910355578821404	0.9897016936936177	0.9915636955246012	0.9912712493743369	0.9920472215134899	0.9906809633132213	0.9906437475336896	0.9921467194576759	0.991116011612327	0.9919344137210344	0.9903290783600067	0.9923705168796204	0.9901761873793604	0.9892691228990325	0.9909982382694147	0.9913659043669291	0.9909324297849355	0.9918716421331716	0.9913046897077072	1.0	0.9900933898988709	0.9910615376853337	0.9910184972874059	0.9855642505356967
XieH_2016__YSZC12003_36703__bin.4	0.9858675585865386	0.9899857463552412	0.9897949691349477	0.9907424472786861	0.990329721173363	0.9911871100356886	0.9830347697793903	0.9887897473546666	0.9896287162625017	0.9903821275719902	0.9911173967831146	0.9891926783928369	0.9905638805696678	0.9905593799319453	0.9894013541960546	0.990240940669435	0.9910672416668866	0.990537408620949	0.9901943289494816	0.992267229117247	0.9900644621343985	0.9900896870989822	0.9910633422366874	0.9915665772565925	0.9898581143035835	0.9909497503716548	0.9901319645912371	0.9900142197062458	0.9889892791939491	0.9921629873730078	0.9898653051472385	0.9887617270731197	0.9904886199064478	0.9910231627048455	0.9904260330728254	0.9902602952540105	0.990705768874711	0.9900933898988709	1.0	0.9892341054328427	0.9896086483349054	0.9857794865355516
QinJ_2012__T2D-022__bin.41	0.9841559019723107	0.9919393241596709	0.9901579247767859	0.9902929256931454	0.9909880214889445	0.988659260725062	0.9828879403181336	0.9889636599002565	0.9905523262563233	0.9912123307877949	0.9905700982118402	0.9892545173259326	0.9905598553964139	0.9903558101193892	0.9892418892033181	0.9898944299452165	0.9909405673448552	0.9908181816685205	0.9901928997218745	0.9890465473385612	0.9908746355846136	0.990023771296975	0.9910975458440726	0.9902136797268279	0.9905435735085982	0.9915934209286454	0.9907313532077912	0.9908109774548995	0.9894867728892504	0.991719648150246	0.9896571987696046	0.988114034570927	0.9901708953510455	0.9900740490249633	0.9900728677132287	0.9907832268648554	0.9902902080762757	0.9910615376853337	0.9892341054328427	1.0	0.990663018752445	0.9841032155305611
YuJ_2015__SZAXPI015246-34__bin.22	0.9845240953713593	0.9910927793031722	0.9899967703232161	0.9915217322414263	0.9911653189820699	0.988719624505735	0.9826682948696149	0.9900679132525299	0.9904800170556112	0.9914713500536989	0.9911279971116203	0.9899252049593549	0.9910311802731255	0.991395425897297	0.990465241236298	0.9901101147880947	0.9910204793350351	0.9913175400214068	0.9908057337970548	0.9894976791074532	0.9912518724540463	0.991991118055051	0.9920130647412952	0.9904836294777655	0.99055532901312	0.9916110519336536	0.9913088403227069	0.9909628762759248	0.990581146021251	0.991621979437982	0.9902697529822737	0.9899455337057425	0.9910114511189911	0.9910844727477056	0.990176927862789	0.991477652682007	0.9914759857427368	0.9910184972874059	0.9896086483349054	0.990663018752445	1.0	0.9845116590884848
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12	0.9997839141664906	0.9829701507908797	0.9846063894661511	0.9834573160398384	0.9842988211343346	0.9862154058085097	0.9803705729676677	0.9821413155907979	0.9845398419728504	0.9851277316777878	0.9859464602794948	0.9851104265732522	0.9822718328352325	0.9837896045626435	0.9839917115508051	0.9842732599309012	0.9859383379078424	0.9839574214604601	0.9838561272213541	0.986875820945312	0.984781726960068	0.9842710534127219	0.9861519591861668	0.9841801853377186	0.9844908738256645	0.98447166654557	0.9849458690931941	0.98361487208518	0.9847627378360746	0.9872783818382526	0.9834066571687937	0.9834656377231189	0.9846017214281743	0.9850026120839324	0.9856395061173084	0.9829367776011563	0.9832768303340276	0.9855642505356967	0.9857794865355516	0.9841032155305611	0.9845116590884848	1.0
