	QinN_2014__LV-6__bin.12	NielsenHB_2014__O2_UC4_2__bin.40	QinN_2014__LD-79__bin.10	QinN_2014__LD-86__bin.44	QinJ_2012__DOM022__bin.32	HeQ_2017__SZAXPI029503-106__bin.14	QinN_2014__LD-53__bin.41	QinN_2014__LD-39__bin.12	QinN_2014__LD-3__bin.24	ZellerG_2014__CCIS07539127ST-4-0__bin.15	QinN_2014__LD-44__bin.54	YuJ_2015__SZAXPI017593-158__bin.24	CM_madagascar__A11_01_1FE__bin.25	QinN_2014__LD-27__bin.7	QinN_2014__LD-22__bin.78	QinN_2014__LD-60__bin.38	QinN_2014__LV-20__bin.9	QinN_2014__LV-12__bin.14	CosteaPI_2017__SID713A062-11-0-0__bin.66	QinN_2014__LD-24__bin.31	QinN_2014__LD-65__bin.37	ZeeviD_2015__PNP_Main_636__bin.23	ZeeviD_2015__PNP_Main_44__bin.25	QinN_2014__LD-38__bin.2	QinN_2014__LD-48__bin.15	QinN_2014__LD-77__bin.38	QinJ_2012__T2D-029__bin.48	QinN_2014__LD-91__bin.8	ZellerG_2014__CCIS82146115ST-4-0__bin.54	QinN_2014__LD-45__bin.24	QinN_2014__LD-87__bin.15	QinN_2014__LD-63__bin.5	WenC_2017__N227__bin.1	QinN_2014__HD-56__bin.17	QinJ_2012__T2D-056__bin.52	QinN_2014__LD-40__bin.12	QinN_2014__LD-5__bin.25	QinN_2014__LV-16__bin.4	WenC_2017__N237__bin.61	WenC_2017__N018__bin.23	LiJ_2014__V1.CD40-0__bin.27	FengQ_2015__SID530163__bin.14
WenC_2017__N227__bin.1	0.8011159657746223	0.8639668669215365	0.5694929910795559	0.9115574367376662	0.4200409612233752	0.8861159657746223	0.840266703076643	0.8637347533224103	0.7630074640451484	0.8704587657018024	0.9522719825232113	0.5930384125250319	0.9565838339705078	0.8593883123975968	0.8900882941926088	0.8672838157655197	0.8553158565446932	0.9220680866557436	0.630598033861278	0.4616166029492081	0.9120762789004186	0.791481886036774	0.7771727653377025	0.4827744401966139	0.6595658110322229	0.9165091935190243	0.7882177316584745	0.8741989805206626	0.8960040050973966	0.9490378663753868	0.833868559985436	0.8929774258146732	1.0	0.7323957764427453	0.4840815583469871	0.8314691425450573	0.8810185690879301	0.5984680502457673	0.8681103222282905	0.6944520298561805	0.7844811578372474	0.8732996541052248
QinN_2014__HD-56__bin.17	0.7575157856176937	0.8644339834704453	0.626869505956848	0.9346625879968649	0.561221079523357	0.4849065826828593	0.5412971264169592	0.8205773807470769	0.7317818688696558	0.656044205676281	0.8322163375939733	0.6412445572474688	0.8294951099968244	0.7938283557148752	0.8174488015537639	0.460272217907533	0.45928624864265694	0.8411102798892005	0.6728235233950645	0.6139210772635963	0.8142684857343687	0.778754562635214	0.7391510673801168	0.5760468936021419	0.5076237189238306	0.7969807218627089	0.4141618012433441	0.410090663977155	0.8259651259459775	0.6278822355455598	0.7952246499452305	0.8252205942694848	0.47848053691913744	1.0	0.5753546932255942	0.44553441556047413	0.4793416246727807	0.746667150334742	0.7325828945631347	0.7115213303567924	0.8003257623421587	0.8638517977585553
QinJ_2012__T2D-056__bin.52	0.6471189874108628	0.6710015673621487	0.6026436133558856	0.6923560238000873	0.47471101178901953	0.36172696390105086	0.40652424573410173	0.7440709115076138	0.6415814293325593	0.5623009397350185	0.6833177961660102	0.5811601457082374	0.7070558587525733	0.7161523895294999	0.7436640300000682	0.3300646358565569	0.35452342452813224	0.7602370084781452	0.5934168308768483	0.6142298123817268	0.6997084222611323	0.7020641173307333	0.6131332170991954	0.535227193082022	0.4270246231539147	0.6704849022771098	0.2743020214443921	0.28450134996585547	0.7369213335541409	0.49067304775957765	0.7078106983786143	0.749494964531221	0.3298543723945783	0.6000962622103218	1.0	0.3350514153087927	0.3629494691622893	0.6033575167326918	0.6131741533484301	0.6414735064936675	0.6556442714371042	0.6894086138551837
QinN_2014__LD-40__bin.12	0.7793734260402877	0.8429809770839958	0.591970198909822	0.8803748158897631	0.42466836568609784	0.8293872490510243	0.8567275602527582	0.8916200474228342	0.721055417535126	0.9284307721920654	0.8861134883334733	0.6191501065739975	0.8853029786936926	0.8944025770243633	0.9169779596103893	0.8816269070329403	0.8849783974176918	0.9164958054474929	0.645088302147426	0.48816363425351494	0.8899122215229467	0.8318574635294251	0.7422315151435093	0.5039388503972818	0.6831313035051947	0.8961349352299951	0.7481287040243361	0.7929020491080149	0.9454061842168581	0.8976370671817193	0.8531449000638784	0.9109647140523878	0.861887836411037	0.7069153739242348	0.5096973373956315	1.0	0.8877128059579535	0.5813335572692524	0.8379914835157058	0.7043885464325782	0.7794187164508923	0.8609725926967325
QinN_2014__LD-5__bin.25	0.7383725640335449	0.8589471868621799	0.6116530903268688	0.8837887962312047	0.44054852419916146	0.802198347841767	0.8093510797044826	0.8942108257045366	0.7003135145776875	0.897454860956851	0.8498910669687697	0.629106766566227	0.8564096265265216	0.8652209628791422	0.9323857335622626	0.8829638495652696	0.8932064291830764	0.9288429055893404	0.6329039603537775	0.5064876349467269	0.8752309545774087	0.8287769621230138	0.771183140773185	0.5467462518064764	0.6917774508189796	0.8340341459972664	0.7298190779587667	0.7663449636004261	0.9186996331731351	0.8540558716254063	0.9032878523772315	0.9282409645691069	0.8431416617230845	0.7021698623549919	0.5097508347467187	0.8195649125007731	1.0	0.6380801304583028	0.7800014460522338	0.7497101362163782	0.7609666946294841	0.8765637617567967
QinN_2014__LV-16__bin.4	0.7183913856430556	0.8693216419898755	0.630014059110113	0.8611627193316332	0.5884106306854946	0.4194503387508088	0.4973124738324516	0.7856705315342747	0.7141665160050242	0.6059083945495375	0.7642309833288927	0.6251891200091348	0.7985051193240209	0.7707175617554143	0.7867071232824573	0.38409024949567994	0.4201836248239637	0.8065094155597	0.6586788242682602	0.6993027537776424	0.7512269011913372	0.7150841643512351	0.7201327170479199	0.5796795902637689	0.4824386014159023	0.7511156891104936	0.32631943915807105	0.3320102862254025	0.7863086628858524	0.5717573649754502	0.7942469455334373	0.7908659793323944	0.39101275549042747	0.7467213251246527	0.5785234603966048	0.3664128810946599	0.43562188368286836	1.0	0.6871681479084992	0.7247887565180985	0.7774985251018155	0.8586851282685647
WenC_2017__N237__bin.61	0.8814742284144025	0.9026305927646814	0.6555027970383065	0.8945392156439053	0.5524578190818453	0.5938827559084772	0.6090949894088528	0.8755844269698576	0.8322301788733933	0.7533204218678325	0.9491606415561917	0.6996195089486087	0.9668325154082514	0.8858755276280461	0.8958073133553408	0.5348371877371123	0.5238181965230415	0.8986139210457916	0.7040356252728046	0.6457302952494491	0.9156869366796955	0.852869179113554	0.7813562471716297	0.6078793689639568	0.5492159587689204	0.9654495850900356	0.4693560545491925	0.5284466914318205	0.9208710732341862	0.7661051187560542	0.8529185694820617	0.9062947407283474	0.5887986348502144	0.7605542587153935	0.6103402440748535	0.5483108802660165	0.5528047864206121	0.713353735671391	1.0	0.7546144495227347	0.8179514233378135	0.8960104312458288
WenC_2017__N018__bin.23	0.6187766333511859	0.6875584936639811	0.5546653481181204	0.6897666991514486	0.45722586568145457	0.38335824603977153	0.44647913352335367	0.7203298088913838	0.6046355965499081	0.573940202568296	0.6770674119504692	0.5582697221188666	0.6843276863981577	0.7143150871911695	0.7338228015424243	0.3819269008180319	0.3849639884640214	0.7348741392234667	0.5747566985618672	0.5581260426054346	0.6825272334608777	0.682735816478653	0.6107642709676716	0.5100345276734175	0.44085135561620925	0.6606502934777924	0.325053099489145	0.33102521278192765	0.7237999168640609	0.5052475226431482	0.7304175970740906	0.7271739081967181	0.37798859581020633	0.5927969000897254	0.512402762412052	0.3698657488353289	0.4263971965649696	0.603806714391386	0.6055774405327834	1.0	0.6301862730574653	0.6988918345941624
LiJ_2014__V1.CD40-0__bin.27	0.8156289812213869	0.9115881559057546	0.6675592003682151	0.947844387089186	0.5900617912563301	0.5541494115818549	0.6008148020573483	0.8988356455797079	0.7959724366710134	0.7196368015928786	0.8890655820241873	0.6846263570282829	0.9151670920303862	0.860608719186134	0.9028724502930539	0.500412561801758	0.5169306362093041	0.91752064459256	0.7161844844357685	0.6716386114639974	0.8667818439202193	0.8546396250158275	0.7827494558684892	0.5962643203951953	0.5650512446764525	0.8611253965844083	0.4506549081052341	0.4619113943268702	0.8963734767468167	0.6956332058542369	0.8450855938219546	0.9037737853130399	0.5171760729757318	0.807614780694148	0.6343376237760416	0.4957036564077299	0.5242109267968342	0.7845227215036813	0.7950446976957147	0.7632879405334919	1.0	0.9617454694713268
FengQ_2015__SID530163__bin.14	0.7032875485134278	0.8235827802414235	0.5687271579143577	0.82102170871877	0.5137325929398876	0.46892049836759037	0.5322734954299186	0.7578203978457708	0.678721042916255	0.6182058614586791	0.7642007279035066	0.5957448933108769	0.7841305813622846	0.7404054918959633	0.7647751383007152	0.4453720496085165	0.4620955708583726	0.7748449139478066	0.6063234596243698	0.5579588649878794	0.7397031705742106	0.7186886895359355	0.6709917043346112	0.5216654477880921	0.4708743496276318	0.739109739965174	0.39076264392356536	0.406368252223225	0.7764159834448076	0.6084337521266974	0.756370582199174	0.7780983211810031	0.4562031092340275	0.6907418167916136	0.5285279402156702	0.43389002323318876	0.47847910582180153	0.6865606987265017	0.690106541716555	0.6707620352767868	0.762077596758195	1.0
